osmid,highway,junction,oneway,reversed,length,geometry,name,maxspeed,ref
507887969,residential,,True,False,94.732,"LINESTRING (10.4319407 45.3684318, 10.4318807 45.368405, 10.431842 45.3683624, 10.4318543 45.3680946, 10.4320163 45.3678748, 10.4320149 45.3676388)",Via Verdi,,
170810149,residential,,False,True,86.512,"LINESTRING (10.431416 45.3684744, 10.4311758 45.3677149)",Via Pelizza,,
170810115,residential,,False,False,41.263,"LINESTRING (10.431416 45.3684744, 10.431772 45.3684465, 10.4319407 45.3684318)",Via D'Arezzo,,
170810115,residential,,False,True,82.44999999999999,"LINESTRING (10.431416 45.3684744, 10.4313243 45.368482, 10.4309943 45.3684998, 10.4303626 45.3684834)",Via D'Arezzo,,
164848211,residential,,False,False,7.536,"LINESTRING (10.4287565 45.3682119, 10.428726 45.3681476)",Piazzale Divisione Acqui,,
164848211,residential,,False,True,23.14,"LINESTRING (10.4287565 45.3682119, 10.4288481 45.3684098)",Piazzale Divisione Acqui,,
106382554,unclassified,,False,False,50.5,"LINESTRING (10.4287565 45.3682119, 10.4287208 45.3682129, 10.4286909 45.3682188, 10.4285414 45.3682813, 10.4281928 45.3684271)",Via della Bruciata,,
170810149,residential,,False,False,86.512,"LINESTRING (10.4311758 45.3677149, 10.431416 45.3684744)",Via Pelizza,,
164848218,residential,,True,False,170.554,"LINESTRING (10.4311758 45.3677149, 10.4292329 45.3679981, 10.429037 45.3680225)",Via Marx,,
164848218,residential,,True,False,66.334,"LINESTRING (10.4320149 45.3676388, 10.4316205 45.3676491, 10.4315559 45.367659, 10.4311758 45.3677149)",Via Marx,,
170810172,residential,,False,True,51.137,"LINESTRING (10.4320149 45.3676388, 10.4319939 45.3672898, 10.4320062 45.3672279, 10.4320324 45.3671835)",Via Verdi,,
164848220,residential,,False,False,102.543,"LINESTRING (10.4319 45.3642974, 10.4320778 45.3644901, 10.4322461 45.3646496, 10.4323982 45.36476, 10.4326337 45.3648766, 10.4328094 45.3649381)",Via Santa Croce,,
164848221,residential,,False,True,60.967999999999996,"LINESTRING (10.4319 45.3642974, 10.4319635 45.3644019, 10.43212 45.3645909, 10.4321347 45.3646442, 10.4321053 45.3647026, 10.4320265 45.3647856)",Via Santa Croce,,
507890198,residential,,False,True,38.723,"LINESTRING (10.4319 45.3642974, 10.4318699 45.364214, 10.4318458 45.3640962, 10.4318659 45.3639537)",Via Madonna del Castello,,
127978242,residential,,False,True,53.743,"LINESTRING (10.4349957 45.3653822, 10.4351987 45.365844)",Via Trento,,
164848220,residential,,False,True,177.80399999999997,"LINESTRING (10.4349957 45.3653822, 10.4349236 45.3653654, 10.4341507 45.3652071, 10.4333759 45.365049, 10.4328094 45.3649381)",Via Santa Croce,,
507890198,residential,,False,False,37.938,"LINESTRING (10.4321079 45.362775, 10.4321033 45.3629193, 10.4320496 45.3631125)",Via Madonna del Castello,,
507890359,residential,,True,False,206.269,"LINESTRING (10.4321079 45.362775, 10.4322145 45.3627201, 10.4323664 45.3625938, 10.4325167 45.3624201, 10.4326996 45.3622489, 10.4328627 45.3621254, 10.4330624 45.3620129, 10.4332471 45.3619263, 10.4336916 45.3617478, 10.434095 45.3616095)",Via Solferino,,
170873570,residential,,False,True,175.68,"LINESTRING (10.4320496 45.3631125, 10.4319195 45.3630984, 10.431485 45.3631182, 10.4314055 45.3631435, 10.4313641 45.3633804, 10.4308961 45.3634338, 10.4305758 45.3635026, 10.430215 45.3635921, 10.4301534 45.3636012)",Via Ventura,,
507890198,residential,,False,False,51.074,"LINESTRING (10.4320496 45.3631125, 10.4320189 45.3634018, 10.4319983 45.3635704)",Via Madonna del Castello,,
507890198,residential,,False,True,37.938,"LINESTRING (10.4320496 45.3631125, 10.4321033 45.3629193, 10.4321079 45.362775)",Via Madonna del Castello,,
106759413,residential,,False,True,68.13799999999999,"LINESTRING (10.434095 45.3616095, 10.4347329 45.3615175, 10.4348681 45.3614858, 10.4349255 45.3614483)",Via Solferino,,
164848216,residential,,True,False,257.05,"LINESTRING (10.434095 45.3616095, 10.4340267 45.3615048, 10.4338041 45.3612373, 10.4337082 45.3611119, 10.4336952 45.3610809, 10.4335181 45.3607902, 10.4334623 45.3607158, 10.4330864 45.3607471, 10.4327818 45.3607463, 10.43234 45.360687, 10.4317251 45.3606277, 10.431612 45.3606247)",Via Galizzi,,
677376053,secondary,,False,False,22.225,"LINESTRING (10.431612 45.3606247, 10.4316196 45.3608245)",Via Venti Settembre,50,
677376053,secondary,,False,True,47.97,"LINESTRING (10.431612 45.3606247, 10.4315446 45.3601959)",Via Venti Settembre,50,
170872296,residential,,False,False,18.812,"LINESTRING (10.4333085 45.3667891, 10.4330704 45.3668144)",Via Trieste,,
170872296,residential,,False,True,46.069,"LINESTRING (10.4333085 45.3667891, 10.4338924 45.3667311)",Via Trieste,,
170870826,residential,,False,False,171.023,"LINESTRING (10.4333085 45.3667891, 10.4332159 45.3662265, 10.4337993 45.3661762, 10.4338924 45.3667311)",Via Diaz,,
170872296,residential,,False,False,46.069,"LINESTRING (10.4338924 45.3667311, 10.4333085 45.3667891)",Via Trieste,,
170870826,residential,,False,True,171.023,"LINESTRING (10.4338924 45.3667311, 10.4337993 45.3661762, 10.4332159 45.3662265, 10.4333085 45.3667891)",Via Diaz,,
170872296,residential,,False,True,47.231,"LINESTRING (10.4338924 45.3667311, 10.4344924 45.3666789)",Via Trieste,,
170810141,residential,,False,False,102.852,"LINESTRING (10.4350246 45.3615305, 10.4350105 45.3616052, 10.4349655 45.3617182, 10.4348394 45.3619147, 10.4346427 45.3620897, 10.4343834 45.3623201)",Via Monterocchetta,,
170810162,residential,,False,False,11.994,"LINESTRING (10.4350246 45.3615305, 10.4349597 45.3614808, 10.4349255 45.3614483)",Via Solferino,,
127978242,residential,,False,False,53.743,"LINESTRING (10.4351987 45.365844, 10.4349957 45.3653822)",Via Trento,,
170870864,residential,,True,False,142.02100000000002,"LINESTRING (10.4351987 45.365844, 10.4354157 45.3663973, 10.4355061 45.3666308, 10.4355675 45.3670901)",Via Trento,,
170810129,residential,,True,False,62.407,"LINESTRING (10.434614 45.3672336, 10.4344924 45.3666789)",Via Isonzo,,
202196048,secondary,,False,True,120.036,"LINESTRING (10.434614 45.3672336, 10.4331113 45.3674589)",Via Quattro Novembre,,SP69
202196048,secondary,,False,False,72.449,"LINESTRING (10.434614 45.3672336, 10.4348285 45.3672065, 10.435521 45.3670982)",Via Quattro Novembre,,SP69
170872296,residential,,False,False,47.231,"LINESTRING (10.4344924 45.3666789, 10.4338924 45.3667311)",Via Trieste,,
170810129,residential,,True,False,151.02300000000002,"LINESTRING (10.4344924 45.3666789, 10.4343855 45.3660851, 10.4343565 45.3659238, 10.4351987 45.365844)",Via Isonzo,,
170872296,residential,,False,True,18.812,"LINESTRING (10.4330704 45.3668144, 10.4333085 45.3667891)",Via Trieste,,
164959950,residential,,False,False,58.263,"LINESTRING (10.4242872 45.3624599, 10.4238779 45.3628979)",Via Ariosto,,
170810118,residential,,False,False,61.846,"LINESTRING (10.4242872 45.3624599, 10.423629 45.3621509)",Via Don Sturzo,,
164959950,residential,,False,True,150.715,"LINESTRING (10.4242872 45.3624599, 10.4247174 45.3620119, 10.4250554 45.3612323)",Via Ariosto,,
164959949,residential,,False,True,92.243,"LINESTRING (10.423629 45.3621509, 10.4242679 45.3614533)",Via Alfieri,,
170810118,residential,,False,True,61.846,"LINESTRING (10.423629 45.3621509, 10.4242872 45.3624599)",Via Don Sturzo,,
164959953,residential,,False,False,117.483,"LINESTRING (10.4237261 45.361221, 10.4244357 45.3602895)",Via Curiel,,
170810166,residential,,False,False,49.589,"LINESTRING (10.4237261 45.361221, 10.4242679 45.3614533)",Via Tasso,,
170810166,residential,,False,True,42.112,"LINESTRING (10.4237261 45.361221, 10.4232605 45.3610302)",Via Tasso,,
164959953,residential,,False,True,117.483,"LINESTRING (10.4244357 45.3602895, 10.4237261 45.361221)",Via Curiel,,
164959953,residential,,False,False,29.784,"LINESTRING (10.4244357 45.3602895, 10.4246499 45.3603768, 10.4247361 45.3603051)",Via Curiel,,
129629372,tertiary,,False,False,38.75,"LINESTRING (10.4247361 45.3603051, 10.4251565 45.36049)",Via Cesare Abba,,
164959953,residential,,False,True,29.784,"LINESTRING (10.4247361 45.3603051, 10.4246499 45.3603768, 10.4244357 45.3602895)",Via Curiel,,
170810166,residential,,False,False,13.857,"LINESTRING (10.423109 45.3609654, 10.4232605 45.3610302)",Via Tasso,,
170810166,residential,,False,False,42.112,"LINESTRING (10.4232605 45.3610302, 10.4237261 45.361221)",Via Tasso,,
170810166,residential,,False,True,13.857,"LINESTRING (10.4232605 45.3610302, 10.423109 45.3609654)",Via Tasso,,
164959949,residential,,False,False,92.243,"LINESTRING (10.4242679 45.3614533, 10.423629 45.3621509)",Via Alfieri,,
164959949,residential,,False,True,52.216,"LINESTRING (10.4242679 45.3614533, 10.4246376 45.3610621)",Via Alfieri,,
170810166,residential,,False,True,49.589,"LINESTRING (10.4242679 45.3614533, 10.4237261 45.361221)",Via Tasso,,
129629372,tertiary,,False,False,54.703,"LINESTRING (10.4251565 45.36049, 10.4257473 45.360754)",Via Cesare Abba,,
129629372,tertiary,,False,True,38.75,"LINESTRING (10.4251565 45.36049, 10.4247361 45.3603051)",Via Cesare Abba,,
164959949,residential,,False,False,75.435,"LINESTRING (10.4251565 45.36049, 10.4246376 45.3610621)",Via Alfieri,,
164959949,residential,,False,False,52.216,"LINESTRING (10.4246376 45.3610621, 10.4242679 45.3614533)",Via Alfieri,,
164959949,residential,,False,True,75.435,"LINESTRING (10.4246376 45.3610621, 10.4251565 45.36049)",Via Alfieri,,
164959962,residential,,False,False,37.933,"LINESTRING (10.4246376 45.3610621, 10.4249662 45.3612119, 10.4250554 45.3612323)",Via Petrarca,,
164959950,residential,,False,True,58.263,"LINESTRING (10.4238779 45.3628979, 10.4242872 45.3624599)",Via Ariosto,,
164959963,residential,,False,False,56.089,"LINESTRING (10.4238779 45.3628979, 10.4232756 45.3626234)",Via Giovanni Verga,,
164959963,residential,,False,True,21.343,"LINESTRING (10.4238779 45.3628979, 10.4241064 45.3630031)",Via Giovanni Verga,,
164959962,residential,,False,False,54.28,"LINESTRING (10.4250554 45.3612323, 10.4257233 45.3613667)",Via Petrarca,,
164959950,residential,,False,False,150.715,"LINESTRING (10.4250554 45.3612323, 10.4247174 45.3620119, 10.4242872 45.3624599)",Via Ariosto,,
164959962,residential,,False,True,37.933,"LINESTRING (10.4250554 45.3612323, 10.4249662 45.3612119, 10.4246376 45.3610621)",Via Petrarca,,
164959962,residential,,False,True,54.28,"LINESTRING (10.4257233 45.3613667, 10.4250554 45.3612323)",Via Petrarca,,
590396046,tertiary,,False,False,111.249,"LINESTRING (10.4257233 45.3613667, 10.4254879 45.3619145, 10.4252713 45.3623148)",,,
590396046,tertiary,,False,True,32.58,"LINESTRING (10.4257233 45.3613667, 10.4258184 45.361166, 10.4258528 45.3610882)",,,
164959948,residential,,True,False,143.523,"LINESTRING (10.4264861 45.362538, 10.4264548 45.3622599, 10.4264687 45.36221, 10.4267947 45.3613557, 10.4268162 45.3613159, 10.4268411 45.3612869)",Via 11 Febbraio,,
164959957,residential,,True,False,137.494,"LINESTRING (10.4264861 45.362538, 10.4265399 45.3625587, 10.4274082 45.3627241, 10.4274344 45.3627356, 10.4274467 45.3627468, 10.4274623 45.3627659, 10.4274672 45.3628039, 10.4274926 45.363178, 10.4274895 45.3631998, 10.4274797 45.3632683)",Via Forleo,,
1154612319,residential,,False,True,98.101,"LINESTRING (10.4264861 45.362538, 10.4253568 45.3623302, 10.4252713 45.3623148)",Via Forleo,,
33242102,tertiary,,False,False,185.9,"LINESTRING (10.4245208 45.3638699, 10.4242973 45.3644311, 10.423923 45.3652043, 10.4238656 45.3653336, 10.4238075 45.3654643)",Viale De Gasperi,,
33242102,tertiary,,False,True,60.289,"LINESTRING (10.4245208 45.3638699, 10.4246801 45.3635707, 10.424732 45.3634681, 10.4247862 45.3633608)",Viale De Gasperi,,
170870887,residential,,False,True,75.988,"LINESTRING (10.4245208 45.3638699, 10.424467 45.3638654, 10.4243349 45.3639011, 10.4238085 45.3641311, 10.4236727 45.3641865)",,,
170810141,residential,,False,False,120.337,"LINESTRING (10.4343834 45.3623201, 10.4343468 45.3623468, 10.4342194 45.3624343, 10.4340492 45.3625427, 10.4337685 45.3627183, 10.4335461 45.3628597, 10.433292 45.3629883, 10.433211 45.363017)",Via Monterocchetta,,
170810141,residential,,False,True,102.852,"LINESTRING (10.4343834 45.3623201, 10.4346427 45.3620897, 10.4348394 45.3619147, 10.4349655 45.3617182, 10.4350105 45.3616052, 10.4350246 45.3615305)",Via Monterocchetta,,
170870900,residential,,False,False,25.228,"LINESTRING (10.4343834 45.3623201, 10.4345163 45.3623218, 10.4346291 45.3623226, 10.434702 45.3623404)",,,
170870900,residential,,False,False,84.336,"LINESTRING (10.434702 45.3623404, 10.4344913 45.3624518, 10.4344713 45.3625019, 10.4344944 45.3625616, 10.4348238 45.3628684, 10.4348823 45.3629311)",,,
170870900,residential,,False,True,25.228,"LINESTRING (10.434702 45.3623404, 10.4346291 45.3623226, 10.4345163 45.3623218, 10.4343834 45.3623201)",,,
170870900,residential,,False,True,84.336,"LINESTRING (10.4348823 45.3629311, 10.4348238 45.3628684, 10.4344944 45.3625616, 10.4344713 45.3625019, 10.4344913 45.3624518, 10.434702 45.3623404)",,,
170873563,residential,,False,True,152.745,"LINESTRING (10.4348823 45.3629311, 10.4337555 45.3636468, 10.4334538 45.363806, 10.4334204 45.36384)",Via Pasotti,,
170810135,residential,,False,False,43.641999999999996,"LINESTRING (10.4334204 45.36384, 10.4336201 45.3638955, 10.4337783 45.3639134, 10.4339607 45.3638986)",Via Lancellotti,,
170810135,residential,,False,True,108.65199999999999,"LINESTRING (10.4334204 45.36384, 10.4332831 45.3638057, 10.4331829 45.3637589, 10.4331539 45.3636972, 10.4333164 45.363438, 10.4333438 45.3633113, 10.4333304 45.3631935, 10.4332747 45.3630998, 10.433211 45.363017)",Via Lancellotti,,
170873563,residential,,False,False,152.745,"LINESTRING (10.4334204 45.36384, 10.4334538 45.363806, 10.4337555 45.3636468, 10.4348823 45.3629311)",Via Pasotti,,
164848211,residential,,False,False,4.929,"LINESTRING (10.428873 45.3684501, 10.428857 45.3684316, 10.4288481 45.3684098)",Piazzale Divisione Acqui,,
170810115,residential,,False,False,49.127,"LINESTRING (10.428873 45.3684501, 10.4289032 45.3684605, 10.4294977 45.3684813)",Via D'Arezzo,,
159642802,secondary,,False,False,55.21,"LINESTRING (10.4297628 45.3637065, 10.4296496 45.3641966)",Via Amilcare Baronchelli,50,
170872267,residential,,False,True,33.845,"LINESTRING (10.4297628 45.3637065, 10.4301939 45.3637365)",Piazza della Chiesa,,
"[159642802, 677374228]",secondary,,False,True,96.38600000000001,"LINESTRING (10.4297628 45.3637065, 10.4298532 45.3628746, 10.4298646 45.3628431)",Via Amilcare Baronchelli,50,
590405002,unclassified,,False,True,46.486999999999995,"LINESTRING (10.4297628 45.3637065, 10.4297122 45.3637043, 10.4295419 45.3637458, 10.4292164 45.3638604)",Vicolo Torre,,
164848214,secondary,,False,False,16.974,"LINESTRING (10.430041 45.3649325, 10.4301484 45.3650652)",Via Deretti,50,
164848214,secondary,,False,True,47.426,"LINESTRING (10.430041 45.3649325, 10.4297346 45.3645643)",Via Deretti,50,
170810091,residential,,False,False,100.45899999999999,"LINESTRING (10.430041 45.3649325, 10.4305791 45.364737, 10.4302995 45.3643554, 10.4302616 45.3643147)",Piazza Matteotti,,
170810091,residential,,False,False,50.397000000000006,"LINESTRING (10.4302616 45.3643147, 10.4302137 45.3643695, 10.4297346 45.3645643)",Piazza Matteotti,,
170810091,residential,,False,True,100.459,"LINESTRING (10.4302616 45.3643147, 10.4302995 45.3643554, 10.4305791 45.364737, 10.430041 45.3649325)",Piazza Matteotti,,
170810136,residential,,False,False,132.648,"LINESTRING (10.4302616 45.3643147, 10.4309955 45.3641066, 10.4317463 45.3639433, 10.4318659 45.3639537)",Via Guglielmo Marconi,,
170870855,residential,,True,False,64.811,"LINESTRING (10.4302616 45.3643147, 10.4302375 45.3642734, 10.4302163 45.3641669, 10.4301939 45.3637365)",Via San Francesco,,
164848214,secondary,,False,True,16.974,"LINESTRING (10.4301484 45.3650652, 10.430041 45.3649325)",Via Deretti,50,
164848222,residential,,False,False,47.157,"LINESTRING (10.4301484 45.3650652, 10.4306932 45.3648826)",,,
164848214,secondary,,False,False,64.122,"LINESTRING (10.4301484 45.3650652, 10.4303471 45.3653086, 10.4305708 45.3655595)",Via Deretti,50,
170810135,residential,,False,False,108.652,"LINESTRING (10.433211 45.363017, 10.4332747 45.3630998, 10.4333304 45.3631935, 10.4333438 45.3633113, 10.4333164 45.363438, 10.4331539 45.3636972, 10.4331829 45.3637589, 10.4332831 45.3638057, 10.4334204 45.36384)",Via Lancellotti,,
170810141,residential,,False,False,123.99499999999999,"LINESTRING (10.433211 45.363017, 10.4330246 45.3630531, 10.432915 45.3630733, 10.4327133 45.3631412, 10.4326599 45.3631753, 10.4325516 45.3634039, 10.4325056 45.3634611, 10.4324023 45.3635243, 10.4322521 45.3635551, 10.4320812 45.3635672, 10.4319983 45.3635704)",Via Monterocchetta,,
170810141,residential,,False,True,120.337,"LINESTRING (10.433211 45.363017, 10.433292 45.3629883, 10.4335461 45.3628597, 10.4337685 45.3627183, 10.4340492 45.3625427, 10.4342194 45.3624343, 10.4343468 45.3623468, 10.4343834 45.3623201)",Via Monterocchetta,,
170872282,residential,,True,False,116.31,"LINESTRING (10.4301534 45.3636012, 10.4301319 45.3634583, 10.4301466 45.3631238, 10.4301627 45.3630446, 10.4302606 45.3629193, 10.4303035 45.3627939, 10.4302941 45.3627309, 10.4302244 45.3626495, 10.4301695 45.362607)",Via Giuseppe Mazzini,,
170873570,residential,,False,False,175.68,"LINESTRING (10.4301534 45.3636012, 10.430215 45.3635921, 10.4305758 45.3635026, 10.4308961 45.3634338, 10.4313641 45.3633804, 10.4314055 45.3631435, 10.431485 45.3631182, 10.4319195 45.3630984, 10.4320496 45.3631125)",Via Ventura,,
170870855,residential,,True,False,15.374,"LINESTRING (10.4301939 45.3637365, 10.4301534 45.3636012)",Via San Francesco,,
170872267,residential,,False,False,33.845,"LINESTRING (10.4301939 45.3637365, 10.4297628 45.3637065)",Piazza della Chiesa,,
507890198,residential,,False,True,43.858,"LINESTRING (10.4318659 45.3639537, 10.4319983 45.3635704)",Via Madonna del Castello,,
