osmid,oneway,lanes,name,highway,reversed,length,geometry,tunnel,ref,junction,maxspeed
150143016,True,,Via Mancini,residential,False,152.319,"LINESTRING (12.7915829 37.6794208, 12.7916164 37.6794457, 12.7916155 37.6795212, 12.7915672 37.6796682, 12.7913736 37.6800286, 12.7913258 37.6801026, 12.7911914 37.6802895, 12.7911285 37.6803648, 12.7910466 37.6804562, 12.7909687 37.6805321, 12.7908918 37.6806311)",,,,
81238334,False,,Via Giallonghi,residential,False,24.284,"LINESTRING (12.7930904 37.6857002, 12.7931409 37.6854855)",,,,
81238334,False,,Via Giallonghi,residential,True,56.895,"LINESTRING (12.7930904 37.6857002, 12.7930186 37.6862087)",,,,
150143014,False,,Via Trapani,residential,True,51.447,"LINESTRING (12.7930904 37.6857002, 12.7929984 37.6857106, 12.7928668 37.6857638, 12.7927168 37.6858156, 12.7925384 37.6858361)",,,,
1145170175,True,,Via Carlo Poerio,residential,False,20.839,"LINESTRING (12.7905394 37.6791814, 12.7905188 37.6793681)",,,,
"[1145170172, 81238325]",False,,"['Via Carlo Poerio', 'Via Bartolomeo Amari']",residential,"[False, True]",70.47,"LINESTRING (12.7905394 37.6791814, 12.7906063 37.6789868, 12.7906615 37.6788264, 12.7909881 37.6788885)",,,,
81238297,False,,Piazza Nino Bixio,residential,False,11.766,"LINESTRING (12.7950004 37.6795992, 12.7948671 37.6796074)",,,,
992045618,True,2,,secondary,False,7.818,"LINESTRING (12.7950004 37.6795992, 12.7950181 37.6796681)",,,,
219083100,False,,Via Lazzaretto,residential,True,240.99,"LINESTRING (12.7933709 37.6844439, 12.7937146 37.6843574, 12.7942382 37.6842222, 12.7944207 37.6841733, 12.7947688 37.68408, 12.7951241 37.6840241, 12.7953729 37.6839844, 12.7958806 37.6839033, 12.7960109 37.6838825)",,,,
1144475301,True,,Via Giuseppe Mazzini,residential,False,51.717,"LINESTRING (12.7933709 37.6844439, 12.793422 37.684118, 12.7934419 37.6839822)",,,,
"[558573186, 219082966]",True,,"['Piazza Umberto I', 'Via Giuseppe Puma']",tertiary,False,51.54299999999999,"LINESTRING (12.7920531 37.6794811, 12.7920068 37.6793635, 12.7917896 37.6793933, 12.7915829 37.6794208)",,,,
219083138,False,,Via Rocco Pirri,residential,False,114.761,"LINESTRING (12.7933253 37.6817829, 12.7936121 37.6817138, 12.7937873 37.6816715, 12.7940339 37.6816121, 12.7945728 37.6814822)",,,,
1144475301,True,,Via Giuseppe Mazzini,residential,False,155.44099999999997,"LINESTRING (12.7933253 37.6817829, 12.7931879 37.6814088, 12.7931238 37.6812343, 12.7930795 37.6811246, 12.7930447 37.6810386, 12.7927907 37.6804509)",,,,
1144889901,False,,,residential,True,27.470000000000002,"LINESTRING (12.7933253 37.6817829, 12.7931019 37.6818256, 12.7930197 37.681822)",,,,
81238332,True,,Via Giuseppe D'Alessi,residential,False,97.749,"LINESTRING (12.7944209 37.6794181, 12.7943468 37.6794404, 12.7938062 37.6794341, 12.7933188 37.6793885)",,,,
219083114,False,,Via Maria Montessori,residential,False,13.292,"LINESTRING (12.7899432 37.685538, 12.7900035 37.6854284)",,,,
150143014,False,,Via Trapani,residential,False,58.578,"LINESTRING (12.7899432 37.685538, 12.7900446 37.6855738, 12.7903189 37.685667, 12.7903768 37.6856809, 12.7904831 37.6857062, 12.7905641 37.6857256)",,,,
150143011,False,,Via Pietro Luna,tertiary,False,25.772,"LINESTRING (12.7904571 37.6812619, 12.7903292 37.6814704)",,,,
219083088,True,,Via Pietro Luna,tertiary,False,30.732,"LINESTRING (12.7904571 37.6812619, 12.7904721 37.681114, 12.7904862 37.6810289, 12.7904949 37.6809873)",,,,
150143011,False,,Via Pietro Luna,tertiary,True,55.373,"LINESTRING (12.7900732 37.6819253, 12.7903292 37.6814704)",,,,
150143014,False,,Via Trapani,residential,False,47.7,"LINESTRING (12.7905641 37.6857256, 12.7908924 37.6857846, 12.7910927 37.6858206)",,,,
150143014,False,,Via Trapani,residential,True,58.578,"LINESTRING (12.7905641 37.6857256, 12.7904831 37.6857062, 12.7903768 37.6856809, 12.7903189 37.685667, 12.7900446 37.6855738, 12.7899432 37.685538)",,,,
565524843,False,,Via Victor Hugo,residential,True,58.678000000000004,"LINESTRING (12.7905641 37.6857256, 12.7904482 37.6862223, 12.7904435 37.6862446)",,,,
189671058,True,,Via San Martino,tertiary,False,52.431,"LINESTRING (12.7971324 37.6787546, 12.7965718 37.6789142)",,,,
254368285,False,,,tertiary,False,30.523000000000003,"LINESTRING (12.7971324 37.6787546, 12.7972195 37.6787335, 12.7974597 37.678664)",,,,
189671058,True,,Via San Martino,tertiary,False,48.347,"LINESTRING (12.7965718 37.6789142, 12.7960727 37.6790959)",,,,
219083043,True,,Via Volturno,residential,False,72.679,"LINESTRING (12.795622 37.6784687, 12.7951107 37.6785563, 12.7948148 37.6786068)",,,,
189671058,True,,Via San Martino,tertiary,False,104.48499999999999,"LINESTRING (12.7960727 37.6790959, 12.795677 37.6792457, 12.794979 37.6794599)",,,,
219083113,True,,Via Calatafimi,residential,False,80.24900000000001,"LINESTRING (12.7960727 37.6790959, 12.7958334 37.6787782, 12.7956684 37.6785367, 12.795622 37.6784687)",,,,
219083110,True,,Via Agesilao Milano,residential,False,147.149,"LINESTRING (12.7950181 37.6796681, 12.7960236 37.6800917, 12.7964961 37.6802869)",,,,
"[992045617, 35401081]",True,2,Via Fra' Serafino Mannone,secondary,False,119.08000000000001,"LINESTRING (12.7950181 37.6796681, 12.7950249 37.6797118, 12.7951097 37.6802045, 12.7952104 37.6807281)",,,,
558573185,False,,Piazza Vittorio Alfieri,tertiary,False,17.513,"LINESTRING (12.7906012 37.6796678, 12.7905589 37.6795139)",,,,
219083118,True,,Via Cernaia,tertiary,False,82.054,"LINESTRING (12.7906012 37.6796678, 12.7905131 37.6803116, 12.7904941 37.6804007)",,,,
219083110,True,,Via Agesilao Milano,residential,False,19.99,"LINESTRING (12.7964961 37.6802869, 12.7966985 37.6803685)",,,,
219083102,True,,Via Niccolò Garzilli,residential,False,182.229,"LINESTRING (12.7966985 37.6803685, 12.7967944 37.6801954, 12.7968762 37.6800718, 12.7969106 37.680008, 12.7969234 37.6796921, 12.7969185 37.6796725, 12.7966999 37.6796343, 12.7966978 37.6796189, 12.796689 37.679543, 12.7966677 37.6793636, 12.7966348 37.6791964, 12.7966006 37.6790346, 12.7965718 37.6789142)",,,,
219083110,True,,Via Agesilao Milano,residential,False,72.922,"LINESTRING (12.7966985 37.6803685, 12.7970432 37.6805089, 12.7974464 37.6806502)",,,,
219083118,True,,Via Cernaia,tertiary,False,5.773,"LINESTRING (12.7904941 37.6804007, 12.7904825 37.6804518)",,,,
709045235,False,,,residential,True,8.419,"LINESTRING (12.7904941 37.6804007, 12.7903995 37.6803894)",,,,
81238344,False,,Via Quattro Novembre,residential,False,5.064,"LINESTRING (12.7927426 37.6804759, 12.7927907 37.6804509)",,,,
81238344,False,,Via Quattro Novembre,residential,True,12.73,"LINESTRING (12.7927426 37.6804759, 12.7926044 37.6805097)",,,,
219083106,False,,Via Rosario Amato,residential,False,118.72999999999999,"LINESTRING (12.7927426 37.6804759, 12.7927282 37.6806957, 12.7927297 37.6808116, 12.7928014 37.6810624, 12.7929344 37.6815252)",,,,
219083030,True,,Via Gregorio Ugdulena,residential,False,117.385,"LINESTRING (12.796511 37.6804938, 12.7952104 37.6807281)",,,,
1144320956,True,,Via Domenico Scinà,residential,False,23.045,"LINESTRING (12.796511 37.6804938, 12.7965014 37.6803412, 12.7964961 37.6802869)",,,,
709045235,False,,,residential,False,8.419,"LINESTRING (12.7903995 37.6803894, 12.7904941 37.6804007)",,,,
219083066,True,,Via Giuseppe Parini,residential,False,125.95,"LINESTRING (12.7974464 37.6806502, 12.7973889 37.6814759, 12.7973025 37.6817739)",,,,
"[992045619, 1144901734, 1148147431]",True,,Via Agesilao Milano,residential,False,51.708,"LINESTRING (12.7974464 37.6806502, 12.7976786 37.6807212, 12.7977102 37.6807291, 12.7977635 37.6807288, 12.7979343 37.6807156, 12.7980139 37.6807056)",yes,,,
219083030,True,,Via Gregorio Ugdulena,residential,False,88.023,"LINESTRING (12.7952104 37.6807281, 12.7942367 37.6809092)",,,,
35401081,True,2,Via Fra' Serafino Mannone,secondary,False,65.811,"LINESTRING (12.7952104 37.6807281, 12.7952866 37.6810278, 12.7953508 37.6813094)",,,,
709045232,False,,Via Giuseppe Puma,tertiary,False,13.233,"LINESTRING (12.7909821 37.6808049, 12.7908681 37.6808825)",,,,
1144910384,True,,Via Giacomo Leopardi,residential,False,23.879,"LINESTRING (12.7909821 37.6808049, 12.79115 37.6809736)",,,,
219082966,True,,Via Giuseppe Puma,tertiary,False,187.477,"LINESTRING (12.7909821 37.6808049, 12.7914325 37.6804921, 12.7917307 37.6802905, 12.7918253 37.6802294, 12.7919346 37.680162, 12.7919225 37.6799756, 12.7919168 37.6799036, 12.7919651 37.6797778, 12.7920247 37.6795665, 12.7920531 37.6794811)",,,,
318978693,True,2,Via Vittorio Emanuele,secondary,False,110.733,"LINESTRING (12.7942367 37.6809092, 12.7940071 37.6805067, 12.7937183 37.6800018)",,,,
709045236,True,,,tertiary,False,4.097,"LINESTRING (12.7906691 37.6809942, 12.7906552 37.6810071, 12.7906326 37.6810158)",,,roundabout,
219083069,True,,Via Pietro Luna,tertiary,False,31.439,"LINESTRING (12.7906326 37.6810158, 12.7905711 37.6810934, 12.7904571 37.6812619)",,,,
709045236,True,,,tertiary,False,6.9990000000000006,"LINESTRING (12.7906326 37.6810158, 12.7906064 37.6810192, 12.7905801 37.6810168, 12.7905557 37.6810086)",,,roundabout,
1144320956,True,,Via Domenico Scinà,residential,False,61.966,"LINESTRING (12.7966436 37.6810411, 12.796511 37.6804938)",,,,
219083019,False,,Via Stefano Saporito,residential,True,78.296,"LINESTRING (12.7922617 37.6811595, 12.7926044 37.6805097)",,,,
219082983,False,,,residential,True,43.282,"LINESTRING (12.7919801 37.6812069, 12.7915785 37.6814316)",,,,
35401081,True,2,Via Fra' Serafino Mannone,secondary,False,83.54,"LINESTRING (12.7953508 37.6813094, 12.7954124 37.6815885, 12.7954992 37.6820514)",,,,
1144889900,True,,Via Bettino Ricasoli,residential,False,117.622,"LINESTRING (12.7953508 37.6813094, 12.7962594 37.6811157, 12.7966436 37.6810411)",,,,
219082983,False,,,residential,False,43.282,"LINESTRING (12.7915785 37.6814316, 12.7919801 37.6812069)",,,,
1144910384,True,,Via Giacomo Leopardi,residential,False,43.021,"LINESTRING (12.7915785 37.6814316, 12.7916697 37.6815487, 12.791731 37.681699, 12.7917511 37.681789)",,,,
150143011,False,,Via Pietro Luna,tertiary,False,55.373,"LINESTRING (12.7903292 37.6814704, 12.7900732 37.6819253)",,,,
150143011,False,,Via Pietro Luna,tertiary,True,25.772,"LINESTRING (12.7903292 37.6814704, 12.7904571 37.6812619)",,,,
318978693,True,2,Via Vittorio Emanuele,secondary,False,70.245,"LINESTRING (12.7945728 37.6814822, 12.7942367 37.6809092)",,,,
1144889900,True,,Via Bettino Ricasoli,residential,False,71.111,"LINESTRING (12.7945728 37.6814822, 12.7953508 37.6813094)",,,,
219083138,False,,Via Rocco Pirri,residential,True,114.761,"LINESTRING (12.7945728 37.6814822, 12.7940339 37.6816121, 12.7937873 37.6816715, 12.7936121 37.6817138, 12.7933253 37.6817829)",,,,
219083106,False,,Via Rosario Amato,residential,False,33.846,"LINESTRING (12.7929344 37.6815252, 12.7930197 37.681822)",,,,
219082975,False,,,residential,True,32.611000000000004,"LINESTRING (12.7929344 37.6815252, 12.7928298 37.6816883, 12.7927601 37.6817839)",,,,
219083106,False,,Via Rosario Amato,residential,True,118.73,"LINESTRING (12.7929344 37.6815252, 12.7928014 37.6810624, 12.7927297 37.6808116, 12.7927282 37.6806957, 12.7927426 37.6804759)",,,,
1144320956,True,,Via Domenico Scinà,residential,False,74.107,"LINESTRING (12.7967797 37.6816988, 12.7966436 37.6810411)",,,,
219083137,True,,Via Marco Minghetti,residential,False,119.487,"LINESTRING (12.7967797 37.6816988, 12.7966362 37.6817225, 12.7962834 37.6818095, 12.7958818 37.6819334, 12.7958037 37.6819575, 12.7954992 37.6820514)",,,,
219083137,True,,Via Marco Minghetti,residential,False,46.792,"LINESTRING (12.7973025 37.6817739, 12.7971295 37.6817414, 12.7967797 37.6816988)",,,,
1144910383,False,,Via Ciullo D'Alcamo,residential,False,85.464,"LINESTRING (12.7917511 37.681789, 12.7918182 37.6818398, 12.7918967 37.6818646, 12.7922393 37.6819415, 12.7922743 37.6819496, 12.7926086 37.6820267, 12.7926603 37.6820359)",,,,
219082975,False,,,residential,False,32.611000000000004,"LINESTRING (12.7927601 37.6817839, 12.7928298 37.6816883, 12.7929344 37.6815252)",,,,
219082975,False,,,residential,True,29.608,"LINESTRING (12.7927601 37.6817839, 12.7927177 37.6818422, 12.7926893 37.6819285, 12.7926603 37.6820359)",,,,
1144889901,False,,,residential,False,23.241999999999997,"LINESTRING (12.7927601 37.6817839, 12.7928926 37.6818007, 12.7930197 37.681822)",,,,
219083106,False,,Via Rosario Amato,residential,True,33.846,"LINESTRING (12.7930197 37.681822, 12.7929344 37.6815252)",,,,
1144889901,False,,,residential,False,27.470000000000002,"LINESTRING (12.7930197 37.681822, 12.7931019 37.6818256, 12.7933253 37.6817829)",,,,
1144889901,False,,,residential,True,23.241999999999997,"LINESTRING (12.7930197 37.681822, 12.7928926 37.6818007, 12.7927601 37.6817839)",,,,
219082975,False,,,residential,False,29.608,"LINESTRING (12.7926603 37.6820359, 12.7926893 37.6819285, 12.7927177 37.6818422, 12.7927601 37.6817839)",,,,
219083078,False,,,residential,False,35.071999999999996,"LINESTRING (12.7926603 37.6820359, 12.7927087 37.6820563, 12.7926702 37.6823266)",,,,
1144910383,False,,Via Ciullo D'Alcamo,residential,True,85.464,"LINESTRING (12.7926603 37.6820359, 12.7926086 37.6820267, 12.7922743 37.6819496, 12.7922393 37.6819415, 12.7918967 37.6818646, 12.7918182 37.6818398, 12.7917511 37.681789)",,,,
1146010366,False,,Via Carlo Pisacane,residential,False,54.166,"LINESTRING (12.7988755 37.6821001, 12.7988301 37.6825859)",,,,
40636255,False,,Via Partanna,tertiary,False,38.724000000000004,"LINESTRING (12.7988755 37.6821001, 12.7990179 37.6821287, 12.799303 37.6821826)",,SP 4,,
40636255,False,,Via Partanna,tertiary,True,47.369,"LINESTRING (12.7988755 37.6821001, 12.7984987 37.682022, 12.7983686 37.6819649)",,SP 4,,
219083062,False,,Via Montebello,residential,False,67.915,"LINESTRING (12.799303 37.6821826, 12.7992442 37.6827916)",,,,
40636255,False,,Via Partanna,tertiary,True,38.724000000000004,"LINESTRING (12.799303 37.6821826, 12.7990179 37.6821287, 12.7988755 37.6821001)",,SP 4,,
