osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,tunnel
417004938,Corso Resina,primary,False,True,28.789,"LINESTRING (14.3489376 40.8066806, 14.3489563 40.806638, 14.3490683 40.8064415)",,SR ex SS18,
24003890,Via Trentola,residential,False,False,6.248,"LINESTRING (14.3494749 40.8075801, 14.349531 40.8076169)",,,
108160166,Via Dogana,residential,False,True,33.491,"LINESTRING (14.3494749 40.8075801, 14.3492885 40.807314)",,,
328927303,Via Fontana,residential,False,False,43.456,"LINESTRING (14.3494749 40.8075801, 14.3490833 40.8078348)",,,
108160166,Via Dogana,residential,False,False,33.491,"LINESTRING (14.3492885 40.807314, 14.3494749 40.8075801)",,,
108160166,Via Dogana,residential,False,True,76.397,"LINESTRING (14.3492885 40.807314, 14.348972 40.8067305, 14.3489376 40.8066806)",,,
330535065,,residential,False,True,160.23999999999998,"LINESTRING (14.3492885 40.807314, 14.3499161 40.8070682, 14.3496881 40.8068528, 14.3493179 40.8065584, 14.3492133 40.8064938, 14.3490683 40.8064415)",,,
170629635,,residential,False,False,38.847,"LINESTRING (14.3504724 40.8053153, 14.3501227 40.8050873)",,,
170629636,,residential,False,False,3.578,"LINESTRING (14.3512196 40.8093755, 14.3511892 40.809398)",,,
170629636,,residential,False,True,58.504000000000005,"LINESTRING (14.350545 40.809475, 14.3507811 40.8096811, 14.3510319 40.8095133)",,,
673416282,Via 4 Novembre,tertiary,False,False,49.689,"LINESTRING (14.3500534 40.8064507, 14.3505265 40.806718)",,SP153,
23431865,Via 4 Novembre,tertiary,True,False,80.199,"LINESTRING (14.3500534 40.8064507, 14.3496566 40.8062296, 14.3492888 40.8060203)",,SP153,
170629635,,residential,False,True,38.847,"LINESTRING (14.3501227 40.8050873, 14.3504724 40.8053153)",,,
417023588,Corso Resina,primary,False,True,15.847,"LINESTRING (14.3501227 40.8050873, 14.3501927 40.804955)",,SR ex SS18,
417023588,Corso Resina,primary,False,False,54.383,"LINESTRING (14.3501227 40.8050873, 14.3500105 40.8052212, 14.3497768 40.8055004)",,SR ex SS18,
"[328927785, 613126425]",,residential,False,False,59.150999999999996,"LINESTRING (14.3481795 40.8078777, 14.34828 40.8079991, 14.3486182 40.8082916)",,,yes
"[350054444, 170629638]",Via Mare,residential,False,True,621.6990000000001,"LINESTRING (14.3481795 40.8078777, 14.3481093 40.8078166, 14.3479808 40.8077047, 14.3478038 40.8074936, 14.3477556 40.8074256, 14.3475754 40.8072381, 14.3472539 40.8069495, 14.3468309 40.8065935, 14.3467354 40.8065215, 14.3467003 40.8065039, 14.3462893 40.806433, 14.3459423 40.8063608, 14.3458082 40.806306, 14.3456817 40.8062413, 14.3454362 40.806023, 14.3453851 40.8059741, 14.3444485 40.8051285, 14.3441132 40.8047954, 14.3437725 40.8045153, 14.3430548 40.8040155)",,,yes
417004938,Corso Resina,primary,False,False,60.809999999999995,"LINESTRING (14.3481795 40.8078777, 14.3481241 40.807953, 14.3478717 40.8083046, 14.3478136 40.8083462)",,SR ex SS18,
417004938,Corso Resina,primary,False,True,23.975,"LINESTRING (14.3481795 40.8078777, 14.3482458 40.8077856, 14.3483072 40.8076851)",,SR ex SS18,
170629637,,residential,False,True,39.482,"LINESTRING (14.3510319 40.8095133, 14.3506993 40.8092629)",,,
170629636,,residential,False,False,58.504000000000005,"LINESTRING (14.3510319 40.8095133, 14.3507811 40.8096811, 14.350545 40.809475)",,,
170629636,,residential,False,True,18.430999999999997,"LINESTRING (14.3510319 40.8095133, 14.3510466 40.8095034, 14.3511892 40.809398)",,,
170629637,,residential,False,False,39.482,"LINESTRING (14.3506993 40.8092629, 14.3510319 40.8095133)",,,
417023588,Corso Resina,primary,False,False,6.355,"LINESTRING (14.3497768 40.8055004, 14.3497311 40.8055459)",,SR ex SS18,
170629639,I Traversa IV Novembre,tertiary,True,False,153.917,"LINESTRING (14.3497768 40.8055004, 14.3505674 40.8059417, 14.3500534 40.8064507)",,,
417023588,Corso Resina,primary,False,True,54.383,"LINESTRING (14.3497768 40.8055004, 14.3500105 40.8052212, 14.3501227 40.8050873)",,SR ex SS18,
330535064,,residential,False,False,86.927,"LINESTRING (14.353008 40.8029091, 14.352935 40.8036889)",,,
29733703,Via Alessandro Rossi,residential,False,False,87.479,"LINESTRING (14.353008 40.8029091, 14.3526359 40.8029474, 14.3524112 40.802981, 14.3522265 40.8030696, 14.3520114 40.8030851)",,,
198909369,,residential,False,True,60.273,"LINESTRING (14.3483072 40.8076851, 14.348549 40.8079286, 14.3487584 40.8081054)",,,
417004938,Corso Resina,primary,False,False,23.975,"LINESTRING (14.3483072 40.8076851, 14.3482458 40.8077856, 14.3481795 40.8078777)",,SR ex SS18,
417004938,Corso Resina,primary,False,True,66.92699999999999,"LINESTRING (14.3483072 40.8076851, 14.3483191 40.8076656, 14.3483964 40.8075424, 14.3486483 40.8071414)",,SR ex SS18,
328927303,Via Fontana,residential,False,False,23.831,"LINESTRING (14.3487584 40.8081054, 14.3486182 40.8082916)",,,
198909369,,residential,False,False,60.273,"LINESTRING (14.3487584 40.8081054, 14.348549 40.8079286, 14.3483072 40.8076851)",,,
328927303,Via Fontana,residential,False,True,41.034,"LINESTRING (14.3487584 40.8081054, 14.348801 40.8080417, 14.3490013 40.8078881, 14.3490833 40.8078348)",,,
229431336,,residential,False,True,61.492,"LINESTRING (14.3464563 40.8091022, 14.3463529 40.8089919, 14.3462093 40.8088356, 14.3460212 40.8086583)",,,
417004938,Corso Resina,primary,False,True,20.137,"LINESTRING (14.3464563 40.8091022, 14.3465303 40.8090654, 14.3466519 40.808998)",,SR ex SS18,
229431339,,residential,False,False,64.482,"LINESTRING (14.3466318 40.8083098, 14.3464736 40.8084093, 14.3462483 40.8085169, 14.3460212 40.8086583)",,,
229431336,,residential,False,False,127.48500000000001,"LINESTRING (14.3450239 40.8078043, 14.3451793 40.8078976, 14.345355 40.8080062, 14.3454513 40.8080878, 14.3456876 40.8083179, 14.3460212 40.8086583)",,,
229431336,,residential,False,False,61.492000000000004,"LINESTRING (14.3460212 40.8086583, 14.3462093 40.8088356, 14.3463529 40.8089919, 14.3464563 40.8091022)",,,
229431336,,residential,False,True,127.485,"LINESTRING (14.3460212 40.8086583, 14.3456876 40.8083179, 14.3454513 40.8080878, 14.345355 40.8080062, 14.3451793 40.8078976, 14.3450239 40.8078043)",,,
229431339,,residential,False,True,64.482,"LINESTRING (14.3460212 40.8086583, 14.3462483 40.8085169, 14.3464736 40.8084093, 14.3466318 40.8083098)",,,
328926692,Traversa I mercato,residential,False,False,89.398,"LINESTRING (14.3505265 40.806718, 14.3498441 40.8073341)",,,
673416282,Via 4 Novembre,tertiary,False,True,49.689,"LINESTRING (14.3505265 40.806718, 14.3500534 40.8064507)",,SP153,
673416282,Via 4 Novembre,tertiary,False,False,55.792,"LINESTRING (14.3505265 40.806718, 14.3507608 40.8068504, 14.3508583 40.8069061, 14.3510592 40.8070166)",,SP153,
24003890,Via Trentola,residential,False,True,6.248,"LINESTRING (14.349531 40.8076169, 14.3494749 40.8075801)",,,
328926692,Traversa I mercato,residential,False,True,41.028,"LINESTRING (14.349531 40.8076169, 14.3498441 40.8073341)",,,
24003890,Via Trentola,residential,False,False,55.608999999999995,"LINESTRING (14.349531 40.8076169, 14.3498101 40.8078001, 14.350017 40.8079553)",,,
328926692,Traversa I mercato,residential,False,False,41.028,"LINESTRING (14.3498441 40.8073341, 14.349531 40.8076169)",,,
328926692,Traversa I mercato,residential,False,True,89.398,"LINESTRING (14.3498441 40.8073341, 14.3505265 40.806718)",,,
328926693,,residential,False,False,56.044,"LINESTRING (14.3498441 40.8073341, 14.3503436 40.8076674)",,,
328926693,,residential,False,True,56.044,"LINESTRING (14.3503436 40.8076674, 14.3498441 40.8073341)",,,
328926761,Traversa II mercato,residential,False,False,42.195,"LINESTRING (14.3503436 40.8076674, 14.350017 40.8079553)",,,
328926761,Traversa II mercato,residential,False,True,94.15,"LINESTRING (14.3503436 40.8076674, 14.3510592 40.8070166)",,,
328926761,Traversa II mercato,residential,False,False,94.15,"LINESTRING (14.3510592 40.8070166, 14.3503436 40.8076674)",,,
673416282,Via 4 Novembre,tertiary,False,False,43.799,"LINESTRING (14.3510592 40.8070166, 14.3513024 40.8071503, 14.3514835 40.8072446)",,SP153,
673416282,Via 4 Novembre,tertiary,False,True,55.792,"LINESTRING (14.3510592 40.8070166, 14.3508583 40.8069061, 14.3507608 40.8068504, 14.3505265 40.806718)",,SP153,
328926761,Traversa II mercato,residential,False,True,42.195,"LINESTRING (14.350017 40.8079553, 14.3503436 40.8076674)",,,
24003890,Via Trentola,residential,False,False,46.514,"LINESTRING (14.350017 40.8079553, 14.3500944 40.8080133, 14.3503166 40.8081781, 14.3504343 40.8082244)",,,
24003890,Via Trentola,residential,False,True,55.608999999999995,"LINESTRING (14.350017 40.8079553, 14.3498101 40.8078001, 14.349531 40.8076169)",,,
328927305,Via Pugliano,residential,False,True,6.077,"LINESTRING (14.3493406 40.8091991, 14.3493006 40.8091536)",,,
330535063,,residential,False,True,93.696,"LINESTRING (14.3493406 40.8091991, 14.3494252 40.8091449, 14.3502111 40.8086739)",,,
417023588,Corso Resina,primary,False,True,6.355,"LINESTRING (14.3497311 40.8055459, 14.3497768 40.8055004)",,SR ex SS18,
330535046,,residential,False,False,94.38799999999999,"LINESTRING (14.3497311 40.8055459, 14.3494118 40.8053832, 14.3492509 40.8052855, 14.3492133 40.8052449, 14.3492214 40.8051941, 14.3492938 40.805119, 14.349393 40.8050726, 14.349511 40.8049934)",,,
417023588,Corso Resina,primary,False,False,64.767,"LINESTRING (14.3497311 40.8055459, 14.3496838 40.8055931, 14.3493845 40.8058823, 14.3492888 40.8060203)",,SR ex SS18,
24003890,Via Trentola,residential,False,False,130.638,"LINESTRING (14.3505966 40.8082854, 14.3506979 40.8083178, 14.3508964 40.808326, 14.3511136 40.8082996, 14.3513094 40.8082854, 14.3515481 40.808328, 14.3516849 40.8084051, 14.3520216 40.8085834)",,,
24003890,Via Trentola,residential,False,True,15.26,"LINESTRING (14.3505966 40.8082854, 14.3505584 40.8082732, 14.3504343 40.8082244)",,,
330535063,,residential,False,False,58.329,"LINESTRING (14.3505966 40.8082854, 14.3505383 40.8083856, 14.3503828 40.8085013, 14.3501789 40.8086353, 14.3502111 40.8086739)",,,
330535062,,residential,False,True,76.354,"LINESTRING (14.3497229 40.8083004, 14.3499831 40.8084749, 14.3504343 40.8082244)",,,
330535065,,residential,False,False,160.24,"LINESTRING (14.3490683 40.8064415, 14.3492133 40.8064938, 14.3493179 40.8065584, 14.3496881 40.8068528, 14.3499161 40.8070682, 14.3492885 40.807314)",,,
417004938,Corso Resina,primary,False,False,28.789,"LINESTRING (14.3490683 40.8064415, 14.3489563 40.806638, 14.3489376 40.8066806)",,SR ex SS18,
417004938,Corso Resina,primary,False,True,50.452,"LINESTRING (14.3490683 40.8064415, 14.3492502 40.8061222, 14.3492888 40.8060203)",,SR ex SS18,
330535046,,residential,False,True,94.388,"LINESTRING (14.349511 40.8049934, 14.349393 40.8050726, 14.3492938 40.805119, 14.3492214 40.8051941, 14.3492133 40.8052449, 14.3492509 40.8052855, 14.3494118 40.8053832, 14.3497311 40.8055459)",,,
417023588,Corso Resina,primary,False,False,10.84,"LINESTRING (14.3502938 40.8048194, 14.3502305 40.8049043)",,SR ex SS18,
330535054,,residential,False,False,67.251,"LINESTRING (14.3502938 40.8048194, 14.3500636 40.8046703, 14.3497364 40.8043881)",,,
417023588,Corso Resina,primary,False,True,30.816,"LINESTRING (14.3502938 40.8048194, 14.3503122 40.8047922, 14.3504992 40.8045903)",,SR ex SS18,
24003890,Via Trentola,residential,False,True,39.70399999999999,"LINESTRING (14.3523979 40.8087984, 14.3522026 40.8086792, 14.3520216 40.8085834)",,,
330535061,,unclassified,False,True,92.681,"LINESTRING (14.3523979 40.8087984, 14.3525285 40.8086698, 14.3529273 40.8080702)",,,
328927305,Via Pugliano,residential,False,False,6.077,"LINESTRING (14.3493006 40.8091536, 14.3493406 40.8091991)",,,
328927305,Via Pugliano,residential,False,True,113.593,"LINESTRING (14.3493006 40.8091536, 14.349069 40.80889, 14.3488049 40.8084107, 14.348681 40.8083209, 14.3486182 40.8082916)",,,
330535052,,residential,False,False,117.323,"LINESTRING (14.3502111 40.8086739, 14.3502647 40.8086698, 14.3506724 40.8089441, 14.3510104 40.8092019, 14.3511892 40.809398)",,,
330535063,,residential,False,False,93.696,"LINESTRING (14.3502111 40.8086739, 14.3494252 40.8091449, 14.3493406 40.8091991)",,,
330535063,,residential,False,True,58.329,"LINESTRING (14.3502111 40.8086739, 14.3501789 40.8086353, 14.3503828 40.8085013, 14.3505383 40.8083856, 14.3505966 40.8082854)",,,
330535042,via Acampora,residential,False,False,165.75599999999997,"LINESTRING (14.3504992 40.8045903, 14.3507261 40.8047475, 14.3508656 40.8048551, 14.3509943 40.8050013, 14.351115 40.8052144, 14.3511552 40.8054705, 14.3512035 40.8055599, 14.3514664 40.8058418)",,,
417023588,Corso Resina,primary,False,False,30.816,"LINESTRING (14.3504992 40.8045903, 14.3503122 40.8047922, 14.3502938 40.8048194)",,SR ex SS18,
417023588,Corso Resina,primary,False,True,179.444,"LINESTRING (14.3504992 40.8045903, 14.3506014 40.8044799, 14.3509248 40.8041525, 14.3516831 40.8034019, 14.3517808 40.8033008)",,SR ex SS18,
24003890,Via Trentola,residential,False,False,15.26,"LINESTRING (14.3504343 40.8082244, 14.3505584 40.8082732, 14.3505966 40.8082854)",,,
24003890,Via Trentola,residential,False,True,46.514,"LINESTRING (14.3504343 40.8082244, 14.3503166 40.8081781, 14.3500944 40.8080133, 14.350017 40.8079553)",,,
330535062,,residential,False,False,76.354,"LINESTRING (14.3504343 40.8082244, 14.3499831 40.8084749, 14.3497229 40.8083004)",,,
330535053,,residential,False,True,106.449,"LINESTRING (14.3491999 40.8048226, 14.3494252 40.8046033, 14.3498973 40.8048327, 14.3501927 40.804955)",,,
170629636,,residential,False,True,3.578,"LINESTRING (14.3511892 40.809398, 14.3512196 40.8093755)",,,
170629636,,residential,False,False,18.430999999999997,"LINESTRING (14.3511892 40.809398, 14.3510466 40.8095034, 14.3510319 40.8095133)",,,
330535052,,residential,False,True,117.323,"LINESTRING (14.3511892 40.809398, 14.3510104 40.8092019, 14.3506724 40.8089441, 14.3502647 40.8086698, 14.3502111 40.8086739)",,,
330535054,,residential,False,True,67.251,"LINESTRING (14.3497364 40.8043881, 14.3500636 40.8046703, 14.3502938 40.8048194)",,,
330535042,via Acampora,residential,False,True,165.75599999999997,"LINESTRING (14.3514664 40.8058418, 14.3512035 40.8055599, 14.3511552 40.8054705, 14.351115 40.8052144, 14.3509943 40.8050013, 14.3508656 40.8048551, 14.3507261 40.8047475, 14.3504992 40.8045903)",,,
330535040,,residential,False,True,41.658,"LINESTRING (14.3505973 40.8051556, 14.350474 40.8050642, 14.3502305 40.8049043)",,,
417023588,Corso Resina,primary,False,False,6.473,"LINESTRING (14.3502305 40.8049043, 14.3501927 40.804955)",,SR ex SS18,
417023588,Corso Resina,primary,False,True,10.84,"LINESTRING (14.3502305 40.8049043, 14.3502938 40.8048194)",,SR ex SS18,
330535040,,residential,False,False,41.658,"LINESTRING (14.3502305 40.8049043, 14.350474 40.8050642, 14.3505973 40.8051556)",,,
136096703,Via 4 Novembre,tertiary,False,False,80.469,"LINESTRING (14.3521644 40.807634, 14.3527738 40.8079825, 14.3529273 40.8080702)",,SP153,
136096703,Via 4 Novembre,tertiary,False,True,71.826,"LINESTRING (14.3521644 40.807634, 14.3520687 40.8075792, 14.3514835 40.8072446)",,SP153,
24003890,Via Trentola,residential,False,False,39.70399999999999,"LINESTRING (14.3520216 40.8085834, 14.3522026 40.8086792, 14.3523979 40.8087984)",,,
24003890,Via Trentola,residential,False,True,130.638,"LINESTRING (14.3520216 40.8085834, 14.3516849 40.8084051, 14.3515481 40.808328, 14.3513094 40.8082854, 14.3511136 40.8082996, 14.3508964 40.808326, 14.3506979 40.8083178, 14.3505966 40.8082854)",,,
349817961,,residential,False,False,76.827,"LINESTRING (14.3520216 40.8085834, 14.3516968 40.8088718, 14.3517719 40.8089327, 14.3515721 40.8091042)",,,
349817961,,residential,False,True,76.827,"LINESTRING (14.3515721 40.8091042, 14.3517719 40.8089327, 14.3516968 40.8088718, 14.3520216 40.8085834)",,,
349873451,Supportico dei vicoli,residential,False,False,17.057,"LINESTRING (14.3489524 40.8076227, 14.3489819 40.8076481, 14.348947 40.8076745, 14.3489899 40.8077181, 14.3489617 40.807736)",,,
349873451,Supportico dei vicoli,residential,False,True,29.27,"LINESTRING (14.3487257 40.8075598, 14.3489483 40.8077445, 14.3489617 40.807736)",,,
349873451,Supportico dei vicoli,residential,False,False,29.27,"LINESTRING (14.3489617 40.807736, 14.3489483 40.8077445, 14.3487257 40.8075598)",,,
349873451,Supportico dei vicoli,residential,False,True,17.057,"LINESTRING (14.3489617 40.807736, 14.3489899 40.8077181, 14.348947 40.8076745, 14.3489819 40.8076481, 14.3489524 40.8076227)",,,
"[734276363, 734276364, 349873486]",Supportico dei vicoli,residential,False,False,15.014,"LINESTRING (14.3489617 40.807736, 14.3489808 40.8077515, 14.3490522 40.8078096, 14.3490833 40.8078348)",,,building_passage
328927303,Via Fontana,residential,False,True,43.456,"LINESTRING (14.3490833 40.8078348, 14.3494749 40.8075801)",,,
328927303,Via Fontana,residential,False,False,41.034,"LINESTRING (14.3490833 40.8078348, 14.3490013 40.8078881, 14.348801 40.8080417, 14.3487584 40.8081054)",,,
"[734276363, 734276364, 349873486]",Supportico dei vicoli,residential,False,True,15.014,"LINESTRING (14.3490833 40.8078348, 14.3490522 40.8078096, 14.3489808 40.8077515, 14.3489617 40.807736)",,,building_passage
417004938,Corso Resina,primary,False,False,20.137,"LINESTRING (14.3466519 40.808998, 14.3465303 40.8090654, 14.3464563 40.8091022)",,SR ex SS18,
417004938,Corso Resina,primary,False,True,121.714,"LINESTRING (14.3466519 40.808998, 14.3470219 40.8087845, 14.347719 40.8083964, 14.3478136 40.8083462)",,SR ex SS18,
417004938,Corso Resina,primary,False,True,52.617,"LINESTRING (14.3486483 40.8071414, 14.3489166 40.806714)",,SR ex SS18,
349876536,Largo colonna del Plebiscito,residential,False,False,76.321,"LINESTRING (14.3486483 40.8071414, 14.3485407 40.8070871, 14.3485112 40.8070678, 14.3485233 40.8069328, 14.3486078 40.8068546, 14.3487848 40.8067054, 14.3488291 40.806675, 14.3489166 40.806714)",,,
417004938,Corso Resina,primary,False,False,66.927,"LINESTRING (14.3486483 40.8071414, 14.3483964 40.8075424, 14.3483191 40.8076656, 14.3483072 40.8076851)",,SR ex SS18,
417004938,Corso Resina,primary,False,False,52.617,"LINESTRING (14.3489166 40.806714, 14.3486483 40.8071414)",,SR ex SS18,
349876536,Largo colonna del Plebiscito,residential,False,True,76.32100000000001,"LINESTRING (14.3489166 40.806714, 14.3488291 40.806675, 14.3487848 40.8067054, 14.3486078 40.8068546, 14.3485233 40.8069328, 14.3485112 40.8070678, 14.3485407 40.8070871, 14.3486483 40.8071414)",,,
417004938,Corso Resina,primary,False,True,4.113,"LINESTRING (14.3489166 40.806714, 14.3489376 40.8066806)",,SR ex SS18,
328927303,Via Fontana,residential,False,True,23.831,"LINESTRING (14.3486182 40.8082916, 14.3487584 40.8081054)",,,
108160174,Via Fontana,residential,False,True,72.41,"LINESTRING (14.3486182 40.8082916, 14.3485522 40.8083351, 14.3484922 40.8083632, 14.3483125 40.8084091, 14.3482049 40.8084102, 14.3478698 40.8083728, 14.3478136 40.8083462)",,,
328927305,Via Pugliano,residential,False,False,113.59299999999999,"LINESTRING (14.3486182 40.8082916, 14.348681 40.8083209, 14.3488049 40.8084107, 14.349069 40.80889, 14.3493006 40.8091536)",,,
"[613126425, 328927785]",,residential,False,True,59.150999999999996,"LINESTRING (14.3486182 40.8082916, 14.34828 40.8079991, 14.3481795 40.8078777)",,,yes
"[447906014, 447906015]",,residential,False,False,217.561,"LINESTRING (14.3411879 40.803797, 14.3418429 40.8043034, 14.3421065 40.8041157, 14.342609 40.8037767, 14.3427039 40.8037391, 14.3430548 40.8040155)",,,
24269647,Corso Umberto I,primary,False,False,116.78800000000001,"LINESTRING (14.3430548 40.8040155, 14.3434218 40.8037938, 14.3437783 40.8035939, 14.3441384 40.8033602)",,SP245,
