osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,bridge,tunnel
129704451,SR435,Viale Giuseppe Garibaldi,tertiary,50,False,True,375.61400000000003,"LINESTRING (10.6887784 43.8972193, 10.6888495 43.8979369, 10.6888586 43.8980353, 10.6889246 43.8997084, 10.6889496 43.900423, 10.688933 43.9005939)",,,
255423072,SR435,Via Fiorentina,tertiary,,False,True,131.611,"LINESTRING (10.6929468 43.897489, 10.6925525 43.898638)",,,
48949534,,Piazza San Francesco,tertiary,,False,False,21.92,"LINESTRING (10.6906769 43.9051613, 10.6905439 43.9050915, 10.6904479 43.9050542)",,,
129704462,,Via Nieri,tertiary,,False,False,91.653,"LINESTRING (10.6906769 43.9051613, 10.6908019 43.9051936, 10.6908805 43.9052097, 10.6909949 43.9052331, 10.6911136 43.9052363, 10.6912754 43.9052106, 10.6913497 43.9051955, 10.6915612 43.9051485, 10.6916992 43.9051334, 10.6917862 43.9051239)",yes,,
129704455,SP41,Via dei Colli per Uzzano,tertiary,,False,True,311.89000000000004,"LINESTRING (10.6952312 43.9001792, 10.6950523 43.9003663, 10.6943084 43.9011229, 10.6939996 43.9014545, 10.6939335 43.9015465, 10.69385 43.9016764, 10.6937246 43.9019169, 10.69361 43.9021179, 10.6935335 43.9022227, 10.6934733 43.9022905, 10.6934079 43.9023382, 10.6933109 43.9023934, 10.6931842 43.9024461, 10.6931063 43.9024875)",yes,,
200773537,,,residential,,False,False,146.23000000000002,"LINESTRING (10.6952312 43.9001792, 10.6954822 43.9000571, 10.6960491 43.9002493, 10.6957211 43.9008499)",,,
129704455,SP41,Via dei Colli per Uzzano,tertiary,,False,False,3.124,"LINESTRING (10.6929186 43.9027763, 10.6929323 43.90275)",yes,,
129704455,SP41,Via dei Colli per Uzzano,tertiary,,False,True,331.05100000000004,"LINESTRING (10.6929186 43.9027763, 10.6929074 43.9028351, 10.6929124 43.9028886, 10.6929483 43.9030112, 10.6929772 43.9031413, 10.6929933 43.903218, 10.6930037 43.9033178, 10.6930054 43.9034155, 10.6930012 43.9034882, 10.6929889 43.9036023, 10.6929697 43.9037616, 10.6929438 43.9039077, 10.6929189 43.9040092, 10.6928757 43.9041194, 10.6928287 43.9042416, 10.6928088 43.904312, 10.6927973 43.9043973, 10.692805 43.9045299, 10.6928226 43.9048552, 10.6928212 43.904903, 10.6928113 43.9049477, 10.6927648 43.904996, 10.6927131 43.9050262, 10.6926639 43.905043, 10.692565 43.9050614, 10.6922113 43.9050893, 10.6917862 43.9051239)",yes,,
143621787,,Via del Giocatoio,unclassified,,True,False,126.41,"LINESTRING (10.6929186 43.9027763, 10.6928647 43.9027647, 10.6927939 43.9027588, 10.6922384 43.9027956, 10.6921877 43.9027806, 10.6921211 43.9027348, 10.6920357 43.9026735, 10.6919618 43.90261, 10.6919056 43.9025664, 10.6918636 43.9025525, 10.6916623 43.9025315, 10.6914853 43.9025194)",,,
818564554,,,unclassified,,False,False,8.131,"LINESTRING (10.6883209 43.9020051, 10.6882211 43.9020184)",,,
"[143621810, 129704459]",,Piazza Mazzini,residential,50,False,False,274.33299999999997,"LINESTRING (10.6883209 43.9020051, 10.6886422 43.90343, 10.6887411 43.9040701, 10.6887303 43.9041735, 10.6887042 43.9042273, 10.6887077 43.9044461)",yes,,
818564554,,,unclassified,,False,True,10.317,"LINESTRING (10.6883209 43.9020051, 10.6883884 43.9019941, 10.6884459 43.9019829)",,,
41733210,,Viale Francesco Forti,tertiary,,False,True,341.052,"LINESTRING (10.6891508 43.9018732, 10.689165 43.9019392, 10.6891841 43.9020278, 10.6892152 43.9028632, 10.6892168 43.9031581, 10.6891321 43.903969, 10.6891321 43.9042529, 10.689132 43.9049359)",yes,,
48949535,,Via Turini,unclassified,50,False,False,57.893,"LINESTRING (10.6891508 43.9018732, 10.6887677 43.9019161, 10.6884459 43.9019829)",,,
"[174439119, 129704452, 104192671]",SR435,"['Piazza Antonio Gramsci', 'Via Sdrucciolo del Duomo', 'Ponte del Duomo']",tertiary,,False,False,118.369,"LINESTRING (10.6891508 43.9018732, 10.6892815 43.901872, 10.6893428 43.9018714, 10.6900697 43.9018643, 10.6903112 43.901887, 10.6906048 43.901969)","['permissive', 'yes']",yes,
129704450,SR435,Via Roma,tertiary,50,False,False,28.024,"LINESTRING (10.6891508 43.9018732, 10.6891006 43.9018542, 10.6890691 43.9018321, 10.6890289 43.9017624, 10.6889892 43.9016624)",,,
129704451,SR435,Viale Giuseppe Garibaldi,tertiary,50,False,False,375.61400000000003,"LINESTRING (10.688933 43.9005939, 10.6889496 43.900423, 10.6889246 43.8997084, 10.6888586 43.8980353, 10.6888495 43.8979369, 10.6887784 43.8972193)",,,
275951265,SR435,Piazza 20 settembre,tertiary,50,False,True,66.747,"LINESTRING (10.688933 43.9005939, 10.6889033 43.900879, 10.6888499 43.901191)",,,
174441444,,Via Guglielmo Oberdan,residential,,True,False,11.078999999999999,"LINESTRING (10.6886561 43.9061791, 10.688581 43.9061612, 10.6885634 43.9061316, 10.6885577 43.906122)",,,
104192580,,Via Trieste,residential,,False,False,36.79,"LINESTRING (10.6879389 43.8993583, 10.6874799 43.8993675)",,,
129707604,,Via Giovanni Amendola,unclassified,50,True,False,47.591,"LINESTRING (10.6879389 43.8993583, 10.6879262 43.8989304)",,,
129707580,,Via 8 Settembre 1944,unclassified,,False,True,57.819,"LINESTRING (10.6863765 43.8972303, 10.6864207 43.8977493)",,,
"[104192553, 174441441]",,Via Rossellini,residential,,False,False,95.77,"LINESTRING (10.687695 43.9020767, 10.6877044 43.9019647, 10.6877046 43.9019492, 10.6877067 43.9017153, 10.6877818 43.9014602, 10.6875345 43.9015102, 10.6875076 43.9015604)",,,
129707572,,Via del Diaccio,residential,,True,False,27.512,"LINESTRING (10.687695 43.9020767, 10.6878117 43.9021423, 10.6879423 43.902247)",,,
104192668,,Via Cairoli,residential,,True,False,48.26,"LINESTRING (10.6887742 43.905754, 10.6886902 43.9060975, 10.6886561 43.9061791)",,,
188055406,,Borgo della Vittoria,unclassified,50,True,False,62.612,"LINESTRING (10.6880875 43.901943, 10.6880369 43.9013811)",,,
104192656,,Via Ruga degli Orlandi,residential,,False,False,35.879999999999995,"LINESTRING (10.6880875 43.901943, 10.6880202 43.902067, 10.6879813 43.9021877, 10.6879423 43.902247)",,,
104192656,,Via Ruga degli Orlandi,residential,,False,True,35.879999999999995,"LINESTRING (10.6879423 43.902247, 10.6879813 43.9021877, 10.6880202 43.902067, 10.6880875 43.901943)",,,
129707611,,Via Ruga degli Orlandi,residential,,True,False,153.493,"LINESTRING (10.6879423 43.902247, 10.6879156 43.9023085, 10.6879152 43.9024184, 10.6881612 43.903197, 10.6882582 43.9035985)",,,
129707614,,,residential,,False,True,87.77199999999999,"LINESTRING (10.6854938 43.8972261, 10.6848829 43.8972301, 10.6843984 43.8972308)",,,
129707618,,Via Filippo Turati,unclassified,,True,False,70.72800000000001,"LINESTRING (10.6854938 43.8972261, 10.6861187 43.89723, 10.6863765 43.8972303)",,,
129707604,,Via Giovanni Amendola,unclassified,50,True,False,127.718,"LINESTRING (10.6879194 43.9005067, 10.687919 43.8998792, 10.6879389 43.8993583)",,,
"[856656856, 856656857, 129704454]",,Via Buonvicini,unclassified,,True,False,53.924,"LINESTRING (10.6879194 43.9005067, 10.6880042 43.900514, 10.6880917 43.9005237, 10.6884655 43.9005648, 10.6885161 43.9005679, 10.6885862 43.9005704)",,,
"[817834594, 1161277839]",,"['Piazza Giacomo Matteotti', 'Via Sismondi']",unclassified,,False,True,124.05099999999999,"LINESTRING (10.6879194 43.9005067, 10.6877386 43.9004815, 10.6873897 43.9004339, 10.6871219 43.9003973, 10.6863894 43.9003423)",,,
129707610,,Via San Pietro alle Fornaci,residential,,True,False,55.147,"LINESTRING (10.685816 43.8983895, 10.6865036 43.8983677)",,,
129707552,,Via di Celle,residential,,False,False,74.836,"LINESTRING (10.685816 43.8983895, 10.6855466 43.897875, 10.6854939 43.8977579)",,,
"[129707577, 304355982]",,Via Carlo Lorenzini,residential,,False,"[False, True]",189.51100000000002,"LINESTRING (10.685816 43.8983895, 10.6860011 43.8994249, 10.6860015 43.8994818, 10.6859527 43.8995712, 10.6859039 43.8996195, 10.6857982 43.8997411, 10.68579 43.899785, 10.68579 43.8998363, 10.6858307 43.9000428)",,,
129707617,,Via Luigi Norfini,residential,,False,True,151.24499999999998,"LINESTRING (10.685816 43.8983895, 10.6853946 43.8983716, 10.6847447 43.89831, 10.6844504 43.8985257, 10.6841814 43.8987294)",,,
255421164,SR435,Piazza del Duomo,tertiary,,False,True,8.307,"LINESTRING (10.6918319 43.9011239, 10.6917808 43.9011889)",yes,,
255421237,,Piazza del Duomo,residential,,False,True,12.795,"LINESTRING (10.6918319 43.9011239, 10.6919823 43.9011626)",,,
"[255421238, 143621807]",,Piazza del Duomo,residential,,False,False,65.646,"LINESTRING (10.6918319 43.9011239, 10.6917409 43.9010427, 10.6916907 43.9009057, 10.6916658 43.9008379, 10.6917156 43.9006909, 10.6917434 43.9005697)",,,
"[255421164, 255421165]",SR435,"['Piazza del Duomo', 'Via Giusti']",tertiary,,False,False,60.242,"LINESTRING (10.6918319 43.9011239, 10.6919519 43.9008924, 10.6919758 43.9008513, 10.6920246 43.9006037)",yes,,
"[129707600, 104192580]",,"['Via Trieste', 'Via San Michele']",residential,,False,False,129.473,"LINESTRING (10.686653 43.8993845, 10.6864284 43.899398, 10.686321 43.8994232, 10.6863527 43.9000055, 10.6863894 43.9003423)",,,
104192580,,Via Trieste,residential,,False,True,66.28,"LINESTRING (10.686653 43.8993845, 10.6873255 43.8993707, 10.6874799 43.8993675)",,,
27066206,,Via Cesare Battisti,unclassified,,False,False,63.083,"LINESTRING (10.6906048 43.901969, 10.6906426 43.9020312, 10.6908076 43.9022764, 10.6908171 43.9023016, 10.6908496 43.902381, 10.6908848 43.9024549, 10.6909225 43.9024841)",,,
"[104192671, 129704452, 174439119]",SR435,"['Piazza Antonio Gramsci', 'Via Sdrucciolo del Duomo', 'Ponte del Duomo']",tertiary,,False,True,118.369,"LINESTRING (10.6906048 43.901969, 10.6903112 43.901887, 10.6900697 43.9018643, 10.6893428 43.9018714, 10.6892815 43.901872, 10.6891508 43.9018732)","['yes', 'permissive']",yes,
257113568,SR435,Piazzetta del Ducci,tertiary,,False,False,17.878,"LINESTRING (10.6906048 43.901969, 10.6906235 43.901966, 10.6907292 43.9019559, 10.69082 43.9019306)",,,
129704448,,Via Ricasoli,residential,,True,False,20.848,"LINESTRING (10.6888499 43.901191, 10.6887053 43.9011833, 10.6885903 43.9011782)",,,
275951265,SR435,Piazza 20 settembre,tertiary,50,False,False,66.747,"LINESTRING (10.6888499 43.901191, 10.6889033 43.900879, 10.688933 43.9005939)",,,
"[275951265, 129704450]",SR435,"['Piazza 20 settembre', 'Via Roma']",tertiary,50,False,True,53.932,"LINESTRING (10.6888499 43.901191, 10.688844 43.9012638, 10.688859 43.901305, 10.6889892 43.9016624)",,,
129704448,,Via Ricasoli,residential,,True,False,46.504999999999995,"LINESTRING (10.6885903 43.9011782, 10.6883087 43.9011846, 10.6880107 43.9011993)",,,
174330435,,Piazza 20 settembre,residential,,True,False,67.78,"LINESTRING (10.6885903 43.9011782, 10.6885855 43.901091, 10.6885727 43.900617, 10.6885774 43.9005837, 10.6885862 43.9005704)",,,
129704456,,Via Libero Andreotti,unclassified,50,True,False,77.36,"LINESTRING (10.6880107 43.9011993, 10.6879194 43.9005067)",,,
190006941,,Via 27 Aprile,residential,30,False,True,40.208,"LINESTRING (10.6839094 43.8975617, 10.684411 43.8975724)",,,
187963993,,Via del Torrione,residential,,False,True,14.909,"LINESTRING (10.6849898 43.9020526, 10.6851366 43.9019702)",,,
277709864,,Viale Unità d'Italia,unclassified,,False,False,6.537,"LINESTRING (10.6849898 43.9020526, 10.6850061 43.9021102)",,,
277709864,,Viale Unità d'Italia,unclassified,,False,True,170.928,"LINESTRING (10.6849898 43.9020526, 10.6847506 43.9020101, 10.6844564 43.9020269, 10.6841608 43.9020282, 10.6838983 43.9019495, 10.6837139 43.9017994, 10.6835642 43.9012818)",,,
"[129707600, 104192580]",,"['Via Trieste', 'Via San Michele']",residential,,False,True,129.473,"LINESTRING (10.6863894 43.9003423, 10.6863527 43.9000055, 10.686321 43.8994232, 10.6864284 43.899398, 10.686653 43.8993845)",,,
"[817834594, 1161277839]",,"['Piazza Giacomo Matteotti', 'Via Sismondi']",unclassified,,False,False,124.051,"LINESTRING (10.6863894 43.9003423, 10.6871219 43.9003973, 10.6873897 43.9004339, 10.6877386 43.9004815, 10.6879194 43.9005067)",,,
188055407,,Via del Pozzetto,residential,,True,False,27.45,"LINESTRING (10.6875059 43.9031846, 10.6875328 43.9029385)",,,
129707588,,Via San Giuseppe,residential,,False,False,45.38,"LINESTRING (10.6875059 43.9031846, 10.6873533 43.9031959, 10.6872565 43.9029066)",,,
190006941,,Via 27 Aprile,residential,30,False,False,40.208,"LINESTRING (10.684411 43.8975724, 10.6839094 43.8975617)",,,
190006941,,Via 27 Aprile,residential,30,False,True,63.02,"LINESTRING (10.684411 43.8975724, 10.6851975 43.8975688)",,,
129707621,,Via Marchionni,residential,,False,False,38.0,"LINESTRING (10.684411 43.8975724, 10.6844075 43.897413, 10.6843984 43.8972308)",,,
199371733,,Via dei Vetturali,residential,,False,True,40.185,"LINESTRING (10.6875328 43.9029385, 10.6876895 43.9032818)",,,
129707572,,Via del Diaccio,residential,,True,False,51.484,"LINESTRING (10.6875328 43.9029385, 10.6875416 43.9027488, 10.6875413 43.9024756)",,,
129707597,,Via Martini,residential,,True,False,36.839,"LINESTRING (10.6854947 43.8975574, 10.6854938 43.8972261)",,,
277709864,,Viale Unità d'Italia,unclassified,,False,False,170.928,"LINESTRING (10.6835642 43.9012818, 10.6837139 43.9017994, 10.6838983 43.9019495, 10.6841608 43.9020282, 10.6844564 43.9020269, 10.6847506 43.9020101, 10.6849898 43.9020526)",,,
104192666,,Viale Fiume,residential,,True,False,113.695,"LINESTRING (10.6865036 43.8983677, 10.686653 43.8993845)",,,
129707610,,Via San Pietro alle Fornaci,residential,,True,False,50.661,"LINESTRING (10.6865036 43.8983677, 10.6871349 43.8983423)",,,
129707580,,Via 8 Settembre 1944,unclassified,,False,False,57.819,"LINESTRING (10.6864207 43.8977493, 10.6863765 43.8972303)",,,
129707609,,Via Trento,residential,,True,False,74.266,"LINESTRING (10.6864207 43.8977493, 10.6854939 43.8977579)",,,
104192666,,Viale Fiume,residential,,True,False,69.086,"LINESTRING (10.6864207 43.8977493, 10.6864245 43.897792, 10.6865036 43.8983677)",,,
129707614,,,residential,,False,False,87.77199999999999,"LINESTRING (10.6843984 43.8972308, 10.6848829 43.8972301, 10.6854938 43.8972261)",,,
129707621,,Via Marchionni,residential,,False,True,38.0,"LINESTRING (10.6843984 43.8972308, 10.6844075 43.897413, 10.684411 43.8975724)",,,
129707604,,Via Giovanni Amendola,unclassified,50,True,False,63.616,"LINESTRING (10.687918 43.8983051, 10.6879193 43.8979833, 10.6879214 43.897733)",,,
"[277709864, 129707588]",,"['Via San Giuseppe', ""Viale Unità d'Italia""]","['residential', 'unclassified']",,False,"[False, True]",380.629,"LINESTRING (10.6872565 43.9029066, 10.6871518 43.902652, 10.687032 43.902588, 10.6868744 43.9026022, 10.6869804 43.9028754, 10.686038 43.9030531, 10.6859725 43.9030592, 10.6857633 43.9030592, 10.685447 43.9030425, 10.6849724 43.9030356, 10.6847809 43.9029549, 10.6846207 43.9028456, 10.6845402 43.9026674, 10.6846142 43.9025431, 10.6847685 43.9024053, 10.6850264 43.9021768, 10.6850061 43.9021102)",,,
129707588,,Via San Giuseppe,residential,,False,True,45.38,"LINESTRING (10.6872565 43.9029066, 10.6873533 43.9031959, 10.6875059 43.9031846)",,,
174456929,,Via dell'Aietta,residential,,False,True,63.007999999999996,"LINESTRING (10.6872565 43.9029066, 10.687277 43.9028785, 10.6872984 43.9028166, 10.6873467 43.9024881, 10.6875413 43.9024756)",,,
129707597,,Via Martini,residential,,True,False,22.295,"LINESTRING (10.6854939 43.8977579, 10.6854947 43.8975574)",,,
190006940,,Via 27 Aprile,residential,,True,False,31.72,"LINESTRING (10.6854939 43.8977579, 10.6851975 43.8975688)",,,
129707552,,Via di Celle,residential,,False,True,74.836,"LINESTRING (10.6854939 43.8977579, 10.6855466 43.897875, 10.685816 43.8983895)",,,
129707585,,Via 27 Aprile,residential,30,True,False,23.847,"LINESTRING (10.6851975 43.8975688, 10.6854947 43.8975574)",,,
190006941,,Via 27 Aprile,residential,30,False,False,63.02,"LINESTRING (10.6851975 43.8975688, 10.684411 43.8975724)",,,
129707609,,Via Trento,residential,,True,False,120.28200000000001,"LINESTRING (10.6879214 43.897733, 10.6870683 43.8977531, 10.6864207 43.8977493)",,,
129712923,SR435,Via Giusti,tertiary,,False,True,116.917,"LINESTRING (10.6925396 43.8986736, 10.692203 43.8996967)",yes,,
255423072,SR435,Via Fiorentina,tertiary,,False,False,4.091,"LINESTRING (10.6925396 43.8986736, 10.6925525 43.898638)",,,
"[574718985, 129712891]",,Via Mulattiera per Uzzano,residential,,False,True,141.089,"LINESTRING (10.6925396 43.8986736, 10.6935873 43.8986973, 10.6935701 43.8988859, 10.6934789 43.899141, 10.6934597 43.8992005)",,,
