osmid,name,highway,maxspeed,width,oneway,reversed,length,lanes,geometry,tunnel
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,False,50.703,,"LINESTRING (16.9185481 41.064423, 16.9191059 41.0645992)",
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,True,69.859,,"LINESTRING (16.9185481 41.064423, 16.9177803 41.0641789)",
27376162,Via Belfante,residential,,,True,False,41.193,,"LINESTRING (16.9185481 41.064423, 16.9183691 41.064768)",
103290692,Via Giovanni Casalino,residential,,,True,False,70.197,,"LINESTRING (16.9186208 41.0631543, 16.9194547 41.063211)",
27523137,Via Alessandro Volta,tertiary,,,True,False,118.74000000000001,,"LINESTRING (16.9186208 41.0631543, 16.9185865 41.0635027, 16.9185899 41.0636136, 16.9186667 41.0642184)",
27523139,Via Enrico Fermi,residential,,,True,False,40.956,,"LINESTRING (16.9176016 41.0645217, 16.9177803 41.0641789)",
103290688,,residential,,,True,False,59.255,,"LINESTRING (16.9176016 41.0645217, 16.9169531 41.0643098)",
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,False,69.859,,"LINESTRING (16.9177803 41.0641789, 16.9185481 41.064423)",
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,True,50.629,,"LINESTRING (16.9177803 41.0641789, 16.9172238 41.0640021)",
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,False,105.826,,"LINESTRING (16.921763 41.0654574, 16.9229206 41.0658369)",
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,True,56.21,,"LINESTRING (16.921763 41.0654574, 16.9211515 41.0652501)",
103176509,Via Carlo Alberto,living_street,30,2.5,True,False,29.809,1,"LINESTRING (16.921763 41.0654574, 16.9220312 41.0652814)",
27536183,Via Carlo Alberto,residential,,,True,False,69.523,,"LINESTRING (16.921763 41.0654574, 16.9215727 41.0656293, 16.9212595 41.0659538)",
27536243,Via Trieste,residential,,5,False,False,40.874,,"LINESTRING (16.91668 41.0629772, 16.9167489 41.0626133)",
103579295,Via Casalino,tertiary,,,False,False,15.132,,"LINESTRING (16.91668 41.0629772, 16.9168604 41.0629731)",
103579295,Via Casalino,tertiary,,,False,True,51.037,,"LINESTRING (16.91668 41.0629772, 16.9160744 41.0629306)",
27207682,Via Alcide De Gasperi,tertiary,50,5,False,True,105.965,,"LINESTRING (16.9224364 41.0606056, 16.9211814 41.0607182)",
106396547,Via Capurso,tertiary,,,False,False,46.375,,"LINESTRING (16.9224364 41.0606056, 16.9223456 41.0601942)",
"[27207682, 103424044]","['Via Virgilio', 'Via Alcide De Gasperi']",tertiary,50,5,False,False,107.544,,"LINESTRING (16.9224364 41.0606056, 16.9228908 41.0605734, 16.9230299 41.0605778, 16.9235905 41.0608773)",
29314661,Via Gabriele D'Annunzio,residential,,3,False,True,64.409,,"LINESTRING (16.9222833 41.0598627, 16.9215157 41.0598857)",
104363618,Via Luigi Einaudi,residential,,3,False,False,63.99,,"LINESTRING (16.9222833 41.0598627, 16.9230465 41.0598597)",
106396547,Via Capurso,tertiary,,,False,True,37.229,,"LINESTRING (16.9222833 41.0598627, 16.9223456 41.0601942)",
106396547,Via Capurso,tertiary,,,False,False,58.392,,"LINESTRING (16.9222833 41.0598627, 16.9220848 41.0594584, 16.9220369 41.0593716)",
27536269,Via Orazio Flacco,residential,,3,False,False,30.532,,"LINESTRING (16.9235905 41.0608773, 16.9236458 41.0606059)",
103424044,Via Virgilio,tertiary,50,5,False,False,24.417,,"LINESTRING (16.9235905 41.0608773, 16.9238386 41.0609923)",
"[27207682, 103424044]","['Via Virgilio', 'Via Alcide De Gasperi']",tertiary,50,5,False,True,107.54399999999998,,"LINESTRING (16.9235905 41.0608773, 16.9230299 41.0605778, 16.9228908 41.0605734, 16.9224364 41.0606056)",
27207682,Via Alcide De Gasperi,tertiary,50,5,False,False,40.123,,"LINESTRING (16.9183245 41.0609628, 16.9187977 41.060909)",
1121166946,Via Alcide De Gasperi,residential,50,5,False,True,33.233,,"LINESTRING (16.9183245 41.0609628, 16.9179296 41.060937)",
1121166947,Via San Pietro,tertiary,,3,False,False,49.439,,"LINESTRING (16.9183245 41.0609628, 16.9182019 41.0613977)",
104281957,Via San Pietro,unclassified,,3,False,True,142.289,,"LINESTRING (16.9183245 41.0609628, 16.9184706 41.0603346, 16.918565 41.0599592, 16.9186649 41.0597106)",
104281936,Via San Pietro,tertiary,,3,True,False,62.029,,"LINESTRING (16.918063 41.0617861, 16.918106 41.062343)",
1121166947,Via San Pietro,tertiary,,3,False,True,5.164,,"LINESTRING (16.918063 41.0617861, 16.9180782 41.0617411)",
28157687,Via Vincenzo Roppo,tertiary,,,True,False,18.46,,"LINESTRING (16.9178431 41.0617777, 16.918063 41.0617861)",
410801182,Via Vincenzo Roppo,residential,,,False,False,11.304,,"LINESTRING (16.9178431 41.0617777, 16.9177096 41.0617635)",
28278836,Via San Giuseppe,residential,,,True,False,73.685,,"LINESTRING (16.9193789 41.0671707, 16.9197431 41.0665676)",
29314458,Via Rocco Dicillo,residential,,4,False,False,74.443,,"LINESTRING (16.9193789 41.0671707, 16.918565 41.066903)",
29314458,Via Rocco Dicillo,residential,,4,False,True,62.467,,"LINESTRING (16.9193789 41.0671707, 16.9200521 41.0674115)",
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,False,24.607,,"LINESTRING (16.9206108 41.0650856, 16.920884 41.0651665)",
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,True,57.618,,"LINESTRING (16.9206108 41.0650856, 16.9199803 41.0648794)",
297208654,Via Vomero,residential,,,False,True,61.846,,"LINESTRING (16.9182667 41.0674117, 16.918565 41.066903)",
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,False,56.21,,"LINESTRING (16.9211515 41.0652501, 16.921763 41.0654574)",
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,True,24.277,,"LINESTRING (16.9211515 41.0652501, 16.920884 41.0651665)",
29190652,Via Angiuli,residential,,,True,False,39.522,,"LINESTRING (16.9211515 41.0652501, 16.920968 41.0655775)",
27376162,Via Belfante,residential,,,True,False,37.975,,"LINESTRING (16.9180947 41.0652569, 16.9179055 41.0655672)",
29190653,Via Francesco Lampignano,unclassified,,,False,True,48.987,,"LINESTRING (16.9180947 41.0652569, 16.9186408 41.0654136)",
29190653,Via Francesco Lampignano,unclassified,,,False,False,48.987,,"LINESTRING (16.9186408 41.0654136, 16.9180947 41.0652569)",
29190653,Via Francesco Lampignano,unclassified,,,False,True,60.96,,"LINESTRING (16.9186408 41.0654136, 16.9193094 41.0656291)",
29190655,Via Duca degli Abruzzi,residential,,,True,False,32.35,,"LINESTRING (16.9186408 41.0654136, 16.9187922 41.065146)",
27523134,Via Vomero,residential,,,True,False,42.897,,"LINESTRING (16.9193094 41.0656291, 16.9191045 41.0659826)",
29190653,Via Francesco Lampignano,unclassified,,,False,False,60.96,,"LINESTRING (16.9193094 41.0656291, 16.9186408 41.0654136)",
29190653,Via Francesco Lampignano,unclassified,,,False,True,75.433,,"LINESTRING (16.9193094 41.0656291, 16.9201302 41.065907)",
28278836,Via San Giuseppe,residential,,,True,False,33.249,,"LINESTRING (16.9201302 41.065907, 16.9202884 41.0656328)",
29190653,Via Francesco Lampignano,unclassified,,,False,False,75.433,,"LINESTRING (16.9201302 41.065907, 16.9193094 41.0656291)",
29190653,Via Francesco Lampignano,unclassified,,,False,True,49.562,,"LINESTRING (16.9201302 41.065907, 16.9206747 41.0660806)",
29190652,Via Angiuli,residential,,,True,False,40.915,,"LINESTRING (16.9206747 41.0660806, 16.9204943 41.0664225)",
29190653,Via Francesco Lampignano,unclassified,,,False,False,49.562,,"LINESTRING (16.9206747 41.0660806, 16.9201302 41.065907)",
27376164,Via Enrico Millo,unclassified,,,False,False,76.526,,"LINESTRING (16.9194502 41.0653603, 16.9202884 41.0656328)",
27376164,Via Enrico Millo,unclassified,,,False,True,60.091,,"LINESTRING (16.9194502 41.0653603, 16.9187922 41.065146)",
27523134,Via Vomero,residential,,,True,False,32.136,,"LINESTRING (16.9194502 41.0653603, 16.9193094 41.0656291)",
27376164,Via Enrico Millo,unclassified,,,False,False,49.476,,"LINESTRING (16.9202884 41.0656328, 16.9208284 41.0658123)",
27376164,Via Enrico Millo,unclassified,,,False,True,76.526,,"LINESTRING (16.9202884 41.0656328, 16.9194502 41.0653603)",
28278836,Via San Giuseppe,residential,,,True,False,26.967,,"LINESTRING (16.9202884 41.0656328, 16.9204232 41.0654126)",
27376164,Via Enrico Millo,unclassified,,,False,False,39.418,,"LINESTRING (16.9208284 41.0658123, 16.9212595 41.0659538)",
27376164,Via Enrico Millo,unclassified,,,False,True,49.476,,"LINESTRING (16.9208284 41.0658123, 16.9202884 41.0656328)",
29190652,Via Angiuli,residential,,,True,False,32.497,,"LINESTRING (16.9208284 41.0658123, 16.9206747 41.0660806)",
27376164,Via Enrico Millo,unclassified,,,False,True,39.418,,"LINESTRING (16.9212595 41.0659538, 16.9208284 41.0658123)",
27536183,Via Carlo Alberto,residential,,,True,False,114.533,,"LINESTRING (16.9212595 41.0659538, 16.920992 41.0662355, 16.920738 41.0665227, 16.9204767 41.0667978)",
107172975,Via Duca degli Abruzzi,residential,,,False,True,41.099,,"LINESTRING (16.9192499 41.0637357, 16.9192807 41.063784, 16.9193222 41.063808, 16.9194779 41.0638644, 16.9194993 41.0638831, 16.9195083 41.0639048, 16.9194516 41.063994)",
29190655,Via Duca degli Abruzzi,residential,,,True,False,32.361,,"LINESTRING (16.9191996 41.0644086, 16.9193629 41.0641449)",
29190656,Via Liborio Lagioia,residential,,,True,False,26.555,,"LINESTRING (16.9191996 41.0644086, 16.9194932 41.0644982)",
29190656,Via Liborio Lagioia,residential,,,True,False,49.43,,"LINESTRING (16.9186667 41.0642184, 16.9191996 41.0644086)",
27523137,Via Alessandro Volta,tertiary,,,True,False,24.83,,"LINESTRING (16.9186667 41.0642184, 16.9185837 41.0643596, 16.9185481 41.064423)",
31760674,Via Flavio Gioia,residential,,,True,False,72.222,,"LINESTRING (16.9169531 41.0643098, 16.9165247 41.0648733)",
"[103290688, 1121165542]",Viale Stazione,"['residential', 'unclassified']",50,,True,False,66.892,1,"LINESTRING (16.9169531 41.0643098, 16.916685 41.0642286, 16.9166684 41.0641965, 16.9168119 41.0638644)",
103451701,,residential,,3,False,True,4.854,,"LINESTRING (16.9157917 41.0656938, 16.9157338 41.0656937)",
32928996,Via Armellini,residential,,,True,False,78.061,,"LINESTRING (16.9157917 41.0656938, 16.916291 41.0656349, 16.9167106 41.0655806)",
103290688,,residential,,,True,False,44.839,,"LINESTRING (16.9180966 41.0646744, 16.9176016 41.0645217)",
27376162,Via Belfante,residential,,,True,False,23.676,,"LINESTRING (16.9183691 41.064768, 16.9182569 41.0649634)",
29190658,Via Capitano Verri,residential,,,True,False,25.105,,"LINESTRING (16.9183691 41.064768, 16.9180966 41.0646744)",
29190655,Via Duca degli Abruzzi,residential,,,True,False,42.115,,"LINESTRING (16.9189095 41.0649478, 16.9191059 41.0645992)",
29190658,Via Capitano Verri,residential,,,True,False,49.521,,"LINESTRING (16.9189095 41.0649478, 16.9183691 41.064768)",
27523134,Via Vomero,residential,,,True,False,73.084,,"LINESTRING (16.9189173 41.0663018, 16.918565 41.066903)",
103293069,Via Armando Diaz,residential,,,True,False,60.289,,"LINESTRING (16.9189173 41.0663018, 16.9182553 41.06609)",
28278836,Via San Giuseppe,residential,,,True,False,40.019,,"LINESTRING (16.9197431 41.0665676, 16.9199333 41.0662375)",
103293069,Via Armando Diaz,residential,,,True,False,75.276,,"LINESTRING (16.9197431 41.0665676, 16.9189173 41.0663018)",
103011815,Via Armando Diaz,residential,,,True,False,14.888,,"LINESTRING (16.9203118 41.0667481, 16.9204767 41.0667978)",
103293069,Via Armando Diaz,residential,,,True,False,51.729,,"LINESTRING (16.9203118 41.0667481, 16.9197431 41.0665676)",
29314413,Via delle Mura,residential,,,True,False,16.814,,"LINESTRING (16.9210414 41.0644018, 16.9212236 41.064465)",
104281951,Vico Villari,residential,,2,False,False,25.322,,"LINESTRING (16.9210414 41.0644018, 16.9209022 41.0646039)",
103169492,Via Carroccio,residential,,4,True,False,13.292,,"LINESTRING (16.9220013 41.0646617, 16.9220664 41.0645527)",
103281527,Via Fieramosca,living_street,,2.5,False,False,44.863,,"LINESTRING (16.9220013 41.0646617, 16.9219375 41.0648494, 16.9221594 41.0649263, 16.9221903 41.0649368)",
27207695,Piazza La Croce,residential,30,,True,False,38.81,1,"LINESTRING (16.9224123 41.0639476, 16.9224509 41.0639682, 16.9226643 41.0640227, 16.9228358 41.0640849)",
410801178,Via Carroccio,residential,,4,True,False,65.03,,"LINESTRING (16.9224123 41.0639476, 16.9224645 41.0636394, 16.9225165 41.0633681)",
103422464,Piazza Vittorio Veneto,residential,50,4,True,False,30.604,3,"LINESTRING (16.9243075 41.0646828, 16.9245164 41.0647763, 16.9246214 41.0648233)",
103422464,Piazza Vittorio Veneto,residential,50,4,True,False,56.155,3,"LINESTRING (16.9237092 41.0656058, 16.923999 41.0651505)",
103655319,Via Ameglio,residential,,,True,False,47.656,,"LINESTRING (16.9237092 41.0656058, 16.9232068 41.0654053)",
103422464,Piazza Vittorio Veneto,residential,50,4,True,False,36.125,3,"LINESTRING (16.9244812 41.0659091, 16.9240972 41.0657617)",
103655322,Via del Carmelo,residential,,,True,False,49.917,,"LINESTRING (16.9244812 41.0659091, 16.9242238 41.0663139)",
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,False,57.618,,"LINESTRING (16.9199803 41.0648794, 16.9206108 41.0650856)",
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,True,21.091,,"LINESTRING (16.9199803 41.0648794, 16.9197451 41.0648121)",
29314420,Via Cav. P. Carbonara,residential,,2.5,True,False,100.531,,"LINESTRING (16.9206357 41.0641223, 16.9199803 41.0648794)",
29314413,Via delle Mura,residential,,,True,False,26.787,,"LINESTRING (16.9206357 41.0641223, 16.9207178 41.0642229, 16.9207885 41.0642732, 16.9208388 41.064305)",
29314458,Via Rocco Dicillo,residential,,4,False,False,62.467,,"LINESTRING (16.9200521 41.0674115, 16.9193789 41.0671707)",
102641329,Via Dante Alighieri,tertiary,50,4,True,False,35.184,2,"LINESTRING (16.9271329 41.06561, 16.9275293 41.0657139)",
102641328,Via Dante Alighieri,residential,,,True,False,75.50200000000001,,"LINESTRING (16.9271329 41.06561, 16.9266522 41.0655057, 16.9262847 41.0653859)",
103172839,Via E. De Amicis,residential,,3,True,False,32.346,,"LINESTRING (16.9275516 41.0634773, 16.9273434 41.0637222)",
27207682,Via Alcide De Gasperi,tertiary,50,5,False,False,10.193,,"LINESTRING (16.9187977 41.060909, 16.9189186 41.0608994)",
27207682,Via Alcide De Gasperi,tertiary,50,5,False,True,40.123,,"LINESTRING (16.9187977 41.060909, 16.9183245 41.0609628)",
29314527,Via Carlo Cattaneo,residential,,3,False,False,126.864,,"LINESTRING (16.9187977 41.060909, 16.9190588 41.0597852)",
29314527,Via Carlo Cattaneo,residential,,3,False,True,126.864,,"LINESTRING (16.9190588 41.0597852, 16.9187977 41.060909)",
103537362,,residential,,3,False,False,8.989,,"LINESTRING (16.9190588 41.0597852, 16.9191624 41.059806)",
103537362,,residential,,3,False,True,34.052,,"LINESTRING (16.9190588 41.0597852, 16.9186649 41.0597106)",
104363620,Via Erodoto,residential,,3,False,False,57.19,,"LINESTRING (16.9243231 41.0606669, 16.9236458 41.0606059)",
104363623,Via Publio Cornelio Tacito,residential,,3,False,False,4.102,,"LINESTRING (16.9243231 41.0606669, 16.9243373 41.0607022)",
104363623,Via Publio Cornelio Tacito,residential,,3,False,True,55.745,,"LINESTRING (16.9243231 41.0606669, 16.9244836 41.0601804)",
27536269,Via Orazio Flacco,residential,,3,False,False,46.835,,"LINESTRING (16.9236458 41.0606059, 16.9237235 41.0601888)",
27536269,Via Orazio Flacco,residential,,3,False,True,30.532,,"LINESTRING (16.9236458 41.0606059, 16.9235905 41.0608773)",
104363620,Via Erodoto,residential,,3,False,True,57.19,,"LINESTRING (16.9236458 41.0606059, 16.9243231 41.0606669)",
29314464,Via Roma,tertiary,,5,True,False,39.789,,"LINESTRING (16.9276355 41.0645909, 16.9274828 41.0649297)",
29314638,Via Monti,residential,,4,True,False,67.149,,"LINESTRING (16.9259203 41.065274, 16.926181 41.064703)",
102641328,Via Dante Alighieri,residential,,,True,False,15.496,,"LINESTRING (16.9259203 41.065274, 16.9257553 41.0652112)",
29314640,Via E. De Amicis,residential,,2.5,True,False,43.75,,"LINESTRING (16.9265116 41.0640121, 16.9260883 41.063782)",
27207696,Via Petrarca,residential,50,4,True,False,20.892,,"LINESTRING (16.9259594 41.0639428, 16.9260883 41.063782)",
29314644,Via Alessandro Manzoni,residential,,3,False,False,48.66,,"LINESTRING (16.9259594 41.0639428, 16.9254518 41.0637306)",
29314644,Via Alessandro Manzoni,residential,,3,False,True,19.499,,"LINESTRING (16.9259594 41.0639428, 16.926152 41.0640411)",
30772788,Via Cesare Battisti,unclassified,,,True,False,9.192,,"LINESTRING (16.9242516 41.0631989, 16.9243397 41.0631497)",
30772788,Via Cesare Battisti,unclassified,,,True,False,62.113,,"LINESTRING (16.9230053 41.0641352, 16.9233894 41.0638521, 16.9235332 41.0637433)",
103422469,Via Dante Alighieri,unclassified,30,,True,False,55.903999999999996,1,"LINESTRING (16.9230053 41.0641352, 16.9232674 41.0642398, 16.9233755 41.0642898, 16.923583 41.0643858)",
29314657,Via Gaetano Salvemini,residential,,3,False,False,111.935,,"LINESTRING (16.9219416 41.0592241, 16.9206078 41.059181)",
106396547,Via Capurso,tertiary,,,False,True,18.244,,"LINESTRING (16.9219416 41.0592241, 16.9220369 41.0593716)",
29314657,Via Gaetano Salvemini,residential,,3,False,True,111.935,,"LINESTRING (16.9206078 41.059181, 16.9219416 41.0592241)",
27536269,Via Orazio Flacco,residential,,3,False,False,49.533,,"LINESTRING (16.9237893 41.0598546, 16.9238754 41.0594139)",
27536269,Via Orazio Flacco,residential,,3,False,True,37.569,,"LINESTRING (16.9237893 41.0598546, 16.9237235 41.0601888)",
104363618,Via Luigi Einaudi,residential,,3,False,False,36.521,,"LINESTRING (16.9237893 41.0598546, 16.9242248 41.059861)",
104363618,Via Luigi Einaudi,residential,,3,False,True,62.282,,"LINESTRING (16.9237893 41.0598546, 16.9230465 41.0598597)",
106396547,Via Capurso,tertiary,,,False,False,37.229,,"LINESTRING (16.9223456 41.0601942, 16.9222833 41.0598627)",
106396547,Via Capurso,tertiary,,,False,True,46.375,,"LINESTRING (16.9223456 41.0601942, 16.9224364 41.0606056)",
29314663,Via M. Dizonno,residential,,3,False,True,26.208000000000002,,"LINESTRING (16.9223456 41.0601942, 16.922289 41.0601731, 16.9220397 41.0601793)",
104363612,Via Enrico De Nicola,residential,,3,False,False,57.866,,"LINESTRING (16.9223456 41.0601942, 16.9224607 41.0602055, 16.9230348 41.0602048)",
27536269,Via Orazio Flacco,residential,,3,False,False,37.569,,"LINESTRING (16.9237235 41.0601888, 16.9237893 41.0598546)",
27536269,Via Orazio Flacco,residential,,3,False,True,46.835,,"LINESTRING (16.9237235 41.0601888, 16.9236458 41.0606059)",
104363612,Via Enrico De Nicola,residential,,3,False,True,57.77,,"LINESTRING (16.9237235 41.0601888, 16.9230348 41.0602048)",
104363626,Via Eschilo,residential,,3,False,False,63.736,,"LINESTRING (16.9237235 41.0601888, 16.9244836 41.0601804)",
104363623,Via Publio Cornelio Tacito,residential,,3,False,False,55.745,,"LINESTRING (16.9244836 41.0601804, 16.9243231 41.0606669)",
104363626,Via Eschilo,residential,,3,False,True,63.736,,"LINESTRING (16.9244836 41.0601804, 16.9237235 41.0601888)",
1222217265,,residential,,,False,False,46.027,,"LINESTRING (16.9244836 41.0601804, 16.9250227 41.0602585)",
"[29314551, 104363623]",Via Publio Cornelio Tacito,residential,,3,False,True,127.7,,"LINESTRING (16.9244836 41.0601804, 16.9246904 41.0596936, 16.9249934 41.0590987)",
27536243,Via Trieste,residential,,5,False,False,48.495,,"LINESTRING (16.9168784 41.0616624, 16.9169497 41.0612296)",
27536243,Via Trieste,residential,,5,False,True,62.726,,"LINESTRING (16.9168784 41.0616624, 16.9167741 41.062221)",
29314669,Via Carso,residential,,3,False,False,56.551,,"LINESTRING (16.9168784 41.0616624, 16.9175478 41.0617248)",
29314669,Via Carso,residential,,3,False,True,56.551,,"LINESTRING (16.9175478 41.0617248, 16.9168784 41.0616624)",
27536243,Via Trieste,residential,,5,False,False,62.726,,"LINESTRING (16.9167741 41.062221, 16.9168784 41.0616624)",
27536243,Via Trieste,residential,,5,False,True,43.673,,"LINESTRING (16.9167741 41.062221, 16.9167489 41.0626133)",
29314883,Via Piave,unclassified,,,False,False,47.122,,"LINESTRING (16.9167741 41.062221, 16.9173338 41.0622596)",
29314883,Via Piave,unclassified,,,False,True,48.72,,"LINESTRING (16.9167741 41.062221, 16.9161982 41.0621625)",
27536243,Via Trieste,residential,,5,False,False,43.673,,"LINESTRING (16.9167489 41.0626133, 16.9167741 41.062221)",
27536243,Via Trieste,residential,,5,False,True,40.874,,"LINESTRING (16.9167489 41.0626133, 16.91668 41.0629772)",
29314699,Via Gorizia,residential,,,False,True,33.686,,"LINESTRING (16.9167489 41.0626133, 16.9171495 41.0626366)",
300117005,Via Gorizia,residential,,,True,False,52.017,,"LINESTRING (16.9167489 41.0626133, 16.916132 41.0625635)",
29314702,Via Trento,residential,,3.5,True,False,41.104,,"LINESTRING (16.9160744 41.0629306, 16.916132 41.0625635)",
103579295,Via Casalino,tertiary,,,False,False,51.037,,"LINESTRING (16.9160744 41.0629306, 16.91668 41.0629772)",
29314702,Via Trento,residential,,3.5,True,False,44.933,,"LINESTRING (16.916132 41.0625635, 16.9161982 41.0621625)",
29314883,Via Piave,unclassified,,,False,False,48.72,,"LINESTRING (16.9161982 41.0621625, 16.9167741 41.062221)",
103453041,Via Trento,residential,,3,False,False,157.165,,"LINESTRING (16.9161982 41.0621625, 16.9163652 41.0607547)",
29314883,Via Piave,unclassified,,,False,True,47.122,,"LINESTRING (16.9173338 41.0622596, 16.9167741 41.062221)",
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,False,33.311,,"LINESTRING (16.9234375 41.0660114, 16.9237885 41.0661518)",
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,True,47.481,,"LINESTRING (16.9234375 41.0660114, 16.9229206 41.0658369)",
29315268,Via Lanza,residential,50,4,True,False,50.526,1,"LINESTRING (16.9234375 41.0660114, 16.9237092 41.0656058)",
103000458,Via Lanza,residential,50,3,True,False,66.015,,"LINESTRING (16.9234375 41.0660114, 16.9230989 41.0665474)",
29315332,Via Faenza,residential,,,False,False,33.546,,"LINESTRING (16.9217805 41.0675739, 16.9219645 41.067306)",
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,False,47.481,,"LINESTRING (16.9229206 41.0658369, 16.9234375 41.0660114)",
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,True,105.826,,"LINESTRING (16.9229206 41.0658369, 16.921763 41.0654574)",
260993323,Viale Aldo Moro,tertiary,50,6,False,False,75.521,,"LINESTRING (16.9250363 41.0666072, 16.9248444 41.066538, 16.9242238 41.0663139)",
105027002,Via Fortezza,residential,,2.5,False,True,65.709,,"LINESTRING (16.9234201 41.0672028, 16.9241208 41.066938)",
30772788,Via Cesare Battisti,unclassified,,,True,False,10.437,,"LINESTRING (16.9253764 41.0625429, 16.9254815 41.0624926)",
103776664,Via P. Mascagni,residential,,2.5,False,False,36.994,,"LINESTRING (16.9253764 41.0625429, 16.9250461 41.0623223)",
103451701,,residential,,3,False,False,4.854,,"LINESTRING (16.9157338 41.0656937, 16.9157917 41.0656938)",
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,False,50.629,,"LINESTRING (16.9172238 41.0640021, 16.9177803 41.0641789)",
27207667,Corso Vittorio Emanuele II,tertiary,50,6,False,True,37.775,,"LINESTRING (16.9172238 41.0640021, 16.9168119 41.0638644)",
