osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,tunnel,maxspeed,bridge,junction
24397791,False,Via San Francesco,unclassified,False,45.211,"LINESTRING (16.5406416 41.1288875, 16.5406597 41.1286967, 16.5406283 41.1284827)",,,,,,
1020906038,False,Largo Plebiscito,tertiary,False,42.541,"LINESTRING (16.5406416 41.1288875, 16.5405822 41.1289151, 16.5404438 41.1289991, 16.5402679 41.1291437)",,,,,,
24397791,False,Via San Francesco,unclassified,True,20.721,"LINESTRING (16.5407387 41.1277517, 16.5406832 41.1279333)",,,,,,
730855976,False,Via Carelli,unclassified,False,79.645,"LINESTRING (16.5407387 41.1277517, 16.5413154 41.1271822)",,,,,,
27774890,False,Via Pisciniello,unclassified,False,56.881,"LINESTRING (16.5407387 41.1277517, 16.5406849 41.1276743, 16.540632 41.127252)",,,,,,
24397790,False,Corso Dante,tertiary,False,68.02499999999999,"LINESTRING (16.5420072 41.1288374, 16.5417013 41.1287567, 16.5414417 41.1287172, 16.5412187 41.1287247)",,,,,,
24397790,False,Corso Dante,tertiary,True,84.597,"LINESTRING (16.5420072 41.1288374, 16.5421235 41.1288907, 16.5423868 41.1290111, 16.5426097 41.1291139, 16.5428065 41.1292047, 16.5428651 41.1292384)",,,,,,
24824797,False,,residential,True,33.5,"LINESTRING (16.5420072 41.1288374, 16.541993 41.1288629, 16.5419314 41.1289545, 16.5418343 41.129109)",,,,,,
"[409140272, 27471366, 409140271]",False,Via Paù,residential,False,77.67,"LINESTRING (16.5420072 41.1288374, 16.5420226 41.12881, 16.5420589 41.1287448, 16.5420903 41.1286884, 16.5421818 41.1284483, 16.5423045 41.1281765)",,,building_passage,,,
24397790,False,Corso Dante,tertiary,False,84.597,"LINESTRING (16.5428651 41.1292384, 16.5428065 41.1292047, 16.5426097 41.1291139, 16.5423868 41.1290111, 16.5421235 41.1288907, 16.5420072 41.1288374)",,,,,,
24824410,False,Via Giuseppe Mazzini,unclassified,False,25.796,"LINESTRING (16.5428651 41.1292384, 16.5429072 41.1292121, 16.5430304 41.1290703, 16.5430497 41.1290547)",,,,,,
1094546464,False,Piazza Camillo Benso di Cavour,tertiary,True,58.568000000000005,"LINESTRING (16.5428651 41.1292384, 16.5429096 41.1292979, 16.5429142 41.1293862, 16.5428555 41.1297536)",,,,,,
24822753,True,Largo Cavour,residential,False,61.12,"LINESTRING (16.5428555 41.1297536, 16.5430209 41.1297676, 16.5430612 41.1297888, 16.5430767 41.1298201, 16.543017 41.1301711)",,,,,,
1094546464,False,Piazza Camillo Benso di Cavour,tertiary,False,58.568000000000005,"LINESTRING (16.5428555 41.1297536, 16.5429142 41.1293862, 16.5429096 41.1292979, 16.5428651 41.1292384)",,,,,,
1094546464,False,Piazza Camillo Benso di Cavour,tertiary,True,41.324,"LINESTRING (16.5428555 41.1297536, 16.5427915 41.1299609, 16.5427691 41.1301188)",,,,,,
24616170,False,Piazza IV Novembre,unclassified,False,25.598,"LINESTRING (16.5427691 41.1301188, 16.542701 41.1302378, 16.5426362 41.1303258)",,,,,,
24817317,True,Corso Umberto I,unclassified,False,54.674,"LINESTRING (16.5427691 41.1301188, 16.5427018 41.130083, 16.5426532 41.1300676, 16.5421725 41.1299229)",,,,,,
69889287,False,Corso Vittorio Emanuele II,tertiary,True,21.587,"LINESTRING (16.5427691 41.1301188, 16.5429257 41.1301565, 16.543017 41.1301711)",,,,,,
1094546464,False,Piazza Camillo Benso di Cavour,tertiary,False,41.324,"LINESTRING (16.5427691 41.1301188, 16.5427915 41.1299609, 16.5428555 41.1297536)",,,,,,
69889287,False,Corso Vittorio Emanuele II,tertiary,False,42.075,"LINESTRING (16.5444678 41.1303678, 16.5439672 41.1303361)",,,,,,
69889294,False,Corso Vittorio Emanuele II,tertiary,True,9.654,"LINESTRING (16.5444678 41.1303678, 16.544583 41.1303649)",,,,,,
1052464137,False,Via Michele Sarcone,unclassified,False,43.973,"LINESTRING (16.5444678 41.1303678, 16.5444923 41.1304473, 16.5445866 41.130753)",,,,,,
69889287,False,Corso Vittorio Emanuele II,tertiary,True,37.066,"LINESTRING (16.543017 41.1301711, 16.5434473 41.130249)",,,,,,
69889287,False,Corso Vittorio Emanuele II,tertiary,False,21.587,"LINESTRING (16.543017 41.1301711, 16.5429257 41.1301565, 16.5427691 41.1301188)",,,,,,
430625902,False,Viale dei Lilium,secondary,False,189.644,"LINESTRING (16.5368266 41.1274854, 16.53878 41.126623)",,,,50,,
24916786,False,Via Bellini,residential,False,146.237,"LINESTRING (16.5368266 41.1274854, 16.5369273 41.1275797, 16.5369586 41.127609, 16.5371851 41.1278282, 16.5372304 41.1278721, 16.5374689 41.1281, 16.5378903 41.1285281)",,,,50,,
"[44902755, 24824924, 44902751]",True,Via Rimini,unclassified,False,77.306,"LINESTRING (16.5461142 41.1262417, 16.5465288 41.1263398, 16.5467742 41.1263974, 16.5470021 41.1264274)",,,,50,yes,
24831171,True,,unclassified,False,37.412,"LINESTRING (16.5472951 41.1264989, 16.5473123 41.1265649, 16.5472907 41.1266302, 16.5472343 41.1266824, 16.5471539 41.1267118, 16.5470646 41.1267127)",,,,50,,roundabout
24831172,True,Via Rimini,unclassified,False,63.405,"LINESTRING (16.5472951 41.1264989, 16.5473796 41.1265389, 16.5475929 41.1267757, 16.5478316 41.126882)",,,,50,,
24480289,False,Via Asti,residential,True,21.879,"LINESTRING (16.5481309 41.130777, 16.5483921 41.1307739)",,,,,,
24480291,True,Via Rattazzi,residential,False,48.386,"LINESTRING (16.5481309 41.130777, 16.5480933 41.1303671, 16.548091 41.1303429)",,,,,,
24480289,False,Via Asti,residential,False,21.879,"LINESTRING (16.5483921 41.1307739, 16.5481309 41.130777)",,,,,,
24480292,True,Ricasoli,residential,False,47.649,"LINESTRING (16.5483921 41.1307739, 16.548379 41.1303691, 16.548379 41.1303455)",,,,,,
32982351,True,Viale Roma,tertiary,False,24.122999999999998,"LINESTRING (16.548379 41.1303455, 16.5481631 41.1303436, 16.548091 41.1303429)",,1,,,,
409140270,True,Via Michele Sarcone,unclassified,False,10.149000000000001,"LINESTRING (16.5477894 41.1333466, 16.5478012 41.1333749, 16.5477977 41.1334044, 16.5477769 41.1334323)",,,,,,roundabout
24480626,False,Via Michele Sarcone,residential,False,42.808,"LINESTRING (16.5477769 41.1334323, 16.5478507 41.1334717, 16.5478987 41.1335005, 16.5481345 41.1337047)",,2,,,,
1020906036,True,Via Michele Sarcone,unclassified,False,16.19,"LINESTRING (16.5477769 41.1334323, 16.5477493 41.1334497, 16.5477118 41.1334586, 16.5476726 41.1334559, 16.5476377 41.1334422, 16.5476125 41.1334195)",,,,,,roundabout
25618114,True,Viale dei Garofani,residential,False,114.318,"LINESTRING (16.5476125 41.1334195, 16.5474976 41.1334701, 16.5473865 41.1334556, 16.5473611 41.1334523, 16.546512 41.1331606, 16.5463663 41.1331106)",,,,,,
1020906036,True,Via Michele Sarcone,unclassified,False,9.889000000000001,"LINESTRING (16.5476125 41.1334195, 16.5476007 41.1333912, 16.5476042 41.1333617, 16.5476213 41.1333369, 16.5476224 41.1333354)",,,,,,roundabout
24863160,False,Via Michele Sarcone,residential,True,99.819,"LINESTRING (16.5476224 41.1333354, 16.5467391 41.1327327)",,,,,,
409140270,True,Via Michele Sarcone,unclassified,False,16.476,"LINESTRING (16.5476224 41.1333354, 16.5476526 41.1333164, 16.5476901 41.1333075, 16.5477293 41.1333101, 16.5477642 41.1333239, 16.5477894 41.1333466)",,,,,,roundabout
24385113,False,Estramurale Flavio Gioia,unclassified,True,20.532,"LINESTRING (16.5462849 41.1287224, 16.5460978 41.1286031)",,,,,,
693299604,False,Via Estramurale Alessandro Volta,residential,True,52.06,"LINESTRING (16.5462849 41.1287224, 16.5462389 41.1282555)",,,,,,
44327357,False,Via Tripoli,unclassified,False,58.818,"LINESTRING (16.5462849 41.1287224, 16.5463666 41.1287189, 16.5465719 41.12871, 16.546986 41.1286921)",,,,,,
693299604,False,Via Estramurale Alessandro Volta,residential,False,31.669,"LINESTRING (16.5462849 41.1287224, 16.5462866 41.1289033, 16.5462876 41.1290072)",,,,,,
29406789,False,Via Fratelli Dandolo,residential,True,22.958,"LINESTRING (16.5463041 41.1297023, 16.5460301 41.1296964)",,,,,,
693299604,False,Via Estramurale Alessandro Volta,residential,False,13.235,"LINESTRING (16.5463041 41.1297023, 16.5463139 41.1298211)",,,,,,
693299604,False,Via Estramurale Alessandro Volta,residential,True,25.56,"LINESTRING (16.5463041 41.1297023, 16.5462869 41.1294728)",,,,,,
147095848,False,Via Estramurale Alessandro Volta,tertiary,False,20.093,"LINESTRING (16.5463683 41.1301789, 16.5463842 41.1303592)",,,,,,
693299604,False,Via Estramurale Alessandro Volta,residential,True,26.438000000000002,"LINESTRING (16.5463683 41.1301789, 16.5463444 41.1300354, 16.5463252 41.1299434)",,,,,,
"[24535972, 1235806439]",True,Viale Roma,tertiary,False,22.204,"LINESTRING (16.5463683 41.1301789, 16.5465292 41.1301505, 16.5466275 41.1301373)",,,,,,
147095848,False,Via Estramurale Alessandro Volta,tertiary,True,20.093,"LINESTRING (16.5463842 41.1303592, 16.5463683 41.1301789)",,,,,,
1235806438,False,Corso Vittorio Emanuele II,tertiary,False,23.517,"LINESTRING (16.5463842 41.1303592, 16.5461072 41.1303246)",,,,,,
24480294,False,Via Alessandria,residential,False,29.299,"LINESTRING (16.5476582 41.1319393, 16.5479048 41.1321262)",,,,,,
25618119,False,Via Torino,residential,False,27.822,"LINESTRING (16.5476582 41.1319393, 16.547887 41.1317579)",,,,,,
24491777,False,Via Tatulli,residential,False,36.399,"LINESTRING (16.5476582 41.1319393, 16.5475964 41.1319931, 16.547373 41.1321863)",,,,,,
24863160,False,Via Michele Sarcone,residential,False,7.796,"LINESTRING (16.5460768 41.1322455, 16.5461474 41.1322912)",,,,,,
24863160,False,Via Michele Sarcone,residential,True,23.792,"LINESTRING (16.5460768 41.1322455, 16.5458851 41.1320876)",,,,,,
24863160,False,Via Michele Sarcone,residential,False,29.395,"LINESTRING (16.5461474 41.1322912, 16.5464017 41.1324734)",,,,,,
24863160,False,Via Michele Sarcone,residential,True,7.796,"LINESTRING (16.5461474 41.1322912, 16.5460768 41.1322455)",,,,,,
24491775,True,Via Michele Bisceglia,residential,False,23.184,"LINESTRING (16.5463981 41.1318876, 16.5463969 41.1316791)",,,,,,
292163319,False,Via Bonghi,residential,True,21.661,"LINESTRING (16.5463981 41.1318876, 16.5461397 41.1318959)",,,,,,
"[39333806, 292163319]",False,Via Bonghi,residential,False,56.972,"LINESTRING (16.5463981 41.1318876, 16.5468187 41.1318741, 16.5468115 41.1316789)",,,,,,
24409970,False,Via Rimini,unclassified,True,55.476,"LINESTRING (16.5459713 41.1260744, 16.5453417 41.1259195)",,,,50,,
24824924,True,Via Rimini,unclassified,False,22.121,"LINESTRING (16.5459713 41.1260744, 16.5461142 41.1262417)",,,,50,,
221904006,True,,secondary,False,4.704,"LINESTRING (16.5373753 41.1319911, 16.5373223 41.1319771)",,,,,,roundabout
24409712,True,Viale delle Mimose,secondary,False,38.45,"LINESTRING (16.5372693 41.1319211, 16.5371306 41.1318045, 16.5369714 41.1316581)",,,,,,
24590686,True,,secondary,False,15.134,"LINESTRING (16.5372693 41.1319211, 16.5372699 41.1318758, 16.5372992 41.1318361, 16.53735 41.1318117)",,,,,,roundabout
27861612,False,Via Giovanni Bovio,tertiary,False,24.324,"LINESTRING (16.5402037 41.1305309, 16.5399296 41.1304586)",,,,,,
27861612,False,Via Giovanni Bovio,tertiary,True,24.707,"LINESTRING (16.5402037 41.1305309, 16.5403478 41.1305707, 16.540481 41.1306067)",,,,,,
24824794,False,Largo Galliani,living_street,False,35.39,"LINESTRING (16.542088 41.1295445, 16.5421662 41.1294265, 16.5421838 41.1293999, 16.5422102 41.1293614, 16.5423447 41.1294122)",,,,,,
44358873,True,Via Michele De Napoli,living_street,False,7.708,"LINESTRING (16.542088 41.1295445, 16.5421318 41.1295488, 16.5421766 41.1295615)",,,,,,
44358873,True,Via Michele De Napoli,living_street,False,17.946,"LINESTRING (16.5421766 41.1295615, 16.5423726 41.1296267)",,,,,,
40221140,False,Via Mafalda di Savoia-Assia,living_street,True,48.814,"LINESTRING (16.5421766 41.1295615, 16.5421289 41.1296455, 16.542106 41.1296937, 16.5421544 41.1297077, 16.5421325 41.1297515, 16.5421233 41.1297679, 16.5422001 41.1297908, 16.5421446 41.1299145)",,,,,,
24535406,True,Via Paolo Rutigliano,residential,False,39.06,"LINESTRING (16.5402679 41.1291437, 16.5406675 41.1293248)",,,,,,
"[1020906038, 1020906039]",False,"['Corso Giuseppe Garibaldi', 'Largo Plebiscito']",tertiary,False,36.266999999999996,"LINESTRING (16.5402679 41.1291437, 16.5402429 41.1291652, 16.5401684 41.1292439, 16.540058 41.1294268)",,,,,,
1020906038,False,Largo Plebiscito,tertiary,True,42.541,"LINESTRING (16.5402679 41.1291437, 16.5404438 41.1289991, 16.5405822 41.1289151, 16.5406416 41.1288875)",,,,,,
24535406,True,Via Paolo Rutigliano,residential,False,41.115,"LINESTRING (16.5406675 41.1293248, 16.5407398 41.129333, 16.5408013 41.1293629, 16.5409268 41.1294464, 16.5410419 41.1295478)",,,,,,
24824783,False,Via Ospedale,living_street,False,34.016,"LINESTRING (16.5406675 41.1293248, 16.5407558 41.1292361, 16.5409662 41.1291224)",,,,,,
"[1095717481, 1094767261]",False,Largo Lago Dentro,living_street,False,92.55199999999999,"LINESTRING (16.5406675 41.1293248, 16.5406491 41.1293586, 16.5405227 41.1295709, 16.5405174 41.1296943, 16.5406127 41.1299195, 16.5405005 41.1299582, 16.5405439 41.1300636)",,,,,,
24817323,False,,living_street,False,17.256,"LINESTRING (16.5406245 41.1301908, 16.5406624 41.1302649, 16.5407082 41.1303174, 16.5407193 41.1303273)",,,,,,
"[1095717480, 1095717481, 24817323]",False,,living_street,True,15.687000000000001,"LINESTRING (16.5406245 41.1301908, 16.5405991 41.130155, 16.5405709 41.1301129, 16.5405439 41.1300636)",,,building_passage,,,
"[24824768, 409140266, 409140267]",False,Via Carmine,living_street,False,55.727,"LINESTRING (16.5406245 41.1301908, 16.540971 41.130128, 16.541071 41.1301199, 16.5410793 41.1301196, 16.5411505 41.1301173, 16.5412792 41.1301132)",,,building_passage,,,
24817323,False,,living_street,False,13.325999999999999,"LINESTRING (16.5407193 41.1303273, 16.5407631 41.1303697, 16.5408133 41.1304124, 16.5408213 41.1304192)",,,,,,
24817323,False,,living_street,True,17.256,"LINESTRING (16.5407193 41.1303273, 16.5407082 41.1303174, 16.5406624 41.1302649, 16.5406245 41.1301908)",,,,,,
24824769,False,Via Tauro,living_street,False,45.758,"LINESTRING (16.5407193 41.1303273, 16.5408296 41.1302956, 16.5409561 41.130273, 16.5412528 41.13025)",,,,,,
"[416578364, 416578365, 24817318]",True,Via Albimonti,living_street,False,64.439,"LINESTRING (16.5405439 41.1300636, 16.5407709 41.1300261, 16.540829 41.1300151, 16.5409517 41.1300014, 16.541304 41.1299842)",,,building_passage,,,
"[1095717480, 1095717481, 24817323]",False,,living_street,False,15.687000000000001,"LINESTRING (16.5405439 41.1300636, 16.5405709 41.1301129, 16.5405991 41.130155, 16.5406245 41.1301908)",,,building_passage,,,
"[1095717481, 1094767261]",False,Largo Lago Dentro,living_street,True,92.55199999999999,"LINESTRING (16.5405439 41.1300636, 16.5405005 41.1299582, 16.5406127 41.1299195, 16.5405174 41.1296943, 16.5405227 41.1295709, 16.5406491 41.1293586, 16.5406675 41.1293248)",,,,,,
44352251,False,Via Don Tonino Bello,unclassified,True,14.494,"LINESTRING (16.541304 41.1299842, 16.5412792 41.1301132)",,,,,,
1235806437,False,Via Don Tonino Bello,unclassified,False,9.898,"LINESTRING (16.541304 41.1299842, 16.5413122 41.1299627, 16.5413299 41.1298974)",,,,,,
24817325,False,Vico Duomo,living_street,False,58.934999999999995,"LINESTRING (16.5406811 41.1299673, 16.540851 41.1299315, 16.5411521 41.1298431, 16.5412186 41.1298386, 16.5412755 41.1298598, 16.5413299 41.1298974)",,,,,,
24824129,True,Via Luigi Cagnetta,secondary,False,64.508,"LINESTRING (16.5368305 41.1311796, 16.5371398 41.1317109)",,1,,,,
26735438,True,Via Pasquale Fiore,unclassified,False,25.77,"LINESTRING (16.5368305 41.1311796, 16.536586 41.1313203)",,,,,,
24590686,True,,secondary,False,5.128,"LINESTRING (16.53735 41.1318117, 16.5374111 41.1318087)",,,,,,roundabout
24824178,True,Via Genova,residential,False,23.32,"LINESTRING (16.5389459 41.1313269, 16.5391296 41.1314845)",,,,,,
26735419,False,Via Sanremo,residential,False,37.415,"LINESTRING (16.5389459 41.1313269, 16.5389946 41.1311966, 16.5390782 41.1310056)",,,,,,
30068634,False,Via Pisa,residential,True,80.42,"LINESTRING (16.5389459 41.1313269, 16.5388814 41.1313531, 16.5381123 41.1316858)",,,,,,
25137400,True,Via Nicola Quercia,unclassified,False,25.661,"LINESTRING (16.5406032 41.1319248, 16.5405023 41.1321427)",,,,,,
44015433,True,Via Corigliano,residential,False,18.008,"LINESTRING (16.5406032 41.1319248, 16.5408049 41.1319809)",,,,,,
25850984,False,Viale delle Mimose,residential,False,100.166,"LINESTRING (16.5399587 41.1329575, 16.5396622 41.1327745, 16.5393308 41.1325899, 16.5389935 41.1324273)",,,,,,
25850984,False,Viale delle Mimose,residential,True,81.66399999999999,"LINESTRING (16.5399587 41.1329575, 16.5403016 41.1330878, 16.5406967 41.1332016, 16.5408636 41.1332161)",,,,,,
44015434,False,Via Nicola Quercia,unclassified,False,17.97,"LINESTRING (16.5399587 41.1329575, 16.5399176 41.1330261, 16.5398568 41.1330993)",,,,,,
24824182,True,Via Guglielmo Marconi,unclassified,False,22.464,"LINESTRING (16.5421141 41.1332622, 16.5421436 41.1330614)",,,,,,
27775316,False,Via Macello,unclassified,False,101.965,"LINESTRING (16.5421141 41.1332622, 16.5415826 41.1340872)",,,,,,
27810754,False,Via Guglielmo Marconi,unclassified,False,20.692,"LINESTRING (16.5421141 41.1332622, 16.5421747 41.1334426)",,,,,,
25850984,False,Viale delle Mimose,residential,False,104.87,"LINESTRING (16.5421141 41.1332622, 16.5417453 41.1332479, 16.5411013 41.1332307, 16.5408636 41.1332161)",,,,,,
24824410,False,Via Giuseppe Mazzini,unclassified,False,36.281,"LINESTRING (16.5442183 41.1280904, 16.5445279 41.1278622)",,,,,,
24824410,False,Via Giuseppe Mazzini,unclassified,True,29.858,"LINESTRING (16.5442183 41.1280904, 16.5439635 41.1282782)",,,,,,
24824411,False,Largo Lioy,residential,False,29.866,"LINESTRING (16.5442183 41.1280904, 16.5440776 41.1278436)",,,,,,
44327342,False,Via Falconieri,residential,False,36.597,"LINESTRING (16.5441817 41.1265493, 16.5445844 41.126677)",,,,,,
730852889,False,Via Piscina Nuova,residential,False,29.024,"LINESTRING (16.5441817 41.1265493, 16.544321 41.1263103)",,,,,,
730852889,False,Via Piscina Nuova,residential,True,27.705,"LINESTRING (16.5441817 41.1265493, 16.5441425 41.1267967)",,,,,,
24409970,False,Via Rimini,unclassified,False,65.447,"LINESTRING (16.5445938 41.1257491, 16.5453417 41.1259195)",,,,50,,
730852889,False,Via Piscina Nuova,residential,True,66.454,"LINESTRING (16.5445938 41.1257491, 16.544321 41.1263103)",,,,,,
44352251,False,Via Don Tonino Bello,unclassified,False,15.371,"LINESTRING (16.5412528 41.13025, 16.5412792 41.1301132)",,,,,,
44352251,False,Via Don Tonino Bello,unclassified,True,17.32,"LINESTRING (16.5412528 41.13025, 16.5412338 41.1304051)",,,,,,
24824769,False,Via Tauro,living_street,True,45.758,"LINESTRING (16.5412528 41.13025, 16.5409561 41.130273, 16.5408296 41.1302956, 16.5407193 41.1303273)",,,,,,
44352251,False,Via Don Tonino Bello,unclassified,False,17.32,"LINESTRING (16.5412338 41.1304051, 16.5412528 41.13025)",,,,,,
44352251,False,Via Don Tonino Bello,unclassified,True,4.384,"LINESTRING (16.5412338 41.1304051, 16.5412319 41.1304445)",,,,,,
44351852,False,Via Romaniello,living_street,True,34.655,"LINESTRING (16.5412338 41.1304051, 16.5411199 41.1304052, 16.5409127 41.1304078, 16.5408213 41.1304192)",,,,,,
"[44351851, 24817323]",False,,living_street,False,20.821,"LINESTRING (16.5408213 41.1304192, 16.5408625 41.1304489, 16.5408545 41.1304634, 16.5407834 41.1305548, 16.5407695 41.1305749)",,,,,,
24817323,False,,living_street,True,13.326,"LINESTRING (16.5408213 41.1304192, 16.5408133 41.1304124, 16.5407631 41.1303697, 16.5407193 41.1303273)",,,,,,
44351852,False,Via Romaniello,living_street,False,34.655,"LINESTRING (16.5408213 41.1304192, 16.5409127 41.1304078, 16.5411199 41.1304052, 16.5412338 41.1304051)",,,,,,
24824773,False,,living_street,False,34.678,"LINESTRING (16.5415137 41.1307674, 16.5415299 41.1307353, 16.5415411 41.1307132, 16.5415706 41.1306554, 16.5416679 41.130478)",,,,,,
24824774,False,,living_street,False,12.679,"LINESTRING (16.5424463 41.1295271, 16.5423726 41.1296267)",,,,,,
24824774,False,,living_street,True,12.679,"LINESTRING (16.5423726 41.1296267, 16.5424463 41.1295271)",,,,,,
44358873,True,Via Michele De Napoli,living_street,False,42.891000000000005,"LINESTRING (16.5423726 41.1296267, 16.5425898 41.1296941, 16.5428555 41.1297536)",,,,,,
44352251,False,Via Don Tonino Bello,unclassified,False,4.384,"LINESTRING (16.5412319 41.1304445, 16.5412338 41.1304051)",,,,,,
24824775,False,,living_street,False,34.232,"LINESTRING (16.5412319 41.1304445, 16.5412698 41.1304509, 16.5413282 41.1304613, 16.5414971 41.1305152, 16.5415687 41.1304367)",,,,,,
"[44351850, 44352251]",False,"['Via P. Rutigliano', 'Via Don Tonino Bello']","['unclassified', 'residential']","[False, True]",38.349000000000004,"LINESTRING (16.5412319 41.1304445, 16.5411974 41.1306859, 16.5411532 41.1307824)",,,,,,
24824775,False,,living_street,False,20.148,"LINESTRING (16.5415687 41.1304367, 16.5416924 41.1302813)",,,,,,
24824776,False,,living_street,False,9.493,"LINESTRING (16.5415687 41.1304367, 16.5416679 41.130478)",,,,,,
24824775,False,,living_street,True,34.232,"LINESTRING (16.5415687 41.1304367, 16.5414971 41.1305152, 16.5413282 41.1304613, 16.5412698 41.1304509, 16.5412319 41.1304445)",,,,,,
24824773,False,,living_street,True,13.66,"LINESTRING (16.5417355 41.1303662, 16.5416679 41.130478)",,,,,,
24824773,False,,living_street,False,13.66,"LINESTRING (16.5416679 41.130478, 16.5417355 41.1303662)",,,,,,
24824776,False,,living_street,True,9.493,"LINESTRING (16.5416679 41.130478, 16.5415687 41.1304367)",,,,,,
24824773,False,,living_street,True,34.678,"LINESTRING (16.5416679 41.130478, 16.5415706 41.1306554, 16.5415411 41.1307132, 16.5415299 41.1307353, 16.5415137 41.1307674)",,,,,,
24825343,False,Vico Giulia Superba,living_street,True,40.943,"LINESTRING (16.5417547 41.1306835, 16.54188 41.1304499, 16.5419288 41.1303396)",,,,,,
32904687,False,Via Fratelli Bandiera,living_street,True,21.538,"LINESTRING (16.5419773 41.1306126, 16.5418619 41.1307857)",,,,,,
24824782,False,,living_street,False,17.852,"LINESTRING (16.5419773 41.1306126, 16.542093 41.1306566, 16.5420499 41.1307105)",,,,,,
32904687,False,Via Fratelli Bandiera,living_street,False,34.339,"LINESTRING (16.5419773 41.1306126, 16.5420999 41.1304369, 16.5421651 41.1303381)",,,,,,
24824779,False,Via Arco Giulia Superba,living_street,False,10.19,"LINESTRING (16.5421651 41.1303381, 16.5422844 41.1303561)",,,,,,
24824779,False,Via Arco Giulia Superba,living_street,True,14.113,"LINESTRING (16.5421651 41.1303381, 16.5419969 41.1303304)",,,,,,
32904687,False,Via Fratelli Bandiera,living_street,True,34.339,"LINESTRING (16.5421651 41.1303381, 16.5420999 41.1304369, 16.5419773 41.1306126)",,,,,,
44329902,False,,living_street,False,13.212,"LINESTRING (16.5422421 41.130127, 16.542093 41.1300882)",,,,,,
24824780,False,,living_street,False,13.467,"LINESTRING (16.5422077 41.1302358, 16.5420508 41.1302093)",,,,,,
24824782,False,,living_street,True,17.852,"LINESTRING (16.5420499 41.1307105, 16.542093 41.1306566, 16.5419773 41.1306126)",,,,,,
24824783,False,Via Ospedale,living_street,False,14.972,"LINESTRING (16.5409662 41.1291224, 16.5410693 41.1292324)",,,,,,
24824783,False,Via Ospedale,living_street,True,34.016,"LINESTRING (16.5409662 41.1291224, 16.5407558 41.1292361, 16.5406675 41.1293248)",,,,,,
