osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,access,width,ref,junction
27588599,2,Via Vittorio Emanuele II,tertiary,True,False,7.771,"LINESTRING (9.658035 39.9271375, 9.6580797 39.9271984)",50,yes,,,
417782970,2,Via San Michele,secondary,False,True,145.933,"LINESTRING (9.6594945 39.9298468, 9.6594202 39.9298136, 9.6589736 39.9295955, 9.658806 39.929552, 9.6587046 39.9295257, 9.6584728 39.9295384, 9.6583938 39.9295589, 9.6582775 39.9295892, 9.6579392 39.9297104)",,,,,
438404814,,,secondary,True,False,16.446,"LINESTRING (9.6594945 39.9298468, 9.6595155 39.929822, 9.6595459 39.9298037, 9.6595823 39.9297941, 9.6596209 39.9297941, 9.6596574 39.9298037)",,,,,roundabout
27588139,2,Via Giuseppe Garibaldi,tertiary,False,False,71.176,"LINESTRING (9.6557291 39.9251954, 9.6556739 39.9249203, 9.655614 39.9246491, 9.6555938 39.9245638)",50,yes,,,
27588139,2,Via Giuseppe Garibaldi,tertiary,False,True,28.152,"LINESTRING (9.6557291 39.9251954, 9.65575 39.9253093, 9.6557824 39.9254452)",50,yes,,,
64400256,,Vico Libertà,residential,False,True,44.443,"LINESTRING (9.6557291 39.9251954, 9.6559903 39.9252157, 9.6562481 39.9252316)",50,,2.5,,
64656730,,Vico Volturno,residential,False,True,33.99,"LINESTRING (9.6557291 39.9251954, 9.6555157 39.9252158, 9.6554134 39.9252112, 9.6553535 39.9252531)",50,,,,
64400332,,Via Lanusei,residential,False,True,55.149,"LINESTRING (9.654435 39.9244418, 9.6544867 39.9245715, 9.6546135 39.9247221, 9.6547642 39.9248615)",50,yes,,,
826148793,2,Via della Lavandaia,secondary,False,False,100.10999999999999,"LINESTRING (9.654435 39.9244418, 9.6552587 39.9245597, 9.6555018 39.9245711, 9.6555938 39.9245638)",,,,,
119431321,2,Via Foddeddu,tertiary,False,False,38.632999999999996,"LINESTRING (9.6620372 39.9240496, 9.6618004 39.9240476, 9.6615847 39.924036)",50,yes,6,,
119432107,2,Via Foddeddu,tertiary,False,True,115.649,"LINESTRING (9.6620372 39.9240496, 9.6625145 39.9240523, 9.6627318 39.9240535, 9.6628873 39.924058, 9.6633929 39.9240725)",50,yes,6,,
64400255,,Via Canonico Melis,residential,False,True,85.673,"LINESTRING (9.6580643 39.9241966, 9.6581423 39.9244035, 9.6586147 39.9247841, 9.658642 39.9248051)",50,,,,
119431321,2,Via Foddeddu,tertiary,False,False,36.951,"LINESTRING (9.6580643 39.9241966, 9.6578402 39.9242184, 9.6576418 39.9242648)",50,yes,6,,
119431321,2,Via Foddeddu,tertiary,False,True,308.196,"LINESTRING (9.6580643 39.9241966, 9.658319 39.9241581, 9.6588916 39.9240323, 9.6594778 39.9239012, 9.6599223 39.923814, 9.6601211 39.9238197, 9.6615847 39.924036)",50,yes,6,,
119431321,2,Via Foddeddu,tertiary,False,False,10.306,"LINESTRING (9.6563381 39.9245056, 9.6562177 39.9245136)",50,yes,6,,
119431321,2,Via Foddeddu,tertiary,False,True,114.953,"LINESTRING (9.6563381 39.9245056, 9.6570038 39.924437, 9.6576418 39.9242648)",50,yes,6,,
64309144,2,Via Cedrino,tertiary,True,False,110.126,"LINESTRING (9.6613377 39.9262983, 9.6614003 39.926069, 9.6614034 39.9260575, 9.6616021 39.9253289)",50,yes,,,
64703536,,Via Nino Bixio,residential,True,False,74.074,"LINESTRING (9.6613377 39.9262983, 9.6612925 39.9262843, 9.6605522 39.926014)",50,yes,,,
119432586,,Via Amsicora,residential,True,False,42.593,"LINESTRING (9.6616601 39.9244826, 9.6611987 39.9246293)",50,yes,,,
64400324,,Via Sassari,residential,True,False,91.624,"LINESTRING (9.6616601 39.9244826, 9.6614269 39.9248865, 9.6612706 39.9252495)",50,yes,,,
119432586,,Via Amsicora,residential,True,False,53.018,"LINESTRING (9.6595949 39.9251392, 9.6595412 39.925168, 9.6592455 39.9251881, 9.6589865 39.9251777)",50,yes,,,
409564156,,Via Cedrino,residential,True,False,29.615,"LINESTRING (9.6612706 39.9252495, 9.6616021 39.9253289)",50,,,,
64400324,,Via Sassari,residential,True,False,104.811,"LINESTRING (9.6612706 39.9252495, 9.6611622 39.925379, 9.6605522 39.926014)",50,yes,,,
64400324,,Via Sassari,residential,True,False,50.908,"LINESTRING (9.6615847 39.924036, 9.6616627 39.9242052, 9.6616763 39.9243521, 9.6616601 39.9244826)",50,yes,,,
119431321,2,Via Foddeddu,tertiary,False,False,308.19599999999997,"LINESTRING (9.6615847 39.924036, 9.6601211 39.9238197, 9.6599223 39.923814, 9.6594778 39.9239012, 9.6588916 39.9240323, 9.658319 39.9241581, 9.6580643 39.9241966)",50,yes,6,,
119431321,2,Via Foddeddu,tertiary,False,True,38.632999999999996,"LINESTRING (9.6615847 39.924036, 9.6618004 39.9240476, 9.6620372 39.9240496)",50,yes,6,,
60799089,2,Via Monsignor Virgilio,primary,False,False,47.293,"LINESTRING (9.662074 39.9263787, 9.6617566 39.9263693, 9.6615198 39.9263624)",50,yes,,SS125dir,
60799089,2,Via Monsignor Virgilio,primary,False,True,143.385,"LINESTRING (9.662074 39.9263787, 9.6622399 39.9264033, 9.6629592 39.9265271, 9.6637204 39.9266401)",50,yes,,SS125dir,
64400288,,Via Tirso,residential,True,False,132.021,"LINESTRING (9.662074 39.9263787, 9.6621084 39.9263119, 9.6621766 39.9262497, 9.6627051 39.9260014, 9.6630421 39.9258504, 9.663357 39.9257552)",50,,,,
64656725,,Piazza Fra Locci,residential,False,False,29.73,"LINESTRING (9.6554166 39.9268366, 9.6553548 39.9267529, 9.6552463 39.9266033)",50,,,,
64656725,,Piazza Fra Locci,residential,False,True,59.242,"LINESTRING (9.6554166 39.9268366, 9.6554697 39.9269982, 9.6554928 39.9271624, 9.6552552 39.9272472)",50,,,,
119550549,2,Via Stazione,residential,True,False,289.84099999999995,"LINESTRING (9.6593064 39.9288901, 9.6592489 39.9289142, 9.6590922 39.9290146, 9.6590335 39.9290298, 9.6589635 39.9290198, 9.6586582 39.9288494, 9.6585824 39.9288071, 9.6581617 39.9283324, 9.6576522 39.9280266, 9.6575247 39.9278795, 9.6572765 39.927459, 9.6571459 39.9272543)",50,yes,,,
408652893,2,Via Vittorio Emanuele II,tertiary,False,False,107.438,"LINESTRING (9.6593064 39.9288901, 9.659395 39.9290312, 9.6596058 39.9294102, 9.6596489 39.9295706, 9.6596628 39.9296585, 9.6596574 39.9298037)",50,yes,,,
40108582,,Via 20 Settembre,residential,True,False,90.634,"LINESTRING (9.659842 39.9279105, 9.6595924 39.9283284, 9.6594819 39.928514, 9.6594427 39.9286624)",50,,3.5,,
64400267,,Via Oristano,residential,False,False,18.151,"LINESTRING (9.659842 39.9279105, 9.6598173 39.9278464, 9.6597568 39.9277619)",50,yes,,,
64728674,,Via Siotto Pintor,residential,True,False,73.479,"LINESTRING (9.659842 39.9279105, 9.6599342 39.9279723, 9.660257 39.9282134, 9.6604143 39.928399)",50,yes,3.5,,
64728668,,Via Oristano,residential,True,False,28.43,"LINESTRING (9.6609516 39.9280611, 9.6608468 39.9280618, 9.6606182 39.9280626)",50,yes,,,
64728670,,Via Oristano,residential,False,True,28.473000000000003,"LINESTRING (9.6609516 39.9280611, 9.6611942 39.9280821, 9.6612831 39.9280917)",50,yes,,,
64400321,,Via Antonio Gramsci,residential,True,False,64.949,"LINESTRING (9.6636504 39.9268597, 9.6634823 39.9274294)",,yes,,,
64400300,,Via Brigata Sassari,residential,True,False,104.194,"LINESTRING (9.6636504 39.9268597, 9.6626792 39.9272811, 9.6626027 39.9273374)",50,yes,,,
409573393,,Via Brigata Sassari,residential,False,True,87.628,"LINESTRING (9.6636504 39.9268597, 9.6635777 39.9269551, 9.6632505 39.9270898, 9.6631405 39.9274734)",50,yes,,,
64400287,,Via Logudoro,residential,True,False,47.971,"LINESTRING (9.6637204 39.9266401, 9.6638517 39.9262206)",50,yes,,,
60799089,2,Via Monsignor Virgilio,primary,False,False,143.385,"LINESTRING (9.6637204 39.9266401, 9.6629592 39.9265271, 9.6622399 39.9264033, 9.662074 39.9263787)",50,yes,,SS125dir,
60799089,2,Via Monsignor Virgilio,primary,False,True,47.67700000000001,"LINESTRING (9.6637204 39.9266401, 9.6638248 39.9266578, 9.6642678 39.9267274)",50,yes,,SS125dir,
64400300,,Via Brigata Sassari,residential,True,False,25.17,"LINESTRING (9.6637204 39.9266401, 9.6636816 39.9267377, 9.6636504 39.9268597)",50,yes,,,
64728673,,Via Baccasara,residential,True,False,114.292,"LINESTRING (9.6626027 39.9273374, 9.6632391 39.928242)",50,yes,,,
64400300,,Via Brigata Sassari,residential,True,False,37.275999999999996,"LINESTRING (9.6626027 39.9273374, 9.6625491 39.9273953, 9.662253 39.9275304)",50,yes,,,
60799089,2,Via Monsignor Virgilio,primary,False,False,15.547,"LINESTRING (9.6615198 39.9263624, 9.6613376 39.9263572)",50,yes,,SS125dir,
27589880,,Via Baccasara,residential,False,False,26.485,"LINESTRING (9.6615198 39.9263624, 9.6616086 39.926453, 9.661705 39.9265536)",50,yes,,,
60799089,2,Via Monsignor Virgilio,primary,False,True,47.293,"LINESTRING (9.6615198 39.9263624, 9.6617566 39.9263693, 9.662074 39.9263787)",50,yes,,SS125dir,
119550241,,Via 20 Settembre,residential,False,False,34.243,"LINESTRING (9.6597568 39.9277619, 9.6599083 39.9274767)",50,yes,,,
64400267,,Via Oristano,residential,False,True,18.151,"LINESTRING (9.6597568 39.9277619, 9.6598173 39.9278464, 9.659842 39.9279105)",50,yes,,,
64728667,,Via del Mercatino,residential,True,False,33.263999999999996,"LINESTRING (9.6599394 39.9273377, 9.6600407 39.9273163, 9.6600721 39.9273128, 9.6602821 39.9272892, 9.6603227 39.9272846)",50,yes,,,
119550241,,Via 20 Settembre,residential,False,False,73.092,"LINESTRING (9.6599394 39.9273377, 9.6599334 39.9271563, 9.6599536 39.926856, 9.6599512 39.9267348, 9.6599568 39.926681)",50,yes,,,
119550241,,Via 20 Settembre,residential,False,True,15.684000000000001,"LINESTRING (9.6599394 39.9273377, 9.6599204 39.9274159, 9.6599083 39.9274767)",50,yes,,,
60794823,,Via Cagliari,residential,True,False,53.433,"LINESTRING (9.6586681 39.9263456, 9.6585248 39.9258778)",50,,,,
64703540,2,Corso Umberto,primary,True,False,6.582,"LINESTRING (9.6586681 39.9263456, 9.658745 39.9263405)",50,yes,,SS125dir,
60794824,,Via Locci,residential,True,False,15.665,"LINESTRING (9.6575298 39.9248526, 9.6573569 39.924805)",50,yes,,,
27589883,,Via Siotto Pintor,residential,False,False,17.149,"LINESTRING (9.6630604 39.9306033, 9.6630684 39.9304492)",50,,,,
168649407,2,Via Grazia Deledda,secondary,False,False,16.072,"LINESTRING (9.6630604 39.9306033, 9.6628722 39.9306114)",,,,SS125dir,
168649407,2,Via Grazia Deledda,secondary,False,True,12.955,"LINESTRING (9.6630604 39.9306033, 9.6632121 39.9305968)",,,,SS125dir,
438404811,2,Via Generale Tosciri,secondary,False,False,53.298,"LINESTRING (9.6596236 39.9299702, 9.6596733 39.9300385, 9.6597152 39.9301012, 9.6597259 39.9301995, 9.6597512 39.9304307)",50,yes,,,
438404814,,,secondary,True,False,21.493999999999996,"LINESTRING (9.6596236 39.9299702, 9.6595876 39.9299712, 9.659553 39.9299637, 9.6595229 39.9299484, 9.6595004 39.9299269, 9.6594875 39.9299011, 9.6594855 39.9298735, 9.6594945 39.9298468)",,,,,roundabout
168649425,,Via Montanaru,residential,False,False,63.928,"LINESTRING (9.656414 39.9302175, 9.6571145 39.9304224)",50,,,,
168649412,2,Viale Santa Chiara,secondary,False,True,259.441,"LINESTRING (9.656414 39.9302175, 9.6560358 39.9302318, 9.6547679 39.9302191, 9.6544071 39.9301201, 9.6541654 39.930016, 9.6535762 39.9296783)",,,,,
417782970,2,Via San Michele,secondary,False,False,141.948,"LINESTRING (9.656414 39.9302175, 9.6567614 39.9301324, 9.6573972 39.9299046, 9.6575252 39.9298587, 9.6579392 39.9297104)",,,,,
64400294,,Via Giuseppe Manno,residential,False,False,21.554,"LINESTRING (9.6614481 39.9306831, 9.6614606 39.9308767)",50,yes,,,
168649407,2,Via Grazia Deledda,secondary,False,False,37.041,"LINESTRING (9.6614481 39.9306831, 9.6610147 39.9307059)",,,,SS125dir,
409564160,,Via Giuseppe Manno,residential,False,True,69.795,"LINESTRING (9.6614481 39.9306831, 9.6614073 39.9300562)",,yes,,,
168649407,2,Via Grazia Deledda,secondary,False,True,121.69,"LINESTRING (9.6614481 39.9306831, 9.6615102 39.9306803, 9.6628722 39.9306114)",,,,SS125dir,
60799089,2,Via Monsignor Virgilio,primary,False,True,15.547,"LINESTRING (9.6613376 39.9263572, 9.6615198 39.9263624)",50,yes,,SS125dir,
64309144,2,Via Cedrino,tertiary,True,False,6.55,"LINESTRING (9.6613376 39.9263572, 9.6613378 39.9263149, 9.6613377 39.9262983)",50,yes,,,
64703540,2,Corso Umberto,primary,True,False,18.769,"LINESTRING (9.659464 39.9263351, 9.6596831 39.9263512)",50,yes,,SS125dir,
60794823,,Via Cagliari,residential,True,False,97.86,"LINESTRING (9.6585248 39.9258778, 9.6584125 39.9256945, 9.6580978 39.9253711, 9.6579647 39.9251168)",50,,,,
64400272,,Via Mentana,residential,True,False,53.783,"LINESTRING (9.6585248 39.9258778, 9.6581379 39.9259526, 9.6579065 39.9259618)",50,yes,,,
119433137,,Via Mentana,residential,True,False,46.569,"LINESTRING (9.6585248 39.9258778, 9.6588186 39.9258102, 9.6590578 39.9258033)",50,yes,,,
60794824,,Via Locci,residential,True,False,50.382999999999996,"LINESTRING (9.6568733 39.9246963, 9.6565256 39.924584, 9.6563381 39.9245056)",50,yes,,,
119432617,,Via Marsala,residential,True,False,11.878,"LINESTRING (9.6600696 39.9258208, 9.6601524 39.9257349)",50,yes,,,
64400250,,Via San Martino,residential,True,False,71.747,"LINESTRING (9.6600696 39.9258208, 9.6596716 39.9258925, 9.6593138 39.9260789)",50,,,,
64728673,,Via Baccasara,residential,True,False,58.106,"LINESTRING (9.661705 39.9265536, 9.6621722 39.926934)",50,yes,,,
27589880,,Via Baccasara,residential,False,True,26.485,"LINESTRING (9.661705 39.9265536, 9.6616086 39.926453, 9.6615198 39.9263624)",50,yes,,,
64309143,,Via Iosto,residential,True,False,42.649,"LINESTRING (9.6601524 39.9257349, 9.6598615 39.9254229)",50,yes,,,
119432617,,Via Marsala,residential,True,False,52.187,"LINESTRING (9.6601524 39.9257349, 9.66045 39.9253248)",50,yes,,,
64400284,,Piazzetta Generale Serpi,residential,False,False,22.362,"LINESTRING (9.6559174 39.9259569, 9.656155 39.9258718)",50,yes,,,
27588139,2,Via Giuseppe Garibaldi,tertiary,False,False,38.935,"LINESTRING (9.6559174 39.9259569, 9.655889 39.9258502, 9.6558262 39.9256138)",50,yes,,,
27588139,2,Via Giuseppe Garibaldi,tertiary,False,True,71.58500000000001,"LINESTRING (9.6559174 39.9259569, 9.6560536 39.926448, 9.656092 39.9265866)",50,yes,,,
64309144,2,Via Cedrino,tertiary,True,False,35.8,"LINESTRING (9.6620295 39.9243715, 9.6620372 39.9240496)",50,yes,,,
64400296,,Via Temo,residential,True,False,124.816,"LINESTRING (9.6620295 39.9243715, 9.6627564 39.9243605, 9.6628157 39.9243724, 9.6628445 39.9244124, 9.66303 39.9248627)",50,yes,,,
119432586,,Via Amsicora,residential,True,False,46.872,"LINESTRING (9.6584937 39.9251024, 9.6582846 39.9250603, 9.6580777 39.9250745, 9.6579647 39.9251168)",50,yes,,,
417782913,,Via Canonico Melis,residential,True,False,35.403999999999996,"LINESTRING (9.6584937 39.9251024, 9.6585344 39.9250296, 9.658642 39.9248051)",50,,,,
27588139,2,Via Giuseppe Garibaldi,tertiary,False,False,11.858,"LINESTRING (9.6558074 39.9255501, 9.6557824 39.9254452)",50,yes,,,
27588139,2,Via Giuseppe Garibaldi,tertiary,False,True,7.262,"LINESTRING (9.6558074 39.9255501, 9.6558262 39.9256138)",50,yes,,,
64400328,,Via Caprera,residential,False,True,82.179,"LINESTRING (9.6558074 39.9255501, 9.6554238 39.9256293, 9.6548803 39.9257517)",50,yes,,,
119432107,2,Via Foddeddu,tertiary,False,False,115.649,"LINESTRING (9.6633929 39.9240725, 9.6628873 39.924058, 9.6627318 39.9240535, 9.6625145 39.9240523, 9.6620372 39.9240496)",50,yes,6,,
64400322,,Via Macomer,residential,False,False,73.543,"LINESTRING (9.6621722 39.926934, 9.6615247 39.9273709)",50,yes,,,
64728673,,Via Baccasara,residential,True,False,58.54,"LINESTRING (9.6621722 39.926934, 9.6625518 39.9272441, 9.6626027 39.9273374)",50,yes,,,
64677824,,Via Giardini,residential,True,False,66.68100000000001,"LINESTRING (9.6576418 39.9242648, 9.6575991 39.9244168, 9.657581 39.924524, 9.6575303 39.9246212, 9.6575298 39.9248526)",50,,2.4,,
119431321,2,Via Foddeddu,tertiary,False,False,114.953,"LINESTRING (9.6576418 39.9242648, 9.6570038 39.924437, 9.6563381 39.9245056)",50,yes,6,,
119431321,2,Via Foddeddu,tertiary,False,True,36.951,"LINESTRING (9.6576418 39.9242648, 9.6578402 39.9242184, 9.6580643 39.9241966)",50,yes,6,,
64309143,,Via Iosto,residential,True,False,38.884,"LINESTRING (9.6598615 39.9254229, 9.6595949 39.9251392)",50,yes,,,
119432584,,Via Palestro,residential,False,False,51.397,"LINESTRING (9.6598615 39.9254229, 9.6602569 39.9253659, 9.66045 39.9253248)",50,yes,,,
119432584,,Via Palestro,residential,False,True,49.668,"LINESTRING (9.6598615 39.9254229, 9.6596254 39.925477, 9.6594769 39.9254937, 9.659338 39.9255885)",50,yes,,,
64400275,,Via Gialeto,residential,True,False,13.249,"LINESTRING (9.6562481 39.9252316, 9.65626 39.9251128)",50,yes,,,
64400256,,Vico Libertà,residential,False,False,44.443,"LINESTRING (9.6562481 39.9252316, 9.6559903 39.9252157, 9.6557291 39.9251954)",50,,2.5,,
409564160,,Via Giuseppe Manno,residential,False,False,69.795,"LINESTRING (9.6614073 39.9300562, 9.6614481 39.9306831)",,yes,,,
64400289,,Via Vincenzo Sulis,residential,False,False,87.836,"LINESTRING (9.6614073 39.9300562, 9.6623149 39.9300191, 9.662427 39.9299837)",50,yes,,,
"[409564160, 64400310]",,"['Via Alfonso La Marmora', 'Via Giuseppe Manno']",residential,False,True,62.569,"LINESTRING (9.6614073 39.9300562, 9.6613848 39.9298373, 9.6609377 39.9298509)",,yes,,,
64400306,,Via Pramaera,residential,True,False,57.814,"LINESTRING (9.66303 39.9248627, 9.663678 39.9247098)",50,yes,,,
64400296,,Via Temo,residential,True,False,103.09800000000001,"LINESTRING (9.66303 39.9248627, 9.6631316 39.9251245, 9.6632713 39.9254973, 9.663357 39.9257552)",50,yes,,,
64400318,,Via Peschiera,residential,False,False,86.615,"LINESTRING (9.6650049 39.9305106, 9.6647459 39.9297574)",50,yes,,,
168649407,2,Via Grazia Deledda,secondary,False,False,153.173,"LINESTRING (9.6650049 39.9305106, 9.6643342 39.9305485, 9.6633215 39.9305921, 9.6632121 39.9305968)",,,,SS125dir,
64400288,,Via Tirso,residential,True,False,59.371,"LINESTRING (9.663357 39.9257552, 9.6639832 39.9255218)",50,,,,
64400259,,Via Dante Alighieri,residential,True,False,43.25,"LINESTRING (9.6642946 39.928938, 9.664374 39.9288758, 9.6644317 39.9288065, 9.6644981 39.9285928)",,yes,,,
64728663,,Via Baccasara,residential,False,False,20.911,"LINESTRING (9.6642946 39.928938, 9.6644476 39.9290152, 9.6644981 39.9290429)",50,yes,,,
64728663,,Via Baccasara,residential,False,True,102.75399999999999,"LINESTRING (9.6642946 39.928938, 9.6636538 39.9285978, 9.6634969 39.9284931, 9.6633078 39.9284104)",50,yes,,,
60799089,2,Via Monsignor Virgilio,primary,False,False,47.67700000000001,"LINESTRING (9.6642678 39.9267274, 9.6638248 39.9266578, 9.6637204 39.9266401)",50,yes,,SS125dir,
60799088,2,Corso Umberto,primary,False,True,10.345,"LINESTRING (9.6576001 39.9264528, 9.6574842 39.9264803)",,,,SS125dir,
64703540,2,Corso Umberto,primary,True,False,63.992000000000004,"LINESTRING (9.6576001 39.9264528, 9.6579589 39.9263955, 9.6582394 39.926362, 9.6583383 39.9263737)",50,yes,,SS125dir,
64648417,,Via Angius,residential,False,False,39.384,"LINESTRING (9.6635681 39.9301506, 9.6640298 39.9301404)",50,,,,
64400252,,Via Angius,residential,False,False,54.018,"LINESTRING (9.6635681 39.9301506, 9.6632629 39.930333, 9.6630684 39.9304492)",50,,,,
64400252,,Via Angius,residential,False,True,72.20100000000001,"LINESTRING (9.6635681 39.9301506, 9.6638812 39.9299698, 9.6639349 39.929906, 9.6639128 39.9296337)",50,,,,
64703559,,Via 20 Settembre,residential,False,False,13.862,"LINESTRING (9.6599568 39.926681, 9.6598753 39.9266538, 9.6598033 39.9266418)",50,yes,,,
64703559,,Via 20 Settembre,residential,False,True,31.615000000000002,"LINESTRING (9.6599568 39.926681, 9.6600818 39.9266194, 9.6602468 39.9265053)",50,yes,,,
119550241,,Via 20 Settembre,residential,False,True,73.092,"LINESTRING (9.6599568 39.926681, 9.6599512 39.9267348, 9.6599536 39.926856, 9.6599334 39.9271563, 9.6599394 39.9273377)",50,yes,,,
27589883,,Via Siotto Pintor,residential,False,False,138.962,"LINESTRING (9.662427 39.9299837, 9.6623509 39.9299355, 9.6617188 39.9295244, 9.6617042 39.9294449, 9.6616677 39.9293736, 9.6616238 39.9293246, 9.6613081 39.9291121)",50,,,,
27589883,,Via Siotto Pintor,residential,False,True,75.30199999999999,"LINESTRING (9.662427 39.9299837, 9.6625367 39.9300633, 9.6629364 39.9303534, 9.6630684 39.9304492)",50,,,,
64400289,,Via Vincenzo Sulis,residential,False,True,87.836,"LINESTRING (9.662427 39.9299837, 9.6623149 39.9300191, 9.6614073 39.9300562)",50,yes,,,
64728662,,Via Oristano,residential,True,False,36.915,"LINESTRING (9.6588105 39.9274563, 9.659083 39.9275609, 9.6592049 39.9275913)",50,yes,,,
64400328,,Via Caprera,residential,False,True,6.185,"LINESTRING (9.6548803 39.9257517, 9.6548157 39.925777)",50,yes,,,
64400328,,Via Caprera,residential,False,False,82.179,"LINESTRING (9.6548803 39.9257517, 9.6554238 39.9256293, 9.6558074 39.9255501)",50,yes,,,
64400332,,Via Lanusei,residential,False,False,100.553,"LINESTRING (9.6548803 39.9257517, 9.6548945 39.9252153, 9.654821 39.9250343, 9.6547642 39.9248615)",50,yes,,,
64400275,,Via Gialeto,residential,True,False,30.917,"LINESTRING (9.65626 39.9251128, 9.6565231 39.9249215)",50,yes,,,
64677821,,Vico Flora,residential,False,False,66.782,"LINESTRING (9.65626 39.9251128, 9.6562507 39.9247564, 9.6562177 39.9245136)",50,,,,
27589883,,Via Siotto Pintor,residential,False,True,46.346,"LINESTRING (9.6608902 39.9288456, 9.6613081 39.9291121)",50,,,,
27589883,,Via Siotto Pintor,residential,False,False,64.348,"LINESTRING (9.6608902 39.9288456, 9.6605406 39.9285523, 9.6604143 39.928399)",50,,,,
119547815,,Via Siotto Pintor,residential,False,True,75.581,"LINESTRING (9.6608902 39.9288456, 9.6603239 39.9291095, 9.6603418 39.9292805)",50,yes,,,
119432584,,Via Palestro,residential,False,False,49.668000000000006,"LINESTRING (9.659338 39.9255885, 9.6594769 39.9254937, 9.6596254 39.925477, 9.6598615 39.9254229)",50,yes,,,
119432585,,Via Nino Bixio,residential,False,True,17.758,"LINESTRING (9.659338 39.9255885, 9.65928 39.9255814, 9.6591555 39.9255179)",50,yes,,,
409564168,,Via Nino Bixio,residential,True,False,67.959,"LINESTRING (9.659338 39.9255885, 9.6594101 39.9255953, 9.6596722 39.9257084, 9.6600696 39.9258208)",50,yes,,,
64400252,,Via Angius,residential,False,False,67.912,"LINESTRING (9.6631183 39.9296765, 9.6639128 39.9296337)",50,,,,
408818076,,Via Tirso,residential,False,True,6.222,"LINESTRING (9.6640522 39.9255036, 9.6639832 39.9255218)",50,,,,
408818076,,Via Tirso,residential,False,False,38.66,"LINESTRING (9.6640522 39.9255036, 9.6642893 39.9254367, 9.6644795 39.9253875)",50,,,,
64400259,,Via Dante Alighieri,residential,True,False,36.969,"LINESTRING (9.6644981 39.9285928, 9.664597 39.9282691)",,yes,,,
64728660,,Via Pais,residential,False,False,35.939,"LINESTRING (9.6644981 39.9285928, 9.6649064 39.928673)",50,yes,,,
64728668,,Via Oristano,residential,True,False,69.446,"LINESTRING (9.6606182 39.9280626, 9.6599691 39.9279008, 9.6598932 39.9278941, 9.659842 39.9279105)",50,yes,,,
64703538,,Via Alghero,residential,True,False,31.235,"LINESTRING (9.6593138 39.9260789, 9.659464 39.9263351)",50,yes,,,
64400293,,Via Barbagia,residential,False,False,32.887,"LINESTRING (9.6634757 39.9261548, 9.6638517 39.9262206)",50,yes,,,
64703536,,Via Nino Bixio,residential,True,False,46.423,"LINESTRING (9.6605522 39.926014, 9.6600696 39.9258208)",50,yes,,,
64400324,,Via Sassari,residential,True,False,47.042,"LINESTRING (9.6605522 39.926014, 9.6604809 39.9261, 9.6603911 39.9262621, 9.6603474 39.9264032)",50,yes,,,
238093298,,Via Campidano,residential,False,False,52.087,"LINESTRING (9.6647512 39.9253215, 9.6646044 39.9257762)",50,,,,
408818076,,Via Tirso,residential,False,True,24.303,"LINESTRING (9.6647512 39.9253215, 9.6644795 39.9253875)",50,,,,
27589883,,Via Siotto Pintor,residential,False,False,46.346,"LINESTRING (9.6613081 39.9291121, 9.6608902 39.9288456)",50,,,,
