osmid,oneway,name,highway,reversed,length,geometry,access,ref,lanes,junction,bridge,tunnel
162269563,True,Via Giustino Fortunato,residential,False,18.915,"LINESTRING (17.0028457 41.0145907, 17.0027549 41.0147464)",,,,,,
31297763,False,Via Peucetia,residential,False,66.451,"LINESTRING (17.0035005 41.0148254, 17.0040946 41.0144302)",,,,,,
31297763,False,Via Peucetia,residential,True,66.437,"LINESTRING (17.0035005 41.0148254, 17.0028997 41.0152146)",,,,,,
31297766,True,Via Puglia,residential,False,24.503,"LINESTRING (17.0035005 41.0148254, 17.0032431 41.0147213)",,,,,,
31297766,True,Via Puglia,residential,False,6.176,"LINESTRING (17.0024642 41.0144639, 17.0023906 41.0144649)",,,,,,
31297767,True,Via Monsignor Antonelli,residential,False,62.715,"LINESTRING (17.0024642 41.0144639, 17.0027722 41.01395)",,,,,,
162551159,True,Via San Giovanni Bosco,residential,False,44.462,"LINESTRING (17.0031451 41.0123582, 17.0026271 41.0122739)",,,,,,
30193562,False,Via Noicattaro,secondary,False,17.664,"LINESTRING (17.0026271 41.0122739, 17.0027131 41.0121289)",,,,,,
30193562,False,Via Noicattaro,secondary,True,74.845,"LINESTRING (17.0026271 41.0122739, 17.0022881 41.0128965)",,,,,,
162551159,True,Via San Giovanni Bosco,residential,False,74.239,"LINESTRING (17.0040094 41.0125011, 17.0031451 41.0123582)",,,,,,
162551664,True,Via Monsignor Didonna,residential,False,54.343,"LINESTRING (17.0040094 41.0125011, 17.0038783 41.0129797)",,,,,,
30193562,False,Via Noicattaro,secondary,False,31.777,"LINESTRING (17.002139 41.0131592, 17.0022881 41.0128965)",,,,,,
30193562,False,Via Noicattaro,secondary,True,24.893,"LINESTRING (17.002139 41.0131592, 17.0020257 41.0133661)",,,,,,
31297767,True,Via Monsignor Antonelli,residential,False,28.255,"LINESTRING (17.0030787 41.0132003, 17.0030882 41.0129463)",,,,,,
31297769,True,Via degli Argonauti,residential,False,37.437,"LINESTRING (17.0030787 41.0132003, 17.0026333 41.0131802)",,,,,,
31297769,True,Via degli Argonauti,residential,False,60.302,"LINESTRING (17.003796 41.0132343, 17.0030787 41.0132003)",,,,,,
162144282,True,Via Lucania,residential,False,29.759,"LINESTRING (17.003796 41.0132343, 17.0038617 41.0134973)",,,,,,
162252662,True,Via Daunia,residential,False,51.758,"LINESTRING (17.0052306 41.0133164, 17.0051068 41.0128604)",,,,,,
162269564,True,Via Magna Grecia,residential,False,40.254,"LINESTRING (17.0052306 41.0133164, 17.0047523 41.0132881)",,,,,,
"[31297763, 162252663]",False,"['Via Daunia', 'Via Peucetia']",residential,True,84.696,"LINESTRING (17.0052306 41.0133164, 17.0053124 41.0136518, 17.0048894 41.0139258)",,,,,,
162269564,True,Via Magna Grecia,residential,False,31.004,"LINESTRING (17.0041645 41.013255, 17.003796 41.0132343)",,,,,,
31297763,False,Via Peucetia,residential,False,53.216,"LINESTRING (17.0044081 41.0142375, 17.0048894 41.0139258)",,,,,,
31297763,False,Via Peucetia,residential,True,33.926,"LINESTRING (17.0044081 41.0142375, 17.0040946 41.0144302)",,,,,,
31297770,True,Via Marche,residential,False,111.145,"LINESTRING (17.0044081 41.0142375, 17.0041645 41.013255)",,,,,,
31297771,True,Via Messapia,residential,False,71.836,"LINESTRING (17.0047523 41.0132881, 17.0048894 41.0139258)",,,,,,
162269564,True,Via Magna Grecia,residential,False,49.455,"LINESTRING (17.0047523 41.0132881, 17.0041645 41.013255)",,,,,,
31297763,False,Via Peucetia,residential,True,53.216,"LINESTRING (17.0048894 41.0139258, 17.0044081 41.0142375)",,,,,,
"[31297763, 162252663]",False,"['Via Daunia', 'Via Peucetia']",residential,False,84.696,"LINESTRING (17.0048894 41.0139258, 17.0053124 41.0136518, 17.0052306 41.0133164)",,,,,,
31297763,False,Via Peucetia,residential,False,33.926,"LINESTRING (17.0040946 41.0144302, 17.0044081 41.0142375)",,,,,,
31297763,False,Via Peucetia,residential,True,66.451,"LINESTRING (17.0040946 41.0144302, 17.0035005 41.0148254)",,,,,,
162144281,True,Via Monsignor Didonna,residential,False,79.856,"LINESTRING (17.0043378 41.0115213, 17.0041011 41.0122169)",,,,,,
30193601,True,Corso Giuseppe Garibaldi,tertiary,False,46.841,"LINESTRING (17.0043378 41.0115213, 17.0042231 41.0114584, 17.0041022 41.0113792, 17.0039086 41.0112524)",,,,,,
31297767,True,Via Monsignor Antonelli,residential,False,42.579,"LINESTRING (17.0027722 41.01395, 17.0029816 41.0136012)",,,,,,
31297772,True,Via Vito Campanella,residential,False,35.528,"LINESTRING (17.0027722 41.01395, 17.0031538 41.0140885)",,,,,,
30193562,False,Via Noicattaro,secondary,False,31.352,"LINESTRING (17.0018717 41.013623, 17.0020257 41.0133661)",,,,,,
30193562,False,Via Noicattaro,secondary,True,90.592,"LINESTRING (17.0018717 41.013623, 17.0014383 41.0143692)",,,,,,
31297772,True,Via Vito Campanella,residential,False,48.752,"LINESTRING (17.0018717 41.013623, 17.0023953 41.0138131)",,,,,,
31297772,True,Via Vito Campanella,residential,False,37.445,"LINESTRING (17.0031538 41.0140885, 17.0035559 41.0142346)",,,,,,
162269563,True,Via Giustino Fortunato,residential,False,61.535,"LINESTRING (17.0031538 41.0140885, 17.0028457 41.0145907)",,,,,,
162269563,True,Via Giustino Fortunato,residential,False,68.134,"LINESTRING (17.0035074 41.0135369, 17.0031538 41.0140885)",,,,,,
162144283,True,Via Abruzzi,residential,False,44.692,"LINESTRING (17.0029816 41.0136012, 17.0035074 41.0135369)",,,,,,
31297767,True,Via Monsignor Antonelli,residential,False,46.128,"LINESTRING (17.0029816 41.0136012, 17.0030647 41.0134648, 17.0030787 41.0132003)",,,,,,
31297773,True,Via Abruzzi,residential,False,30.051,"LINESTRING (17.0038617 41.0134973, 17.0035074 41.0135369)",,,,,,
162144282,True,Via Lucania,residential,False,105.558,"LINESTRING (17.0038617 41.0134973, 17.0040946 41.0144302)",,,,,,
31297772,True,Via Vito Campanella,residential,False,35.096,"LINESTRING (17.0023953 41.0138131, 17.0027722 41.01395)",,,,,,
31297774,True,Via Giovanni XXIII,residential,False,49.684,"LINESTRING (17.0023953 41.0138131, 17.0026316 41.0134034)",,,,,,
31297774,True,Via Giovanni XXIII,residential,False,24.819,"LINESTRING (17.0026316 41.0134034, 17.0026333 41.0131802)",,,,,,
31298371,False,Via Sicilia,unclassified,True,51.006,"LINESTRING (17.0026316 41.0134034, 17.0020257 41.0133661)",destination,,,,,
31297769,True,Via degli Argonauti,residential,False,41.539,"LINESTRING (17.0026333 41.0131802, 17.002139 41.0131592)",,,,,,
30193562,False,Via Noicattaro,secondary,False,74.845,"LINESTRING (17.0022881 41.0128965, 17.0026271 41.0122739)",,,,,,
30193562,False,Via Noicattaro,secondary,True,31.777,"LINESTRING (17.0022881 41.0128965, 17.002139 41.0131592)",,,,,,
31297775,True,Via degli Astronauti,residential,False,67.408,"LINESTRING (17.0022881 41.0128965, 17.0024522 41.0129161, 17.0030882 41.0129463)",,,,,,
31297767,True,Via Monsignor Antonelli,residential,False,65.568,"LINESTRING (17.0030882 41.0129463, 17.0031451 41.0123582)",,,,,,
31297775,True,Via degli Astronauti,residential,False,33.347,"LINESTRING (17.0030882 41.0129463, 17.0034851 41.012962)",,,,,,
162551664,True,Via Monsignor Didonna,residential,False,29.14,"LINESTRING (17.0038783 41.0129797, 17.003796 41.0132343)",,,,,,
162252661,True,Via Japigia,residential,False,104.241,"LINESTRING (17.0038783 41.0129797, 17.0041449 41.0129839, 17.0051068 41.0128604)",,,,,,
31297974,False,Via Baden Powell,unclassified,False,105.998,"LINESTRING (17.0069095 41.0129399, 17.0059263 41.0135385)",,,,,,
162560529,False,Via del Ciliegio,unclassified,False,26.804,"LINESTRING (17.0069095 41.0129399, 17.0070331 41.0129856, 17.0071301 41.0129985, 17.0072134 41.0129999)",,,,,,
162560529,False,Via del Ciliegio,unclassified,True,26.408,"LINESTRING (17.0069095 41.0129399, 17.0067895 41.0128678, 17.006751 41.0128456, 17.0066596 41.0127956)",,,,,,
31297974,False,Via Baden Powell,unclassified,True,105.998,"LINESTRING (17.0059263 41.0135385, 17.0069095 41.0129399)",,,,,,
31297975,False,,unclassified,False,125.63199999999999,"LINESTRING (17.0059263 41.0135385, 17.0059452 41.0136224, 17.0060498 41.0143331, 17.0064854 41.0143586)",,,,,,
162254094,False,Via Campania,residential,True,35.622,"LINESTRING (17.0059263 41.0135385, 17.0059007 41.013452, 17.0058889 41.013412, 17.0058317 41.0132262)",,,,,,
31297975,False,,unclassified,True,125.63199999999999,"LINESTRING (17.0064854 41.0143586, 17.0060498 41.0143331, 17.0059452 41.0136224, 17.0059263 41.0135385)",,,,,,
928443195,True,Via San Lorenzo,unclassified,False,10.25,"LINESTRING (17.0064854 41.0143586, 17.0064927 41.0143442, 17.0065054 41.0143322, 17.0065222 41.0143236, 17.0065417 41.0143192, 17.0065621 41.0143194, 17.0065814 41.0143242)",,,,,,
928443194,False,Via San Lorenzo,unclassified,False,83.441,"LINESTRING (17.0069226 41.0136195, 17.0067461 41.0139624, 17.0065814 41.0143242)",,,,,,
31297976,False,Via San Lorenzo,unclassified,False,49.415,"LINESTRING (17.0064659 41.0149172, 17.0064484 41.0153614)",,,,,,
31297976,False,Via San Lorenzo,unclassified,True,49.236,"LINESTRING (17.0064659 41.0149172, 17.0065415 41.0144781)",,,,,,
31297982,False,Via Michelangelo Capotorto,unclassified,False,61.586,"LINESTRING (17.0064659 41.0149172, 17.0071958 41.0148585)",,,,,,
31297976,False,Via San Lorenzo,unclassified,False,11.793,"LINESTRING (17.0064484 41.0153614, 17.0064531 41.0154674)",,,,,,
31297976,False,Via San Lorenzo,unclassified,True,49.415,"LINESTRING (17.0064484 41.0153614, 17.0064659 41.0149172)",,,,,,
31297978,True,Via Giuseppe Chiaia,unclassified,False,52.614,"LINESTRING (17.0064484 41.0153614, 17.0069723 41.0153291, 17.0070731 41.0153378)",,,,,,
31297978,True,Via Giuseppe Chiaia,unclassified,False,16.353,"LINESTRING (17.0070731 41.0153378, 17.0072647 41.0153108)",,,,,,
196210812,True,,unclassified,False,54.309000000000005,"LINESTRING (17.0070731 41.0153378, 17.0069969 41.0153729, 17.0064531 41.0154674)",,,,,,
31297981,True,Via Monsignor del Drago,unclassified,False,45.177,"LINESTRING (17.0079171 41.015215, 17.0080547 41.0156078)",,,,,,
31297981,True,Via Monsignor del Drago,unclassified,False,44.859,"LINESTRING (17.0077849 41.0148241, 17.0079171 41.015215)",,,,,,
31297982,False,Via Michelangelo Capotorto,unclassified,True,49.574,"LINESTRING (17.0077849 41.0148241, 17.0071958 41.0148585)",,,,,,
31297981,True,Via Monsignor del Drago,unclassified,False,56.001999999999995,"LINESTRING (17.0077167 41.0143231, 17.0077576 41.014624, 17.0077849 41.0148241)",,,,,,
31297983,False,Via Enrico Berlinguer,unclassified,False,89.66000000000001,"LINESTRING (17.0077167 41.0143231, 17.0077811 41.0143079, 17.007842 41.0142935, 17.008551 41.0140987, 17.008721 41.014048)",,,,,,
31297983,False,Via Enrico Berlinguer,unclassified,True,100.136,"LINESTRING (17.0077167 41.0143231, 17.0076487 41.0143358, 17.0070325 41.0144248, 17.0065415 41.0144781)",,,,,,
31297976,False,Via San Lorenzo,unclassified,False,49.236,"LINESTRING (17.0065415 41.0144781, 17.0064659 41.0149172)",,,,,,
31297976,False,Via San Lorenzo,unclassified,True,6.576,"LINESTRING (17.0065415 41.0144781, 17.0065554 41.0144199)",,,,,,
31297983,False,Via Enrico Berlinguer,unclassified,False,100.136,"LINESTRING (17.0065415 41.0144781, 17.0070325 41.0144248, 17.0076487 41.0143358, 17.0077167 41.0143231)",,,,,,
31297983,False,Via Enrico Berlinguer,unclassified,True,89.66000000000001,"LINESTRING (17.008721 41.014048, 17.008551 41.0140987, 17.007842 41.0142935, 17.0077811 41.0143079, 17.0077167 41.0143231)",,,,,,
197138522,False,Via Madonna delle Grazie,unclassified,False,13.482,"LINESTRING (17.008721 41.014048, 17.0086674 41.0140082, 17.0086345 41.0139813, 17.008613 41.0139586)",,,,,,
197138522,False,Via Madonna delle Grazie,unclassified,True,168.31,"LINESTRING (17.008721 41.014048, 17.0088026 41.0140806, 17.0088936 41.0142459, 17.0089478 41.0144264, 17.0089875 41.0145984, 17.008998 41.0147098, 17.0090134 41.0149363, 17.0090434 41.0155027)",,,,,,
197138522,False,Via Madonna delle Grazie,unclassified,False,168.31,"LINESTRING (17.0090434 41.0155027, 17.0090134 41.0149363, 17.008998 41.0147098, 17.0089875 41.0145984, 17.0089478 41.0144264, 17.0088936 41.0142459, 17.0088026 41.0140806, 17.008721 41.014048)",,,,,,
196206385,False,Via delle Querce,unclassified,False,84.67,"LINESTRING (17.0088179 41.0122311, 17.0094384 41.0128316)",,,,,,
"[1029052497, 31306161]",True,"['Via delle Querce', 'Via degli Eucalipti']",unclassified,False,135.389,"LINESTRING (17.0088179 41.0122311, 17.0084681 41.0119078, 17.008608 41.0118016, 17.0086308 41.0117448, 17.0092116 41.0113481)",,,,,,
31297985,True,Via degli Aranci,unclassified,False,95.284,"LINESTRING (17.0099433 41.0121164, 17.0088179 41.0122311)",,,,,,
31297986,False,Viale del Gelso,unclassified,True,74.455,"LINESTRING (17.0099433 41.0121164, 17.0100721 41.0127789)",,,,,,
31297986,False,Viale del Gelso,unclassified,False,32.926,"LINESTRING (17.0099433 41.0121164, 17.0099268 41.0120323, 17.0100981 41.0118654)",,,,,,
31028954,False,Via del Melograno,unclassified,False,34.929,"LINESTRING (17.0101301 41.0131111, 17.0105403 41.0130575)",,,,,,
31297986,False,Viale del Gelso,unclassified,False,37.258,"LINESTRING (17.0101301 41.0131111, 17.0100721 41.0127789)",,,,,,
31028954,False,Via del Melograno,unclassified,True,161.765,"LINESTRING (17.0101301 41.0131111, 17.0097981 41.0131515, 17.0095228 41.0131822, 17.0087166 41.0134443, 17.0086172 41.0134911, 17.0085178 41.0135612, 17.0083874 41.0136574)",,,,,,
31297986,False,Viale del Gelso,unclassified,True,43.57,"LINESTRING (17.0104157 41.0115554, 17.0100981 41.0118654)",,,,,,
196202001,False,Via Mola,secondary,True,83.493,"LINESTRING (17.0104157 41.0115554, 17.0111911 41.012026)",,,,,,
196202001,False,Via Mola,secondary,False,63.858,"LINESTRING (17.0104157 41.0115554, 17.0099601 41.0112777, 17.0098185 41.0111996)",,,,,,
31297987,False,Via degli Ulivi,unclassified,False,44.427,"LINESTRING (17.0111911 41.012026, 17.0108455 41.0123287)",,,,,,
196202001,False,Via Mola,secondary,False,83.493,"LINESTRING (17.0111911 41.012026, 17.0104157 41.0115554)",,,,,,
31297987,False,Via degli Ulivi,unclassified,False,42.335,"LINESTRING (17.0108455 41.0123287, 17.0109342 41.0127035)",,,,,,
31297987,False,Via degli Ulivi,unclassified,True,44.427,"LINESTRING (17.0108455 41.0123287, 17.0111911 41.012026)",,,,,,
31297989,True,Viale dell'Uva,unclassified,False,53.628,"LINESTRING (17.0108455 41.0123287, 17.0103505 41.0120236)",,,,,,
