osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,tunnel,width,access
815856784,2,Via Raffaele Paolucci,secondary,50,False,False,40.398,"LINESTRING (14.2928626 42.4149239, 14.2925344 42.4151946)",,,,,
23620433,,Piazza Michetti,residential,,True,False,51.244,"LINESTRING (14.2928626 42.4149239, 14.292819 42.4151197, 14.2927943 42.4152573, 14.2927823 42.4153806)",,,,,
35617021,2,Via San Rocco,secondary,50,False,False,154.175,"LINESTRING (14.2912402 42.4158996, 14.2911074 42.4159049, 14.290985 42.4159208, 14.2908535 42.415956, 14.2907178 42.4160062, 14.2906504 42.4160382, 14.2905858 42.4160689, 14.2904883 42.416142, 14.2904322 42.4161875, 14.2903871 42.4162329, 14.290372 42.4162481, 14.2902937 42.4163908, 14.2901167 42.4166867, 14.2900353 42.4168227)",,,,,
815856784,2,Via Raffaele Paolucci,secondary,50,False,True,136.17,"LINESTRING (14.2912402 42.4158996, 14.2913645 42.415897, 14.291443 42.4158953, 14.2915098 42.4158738, 14.2916426 42.4158114, 14.2917016 42.4157755, 14.2917925 42.415722, 14.2920847 42.4155484, 14.2922829 42.4154046, 14.2923432 42.4153569, 14.292431 42.4152764, 14.2925344 42.4151946)",,,,,
949833205,2,,unclassified,,False,False,94.11,"LINESTRING (14.2912402 42.4158996, 14.2912762 42.4159384, 14.2913282 42.4161387, 14.291349 42.4162346, 14.2914498 42.4164332, 14.2915351 42.4165477, 14.2915389 42.416584, 14.2915454 42.416703)",,,,,
1160177912,2,Salita San Franco,secondary,30,False,False,5.291,"LINESTRING (14.289601 42.4176427, 14.2895429 42.4176633)",,,,,
35617021,2,Via San Rocco,secondary,50,False,True,99.61400000000002,"LINESTRING (14.289601 42.4176427, 14.289648 42.4176175, 14.2896887 42.4175854, 14.2897203 42.4175545, 14.2897324 42.4175364, 14.2897426 42.4175213, 14.2897753 42.4174748, 14.2898049 42.4174193, 14.2898428 42.4172914, 14.2899189 42.4170873, 14.2899458 42.417015, 14.2899676 42.4169565, 14.2899747 42.4169375, 14.2899826 42.4169225, 14.2900353 42.4168227)",,,,,
1060275774,2,Belvedere San Franco,unclassified,,False,True,101.236,"LINESTRING (14.289601 42.4176427, 14.2896428 42.4176966, 14.290125 42.4183177, 14.2902271 42.4184266)",,,,,
1160177912,2,Salita San Franco,secondary,30,False,True,5.291,"LINESTRING (14.2895429 42.4176633, 14.289601 42.4176427)",,,,,
68437921,2,Via Arnaldo De Simone,unclassified,,False,False,74.091,"LINESTRING (14.2895429 42.4176633, 14.2895259 42.4176107, 14.2895215 42.4176034, 14.2894997 42.4175671, 14.2894519 42.4175113, 14.2893948 42.41746, 14.2892928 42.4173817, 14.2892568 42.4173589, 14.2891443 42.4172877, 14.2889866 42.4172073, 14.2889399 42.4171923)",,,,,
