osmid,name,highway,oneway,reversed,length,geometry,lanes,junction,bridge,maxspeed
171253802,Corso Milano,tertiary,False,True,117.88999999999999,"LINESTRING (9.1456699 45.605679, 9.1456655 45.6058126, 9.1456405 45.6062855, 9.1456486 45.6066972, 9.1456471 45.6067388)",2,,,
170729426,Via Gaetana Agnesi,residential,True,False,20.655,"LINESTRING (9.1485012 45.606731, 9.1487666 45.6067252)",,,,
52491572,Via Giuseppe Mazzini,residential,True,False,131.216,"LINESTRING (9.1485278 45.6074839, 9.1468449 45.6075644)",,,,
74147502,Via Quattro Novembre,residential,True,False,83.744,"LINESTRING (9.1485278 45.6074839, 9.1485123 45.6070977, 9.1485012 45.606731)",,,,
170729479,Via Giuseppe Mazzini,residential,False,False,69.451,"LINESTRING (9.1485278 45.6074839, 9.1489801 45.6074641, 9.1494186 45.6074421)",,,,
59359136,Via Don Giovanni Minzoni,residential,False,False,82.743,"LINESTRING (9.1524294 45.6084818, 9.1526245 45.6077503)",,,,
170729450,Via Isonzo,residential,False,False,35.556,"LINESTRING (9.1524294 45.6084818, 9.1526303 45.6085032, 9.1528816 45.6085284)",,,,
170729450,Via Isonzo,residential,False,True,47.873000000000005,"LINESTRING (9.1524294 45.6084818, 9.1520995 45.608446, 9.1519571 45.6084201, 9.1518251 45.6084022)",,,,
52491575,Via Lambro,residential,False,False,132.668,"LINESTRING (9.1551158 45.6067935, 9.1534374 45.6065818)",,,,
146385095,Via Comasinella,tertiary,False,False,74.441,"LINESTRING (9.1551158 45.6067935, 9.154873 45.6071908, 9.1547244 45.6074042)",,,,
146385095,Via Comasinella,tertiary,False,True,60.489999999999995,"LINESTRING (9.1551158 45.6067935, 9.1552556 45.6065711, 9.1553158 45.6064728, 9.1553611 45.606399, 9.1554329 45.6062969)",,,,
52491575,Via Lambro,residential,False,False,35.315,"LINESTRING (9.1534374 45.6065818, 9.1529927 45.6065179)",,,,
52491575,Via Lambro,residential,False,True,132.668,"LINESTRING (9.1534374 45.6065818, 9.1551158 45.6067935)",,,,
170729448,Via Giovanni Ventitreesimo,residential,False,False,69.449,"LINESTRING (9.1534374 45.6065818, 9.1534049 45.6066853, 9.1532932 45.6070948, 9.1532659 45.6071947)",,,,
170729448,Via Giovanni Ventitreesimo,residential,False,True,69.404,"LINESTRING (9.1530782 45.6078049, 9.1532659 45.6071947)",,,,
52491576,Via Don Luigi Sturzo,residential,True,False,91.964,"LINESTRING (9.1530782 45.6078049, 9.1532128 45.6078274, 9.1541694 45.6079603, 9.1542367 45.6079695)",,,,
170729412,Via Giovanni Ventitreesimo,residential,True,False,81.89500000000001,"LINESTRING (9.1528816 45.6085284, 9.1528938 45.6084879, 9.1530497 45.6078974, 9.1530782 45.6078049)",,,,
170729450,Via Isonzo,residential,False,False,80.776,"LINESTRING (9.1528816 45.6085284, 9.153088 45.6085543, 9.1532761 45.6085963, 9.1534482 45.6086411, 9.1537442 45.6087205, 9.1538557 45.6087681)",,,,
170729450,Via Isonzo,residential,False,True,35.556,"LINESTRING (9.1528816 45.6085284, 9.1526303 45.6085032, 9.1524294 45.6084818)",,,,
52491577,Via Don Giovanni Bosco,residential,True,False,115.822,"LINESTRING (9.1547244 45.6074042, 9.1546481 45.6073932, 9.1534033 45.6072144, 9.1532659 45.6071947)",,,,
146385095,Via Comasinella,tertiary,False,False,73.636,"LINESTRING (9.1547244 45.6074042, 9.1546321 45.6075502, 9.1544773 45.607729, 9.1542367 45.6079695)",,,,
146385095,Via Comasinella,tertiary,False,True,74.441,"LINESTRING (9.1547244 45.6074042, 9.154873 45.6071908, 9.1551158 45.6067935)",,,,
170729448,Via Giovanni Ventitreesimo,residential,False,False,69.404,"LINESTRING (9.1532659 45.6071947, 9.1530782 45.6078049)",,,,
532706067,Via Don Giovanni Bosco,residential,False,False,76.383,"LINESTRING (9.1532659 45.6071947, 9.152308 45.6070437)",,,,
170729448,Via Giovanni Ventitreesimo,residential,False,True,69.449,"LINESTRING (9.1532659 45.6071947, 9.1532932 45.6070948, 9.1534049 45.6066853, 9.1534374 45.6065818)",,,,
1092017685,Via Tolmino,residential,False,False,89.594,"LINESTRING (9.1545718 45.6117032, 9.1540045 45.6116429, 9.1537551 45.6116274, 9.1535622 45.6116083, 9.1534308 45.6115947)",,,,
52491583,Via Guglielmo Marconi,tertiary,True,False,160.468,"LINESTRING (9.1509689 45.6125387, 9.151344 45.6125951, 9.1515379 45.6126242, 9.1517085 45.6126526, 9.152022 45.6127331, 9.1527568 45.6129217, 9.1528125 45.612944, 9.1529016 45.6130052)",,,,
171111413,Via Melgacciata,residential,True,False,106.89699999999999,"LINESTRING (9.1509689 45.6125387, 9.1509656 45.6125733, 9.1508915 45.6131538, 9.1508548 45.6134416, 9.150867 45.6134614, 9.1508844 45.6134727, 9.1509045 45.6134818)",,,,
"[517232234, 170729420]","['Piazza Oreste Biraghi', 'Piazza Aldo Moro']",tertiary,True,False,55.791000000000004,"LINESTRING (9.1476548 45.6122138, 9.1476959 45.6121145, 9.1477095 45.61208, 9.1478038 45.6119189, 9.1478203 45.6118938, 9.1478361 45.6118605, 9.1478505 45.6118254, 9.1478877 45.61174)",,,,
170729493,Corso Italia,tertiary,False,False,111.836,"LINESTRING (9.1476548 45.6122138, 9.1476203 45.6123509, 9.1475771 45.61259, 9.147447 45.6132089)",,,,
170729535,Via Roma,tertiary,False,False,147.14600000000002,"LINESTRING (9.1476548 45.6122138, 9.1474894 45.612222, 9.1471581 45.6122065, 9.146722 45.612186, 9.1458338 45.6121608, 9.1457659 45.6121602)",,,,
58918411,Via Venti Settembre,residential,True,False,113.44,"LINESTRING (9.1457659 45.6121602, 9.1457207 45.6131799)",,,,30
170729535,Via Roma,tertiary,False,False,95.732,"LINESTRING (9.1457659 45.6121602, 9.1455225 45.61216, 9.1453672 45.6121651, 9.145316 45.6121705, 9.1452471 45.6121778, 9.1445492 45.6122708)",,,,
170729535,Via Roma,tertiary,False,True,147.146,"LINESTRING (9.1457659 45.6121602, 9.1458338 45.6121608, 9.146722 45.612186, 9.1471581 45.6122065, 9.1474894 45.612222, 9.1476548 45.6122138)",,,,
171253858,Via Fiume,residential,False,True,9.771,"LINESTRING (9.1457207 45.6131799, 9.1455951 45.6131785)",,,,
171253875,Via Fiume,residential,True,False,134.312,"LINESTRING (9.1457207 45.6131799, 9.1473144 45.6132067, 9.1473867 45.6132079, 9.147447 45.6132089)",,,,
59359136,Via Don Giovanni Minzoni,residential,False,True,82.743,"LINESTRING (9.1526245 45.6077503, 9.1524294 45.6084818)",,,,
59359167,Via Carlo Porta,residential,True,False,67.839,"LINESTRING (9.147049 45.6099179, 9.1471506 45.60989, 9.1478441 45.6097579, 9.1478868 45.6097498)",,,,
171253802,Corso Milano,tertiary,False,False,171.55700000000002,"LINESTRING (9.147049 45.6099179, 9.1469867 45.6098296, 9.146303 45.6088228, 9.1461975 45.6086709, 9.1460985 45.6085257)",2,,,
1094697766,Piazza Anselmo Quarto da Bovisio,tertiary,False,True,41.089,"LINESTRING (9.147049 45.6099179, 9.1470961 45.6099773, 9.1472388 45.6101663, 9.1472952 45.6102448)",2,,,
59359160,Via Repubblica,residential,True,False,120.23100000000001,"LINESTRING (9.1478785 45.6056865, 9.147887 45.6057741, 9.1478711 45.6067675)",,,,
170660205,Via Giacomo Matteotti,tertiary,False,False,67.726,"LINESTRING (9.1478785 45.6056865, 9.147747 45.6056861, 9.1471629 45.6056841, 9.1470079 45.6056836)",,,,
170660205,Via Giacomo Matteotti,tertiary,False,True,69.461,"LINESTRING (9.1478785 45.6056865, 9.148056 45.6056871, 9.1487714 45.6056896)",,,,
170729426,Via Gaetana Agnesi,residential,True,False,54.179,"LINESTRING (9.1502621 45.6074875, 9.1501475 45.6079681)",,,,
59359141,Via Opera Pia Radice,residential,False,False,92.595,"LINESTRING (9.1502621 45.6074875, 9.1508029 45.6075496, 9.1514319 45.6076406)",,,,
170660205,Via Giacomo Matteotti,tertiary,False,True,47.536,"LINESTRING (9.1513112 45.6059471, 9.1519131 45.6060209)",,,,
170660205,Via Giacomo Matteotti,tertiary,False,False,53.044000000000004,"LINESTRING (9.1513112 45.6059471, 9.1507768 45.6058763, 9.1506409 45.6058596)",,,,
170729426,Via Gaetana Agnesi,residential,True,False,67.186,"LINESTRING (9.1470086 45.6067991, 9.1478711 45.6067675)",,,,
170660214,Via Silvio Pellico,residential,True,False,124.038,"LINESTRING (9.1470086 45.6067991, 9.1470077 45.6057948, 9.1470075 45.6057285, 9.1470079 45.6056836)",,,,
170729506,Via Leopoldo Marangoni,residential,False,True,152.027,"LINESTRING (9.143131 45.6124769, 9.1431108 45.6123797, 9.1430968 45.6123096, 9.1428831 45.611241, 9.1428633 45.6111226)",,,,
170729535,Via Roma,tertiary,False,True,19.11,"LINESTRING (9.143131 45.6124769, 9.1432932 45.6124583, 9.1433734 45.6124489)",,,,
170660205,Via Giacomo Matteotti,tertiary,False,False,104.087,"LINESTRING (9.1470079 45.6056836, 9.1469162 45.6056833, 9.1462816 45.6056811, 9.145815 45.6056795, 9.1456699 45.605679)",,,,
170660205,Via Giacomo Matteotti,tertiary,False,True,67.726,"LINESTRING (9.1470079 45.6056836, 9.1471629 45.6056841, 9.147747 45.6056861, 9.1478785 45.6056865)",,,,
170660205,Via Giacomo Matteotti,tertiary,False,False,69.461,"LINESTRING (9.1487714 45.6056896, 9.148056 45.6056871, 9.1478785 45.6056865)",,,,
170660205,Via Giacomo Matteotti,tertiary,False,True,54.068999999999996,"LINESTRING (9.1487714 45.6056896, 9.1489245 45.6056901, 9.1493556 45.6056916, 9.1494652 45.6057032)",,,,
74147502,Via Quattro Novembre,residential,True,False,50.802,"LINESTRING (9.1485692 45.6083907, 9.1485537 45.6080845, 9.1485506 45.6080218, 9.1485467 45.6079341)",,,,
59359167,Via Carlo Porta,residential,True,False,60.838,"LINESTRING (9.1478868 45.6097498, 9.148643 45.6096101)",,,,
"[59359164, 59359110]","['Via Giacomo Puccini', 'Via Dante Alighieri']",residential,True,False,158.61700000000002,"LINESTRING (9.1478868 45.6097498, 9.1476098 45.6090466, 9.1486043 45.6090031)",,,,
170729426,Via Gaetana Agnesi,residential,True,False,79.933,"LINESTRING (9.1494239 45.6067269, 9.1495308 45.6067491, 9.1496483 45.6067933, 9.1497474 45.6068454, 9.1501451 45.6071229, 9.1502295 45.6071563)",,,,
59359150,Corso Italia,tertiary,False,False,108.485,"LINESTRING (9.1475892 45.6106507, 9.1477892 45.6109678, 9.1478455 45.6110696, 9.1478975 45.611177, 9.1479055 45.611205, 9.1479109 45.611234, 9.1479255 45.6113231, 9.1479374 45.6114196, 9.147942 45.6114971, 9.1479477 45.6115816)",,,,
"[171962362, 170729530]","['Via Fermo Zari', 'Piazza Anselmo Quarto da Bovisio']",residential,True,False,176.249,"LINESTRING (9.1475892 45.6106507, 9.1474511 45.6106768, 9.1474438 45.6106782, 9.1472972 45.6107053, 9.1463944 45.6108334, 9.1459837 45.6108862, 9.145366 45.6109521)",,,,
1094697766,Piazza Anselmo Quarto da Bovisio,tertiary,False,False,50.596999999999994,"LINESTRING (9.1475892 45.6106507, 9.1473444 45.6103135, 9.1472952 45.6102448)",2,,,
170729414,Via Leonardo da Vinci,residential,True,False,214.56500000000003,"LINESTRING (9.145366 45.6109521, 9.1453585 45.6109091, 9.1453398 45.6107861, 9.1453096 45.6105097, 9.145257 45.6100535, 9.1451979 45.6095897, 9.1451649 45.6093627, 9.1451295 45.6091192, 9.1451166 45.6090305)",,,,
170729530,Via Fermo Zari,residential,True,False,86.473,"LINESTRING (9.145366 45.6109521, 9.1452147 45.6109629, 9.1447957 45.610993, 9.1444288 45.6110194, 9.1443469 45.6110253, 9.1443263 45.6110268, 9.1442601 45.6110315)",,,,
170729426,Via Gaetana Agnesi,residential,True,False,49.183,"LINESTRING (9.1478711 45.6067675, 9.1485012 45.606731)",,,,
170729530,Via Fermo Zari,residential,True,False,109.143,"LINESTRING (9.1442601 45.6110315, 9.1441245 45.6110397, 9.1435529 45.6110747, 9.1432191 45.6110967, 9.1429188 45.611115, 9.1428633 45.6111226)",,,,
170729506,Via Leopoldo Marangoni,residential,False,False,152.02700000000002,"LINESTRING (9.1428633 45.6111226, 9.1428831 45.611241, 9.1430968 45.6123096, 9.1431108 45.6123797, 9.143131 45.6124769)",,,,
170729506,Via Leopoldo Marangoni,residential,False,True,97.34100000000001,"LINESTRING (9.1428633 45.6111226, 9.142847 45.6110347, 9.1427937 45.6107253, 9.1427054 45.6102542)",,,,
170660209,Via Venticinque Aprile,residential,True,False,115.158,"LINESTRING (9.1487666 45.6067252, 9.1487734 45.6057704, 9.1487737 45.605731, 9.1487714 45.6056896)",,,,
170729426,Via Gaetana Agnesi,residential,True,False,51.171,"LINESTRING (9.1487666 45.6067252, 9.1493482 45.6067209, 9.1494239 45.6067269)",,,,
170660211,Via Giovanni Schiapparelli,residential,False,True,77.588,"LINESTRING (9.1503051 45.6070673, 9.1504965 45.6063825)",,,,
59359142,Via Francesco Petrarca,residential,False,False,84.657,"LINESTRING (9.1503051 45.6070673, 9.1507988 45.6071398, 9.1513702 45.6072236)",,,,
170660211,Via Giovanni Schiapparelli,residential,False,False,11.738,"LINESTRING (9.1503051 45.6070673, 9.1502814 45.6071154, 9.1502295 45.6071563)",,,,
59359164,Via Dante Alighieri,residential,True,False,40.976,"LINESTRING (9.1480281 45.6101048, 9.147918 45.6098283, 9.1478868 45.6097498)",,,,
170729463,Via Giuseppe Garibaldi,residential,False,False,59.098,"LINESTRING (9.1480281 45.6101048, 9.147415 45.61022, 9.1472952 45.6102448)",,,,
170729463,Via Giuseppe Garibaldi,residential,False,True,51.757,"LINESTRING (9.1480281 45.6101048, 9.1480899 45.6100938, 9.1486699 45.609982)",,,,
170729461,Via Quattro Novembre,residential,True,False,67.563,"LINESTRING (9.1486043 45.6090031, 9.148643 45.6096101)",,,,
74147502,Via Quattro Novembre,residential,True,False,68.15100000000001,"LINESTRING (9.1486043 45.6090031, 9.1485704 45.6084124, 9.1485692 45.6083907)",,,,
59359121,Via Pusterla,residential,True,False,98.923,"LINESTRING (9.1451166 45.6090305, 9.1459356 45.6087503, 9.1460435 45.6086003, 9.1460985 45.6085257)",,,,
170729461,Via Quattro Novembre,residential,True,False,41.406,"LINESTRING (9.148643 45.6096101, 9.1486699 45.609982)",,,,
170660211,Via Giovanni Schiapparelli,residential,False,True,11.738,"LINESTRING (9.1502295 45.6071563, 9.1502814 45.6071154, 9.1503051 45.6070673)",,,,
170729426,Via Gaetana Agnesi,residential,True,False,37.285,"LINESTRING (9.1502295 45.6071563, 9.1502448 45.6071847, 9.1502626 45.6072591, 9.1502782 45.6073467, 9.1502621 45.6074875)",,,,
170660205,Via Giacomo Matteotti,tertiary,False,False,47.536,"LINESTRING (9.1519131 45.6060209, 9.1513112 45.6059471)",,,,
170660205,Via Giacomo Matteotti,tertiary,False,True,49.639,"LINESTRING (9.1519131 45.6060209, 9.1525408 45.6061012)",,,,
170660205,Via Giacomo Matteotti,tertiary,False,False,49.639,"LINESTRING (9.1525408 45.6061012, 9.1519131 45.6060209)",,,,
170660205,Via Giacomo Matteotti,tertiary,False,True,44.556,"LINESTRING (9.1525408 45.6061012, 9.1529824 45.606157, 9.1531039 45.6061744)",,,,
170660211,Via Giovanni Schiapparelli,residential,False,False,77.588,"LINESTRING (9.1504965 45.6063825, 9.1503051 45.6070673)",,,,
170660196,Via Torquato Tasso,residential,False,True,135.524,"LINESTRING (9.1504965 45.6063825, 9.151715 45.606539, 9.1522081 45.6066096)",,,,
170660211,Via Giovanni Schiapparelli,residential,False,True,59.234,"LINESTRING (9.1504965 45.6063825, 9.1505681 45.6061462, 9.150588 45.6060738, 9.1506223 45.6059487, 9.1506409 45.6058596)",,,,
170660205,Via Giacomo Matteotti,tertiary,False,False,44.556,"LINESTRING (9.1531039 45.6061744, 9.1529824 45.606157, 9.1525408 45.6061012)",,,,
"[168995076, 170660205]",Via Giacomo Matteotti,tertiary,False,True,165.39800000000002,"LINESTRING (9.1531039 45.6061744, 9.1532693 45.6061825, 9.1536296 45.6061687, 9.1541889 45.6060791, 9.1542584 45.6060671, 9.1547985 45.6059796, 9.1550303 45.605932, 9.1551175 45.605924, 9.1551874 45.605919)",,,yes,
193407205,,tertiary,True,False,5.901,"LINESTRING (9.1529791 45.6129808, 9.1530165 45.6129854, 9.1530491 45.6129989)",,roundabout,,
170729471,,tertiary,True,False,12.017999999999999,"LINESTRING (9.1529024 45.6131043, 9.1528819 45.6130814, 9.1528746 45.6130549, 9.1528815 45.6130283, 9.1529016 45.6130052)",,roundabout,,
170729501,Via Guglielmo Marconi,tertiary,True,False,64.154,"LINESTRING (9.1484792 45.6122038, 9.1483343 45.6122037, 9.1483024 45.6122037, 9.1480782 45.6122049, 9.1477976 45.6122065, 9.1476548 45.6122138)",,,,
"[170729515, 170729524, 52491583]",Via Guglielmo Marconi,tertiary,True,False,116.40500000000002,"LINESTRING (9.1484792 45.6122038, 9.1485978 45.6122087, 9.1487168 45.6122185, 9.1488558 45.6122356, 9.1488874 45.6122395, 9.1489475 45.6122481, 9.1491387 45.6122786, 9.1496531 45.612366, 9.149675 45.6123693, 9.1498105 45.6123912, 9.1499463 45.6124003)",,,yes,
74149814,Via Desio,tertiary,True,False,28.117,"LINESTRING (9.1530491 45.6129989, 9.1532043 45.6129944, 9.1534084 45.6130147)",,,,
210099222,,tertiary,True,False,9.824,"LINESTRING (9.1530491 45.6129989, 9.1530695 45.6130158, 9.1530819 45.6130361, 9.1530851 45.613058, 9.1530788 45.6130797)",,roundabout,,
74147502,Via Quattro Novembre,residential,True,False,50.082,"LINESTRING (9.1485467 45.6079341, 9.1485278 45.6074839)",,,,
52491572,Via Giuseppe Mazzini,residential,True,False,93.239,"LINESTRING (9.1468449 45.6075644, 9.1457274 45.6076181, 9.1456491 45.6076219)",,,,
193407155,Via Comasinella,tertiary,True,False,9.072,"LINESTRING (9.1529489 45.612902, 9.1529791 45.6129808)",,,,
146385095,Via Comasinella,tertiary,False,True,87.51599999999999,"LINESTRING (9.1529489 45.612902, 9.1529542 45.6128918, 9.153204 45.6122384, 9.1532395 45.6121417)",,,,
170729464,Via Comasinella,tertiary,True,False,43.0,"LINESTRING (9.1530611 45.6131014, 9.1530038 45.6132637, 9.1529363 45.6134781)",,,,
193407218,,tertiary,True,False,13.871999999999998,"LINESTRING (9.1530611 45.6131014, 9.1530306 45.613119, 9.1530015 45.6131266, 9.1529667 45.6131275, 9.1529327 45.6131188, 9.1529024 45.6131043)",,roundabout,,
170729469,Via Comasinella,tertiary,False,False,15.62,"LINESTRING (9.1529363 45.6134781, 9.1529182 45.613618)",,,,
48812046,Via Comasinella,tertiary,True,False,41.665,"LINESTRING (9.1529363 45.6134781, 9.152909 45.6132603, 9.1529086 45.6132508, 9.1529024 45.6131043)",,,,
"[59359128, 170729513]","['Via Leopoldo Marangoni', 'Via Giuseppe Parini']",residential,True,False,293.979,"LINESTRING (9.1449661 45.6080999, 9.1429598 45.608858, 9.1428808 45.6088861, 9.1426653 45.6091434, 9.1426297 45.6092001, 9.1425997 45.6093116, 9.1425665 45.6094726, 9.1425751 45.6095622, 9.1426142 45.6097707, 9.142624 45.6098205)",,,,
59359130,Via Leonardo da Vinci,residential,True,False,104.17099999999999,"LINESTRING (9.1449661 45.6080999, 9.1450104 45.6082892, 9.145106 45.6089485, 9.1451166 45.6090305)",,,,
170729450,Via Isonzo,residential,False,False,39.825,"LINESTRING (9.1513436 45.6082805, 9.1517198 45.6083761, 9.1518251 45.6084022)",,,,
170729435,Via Desio,tertiary,False,False,90.774,"LINESTRING (9.1534084 45.6130147, 9.1540119 45.6130074, 9.154256 45.6129964, 9.1543311 45.6129948, 9.1545747 45.6129896)",2,,,
170729516,Via Desio,tertiary,True,False,26.662,"LINESTRING (9.1534084 45.6130147, 9.1532056 45.6130493, 9.1530788 45.6130797)",,,,
170729426,Via Gaetana Agnesi,residential,True,False,17.97,"LINESTRING (9.1467776 45.6068006, 9.1470086 45.6067991)",,,,
170729446,Via Ercole Radice,residential,True,False,85.092,"LINESTRING (9.1467776 45.6068006, 9.1467826 45.606859, 9.1468449 45.6075644)",,,,
