osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction,maxspeed
29575426,2,SP47,Via Campana,secondary,False,False,44.966,"LINESTRING (14.1489623 40.9165523, 14.1486171 40.9162433)",,
29575426,2,SP47,Via Campana,secondary,False,True,36.448,"LINESTRING (14.1489623 40.9165523, 14.1492327 40.9168086)",,
234083295,1,,Via Giacomo Leopardi,residential,True,False,84.004,"LINESTRING (14.1489623 40.9165523, 14.1497342 40.9160722)",,
886802321,1,,,residential,True,False,35.174,"LINESTRING (14.1543563 40.9193249, 14.1542904 40.9192303, 14.1543032 40.9190211)",,
708951619,2,SP47,Via Campana,secondary,False,False,46.7,"LINESTRING (14.1543032 40.9190211, 14.1537744 40.9188918)",,
708951619,2,SP47,Via Campana,secondary,False,True,128.681,"LINESTRING (14.1543032 40.9190211, 14.1557218 40.9194572)",,
489974630,2,,Via Corigliano,residential,False,False,112.346,"LINESTRING (14.1543651 40.9153896, 14.154648 40.9154161, 14.1554302 40.9154722, 14.1556963 40.9154786)",,
514006976,,SP47,Via Campana (Qualiano) / Via della Libertà (Villaricca),secondary,False,True,25.092,"LINESTRING (14.1584276 40.9202882, 14.1587043 40.9203731)",,
887539645,2,,Via Papa Giovanni XXIII,residential,True,False,83.93,"LINESTRING (14.1584276 40.9202882, 14.1583587 40.9210412)",,
514006976,,SP47,Via Campana (Qualiano) / Via della Libertà (Villaricca),secondary,False,False,60.903,"LINESTRING (14.1584276 40.9202882, 14.1581634 40.9202071, 14.1577556 40.9200829)",,
234086190,2,,Via orazio,residential,False,False,11.546,"LINESTRING (14.1505782 40.922783, 14.1504527 40.9227407)",,
234086190,2,,Via orazio,residential,False,True,317.817,"LINESTRING (14.1505782 40.922783, 14.1529206 40.9226657, 14.1536486 40.9226261, 14.1538279 40.9226058, 14.1541243 40.9225521, 14.1543337 40.9225032)",,
422791923,2,,Piazza Kennedy,secondary,True,False,19.72,"LINESTRING (14.1534988 40.9189405, 14.1534608 40.9189067, 14.1534395 40.9188654, 14.1534372 40.9188211, 14.1534543 40.9187787)",roundabout,
886802326,2,SP58,Via Santa Maria a Cubito,secondary,False,False,70.099,"LINESTRING (14.1534988 40.9189405, 14.1531319 40.9194404, 14.153091 40.9194904)",,
29575426,2,SP47,Via Campana,secondary,False,False,205.43800000000002,"LINESTRING (14.1534543 40.9187787, 14.1533387 40.9187239, 14.1524107 40.9184653, 14.1524006 40.9184625, 14.1522615 40.9184207, 14.1520393 40.9183539, 14.1519008 40.918307, 14.1517117 40.9182429, 14.1511999 40.9180696)",,
29575465,2,,Piazza Kennedy,secondary,True,False,28.009,"LINESTRING (14.1534543 40.9187787, 14.1534865 40.9187445, 14.1535312 40.9187196, 14.153584 40.9187064, 14.1536395 40.9187062, 14.1536924 40.918719, 14.1537374 40.9187437)",roundabout,
702107070,2,SP58,Via Santa Maria a Cubito,secondary,False,True,16.805,"LINESTRING (14.1537374 40.9187437, 14.1539041 40.9186602)",,
422791924,2,,Piazza Kennedy,secondary,True,False,17.746,"LINESTRING (14.1537374 40.9187437, 14.1537688 40.9187758, 14.1537863 40.9188134, 14.1537882 40.9188533, 14.1537744 40.9188918)",roundabout,
708951619,2,SP47,Via Campana,secondary,False,True,46.7,"LINESTRING (14.1537744 40.9188918, 14.1543032 40.9190211)",,
422791923,2,,Piazza Kennedy,secondary,True,False,27.469,"LINESTRING (14.1537744 40.9188918, 14.1537451 40.9189266, 14.1537032 40.9189529, 14.1536527 40.9189683, 14.1535984 40.9189714, 14.1535454 40.9189618, 14.1534988 40.9189405)",roundabout,
67075684,2,,Via Avvocato Aniello Palumbo,residential,False,True,24.158,"LINESTRING (14.1499356 40.9192016, 14.1497202 40.9193455)",,
370014978,2,Via Giuseppe Di Vittorio,Via Giuseppe Di Vittorio,tertiary,False,False,94.73,"LINESTRING (14.1499356 40.9192016, 14.1489327 40.9188124)",,40
1127805813,1,Via Fratelli Rosselli,Via Fratelli Rosselli,tertiary,True,False,59.03,"LINESTRING (14.1499356 40.9192016, 14.1505997 40.9193748)",,40
702107070,2,SP58,Via Santa Maria a Cubito,secondary,False,False,16.805,"LINESTRING (14.1539041 40.9186602, 14.1537374 40.9187437)",,
"[207365401, 886775189]",1,,Via Colonello Davide Morgera,residential,True,False,177.47199999999998,"LINESTRING (14.1539041 40.9186602, 14.1538453 40.9186142, 14.1538271 40.9185995, 14.1535847 40.9183858, 14.1533255 40.9181721, 14.1530184 40.9179113, 14.1528854 40.9178148, 14.1529499 40.9177197, 14.1529907 40.9176498, 14.1531342 40.9174037)",,
702107070,2,SP58,Via Santa Maria a Cubito,secondary,False,True,246.22499999999997,"LINESTRING (14.1539041 40.9186602, 14.1539696 40.9186276, 14.1543105 40.9184363, 14.1546156 40.918271, 14.1550449 40.9180414, 14.1551217 40.9180003, 14.1557154 40.9176828, 14.1562862 40.9173707)",,
234082808,,,Via Fratelli Bandiera,residential,False,False,65.703,"LINESTRING (14.1569208 40.9165216, 14.1561408 40.91648)",,
234082829,2,,Via Giuseppe Garibaldi,residential,False,True,58.364,"LINESTRING (14.1569208 40.9165216, 14.1568806 40.9170456)",,
234082829,2,,Via Giuseppe Garibaldi,residential,False,False,99.04100000000001,"LINESTRING (14.1569208 40.9165216, 14.1569591 40.9161326, 14.1569647 40.9160752, 14.1569895 40.9158347, 14.157005 40.9156332)",,
234082829,2,,Via Giuseppe Garibaldi,residential,False,False,58.364,"LINESTRING (14.1568806 40.9170456, 14.1569208 40.9165216)",,
702107070,2,SP58,Via Santa Maria a Cubito,secondary,False,False,61.654,"LINESTRING (14.1568806 40.9170456, 14.1562862 40.9173707)",,
702107070,2,SP58,Via Santa Maria a Cubito,secondary,False,True,216.774,"LINESTRING (14.1568806 40.9170456, 14.1570301 40.9169633, 14.1576512 40.9166213, 14.1577324 40.9165781, 14.1584536 40.9161941, 14.1588651 40.9159725, 14.1589787 40.9159113)",,
234082824,2,,Via Goffredo Mameli,residential,False,True,135.568,"LINESTRING (14.154178 40.9168905, 14.1555674 40.9169826, 14.1557857 40.9169922)",,
234082828,2,,Via Mons Domenico Savarese,residential,False,False,63.116,"LINESTRING (14.1539996 40.9158432, 14.1547494 40.9158771)",,
207365414,1,,Via Camaldoli,residential,True,False,188.37499999999997,"LINESTRING (14.1539996 40.9158432, 14.1538882 40.9160579, 14.1535636 40.9166725, 14.1535392 40.9167318, 14.1533297 40.9171321, 14.1531342 40.9174037)",,
234082832,,,,residential,False,False,159.54399999999998,"LINESTRING (14.1576274 40.9185635, 14.1574986 40.9198769, 14.1574215 40.9199793)",,
234082808,,,Via Fratelli Bandiera,residential,False,True,36.356,"LINESTRING (14.1542733 40.9163482, 14.1547048 40.9163723)",,
234082808,,,Via Fratelli Bandiera,residential,False,False,23.627,"LINESTRING (14.1561408 40.91648, 14.1558608 40.9164605)",,
234082808,,,Via Fratelli Bandiera,residential,False,True,65.703,"LINESTRING (14.1561408 40.91648, 14.1569208 40.9165216)",,
234082821,1,,Via Vincenzo Gioberti,residential,True,False,111.742,"LINESTRING (14.1561408 40.91648, 14.1561652 40.9162903, 14.1561676 40.9162763, 14.1562137 40.9158263, 14.1562661 40.9154797)",,
708951619,2,SP47,Via Campana,secondary,False,False,77.114,"LINESTRING (14.1574215 40.9199793, 14.1565688 40.9197228)",,
708951619,2,SP47,Via Campana,secondary,False,True,30.343,"LINESTRING (14.1574215 40.9199793, 14.1577556 40.9200829)",,
234082832,,,,residential,False,True,159.54399999999998,"LINESTRING (14.1574215 40.9199793, 14.1574986 40.9198769, 14.1576274 40.9185635)",,
234083304,1,,Via Camillo Benso Conte di Cavour,residential,True,False,65.648,"LINESTRING (14.1524306 40.9171414, 14.1524546 40.9170951, 14.1526868 40.9165837)",,
"[234083302, 886779790]",1,,"['Via Alcidio de Gasperi', 'Via Camillo Benso Conte di Cavour']",residential,True,False,116.10199999999999,"LINESTRING (14.1524306 40.9171414, 14.1521844 40.9175302, 14.1515441 40.917388, 14.1514006 40.9173969)",,
234083301,2,,Via Ugo Foscolo,residential,False,False,39.157,"LINESTRING (14.1516604 40.9150237, 14.1521105 40.9151149)",,
234083301,2,,Via Ugo Foscolo,residential,False,True,34.871,"LINESTRING (14.1516604 40.9150237, 14.1512529 40.9149644)",,
234083310,,,,residential,False,False,77.217,"LINESTRING (14.1516604 40.9150237, 14.1519303 40.9143599)",,
234083292,2,,Via Tasso,residential,False,False,7.316,"LINESTRING (14.1513738 40.9168123, 14.1514489 40.9168456)",,
234083292,2,,Via Tasso,residential,False,True,59.51,"LINESTRING (14.1513738 40.9168123, 14.1507726 40.9165294)",,
1028657671,1,,Via Dante Alighieri,residential,True,False,109.01999999999998,"LINESTRING (14.1513738 40.9168123, 14.1513556 40.9163685, 14.1513683 40.9162033, 14.1515854 40.9158706)",,
234083293,2,,Via Giosue Carducci,residential,False,False,64.361,"LINESTRING (14.1511636 40.9152359, 14.1518578 40.9154805)",,
234083298,2,,Via Cavalieri Di Vittorio Veneto,residential,False,False,31.108,"LINESTRING (14.1511636 40.9152359, 14.1512529 40.9149644)",,
234083298,2,,Via Cavalieri Di Vittorio Veneto,residential,False,True,36.892,"LINESTRING (14.1511636 40.9152359, 14.1510557 40.9155575)",,
234083287,1,,Via Villa,residential,True,False,65.923,"LINESTRING (14.1531342 40.9174037, 14.1524306 40.9171414)",,
234083301,2,,Via Ugo Foscolo,residential,False,False,19.602,"LINESTRING (14.1510294 40.9149139, 14.1512529 40.9149644)",,
234083301,2,,Via Ugo Foscolo,residential,False,True,43.875,"LINESTRING (14.1510294 40.9149139, 14.1505213 40.914823)",,
234083292,2,,Via Tasso,residential,False,True,7.316,"LINESTRING (14.1514489 40.9168456, 14.1513738 40.9168123)",,
234083303,,,,residential,False,True,62.028000000000006,"LINESTRING (14.1514489 40.9168456, 14.1514058 40.9169238, 14.151402 40.9171975, 14.1514006 40.9173969)",,
234083307,2,,Via Dante Alighieri,residential,False,True,77.035,"LINESTRING (14.1525473 40.9145058, 14.1521105 40.9151149)",,
234083292,2,,Via Tasso,residential,False,False,59.51,"LINESTRING (14.1507726 40.9165294, 14.1513738 40.9168123)",,
234083292,2,,Via Tasso,residential,False,True,64.22,"LINESTRING (14.1507726 40.9165294, 14.1501157 40.9162342)",,
234083298,2,,Via Cavalieri Di Vittorio Veneto,residential,False,False,110.658,"LINESTRING (14.1507726 40.9165294, 14.1510557 40.9155575)",,
234083307,2,,Via Dante Alighieri,residential,False,False,49.046,"LINESTRING (14.1515854 40.9158706, 14.1518578 40.9154805)",,
1028657670,2,,Via Alessandro Manzoni,residential,False,True,56.508,"LINESTRING (14.1515854 40.9158706, 14.1510557 40.9155575)",,
234083294,2,,Via Alessandro Manzoni,residential,False,False,113.405,"LINESTRING (14.1515854 40.9158706, 14.1523724 40.9163198, 14.1524936 40.9163958, 14.1525752 40.9164548, 14.1526073 40.9165207)",,
234083301,2,,Via Ugo Foscolo,residential,False,False,43.875,"LINESTRING (14.1505213 40.914823, 14.1510294 40.9149139)",,
234083301,2,,Via Ugo Foscolo,residential,False,True,48.494,"LINESTRING (14.1505213 40.914823, 14.1499656 40.9147053)",,
980960020,1,,Via Giacomo Leopardi,residential,False,False,77.019,"LINESTRING (14.1497342 40.9160722, 14.1504337 40.9156246)",,
980960021,2,,Via Tasso,residential,True,False,36.771,"LINESTRING (14.1497342 40.9160722, 14.1501157 40.9162342)",,
234083298,2,,Via Cavalieri Di Vittorio Veneto,residential,False,True,31.108,"LINESTRING (14.1512529 40.9149644, 14.1511636 40.9152359)",,
234083301,2,,Via Ugo Foscolo,residential,False,False,34.871,"LINESTRING (14.1512529 40.9149644, 14.1516604 40.9150237)",,
234083301,2,,Via Ugo Foscolo,residential,False,True,19.602,"LINESTRING (14.1512529 40.9149644, 14.1510294 40.9149139)",,
886783308,1,,Via Camillo Benso Conte di Cavour,residential,True,False,41.673,"LINESTRING (14.1531448 40.9160101, 14.1534667 40.915725)",,
234083293,2,,Via Giosue Carducci,residential,False,True,123.38300000000001,"LINESTRING (14.1531448 40.9160101, 14.1526385 40.9157625, 14.1518578 40.9154805)",,
