osmid,oneway,lanes,ref,name,highway,reversed,length,junction,geometry,maxspeed,bridge
64987933,False,,SP17,Via Primo Maggio,tertiary,False,61.57,,"LINESTRING (8.8821007 45.8032343, 8.882027 45.8031051, 8.8818557 45.802708)",50,
342972888,False,,,,unclassified,False,216.782,,"LINESTRING (8.8821007 45.8032343, 8.881332 45.8032555, 8.881303 45.8032951, 8.8813841 45.8033814, 8.8813787 45.803667, 8.8816537 45.8037597, 8.8817006 45.8037755, 8.8820544 45.803746, 8.8822166 45.8036954, 8.8822467 45.8036471, 8.8821814 45.8033447)",,
31723325,True,,,Piazza Libertà,tertiary,False,8.545,roundabout,"LINESTRING (8.8813745 45.8011644, 8.8813398 45.8011729, 8.8813031 45.8011716, 8.8812699 45.8011607)",,
236017845,False,,,Via Primo Maggio,tertiary,True,53.701,,"LINESTRING (8.8813745 45.8011644, 8.8813789 45.801421, 8.8814189 45.8016456)",50,
262609893,True,,,Via Giuseppe Brusa,unclassified,False,21.121,,"LINESTRING (8.8809527 45.8011844, 8.8811504 45.8010537)",,
22990872,False,2,,Via Giuseppe Brusa,unclassified,False,107.041,,"LINESTRING (8.8809527 45.8011844, 8.8807022 45.8012035, 8.8801386 45.8012406, 8.8795782 45.8012763)",,
31723324,True,,,Via Guglielmo Marconi,tertiary,False,24.686,,"LINESTRING (8.8805952 45.7995969, 8.8805373 45.7995177, 8.8804816 45.7994668, 8.8804091 45.7994197)",,
383774570,False,2,,Via Guglielmo Marconi,tertiary,True,150.04899999999998,,"LINESTRING (8.8805952 45.7995969, 8.8807057 45.7999768, 8.881036 45.8008266, 8.8810686 45.8009047)",50,
31723324,True,,,Via Guglielmo Marconi,tertiary,False,19.878999999999998,,"LINESTRING (8.8804091 45.7994197, 8.8802892 45.7994061, 8.8801547 45.7994138)",,
1242372595,True,,,Via Guglielmo Marconi,tertiary,False,19.891,,"LINESTRING (8.8804091 45.7994197, 8.8803515 45.7993528, 8.8803411 45.7992522)",,
1242372596,False,2,SS342,Via Martiri Patrioti,primary,False,21.662,,"LINESTRING (8.8801547 45.7994138, 8.8799771 45.7995642)",50,
1242372596,False,2,SS342,Via Martiri Patrioti,primary,True,23.059,,"LINESTRING (8.8801547 45.7994138, 8.8803411 45.7992522)",50,
22907023,False,,,Via Giovanni Amendola,unclassified,False,162.053,,"LINESTRING (8.8817248 45.8024388, 8.8796343 45.8024317)",,
64987933,False,,SP17,Via Primo Maggio,tertiary,True,31.607,,"LINESTRING (8.8817248 45.8024388, 8.8818557 45.802708)",50,
236017845,False,,,Via Primo Maggio,tertiary,False,59.906,,"LINESTRING (8.8817248 45.8024388, 8.8815307 45.801986, 8.8815173 45.8019205)",50,
22907023,False,,,Via Giovanni Amendola,unclassified,True,162.053,,"LINESTRING (8.8796343 45.8024317, 8.8817248 45.8024388)",,
236017820,False,,,Via Emilio Maccazzola,residential,True,89.904,,"LINESTRING (8.8796343 45.8024317, 8.8795869 45.8019394, 8.8795828 45.8016243)",,
343250592,False,,,Via Emilio Macazzola,residential,False,39.488,,"LINESTRING (8.8796343 45.8024317, 8.8796329 45.8024821, 8.8796805 45.802785)",,
236017820,False,,,Via Emilio Maccazzola,residential,False,38.698,,"LINESTRING (8.8795782 45.8012763, 8.8795828 45.8016243)",,
22990872,False,2,,Via Giuseppe Brusa,unclassified,True,107.041,,"LINESTRING (8.8795782 45.8012763, 8.8801386 45.8012406, 8.8807022 45.8012035, 8.8809527 45.8011844)",,
236018532,False,2,,Via Giuseppe Brusa,unclassified,False,61.440999999999995,,"LINESTRING (8.8795782 45.8012763, 8.8789422 45.8012884, 8.8787859 45.8012858)",,
31723371,True,,,Via Madonnina,unclassified,False,59.767,,"LINESTRING (8.8787859 45.8012858, 8.8786058 45.8008444, 8.8785543 45.8007745)",,
236018532,False,2,,Via Giuseppe Brusa,unclassified,True,61.440999999999995,,"LINESTRING (8.8787859 45.8012858, 8.8789422 45.8012884, 8.8795782 45.8012763)",,
343249257,True,,,Via Giuseppe Brusa,residential,False,87.718,,"LINESTRING (8.8787859 45.8012858, 8.8787611 45.8013115, 8.8785693 45.8013426, 8.8776906 45.8014421)",,
207110039,False,,,Piazza Cavour,unclassified,False,26.541,,"LINESTRING (8.8772113 45.8000564, 8.8768847 45.800128)",,
343249260,True,,,Via Maroni,residential,False,112.005,,"LINESTRING (8.8772113 45.8000564, 8.877334 45.8003724, 8.8774815 45.8007295, 8.8776142 45.8010236)",,
24580496,False,,,,unclassified,False,116.75599999999999,,"LINESTRING (8.8744932 45.799685, 8.8743849 45.7997635, 8.8741718 45.7998824, 8.8739451 45.7999872, 8.8737541 45.8000757, 8.8735912 45.8001529, 8.8734628 45.8002191, 8.8734227 45.8002403, 8.8733889 45.800253, 8.8733574 45.8002518, 8.8733135 45.8002474, 8.8732615 45.8002365)",,
343249247,True,,,Via Antonio Gramsci,residential,False,402.65299999999996,,"LINESTRING (8.8744932 45.799685, 8.8746489 45.7993627, 8.8746657 45.7992881, 8.8746923 45.7992008, 8.8747445 45.7991205, 8.8750143 45.7988842, 8.8751785 45.7987084, 8.8752951 45.7986158, 8.8754019 45.7985459, 8.8754531 45.7985216, 8.8755236 45.7985049, 8.8756059 45.7984964, 8.87581 45.7985111, 8.876434 45.7986234, 8.8764757 45.7986398, 8.8765079 45.7986623, 8.8765508 45.7987212, 8.8766189 45.7988458, 8.8766889 45.7989736, 8.8767624 45.7991272, 8.8768646 45.7993579, 8.8769746 45.799601, 8.8771623 45.8000002, 8.8772113 45.8000564)",,
1242372596,False,2,SS342,Via Martiri Patrioti,primary,True,21.662,,"LINESTRING (8.8799771 45.7995642, 8.8801547 45.7994138)",50,
25852122,False,,,Via Mauro Conconi,tertiary,False,101.553,,"LINESTRING (8.8799771 45.7995642, 8.8798082 45.7993254, 8.8796533 45.7991451, 8.8792325 45.7988214)",,
271609383,False,2,SS342,Via Giuseppe Garibaldi,primary,False,140.73099999999997,,"LINESTRING (8.8799771 45.7995642, 8.8799202 45.7996052, 8.8798545 45.7996368, 8.8797931 45.7996535, 8.8793053 45.7997438, 8.8790624 45.7997937, 8.8788786 45.799834, 8.8787362 45.7998758, 8.8785589 45.7999448, 8.8783916 45.80001, 8.8783079 45.8000289)",50,
343000394,False,,,Via Giuseppe Mazzini,residential,False,27.206,,"LINESTRING (8.8792325 45.7988214, 8.8789257 45.7989402)",,
25852122,False,,,Via Mauro Conconi,tertiary,True,101.553,,"LINESTRING (8.8792325 45.7988214, 8.8796533 45.7991451, 8.8798082 45.7993254, 8.8799771 45.7995642)",,
230554313,False,,,Via Giacomo Matteotti,tertiary,True,53.39,,"LINESTRING (8.8792325 45.7988214, 8.8791884 45.7987384, 8.8790704 45.7983555)",,
343000394,False,,,Via Giuseppe Mazzini,residential,True,27.206,,"LINESTRING (8.8789257 45.7989402, 8.8792325 45.7988214)",,
25852123,True,,,,residential,False,115.865,,"LINESTRING (8.8789257 45.7989402, 8.8788709 45.7990054, 8.8785151 45.799101, 8.8781314 45.799228, 8.8780378 45.7993026, 8.878015 45.7993363, 8.8780109 45.7995292, 8.8779309 45.7995796)",,
"[343000395, 343000391]",False,,,"['Via Achille Grandi', 'Via Giuseppe Verdi']",residential,False,365.53799999999995,,"LINESTRING (8.8789257 45.7989402, 8.8787146 45.7985579, 8.8783955 45.7984205, 8.8781823 45.797906, 8.8776354 45.7977405, 8.877201 45.7973704, 8.8771918 45.7972813, 8.8772401 45.7972327, 8.8773259 45.7971766, 8.8778643 45.7971003, 8.8786739 45.7970001)",,
236021856,False,2,SS342,Via Varese,primary,False,693.0829999999997,,"LINESTRING (8.8779309 45.7995796, 8.8777246 45.7991076, 8.877683 45.7990256, 8.8776308 45.7989464, 8.8775625 45.7988643, 8.8774828 45.7987872, 8.877397 45.7987193, 8.8770397 45.7984445, 8.8768645 45.7983528, 8.876676 45.7982826, 8.8763699 45.7981931, 8.8762077 45.7981321, 8.8760657 45.7980663, 8.8759209 45.7979851, 8.875798 45.7979022, 8.8756617 45.7977902, 8.8754226 45.7975806, 8.8753577 45.7975358, 8.8752757 45.7974998, 8.8751755 45.7974794, 8.8750661 45.7974805, 8.8749579 45.7975059, 8.8748757 45.7975473, 8.8748196 45.7975955, 8.8747798 45.7976571, 8.8747649 45.7977302, 8.8747717 45.7984144, 8.8747524 45.7985573, 8.8747104 45.7986917, 8.874645 45.7988231, 8.8742349 45.7994457, 8.8741558 45.799555, 8.8740644 45.7996386, 8.8738119 45.7998322, 8.8732615 45.8002365)",50,
236021856,False,2,SS342,Via Varese,primary,True,45.498999999999995,,"LINESTRING (8.8779309 45.7995796, 8.8779477 45.7996196, 8.878115 45.7999681)",50,
"[140949448, 140949449]",False,2,,Via Varese,primary,False,44.617,,"LINESTRING (8.8728377 45.8014252, 8.8726491 45.8014697, 8.8722873 45.8015422)",50,yes
266790062,False,,,Via Zara,residential,False,102.20799999999998,,"LINESTRING (8.8728377 45.8014252, 8.8729266 45.8014734, 8.873125 45.8014921, 8.873463 45.8018998, 8.8735864 45.8020456, 8.8736477 45.802089)",,
"[236021856, 1041662030]",False,2,SS342,Via Varese,primary,True,156.70999999999998,,"LINESTRING (8.8728377 45.8014252, 8.8729171 45.8014014, 8.8729913 45.8013702, 8.8730408 45.8013425, 8.873082 45.8013128, 8.8730994 45.8012945, 8.8731079 45.8012737, 8.873113 45.8012482, 8.8731093 45.8012239, 8.873093 45.8011721, 8.8730392 45.8010564, 8.8729363 45.8008611, 8.8728885 45.8007364, 8.8728735 45.800674, 8.8728681 45.8006154, 8.8728762 45.8005804, 8.8729082 45.8005297, 8.8729581 45.8004693, 8.8730242 45.8004079, 8.8731474 45.800322, 8.8732615 45.8002365)",50,
29028536,True,,,Via Rimembranze,residential,False,333.31300000000005,,"LINESTRING (8.8770285 45.8013617, 8.8768874 45.8013195, 8.876643 45.8013226, 8.876306 45.8013361, 8.8761421 45.8013144, 8.8759212 45.8012162, 8.8757874 45.8011186, 8.8756923 45.8009589, 8.8753649 45.8004341, 8.8752627 45.8001738, 8.8751592 45.8000053, 8.8750588 45.7999107, 8.8749836 45.7998309, 8.8748283 45.7998052, 8.874724 45.7998373, 8.8745767 45.799918, 8.8745096 45.7999301, 8.8744659 45.7999144, 8.8744667 45.7998469, 8.8745114 45.7997409, 8.8744932 45.799685)",,
343249284,False,,,Via Cacciatori Delle alpi,unclassified,True,47.09,,"LINESTRING (8.8770285 45.8013617, 8.8770013 45.8010754, 8.8771918 45.8010436)",,
"[343249241, 343250593]",False,,,"['Via San Francesco', 'Piazza San Martino']","['unclassified', 'residential']",True,75.47800000000001,,"LINESTRING (8.8772486 45.8014654, 8.8772294 45.8015878, 8.8771998 45.8016345, 8.8771516 45.8016757, 8.8770604 45.8017168, 8.8769681 45.801782, 8.8770365 45.8020621)",,
343249257,True,,,Via Giuseppe Brusa,residential,False,20.732,,"LINESTRING (8.8772486 45.8014654, 8.8771054 45.8014106, 8.8770285 45.8013617)",,
96293602,False,,,Via Cavalier Ambrogio Brusa,residential,False,26.262,,"LINESTRING (8.8840151 45.8009381, 8.8843363 45.8010132)",,
31723265,False,,,Via delle Vittorie,unclassified,False,45.174,,"LINESTRING (8.8840151 45.8009381, 8.8838598 45.801014, 8.8835158 45.8011466)",,
31723265,False,,,Via delle Vittorie,unclassified,True,59.483000000000004,,"LINESTRING (8.8840151 45.8009381, 8.884254 45.800776, 8.8843978 45.8006619, 8.8845271 45.8005412)",,
31723265,False,,,Via delle Vittorie,unclassified,False,137.02,,"LINESTRING (8.8835158 45.8011466, 8.8830807 45.801205, 8.8826045 45.8012099, 8.8820888 45.801216, 8.8817573 45.8011987)",,
31723265,False,,,Via delle Vittorie,unclassified,True,45.174,,"LINESTRING (8.8835158 45.8011466, 8.8838598 45.801014, 8.8840151 45.8009381)",,
342972872,False,,,Via Monte Cervino,residential,True,122.846,,"LINESTRING (8.8835158 45.8011466, 8.8834477 45.8018462, 8.8834343 45.8020048, 8.8834847 45.8020851, 8.8835354 45.8021143, 8.883598 45.8021276, 8.8836894 45.8021431)",,
64987935,True,,,Via delle Vittorie,unclassified,False,29.919,,"LINESTRING (8.8817573 45.8011987, 8.8813745 45.8011644)",,
31723265,False,,,Via delle Vittorie,unclassified,True,137.01999999999998,,"LINESTRING (8.8817573 45.8011987, 8.8820888 45.801216, 8.8826045 45.8012099, 8.8830807 45.801205, 8.8835158 45.8011466)",,
262609792,True,,,Piazza Libertà,tertiary,False,25.791,,"LINESTRING (8.8810686 45.8009047, 8.8813379 45.8010409)",,
383774570,False,2,,Via Guglielmo Marconi,tertiary,False,150.049,,"LINESTRING (8.8810686 45.8009047, 8.881036 45.8008266, 8.8807057 45.7999768, 8.8805952 45.7995969)",50,
31723325,True,,,Piazza Libertà,tertiary,False,7.352,roundabout,"LINESTRING (8.8813379 45.8010409, 8.8813682 45.8010472, 8.8813939 45.80106, 8.8814122 45.801078)",,
31723372,True,,,Via Madonnina,unclassified,False,8.181,,"LINESTRING (8.8785543 45.8007745, 8.8785001 45.8007957, 8.8784568 45.8007975)",,
31723373,False,,,Via Madonnina,unclassified,False,20.601,,"LINESTRING (8.8783311 45.8004815, 8.8782615 45.8003027)",,
737417047,True,,,Via Madonnina,unclassified,False,39.066,,"LINESTRING (8.8783311 45.8004815, 8.8783833 45.8005197, 8.8784116 45.8005557, 8.8784494 45.8005911, 8.8784959 45.8006259, 8.8785406 45.8006535, 8.8785556 45.8006755, 8.8785624 45.8006971, 8.8785606 45.8007422, 8.8785543 45.8007745)",,
"[96293505, 96293527]",True,,,"['Via Trieste', 'Via Giacomo Matteotti']",tertiary,False,123.108,,"LINESTRING (8.8784186 45.7962881, 8.8783609 45.7959656, 8.878341 45.7958488, 8.8785682 45.795884, 8.8792424 45.7960609)",30,
343000401,True,,,Via Trieste,residential,False,88.98100000000001,,"LINESTRING (8.8804644 45.7963789, 8.8806041 45.7964508, 8.8814875 45.796737)",,
96293505,True,,,Via Giacomo Matteotti,tertiary,False,59.024,,"LINESTRING (8.8790704 45.7983555, 8.8789154 45.7978358)",30,
230554313,False,,,Via Giacomo Matteotti,tertiary,False,53.39,,"LINESTRING (8.8790704 45.7983555, 8.8791884 45.7987384, 8.8792325 45.7988214)",,
343000399,False,,,Via San Giuseppe,residential,False,143.562,,"LINESTRING (8.8790704 45.7983555, 8.8788764 45.7983341, 8.8786975 45.7980495, 8.8785889 45.7976906, 8.8785245 45.7976724, 8.8781264 45.7976556, 8.878018 45.7976553, 8.8779173 45.7976303)",,
271609384,False,2,SS342,Via Martiri Patrioti,primary,False,23.425,,"LINESTRING (8.8805304 45.799088, 8.8803411 45.7992522)",50,
271609384,False,2,SS342,Via Martiri Patrioti,primary,True,22.139,,"LINESTRING (8.8805304 45.799088, 8.8805777 45.7990474, 8.8807006 45.7989282)",50,
342972887,True,,,Via Guglielmo Marconi,tertiary,False,31.404000000000003,,"LINESTRING (8.8805304 45.799088, 8.8805064 45.799207, 8.8805788 45.7993612)",,
64987925,True,,,Via delle Vittorie,unclassified,False,11.427,,"LINESTRING (8.8816217 45.8011584, 8.8817573 45.8011987)",,
207110092,False,,,Via Virgilio,residential,False,38.808,,"LINESTRING (8.8816217 45.8011584, 8.8817951 45.800831)",,
64987918,True,,,Via Giuseppe Brusa,unclassified,False,24.73,,"LINESTRING (8.8812699 45.8011607, 8.8809527 45.8011844)",,
31723325,True,,,Piazza Libertà,tertiary,False,9.202000000000002,roundabout,"LINESTRING (8.8812699 45.8011607, 8.881249 45.801146, 8.8812355 45.8011276, 8.8812308 45.8011072, 8.8812353 45.8010867)",,
64987916,False,,,Piazza Libertà,tertiary,True,7.535,,"LINESTRING (8.8811504 45.8010537, 8.8812353 45.8010867)",,
64987929,True,,,Piazza Libertà,tertiary,False,17.74,,"LINESTRING (8.8811504 45.8010537, 8.8810686 45.8009047)",,
207110021,False,,,Via Carlo Marx,residential,True,137.561,,"LINESTRING (8.8815173 45.8019205, 8.8832894 45.8018555)",,
236017845,False,,,Via Primo Maggio,tertiary,False,31.741,,"LINESTRING (8.8815173 45.8019205, 8.8814852 45.8018756, 8.8814403 45.8017655, 8.8814189 45.8016456)",50,
236017845,False,,,Via Primo Maggio,tertiary,True,59.906,,"LINESTRING (8.8815173 45.8019205, 8.8815307 45.801986, 8.8817248 45.8024388)",50,
64987925,True,,,Via delle Vittorie,unclassified,False,18.538,,"LINESTRING (8.8814122 45.801078, 8.8816217 45.8011584)",,
31723325,True,,,Piazza Libertà,tertiary,False,10.924999999999999,roundabout,"LINESTRING (8.8814122 45.801078, 8.8814216 45.8011101, 8.881408 45.8011414, 8.8813745 45.8011644)",,
64987916,False,,,Piazza Libertà,tertiary,False,7.535,,"LINESTRING (8.8812353 45.8010867, 8.8811504 45.8010537)",,
31723325,True,,,Piazza Libertà,tertiary,False,10.189,roundabout,"LINESTRING (8.8812353 45.8010867, 8.8812506 45.8010664, 8.8812748 45.8010509, 8.8813051 45.8010421, 8.8813379 45.8010409)",,
31723265,False,,,Via delle Vittorie,unclassified,False,59.483000000000004,,"LINESTRING (8.8845271 45.8005412, 8.8843978 45.8006619, 8.884254 45.800776, 8.8840151 45.8009381)",,
271609384,False,2,SS342,Via Martiri Patrioti,primary,False,200.10500000000002,,"LINESTRING (8.8827588 45.7971573, 8.8826366 45.7972602, 8.8817872 45.7980021, 8.8811465 45.7985626)",50,
271609384,False,2,SS342,Via Martiri Patrioti,primary,True,133.50900000000001,,"LINESTRING (8.8827588 45.7971573, 8.8829163 45.7970195, 8.8837408 45.796298, 8.8838239 45.7962141)",50,
207110092,False,,,Via Virgilio,residential,True,43.043,,"LINESTRING (8.8822763 45.7993562, 8.8824395 45.7997262)",,
342972884,False,,,Via Timavo,residential,False,22.919,,"LINESTRING (8.8822763 45.7993562, 8.8825197 45.7992392)",,
342972882,False,,,Via Somalia,residential,False,125.195,,"LINESTRING (8.8822763 45.7993562, 8.8822503 45.7993132, 8.8821928 45.7992612, 8.8817326 45.7989212, 8.881418 45.798763, 8.8811465 45.7985626)",,
207110066,False,,,Via Monviso,residential,False,176.118,,"LINESTRING (8.8842077 45.8027352, 8.8841173 45.8037082, 8.8840357 45.8040221, 8.8840771 45.8041476, 8.8841698 45.8042951)",,
342972872,False,,,Via Monte Cervino,residential,False,82.052,,"LINESTRING (8.8842077 45.8027352, 8.8839117 45.8022143, 8.8838749 45.8021836, 8.8837991 45.8021546, 8.8836894 45.8021431)",,
343000401,True,,,Via Trieste,residential,False,109.077,,"LINESTRING (8.8814875 45.796737, 8.8826868 45.7971335, 8.8827588 45.7971573)",,
207110059,False,,,Via Francesco Petrarca,residential,True,101.89800000000001,,"LINESTRING (8.884048 45.7980813, 8.8837292 45.7984807, 8.8835325 45.7988244, 8.8835211 45.7989133)",,
207110066,False,,,Via Monviso,residential,True,176.118,,"LINESTRING (8.8841698 45.8042951, 8.8840771 45.8041476, 8.8840357 45.8040221, 8.8841173 45.8037082, 8.8842077 45.8027352)",,
343250592,False,,,Via Emilio Macazzola,residential,False,78.79599999999999,,"LINESTRING (8.8796943 45.8032164, 8.8796963 45.8033371, 8.8797027 45.803713, 8.879712 45.8039249)",,
343250592,False,,,Via Emilio Macazzola,residential,True,47.980999999999995,,"LINESTRING (8.8796943 45.8032164, 8.8796819 45.8028275, 8.8796805 45.802785)",,
343250593,False,,,Via San Francesco,residential,False,65.775,,"LINESTRING (8.8780664 45.8035112, 8.877638 45.8030006)",,
1004088129,True,,,Via Pasubio,residential,False,130.378,,"LINESTRING (8.8780664 45.8035112, 8.8796943 45.8032164)",,
343250595,False,,,Via San Francesco,residential,True,56.257999999999996,,"LINESTRING (8.8780664 45.8035112, 8.8783777 45.8036775, 8.8786199 45.8038374)",,
207110104,True,,,Via Arnaldo De Mohr,residential,False,146.56400000000002,,"LINESTRING (8.8826393 45.795716, 8.8821206 45.7963554, 8.8814875 45.796737)",,
207110084,False,,,Via Monte Rosa,residential,True,138.653,,"LINESTRING (8.8835529 45.8033864, 8.8836894 45.8021431)",,
342972871,False,,,Via Monte Bianco,residential,False,110.301,,"LINESTRING (8.8835529 45.8033864, 8.8821383 45.8032792)",,
207110100,False,,,,unclassified,False,90.818,,"LINESTRING (8.8835529 45.8033864, 8.8835958 45.8039585, 8.8835346 45.8041986)",,
343000396,False,,,Via Giuseppe Giusti,residential,False,61.388,,"LINESTRING (8.8833594 45.7976206, 8.8827655 45.7978872, 8.8827387 45.7979438)",,
343250593,False,,,Via San Francesco,residential,True,65.775,,"LINESTRING (8.877638 45.8030006, 8.8780664 45.8035112)",,
343250593,False,,,Via San Francesco,residential,False,115.218,,"LINESTRING (8.877638 45.8030006, 8.8774188 45.8027384, 8.8773232 45.8026129, 8.8772077 45.8024604, 8.8771193 45.8023282, 8.8770365 45.8020621)",,
207110039,False,,,Piazza Cavour,unclassified,True,26.541,,"LINESTRING (8.8768847 45.800128, 8.8772113 45.8000564)",,
343249244,False,,,Via Achille Motta,residential,True,29.85,,"LINESTRING (8.8768847 45.800128, 8.876516 45.8002054)",,
343249274,False,,,Via Silvestro Sanvito,residential,False,39.1,,"LINESTRING (8.8768847 45.800128, 8.8770112 45.8004684)",,
207110043,False,,,Via Vittorio Alfieri,residential,False,129.432,,"LINESTRING (8.8824395 45.7997262, 8.8840341 45.7993812)",,
207110092,False,,,Via Virgilio,residential,False,43.043,,"LINESTRING (8.8824395 45.7997262, 8.8822763 45.7993562)",,
207110092,False,,,Via Virgilio,residential,True,20.558,,"LINESTRING (8.8824395 45.7997262, 8.8824514 45.7999109)",,
207110059,False,,,Via Francesco Petrarca,residential,False,101.89800000000001,,"LINESTRING (8.8835211 45.7989133, 8.8835325 45.7988244, 8.8837292 45.7984807, 8.884048 45.7980813)",,
342972884,False,,,Via Timavo,residential,True,85.70200000000001,,"LINESTRING (8.8835211 45.7989133, 8.8832766 45.7989869, 8.8829682 45.7990866, 8.8826658 45.7991844, 8.8825197 45.7992392)",,
271609385,True,,,Via Armando Diaz,residential,False,65.509,,"LINESTRING (8.8838239 45.7962141, 8.8831103 45.7958986)",,
342965439,False,,,Via Carlo Bernasconi,residential,True,11.074,,"LINESTRING (8.8838239 45.7962141, 8.8839471 45.7962645)",,
128208665,False,2,SS342,Via John Fitzgerald Kennedy,primary,True,57.971999999999994,,"LINESTRING (8.8838239 45.7962141, 8.883921 45.7961403, 8.8842975 45.7958109)",50,
271609384,False,2,SS342,Via Martiri Patrioti,primary,False,133.509,,"LINESTRING (8.8838239 45.7962141, 8.8837408 45.796298, 8.8829163 45.7970195, 8.8827588 45.7971573)",50,
207110084,False,,,Via Monte Rosa,residential,False,138.653,,"LINESTRING (8.8836894 45.8021431, 8.8835529 45.8033864)",,
342972872,False,,,Via Monte Cervino,residential,False,122.846,,"LINESTRING (8.8836894 45.8021431, 8.883598 45.8021276, 8.8835354 45.8021143, 8.8834847 45.8020851, 8.8834343 45.8020048, 8.8834477 45.8018462, 8.8835158 45.8011466)",,
342972872,False,,,Via Monte Cervino,residential,True,82.05199999999999,,"LINESTRING (8.8836894 45.8021431, 8.8837991 45.8021546, 8.8838749 45.8021836, 8.8839117 45.8022143, 8.8842077 45.8027352)",,
207110043,False,,,Via Vittorio Alfieri,residential,True,129.432,,"LINESTRING (8.8840341 45.7993812, 8.8824395 45.7997262)",,
343250592,False,,,Via Emilio Macazzola,residential,True,78.79599999999999,,"LINESTRING (8.879712 45.8039249, 8.8797027 45.803713, 8.8796963 45.8033371, 8.8796943 45.8032164)",,
271609384,False,2,SS342,Via Martiri Patrioti,primary,False,53.363,,"LINESTRING (8.8811465 45.7985626, 8.8807006 45.7989282)",50,
271609384,False,2,SS342,Via Martiri Patrioti,primary,True,200.105,,"LINESTRING (8.8811465 45.7985626, 8.8817872 45.7980021, 8.8826366 45.7972602, 8.8827588 45.7971573)",50,
342972882,False,,,Via Somalia,residential,True,125.195,,"LINESTRING (8.8811465 45.7985626, 8.881418 45.798763, 8.8817326 45.7989212, 8.8821928 45.7992612, 8.8822503 45.7993132, 8.8822763 45.7993562)",,
343000397,False,,,Via Libia,residential,True,130.003,,"LINESTRING (8.8811465 45.7985626, 8.8806963 45.7982073, 8.8802221 45.7977457, 8.8801081 45.7976463)",,
1217613937,False,,,Via Leonardo da Vinci,residential,True,45.574,,"LINESTRING (8.8811465 45.7985626, 8.881271 45.798517, 8.8816768 45.7983859)",,
207110031,True,,,Via Cadore,residential,False,160.134,,"LINESTRING (8.8796805 45.802785, 8.877638 45.8030006)",,
343250592,False,,,Via Emilio Macazzola,residential,False,47.980999999999995,,"LINESTRING (8.8796805 45.802785, 8.8796819 45.8028275, 8.8796943 45.8032164)",,
343250592,False,,,Via Emilio Macazzola,residential,True,39.488,,"LINESTRING (8.8796805 45.802785, 8.8796329 45.8024821, 8.8796343 45.8024317)",,
236020597,True,,,Via Alessandro Volta,residential,False,32.82,,"LINESTRING (8.8771918 45.8010436, 8.8776142 45.8010236)",,
343249274,False,,,Via Silvestro Sanvito,residential,True,65.499,,"LINESTRING (8.8771918 45.8010436, 8.8771194 45.8007744, 8.8770112 45.8004684)",,
343249284,False,,,Via Cacciatori Delle alpi,unclassified,False,47.09,,"LINESTRING (8.8771918 45.8010436, 8.8770013 45.8010754, 8.8770285 45.8013617)",,
