osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,access,lanes,width
125964141,Via Campotonico,residential,True,False,44.736,,,"LINESTRING (14.2288392 40.9783334, 14.2288445 40.9787357)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,False,17.693,SP222,30,"LINESTRING (14.2330438 40.9783338, 14.2330356 40.9784928)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,True,46.274,SP222,30,"LINESTRING (14.2330438 40.9783338, 14.2330526 40.9779177)",,,
125959756,Via Orazio,residential,False,False,129.165,,,"LINESTRING (14.2330438 40.9783338, 14.2315053 40.9783492)",,,
99631946,,residential,False,False,97.108,,,"LINESTRING (14.2297999 40.9824765, 14.2298876 40.9816057)",,,
99632067,,residential,False,False,58.047,,,"LINESTRING (14.2297999 40.9824765, 14.2291084 40.9824743)",,,
99632067,,residential,False,True,52.497,,,"LINESTRING (14.2297999 40.9824765, 14.2304248 40.9824953)",,,
99631946,,residential,False,True,97.108,,,"LINESTRING (14.2298876 40.9816057, 14.2297999 40.9824765)",,,
99631946,,residential,False,False,36.052,,,"LINESTRING (14.2298876 40.9816057, 14.2298876 40.9814599, 14.2296515 40.9814518)",,,
1107825994,Viella Giuseppe Buonanno,residential,True,False,87.548,,,"LINESTRING (14.2298876 40.9816057, 14.2301263 40.9816046, 14.2302147 40.9816189, 14.2302801 40.9816581, 14.2303489 40.9816715, 14.2309072 40.9816467)",,,
99631946,,residential,False,True,36.052,,,"LINESTRING (14.2296515 40.9814518, 14.2298876 40.9814599, 14.2298876 40.9816057)",,,
1107825993,Via Lorenzo di Ronza,residential,False,False,28.896,,,"LINESTRING (14.2308746 40.9819054, 14.2309072 40.9816467)",,,
99631949,Via Selicara,residential,True,False,54.955,,,"LINESTRING (14.2309072 40.9816467, 14.2309401 40.9811531)",,,
1107825993,Via Lorenzo di Ronza,residential,False,True,28.896,,,"LINESTRING (14.2309072 40.9816467, 14.2308746 40.9819054)",,,
99632014,Via Aversa,tertiary,False,False,41.018,,30,"LINESTRING (14.2309401 40.9811531, 14.2308317 40.981144, 14.2306493 40.9810792, 14.2305635 40.9810063, 14.2305413 40.9809735)",,,
99632014,Via Aversa,tertiary,False,True,67.138,,30,"LINESTRING (14.2309401 40.9811531, 14.2310248 40.9811602, 14.2317374 40.9812003)",,,
99631950,Piazza Municipio,residential,True,False,41.706,,30,"LINESTRING (14.232205 40.981595, 14.2321416 40.981223)",,,
125964222,Via Selicara,residential,True,False,33.459,,,"LINESTRING (14.232205 40.981595, 14.231808 40.9816219)",,,
99631950,Piazza Municipio,residential,True,False,70.207,,30,"LINESTRING (14.2321416 40.981223, 14.2329742 40.9812828)",,,
99632014,Via Aversa,tertiary,False,False,34.024,,30,"LINESTRING (14.2321416 40.981223, 14.2317374 40.9812003)",,,
99631951,Viella Vetrera,residential,False,False,89.204,,,"LINESTRING (14.2316793 40.9823508, 14.2317759 40.9823508, 14.231808 40.9816219)",,,
125964222,Via Selicara,residential,True,False,75.666,,,"LINESTRING (14.231808 40.9816219, 14.2309072 40.9816467)",,,
99631951,Viella Vetrera,residential,False,True,89.204,,,"LINESTRING (14.231808 40.9816219, 14.2317759 40.9823508, 14.2316793 40.9823508)",,,
99631986,Via Vittorio Ronza,residential,False,False,126.054,,,"LINESTRING (14.2286735 40.9836205, 14.2285693 40.9824896)",,,
132622926,Via Ambrogio Fogar,residential,False,False,19.433,,,"LINESTRING (14.2286735 40.9836205, 14.2284426 40.9836331)",,,
132622926,Via Ambrogio Fogar,residential,False,True,41.642,,,"LINESTRING (14.2286735 40.9836205, 14.2291683 40.9835935)",,,
99631986,Via Vittorio Ronza,residential,False,True,126.054,,,"LINESTRING (14.2285693 40.9824896, 14.2286735 40.9836205)",,,
99632067,,residential,False,True,45.285,,,"LINESTRING (14.2285693 40.9824896, 14.2291084 40.9824743)",,,
99631986,Via Vittorio Ronza,residential,False,False,327.047,,,"LINESTRING (14.2285693 40.9824896, 14.2285357 40.9818001, 14.228397 40.9795513)",,,
130866728,Via Aversa,tertiary,False,False,44.163,,30,"LINESTRING (14.228397 40.9795513, 14.2278711 40.9795407)",,,
130866728,Via Aversa,tertiary,False,True,56.046,,30,"LINESTRING (14.228397 40.9795513, 14.2290644 40.9795648)",,,
99631986,Via Vittorio Ronza,residential,False,True,327.047,,,"LINESTRING (14.228397 40.9795513, 14.2285357 40.9818001, 14.2285693 40.9824896)",,,
132622926,Via Ambrogio Fogar,residential,False,True,29.136,,,"LINESTRING (14.2280964 40.983652, 14.2284426 40.9836331)",,,
99631989,Via Cristoforo Colombo,residential,False,False,457.5799999999999,,,"LINESTRING (14.2280964 40.983652, 14.2279993 40.9823265, 14.2279135 40.9808119, 14.2278711 40.9795407)",,,
130866728,Via Aversa,tertiary,False,True,44.163,,30,"LINESTRING (14.2278711 40.9795407, 14.228397 40.9795513)",,,
99631989,Via Cristoforo Colombo,residential,False,True,457.58000000000004,,,"LINESTRING (14.2278711 40.9795407, 14.2279135 40.9808119, 14.2279993 40.9823265, 14.2280964 40.983652)",,,
99632069,,residential,False,True,11.846,,,"LINESTRING (14.2290644 40.9795648, 14.2290756 40.9794586)",,,
130866728,Via Aversa,tertiary,False,False,56.046,,30,"LINESTRING (14.2290644 40.9795648, 14.228397 40.9795513)",,,
130866728,Via Aversa,tertiary,False,True,16.057,,30,"LINESTRING (14.2290644 40.9795648, 14.2291581 40.9795965, 14.2292439 40.9796132)",,,
132615571,Via Guglielmo Marconi,residential,False,False,174.147,,,"LINESTRING (14.2290644 40.9795648, 14.2290507 40.9796942, 14.2290615 40.9805527, 14.2290811 40.9811303)",,,
98959604,Viella Dietro Croce,residential,False,False,74.275,,,"LINESTRING (14.2313136 40.983499, 14.2304294 40.9835246)",,,
98959604,Viella Dietro Croce,residential,False,True,141.55599999999998,,,"LINESTRING (14.2313136 40.983499, 14.2314111 40.9835009, 14.2316686 40.9835171, 14.2319046 40.9835819, 14.2322694 40.9836629, 14.2324303 40.9836629, 14.2327415 40.9836548, 14.232907 40.9836314, 14.2329644 40.9836233)",,,
99632024,Via Greco,residential,False,False,77.098,,,"LINESTRING (14.2305635 40.9798724, 14.2304817 40.980563)",,,
99632027,Via Grecini,residential,True,False,206.535,,,"LINESTRING (14.2305635 40.9798724, 14.233023 40.9799211)",,,
99632024,Via Greco,residential,False,True,77.098,,,"LINESTRING (14.2304817 40.980563, 14.2305635 40.9798724)",,,
99632014,Via Aversa,tertiary,False,False,115.774,,30,"LINESTRING (14.2304817 40.980563, 14.2303275 40.9804312, 14.2299198 40.9802288, 14.2298283 40.9801416, 14.2297052 40.9799939, 14.229555 40.9798157)",,,
99632014,Via Aversa,tertiary,False,True,45.935,,30,"LINESTRING (14.2304817 40.980563, 14.2304991 40.9807309, 14.2305413 40.9809735)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,False,22.995,SP222,30,"LINESTRING (14.2329742 40.9812828, 14.2329534 40.981489)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,True,38.352000000000004,SP222,30,"LINESTRING (14.2329742 40.9812828, 14.2330041 40.9811292, 14.2330195 40.9809399)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,True,70.599,SP222,30,"LINESTRING (14.233023 40.9799211, 14.2330015 40.9792864)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,False,113.30799999999999,SP222,30,"LINESTRING (14.233023 40.9799211, 14.2330311 40.980164, 14.233016 40.9807353, 14.2330195 40.9809399)",,,
130866728,Via Aversa,tertiary,False,False,34.482,,30,"LINESTRING (14.229555 40.9798157, 14.2292439 40.9796132)",,,
99632014,Via Aversa,tertiary,False,True,115.774,,30,"LINESTRING (14.229555 40.9798157, 14.2297052 40.9799939, 14.2298283 40.9801416, 14.2299198 40.9802288, 14.2303275 40.9804312, 14.2304817 40.980563)",,,
99632027,Via Grecini,residential,True,False,84.989,,,"LINESTRING (14.229555 40.9798157, 14.2297374 40.97984, 14.2305635 40.9798724)",,,
130866728,Via Aversa,tertiary,False,True,34.482,,30,"LINESTRING (14.2292439 40.9796132, 14.229555 40.9798157)",,,
130866728,Via Aversa,tertiary,False,False,16.057,,30,"LINESTRING (14.2292439 40.9796132, 14.2291581 40.9795965, 14.2290644 40.9795648)",,,
99632069,,residential,False,False,11.846,,,"LINESTRING (14.2290756 40.9794586, 14.2290644 40.9795648)",,,
125964141,Via Campotonico,residential,True,False,22.251,,,"LINESTRING (14.2290756 40.9794586, 14.2292439 40.9796132)",,,
125964141,Via Campotonico,residential,True,False,11.453,,,"LINESTRING (14.2290117 40.9793676, 14.2290756 40.9794586)",,,
99632040,,residential,False,False,68.394,,,"LINESTRING (14.2336751 40.9823135, 14.2336603 40.9820792, 14.2335247 40.9820511, 14.2334751 40.9820174, 14.2334099 40.981935, 14.2333747 40.9818098)",,,
99632040,,residential,False,True,68.394,,,"LINESTRING (14.2333747 40.9818098, 14.2334099 40.981935, 14.2334751 40.9820174, 14.2335247 40.9820511, 14.2336603 40.9820792, 14.2336751 40.9823135)",,,
99632063,Vico Penta,residential,False,False,40.01,,,"LINESTRING (14.2333747 40.9818098, 14.2329828 40.9817797, 14.2329053 40.9817579)",,,
99632063,Vico Penta,residential,False,True,78.2,,,"LINESTRING (14.2333747 40.9818098, 14.2338072 40.9818548, 14.2341312 40.9819336, 14.2342848 40.9819468)",,,
99632041,Via Nazario Sauro,residential,False,False,143.617,,,"LINESTRING (14.2346619 40.9815571, 14.2329534 40.981489)",yes,,
99632041,Via Nazario Sauro,residential,False,True,143.617,,,"LINESTRING (14.2329534 40.981489, 14.2346619 40.9815571)",yes,,
99632159,Via Sant'Antonio Abate,tertiary,False,True,22.995,SP222,30,"LINESTRING (14.2329534 40.981489, 14.2329742 40.9812828)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,False,30.175,SP222,30,"LINESTRING (14.2329534 40.981489, 14.2329138 40.9816983, 14.2329053 40.9817579)",,,
99632046,Viella Simonelli,residential,False,False,73.37299999999999,,,"LINESTRING (14.2321836 40.9821078, 14.2322587 40.9821888, 14.2323981 40.9823184, 14.2325054 40.9823427, 14.2329131 40.9823751)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,False,67.6,SP222,30,"LINESTRING (14.2329131 40.9823751, 14.2329357 40.9829828)",,,
99632046,Viella Simonelli,residential,False,True,73.373,,,"LINESTRING (14.2329131 40.9823751, 14.2325054 40.9823427, 14.2323981 40.9823184, 14.2322587 40.9821888, 14.2321836 40.9821078)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,True,68.65599999999999,SP222,30,"LINESTRING (14.2329131 40.9823751, 14.2329131 40.9819863, 14.2329119 40.9818111, 14.2329053 40.9817579)",,,
99632054,,residential,False,False,71.652,,,"LINESTRING (14.2345117 40.9834928, 14.2345251 40.9841371)",,,
99632054,,residential,False,True,71.652,,,"LINESTRING (14.2345251 40.9841371, 14.2345117 40.9834928)",,,
99632085,Via Cesare Battisti,residential,True,False,45.386,,,"LINESTRING (14.2345251 40.9841371, 14.2339845 40.9841448)",,,
99632056,,residential,False,False,73.404,,,"LINESTRING (14.2339753 40.9834847, 14.2339845 40.9841448)",,,
99632056,,residential,False,True,73.404,,,"LINESTRING (14.2339845 40.9841448, 14.2339753 40.9834847)",,,
99632085,Via Cesare Battisti,residential,True,False,83.877,,,"LINESTRING (14.2339845 40.9841448, 14.2329853 40.9841375)",,,
99632058,,residential,False,False,60.468,,,"LINESTRING (14.2350524 40.9835986, 14.2350511 40.9837526, 14.2350495 40.9839523, 14.2350508 40.9841424)",,,
99632085,Via Cesare Battisti,residential,True,False,44.131,,,"LINESTRING (14.2350508 40.9841424, 14.2345251 40.9841371)",,,
99632058,,residential,False,True,60.468,,,"LINESTRING (14.2350508 40.9841424, 14.2350495 40.9839523, 14.2350511 40.9837526, 14.2350524 40.9835986)",,,
99632060,Via Adua,residential,False,False,89.339,,,"LINESTRING (14.2341693 40.982201, 14.2341034 40.9830029)",,,
99632060,Via Adua,residential,False,True,89.339,,,"LINESTRING (14.2341034 40.9830029, 14.2341693 40.982201)",,,
125954062,Via Santa Lucia,residential,True,False,171.835,,,"LINESTRING (14.2341034 40.9830029, 14.2361499 40.9830395)",,,
99632063,Vico Penta,residential,False,False,78.2,,,"LINESTRING (14.2342848 40.9819468, 14.2341312 40.9819336, 14.2338072 40.9818548, 14.2333747 40.9818098)",,,
99631950,Piazza Municipio,residential,True,False,63.111000000000004,,30,"LINESTRING (14.2329053 40.9817579, 14.2328843 40.9817305, 14.2328355 40.9816999, 14.2327518 40.9816808, 14.2326296 40.9816646, 14.2324675 40.9816351, 14.232308 40.9816161, 14.232205 40.981595)",,,
99632063,Vico Penta,residential,False,True,40.01,,,"LINESTRING (14.2329053 40.9817579, 14.2329828 40.9817797, 14.2333747 40.9818098)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,False,68.65599999999999,SP222,30,"LINESTRING (14.2329053 40.9817579, 14.2329119 40.9818111, 14.2329131 40.9819863, 14.2329131 40.9823751)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,True,30.175,SP222,30,"LINESTRING (14.2329053 40.9817579, 14.2329138 40.9816983, 14.2329534 40.981489)",,,
125954061,Via Ronza,residential,False,True,19.946,,,"LINESTRING (14.2323116 40.9829625, 14.232549 40.9829702)",,,
99632067,,residential,False,False,206.68800000000002,,,"LINESTRING (14.2323116 40.9829625, 14.2323123 40.982529, 14.2304248 40.9824953)",,,
125954061,Via Ronza,residential,False,False,158.309,,,"LINESTRING (14.2323116 40.9829625, 14.2311858 40.9829259, 14.2304267 40.9829258)",,,
99632067,,residential,False,False,52.497,,,"LINESTRING (14.2304248 40.9824953, 14.2297999 40.9824765)",,,
99632073,,residential,False,True,47.87,,,"LINESTRING (14.2304248 40.9824953, 14.2304267 40.9829258)",,,
99632067,,residential,False,True,206.68800000000002,,,"LINESTRING (14.2304248 40.9824953, 14.2323123 40.982529, 14.2323116 40.9829625)",,,
99632067,,residential,False,False,45.285,,,"LINESTRING (14.2291084 40.9824743, 14.2285693 40.9824896)",,,
99632067,,residential,False,True,58.047,,,"LINESTRING (14.2291084 40.9824743, 14.2297999 40.9824765)",,,
132615571,Via Guglielmo Marconi,residential,False,False,124.551,,,"LINESTRING (14.2291084 40.9824743, 14.2291683 40.9835935)",,,
132615571,Via Guglielmo Marconi,residential,False,True,149.464,,,"LINESTRING (14.2291084 40.9824743, 14.2290829 40.9811845, 14.2290811 40.9811303)",,,
132615571,Via Guglielmo Marconi,residential,False,True,124.551,,,"LINESTRING (14.2291683 40.9835935, 14.2291084 40.9824743)",,,
132622926,Via Ambrogio Fogar,residential,False,False,41.642,,,"LINESTRING (14.2291683 40.9835935, 14.2286735 40.9836205)",,,
132622926,Via Ambrogio Fogar,residential,False,True,4.949,,,"LINESTRING (14.2291683 40.9835935, 14.2292271 40.9835903)",,,
99632073,,residential,False,False,30.634,,,"LINESTRING (14.230428 40.9832013, 14.2304267 40.9829258)",,,
99632073,,residential,False,True,35.95,,,"LINESTRING (14.230428 40.9832013, 14.2304294 40.9835246)",,,
99632074,Via Alessandro Volta,residential,False,False,208.224,,,"LINESTRING (14.230428 40.9832013, 14.2325591 40.9832336, 14.232549 40.9829702)",,,
99632073,,residential,False,False,47.87,,,"LINESTRING (14.2304267 40.9829258, 14.2304248 40.9824953)",,,
99632073,,residential,False,True,30.634,,,"LINESTRING (14.2304267 40.9829258, 14.230428 40.9832013)",,,
125954061,Via Ronza,residential,False,True,158.309,,,"LINESTRING (14.2304267 40.9829258, 14.2311858 40.9829259, 14.2323116 40.9829625)",,,
125954061,Via Ronza,residential,False,False,19.946,,,"LINESTRING (14.232549 40.9829702, 14.2323116 40.9829625)",,,
125954061,Via Ronza,residential,False,True,32.49,,,"LINESTRING (14.232549 40.9829702, 14.2329357 40.9829828)",,,
99632074,Via Alessandro Volta,residential,False,True,208.224,,,"LINESTRING (14.232549 40.9829702, 14.2325591 40.9832336, 14.230428 40.9832013)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,False,38.352000000000004,SP222,30,"LINESTRING (14.2330195 40.9809399, 14.2330041 40.9811292, 14.2329742 40.9812828)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,True,113.30799999999999,SP222,30,"LINESTRING (14.2330195 40.9809399, 14.233016 40.9807353, 14.2330311 40.980164, 14.233023 40.9799211)",,,
1115701879,Via Sant'Antonio Abate,tertiary,False,True,57.20400000000001,SP222,30,"LINESTRING (14.2329853 40.9841375, 14.2329775 40.983914, 14.2329644 40.9836233)",,,
125929101,Via Orientale,residential,False,False,236.38,,50,"LINESTRING (14.2361499 40.9830395, 14.2361787 40.9824988, 14.2362442 40.9810301, 14.2362403 40.9809465, 14.2362459 40.9809153)",,,
125929101,Via Orientale,residential,False,True,121.016,,50,"LINESTRING (14.2361499 40.9830395, 14.2361023 40.9837653, 14.2360788 40.9841265)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,True,67.6,SP222,30,"LINESTRING (14.2329357 40.9829828, 14.2329131 40.9823751)",,,
125954061,Via Ronza,residential,False,False,32.49,,,"LINESTRING (14.2329357 40.9829828, 14.232549 40.9829702)",,,
125954062,Via Santa Lucia,residential,True,False,98.044,,,"LINESTRING (14.2329357 40.9829828, 14.2341034 40.9830029)",,,
1115701879,Via Sant'Antonio Abate,tertiary,False,False,71.261,SP222,30,"LINESTRING (14.2329357 40.9829828, 14.2329644 40.9836233)",,,
1115701879,Via Sant'Antonio Abate,tertiary,False,True,71.261,SP222,30,"LINESTRING (14.2329644 40.9836233, 14.2329357 40.9829828)",,,
98959604,Viella Dietro Croce,residential,False,False,141.556,,,"LINESTRING (14.2329644 40.9836233, 14.232907 40.9836314, 14.2327415 40.9836548, 14.2324303 40.9836629, 14.2322694 40.9836629, 14.2319046 40.9835819, 14.2316686 40.9835171, 14.2314111 40.9835009, 14.2313136 40.983499)",,,
1115701879,Via Sant'Antonio Abate,tertiary,False,False,57.20400000000001,SP222,30,"LINESTRING (14.2329644 40.9836233, 14.2329775 40.983914, 14.2329853 40.9841375)",,,
100216927,Via Ugo Foscolo,residential,False,False,27.962,,,"LINESTRING (14.2304064 40.9786953, 14.2300735 40.9787039)",,,
100216927,Via Ugo Foscolo,residential,False,False,103.232,,,"LINESTRING (14.2300735 40.9787039, 14.2288445 40.9787357)",,,
100216927,Via Ugo Foscolo,residential,False,True,27.962,,,"LINESTRING (14.2300735 40.9787039, 14.2304064 40.9786953)",,,
100216929,,residential,False,True,28.968,,,"LINESTRING (14.2300735 40.9787039, 14.2300839 40.9789643)",,,
100216927,Via Ugo Foscolo,residential,False,True,103.232,,,"LINESTRING (14.2288445 40.9787357, 14.2300735 40.9787039)",,,
125964141,Via Campotonico,residential,True,False,20.116,,,"LINESTRING (14.2288445 40.9787357, 14.2288469 40.9789166)",,,
100216928,Via Francesco Petrarca,residential,False,False,31.591,,,"LINESTRING (14.23046 40.9789545, 14.2300839 40.9789643)",,,
100216928,Via Francesco Petrarca,residential,False,False,102.677,,,"LINESTRING (14.2300839 40.9789643, 14.2288615 40.9789961)",,,
100216928,Via Francesco Petrarca,residential,False,True,31.591,,,"LINESTRING (14.2300839 40.9789643, 14.23046 40.9789545)",,,
100216929,,residential,False,False,28.968,,,"LINESTRING (14.2300839 40.9789643, 14.2300735 40.9787039)",,,
100216928,Via Francesco Petrarca,residential,False,True,102.677,,,"LINESTRING (14.2288615 40.9789961, 14.2300839 40.9789643)",,,
125964141,Via Campotonico,residential,True,False,43.843,,,"LINESTRING (14.2288615 40.9789961, 14.2289005 40.9792082, 14.2290117 40.9793676)",,,
100216936,,residential,False,False,92.448,,,"LINESTRING (14.2319514 40.9779096, 14.2330526 40.9779177)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,False,46.274,SP222,30,"LINESTRING (14.2330526 40.9779177, 14.2330438 40.9783338)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,True,70.253,SP222,30,"LINESTRING (14.2330526 40.9779177, 14.2330526 40.9772859)",,,
100216936,,residential,False,True,92.448,,,"LINESTRING (14.2330526 40.9779177, 14.2319514 40.9779096)",,,
100216937,,residential,False,False,130.956,,,"LINESTRING (14.2314928 40.9772697, 14.2330526 40.9772859)",,,
100216944,,residential,False,False,30.624,,,"LINESTRING (14.2314928 40.9772697, 14.2314949 40.9775451)",,,
100216944,,residential,False,True,42.333,,,"LINESTRING (14.2314928 40.9772697, 14.23149 40.976889)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,False,70.253,SP222,30,"LINESTRING (14.2330526 40.9772859, 14.2330526 40.9779177)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,True,145.91,SP222,30,"LINESTRING (14.2330526 40.9772859, 14.2330526 40.9759737)",,,
100216937,,residential,False,True,130.956,,,"LINESTRING (14.2330526 40.9772859, 14.2314928 40.9772697)",,,
132639040,Via Roma,residential,False,False,47.751,,,"LINESTRING (14.2308183 40.9792378, 14.2308259 40.9788084)",,,
100216938,Via Roma,residential,True,False,162.18400000000003,,,"LINESTRING (14.2308183 40.9792378, 14.2308141 40.9793352, 14.2290117 40.9793676)",,,
100216940,Via 24 Maggio,residential,False,False,184.107,,,"LINESTRING (14.2308259 40.9788084, 14.233019 40.978817)",,,
132639040,Via Roma,residential,False,True,47.751,,,"LINESTRING (14.2308259 40.9788084, 14.2308183 40.9792378)",,,
132639041,,residential,False,False,52.86,,,"LINESTRING (14.2308259 40.9788084, 14.230857 40.9783336)",,,
125959756,Via Orazio,residential,False,False,10.804,,,"LINESTRING (14.230857 40.9783336, 14.2307283 40.9783336)",,,
125959756,Via Orazio,residential,False,True,54.451,,,"LINESTRING (14.230857 40.9783336, 14.2315053 40.9783492)",,,
132639041,,residential,False,True,52.86,,,"LINESTRING (14.230857 40.9783336, 14.2308259 40.9788084)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,False,70.599,SP222,30,"LINESTRING (14.2330015 40.9792864, 14.233023 40.9799211)",,,
100216939,Via Roma,residential,True,False,183.351,,,"LINESTRING (14.2330015 40.9792864, 14.2308183 40.9792378)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,True,13.539000000000001,SP222,30,"LINESTRING (14.2330015 40.9792864, 14.2329989 40.9792082, 14.2330011 40.9791647)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,False,38.692,SP222,30,"LINESTRING (14.233019 40.978817, 14.2330011 40.9791647)",,,
99632159,Via Sant'Antonio Abate,tertiary,False,True,36.076,SP222,30,"LINESTRING (14.233019 40.978817, 14.2330356 40.9784928)",,,
100216940,Via 24 Maggio,residential,False,True,184.107,,,"LINESTRING (14.233019 40.978817, 14.2308259 40.9788084)",,,
100216941,,residential,False,False,32.832,,,"LINESTRING (14.2314949 40.9775451, 14.2311038 40.9775451)",,,
100216944,,residential,False,False,59.468,,,"LINESTRING (14.2314949 40.9775451, 14.2314989 40.9780799)",,,
100216944,,residential,False,True,30.624,,,"LINESTRING (14.2314949 40.9775451, 14.2314928 40.9772697)",,,
100216941,,residential,False,True,32.832,,,"LINESTRING (14.2311038 40.9775451, 14.2314949 40.9775451)",,,
100216956,Via Dante Alighieri,residential,False,False,90.087,,,"LINESTRING (14.2311038 40.9775451, 14.2311258 40.9767351)",,,
"[100216941, 132632431]",Via Rosmini,residential,False,False,152.462,,,"LINESTRING (14.2311038 40.9775451, 14.2304064 40.9775532, 14.230342 40.977537, 14.2303424 40.9767437)",,,
132632430,Via Torquato Tasso,residential,False,False,65.773,,,"LINESTRING (14.2303424 40.9767437, 14.2311258 40.9767351)",,,
132632430,Via Torquato Tasso,residential,False,True,60.845,,,"LINESTRING (14.2303424 40.9767437, 14.2296177 40.9767516)",,,
132632431,Via Rosmini,residential,False,False,86.799,,,"LINESTRING (14.2303424 40.9767437, 14.2303421 40.9759631)",,,
"[100216941, 132632431]",Via Rosmini,residential,False,True,152.462,,,"LINESTRING (14.2303424 40.9767437, 14.230342 40.977537, 14.2304064 40.9775532, 14.2311038 40.9775451)",,,
