osmid,oneway,lanes,name,highway,maxspeed,width,reversed,length,geometry,tunnel,junction
187565469,False,2,Via Giuseppe Garibaldi,secondary,50,8,False,160.311,"LINESTRING (10.3134269 45.5116662, 10.3153706 45.5111937)",,
574176738,False,2,Via Giuseppe Mazzini,secondary,50,8,True,63.54,"LINESTRING (10.3134269 45.5116662, 10.3126518 45.5118437)",,
187820503,False,2,Via 4 Novembre 1918,residential,,,True,65.51100000000001,"LINESTRING (10.3134269 45.5116662, 10.3135107 45.5117641, 10.3135577 45.5118349, 10.3136663 45.5120395, 10.3137065 45.5120865, 10.3138105 45.5121866)",,
574176742,False,2,Via Giacomo Matteotti,unclassified,50,,True,20.128,"LINESTRING (10.3134269 45.5116662, 10.3133807 45.5115884, 10.3133342 45.5114973)",,
23160457,False,,Via Evaristo Almici,residential,,,True,21.384999999999998,"LINESTRING (10.3121819 45.5164954, 10.3120731 45.5165558, 10.311953 45.5166)",,
332256342,False,,Via Monsignor Gian Battista Scalabrini,residential,,,False,116.481,"LINESTRING (10.3121819 45.5164954, 10.3122604 45.5163991, 10.3124934 45.5161798, 10.3126562 45.5160654, 10.3127981 45.5159786, 10.3132221 45.5157586)",,
457217315,True,,Via Santuario,residential,,,False,20.421,"LINESTRING (10.3121819 45.5164954, 10.3121818 45.5165662, 10.3121965 45.516617, 10.3122226 45.5166752)",,
332256342,False,,Via Monsignor Gian Battista Scalabrini,residential,,,False,57.64,"LINESTRING (10.3132221 45.5157586, 10.3132849 45.5157266, 10.3136414 45.5155922, 10.3138768 45.5155194)",,
332256342,False,,Via Monsignor Gian Battista Scalabrini,residential,,,True,116.481,"LINESTRING (10.3132221 45.5157586, 10.3127981 45.5159786, 10.3126562 45.5160654, 10.3124934 45.5161798, 10.3122604 45.5163991, 10.3121819 45.5164954)",,
"[482837577, 482837578, 457825077, 457825078, 457825079]",False,,Vicolo Carli,residential,,,False,118.80700000000002,"LINESTRING (10.3132221 45.5157586, 10.3131785 45.515705, 10.3131469 45.5156521, 10.3129348 45.5152807, 10.312481 45.5154012, 10.3123635 45.5154337, 10.3123735 45.5154521, 10.3123363 45.5155498)",building_passage,
159847501,True,,Via Broli,residential,,,False,299.29099999999994,"LINESTRING (10.3146152 45.514685, 10.3140805 45.5136229, 10.313551 45.5124865, 10.3135374 45.512428, 10.3135605 45.5123853, 10.3136323 45.5123249, 10.3138105 45.5121866)",,
187820506,True,,Via Gian Giacomo Chizzola,residential,,,False,88.228,"LINESTRING (10.3146152 45.514685, 10.3155583 45.5143047, 10.3155969 45.5142896)",,
30970243,True,,Via 4 Novembre 1918,residential,,,False,2.656,"LINESTRING (10.3155969 45.5142896, 10.3156193 45.5143076)",,
"[65611374, 457975302]",False,,"['Via IV Novembre 1918', 'Via 4 Novembre 1918']",residential,,,False,99.16399999999999,"LINESTRING (10.3155969 45.5142896, 10.3155741 45.5142592, 10.3153113 45.5138815, 10.3152977 45.5138637, 10.315016 45.5134963)",,
137205638,False,,Via 4 Novembre 1918,residential,,,False,124.079,"LINESTRING (10.315016 45.5134963, 10.3141642 45.5125535)",,
23160458,False,2,Via Leonardo da Vinci,residential,,6,False,86.667,"LINESTRING (10.315016 45.5134963, 10.3151897 45.5134355, 10.3159633 45.5131664, 10.3160109 45.5131479)",,
"[65611374, 457975302]",False,,"['Via IV Novembre 1918', 'Via 4 Novembre 1918']",residential,,,True,99.164,"LINESTRING (10.315016 45.5134963, 10.3152977 45.5138637, 10.3153113 45.5138815, 10.3155741 45.5142592, 10.3155969 45.5142896)",,
137205638,False,,Via 4 Novembre 1918,residential,,,False,33.077,"LINESTRING (10.3141642 45.5125535, 10.3139414 45.5123003)",,
137205638,False,,Via 4 Novembre 1918,residential,,,True,124.079,"LINESTRING (10.3141642 45.5125535, 10.315016 45.5134963)",,
457975283,False,,Via Giacomo Perlasca,residential,,,False,33.81,"LINESTRING (10.3141642 45.5125535, 10.3142664 45.5125191, 10.3145553 45.5124218)",,
137205638,False,,Via 4 Novembre 1918,residential,,,True,16.277,"LINESTRING (10.3138105 45.5121866, 10.3139109 45.5122672, 10.3139414 45.5123003)",,
187820503,False,2,Via 4 Novembre 1918,residential,,,False,65.511,"LINESTRING (10.3138105 45.5121866, 10.3137065 45.5120865, 10.3136663 45.5120395, 10.3135577 45.5118349, 10.3135107 45.5117641, 10.3134269 45.5116662)",,
"[187565489, 35017527]",False,2,Via Europa,unclassified,,,False,38.903000000000006,"LINESTRING (10.31875 45.5120344, 10.3187022 45.5118373, 10.3186494 45.511692)",,
84226858,True,1,Via Europa,unclassified,,3,False,22.463,"LINESTRING (10.31875 45.5120344, 10.318794 45.5121065, 10.3188297 45.5121673, 10.3188611 45.5122208)",,
187565477,False,2,Via Leonardo da Vinci,residential,,6,False,90.388,"LINESTRING (10.3212387 45.5122673, 10.321734 45.5122844, 10.3223973 45.5123073)",,
187565477,False,2,Via Leonardo da Vinci,residential,,6,True,43.369,"LINESTRING (10.3212387 45.5122673, 10.3211889 45.5122649, 10.3206834 45.5122409)",,
84231080,False,2,Via Milano,residential,,,True,18.474,"LINESTRING (10.3222506 45.5113473, 10.3224873 45.5113378)",,
190072940,False,,Via Brescia,unclassified,,,False,107.36600000000001,"LINESTRING (10.3222506 45.5113473, 10.3222759 45.5115599, 10.3223816 45.5122105, 10.3223973 45.5123073)",,
190072940,False,,Via Brescia,unclassified,,,True,153.601,"LINESTRING (10.3222506 45.5113473, 10.3222043 45.5112235, 10.3220974 45.5109088, 10.3218217 45.5099992)",,
187565477,False,2,Via Leonardo da Vinci,residential,,6,False,16.566,"LINESTRING (10.3223973 45.5123073, 10.3226093 45.5123185)",,
187565477,False,2,Via Leonardo da Vinci,residential,,6,True,90.388,"LINESTRING (10.3223973 45.5123073, 10.321734 45.5122844, 10.3212387 45.5122673)",,
190072940,False,,Via Brescia,unclassified,,,True,107.36600000000001,"LINESTRING (10.3223973 45.5123073, 10.3223816 45.5122105, 10.3222759 45.5115599, 10.3222506 45.5113473)",,
59617219,False,,Via Giacomo Perlasca,residential,,,False,164.332,"LINESTRING (10.3186494 45.511692, 10.3187565 45.5117042, 10.3190324 45.5117356, 10.3206193 45.5120506, 10.3206736 45.5120833)",,
187565489,False,2,Via Europa,unclassified,,,False,54.419000000000004,"LINESTRING (10.3186494 45.511692, 10.3186296 45.5116613, 10.3183622 45.5112459)",,
"[187565489, 35017527]",False,2,Via Europa,unclassified,,,True,38.903000000000006,"LINESTRING (10.3186494 45.511692, 10.3187022 45.5118373, 10.31875 45.5120344)",,
187565477,False,2,Via Leonardo da Vinci,residential,,6,True,53.446,"LINESTRING (10.3206834 45.5122409, 10.3199984 45.5122162)",,
59617219,False,,Via Giacomo Perlasca,residential,,,True,17.759,"LINESTRING (10.3206834 45.5122409, 10.3206866 45.5122006, 10.3206925 45.5121277, 10.3206736 45.5120833)",,
159847120,True,,Via Gaetano Donizetti,residential,,,False,110.482,"LINESTRING (10.3206834 45.5122409, 10.3206819 45.5122851, 10.3206785 45.5123845, 10.3206655 45.5132344)",,
187565477,False,2,Via Leonardo da Vinci,residential,,6,False,43.369,"LINESTRING (10.3206834 45.5122409, 10.3211889 45.5122649, 10.3212387 45.5122673)",,
65611379,True,,Via Alcide De Gasperi,residential,,,False,45.374,"LINESTRING (10.3206706 45.5141369, 10.3207925 45.5141545, 10.3211951 45.5143073)",,
59875188,True,,,tertiary,,,False,31.025,"LINESTRING (10.3176614 45.5102536, 10.3177249 45.5103076, 10.3177888 45.5103609, 10.3178546 45.510413, 10.3179221 45.5104644)",,
159847499,True,,Via Francesco Cilea,residential,,,False,95.147,"LINESTRING (10.3176786 45.5116298, 10.3177005 45.5116437, 10.3177275 45.5116952, 10.31796 45.5124581)",,
457975280,False,,Via Giacomo Perlasca,residential,,,False,65.289,"LINESTRING (10.3176786 45.5116298, 10.3177344 45.5116117, 10.3179122 45.5116181, 10.3183662 45.5116591, 10.3185047 45.5116761)",,
332256637,False,,Via Broli,residential,,,True,6.968,"LINESTRING (10.3148325 45.515176, 10.3148558 45.5152365)",,
65611373,True,,Via Broli,residential,,,False,57.182,"LINESTRING (10.3148325 45.515176, 10.3147621 45.5150379, 10.3146152 45.514685)",,
332256637,False,,Via Broli,residential,,,False,6.968,"LINESTRING (10.3148558 45.5152365, 10.3148325 45.515176)",,
"[163806617, 456856325]",False,,Via Disciplina,residential,,,True,249.582,"LINESTRING (10.3148558 45.5152365, 10.3150687 45.5156796, 10.3151293 45.5158264, 10.3152239 45.5159517, 10.3153397 45.5159745, 10.3156102 45.5160286, 10.3158667 45.5160715, 10.3159385 45.5160882, 10.316204 45.5161022, 10.3163213 45.516104, 10.3164899 45.5160936, 10.3167549 45.5160758, 10.3168068 45.5160747, 10.3169264 45.5160722, 10.31731 45.5160593)",,
332256342,False,,Via Monsignor Gian Battista Scalabrini,residential,,,True,82.52900000000001,"LINESTRING (10.3148558 45.5152365, 10.3147191 45.5152732, 10.3145464 45.5153198, 10.314294 45.5153947, 10.3140601 45.5154677, 10.3138768 45.5155194)",,
187565489,False,2,Via Europa,unclassified,,,True,33.035,"LINESTRING (10.3181228 45.5109189, 10.3183197 45.511182)",,
59617204,True,1,Via Europa,unclassified,,,False,28.836,"LINESTRING (10.3181228 45.5109189, 10.3180207 45.5108441, 10.3179394 45.5107845, 10.3178523 45.5107438)",,
59617200,False,,Via Macina,residential,,,False,27.087,"LINESTRING (10.3143861 45.512209, 10.3145553 45.5124218)",,
59617200,False,,Via Macina,residential,,,True,36.305,"LINESTRING (10.3143861 45.512209, 10.3143087 45.5122387, 10.3140294 45.5122855, 10.3139414 45.5123003)",,
457193700,False,,Via Macina,residential,,,False,190.461,"LINESTRING (10.3143861 45.512209, 10.3144228 45.5121706, 10.31453 45.5121321, 10.3148536 45.5120604, 10.3157642 45.5118309, 10.3162848 45.5116189, 10.3166041 45.5115208)",,
59617213,True,,Via Giacomo Perlasca,residential,,,False,91.71799999999999,"LINESTRING (10.3153455 45.5122063, 10.3156215 45.5121241, 10.3160088 45.5120158, 10.3163564 45.5119159, 10.3164331 45.5118911)",,
457975283,False,,Via Giacomo Perlasca,residential,,,True,66.094,"LINESTRING (10.3153455 45.5122063, 10.3149974 45.5123097, 10.3145553 45.5124218)",,
23160458,False,2,Via Leonardo da Vinci,residential,,6,False,170.144,"LINESTRING (10.3160109 45.5131479, 10.31796 45.5124581)",,
457975285,True,,Via Don Pietro Tedoldi,residential,,,False,34.843,"LINESTRING (10.3160109 45.5131479, 10.3157968 45.5128728)",,
23160458,False,2,Via Leonardo da Vinci,residential,,6,True,86.667,"LINESTRING (10.3160109 45.5131479, 10.3159633 45.5131664, 10.3151897 45.5134355, 10.315016 45.5134963)",,
480433821,False,,Via Don Pietro Tedoldi,residential,,,True,75.38,"LINESTRING (10.3160109 45.5131479, 10.3160513 45.513197, 10.3160969 45.5132525, 10.3164625 45.5137473)",,
"[1084278281, 65611366]",True,,Via Alcide De Gasperi,residential,,,False,54.926,"LINESTRING (10.3160313 45.5144683, 10.3162597 45.5144874, 10.31673 45.5144412)",,
"[1109740700, 59617206]",True,,Via Italia,residential,,,False,33.969,"LINESTRING (10.3160313 45.5144683, 10.3160083 45.5145921, 10.3158987 45.5146803, 10.3158338 45.5147249)",,
59617200,False,,Via Macina,residential,,,True,27.087,"LINESTRING (10.3145553 45.5124218, 10.3143861 45.512209)",,
457975283,False,,Via Giacomo Perlasca,residential,,,False,66.094,"LINESTRING (10.3145553 45.5124218, 10.3149974 45.5123097, 10.3153455 45.5122063)",,
457975283,False,,Via Giacomo Perlasca,residential,,,True,33.81,"LINESTRING (10.3145553 45.5124218, 10.3142664 45.5125191, 10.3141642 45.5125535)",,
137205638,False,,Via 4 Novembre 1918,residential,,,True,33.077,"LINESTRING (10.3139414 45.5123003, 10.3141642 45.5125535)",,
59617200,False,,Via Macina,residential,,,False,36.305,"LINESTRING (10.3139414 45.5123003, 10.3140294 45.5122855, 10.3143087 45.5122387, 10.3143861 45.512209)",,
137205638,False,,Via 4 Novembre 1918,residential,,,False,16.277,"LINESTRING (10.3139414 45.5123003, 10.3139109 45.5122672, 10.3138105 45.5121866)",,
67535282,False,,Via Santuario,residential,,,True,161.715,"LINESTRING (10.3125855 45.518078, 10.3126114 45.5177474, 10.3126244 45.5175796, 10.3126236 45.517513, 10.3126269 45.5174414, 10.3125358 45.517272, 10.3124536 45.5171084, 10.312292 45.5167974, 10.3122226 45.5166752)",,
"[67535288, 482837581]",False,,Via Santuario,residential,,,False,29.787,"LINESTRING (10.3125855 45.518078, 10.3124069 45.5180802, 10.3122832 45.5180884, 10.3122041 45.5180935)",,
