osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,width,tunnel
38625687,,Via Trieste,tertiary,,True,False,56.057,"LINESTRING (7.539174 45.0053617, 7.5398057 45.0051279)",,,,
"[40707206, 40707207]",,"['Via Trieste', 'Via Giuseppe Verdi']",residential,,True,False,173.436,"LINESTRING (7.539174 45.0053617, 7.5389174 45.0051145, 7.539538 45.004764, 7.5398983 45.0045712, 7.5403297 45.0043582)",,,,
"[38688622, 144270046, 38625687]",,"['Via Trieste', 'Piazza Vittorio Veneto']",tertiary,,True,False,121.564,"LINESTRING (7.5398057 45.0051279, 7.5402363 45.005338, 7.5404251 45.0054494, 7.540699 45.0055945, 7.5409875 45.0057331, 7.5410289 45.0057408, 7.541071 45.0057337)",,,,
1127736840,,Via Trieste,residential,,False,True,73.348,"LINESTRING (7.5398057 45.0051279, 7.5398374 45.005115, 7.539959 45.0050657, 7.5406148 45.0047995)",,,,
79754000,,Largo Maranetto,tertiary,50,True,False,37.02,"LINESTRING (7.5325514 45.0092466, 7.5327915 45.009533)",,,,
38688645,,Via Nino Bixio,unclassified,50,False,False,243.852,"LINESTRING (7.5430825 45.0072653, 7.5417349 45.0077826, 7.5416436 45.0078089, 7.5415384 45.0078439, 7.5414766 45.0078664, 7.5411202 45.0079804, 7.5410191 45.0080176, 7.5403199 45.0082602)",,,,
"[144212786, 144212779]",,Via Alfieri,tertiary,,False,False,101.624,"LINESTRING (7.5430825 45.0072653, 7.5423444 45.007048, 7.5418887 45.0069148)",,,,
38688600,,Via 3° Reggimento Alpini,unclassified,,False,False,157.536,"LINESTRING (7.5419003 45.005059, 7.5419355 45.0050764, 7.5420958 45.0051525, 7.5421541 45.0051935, 7.5422123 45.0052486, 7.5422607 45.0053082, 7.5422934 45.0053485, 7.5423827 45.0054568, 7.5424051 45.0054862, 7.5424729 45.0055696, 7.5425035 45.0056074, 7.5425709 45.0056905, 7.5425951 45.0057204, 7.5426627 45.0058036, 7.5426699 45.0058125, 7.5427526 45.0059144, 7.5427639 45.0059284, 7.5428367 45.0060181, 7.5428375 45.0060191, 7.5430027 45.0062226)",,,,
252333109,,Via San Rocco,tertiary,,False,False,64.192,"LINESTRING (7.5419003 45.005059, 7.5418685 45.0050933, 7.5414164 45.0055239)",,,,
252333109,,Via San Rocco,tertiary,,False,True,50.932,"LINESTRING (7.5419003 45.005059, 7.5419304 45.0050264, 7.5420819 45.0048723, 7.5422686 45.0046822)",,,,
79715938,,Via Frejus,tertiary,50,False,False,136.661,"LINESTRING (7.5311762 45.0070198, 7.5328201 45.0066203)",SP183,,,
"[38688611, 144394422]",,Via Ascianghi,tertiary,50,True,False,108.03099999999999,"LINESTRING (7.5311762 45.0070198, 7.5313356 45.0073483, 7.5315102 45.0076498, 7.5315255 45.0076616, 7.5317509 45.0078948)",,,,
"[38688612, 38688614, 144394414]",,"['Largo Maranetto', 'Via Rivoli']",tertiary,50,True,False,51.038000000000004,"LINESTRING (7.5326942 45.0088629, 7.5325284 45.0089368, 7.5324886 45.0089997, 7.532489 45.0090383, 7.5325196 45.009142, 7.5325514 45.0092466)",,,,
38688619,,Via San Rocco,tertiary,,True,False,4.622,"LINESTRING (7.5414164 45.0055239, 7.5413946 45.0055625)",,,,
252333109,,Via San Rocco,tertiary,,False,True,64.192,"LINESTRING (7.5414164 45.0055239, 7.5418685 45.0050933, 7.5419003 45.005059)",,,,
"[38688648, 144814015]",,Via Francesco Martini,unclassified,,True,False,135.853,"LINESTRING (7.5409569 45.0093992, 7.5404559 45.0086208, 7.5402513 45.008284)",,,,
77882725,,Via Alcide De Gasperi,unclassified,,True,False,176.215,"LINESTRING (7.5409569 45.0093992, 7.5413454 45.0089343, 7.5415367 45.0087019, 7.5416902 45.008538, 7.541837 45.0083752, 7.5420224 45.0083087, 7.5422577 45.0082406, 7.5423356 45.0082181)",,,,
"[144814035, 38688647]",,Via Alcide De Gasperi,unclassified,,False,False,111.13000000000001,"LINESTRING (7.5423356 45.0082181, 7.5424729 45.0084894, 7.5427849 45.009106, 7.5428118 45.0091591)",,,,
80347026,,Via Dante Di Nanni,tertiary,,True,False,25.604,"LINESTRING (7.5428118 45.0091591, 7.5431245 45.0090947)",,,,
144814034,,,unclassified,,False,False,7.145,"LINESTRING (7.5428118 45.0091591, 7.5428408 45.00922)",,,,
"[144814035, 38688647]",,Via Alcide De Gasperi,unclassified,,False,True,111.13,"LINESTRING (7.5428118 45.0091591, 7.5427849 45.009106, 7.5424729 45.0084894, 7.5423356 45.0082181)",,,,
38688645,,Via Nino Bixio,unclassified,50,False,True,6.007,"LINESTRING (7.5402513 45.008284, 7.5403199 45.0082602)",,,,
144270038,,Via Nino Bixio,unclassified,50,False,False,2.522,"LINESTRING (7.5402513 45.008284, 7.5402225 45.008294)",,,,
144814034,,,unclassified,,False,True,7.145,"LINESTRING (7.5428408 45.00922, 7.5428118 45.0091591)",,,,
"[144394432, 760232452]",,Via Dante Di Nanni,tertiary,,True,False,132.505,"LINESTRING (7.5428408 45.00922, 7.5427 45.0092531, 7.5419291 45.0094345, 7.5414167 45.0095551, 7.5412413 45.0095958)",,,,
252333109,,Via San Rocco,tertiary,,False,False,18.222,"LINESTRING (7.5424069 45.0045507, 7.5422686 45.0046822)",,,,
144640481,,Via Cavour,unclassified,,True,False,41.372,"LINESTRING (7.5385703 45.0089021, 7.5383042 45.0085811)",,,,
"[144270035, 144270036, 144270038]",,Via Nino Bixio,unclassified,50,False,True,112.05699999999999,"LINESTRING (7.5385703 45.0089021, 7.5391558 45.0086827, 7.5393125 45.008624, 7.5395728 45.0085264, 7.5398297 45.0084301)",,,,
144640481,,Via Cavour,unclassified,,True,False,64.559,"LINESTRING (7.5383042 45.0085811, 7.5378445 45.0081)",,,,
38820178,,Via Cavour,residential,,True,False,52.354,"LINESTRING (7.5383042 45.0085811, 7.5385266 45.0084888, 7.538562 45.0084554, 7.5385587 45.0084181, 7.5385185 45.0083641, 7.5385526 45.0082177)",,,,
38716184,,Piazzetta dei Filatoi,residential,,True,False,44.577,"LINESTRING (7.5385526 45.0082177, 7.539056 45.0080332)",,,,
38716185,,Piazzetta dei Filatoi,residential,,True,False,37.311,"LINESTRING (7.539056 45.0080332, 7.5391079 45.0080627, 7.5391724 45.0080619, 7.5394816 45.0079561)",,,,
"[144814008, 144814005, 144814006, 144814007]",,Piazzetta dei Filatoi,residential,,True,False,66.138,"LINESTRING (7.539056 45.0080332, 7.5389928 45.0079471, 7.538722 45.0080464, 7.5384895 45.0081316, 7.5385526 45.0082177)",,,,
144212829,,Vicolo Mungis,unclassified,30,True,False,59.387,"LINESTRING (7.5394816 45.0079561, 7.5398297 45.0084301)",,,,
144270038,,Via Nino Bixio,unclassified,50,False,True,34.389,"LINESTRING (7.5398297 45.0084301, 7.5402225 45.008294)",,,,
"[144270035, 144270036, 144270038]",,Via Nino Bixio,unclassified,50,False,False,112.05700000000002,"LINESTRING (7.5398297 45.0084301, 7.5395728 45.0085264, 7.5393125 45.008624, 7.5391558 45.0086827, 7.5385703 45.0089021)",,,,
38688645,,Via Nino Bixio,unclassified,50,False,False,6.007,"LINESTRING (7.5403199 45.0082602, 7.5402513 45.008284)",,,,
38688645,,Via Nino Bixio,unclassified,50,False,True,243.85200000000003,"LINESTRING (7.5403199 45.0082602, 7.5410191 45.0080176, 7.5411202 45.0079804, 7.5414766 45.0078664, 7.5415384 45.0078439, 7.5416436 45.0078089, 7.5417349 45.0077826, 7.5430825 45.0072653)",,,,
"[144270025, 38716186]",,Via Ippolito Nievo,unclassified,,True,False,65.207,"LINESTRING (7.5403199 45.0082602, 7.5402478 45.0081576, 7.5401848 45.0080679, 7.5399509 45.007735)",,,,
"[144212795, 144212798]",,Via Ippolito Nievo,"['residential', 'unclassified']",,True,False,70.844,"LINESTRING (7.5399509 45.007735, 7.5398743 45.0077959, 7.5402225 45.008294)",,,,
144270038,,Via Nino Bixio,unclassified,50,False,False,34.389,"LINESTRING (7.5402225 45.008294, 7.5398297 45.0084301)",,,,
144270038,,Via Nino Bixio,unclassified,50,False,True,2.522,"LINESTRING (7.5402225 45.008294, 7.5402513 45.008284)",,,,
139418351,,Strada della Bassa,unclassified,,False,False,22.618,"LINESTRING (7.5392347 45.0029562, 7.5393597 45.0031394)",,,,
154674313,,Via della Bassa,residential,,False,True,9.687,"LINESTRING (7.5392347 45.0029562, 7.5392123 45.0029612, 7.5391172 45.0029824)",,,,
139418351,,Strada della Bassa,unclassified,,False,True,22.618,"LINESTRING (7.5393597 45.0031394, 7.5392347 45.0029562)",,,,
139418350,,Strada della Bassa,unclassified,,True,False,10.024999999999999,"LINESTRING (7.5393597 45.0031394, 7.5394051 45.0031304, 7.5394478 45.003129, 7.5394845 45.0031348)",,,,
38716198,,Via Duccio Galimberti,residential,,False,False,4.514,"LINESTRING (7.5397724 45.0033889, 7.5397191 45.003404)",,,,
38716197,,Via Leonardo da Vinci,residential,,False,True,33.792,"LINESTRING (7.5378517 45.0038586, 7.5380328 45.0041342)",,,,
38716198,,Via Duccio Galimberti,residential,,False,True,142.82,"LINESTRING (7.5378517 45.0038586, 7.5395676 45.003437)",,,,
39294750,,Via Leonardo da Vinci,residential,,True,False,63.178,"LINESTRING (7.5378517 45.0038586, 7.537799 45.0037674, 7.5375479 45.0033326)",,,,
154674313,,Via della Bassa,residential,,False,False,11.832,"LINESTRING (7.5375479 45.0033326, 7.5376922 45.0033024)",,,,
"[38716192, 154674313]",,Via della Bassa,residential,,False,True,101.216,"LINESTRING (7.5375479 45.0033326, 7.5369031 45.0034752, 7.5364187 45.0035823, 7.5363192 45.0036043)",,,,
95683181,,Strada Piossasco,tertiary,50,False,True,24.782,"LINESTRING (7.5310298 45.0037757, 7.531321 45.003861)",,,,
"[144212792, 144640482, 38820175]",,Via dei Mulini,unclassified,,False,False,136.262,"LINESTRING (7.5378445 45.0081, 7.5374227 45.0084648, 7.5371487 45.0087017, 7.536973 45.0088535, 7.5366457 45.0089535)",,,,
38986370,,Via Cavour,residential,,False,True,54.201,"LINESTRING (7.5378445 45.0081, 7.5377016 45.0079433, 7.5376301 45.0078198, 7.5376018 45.0077306, 7.5376052 45.0076545)",,,,
38838928,,Via Nazario Sauro,unclassified,,True,False,21.162,"LINESTRING (7.5366457 45.0089535, 7.5367495 45.0091291)",,,,
"[38820176, 144814022, 144814023]",,Via Nazario Sauro,unclassified,,True,False,153.737,"LINESTRING (7.5366457 45.0089535, 7.5365851 45.0086292, 7.5365482 45.0084319, 7.5365387 45.008381, 7.5365457 45.0082023, 7.536575 45.0079785, 7.5366176 45.0077403, 7.5366285 45.007579)",,,,
"[144212792, 144640482, 38820175]",,Via dei Mulini,unclassified,,False,True,136.262,"LINESTRING (7.5366457 45.0089535, 7.536973 45.0088535, 7.5371487 45.0087017, 7.5374227 45.0084648, 7.5378445 45.0081)",,,,
"[38820177, 144814028]",,Via Rivoli,unclassified,,True,False,39.80799999999999,"LINESTRING (7.5366285 45.007579, 7.5363998 45.0076052, 7.5363016 45.0076253, 7.536243 45.0076367, 7.536158 45.0076879)",,,,
"[144814025, 144814026, 144814027, 144814031]",,Via Rivoli,unclassified,,True,False,120.008,"LINESTRING (7.536158 45.0076879, 7.5360546 45.007752, 7.5359392 45.0078109, 7.5358124 45.0078651, 7.5357324 45.007894, 7.5356577 45.0079171, 7.5354033 45.0079675, 7.5352004 45.0080089, 7.5349275 45.0080644, 7.5347663 45.0080973)",,,,
38986367,,Via Piave,residential,,True,False,80.173,"LINESTRING (7.533652 45.0083319, 7.5333166 45.007651)",,,,
144814024,,Via Rivoli,unclassified,,True,False,95.687,"LINESTRING (7.533652 45.0083319, 7.5326942 45.0088629)",,,,
38838928,,Via Nazario Sauro,unclassified,,True,False,26.689,"LINESTRING (7.5368387 45.0093001, 7.5369588 45.0095246)",,,,
38838928,,Via Nazario Sauro,unclassified,,True,False,47.926,"LINESTRING (7.5369588 45.0095246, 7.5370353 45.0099522)",,,,
"[496431839, 39431815]",,Via Nazario Sauro,residential,,True,False,53.225,"LINESTRING (7.5369588 45.0095246, 7.5368885 45.0095339, 7.5362934 45.009613)",,,,
38838928,,Via Nazario Sauro,unclassified,,True,False,108.92999999999999,"LINESTRING (7.5370353 45.0099522, 7.5371999 45.0102662, 7.537323 45.010478, 7.5375737 45.0108541)",,,,
665204344,,Via Circonvallazione Interna,tertiary,,False,True,7.287,"LINESTRING (7.5375737 45.0108541, 7.5376637 45.0108384)",,,,
"[144394424, 144394427]",2,Via Circonvallazione Interna,tertiary,,False,False,187.55300000000003,"LINESTRING (7.5375737 45.0108541, 7.5368454 45.0109991, 7.5367084 45.0110256, 7.5361989 45.0111305, 7.5357334 45.0112146, 7.5355464 45.0112501, 7.5353852 45.0112806, 7.5353408 45.011293, 7.5352777 45.0113105)",,,,
"[38838945, 144394420]",,Piazza Martiri della Libertà,unclassified,50,True,False,40.618,"LINESTRING (7.5317509 45.0078948, 7.5319592 45.0078188, 7.5320901 45.0078058, 7.5321509 45.0079028)",,,,
"[38838946, 144394419]",,Piazza Martiri della Libertà,tertiary,50,True,False,29.392000000000003,"LINESTRING (7.5317509 45.0078948, 7.5318675 45.0080131, 7.5319199 45.0080672, 7.5319685 45.0081096)",,,,
38986365,,Viale Regina Margherita,unclassified,30,True,False,95.825,"LINESTRING (7.5321509 45.0079028, 7.5333166 45.007651)",,,,
"[144394418, 144394420]",,Piazza Martiri della Libertà,unclassified,50,True,False,32.833,"LINESTRING (7.5321509 45.0079028, 7.5321954 45.0079969, 7.5319685 45.0081096)",,,,
"[144394440, 38838947]",,Via Neghelli,tertiary,50,True,False,101.346,"LINESTRING (7.5319685 45.0081096, 7.5322362 45.0083886, 7.5326942 45.0088629)",,,,
38877240,,Via Trieste,residential,,False,False,20.831,"LINESTRING (7.5402409 45.0041817, 7.5403297 45.0043582)",,,,
38877245,,Via Fabio Filzi,residential,,True,False,307.65000000000003,"LINESTRING (7.5402409 45.0041817, 7.5400758 45.0039007, 7.5385507 45.0047662, 7.5375789 45.0052964, 7.5374115 45.0054163, 7.5373684 45.0054472)",,,,
39254388,,Via Bruno Buozzi,residential,,False,True,139.514,"LINESTRING (7.5402409 45.0041817, 7.5410695 45.0039676, 7.5419316 45.0038048)",,,,
38877240,,Via Trieste,residential,,False,True,20.831,"LINESTRING (7.5403297 45.0043582, 7.5402409 45.0041817)",,,,
1127736841,1,Via Trieste,residential,,True,False,7.162,"LINESTRING (7.5403297 45.0043582, 7.5403675 45.0044168)",,,,
38986354,,Via della Rubatera,unclassified,,False,False,6.924,"LINESTRING (7.537995 45.0114531, 7.5380743 45.011426)",,,,
38986357,,Via Nazario Sauro,unclassified,,True,False,74.386,"LINESTRING (7.537995 45.0114531, 7.5375737 45.0108541)",,,,
38986370,,Via Cavour,residential,,False,False,54.201,"LINESTRING (7.5376052 45.0076545, 7.5376018 45.0077306, 7.5376301 45.0078198, 7.5377016 45.0079433, 7.5378445 45.0081)",,,,
"[144212809, 38986363, 144269983]",,"['Via Roma', 'Piazza Umberto I']",residential,,True,False,75.17599999999999,"LINESTRING (7.5376052 45.0076545, 7.5374614 45.0075653, 7.537331 45.0074701, 7.5372632 45.0074689, 7.5370366 45.0074855, 7.5368237 45.007501, 7.5367564 45.007495)",,,,
38986368,,Piazza Umberto I,residential,,True,False,13.741,"LINESTRING (7.5367564 45.007495, 7.5367086 45.0075231, 7.536696 45.0075305, 7.5366285 45.007579)",,,,
144269981,,Piazza Umberto I,residential,,True,False,57.671,"LINESTRING (7.5367564 45.007495, 7.536712 45.0072059, 7.5366859 45.0069788)",,,,
38986362,,Via Vittorio Emanuele II,residential,,True,False,52.751000000000005,"LINESTRING (7.5366859 45.0069788, 7.5366725 45.0069448, 7.5366141 45.0067966, 7.5364971 45.0065236)",,,,
39431793,,Vicolo degli Orti,residential,,False,False,74.496,"LINESTRING (7.5364971 45.0065236, 7.5372774 45.0061435)",,,,
38986362,,Via Vittorio Emanuele II,residential,,True,False,56.407,"LINESTRING (7.5364971 45.0065236, 7.5364391 45.0064209, 7.5363612 45.006329, 7.5362292 45.0062189, 7.5360808 45.0061185)",,,,
80718013,2,,tertiary,,True,False,19.716,"LINESTRING (7.535381 45.0057258, 7.5353615 45.005748, 7.5353406 45.0057626, 7.5353019 45.0057781, 7.5352626 45.0057842, 7.5352327 45.0057834, 7.5351955 45.0057757, 7.5351688 45.0057645)",,roundabout,,
38986371,,Via Papa Giovanni XXIII,residential,,True,False,38.753,"LINESTRING (7.5385767 45.0072945, 7.5383559 45.0069829)",,,,
144212809,,Via Roma,residential,,True,False,86.24199999999999,"LINESTRING (7.5385767 45.0072945, 7.5382903 45.0073944, 7.537988 45.0075094, 7.5376951 45.0076208, 7.5376052 45.0076545)",,,,
38986365,,Viale Regina Margherita,unclassified,30,True,False,66.239,"LINESTRING (7.5333166 45.007651, 7.5341196 45.0074706)",,,,
38986367,,Via Piave,residential,,True,False,60.062,"LINESTRING (7.5333166 45.007651, 7.5330682 45.0071402)",,,,
38986366,,Viale della Rimembranza,residential,,True,False,54.505,"LINESTRING (7.5360455 45.0060974, 7.5354174 45.0063049)",,,,
"[38986364, 144270047]",,Via Vittorio Emanuele II,"['residential', 'unclassified']",,True,False,66.813,"LINESTRING (7.5360455 45.0060974, 7.5360032 45.0060692, 7.5359123 45.0060115, 7.5356761 45.0058614, 7.535381 45.0057258)",,,,
38986367,,Via Piave,residential,,True,False,61.013000000000005,"LINESTRING (7.5330682 45.0071402, 7.5330567 45.0071166, 7.5328201 45.0066203)",,,,
"[144270053, 144270054]",,Viale della Rimembranza,residential,,True,False,153.89200000000002,"LINESTRING (7.5330682 45.0071402, 7.5316976 45.0076276, 7.5316731 45.0076395, 7.5316529 45.0076541, 7.53164 45.0076806, 7.5316445 45.0077185, 7.5316642 45.0077575, 7.5317509 45.0078948)",,,,
38986373,,Via Papa Giovanni XXIII,residential,,False,False,74.743,"LINESTRING (7.5383559 45.0069829, 7.5379259 45.0063834)",,,,
38986373,,Via Papa Giovanni XXIII,residential,,False,True,74.743,"LINESTRING (7.5379259 45.0063834, 7.5383559 45.0069829)",,,,
"[144270016, 144270018, 144270015]",,Via Cesare Battisti,residential,,False,False,85.262,"LINESTRING (7.5379259 45.0063834, 7.5381705 45.0062685, 7.5386026 45.0060564, 7.5388117 45.0059415)",,,,
"[144270017, 38986374, 144270014]",,Via Cesare Battisti,residential,,False,True,83.309,"LINESTRING (7.5379259 45.0063834, 7.5377073 45.0064828, 7.5372891 45.0066732, 7.5370433 45.0067977)",,,,
39431791,,Via Castellazzo,residential,30,True,False,16.294999999999998,"LINESTRING (7.5388117 45.0059415, 7.5388116 45.005908, 7.5388011 45.0058689, 7.5387784 45.0058334, 7.5387485 45.0058064)",,,,
"[144270016, 144270018, 144270015]",,Via Cesare Battisti,residential,,False,True,85.262,"LINESTRING (7.5388117 45.0059415, 7.5386026 45.0060564, 7.5381705 45.0062685, 7.5379259 45.0063834)",,,,
144270012,,Via Castellazzo,tertiary,,True,False,27.290999999999997,"LINESTRING (7.5387485 45.0058064, 7.5386693 45.0058003, 7.5385454 45.0057816, 7.5384103 45.0057536)",,,,
"[144270017, 144270014, 38986374]",,Via Cesare Battisti,residential,,False,False,83.309,"LINESTRING (7.5370433 45.0067977, 7.5372891 45.0066732, 7.5377073 45.0064828, 7.5379259 45.0063834)",,,,
38716197,,Via Leonardo da Vinci,residential,,False,False,33.792,"LINESTRING (7.5380328 45.0041342, 7.5378517 45.0038586)",,,,
38716197,,Via Leonardo da Vinci,residential,,False,True,28.307,"LINESTRING (7.5380328 45.0041342, 7.5381977 45.0043605)",,,,
38986375,,Via Dante Alighieri,residential,,False,True,150.59,"LINESTRING (7.5380328 45.0041342, 7.5370076 45.0049638, 7.5368223 45.0051028, 7.5367625 45.0051476)",,,,
190020281,,Via Indro Montanelli,residential,,False,True,33.902,"LINESTRING (7.5345923 45.0027734, 7.5341953 45.0028924)",,,,
95683181,,Strada Piossasco,tertiary,50,False,False,18.073,"LINESTRING (7.5326858 45.0042346, 7.5325306 45.0042038, 7.5324666 45.0041862)",,,,
95683207,,Strada Piossasco,tertiary,,True,False,11.494,"LINESTRING (7.5326858 45.0042346, 7.5327071 45.0042136, 7.532737 45.0041988, 7.5327722 45.0041918, 7.5328087 45.0041934)",,roundabout,,
38688600,,Via 3° Reggimento Alpini,unclassified,,False,True,157.536,"LINESTRING (7.5430027 45.0062226, 7.5428375 45.0060191, 7.5428367 45.0060181, 7.5427639 45.0059284, 7.5427526 45.0059144, 7.5426699 45.0058125, 7.5426627 45.0058036, 7.5425951 45.0057204, 7.5425709 45.0056905, 7.5425035 45.0056074, 7.5424729 45.0055696, 7.5424051 45.0054862, 7.5423827 45.0054568, 7.5422934 45.0053485, 7.5422607 45.0053082, 7.5422123 45.0052486, 7.5421541 45.0051935, 7.5420958 45.0051525, 7.5419355 45.0050764, 7.5419003 45.005059)",,,,
39254390,,Via Benedetto Croce,residential,,False,True,43.556,"LINESTRING (7.5419316 45.0038048, 7.5418084 45.0034229)",,,,
