osmid,oneway,lanes,name,highway,reversed,length,tunnel,geometry,ref,maxspeed,bridge,junction
177524803,False,,Via della Tecnica,residential,True,431.878,,"LINESTRING (12.5050361 41.6706088, 12.505118 41.6704326, 12.5052566 41.6701343, 12.5058257 41.6690465, 12.5059676 41.6687753, 12.506024 41.6686619, 12.5062941 41.6681182, 12.5065961 41.6675105, 12.506645 41.6674121, 12.5068503 41.6669694)",,,,
24235915,True,2,Via Federico Fellini,tertiary,False,53.799,,"LINESTRING (12.5063885 41.6664925, 12.5069969 41.6666584)",,,,
24235871,False,,Via Cincinnato,residential,True,624.387,,"LINESTRING (12.5063885 41.6664925, 12.5068346 41.6658002, 12.5068559 41.6657657, 12.5068776 41.6657299, 12.506898 41.6656965, 12.506907 41.6656734, 12.5069125 41.6656452, 12.5069166 41.6656222, 12.506918 41.6656028, 12.5069189 41.6655808, 12.5069186 41.6655524, 12.5068918 41.6650696, 12.5068651 41.6646393, 12.5068628 41.6645875, 12.5068614 41.664563, 12.5068647 41.6645411, 12.5068693 41.6645184, 12.5068787 41.664488, 12.5068913 41.6644614, 12.506906 41.6644373, 12.5069261 41.6644096, 12.5069484 41.6643879, 12.5069693 41.6643707, 12.5069909 41.6643544, 12.5070102 41.66434, 12.5070306 41.664327, 12.5070498 41.6643166, 12.5070751 41.6643038, 12.5070981 41.6642927, 12.5071197 41.6642848, 12.5071443 41.6642765, 12.507169 41.6642708, 12.5071877 41.6642675, 12.5072122 41.6642636, 12.5072403 41.6642611, 12.5072676 41.6642606, 12.5072928 41.6642608, 12.5073226 41.6642628, 12.5073485 41.6642659, 12.5073752 41.6642702, 12.5074071 41.6642764, 12.5074359 41.6642838, 12.5074649 41.6642926, 12.5074928 41.6643017, 12.5075214 41.6643113, 12.5075519 41.6643226, 12.5075847 41.6643365, 12.5076126 41.6643506, 12.5076507 41.6643713, 12.5076749 41.6643833, 12.5076961 41.6643937, 12.5077146 41.6644044, 12.5083065 41.6647485, 12.5085616 41.6648985, 12.5086376 41.6649499, 12.5087149 41.6650072, 12.5087706 41.6650559, 12.5088275 41.6651107, 12.5088791 41.6651645, 12.5089238 41.6652208, 12.5089533 41.6652683, 12.5089789 41.6653206, 12.508996 41.6653699, 12.509008 41.6654222, 12.5092132 41.6667328)",,,,
24235871,False,,Via Cincinnato,residential,False,624.387,,"LINESTRING (12.5092132 41.6667328, 12.509008 41.6654222, 12.508996 41.6653699, 12.5089789 41.6653206, 12.5089533 41.6652683, 12.5089238 41.6652208, 12.5088791 41.6651645, 12.5088275 41.6651107, 12.5087706 41.6650559, 12.5087149 41.6650072, 12.5086376 41.6649499, 12.5085616 41.6648985, 12.5083065 41.6647485, 12.5077146 41.6644044, 12.5076961 41.6643937, 12.5076749 41.6643833, 12.5076507 41.6643713, 12.5076126 41.6643506, 12.5075847 41.6643365, 12.5075519 41.6643226, 12.5075214 41.6643113, 12.5074928 41.6643017, 12.5074649 41.6642926, 12.5074359 41.6642838, 12.5074071 41.6642764, 12.5073752 41.6642702, 12.5073485 41.6642659, 12.5073226 41.6642628, 12.5072928 41.6642608, 12.5072676 41.6642606, 12.5072403 41.6642611, 12.5072122 41.6642636, 12.5071877 41.6642675, 12.507169 41.6642708, 12.5071443 41.6642765, 12.5071197 41.6642848, 12.5070981 41.6642927, 12.5070751 41.6643038, 12.5070498 41.6643166, 12.5070306 41.664327, 12.5070102 41.66434, 12.5069909 41.6643544, 12.5069693 41.6643707, 12.5069484 41.6643879, 12.5069261 41.6644096, 12.506906 41.6644373, 12.5068913 41.6644614, 12.5068787 41.664488, 12.5068693 41.6645184, 12.5068647 41.6645411, 12.5068614 41.664563, 12.5068628 41.6645875, 12.5068651 41.6646393, 12.5068918 41.6650696, 12.5069186 41.6655524, 12.5069189 41.6655808, 12.506918 41.6656028, 12.5069166 41.6656222, 12.5069125 41.6656452, 12.506907 41.6656734, 12.506898 41.6656965, 12.5068776 41.6657299, 12.5068559 41.6657657, 12.5068346 41.6658002, 12.5063885 41.6664925)",,,,
163744914,True,,Via Cincinnato,residential,False,44.985,,"LINESTRING (12.5092132 41.6667328, 12.509237 41.6668205, 12.5092432 41.6668394, 12.5092524 41.66686, 12.5092622 41.6668757, 12.5092728 41.666889, 12.5092862 41.6669042, 12.5093042 41.6669205, 12.5093273 41.6669415, 12.5093571 41.6669656, 12.5093801 41.6669831, 12.509408 41.6670021, 12.5094288 41.6670156, 12.5095017 41.6670571)",,,,
31579093,True,,Via Varrone,residential,False,61.059,,"LINESTRING (12.4994291 41.6696973, 12.5001135 41.6698977)",,,,
119853992,True,,Largo Lucio Giunio Columella,residential,False,70.639,,"LINESTRING (12.4994291 41.6696973, 12.4991341 41.6702426, 12.4991105 41.6702863)",,,,
160359498,True,,Via Severino Boezio,residential,False,85.61699999999999,,"LINESTRING (12.4988352 41.669528, 12.4991933 41.6688692, 12.499223 41.6688146)",,,,
193232791,False,,Via Nicolò Copernico,residential,False,134.186,,"LINESTRING (12.500726 41.6659653, 12.5006603 41.6659566, 12.5005935 41.6659514, 12.5004598 41.6659474, 12.5003687 41.6659465, 12.5003595 41.6659464, 12.5002651 41.6659481, 12.5001549 41.6659524, 12.5000507 41.6659594, 12.4998951 41.6659738, 12.4996885 41.6659929, 12.4993431 41.6660249, 12.4992005 41.6660381, 12.4991614 41.6660423, 12.4991202 41.6660476)",,,,
193232791,False,,Via Nicolò Copernico,residential,True,42.181,,"LINESTRING (12.500726 41.6659653, 12.5008071 41.6659825, 12.500887 41.6660033, 12.5012016 41.6660974)",,,,
176191355,False,2,Via Virgilio,tertiary,False,173.156,,"LINESTRING (12.5036194 41.6668, 12.5035812 41.6668722, 12.5028971 41.66819, 12.5028651 41.6682517)",,50,,
176191355,False,2,Via Virgilio,tertiary,True,40.452000000000005,,"LINESTRING (12.5036194 41.6668, 12.5036497 41.666742, 12.5037985 41.6664617)",,50,,
193232793,False,,Via Federico Confalonieri,residential,False,34.868,,"LINESTRING (12.5036194 41.6668, 12.5035583 41.6667823, 12.5032281 41.6666865)",,,,
193232793,False,,Via Federico Confalonieri,residential,True,58.364999999999995,,"LINESTRING (12.5036194 41.6668, 12.5037275 41.666833, 12.5042698 41.6669986)",,,,
176190594,True,,Via Ovidio,residential,False,39.669000000000004,,"LINESTRING (12.5004726 41.6691798, 12.5004954 41.6691348, 12.5006415 41.6688461)",,,,
1186985852,True,,Via Orazio,residential,False,57.424,,"LINESTRING (12.5004726 41.6691798, 12.500579 41.6692109, 12.5008887 41.6693014, 12.5011164 41.669368)",,,,
31579093,True,,Via Varrone,residential,False,56.311,,"LINESTRING (12.5001135 41.6698977, 12.5007423 41.670087)",,,,
176190594,True,,Via Ovidio,residential,False,85.217,,"LINESTRING (12.5001135 41.6698977, 12.5004389 41.6692471, 12.5004472 41.6692305, 12.5004726 41.6691798)",,,,
176190594,True,,Via Ovidio,residential,False,82.19000000000001,,"LINESTRING (12.4994297 41.6711806, 12.4994624 41.6711198, 12.4997635 41.6705597, 12.4997985 41.6704947)",,,,
232016296,True,,Via Filippo Re,residential,False,85.775,,"LINESTRING (12.5011164 41.669368, 12.5010914 41.6694161, 12.5010617 41.6694732, 12.5008435 41.6698926, 12.5007423 41.670087)",,50,,
176190594,True,,Via Ovidio,residential,False,71.353,,"LINESTRING (12.4997985 41.6704947, 12.4998284 41.670438, 12.5001135 41.6698977)",,,,
193232787,True,,Via Plinio,residential,False,61.665,,"LINESTRING (12.4997985 41.6704947, 12.4997414 41.6704774, 12.4991105 41.6702863)",,,,
232016296,True,,Via Filippo Re,residential,False,79.554,,"LINESTRING (12.5004199 41.6706923, 12.5000683 41.6713578)",,50,,
22756631,False,,Largo Plinio,residential,True,91.19900000000001,,"LINESTRING (12.5004199 41.6706923, 12.500475 41.670729, 12.5005168 41.6707544, 12.5005492 41.6707711, 12.5005835 41.6707848, 12.5006369 41.6708039, 12.5009249 41.6708856, 12.5012924 41.6709941, 12.5014132 41.6710291)",,,,
193232787,True,,Via Plinio,residential,False,56.096,,"LINESTRING (12.5004199 41.6706923, 12.499948 41.6705422, 12.4997985 41.6704947)",,,,
193232771,True,,Via Pietro Maroncelli,residential,False,53.662,,"LINESTRING (12.5029183 41.6672696, 12.5023162 41.6670947)",,,,
24235915,True,2,Via Federico Fellini,tertiary,False,43.766000000000005,,"LINESTRING (12.5058928 41.6663591, 12.5061328 41.6664237, 12.5063885 41.6664925)",,,,
24235915,True,2,Via Federico Fellini,tertiary,False,94.02799999999999,,"LINESTRING (12.5056115 41.6649744, 12.5056584 41.665016, 12.5056804 41.6650383, 12.5057025 41.6650636, 12.5057192 41.6650847, 12.5057358 41.6651088, 12.5057637 41.6651609, 12.5057814 41.6652106, 12.5057963 41.6652613, 12.5058027 41.6652996, 12.5058063 41.6653388, 12.5058086 41.6653842, 12.505805 41.6657831)",,,,
112598649,False,2,Largo Bettino Ricasoli,tertiary,False,23.398,,"LINESTRING (12.5056115 41.6649744, 12.5055673 41.6649388, 12.5055123 41.6649031, 12.5054524 41.6648704, 12.5053909 41.664846)",,,,
113954661,False,,Via Fratelli Bandiera,residential,True,57.514,,"LINESTRING (12.5047065 41.6661391, 12.5041974 41.6659893, 12.5040621 41.6659499)",,,,
193232789,True,,Via Luigi Settembrini,residential,False,70.121,,"LINESTRING (12.5047065 41.6661391, 12.5044589 41.6666371, 12.5044113 41.6667299)",,,,
410059463,True,2,Via Fratelli Bandiera,tertiary,False,63.001000000000005,,"LINESTRING (12.4995775 41.6641552, 12.4990044 41.6639318, 12.4989049 41.6638934)",,,,
1186950256,False,2,Via Fratelli Bandiera,tertiary,False,83.44600000000001,,"LINESTRING (12.4995775 41.6641552, 12.4997182 41.6642123, 12.499846 41.6642673, 12.5000025 41.6643334, 12.5001803 41.6644167, 12.5002756 41.664468, 12.5003379 41.6645017, 12.5004321 41.6645482)",,,,
160353845,False,,Via Sandro Pertini,residential,False,65.665,,"LINESTRING (12.4991202 41.6660476, 12.4993332 41.6666163)",,,,
193232791,False,,Via Nicolò Copernico,residential,True,134.18599999999998,,"LINESTRING (12.4991202 41.6660476, 12.4991614 41.6660423, 12.4992005 41.6660381, 12.4993431 41.6660249, 12.4996885 41.6659929, 12.4998951 41.6659738, 12.5000507 41.6659594, 12.5001549 41.6659524, 12.5002651 41.6659481, 12.5003595 41.6659464, 12.5003687 41.6659465, 12.5004598 41.6659474, 12.5005935 41.6659514, 12.5006603 41.6659566, 12.500726 41.6659653)",,,,
177524807,True,,Via Pier Crescenzi,residential,False,60.094,,"LINESTRING (12.502125 41.6674505, 12.5018684 41.6679558)",,50,,
"[160359497, 232016635]",True,,"['Via Giandomenico Romagnosi', 'Via Antonio Oroboni']",residential,False,97.783,,"LINESTRING (12.502125 41.6674505, 12.502736 41.6676328, 12.5029183 41.6672696)",,,,
112704538,True,,Via Singen,residential,False,194.81200000000004,,"LINESTRING (12.5016793 41.663637, 12.5018194 41.6637524, 12.5020348 41.663937, 12.5020517 41.6639534, 12.5020639 41.6639668, 12.5020764 41.6639832, 12.5020996 41.6640158, 12.5021175 41.664048, 12.5021225 41.6640598, 12.5021304 41.6640785, 12.5021379 41.6641088, 12.5021393 41.6641269, 12.502138 41.6641603, 12.5021353 41.664192, 12.5021279 41.6642191, 12.5021053 41.6642711, 12.5020444 41.6643488, 12.5019679 41.6643987, 12.5018518 41.6644679, 12.5017489 41.6645263, 12.5017402 41.6645312, 12.5014357 41.6647112, 12.5013777 41.6647515, 12.5013288 41.6647983, 12.5013102 41.6648247, 12.5012923 41.664863, 12.5012828 41.6648927, 12.5012785 41.6649146, 12.5012765 41.6649428, 12.5012766 41.6649668, 12.5012755 41.6649789, 12.5012693 41.664996)",,,,
"[770743496, 770743497, 24235915]",True,2,Via Federico Fellini,tertiary,False,78.958,yes,"LINESTRING (12.5071193 41.6666933, 12.5077473 41.6668633, 12.5079833 41.6669276, 12.5080126 41.666936)",,,,
177524802,True,2,Via Federico Fellini,tertiary,False,17.361000000000004,,"LINESTRING (12.5071193 41.6666933, 12.5071355 41.6667049, 12.5071434 41.6667141, 12.507148 41.6667211, 12.5071507 41.6667301, 12.5071524 41.6667427, 12.507152 41.6667603, 12.50715 41.6667685, 12.5071474 41.6667763, 12.50714 41.6667879, 12.5071273 41.6667995, 12.5071115 41.6668099, 12.5070869 41.6668205)",,,,
29977320,True,2,Piazza Sergio Leone,tertiary,False,2.9,,"LINESTRING (12.5092015 41.6671876, 12.5092275 41.6671702)",,,,roundabout
113954502,True,2,Via Federico Fellini,tertiary,False,56.876,,"LINESTRING (12.5092425 41.6673832, 12.5085968 41.667213)",,,,
29977320,True,2,Piazza Sergio Leone,tertiary,False,24.926000000000002,,"LINESTRING (12.5092425 41.6673832, 12.5092145 41.6673698, 12.509201 41.6673618, 12.5091875 41.6673513, 12.5091799 41.6673411, 12.5091741 41.6673299, 12.5091704 41.6673144, 12.5091683 41.6672958, 12.5091688 41.6672727, 12.5091703 41.6672555, 12.509173 41.6672369, 12.5091759 41.6672227, 12.5091804 41.6672117, 12.5091896 41.6671991, 12.5092015 41.6671876)",,,,roundabout
29977320,True,2,Piazza Sergio Leone,tertiary,False,17.489,,"LINESTRING (12.5094349 41.6673375, 12.5094031 41.6673564, 12.5093795 41.6673679, 12.509349 41.667378, 12.5093131 41.6673852, 12.5092829 41.6673873, 12.5092506 41.6673849, 12.5092425 41.6673832)",,,,roundabout
29977361,False,,Via Federico Fellini,residential,False,439.06100000000004,,"LINESTRING (12.5094349 41.6673375, 12.5094929 41.6673943, 12.5095011 41.6674045, 12.5095062 41.6674152, 12.5095082 41.6674236, 12.5095087 41.6674359, 12.5095069 41.6674471, 12.5095035 41.6674587, 12.5094975 41.6674715, 12.5094894 41.6674825, 12.5094781 41.6674936, 12.5093684 41.6675686, 12.509056 41.6677758, 12.5089968 41.6678159, 12.5091434 41.668375, 12.509145 41.6683894, 12.5091459 41.6684085, 12.5091441 41.6684267, 12.5091404 41.668446, 12.5091335 41.668463, 12.5091228 41.6684837, 12.5091114 41.6685, 12.5090972 41.6685173, 12.5090591 41.6685516, 12.509036 41.6685658, 12.5090076 41.6685799, 12.508984 41.6685886, 12.5089498 41.6685973, 12.5089175 41.6686008, 12.5088852 41.6686023, 12.5088525 41.668602, 12.5088171 41.6685977, 12.5087907 41.6685922, 12.5087617 41.6685846, 12.5087356 41.6685735, 12.5087122 41.6685623, 12.5086911 41.6685498, 12.5086707 41.668536, 12.5077432 41.6677406, 12.5074511 41.667503, 12.5074242 41.6674785, 12.5074026 41.6674539, 12.5073797 41.6674275, 12.5073623 41.667401, 12.5073493 41.667378, 12.5073445 41.667361, 12.5073424 41.6673457, 12.5073426 41.6673283, 12.5073446 41.6673135, 12.5073543 41.6672921, 12.5073684 41.6672667, 12.5073799 41.6672393, 12.5073916 41.6671988, 12.5073913 41.6671781, 12.5073871 41.6671603, 12.5073758 41.6671433, 12.507358 41.6671271, 12.5073368 41.6671124, 12.5073048 41.6670978, 12.5072646 41.6670838, 12.5068503 41.6669694)",,,,
29977361,False,,Via Federico Fellini,residential,True,439.0609999999999,,"LINESTRING (12.5068503 41.6669694, 12.5072646 41.6670838, 12.5073048 41.6670978, 12.5073368 41.6671124, 12.507358 41.6671271, 12.5073758 41.6671433, 12.5073871 41.6671603, 12.5073913 41.6671781, 12.5073916 41.6671988, 12.5073799 41.6672393, 12.5073684 41.6672667, 12.5073543 41.6672921, 12.5073446 41.6673135, 12.5073426 41.6673283, 12.5073424 41.6673457, 12.5073445 41.667361, 12.5073493 41.667378, 12.5073623 41.667401, 12.5073797 41.6674275, 12.5074026 41.6674539, 12.5074242 41.6674785, 12.5074511 41.667503, 12.5077432 41.6677406, 12.5086707 41.668536, 12.5086911 41.6685498, 12.5087122 41.6685623, 12.5087356 41.6685735, 12.5087617 41.6685846, 12.5087907 41.6685922, 12.5088171 41.6685977, 12.5088525 41.668602, 12.5088852 41.6686023, 12.5089175 41.6686008, 12.5089498 41.6685973, 12.508984 41.6685886, 12.5090076 41.6685799, 12.509036 41.6685658, 12.5090591 41.6685516, 12.5090972 41.6685173, 12.5091114 41.6685, 12.5091228 41.6684837, 12.5091335 41.668463, 12.5091404 41.668446, 12.5091441 41.6684267, 12.5091459 41.6684085, 12.509145 41.6683894, 12.5091434 41.668375, 12.5089968 41.6678159, 12.509056 41.6677758, 12.5093684 41.6675686, 12.5094781 41.6674936, 12.5094894 41.6674825, 12.5094975 41.6674715, 12.5095035 41.6674587, 12.5095069 41.6674471, 12.5095087 41.6674359, 12.5095082 41.6674236, 12.5095062 41.6674152, 12.5095011 41.6674045, 12.5094929 41.6673943, 12.5094349 41.6673375)",,,,
177524803,False,,Via della Tecnica,residential,False,431.87800000000004,,"LINESTRING (12.5068503 41.6669694, 12.506645 41.6674121, 12.5065961 41.6675105, 12.5062941 41.6681182, 12.506024 41.6686619, 12.5059676 41.6687753, 12.5058257 41.6690465, 12.5052566 41.6701343, 12.505118 41.6704326, 12.5050361 41.6706088)",,,,
177524803,False,,Via della Tecnica,residential,True,7.814,,"LINESTRING (12.5068503 41.6669694, 12.5068657 41.6669362, 12.5068811 41.666903)",,,,
188038616,True,2,Via Pontina Vecchia,tertiary,False,255.767,,"LINESTRING (12.5094155 41.6693689, 12.5092717 41.6694753, 12.5092223 41.6695079, 12.5091656 41.669542, 12.5090944 41.6695796, 12.5090327 41.6696068, 12.5089655 41.6696341, 12.5088866 41.6696633, 12.5087414 41.6697137, 12.5086576 41.669749, 12.5085805 41.6697842, 12.508492 41.6698306, 12.508451 41.6698538, 12.5084087 41.6698785, 12.5083607 41.669909, 12.5080874 41.6700859, 12.508019 41.6701314, 12.5079533 41.6701759, 12.5078994 41.6702132, 12.5078481 41.6702495, 12.5077509 41.670321, 12.5073418 41.6706222, 12.5071656 41.6707663, 12.5070754 41.67084)",,60,,
163744918,True,,,trunk_link,False,235.64700000000002,,"LINESTRING (12.5098722 41.6684606, 12.5104689 41.6679876, 12.5105317 41.6679351, 12.5105871 41.6678826, 12.5106362 41.6678283, 12.5106704 41.6677827, 12.5107012 41.6677282, 12.5107375 41.6676574, 12.510753 41.6676258, 12.5107631 41.6675986, 12.5107716 41.6675651, 12.5107756 41.6675282, 12.5107758 41.6674585, 12.5107711 41.667387, 12.5107601 41.6673241, 12.5107442 41.6672593, 12.5107317 41.6672268, 12.5107155 41.6671952, 12.5106899 41.6671601, 12.5106607 41.6671258, 12.5106379 41.6671026, 12.5106103 41.6670794, 12.5105792 41.6670553, 12.5105433 41.6670312, 12.5105088 41.6670132, 12.510473 41.666997, 12.5104356 41.6669843, 12.5103969 41.6669734, 12.5103244 41.6669589, 12.5102531 41.666948, 12.510184 41.6669425, 12.5101419 41.6669417, 12.5100962 41.6669454, 12.510036 41.6669531)",,,,
15699681,False,,Via del Cimitero,unclassified,False,21.664,,"LINESTRING (12.510036 41.6669531, 12.5101149 41.6667674)",,,,
32767059,True,2,Via Cincinnato,tertiary,False,21.447,,"LINESTRING (12.510036 41.6669531, 12.510248 41.666843)",,60,,
32767057,True,2,Via Cincinnato,tertiary,False,46.208999999999996,,"LINESTRING (12.510036 41.6669531, 12.5099597 41.6670009, 12.5096104 41.6672207)",,,,
178174240,True,,Via Varrone,residential,False,15.473,,"LINESTRING (12.4992544 41.669649, 12.4994291 41.6696973)",,,,
113954659,True,,Via Varrone,residential,False,37.328,,"LINESTRING (12.4992544 41.669649, 12.4990448 41.6695885, 12.4988352 41.669528)",,,,
119853991,True,,Largo Lucio Giunio Columella,residential,False,70.122,,"LINESTRING (12.4989588 41.6702397, 12.4989763 41.6702048, 12.4992544 41.669649)",,,,
159210075,True,,Piazza Pietro Bassanetti,residential,False,58.67099999999999,,"LINESTRING (12.5008162 41.6685043, 12.5009653 41.6685473, 12.50109 41.6685833, 12.5012304 41.6686238, 12.5013393 41.6686552, 12.5014751 41.6686944)",,,,
176190594,True,,Via Ovidio,residential,False,88.971,,"LINESTRING (12.5008162 41.6685043, 12.5008667 41.6684041, 12.5011937 41.6677555)",,,,
"[112598649, 193232797]",False,2,"['Via Virgilio', 'Largo Bettino Ricasoli']",tertiary,"[False, True]",157.457,,"LINESTRING (12.5052455 41.6648019, 12.5052064 41.6647959, 12.5051833 41.6647932, 12.5051447 41.6647903, 12.5051028 41.6647889, 12.5050627 41.6647902, 12.5050193 41.6647929, 12.504991 41.6647957, 12.5049653 41.6647991, 12.5049285 41.6648061, 12.5048966 41.6648144, 12.5048604 41.664825, 12.5048331 41.6648343, 12.5048016 41.664846, 12.5047652 41.6648615, 12.504741 41.6648743, 12.5047144 41.6648907, 12.5046988 41.6649021, 12.5046751 41.6649213, 12.5046445 41.6649479, 12.5046185 41.6649755, 12.5045936 41.665004, 12.5045764 41.6650256, 12.504549 41.6650635, 12.5043872 41.6653178, 12.5043443 41.6654018, 12.5042001 41.665684, 12.5041312 41.6657784)",,50,,
112598649,False,2,Largo Bettino Ricasoli,tertiary,True,13.051,,"LINESTRING (12.5052455 41.6648019, 12.5053136 41.6648199, 12.5053777 41.6648408, 12.5053909 41.664846)",,,,
177524805,False,,,residential,False,95.66399999999999,,"LINESTRING (12.5052455 41.6648019, 12.5052971 41.664721, 12.5054696 41.6644508, 12.5055814 41.6642953, 12.5056031 41.6642716, 12.5056251 41.6642524, 12.5056485 41.6642373, 12.505675 41.6642293, 12.5057028 41.6642253, 12.5057347 41.6642263, 12.5057773 41.6642353, 12.5058135 41.664249, 12.5059136 41.6642954)",,,,
24235917,True,2,Via Federico Fellini,tertiary,False,71.62,,"LINESTRING (12.5057041 41.6664282, 12.5057007 41.6663864, 12.5056999 41.6663564, 12.5056964 41.6662271, 12.5056983 41.6660714, 12.505707 41.6657843)",,,,
160365641,True,2,Via Cincinnato,tertiary,False,20.168,,"LINESTRING (12.5057041 41.6664282, 12.5057116 41.6664036, 12.5057184 41.666392, 12.5057275 41.666383, 12.505737 41.6663759, 12.5057524 41.6663681, 12.5057678 41.6663619, 12.5057901 41.6663561, 12.5058108 41.6663533, 12.5058342 41.6663528, 12.5058568 41.6663538, 12.5058719 41.6663553, 12.5058928 41.6663591)",,,,
"[993769172, 160365638]",False,,"['Via Amatore Sciesa', 'Via Federico Fellini']",residential,True,67.635,,"LINESTRING (12.5048616 41.6666118, 12.5054889 41.666546, 12.5055017 41.6665455, 12.5055157 41.6665471, 12.5056615 41.6665837)",,,,
113954503,True,,Via Federico Fellini,residential,False,20.284,,"LINESTRING (12.5058927 41.6666424, 12.5056615 41.6665837)",,,,
177524813,False,,Via Santorre di Santarosa,residential,True,9.479,,"LINESTRING (12.5058927 41.6666424, 12.505931 41.6665621)",,,,
177524813,False,,Via Santorre di Santarosa,residential,False,204.949,,"LINESTRING (12.5058927 41.6666424, 12.5051255 41.6681803, 12.5050296 41.6683691)",,,,
113954503,True,,Via Federico Fellini,residential,False,87.065,,"LINESTRING (12.5068811 41.666903, 12.5058927 41.6666424)",,,,
177524803,False,,Via della Tecnica,residential,True,9.973,,"LINESTRING (12.5068811 41.666903, 12.5069202 41.6668182)",,,,
177524803,False,,Via della Tecnica,residential,False,7.814,,"LINESTRING (12.5068811 41.666903, 12.5068657 41.6669362, 12.5068503 41.6669694)",,,,
193232783,False,,Via Palladio Rutilio,residential,False,60.307,,"LINESTRING (12.5011937 41.6677555, 12.5018684 41.6679558)",,,,
176190594,True,,Via Ovidio,residential,False,60.185,,"LINESTRING (12.5011937 41.6677555, 12.5014127 41.6673473, 12.5014633 41.6672531)",,,,
119854001,True,,Via Lucio Giunio Columella,residential,False,56.583,,"LINESTRING (12.5000683 41.6713578, 12.4994297 41.6711806)",,,,
22757152,False,2,Via Fratelli Bandiera,tertiary,False,39.770999999999994,,"LINESTRING (12.5012693 41.664996, 12.5013085 41.665016, 12.5013697 41.6650491, 12.5014197 41.6650709, 12.5014787 41.6650975, 12.5015342 41.665117, 12.501584 41.6651338, 12.5016896 41.6651638)",,,,
