osmid,oneway,name,highway,reversed,length,geometry,ref,junction,bridge,lanes
59180487,False,Via Vidone,unclassified,False,155.357,"LINESTRING (7.637047 44.9462756, 7.6360754 44.9465558, 7.6357875 44.9466168, 7.6351986 44.9467636)",,,,
206267352,False,,residential,True,146.949,"LINESTRING (7.637047 44.9462756, 7.6369571 44.9455211, 7.6362222 44.9457401)",,,,
309037944,False,Via Padre Aliberti,tertiary,True,85.163,"LINESTRING (7.6375265 44.944737, 7.6376354 44.945499)",,,,
68615517,False,Via Carmagnola,residential,False,106.35300000000002,"LINESTRING (7.6375265 44.944737, 7.6380517 44.9445637, 7.6381328 44.9445493, 7.6382324 44.9445371, 7.6383826 44.9445371, 7.6385375 44.9445523, 7.638715 44.9445835, 7.6388123 44.9445896)",,,,
68615517,False,Via Carmagnola,residential,True,214.39499999999998,"LINESTRING (7.6375265 44.944737, 7.6359164 44.9452288, 7.6354916 44.9446112)",,,,
309037944,False,Via Padre Aliberti,tertiary,False,88.747,"LINESTRING (7.6375265 44.944737, 7.6374361 44.9445082, 7.6371918 44.943975)",,,,
328739249,False,Via Circonvallazione,tertiary,True,102.43700000000001,"LINESTRING (7.6276913 44.9443275, 7.6278106 44.944557, 7.6279493 44.9447131, 7.6283385 44.9451211)",SP143,,,
318701873,False,Via Carignano,residential,False,98.844,"LINESTRING (7.6349852 44.9448559, 7.6342952 44.9454112, 7.6341694 44.9455312)",,,,
318701873,False,Via Carignano,residential,True,48.598,"LINESTRING (7.6349852 44.9448559, 7.635342 44.944656, 7.6354916 44.9446112)",,,,
59180484,True,Via San Desiderio,residential,False,159.185,"LINESTRING (7.6351986 44.9467636, 7.6341694 44.9455312)",,,,
328739251,True,Via Fratelli Cervi,unclassified,False,103.34,"LINESTRING (7.6351986 44.9467636, 7.6341784 44.9473487)",,,,
59180487,False,Via Vidone,unclassified,True,155.357,"LINESTRING (7.6351986 44.9467636, 7.6357875 44.9466168, 7.6360754 44.9465558, 7.637047 44.9462756)",,,,
309037944,False,Via Padre Aliberti,tertiary,True,88.747,"LINESTRING (7.6371918 44.943975, 7.6374361 44.9445082, 7.6375265 44.944737)",,,,
318701873,False,Via Carignano,residential,False,91.374,"LINESTRING (7.6371918 44.943975, 7.6365539 44.9442528, 7.6361901 44.9443897)",,,,
68615512,False,,unclassified,True,125.629,"LINESTRING (7.6388123 44.9445896, 7.638818 44.9457194)",,,,
68615517,False,Via Carmagnola,residential,True,106.35300000000001,"LINESTRING (7.6388123 44.9445896, 7.638715 44.9445835, 7.6385375 44.9445523, 7.6383826 44.9445371, 7.6382324 44.9445371, 7.6381328 44.9445493, 7.6380517 44.9445637, 7.6375265 44.944737)",,,,
252288365,False,,residential,False,94.489,"LINESTRING (7.6388123 44.9445896, 7.6398831 44.9443427, 7.6399515 44.944322)",,,,
68615504,False,Via Circonvallazione,tertiary,False,61.555,"LINESTRING (7.6286966 44.9513321, 7.6289835 44.9508171)",SP143,,,
441625198,True,,tertiary,False,63.010000000000005,"LINESTRING (7.6286966 44.9513321, 7.6286497 44.9515371, 7.6286293 44.9516639, 7.6286603 44.9517581, 7.6287148 44.9518871)",SP143,,,
318701873,False,Via Carignano,residential,True,10.827,"LINESTRING (7.6354916 44.9446112, 7.6356108 44.9445626)",,,,
68615517,False,Via Carmagnola,residential,False,214.39499999999998,"LINESTRING (7.6354916 44.9446112, 7.6359164 44.9452288, 7.6375265 44.944737)",,,,
318701873,False,Via Carignano,residential,False,48.598,"LINESTRING (7.6354916 44.9446112, 7.635342 44.944656, 7.6349852 44.9448559)",,,,
68615507,False,Via Roma,residential,False,10.641,"LINESTRING (7.6317168 44.9483048, 7.6317709 44.9482171)",,,,
68615507,False,Via Roma,residential,True,91.508,"LINESTRING (7.6317168 44.9483048, 7.6315221 44.9487009, 7.6314093 44.948889, 7.6313592 44.9489423, 7.6312489 44.9490527)",,,,
328739280,True,,residential,False,16.041,"LINESTRING (7.6317168 44.9483048, 7.6316567 44.9482399, 7.6315822 44.9481991)",,,,
42797779,True,,tertiary,False,22.016,"LINESTRING (7.6285767 44.9520917, 7.628521 44.9520877, 7.6284697 44.952072, 7.6284275 44.9520459, 7.6283985 44.9520121, 7.6283853 44.9519736)",SP143,roundabout,,
68615528,False,Via San Desiderio,unclassified,True,153.59,"LINESTRING (7.6341694 44.9455312, 7.6336721 44.9448875, 7.633361 44.9445225, 7.6331599 44.944353)",,,,
73581165,False,Via Primo Mazzolari,unclassified,False,71.746,"LINESTRING (7.6341694 44.9455312, 7.6339786 44.9457024, 7.6335424 44.9459669, 7.633518 44.9459782)",,,,
318701873,False,Via Carignano,residential,True,98.844,"LINESTRING (7.6341694 44.9455312, 7.6342952 44.9454112, 7.6349852 44.9448559)",,,,
59180487,False,Via Vidone,unclassified,False,94.205,"LINESTRING (7.638818 44.9457194, 7.637721 44.9460584)",,,,
68615512,False,,unclassified,False,125.629,"LINESTRING (7.638818 44.9457194, 7.6388123 44.9445896)",,,,
1036284877,False,Via Quattro Novembre,residential,True,56.048,"LINESTRING (7.6393581 44.9483099, 7.639273 44.9483646, 7.639104 44.9484854, 7.6389747 44.9485994, 7.6388891 44.948687)",,,,
1036284878,True,,residential,False,125.277,"LINESTRING (7.6393581 44.9483099, 7.6393711 44.9482828, 7.6393723 44.9482506, 7.6393606 44.9481639, 7.6393583 44.9481225, 7.6393501 44.9479821, 7.6393338 44.947535, 7.6393327 44.9473111, 7.6393359 44.9471855)",,,,
309728414,False,Via Cottolengo,unclassified,True,8.687,"LINESTRING (7.630828 44.9455165, 7.6307352 44.9454742)",,,,
106405993,False,Via Don Minzoni,residential,False,97.142,"LINESTRING (7.630828 44.9455165, 7.6317429 44.945058, 7.6318356 44.9450119)",,,,
309728414,False,Via Cottolengo,unclassified,False,69.261,"LINESTRING (7.630828 44.9455165, 7.6311354 44.9456566, 7.6315438 44.945878)",,,,
68615504,False,Via Circonvallazione,tertiary,True,95.951,"LINESTRING (7.6298585 44.9492104, 7.6294183 44.9500151)",SP143,,,
68615504,False,Via Circonvallazione,tertiary,False,61.123,"LINESTRING (7.6298585 44.9492104, 7.6301163 44.9487457, 7.630136 44.9486972)",SP143,,,
"[498822952, 68615507, 328590254]",False,Via Roma,residential,"[False, True]",114.76899999999999,"LINESTRING (7.6298585 44.9492104, 7.6300101 44.9492129, 7.6308029 44.9492262, 7.6308823 44.9492156, 7.6309505 44.9491862, 7.6311134 44.9491155, 7.6312489 44.9490527)",,,,
561320119,True,Via Cottolengo,unclassified,False,52.381,"LINESTRING (7.6341784 44.9473487, 7.6345895 44.947632, 7.6346436 44.9476845)",,,,
309728414,False,Via Cottolengo,unclassified,False,71.786,"LINESTRING (7.6299683 44.9451247, 7.6307352 44.9454742)",,,,
309728414,False,Via Cottolengo,unclassified,True,43.78,"LINESTRING (7.6299683 44.9451247, 7.6295157 44.9448958)",,,,
328739271,False,,residential,False,85.06099999999999,"LINESTRING (7.6299683 44.9451247, 7.629438 44.945523, 7.6296646 44.9456702)",,,,
83515952,True,Via Cottolengo,unclassified,False,64.46300000000001,"LINESTRING (7.6283552 44.9444862, 7.6285102 44.9445431, 7.6288509 44.9446188, 7.628973 44.9446612, 7.6290399 44.9446741, 7.6291219 44.9446758)",,,,
309728414,False,Via Cottolengo,unclassified,False,43.78,"LINESTRING (7.6295157 44.9448958, 7.6299683 44.9451247)",,,,
309728414,False,Via Cottolengo,unclassified,True,39.713,"LINESTRING (7.6295157 44.9448958, 7.6292422 44.9447662, 7.6291219 44.9446758)",,,,
106405993,False,Via Don Minzoni,residential,True,95.904,"LINESTRING (7.6331599 44.944353, 7.632163 44.944849)",,,,
68615528,False,Via San Desiderio,unclassified,False,153.59,"LINESTRING (7.6331599 44.944353, 7.633361 44.9445225, 7.6336721 44.9448875, 7.6341694 44.9455312)",,,,
328739249,False,Via Circonvallazione,tertiary,False,102.43700000000001,"LINESTRING (7.6283385 44.9451211, 7.6279493 44.9447131, 7.6278106 44.944557, 7.6276913 44.9443275)",SP143,,,
328739249,False,Via Circonvallazione,tertiary,True,125.55000000000001,"LINESTRING (7.6283385 44.9451211, 7.6286748 44.9454556, 7.6287673 44.9455815, 7.6290512 44.946122)",SP143,,,
106406014,False,Via Trento,residential,False,81.865,"LINESTRING (7.6281337 44.9464689, 7.6289387 44.9461645, 7.6290512 44.946122)",,,,
228570126,False,Via Bassano del Grappa,residential,True,118.856,"LINESTRING (7.6281337 44.9464689, 7.6282142 44.9469707, 7.6282086 44.9471176, 7.6281618 44.9472288, 7.6280051 44.9475085)",,,,
328739265,False,,residential,False,102.668,"LINESTRING (7.6380314 44.9471944, 7.6393359 44.9471855)",,,,
309037944,False,Via Padre Aliberti,tertiary,False,129.00900000000001,"LINESTRING (7.6380314 44.9471944, 7.637908 44.946924, 7.6378007 44.9465133, 7.637721 44.9460584)",,,,
309037944,False,Via Padre Aliberti,tertiary,True,74.359,"LINESTRING (7.6380314 44.9471944, 7.6381506 44.9474954, 7.6383012 44.9478352)",,,,
106406521,True,Via Parisetto,residential,False,213.603,"LINESTRING (7.6280051 44.9475085, 7.6287721 44.9479661, 7.6299857 44.9486221, 7.630136 44.9486972)",,,,
228570126,False,Via Bassano del Grappa,residential,False,118.856,"LINESTRING (7.6280051 44.9475085, 7.6281618 44.9472288, 7.6282086 44.9471176, 7.6282142 44.9469707, 7.6281337 44.9464689)",,,,
309728414,False,Via Cottolengo,unclassified,False,108.301,"LINESTRING (7.6315438 44.945878, 7.6318736 44.9460549, 7.6323076 44.946267, 7.6325825 44.9464189, 7.6326582 44.946448)",,,,
309728414,False,Via Cottolengo,unclassified,True,69.261,"LINESTRING (7.6315438 44.945878, 7.6311354 44.9456566, 7.630828 44.9455165)",,,,
"[561550818, 797889965, 797889966]",False,Via Don Gerardo Russo,residential,True,180.783,"LINESTRING (7.6315438 44.945878, 7.631515 44.9458958, 7.631069 44.946202, 7.6308113 44.9463781, 7.6307724 44.9463994, 7.6307578 44.946405, 7.6307029 44.9464301, 7.6306299 44.9464635, 7.6304371 44.946548, 7.6299902 44.9467477, 7.629794 44.9468051, 7.6297274 44.9468517)",,,yes,2
68615519,True,Via San Bartolomeo,residential,False,60.201,"LINESTRING (7.6346436 44.9476845, 7.6340601 44.9480346)",,,,
561320119,True,Via Cottolengo,unclassified,False,87.64799999999998,"LINESTRING (7.6346436 44.9476845, 7.6351283 44.9478655, 7.6355697 44.9480305, 7.6356339 44.9480428)",,,,
73580602,True,Via La Loggia,residential,False,155.739,"LINESTRING (7.6389661 44.9495796, 7.6388444 44.9496079, 7.6379683 44.9500065, 7.6377967 44.9500729, 7.63742 44.9502015, 7.6372858 44.950223, 7.6372339 44.9502413)",,,,
309037945,True,,tertiary,False,7.638999999999999,"LINESTRING (7.6389661 44.9495796, 7.6389563 44.949561, 7.6389558 44.9495411, 7.6389648 44.9495222, 7.6389728 44.9495152)",,roundabout,,
309728414,False,Via Cottolengo,unclassified,False,39.713,"LINESTRING (7.6291219 44.9446758, 7.6292422 44.9447662, 7.6295157 44.9448958)",,,,
135026259,False,Via Cottolengo,residential,True,34.431,"LINESTRING (7.6371352 44.9502369, 7.6370706 44.9501709, 7.636949 44.9499583)",,,,
309728415,True,,residential,False,8.395999999999999,"LINESTRING (7.6371352 44.9502369, 7.6371541 44.9502299, 7.637175 44.9502267, 7.6371963 44.9502277, 7.6372164 44.9502327, 7.6372339 44.9502413)",,roundabout,,
309728415,True,,residential,False,8.399000000000001,"LINESTRING (7.6372339 44.9502413, 7.6372475 44.950253, 7.6372561 44.9502668, 7.6372591 44.9502817, 7.6372563 44.9502967, 7.6372479 44.9503106)",,roundabout,,
309728415,True,,residential,False,15.634,"LINESTRING (7.6371823 44.9503375, 7.6371625 44.950336, 7.6371439 44.950331, 7.6371277 44.9503229, 7.6371149 44.9503121, 7.6371063 44.9502995, 7.6371025 44.9502857, 7.6371038 44.9502716, 7.6371099 44.9502583, 7.6371207 44.9502464, 7.6371352 44.9502369)",,roundabout,,
328739282,True,,residential,False,94.18299999999999,"LINESTRING (7.6371823 44.9503375, 7.6371983 44.9505155, 7.6371785 44.950802, 7.6371314 44.9509483, 7.6370741 44.9511262, 7.6370625 44.9511748)",,,,
252288365,False,,residential,True,94.489,"LINESTRING (7.6399515 44.944322, 7.6398831 44.9443427, 7.6388123 44.9445896)",,,,
318701873,False,Via Carignano,residential,False,49.482,"LINESTRING (7.6361901 44.9443897, 7.6359297 44.9444687, 7.6356108 44.9445626)",,,,
318701873,False,Via Carignano,residential,True,91.374,"LINESTRING (7.6361901 44.9443897, 7.6365539 44.9442528, 7.6371918 44.943975)",,,,
318701873,False,Via Carignano,residential,False,10.827,"LINESTRING (7.6356108 44.9445626, 7.6354916 44.9446112)",,,,
318701873,False,Via Carignano,residential,True,49.482,"LINESTRING (7.6356108 44.9445626, 7.6359297 44.9444687, 7.6361901 44.9443897)",,,,
206267352,False,,residential,False,146.949,"LINESTRING (7.6362222 44.9457401, 7.6369571 44.9455211, 7.637047 44.9462756)",,,,
328590253,False,Piazza Marconi,residential,False,56.366,"LINESTRING (7.6340601 44.9480346, 7.6344912 44.9484394)",,,,
498820471,True,Via San Bartolomeo,residential,False,65.348,"LINESTRING (7.6340601 44.9480346, 7.6338206 44.9481404, 7.633418 44.9483191, 7.6333507 44.9483388)",,,,
328590253,False,Piazza Marconi,residential,True,56.366,"LINESTRING (7.6344912 44.9484394, 7.6340601 44.9480346)",,,,
328590245,False,,residential,True,81.238,"LINESTRING (7.6374247 44.9489325, 7.6365335 44.9493012)",,,,
135026259,False,Via Cottolengo,residential,False,13.712,"LINESTRING (7.6365335 44.9493012, 7.6366091 44.9494123)",,,,
135026259,False,Via Cottolengo,residential,True,75.453,"LINESTRING (7.6365335 44.9493012, 7.63609 44.9486996)",,,,
328590245,False,,residential,False,81.238,"LINESTRING (7.6365335 44.9493012, 7.6374247 44.9489325)",,,,
135026259,False,Via Cottolengo,residential,True,13.712,"LINESTRING (7.6366091 44.9494123, 7.6365335 44.9493012)",,,,
135026259,False,Via Cottolengo,residential,False,50.513000000000005,"LINESTRING (7.6366091 44.9494123, 7.6367247 44.949566, 7.6368732 44.9498257)",,,,
328739252,True,Via Gavuzzi,residential,False,124.648,"LINESTRING (7.6366091 44.9494123, 7.635301 44.9499545, 7.6352395 44.949975)",,,,
135026259,False,Via Cottolengo,residential,False,15.905,"LINESTRING (7.6368732 44.9498257, 7.636949 44.9499583)",,,,
135026259,False,Via Cottolengo,residential,True,50.513000000000005,"LINESTRING (7.6368732 44.9498257, 7.6367247 44.949566, 7.6366091 44.9494123)",,,,
68615504,False,Via Circonvallazione,tertiary,False,95.951,"LINESTRING (7.6294183 44.9500151, 7.6298585 44.9492104)",SP143,,,
68615504,False,Via Circonvallazione,tertiary,True,95.517,"LINESTRING (7.6294183 44.9500151, 7.6289835 44.9508171)",SP143,,,
328590264,True,Via Edmondo De Amicis,unclassified,False,165.392,"LINESTRING (7.6294183 44.9500151, 7.6295153 44.9499966, 7.6295544 44.950003, 7.6297626 44.9500374, 7.6303651 44.949833, 7.6308622 44.9497495, 7.6309568 44.9497976, 7.6311733 44.9500782)",,,,
328590252,False,Via Gavuzzi,residential,True,87.063,"LINESTRING (7.6352395 44.949975, 7.634254 44.9503308)",,,,
328739255,False,Via Marconi,residential,True,41.774,"LINESTRING (7.6352395 44.949975, 7.6354265 44.9502235, 7.6354938 44.9503047)",,,,
328739258,True,Via Marconi,residential,False,87.774,"LINESTRING (7.6352395 44.949975, 7.6347846 44.9493008, 7.6347379 44.9492745)",,,,
328590268,False,Via del Castello,unclassified,True,48.204,"LINESTRING (7.6311733 44.9500782, 7.6312524 44.9501778, 7.6314737 44.950456)",,,,
328590262,False,Via Calvo,residential,True,83.295,"LINESTRING (7.6354938 44.9503047, 7.63455 44.9506438)",,,,
328739248,True,Via Calvo,residential,False,120.915,"LINESTRING (7.6354938 44.9503047, 7.6368732 44.9498257)",,,,
328739255,False,Via Marconi,residential,False,41.774,"LINESTRING (7.6354938 44.9503047, 7.6354265 44.9502235, 7.6352395 44.949975)",,,,
561305087,False,Via Garibaldi,residential,True,110.583,"LINESTRING (7.6354938 44.9503047, 7.6358261 44.9509736, 7.635965 44.9512416)",,,,
328590252,False,Via Gavuzzi,residential,False,87.063,"LINESTRING (7.634254 44.9503308, 7.6352395 44.949975)",,,,
328590242,False,,residential,True,67.201,"LINESTRING (7.6384667 44.9506339, 7.6376758 44.9508618)",,,,
328739284,True,,unclassified,False,78.487,"LINESTRING (7.6307512 44.9507122, 7.6309489 44.9504027, 7.6311051 44.9501247, 7.6311733 44.9500782)",,,,
561305084,False,,residential,False,163.399,"LINESTRING (7.6307512 44.9507122, 7.6306537 44.9507595, 7.6305341 44.9508273, 7.6304942 44.9508882, 7.6304046 44.9511071, 7.6303622 44.9511597, 7.6303202 44.9511768, 7.6302713 44.9511831, 7.6302333 44.9511848, 7.6301815 44.9511787, 7.6301121 44.9511601, 7.629418 44.9509609, 7.6292273 44.9509062, 7.6291487 44.9508837)",,,,
68615504,False,Via Circonvallazione,tertiary,False,95.517,"LINESTRING (7.6289835 44.9508171, 7.6294183 44.9500151)",SP143,,,
68615504,False,Via Circonvallazione,tertiary,True,61.555,"LINESTRING (7.6289835 44.9508171, 7.6286966 44.9513321)",SP143,,,
"[561550833, 561550834]",True,,residential,False,15.379,"LINESTRING (7.6289835 44.9508171, 7.6291145 44.9508535, 7.6291242 44.9508621, 7.6291369 44.9508733, 7.6291487 44.9508837)",,,,
328590242,False,,residential,False,67.201,"LINESTRING (7.6376758 44.9508618, 7.6384667 44.9506339)",,,,
561305088,False,Via Altina,residential,False,69.932,"LINESTRING (7.6376758 44.9508618, 7.6372479 44.9503106)",,,,
561305088,False,Via Altina,residential,True,42.652,"LINESTRING (7.6376758 44.9508618, 7.6378598 44.9510989, 7.6379867 44.9511676)",,,,
328590260,False,Via Altina,residential,True,142.121,"LINESTRING (7.6399592 44.9509649, 7.6392034 44.9510779, 7.6384767 44.9512307, 7.6382269 44.9513128)",,,,
328590250,False,Vicolo San Martino,residential,False,181.44899999999998,"LINESTRING (7.6379867 44.9511676, 7.6393709 44.9507643, 7.63951 44.950752, 7.6397427 44.9506796, 7.639739 44.9505373, 7.6396887 44.9504635, 7.6396775 44.9503949)",,,,
561305088,False,Via Altina,residential,False,42.652,"LINESTRING (7.6379867 44.9511676, 7.6378598 44.9510989, 7.6376758 44.9508618)",,,,
335899374,True,Via Nuova,residential,False,162.15499999999997,"LINESTRING (7.6370625 44.9511748, 7.6368329 44.9521182, 7.6368309 44.9524218, 7.6368291 44.9526192)",,,,
328590262,False,Via Calvo,residential,False,91.2,"LINESTRING (7.634614 44.9512368, 7.6342106 44.9507658, 7.63455 44.9506438)",,,,
328590258,True,Via Volontari italiani del sangue,residential,False,97.004,"LINESTRING (7.635965 44.9512416, 7.6367676 44.9510234, 7.6368157 44.9510263, 7.6368568 44.9510442, 7.6370625 44.9511748)",,,,
561305087,False,Via Garibaldi,residential,False,110.583,"LINESTRING (7.635965 44.9512416, 7.6358261 44.9509736, 7.6354938 44.9503047)",,,,
328590260,False,Via Altina,residential,False,142.12099999999998,"LINESTRING (7.6382269 44.9513128, 7.6384767 44.9512307, 7.6392034 44.9510779, 7.6399592 44.9509649)",,,,
561305089,True,Via Altina,residential,False,24.921999999999997,"LINESTRING (7.6382269 44.9513128, 7.6381454 44.9512534, 7.6379867 44.9511676)",,,,
328590243,False,,residential,False,53.651,"LINESTRING (7.636548 44.9523331, 7.6359167 44.9525153)",,,,
328590271,False,Via Giuseppe Garibaldi,residential,True,24.303,"LINESTRING (7.636548 44.9523331, 7.6366566 44.9525377)",,,,
775119534,True,Via Giuseppe Garibaldi,residential,False,130.274,"LINESTRING (7.636548 44.9523331, 7.6365557 44.9522988, 7.6362233 44.9517082, 7.6359814 44.9512712, 7.635965 44.9512416)",,,,
328590243,False,,residential,True,53.651,"LINESTRING (7.6359167 44.9525153, 7.636548 44.9523331)",,,,
328590271,False,Via Giuseppe Garibaldi,residential,False,24.303,"LINESTRING (7.6366566 44.9525377, 7.636548 44.9523331)",,,,
1178805493,True,Via Giuseppe Garibaldi,residential,False,11.827,"LINESTRING (7.6366566 44.9525377, 7.6366776 44.9525577, 7.6367036 44.9525734, 7.6367717 44.9526043)",,,,
328739272,False,,residential,True,69.598,"LINESTRING (7.6382651 44.9451907, 7.6382848 44.9453241, 7.6376354 44.945499)",,,,
309037944,False,Via Padre Aliberti,tertiary,False,85.163,"LINESTRING (7.6376354 44.945499, 7.6375265 44.944737)",,,,
309037944,False,Via Padre Aliberti,tertiary,True,62.566,"LINESTRING (7.6376354 44.945499, 7.637721 44.9460584)",,,,
328739272,False,,residential,False,69.598,"LINESTRING (7.6376354 44.945499, 7.6382848 44.9453241, 7.6382651 44.9451907)",,,,
328739271,False,,residential,True,85.06099999999999,"LINESTRING (7.6296646 44.9456702, 7.629438 44.945523, 7.6299683 44.9451247)",,,,
328739265,False,,residential,True,102.668,"LINESTRING (7.6393359 44.9471855, 7.6380314 44.9471944)",,,,
561550820,True,,tertiary,False,11.67,"LINESTRING (7.6295939 44.9471902, 7.629505 44.9471062)",,,,
68615504,False,Via Circonvallazione,tertiary,True,176.745,"LINESTRING (7.6295939 44.9471902, 7.6299267 44.947789, 7.6301508 44.9481993, 7.6301949 44.9483777, 7.6301863 44.9485737, 7.6301605 44.9486549, 7.630136 44.9486972)",SP143,,,
328739277,False,,residential,True,82.784,"LINESTRING (7.6365363 44.9475617, 7.6362077 44.947622, 7.6360392 44.9475852, 7.6355527 44.9477446)",,,,
59180484,True,Via San Desiderio,residential,False,114.542,"LINESTRING (7.6355527 44.9477446, 7.6355433 44.9476975, 7.6355115 44.947374, 7.6354786 44.9471619, 7.6351986 44.9467636)",,,,
