osmid,oneway,name,highway,reversed,length,geometry,junction,lanes,maxspeed,access
23497741,True,Via Gesualdo Clementi,secondary,False,45.400000000000006,"LINESTRING (15.0833147 37.5048955, 15.08324 37.5048936, 15.0828003 37.5048823)",,,,
177034799,False,Via Santa Maddalena,secondary,True,91.009,"LINESTRING (15.0833147 37.5048955, 15.0833102 37.5049787, 15.083286 37.5054229, 15.0832702 37.5057132)",,,,
41378290,True,,residential,False,4.225,"LINESTRING (15.0895872 37.5018172, 15.0895443 37.5018341)",,,,
904591631,True,,primary,False,10.833,"LINESTRING (15.0895872 37.5018172, 15.0895566 37.5018196, 15.089526 37.5018199, 15.0894954 37.501818, 15.0894651 37.5018139)",roundabout,,,
176635037,True,,primary,False,34.384,"LINESTRING (15.0892154 37.5016439, 15.0892036 37.5016132, 15.089196 37.5015841, 15.0891928 37.5015533, 15.0891936 37.5015352, 15.0891941 37.5015224, 15.0891997 37.5014917, 15.0892096 37.5014618, 15.0892237 37.501433, 15.0892418 37.5014056, 15.0892637 37.50138, 15.0892891 37.5013566)",roundabout,,,
23501927,True,,primary,False,91.995,"LINESTRING (15.0892891 37.5013566, 15.0893207 37.5012998, 15.0893479 37.5012046, 15.0893522 37.5011344, 15.0893448 37.5010684, 15.0893325 37.5010116, 15.0893113 37.5009572, 15.0892896 37.5009108, 15.0892469 37.5008514, 15.0892012 37.5008009, 15.089087 37.5006964, 15.0889995 37.500627)",,,,
177034763,True,,primary,False,43.526,"LINESTRING (15.0892891 37.5013566, 15.0893169 37.5013361, 15.0893474 37.5013181, 15.0893801 37.5013029, 15.0894148 37.5012907, 15.0894509 37.5012815, 15.0894881 37.5012755, 15.0895259 37.5012729, 15.0895639 37.5012735, 15.0896015 37.5012774, 15.0896383 37.5012846, 15.089674 37.501295, 15.089708 37.5013084, 15.0897399 37.5013247)",roundabout,,,
24971551,True,Via Pietro Antonio Coppola,residential,False,23.909,"LINESTRING (15.0901326 37.505068, 15.0899335 37.5052139)",,,,
27060956,False,Via Antonino di Sangiuliano,secondary,False,52.255,"LINESTRING (15.0901326 37.505068, 15.0907247 37.5050827)",,,,
27060956,False,Via Antonino di Sangiuliano,secondary,True,57.93,"LINESTRING (15.0901326 37.505068, 15.0894762 37.5050516)",,,,
27060956,False,Via Antonino di Sangiuliano,secondary,False,112.19,"LINESTRING (15.0911735 37.5050939, 15.0915533 37.5051055, 15.0924447 37.5051256)",,,,
27060956,False,Via Antonino di Sangiuliano,secondary,True,39.609,"LINESTRING (15.0911735 37.5050939, 15.0907562 37.5050835, 15.0907247 37.5050827)",,,,
"[80390958, 806043983]",True,Via Antonino di Sangiuliano,secondary,False,149.56,"LINESTRING (15.0859667 37.5049657, 15.0848084 37.5049339, 15.0842722 37.5049201)",,,,
"[1098942227, 27060956]",False,Via Antonino di Sangiuliano,secondary,False,142.26999999999998,"LINESTRING (15.0859667 37.5049657, 15.0866195 37.5049808, 15.0868268 37.5049854, 15.0870616 37.5049915, 15.0875353 37.5050033, 15.0875788 37.5050044)",,,,
1218296784,True,Via Santa Maddalena,secondary,False,77.482,"LINESTRING (15.0832268 37.5064858, 15.0832522 37.5059976, 15.0832661 37.5057897)",,,,
179620000,False,Via Plebiscito,secondary,True,68.706,"LINESTRING (15.086074 37.4988157, 15.0865146 37.4993252)",,,,
"[70974153, 409365701]",True,Via Grimaldi,residential,False,93.07600000000001,"LINESTRING (15.086074 37.4988157, 15.0858639 37.498934, 15.0854858 37.4991409, 15.0852066 37.4992922)",,,,
179620000,False,Via Plebiscito,secondary,False,54.724000000000004,"LINESTRING (15.086074 37.4988157, 15.0858599 37.4985608, 15.0857372 37.4984025)",,,,
179620000,False,Via Plebiscito,secondary,False,34.107,"LINESTRING (15.0867611 37.4995615, 15.0865146 37.4993252)",,,,
179620000,False,Via Plebiscito,secondary,True,72.07,"LINESTRING (15.0867611 37.4995615, 15.0872989 37.5000494)",,,,
45294241,True,Via Giuseppe Zurria,residential,False,88.929,"LINESTRING (15.0872989 37.5000494, 15.0878695 37.4993901)",,,,
63620292,True,Via Giuseppe Zurria,residential,False,36.88,"LINESTRING (15.0872989 37.5000494, 15.0870577 37.5003203)",,,,
179620000,False,Via Plebiscito,secondary,False,72.07,"LINESTRING (15.0872989 37.5000494, 15.0867611 37.4995615)",,,,
179620000,False,Via Plebiscito,secondary,True,62.314,"LINESTRING (15.0872989 37.5000494, 15.0873948 37.5001352, 15.0877677 37.5004686)",,,,
40064898,False,Via Cristoforo Colombo,secondary,False,58.007999999999996,"LINESTRING (15.0877677 37.5004686, 15.0878504 37.500385, 15.0880025 37.5002314, 15.0881746 37.5000588)",,,,
179620000,False,Via Plebiscito,secondary,False,62.314,"LINESTRING (15.0877677 37.5004686, 15.0873948 37.5001352, 15.0872989 37.5000494)",,,,
1211901691,True,Via Giuseppe Garibaldi,residential,False,39.744,"LINESTRING (15.0831551 37.5014605, 15.0827174 37.5013758)",,2,,
25418523,True,Via Santa Maria delle Grazie,residential,False,94.917,"LINESTRING (15.0831551 37.5014605, 15.0831495 37.5014863, 15.0829738 37.5023019)",,,,
24971832,True,Via Vittorio Emanuele Secondo,secondary,False,110.964,"LINESTRING (15.0908438 37.5031525, 15.0903501 37.5030996, 15.0898687 37.503048, 15.0895972 37.503019)",,2,,
23513665,True,Via Castello Ursino,residential,False,29.6,"LINESTRING (15.0835013 37.5015276, 15.0835136 37.5014878, 15.0835814 37.5012691)",,,,
1211901691,True,Via Giuseppe Garibaldi,residential,False,31.438,"LINESTRING (15.0835013 37.5015276, 15.083248 37.5014785, 15.0831551 37.5014605)",,2,,
23501946,True,Via Giovanni Di Prima,residential,False,120.203,"LINESTRING (15.0888 37.5063798, 15.0901612 37.5064305)",,,,
23518145,True,Via Giacomo Puccini,residential,False,38.262,"LINESTRING (15.0888 37.5063798, 15.0888266 37.5064371, 15.0888604 37.5065011, 15.0888444 37.5066353, 15.0888351 37.5067138)",,,,
"[409365694, 129798711]",False,Via Castello Ursino,residential,True,28.479,"LINESTRING (15.0840067 37.4998099, 15.0840119 37.4998816, 15.0839919 37.4999427, 15.0839561 37.5000605)",,,,
592497003,True,,residential,False,138.92700000000002,"LINESTRING (15.0840067 37.4998099, 15.0839129 37.4993946, 15.0838019 37.4989735, 15.0838036 37.4987869, 15.083908 37.4985932)",,,,
592497003,True,,residential,False,66.206,"LINESTRING (15.0844161 37.4983554, 15.0850764 37.4984324, 15.0851561 37.498451)",,,,
592497003,True,,residential,False,17.291,"LINESTRING (15.0851561 37.498451, 15.0852029 37.498602)",,,,
"[26792771, 591034455]",False,Via Bufalo,residential,False,61.061,"LINESTRING (15.0851561 37.498451, 15.0851579 37.498384, 15.0851693 37.4980053, 15.0852052 37.497906)",,,,
592497003,True,,residential,False,76.748,"LINESTRING (15.0852029 37.498602, 15.0852066 37.4992922)",,,,
"[591034456, 412579884]",False,Via Lombardo,residential,False,51.71,"LINESTRING (15.0852029 37.498602, 15.0852344 37.4985841, 15.0856797 37.4983315)",,,,
592497003,True,,residential,False,30.305,"LINESTRING (15.0852066 37.4992922, 15.0849383 37.4994624)",,,,
29314915,True,,residential,False,51.159,"LINESTRING (15.0845676 37.4998338, 15.0847059 37.4999491, 15.0847202 37.4999908, 15.0847234 37.5002485)",,,,
592497003,True,,residential,False,49.553,"LINESTRING (15.0845676 37.4998338, 15.0844729 37.4998302, 15.0842684 37.4998224, 15.0841337 37.499816, 15.0840067 37.4998099)",,,,
24971551,True,Via Pietro Antonio Coppola,residential,False,6.365,"LINESTRING (15.0889106 37.5056656, 15.0888786 37.5057169)",,,,
23591158,True,Via Biondi,residential,False,70.221,"LINESTRING (15.0890229 37.5050404, 15.0889106 37.5056656)",,,,
27060956,False,Via Antonino di Sangiuliano,secondary,True,29.495,"LINESTRING (15.0890229 37.5050404, 15.0886887 37.505032)",,,,
