osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,maxspeed,width,ref,junction
27834819,Via Ammiraglio Thaon De Revel,residential,False,False,18.281,"LINESTRING (15.4416164 41.7859384, 15.4418305 41.7859777)",,,,,,
27834819,Via Ammiraglio Thaon De Revel,residential,False,True,24.632,"LINESTRING (15.4416164 41.7859384, 15.4413194 41.7859329)",,,,,,
157401048,,residential,False,True,102.16,"LINESTRING (15.4416164 41.7859384, 15.4414048 41.7858491, 15.4411929 41.7857871, 15.4410427 41.7857411, 15.4408067 41.7856751, 15.4406124 41.785638, 15.440538 41.785544)",,,,,,
27834819,Via Ammiraglio Thaon De Revel,residential,False,True,4.833,"LINESTRING (15.4418871 41.7859881, 15.4418305 41.7859777)",,,,,,
520057011,Via Luigi Galasso,residential,False,True,60.782,"LINESTRING (15.4418871 41.7859881, 15.4418401 41.7865336)",,,50,6,,
27834819,Via Ammiraglio Thaon De Revel,residential,False,False,21.076,"LINESTRING (15.4418871 41.7859881, 15.4419866 41.7860012, 15.4421086 41.7860153, 15.4421383 41.7860157)",,,,,,
27834819,Via Ammiraglio Thaon De Revel,residential,False,True,2.358,"LINESTRING (15.4425006 41.7859964, 15.4424722 41.7859976)",,,,,,
157825370,Via Trento,residential,False,True,18.78,"LINESTRING (15.4425006 41.7859964, 15.4424897 41.7861651)",,,,,,
27834819,Via Ammiraglio Thaon De Revel,residential,False,False,29.168999999999997,"LINESTRING (15.4425006 41.7859964, 15.4427221 41.7859474, 15.4427874 41.7859358, 15.4428286 41.7859102)",,,,,,
27834819,Via Ammiraglio Thaon De Revel,residential,False,True,29.168999999999997,"LINESTRING (15.4428286 41.7859102, 15.4427874 41.7859358, 15.4427221 41.7859474, 15.4425006 41.7859964)",,,,,,
157222524,Via Antonio Gramsci,residential,False,False,77.72399999999999,"LINESTRING (15.4428286 41.7859102, 15.4428947 41.7859148, 15.4432997 41.7859498, 15.4437625 41.7859331)",,,,,,
1040664739,Corso Generale Torelli,residential,True,False,78.864,"LINESTRING (15.4428286 41.7859102, 15.4428647 41.7858282, 15.4429575 41.7854054, 15.4430095 41.7852148)",,,,,,
107064248,Via Appennini,residential,False,False,77.372,"LINESTRING (15.4405222 41.7839662, 15.4396414 41.7837364)",,,,,,
27834817,Via San Giacomo,tertiary,False,False,132.482,"LINESTRING (15.4405222 41.7839662, 15.4404668 41.7841682, 15.4404595 41.7841832, 15.4403476 41.7844108, 15.4402822 41.7846384, 15.4402475 41.7848361, 15.4402368 41.7850401, 15.4402315 41.7851306)",,,30,,,
"[27834817, 1040359594]",Via San Giacomo,tertiary,False,True,89.25000000000001,"LINESTRING (15.4405222 41.7839662, 15.4407167 41.7836997, 15.4408729 41.7835985, 15.4411946 41.7834113, 15.4412391 41.7833878)",,,30,6,,
157393733,Via 1° Maggio,residential,True,False,54.116,"LINESTRING (15.4405222 41.7839662, 15.4407584 41.7839791, 15.4409623 41.7839631, 15.4411729 41.7839701)",,,,,,
44326797,Via Ammiraglio Thaon De Revel,tertiary,False,True,39.706,"LINESTRING (15.4387575 41.785898, 15.4392364 41.785899)",,,,8.4,,
"[157823662, 1047669846]",Via Silvio Pellico,residential,False,True,150.56799999999998,"LINESTRING (15.4387575 41.785898, 15.4397057 41.7870141, 15.4397293 41.7870419)",,,30,6.5,,
157823662,Via Silvio Pellico,residential,False,False,71.876,"LINESTRING (15.4402746 41.7875251, 15.4400605 41.7874317, 15.4399652 41.7873195, 15.4397293 41.7870419)",,,,,,
519373000,SP37,tertiary,False,True,40.775,"LINESTRING (15.4402746 41.7875251, 15.4401233 41.7876995, 15.4400075 41.787833)",,,50,8,,
520056202,Via Melissa,residential,False,True,124.171,"LINESTRING (15.4402746 41.7875251, 15.4407558 41.787625, 15.4417524 41.7876666)",,,50,7.5,,
585259605,Via Piave,tertiary,False,True,79.22300000000001,"LINESTRING (15.4402746 41.7875251, 15.4403271 41.7874448, 15.4406418 41.7869631, 15.4406931 41.7868846)",,,,8.5,,
520056202,Via Melissa,residential,False,True,82.927,"LINESTRING (15.4417524 41.7876666, 15.4427526 41.7876711)",,,50,7.5,,
520057011,Via Luigi Galasso,residential,False,False,76.556,"LINESTRING (15.4417524 41.7876666, 15.4418018 41.7869791)",,,50,6,,
520057011,Via Luigi Galasso,residential,False,True,45.363,"LINESTRING (15.4417524 41.7876666, 15.4417238 41.788074)",,,50,6,,
520056202,Via Melissa,residential,False,False,124.171,"LINESTRING (15.4417524 41.7876666, 15.4407558 41.787625, 15.4402746 41.7875251)",,,50,7.5,,
157402061,Via Salvo D'Acquisto,residential,False,False,29.934,"LINESTRING (15.4463424 41.7871671, 15.4466784 41.7870686)",,,,,,
157841834,,tertiary,False,True,58.718,"LINESTRING (15.4463424 41.7871671, 15.4460651 41.7866812)",,,,,,
520056202,Via Melissa,residential,False,False,122.277,"LINESTRING (15.4463424 41.7871671, 15.4449445 41.7875176)",,,50,7.5,,
107064098,Viale Aldo Moro,tertiary,False,True,44.023,"LINESTRING (15.4451517 41.7851346, 15.4456797 41.7850929)",,,,,,
377842880,Corso Vittorio Veneto,tertiary,False,False,94.905,"LINESTRING (15.4451517 41.7851346, 15.445617 41.7859144)",,,,,,
377842883,Viale Aldo Moro,residential,False,False,33.676,"LINESTRING (15.4451517 41.7851346, 15.4447478 41.7851665)",,,,,,
585259596,Corso Vittorio Veneto,tertiary,False,True,19.814,"LINESTRING (15.4451517 41.7851346, 15.4451212 41.7850784, 15.4450621 41.7849694)",,,,,,
1237830366,Corso Generale Torelli,residential,True,False,22.19,"LINESTRING (15.4430095 41.7852148, 15.4430276 41.7850157)",,,,,,
995952967,Via Dell'Indipendenza,residential,True,False,45.577999999999996,"LINESTRING (15.4430095 41.7852148, 15.4428908 41.7851951, 15.4424627 41.7851957)",,,,,,
157375289,Via Monte Grappa,residential,False,True,47.466,"LINESTRING (15.4449445 41.7875176, 15.4447977 41.787105)",,,,,,
520056202,Via Melissa,residential,False,True,122.277,"LINESTRING (15.4449445 41.7875176, 15.4463424 41.7871671)",,,50,7.5,,
520056202,Via Melissa,residential,False,False,89.558,"LINESTRING (15.4449445 41.7875176, 15.4440707 41.7876446, 15.4438808 41.7876418)",,,50,7.5,,
157223485,Via Pietro Giannone,residential,True,False,44.205,"LINESTRING (15.4437639 41.7837279, 15.4438072 41.7838021, 15.4439764 41.7840925)",,,,,,
157223488,Via Guglielmo Oberdan,residential,False,True,160.77099999999996,"LINESTRING (15.4437639 41.7837279, 15.4437437 41.7835991, 15.443682 41.7833051, 15.4436546 41.7831634, 15.4436016 41.7829931, 15.4435104 41.7827831, 15.4434473 41.782667, 15.443385 41.7825894, 15.4433019 41.7825014, 15.4431613 41.7823852)",,,,,,
157222090,Via Duca delle Puglie,residential,True,False,80.797,"LINESTRING (15.4419199 41.7852041, 15.441161 41.7851343, 15.4409512 41.7851312)",,,,,,
157294883,Corso Garibaldi,residential,False,False,86.351,"LINESTRING (15.4419199 41.7852041, 15.4418776 41.7854954, 15.4418305 41.7859777)",,,,,,
157294883,Corso Garibaldi,residential,False,True,32.474000000000004,"LINESTRING (15.4419199 41.7852041, 15.4419797 41.7849768, 15.4420073 41.78492)",,,,,,
157222092,Via Principessa Maria Josè,residential,False,True,39.617,"LINESTRING (15.4437625 41.7859331, 15.4437435 41.7855771)",,,,,,
157222520,Via Principessa Maria Josè,residential,False,False,84.476,"LINESTRING (15.4437625 41.7859331, 15.443815 41.7866918)",,,,6,,
157222524,Via Antonio Gramsci,residential,False,False,84.078,"LINESTRING (15.4437625 41.7859331, 15.4447764 41.7859191)",,,,,,
157222524,Via Antonio Gramsci,residential,False,True,77.724,"LINESTRING (15.4437625 41.7859331, 15.4432997 41.7859498, 15.4428947 41.7859148, 15.4428286 41.7859102)",,,,,,
1047513938,Via Ammiraglio Thaon De Revel,residential,False,False,29.409,"LINESTRING (15.4405658 41.7859166, 15.4409205 41.7859171)",,,,,,
1047513938,Via Ammiraglio Thaon De Revel,residential,False,True,24.674,"LINESTRING (15.4405658 41.7859166, 15.4402683 41.7859222)",,,,,,
1047690297,,residential,False,False,41.495,"LINESTRING (15.4405658 41.7859166, 15.440538 41.785544)",,,,,,
520105864,Via Incoronata,residential,False,True,56.831,"LINESTRING (15.4405658 41.7859166, 15.4405841 41.7860931, 15.4406538 41.7864231)",,,50,5.5,,
27834817,Via San Giacomo,tertiary,False,False,47.844,"LINESTRING (15.4402315 41.7851306, 15.4402286 41.7852149, 15.4402211 41.7855608)",,,30,,,
27834817,Via San Giacomo,tertiary,False,True,132.482,"LINESTRING (15.4402315 41.7851306, 15.4402368 41.7850401, 15.4402475 41.7848361, 15.4402822 41.7846384, 15.4403476 41.7844108, 15.4404595 41.7841832, 15.4404668 41.7841682, 15.4405222 41.7839662)",,,30,,,
157401043,Corso Generale Galasso,residential,False,False,68.074,"LINESTRING (15.4402315 41.7851306, 15.4402931 41.7850551, 15.4403347 41.7849621, 15.4404058 41.784842, 15.4406082 41.7845891)",,,,,,
157540603,Via Balilla,residential,False,True,47.424,"LINESTRING (15.4402315 41.7851306, 15.4401818 41.7851441, 15.4401389 41.7851461, 15.4401049 41.7851449, 15.4396633 41.78513)",,,,,,
157222092,Via Principessa Maria Josè,residential,False,False,40.229,"LINESTRING (15.4437242 41.7852156, 15.4437435 41.7855771)",,,,,,
377842173,Viale Aldo Moro,residential,True,False,59.258,"LINESTRING (15.4437242 41.7852156, 15.4430095 41.7852148)",,,30,6,,
520105176,Piazza dell'Unitá,residential,False,True,21.294,"LINESTRING (15.4406538 41.7864231, 15.440906 41.7864593)",,,50,,,
520105726,Piazza dell'Unitá,residential,False,False,18.674,"LINESTRING (15.4406538 41.7864231, 15.4404297 41.7864063)",,,50,,,
520105864,Via Incoronata,residential,False,False,56.831,"LINESTRING (15.4406538 41.7864231, 15.4405841 41.7860931, 15.4405658 41.7859166)",,,50,5.5,,
157222524,Via Antonio Gramsci,residential,False,True,84.078,"LINESTRING (15.4447764 41.7859191, 15.4437625 41.7859331)",,,,,,
157375288,,residential,False,False,69.697,"LINESTRING (15.4447764 41.7859191, 15.445617 41.7859144)",,,,,,
157375289,Via Monte Grappa,residential,False,False,27.901,"LINESTRING (15.4447764 41.7859191, 15.4447809 41.78617)",,,,,,
157535225,Via Monte Grappa,residential,False,False,37.883,"LINESTRING (15.4447764 41.7859191, 15.4447576 41.7855787)",,,,,,
157535225,Via Monte Grappa,residential,False,True,45.842,"LINESTRING (15.4447478 41.7851665, 15.4447576 41.7855787)",,,,,,
377842883,Viale Aldo Moro,residential,False,False,11.59,"LINESTRING (15.4447478 41.7851665, 15.4446088 41.7851775)",,,,,,
377842883,Viale Aldo Moro,residential,False,True,33.676,"LINESTRING (15.4447478 41.7851665, 15.4451517 41.7851346)",,,,,,
520056202,Via Melissa,residential,False,False,36.528,"LINESTRING (15.4438808 41.7876418, 15.4434404 41.7876511)",,,50,7.5,,
1091541902,Via Principessa Maria Josè,residential,False,True,30.553,"LINESTRING (15.4438808 41.7876418, 15.4438618 41.7873674)",,,,,,
520056202,Via Melissa,residential,False,True,89.558,"LINESTRING (15.4438808 41.7876418, 15.4440707 41.7876446, 15.4449445 41.7875176)",,,50,7.5,,
157222523,Via Principessa Jolanda,residential,False,True,84.081,"LINESTRING (15.4447576 41.7855787, 15.4437435 41.7855771)",,,,,,
157535225,Via Monte Grappa,residential,False,False,45.842,"LINESTRING (15.4447576 41.7855787, 15.4447478 41.7851665)",,,,,,
157535225,Via Monte Grappa,residential,False,True,37.883,"LINESTRING (15.4447576 41.7855787, 15.4447764 41.7859191)",,,,,,
157222092,Via Principessa Maria Josè,residential,False,False,39.617,"LINESTRING (15.4437435 41.7855771, 15.4437625 41.7859331)",,,,,,
157222092,Via Principessa Maria Josè,residential,False,True,40.229,"LINESTRING (15.4437435 41.7855771, 15.4437242 41.7852156)",,,,,,
157222523,Via Principessa Jolanda,residential,False,False,84.081,"LINESTRING (15.4437435 41.7855771, 15.4447576 41.7855787)",,,,,,
1040353303,Corso Generale Torelli,residential,False,False,23.546,"LINESTRING (15.4423629 41.7840119, 15.4421034 41.7839259)",,,,,,
"[157841833, 157535226, 157294883]","['Corso Garibaldi', 'Via Felice Cavallotti']",residential,False,"[False, True]",40.30100000000001,"LINESTRING (15.4423629 41.7840119, 15.4423124 41.7841229, 15.4422524 41.7842631, 15.4422338 41.7843298, 15.4422256 41.7843591)",,,,,,
157535226,Via Felice Cavallotti,residential,False,True,185.968,"LINESTRING (15.4423629 41.7840119, 15.4424278 41.7839099, 15.4424959 41.7838634, 15.4425336 41.7838233, 15.4427522 41.7834973, 15.4428218 41.7833794, 15.4429253 41.7830493, 15.4430151 41.7826522, 15.4431265 41.7824629)",,,,,,
377842883,Viale Aldo Moro,residential,False,True,11.59,"LINESTRING (15.4446088 41.7851775, 15.4447478 41.7851665)",,,,,,
377842173,Viale Aldo Moro,residential,True,False,45.458,"LINESTRING (15.4446088 41.7851775, 15.4444717 41.7851883, 15.4443771 41.7851918, 15.4440618 41.7852033)",,,30,6,,
157535226,Via Felice Cavallotti,residential,False,False,9.109,"LINESTRING (15.4431613 41.7823852, 15.4431265 41.7824629)",,,,,,
377842162,Via Giacomo Leopardi,residential,False,True,62.546,"LINESTRING (15.4431613 41.7823852, 15.4429171 41.781853)",,,,,,
157223488,Via Guglielmo Oberdan,residential,False,False,160.771,"LINESTRING (15.4431613 41.7823852, 15.4433019 41.7825014, 15.443385 41.7825894, 15.4434473 41.782667, 15.4435104 41.7827831, 15.4436016 41.7829931, 15.4436546 41.7831634, 15.443682 41.7833051, 15.4437437 41.7835991, 15.4437639 41.7837279)",,,,,,
157223486,Via Giacomo Leopardi,tertiary,False,True,37.995,"LINESTRING (15.4425882 41.7811343, 15.4424467 41.7808093)",,,50,,,
157537580,Viale Giuseppe di Vittorio,tertiary,False,False,22.197,"LINESTRING (15.4425882 41.7811343, 15.4428408 41.7810682)",,,20,,,
157537580,Viale Giuseppe di Vittorio,tertiary,False,True,77.867,"LINESTRING (15.4425882 41.7811343, 15.4416773 41.7813046)",,,20,,,
377842162,Via Giacomo Leopardi,residential,False,False,24.598999999999997,"LINESTRING (15.4425882 41.7811343, 15.4426034 41.7811692, 15.4426835 41.7813438)",,,,,,
157223858,Via Vostok,residential,False,True,58.802,"LINESTRING (15.4415363 41.781331, 15.4409918 41.7816698)",,,,,,
157537580,Viale Giuseppe di Vittorio,tertiary,False,False,12.054,"LINESTRING (15.4415363 41.781331, 15.4416773 41.7813046)",,,20,,,
157537580,Viale Giuseppe di Vittorio,tertiary,False,True,38.518,"LINESTRING (15.4415363 41.781331, 15.4410951 41.7814394)",,,20,,,
157223858,Via Vostok,residential,False,False,103.33,"LINESTRING (15.4400349 41.7822651, 15.4409918 41.7816698)",,,,,,
308679439,Via Italia,tertiary,False,False,53.223,"LINESTRING (15.4400349 41.7822651, 15.4402425 41.7824574, 15.4402745 41.7824844, 15.4404483 41.7826311)",2,,20,,,
"[1047375428, 308679439]",Via Italia,tertiary,False,True,63.809,"LINESTRING (15.4400349 41.7822651, 15.4399192 41.7821575, 15.4395525 41.781818)",2,,20,,,
157223859,Viale Giuseppe di Vittorio,tertiary,False,False,66.924,"LINESTRING (15.4448406 41.7804329, 15.4456346 41.7803249)",,,30,,,
157225030,Via Ludovico Ariosto,residential,False,False,131.402,"LINESTRING (15.4448406 41.7804329, 15.4454799 41.7815142)",,,,,,
157841830,Via Vincenzo Bellini,residential,False,True,80.236,"LINESTRING (15.4448406 41.7804329, 15.4445135 41.7797538)",,,,,,
"[157223859, 157537580]",Viale Giuseppe di Vittorio,tertiary,False,True,44.634,"LINESTRING (15.4448406 41.7804329, 15.444547 41.7805313, 15.4443496 41.7805974)",,,"['20', '30']",,,
157536575,Via Duca di Genova,tertiary,True,False,132.347,"LINESTRING (15.4433118 41.780945, 15.4439361 41.7820404)",,,,,,
157537580,Viale Giuseppe di Vittorio,tertiary,False,False,50.157,"LINESTRING (15.4433118 41.780945, 15.4438636 41.7807602)",,,20,,,
157537580,Viale Giuseppe di Vittorio,tertiary,False,True,41.387,"LINESTRING (15.4433118 41.780945, 15.4428408 41.7810682)",,,20,,,
157537676,Via Duca di Genova,residential,False,False,81.233,"LINESTRING (15.4433118 41.780945, 15.4429342 41.7802709)",,,,,,
157223859,Viale Giuseppe di Vittorio,tertiary,False,False,21.637,"LINESTRING (15.4456346 41.7803249, 15.4458954 41.7803186)",,,30,,,
157223859,Viale Giuseppe di Vittorio,tertiary,False,True,66.924,"LINESTRING (15.4456346 41.7803249, 15.4448406 41.7804329)",,,30,,,
157537524,Via Giuseppe Giusti,residential,False,True,115.688,"LINESTRING (15.4456346 41.7803249, 15.4460665 41.7813142)",,,,,,
157841829,Via Ugo Foscolo,residential,False,False,77.23,"LINESTRING (15.4456346 41.7803249, 15.4453763 41.7796576)",,,,,,
157223859,Viale Giuseppe di Vittorio,tertiary,False,True,135.266,"LINESTRING (15.448106 41.7819552, 15.4474959 41.780827)",,,30,,,
1237835072,Viale Giuseppe di Vittorio,tertiary,False,False,82.608,"LINESTRING (15.448106 41.7819552, 15.4485233 41.7826298)",,,30,,,
118597429,Roma,tertiary,False,True,174.127,"LINESTRING (15.448106 41.7819552, 15.4489123 41.7815453, 15.4492556 41.7813133, 15.4495876 41.7808872)",,,,,,
377842881,Corso Roma,residential,False,False,127.396,"LINESTRING (15.448106 41.7819552, 15.4469919 41.7825214, 15.4468383 41.7826025)",,,,,,
377842170,,residential,False,False,44.004,"LINESTRING (15.4471371 41.7802965, 15.4471232 41.7799009)",,,,,,
377842170,,residential,False,True,14.09,"LINESTRING (15.4471371 41.7802965, 15.4471395 41.7804232)",,,,,,
157841828,Via Guido Rossa,residential,False,False,105.27900000000001,"LINESTRING (15.4471371 41.7802965, 15.4475023 41.7802772, 15.4483758 41.7801049)",,,,,,
157841828,Via Guido Rossa,residential,False,True,30.509999999999998,"LINESTRING (15.4471371 41.7802965, 15.4469459 41.7803061, 15.4467712 41.7803239)",,,,,,
157537580,Viale Giuseppe di Vittorio,tertiary,False,False,70.005,"LINESTRING (15.4395525 41.781818, 15.4403521 41.7816159)",,,20,,,
"[1047375428, 308679439]",Via Italia,tertiary,False,False,63.809,"LINESTRING (15.4395525 41.781818, 15.4399192 41.7821575, 15.4400349 41.7822651)",2,,20,,,
1047375428,Via Italia,tertiary,False,True,37.44,"LINESTRING (15.4395525 41.781818, 15.4394469 41.7817202, 15.4394117 41.7816876, 15.4393052 41.7815381)",2,,,,,
157402061,Via Salvo D'Acquisto,residential,False,False,118.701,"LINESTRING (15.4473459 41.786851, 15.4487352 41.7865932)",,,,,,
157402061,Via Salvo D'Acquisto,residential,False,True,60.401,"LINESTRING (15.4473459 41.786851, 15.4466784 41.7870686)",,,,,,
157538386,Via Spartaco Lavagnini,residential,False,True,116.225,"LINESTRING (15.4473459 41.786851, 15.4467825 41.7858939)",,,,,,
157225034,Via Fratelli Bandiera,residential,False,True,81.531,"LINESTRING (15.4438636 41.7807602, 15.4434925 41.7800812)",,,,,,
157537580,Viale Giuseppe di Vittorio,tertiary,False,False,44.178,"LINESTRING (15.4438636 41.7807602, 15.4443496 41.7805974)",,,20,,,
157537580,Viale Giuseppe di Vittorio,tertiary,False,True,50.157,"LINESTRING (15.4438636 41.7807602, 15.4433118 41.780945)",,,20,,,
157537678,Via Puglia,residential,False,False,132.052,"LINESTRING (15.4438636 41.7807602, 15.4444723 41.7818576)",,,20,,,
107064098,Viale Aldo Moro,tertiary,False,False,36.535,"LINESTRING (15.446283 41.7850453, 15.4458448 41.7850799)",,,,,,
107064098,Viale Aldo Moro,tertiary,False,True,50.785,"LINESTRING (15.446283 41.7850453, 15.4468921 41.7849972)",,,,,,
157538386,Via Spartaco Lavagnini,residential,False,False,92.98100000000001,"LINESTRING (15.446283 41.7850453, 15.44633 41.7851251, 15.4467337 41.785811)",,,,,,
995952968,Via Giacomo Matteotti,residential,False,True,46.244,"LINESTRING (15.446283 41.7850453, 15.4462518 41.7849906, 15.4460647 41.7846626)",,,,,,
157225030,Via Ludovico Ariosto,residential,False,True,36.132000000000005,"LINESTRING (15.4462899 41.7828833, 15.4462619 41.7828359, 15.446114 41.782586)",,,,,,
157823524,Via Guglielmo Marconi,residential,False,False,47.468,"LINESTRING (15.4462899 41.7828833, 15.4463153 41.7829272, 15.4465172 41.7832751)",,,,,,
377842881,Corso Roma,residential,False,True,55.159,"LINESTRING (15.4462899 41.7828833, 15.4467651 41.78264, 15.4468383 41.7826025)",,,,,,
107064098,Viale Aldo Moro,tertiary,False,True,58.592,"LINESTRING (15.4474892 41.784951, 15.4481897 41.7848815)",,,,,,
157402060,Via Apollo 11,residential,False,False,82.584,"LINESTRING (15.4474892 41.784951, 15.4478709 41.785637)",,,,,,
107064098,Viale Aldo Moro,tertiary,False,False,49.772999999999996,"LINESTRING (15.4474892 41.784951, 15.4473704 41.7849594, 15.4468921 41.7849972)",,,,,,
157823524,Via Guglielmo Marconi,residential,False,True,75.477,"LINESTRING (15.4474892 41.784951, 15.4474488 41.7848813, 15.4471278 41.784328)",,,,,,
157223486,Via Giacomo Leopardi,tertiary,False,False,57.319,"LINESTRING (15.4420919 41.7799942, 15.4423053 41.7804845)",,,50,,,
157223486,Via Giacomo Leopardi,tertiary,False,True,43.478,"LINESTRING (15.4420919 41.7799942, 15.44193 41.7796223)",,,50,,,
157225033,Via Caduti sul Lavoro,residential,False,False,52.591,"LINESTRING (15.4420919 41.7799942, 15.4426768 41.7798113)",,,,,,
157374459,,residential,False,False,37.424,"LINESTRING (15.4420919 41.7799942, 15.4416448 41.7800402)",,,,,,
27834819,Via Ammiraglio Thaon De Revel,residential,False,False,2.397,"LINESTRING (15.4421383 41.7860157, 15.4421672 41.7860161)",,,,,,
27834819,Via Ammiraglio Thaon De Revel,residential,False,True,21.076,"LINESTRING (15.4421383 41.7860157, 15.4421086 41.7860153, 15.4419866 41.7860012, 15.4418871 41.7859881)",,,,,,
157294884,Via Pietro Micca,residential,False,True,90.86099999999999,"LINESTRING (15.4421383 41.7860157, 15.4421391 41.7858154, 15.4422011 41.7852003)",,,,,,
157294882,Via Risorgimento,residential,False,False,89.254,"LINESTRING (15.4424627 41.7851957, 15.4424482 41.7856071, 15.4424503 41.7857884, 15.4424722 41.7859976)",,,,,,
995952967,Via Dell'Indipendenza,residential,True,False,21.695999999999998,"LINESTRING (15.4424627 41.7851957, 15.4423574 41.785197, 15.4422011 41.7852003)",,,,,,
27834819,Via Ammiraglio Thaon De Revel,residential,False,False,4.833,"LINESTRING (15.4418305 41.7859777, 15.4418871 41.7859881)",,,,,,
27834819,Via Ammiraglio Thaon De Revel,residential,False,True,18.281,"LINESTRING (15.4418305 41.7859777, 15.4416164 41.7859384)",,,,,,
157294883,Corso Garibaldi,residential,False,True,86.351,"LINESTRING (15.4418305 41.7859777, 15.4418776 41.7854954, 15.4419199 41.7852041)",,,,,,
520057011,Via Luigi Galasso,residential,False,False,49.639,"LINESTRING (15.4418018 41.7869791, 15.4418401 41.7865336)",,,50,6,,
520057011,Via Luigi Galasso,residential,False,True,76.556,"LINESTRING (15.4418018 41.7869791, 15.4417524 41.7876666)",,,50,6,,
520104185,Via Monte S. Michele,residential,True,False,45.205,"LINESTRING (15.4418018 41.7869791, 15.4412601 41.7869329)",,,50,5.2,,
