osmid,highway,oneway,reversed,length,geometry,name,maxspeed,junction,tunnel
224092757,tertiary,True,False,35.631,"LINESTRING (15.0976162 37.5787779, 15.0979895 37.5786548)",Via Santa Croce,,,
224092758,tertiary,False,False,66.382,"LINESTRING (15.0976162 37.5787779, 15.0969143 37.5789946)",Via Santa Croce,,,
224092760,tertiary,False,True,35.268,"LINESTRING (15.0976162 37.5787779, 15.0980141 37.5787439)",,,,
224092758,tertiary,False,True,66.382,"LINESTRING (15.0969143 37.5789946, 15.0976162 37.5787779)",Via Santa Croce,,,
759670362,tertiary,True,False,25.819,"LINESTRING (15.0969143 37.5789946, 15.096799 37.5790622, 15.0967193 37.5791625)",,,,
28884280,tertiary,False,False,90.664,"LINESTRING (15.0952311 37.5744405, 15.095811 37.5746886, 15.0961027 37.5748687)",Via Siracusa,,,
94345221,tertiary,True,False,63.885000000000005,"LINESTRING (15.0952311 37.5744405, 15.0953382 37.5741938, 15.0953597 37.5740981, 15.0953637 37.5740513, 15.095357 37.5740003, 15.0953526 37.5739527, 15.0953391 37.573883)",Via Umberto,,,
28884280,tertiary,False,True,58.685,"LINESTRING (15.0994395 37.5772186, 15.0989535 37.5768578)",Via Siracusa,,,
"[70630347, 224092759]",tertiary,False,False,172.499,"LINESTRING (15.0994395 37.5772186, 15.0993579 37.5774653, 15.0993089 37.5776131, 15.0992629 37.5776982, 15.0991825 37.5777815, 15.0988677 37.5780703, 15.0987382 37.5782279, 15.0986793 37.5782923, 15.098544 37.5784219, 15.0984261 37.5785102)","['Via Santa Croce', 'Via Fò']",,,
70630347,tertiary,False,True,60.181,"LINESTRING (15.0994395 37.5772186, 15.0995897 37.5769347, 15.0997909 37.5767643)",Via Fò,,,
28884280,tertiary,False,False,44.36,"LINESTRING (15.0985812 37.5765893, 15.0989535 37.5768578)",Via Siracusa,,,
28884280,tertiary,False,True,69.86,"LINESTRING (15.0985812 37.5765893, 15.0979895 37.5761712)",Via Siracusa,,,
224092754,residential,False,True,235.644,"LINESTRING (15.0985812 37.5765893, 15.0981679 37.577095, 15.0971206 37.5783644)",Via Merano,,,
25997636,tertiary,False,False,27.753999999999998,"LINESTRING (15.0947221 37.5777963, 15.0946536 37.5777443, 15.0944946 37.5776237)",Via Roma,,,
28884359,residential,True,False,203.78500000000003,"LINESTRING (15.0947221 37.5777963, 15.0946611 37.5778437, 15.0939238 37.5784164, 15.0938327 37.5784369, 15.0937305 37.5784451, 15.0936334 37.5784408, 15.0931407 37.5783606, 15.0929721 37.5783357, 15.0928062 37.5782853, 15.0927721 37.5782587)",Via Sottotenente Giuseppe Scalia,,,
30141029,tertiary,False,True,46.203,"LINESTRING (15.0947221 37.5777963, 15.0948218 37.5778905, 15.0949734 37.5780945, 15.0950091 37.5781426)",,,,
28884363,residential,True,False,109.58099999999999,"LINESTRING (15.0927721 37.5782587, 15.0926344 37.578342, 15.0924899 37.5784513, 15.0923899 37.5785059, 15.0922965 37.5785341, 15.0920009 37.5786088, 15.0919175 37.5786354, 15.0918593 37.5786697, 15.0917223 37.5787578)",Via Macello,,,
28884363,residential,True,False,47.269999999999996,"LINESTRING (15.0917223 37.5787578, 15.09154 37.5788734, 15.0915336 37.5788785, 15.0914577 37.5789388, 15.0913864 37.5789964, 15.0913294 37.5790459)",Via Macello,,,
28884368,residential,True,False,244.58,"LINESTRING (15.0917223 37.5787578, 15.0918385 37.5788318, 15.0925608 37.5790064, 15.0926498 37.5790259, 15.0927345 37.5790303, 15.0943442 37.579047, 15.0944227 37.579023)",Via Dottor Emanuele Buscemi,,,
"[28884403, 204067028]",tertiary,True,False,110.986,"LINESTRING (15.0944227 37.579023, 15.0945857 37.5787781, 15.0948851 37.578274, 15.0950091 37.5781426)",Via Etna,,,
759670363,tertiary,False,False,10.901,"LINESTRING (15.0955639 37.5788391, 15.0956395 37.5789167)",,,,
759670365,tertiary,True,False,26.556,"LINESTRING (15.0955639 37.5788391, 15.0957296 37.5787409, 15.095824 37.5787433)",,,,
28884626,residential,True,False,26.541,"LINESTRING (15.095824 37.5787433, 15.0958122 37.5788035, 15.0957062 37.5788776, 15.0956395 37.5789167)",,,,
32815704,tertiary,True,False,40.019,"LINESTRING (15.095824 37.5787433, 15.0960537 37.5787802, 15.0962631 37.578833)",Via Trieste,,,
32815702,residential,True,False,109.15,"LINESTRING (15.0962631 37.578833, 15.0965117 37.5784694, 15.0965533 37.5784275, 15.0965983 37.578416, 15.0966509 37.5784182, 15.0968021 37.5784637, 15.0969279 37.578526, 15.0969683 37.5785311, 15.0969992 37.578517, 15.0970845 37.578407)",Via Merano,,,
32815704,tertiary,True,False,31.53,"LINESTRING (15.0962631 37.578833, 15.0964832 37.5788993, 15.0965853 37.5789527)",Via Trieste,,,
28752287,residential,False,False,308.803,"LINESTRING (15.0988709 37.5732986, 15.0985515 37.5741164, 15.0985219 37.5742249, 15.098522 37.5742919, 15.0985561 37.5743575, 15.0994673 37.5758656)",Via Gaetano Donizetti,,,
70630352,tertiary,True,False,19.332,"LINESTRING (15.0984261 37.5785102, 15.0982596 37.5786234)",,,,
"[70630347, 224092759]",tertiary,False,True,172.49900000000002,"LINESTRING (15.0984261 37.5785102, 15.098544 37.5784219, 15.0986793 37.5782923, 15.0987382 37.5782279, 15.0988677 37.5780703, 15.0991825 37.5777815, 15.0992629 37.5776982, 15.0993089 37.5776131, 15.0993579 37.5774653, 15.0994395 37.5772186)","['Via Santa Croce', 'Via Fò']",,,
70630340,residential,True,False,22.548,"LINESTRING (15.0955372 37.5775677, 15.0956078 37.5775689, 15.0956467 37.5775695, 15.0957241 37.5775844, 15.0957513 37.5775897, 15.0957885 37.5775981)",Via Padre Ignazio Barbagallo,,,
224099623,residential,True,False,30.278,"LINESTRING (15.0955372 37.5775677, 15.0955863 37.5775908, 15.0956222 37.5776203, 15.0956991 37.5777961)",Via Quattro Novembre,,,
224092760,tertiary,False,False,35.268,"LINESTRING (15.0980141 37.5787439, 15.0976162 37.5787779)",,,,
224092760,tertiary,False,True,7.446,"LINESTRING (15.0980141 37.5787439, 15.0980981 37.5787367)",,,,
224092761,tertiary,True,False,10.142,"LINESTRING (15.0980141 37.5787439, 15.0979895 37.5786548)",,,,
30141025,tertiary,True,False,67.101,"LINESTRING (15.0967193 37.5791625, 15.0966667 37.5792077, 15.0964154 37.5793403, 15.0961857 37.5794288, 15.0960613 37.5794472)",Via Montello,,,
94345211,residential,False,True,85.17999999999999,"LINESTRING (15.0967193 37.5791625, 15.09715 37.579246, 15.0974139 37.579338, 15.0976285 37.5794137)",Via Montello,,,
224092754,residential,False,True,5.706,"LINESTRING (15.0971206 37.5783644, 15.0970845 37.578407)",Via Merano,,,
224092754,residential,False,False,235.644,"LINESTRING (15.0971206 37.5783644, 15.0981679 37.577095, 15.0985812 37.5765893)",Via Merano,,,
94345211,residential,False,True,2.452,"LINESTRING (15.0987977 37.5799414, 15.0988194 37.5799552)",Via Montello,,,
759670317,residential,False,False,40.497,"LINESTRING (15.0987977 37.5799414, 15.0990698 37.5796479)",,,,
94345211,residential,False,False,119.225,"LINESTRING (15.0987977 37.5799414, 15.0980832 37.5795569, 15.0976285 37.5794137)",Via Montello,,,
70630442,residential,False,False,17.758,"LINESTRING (15.0950303 37.5772376, 15.0951349 37.5771011)",,,,
"[70630345, 224099623]",residential,True,False,79.747,"LINESTRING (15.0950303 37.5772376, 15.0950059 37.5774385, 15.0950162 37.5775127, 15.0950613 37.5775642, 15.0951249 37.5775733, 15.0955372 37.5775677)",Via Quattro Novembre,,,
28884280,tertiary,False,False,58.685,"LINESTRING (15.0989535 37.5768578, 15.0994395 37.5772186)",Via Siracusa,,,
28884280,tertiary,False,True,44.36,"LINESTRING (15.0989535 37.5768578, 15.0985812 37.5765893)",Via Siracusa,,,
70630408,residential,False,True,100.59299999999999,"LINESTRING (15.0989535 37.5768578, 15.0989408 37.5767566, 15.0988262 37.5764779, 15.0987955 37.5763843, 15.0988448 37.5763069, 15.0991518 37.5760893)",Via Monza,,,
224092757,tertiary,True,False,41.699,"LINESTRING (15.0979895 37.5786548, 15.0982111 37.5785814, 15.0984261 37.5785102)",Via Santa Croce,,,
28884318,tertiary,False,True,4.936,"LINESTRING (15.0982846 37.57872, 15.0983404 37.5787161)",Via Morgioni,,,
224092756,tertiary,False,False,16.54,"LINESTRING (15.0982846 37.57872, 15.0980981 37.5787367)",,,,
759670363,tertiary,False,True,20.06,"LINESTRING (15.0957786 37.5790595, 15.0956395 37.5789167)",,,,
"[32818001, 759670363]",tertiary,False,False,50.062,"LINESTRING (15.0957786 37.5790595, 15.095857 37.5791401, 15.0958894 37.5791756, 15.0959768 37.5792896, 15.0960613 37.5794472)",Via Roma,,,
"[70630420, 1245112638]",residential,True,False,134.221,"LINESTRING (15.0957786 37.5790595, 15.0957352 37.5792025, 15.0956495 37.5793276, 15.0955298 37.5796151, 15.0955148 37.5796497, 15.0954915 37.5796803, 15.0953731 37.5797872, 15.0951906 37.5798988, 15.0950615 37.5799712, 15.0949597 37.5800161)",Via Capitano Lo Faro,,,
70630352,tertiary,True,False,19.015,"LINESTRING (15.0982596 37.5786234, 15.0981434 37.5787019, 15.0980981 37.5787367)",,,,
70630426,tertiary,True,False,10.971,"LINESTRING (15.0982596 37.5786234, 15.0982769 37.5786975, 15.0982846 37.57872)",,,,
70630442,residential,False,True,17.758,"LINESTRING (15.0951349 37.5771011, 15.0950303 37.5772376)",,,,
32815704,tertiary,True,False,26.502000000000002,"LINESTRING (15.0965853 37.5789527, 15.0966865 37.5790689, 15.0967027 37.579115, 15.0967193 37.5791625)",Via Trieste,,,
70630317,tertiary,True,False,29.735,"LINESTRING (15.0965853 37.5789527, 15.096734 37.5789929, 15.0969143 37.5789946)",,,,
224092754,residential,False,False,5.706,"LINESTRING (15.0970845 37.578407, 15.0971206 37.5783644)",Via Merano,,,
70630431,residential,True,False,59.027,"LINESTRING (15.0970845 37.578407, 15.0967321 37.5782099, 15.0965284 37.5781116)",Via Padre Ignazio Barbagallo,,,
"[70630420, 759670343]",residential,True,False,108.01000000000002,"LINESTRING (15.0949597 37.5800161, 15.0947846 37.5800731, 15.0947083 37.580112, 15.0944867 37.5803265, 15.09428 37.5805929, 15.0941636 37.580723)",Via Capitano Lo Faro,,,
224099624,residential,True,False,99.13300000000001,"LINESTRING (15.0949597 37.5800161, 15.0942769 37.5793665, 15.0942397 37.5793311)",Via Armando Diaz,,,
224099623,residential,True,False,106.696,"LINESTRING (15.0956991 37.5777961, 15.0957176 37.5778578, 15.0958087 37.5781616, 15.0958242 37.5782733, 15.0958468 37.5784437, 15.0958266 37.5787088, 15.095824 37.5787433)",Via Quattro Novembre,,,
"[759670344, 224099626]",residential,True,False,103.391,"LINESTRING (15.0941636 37.580723, 15.0941258 37.5807606, 15.0939665 37.5809193, 15.0938784 37.5810492, 15.0937088 37.5813666, 15.0935955 37.5815304)",Via Soldato Salvatore Cucé,,,
"[759670345, 759670346]",residential,True,False,59.797000000000004,"LINESTRING (15.0941636 37.580723, 15.0941292 37.5807138, 15.0935572 37.5805606, 15.0935207 37.5805509)",Via Luigi Cadorna,,,
28884280,tertiary,False,False,87.578,"LINESTRING (15.097252 37.5756433, 15.0979895 37.5761712)",Via Siracusa,,,
28884280,tertiary,False,True,75.483,"LINESTRING (15.097252 37.5756433, 15.0970522 37.5755077, 15.0966029 37.5752004)",Via Siracusa,,,
70630433,residential,False,False,109.087,"LINESTRING (15.097252 37.5756433, 15.0974258 37.5754825, 15.0978074 37.5751382, 15.0979998 37.5748671)",Via Antonio De Curtis,,,
224099629,residential,False,False,74.779,"LINESTRING (15.097252 37.5756433, 15.0969884 37.5758558, 15.0968154 37.5762043)",Via Viterbo,,,
70630345,residential,True,False,44.045,"LINESTRING (15.094532 37.577207, 15.0950303 37.5772376)",,,,
94345221,tertiary,True,False,67.751,"LINESTRING (15.094532 37.577207, 15.0945353 37.5771751, 15.0945424 37.5770126, 15.0945304 37.576914, 15.0944504 37.5766048)",Via Umberto,,,
224272996,tertiary,False,False,33.531,"LINESTRING (15.0958716 37.5810216, 15.0959125 37.5813214)",Via Amedeo di Savoia Duca d'Aosta,,,
70630412,residential,False,False,108.12,"LINESTRING (15.0958716 37.5810216, 15.096855 37.580939, 15.0969676 37.5809306, 15.097092 37.5809214)",Via Pisa,,,
224272996,tertiary,False,True,50.903999999999996,"LINESTRING (15.0958716 37.5810216, 15.0958321 37.5807222, 15.0958372 37.5806273, 15.0958468 37.580566)",Via Amedeo di Savoia Duca d'Aosta,,,
759670370,residential,True,False,24.716,"LINESTRING (15.0960506 37.5777083, 15.0957831 37.5777751)",,,,
70630379,residential,False,True,64.149,"LINESTRING (15.0960506 37.5777083, 15.0960852 37.5777277, 15.0961153 37.5777592, 15.0961386 37.5778133, 15.0961662 37.5778772, 15.096184 37.5779185, 15.0962232 37.5780095, 15.0962698 37.5780605, 15.0963779 37.5780952, 15.0964826 37.5781076)",Via Padre Ignazio Barbagallo,,,
70630379,residential,False,False,4.061,"LINESTRING (15.0965284 37.5781116, 15.0964826 37.5781076)",Via Padre Ignazio Barbagallo,,,
442672674,residential,True,False,60.576,"LINESTRING (15.0965284 37.5781116, 15.0966307 37.5781125, 15.0966789 37.5781277, 15.0971206 37.5783644)",Via Padre Ignazio Barbagallo,,,
70630433,residential,False,True,109.087,"LINESTRING (15.0979998 37.5748671, 15.0978074 37.5751382, 15.0974258 37.5754825, 15.097252 37.5756433)",Via Antonio De Curtis,,,
28752287,residential,False,False,79.327,"LINESTRING (15.0994673 37.5758656, 15.0998619 37.5765068)",Via Gaetano Donizetti,,,
70630408,residential,False,False,37.307,"LINESTRING (15.0994673 37.5758656, 15.0991518 37.5760893)",Via Monza,,,
28752287,residential,False,True,308.803,"LINESTRING (15.0994673 37.5758656, 15.0985561 37.5743575, 15.098522 37.5742919, 15.0985219 37.5742249, 15.0985515 37.5741164, 15.0988709 37.5732986)",Via Gaetano Donizetti,,,
231098375,secondary,False,False,9.675,"LINESTRING (15.090164 37.5797207, 15.0901837 37.5798063)",Via della Regione,,,
231098375,secondary,False,True,335.831,"LINESTRING (15.090164 37.5797207, 15.0900179 37.5792988, 15.0898195 37.5788301, 15.0897554 37.5786786, 15.0893078 37.5777663, 15.0888873 37.576877)",Via della Regione,,,
94345235,tertiary,False,True,20.644,"LINESTRING (15.0898153 37.5802249, 15.0899579 37.5800776)",Via delle Sciare,50,,
94345235,tertiary,False,False,120.08000000000001,"LINESTRING (15.0898153 37.5802249, 15.0896193 37.5804267, 15.0893096 37.5807394, 15.0889929 37.5809749, 15.0889059 37.5810221)",Via delle Sciare,50,,
231344990,residential,False,False,49.685,"LINESTRING (15.0898153 37.5802249, 15.0895613 37.5800596, 15.0893404 37.5801235)",Via Nino Bixio,,,
231098375,secondary,False,True,106.771,"LINESTRING (15.0907252 37.5815736, 15.0906761 37.5814472, 15.0906392 37.581329, 15.090441 37.5806405)",Via della Regione,,,
231098375,secondary,False,False,74.202,"LINESTRING (15.0901837 37.5798063, 15.0903812 37.580455)",Via della Regione,,,
231098375,secondary,False,True,9.675,"LINESTRING (15.0901837 37.5798063, 15.090164 37.5797207)",Via della Regione,,,
70861772,residential,False,False,92.195,"LINESTRING (15.0901837 37.5798063, 15.0900847 37.5797679, 15.0896185 37.5796291, 15.0891835 37.5795887)",Via Stromboli,,,
94345235,tertiary,False,False,36.367000000000004,"LINESTRING (15.0901837 37.5798063, 15.0901361 37.5798936, 15.0899579 37.5800776)",Via delle Sciare,50,,
94345235,tertiary,False,True,31.541,"LINESTRING (15.0886107 37.5811825, 15.0889059 37.5810221)",Via delle Sciare,50,,
231098359,residential,False,False,91.705,"LINESTRING (15.0886107 37.5811825, 15.0890378 37.5814951, 15.0894533 37.5816502)",Via Campobasso,,,
94345227,residential,False,True,83.861,"LINESTRING (15.091628 37.5804076, 15.0918671 37.5801112, 15.0923303 37.580276)",Via Sergente Rosario Pennisi,,,
94345227,residential,False,False,50.236,"LINESTRING (15.0934476 37.5806655, 15.0929238 37.5804872)",Via Sergente Rosario Pennisi,,,
204067028,tertiary,True,False,14.279,"LINESTRING (15.0934476 37.5806655, 15.0935207 37.5805509)",Via Etna,,,
94345216,residential,False,False,75.94,"LINESTRING (15.092189 37.5809497, 15.0923303 37.580276)",Via Fiume,,,
94345228,residential,False,False,23.205,"LINESTRING (15.092189 37.5809497, 15.0919633 37.5810572)",Via Soldato Salvatore Scuto,,,
94345228,residential,False,True,101.525,"LINESTRING (15.092189 37.5809497, 15.0933344 37.5808513)",Via Soldato Salvatore Scuto,,,
94345211,residential,False,False,2.452,"LINESTRING (15.0988194 37.5799552, 15.0987977 37.5799414)",Via Montello,,,
94345211,residential,False,True,112.806,"LINESTRING (15.0988194 37.5799552, 15.0991439 37.5801843, 15.099507 37.5805749, 15.0996271 37.5806911, 15.0996447 37.5807229)",Via Montello,,,
94345214,residential,False,True,221.37300000000002,"LINESTRING (15.0988194 37.5799552, 15.0985016 37.5803103, 15.0980591 37.580145, 15.0973324 37.5799039, 15.097509 37.5796116, 15.0976285 37.5794137)",Via Modena,,,
70630412,residential,False,True,179.25300000000001,"LINESTRING (15.0994129 37.5808009, 15.0990398 37.5808222, 15.0976757 37.5808809, 15.097579 37.5808856, 15.097513 37.5808899, 15.097445 37.580895, 15.0973827 37.5808997)",Via Pisa,,,
208076055,residential,True,False,19.383000000000003,"LINESTRING (15.0994129 37.5808009, 15.0995595 37.5807566, 15.09962 37.5807425)",Via Pisa,,,
94345216,residential,False,True,42.161,"LINESTRING (15.0925024 37.5794809, 15.0924215 37.5798546)",Via Fiume,,,
94345229,residential,True,False,114.126,"LINESTRING (15.0925024 37.5794809, 15.0913294 37.5790459)",Via Sottotenente Giovanni Grasso,,,
94345209,residential,True,False,15.152000000000001,"LINESTRING (15.099793 37.5808632, 15.0997498 37.5808493, 15.099687 37.5808244, 15.0996368 37.5808064)",,,roundabout,
94345230,residential,True,False,248.63399999999996,"LINESTRING (15.0888873 37.576877, 15.0894389 37.5766625, 15.089491 37.5766315, 15.0895353 37.57658, 15.0896003 37.576485, 15.089655 37.5764479, 15.0897201 37.5764231, 15.0897878 37.5764108, 15.0898972 37.5764087, 15.0903476 37.5762931, 15.0904101 37.5762601, 15.0904934 37.5761726, 15.0905403 37.5761054, 15.0907147 37.5758784, 15.0907993 37.5758029, 15.0910629 37.5756119)",Via Soldato Giuseppe Trovato,,,
231098375,secondary,False,False,335.831,"LINESTRING (15.0888873 37.576877, 15.0893078 37.5777663, 15.0897554 37.5786786, 15.0898195 37.5788301, 15.0900179 37.5792988, 15.090164 37.5797207)",Via della Regione,,,
231098375,secondary,False,True,73.445,"LINESTRING (15.0888873 37.576877, 15.0887498 37.5765844, 15.0886786 37.5764355, 15.0885845 37.5762618)",Via della Regione,,,
94345215,residential,False,True,36.591,"LINESTRING (15.0987715 37.5794378, 15.0988425 37.5794434, 15.0990698 37.5796479)",Via Maratea,,,
28884363,residential,True,False,92.762,"LINESTRING (15.0933109 37.577578, 15.0932944 37.5776707, 15.0932612 37.5777326, 15.0932175 37.5777787, 15.0931357 37.5778113, 15.0930813 37.577843, 15.0929954 37.5779444, 15.0928881 37.5781475, 15.0928517 37.5782029, 15.092818 37.5782333, 15.0927721 37.5782587)",Via Macello,,,
123742435,tertiary,True,False,104.45400000000002,"LINESTRING (15.0933109 37.577578, 15.0934619 37.5775874, 15.0935932 37.5775935, 15.0938448 37.5775992, 15.093938 37.5776013, 15.0940689 37.5776043, 15.0944338 37.5776209, 15.0944946 37.5776237)",Via Roma,,,
231212795,tertiary,False,False,14.537,"LINESTRING (15.0903152 37.5745324, 15.0903888 37.5746494)",Via Roma,,,
231212795,tertiary,False,True,72.682,"LINESTRING (15.0903152 37.5745324, 15.0899511 37.5739459)",Via Roma,,,
94345234,residential,False,True,167.798,"LINESTRING (15.0903152 37.5745324, 15.0900768 37.5745929, 15.0898789 37.5746671, 15.0898165 37.5747125, 15.0896995 37.5748711, 15.0895737 37.5750315, 15.0895432 37.5750457, 15.0895181 37.5750413, 15.0894397 37.5749792, 15.0894117 37.5749736, 15.0893683 37.5749759, 15.0892312 37.5750335, 15.0892074 37.575008, 15.0891724 37.5749492, 15.0891318 37.5749304, 15.0889793 37.5749049, 15.0888967 37.574876, 15.0888457 37.5748437)",Via Santo Pulvirenti,,,
94345216,residential,False,False,47.542,"LINESTRING (15.0923303 37.580276, 15.0924215 37.5798546)",Via Fiume,,,
94345216,residential,False,True,75.94,"LINESTRING (15.0923303 37.580276, 15.092189 37.5809497)",Via Fiume,,,
94345227,residential,False,True,57.331,"LINESTRING (15.0923303 37.580276, 15.0929238 37.5804872)",Via Sergente Rosario Pennisi,,,
94345227,residential,False,False,83.861,"LINESTRING (15.0923303 37.580276, 15.0918671 37.5801112, 15.091628 37.5804076)",Via Sergente Rosario Pennisi,,,
94345219,residential,False,False,39.098,"LINESTRING (15.0933195 37.5797845, 15.0931387 37.5801056)",Via Zara,,,
94345229,residential,True,False,79.526,"LINESTRING (15.0933195 37.5797845, 15.0925024 37.5794809)",Via Sottotenente Giovanni Grasso,,,
94345229,residential,True,False,51.907,"LINESTRING (15.0938528 37.5799827, 15.0933195 37.5797845)",Via Sottotenente Giovanni Grasso,,,
204067028,tertiary,True,False,80.076,"LINESTRING (15.0938528 37.5799827, 15.0942397 37.5793311)",Via Etna,,,
231212795,tertiary,False,False,72.682,"LINESTRING (15.0899511 37.5739459, 15.0903152 37.5745324)",Via Roma,,,
"[231212795, 28884310]",tertiary,False,True,34.177,"LINESTRING (15.0899511 37.5739459, 15.0899159 37.5738803, 15.0897992 37.5736631)",Via Roma,,,
208076054,residential,True,False,19.74,"LINESTRING (15.0996368 37.5808064, 15.0994129 37.5808009)",Via Pisa,,,
94345209,residential,True,False,7.369,"LINESTRING (15.0996368 37.5808064, 15.0996205 37.5807723, 15.09962 37.5807425)",,,roundabout,
123742435,tertiary,True,False,190.75300000000001,"LINESTRING (15.0910629 37.5756119, 15.0912734 37.5758116, 15.0915451 37.5760693, 15.0916829 37.576212, 15.0917796 37.5763342, 15.0920201 37.5766752, 15.0920728 37.5767718, 15.0921034 37.5768637, 15.0921564 37.5770639)",Via Roma,,,
94345228,residential,False,False,101.525,"LINESTRING (15.0933344 37.5808513, 15.092189 37.5809497)",Via Soldato Salvatore Scuto,,,
204067028,tertiary,True,False,22.942,"LINESTRING (15.0933344 37.5808513, 15.0934476 37.5806655)",Via Etna,,,
94345219,residential,False,True,46.466,"LINESTRING (15.0929238 37.5804872, 15.0931387 37.5801056)",Via Zara,,,
94345227,residential,False,False,57.331,"LINESTRING (15.0929238 37.5804872, 15.0923303 37.580276)",Via Sergente Rosario Pennisi,,,
94345227,residential,False,True,50.236,"LINESTRING (15.0929238 37.5804872, 15.0934476 37.5806655)",Via Sergente Rosario Pennisi,,,
28884363,residential,True,False,129.063,"LINESTRING (15.0913294 37.5790459, 15.0909712 37.5793508, 15.0907949 37.5794691, 15.0904436 37.5796303, 15.090164 37.5797207)",Via Macello,,,
759752056,residential,False,False,102.839,"LINESTRING (15.0885845 37.5762618, 15.0896664 37.5759152)",Via Frosinone,,,
231098375,secondary,False,False,73.445,"LINESTRING (15.0885845 37.5762618, 15.0886786 37.5764355, 15.0887498 37.5765844, 15.0888873 37.576877)",Via della Regione,,,
94345226,residential,True,False,140.728,"LINESTRING (15.0888457 37.5748437, 15.0891629 37.5745267, 15.0894544 37.5742833, 15.0896637 37.5740864, 15.089895 37.5739796, 15.0899511 37.5739459)",Via Salvatore Torrisi,,,
94345234,residential,False,False,167.79800000000003,"LINESTRING (15.0888457 37.5748437, 15.0888967 37.574876, 15.0889793 37.5749049, 15.0891318 37.5749304, 15.0891724 37.5749492, 15.0892074 37.575008, 15.0892312 37.5750335, 15.0893683 37.5749759, 15.0894117 37.5749736, 15.0894397 37.5749792, 15.0895181 37.5750413, 15.0895432 37.5750457, 15.0895737 37.5750315, 15.0896995 37.5748711, 15.0898165 37.5747125, 15.0898789 37.5746671, 15.0900768 37.5745929, 15.0903152 37.5745324)",Via Santo Pulvirenti,,,
94345209,residential,True,False,9.342,"LINESTRING (15.0997953 37.5807731, 15.099815 37.5807973, 15.0998246 37.5808169, 15.0998214 37.580851)",,,roundabout,
759752056,residential,False,True,102.839,"LINESTRING (15.0896664 37.5759152, 15.0885845 37.5762618)",Via Frosinone,,,
