osmid,oneway,ref,name,highway,reversed,length,geometry,junction,lanes,bridge
431717135,False,SS660,Via Suor Maria Teresa De Vincenti,residential,False,113.09,"LINESTRING (16.3816131 39.4927809, 16.3822754 39.4927228, 16.3823668 39.4927001, 16.3828981 39.4925754)",,,
431717135,False,SS660,Via Suor Maria Teresa De Vincenti,residential,True,101.153,"LINESTRING (16.3816131 39.4927809, 16.3814588 39.492789, 16.3807945 39.492824, 16.3806011 39.4928342, 16.3804375 39.4928471)",,,
"[226844866, 306241694, 306241695]",False,,,residential,False,94.45899999999999,"LINESTRING (16.3832274 39.4957412, 16.3828778 39.4957462, 16.382418 39.4957524, 16.3821268 39.4957464)",,,yes
542407502,True,,Via Aldo Moro,residential,False,207.721,"LINESTRING (16.3832274 39.4957412, 16.383295 39.4949904, 16.3832961 39.4944692, 16.3833039 39.4940561, 16.3833177 39.4938753)",,2,
173204087,False,,Via Raffaele Capalbo,residential,True,334.49399999999997,"LINESTRING (16.3821268 39.4957464, 16.3821106 39.4953768, 16.3820985 39.4950959, 16.3820751 39.4945533, 16.3820136 39.4942029, 16.38198 39.4941219, 16.3818747 39.4938678, 16.3817195 39.4934573, 16.3816131 39.4927809)",,,
"[226844866, 306241694, 306241695]",False,,,residential,True,94.459,"LINESTRING (16.3821268 39.4957464, 16.382418 39.4957524, 16.3828778 39.4957462, 16.3832274 39.4957412)",,,yes
227105349,True,,,residential,False,1.99,"LINESTRING (16.383129 39.49264, 16.3831132 39.4926269)",roundabout,,
227105343,False,,,residential,False,15.037,"LINESTRING (16.3856524 39.4925994, 16.3856084 39.4924685)",,,
227105345,True,,Piazza della Democrazia,residential,False,58.518,"LINESTRING (16.3856524 39.4925994, 16.3857616 39.4925871, 16.3857919 39.4925829, 16.3859421 39.4925622, 16.3861888 39.4925208, 16.3863176 39.4924877)",,,
"[436560515, 227802542]",True,,"['Via Primavera di Praga', 'Via Giorgio La Pira']",residential,False,99.488,"LINESTRING (16.3838038 39.4914524, 16.383807 39.4913492, 16.3838055 39.4912655, 16.3828895 39.4913007)",,,
227802545,True,,Via Giorgio La Pira,residential,False,41.358000000000004,"LINESTRING (16.3838038 39.4914524, 16.3837534 39.4914879, 16.3837319 39.4915707, 16.3837355 39.4916545, 16.3837373 39.4916949, 16.3837739 39.4918018)",,,
303684447,False,SP184,,residential,False,93.019,"LINESTRING (16.3870199 39.4922337, 16.3869053 39.4919033, 16.3868859 39.4918474, 16.3867709 39.4916654, 16.386638 39.4914549)",,,
1235115134,False,SP184,,residential,True,66.64099999999999,"LINESTRING (16.3870199 39.4922337, 16.3872113 39.4926421, 16.3872617 39.4927497, 16.387284 39.4927973)",,,
227105344,False,,,residential,True,32.377,"LINESTRING (16.3853309 39.4922773, 16.3854378 39.4923221, 16.3855298 39.4923915, 16.3856084 39.4924685)",,,
227114661,False,,Via Don Francesco Maria Greco,residential,True,74.882,"LINESTRING (16.3853309 39.4922773, 16.3850014 39.4922639, 16.3844589 39.4922529)",,,
303684458,True,,,residential,False,19.676000000000002,"LINESTRING (16.3853309 39.4922773, 16.3854453 39.4922512, 16.3855282 39.4921954)",,,
227105353,True,,Via Don Luigi Sturzo,residential,False,84.35900000000001,"LINESTRING (16.3861957 39.4943384, 16.3861876 39.4943105, 16.3861359 39.4941313, 16.3861084 39.4940359, 16.3859635 39.4936013)",,,
265598271,False,,,residential,False,71.647,"LINESTRING (16.3861957 39.4943384, 16.3857463 39.4944106, 16.3854823 39.4944625, 16.385382 39.4944822)",,,
265598271,False,,,residential,True,66.985,"LINESTRING (16.3861957 39.4943384, 16.3863392 39.494323, 16.3866931 39.4942677, 16.386801 39.494242, 16.3869036 39.4942177, 16.3869556 39.4942053)",,,
"[227797725, 303684455]",False,,Via Alessandro Fleming,tertiary,"[False, True]",269.579,"LINESTRING (16.3901964 39.4909352, 16.3904477 39.4914629, 16.3905394 39.4916556, 16.3893469 39.4919284, 16.3892434 39.4919879, 16.3892019 39.492064, 16.3891196 39.4924628, 16.3890755 39.4925685)",,,
"[227105345, 1235109317]",True,,Piazza della Democrazia,residential,False,72.786,"LINESTRING (16.3863176 39.4924877, 16.3863444 39.492438, 16.3863505 39.4923723, 16.3866597 39.492306, 16.3867534 39.4922872, 16.3870199 39.4922337)",,,
227911989,True,,,residential,False,27.029,"LINESTRING (16.3863176 39.4924877, 16.3864276 39.4925436, 16.3864593 39.4926829)",,,
227105343,False,,,residential,True,31.149,"LINESTRING (16.3855282 39.4921954, 16.3855685 39.4923154, 16.3856084 39.4924685)",,,
"[227105346, 227105350]",True,,"['Via Don Luigi Sturzo', 'Via Fausto Gullo']",residential,False,225.60199999999998,"LINESTRING (16.3855282 39.4921954, 16.3854807 39.4920406, 16.3854732 39.4919981, 16.3854353 39.4917829, 16.3854325 39.4917673, 16.3854056 39.4915852, 16.3853814 39.4914318, 16.3853781 39.4913927, 16.3848853 39.4913989, 16.3839572 39.4914527, 16.3838038 39.4914524)",,,
227105349,True,,,residential,False,12.5,"LINESTRING (16.3832523 39.4926174, 16.383239 39.4926331, 16.3832203 39.492645, 16.3831978 39.4926521, 16.3831736 39.4926536, 16.3831499 39.4926495, 16.383129 39.49264)",roundabout,,
227114666,True,,Via Aldo Moro,residential,False,14.050999999999998,"LINESTRING (16.3832523 39.4926174, 16.3832353 39.4926895, 16.3832236 39.4927418)",,,
227105349,True,,,residential,False,5.455,"LINESTRING (16.383254 39.4925695, 16.383259 39.4925854, 16.3832584 39.4926018, 16.3832523 39.4926174)",roundabout,,
227105343,False,,,residential,True,15.037,"LINESTRING (16.3856084 39.4924685, 16.3856524 39.4925994)",,,
227105343,False,,,residential,False,31.149,"LINESTRING (16.3856084 39.4924685, 16.3855685 39.4923154, 16.3855282 39.4921954)",,,
227105344,False,,,residential,False,32.377,"LINESTRING (16.3856084 39.4924685, 16.3855298 39.4923915, 16.3854378 39.4923221, 16.3853309 39.4922773)",,,
227105349,True,,,residential,False,3.7699999999999996,"LINESTRING (16.3831558 39.4925327, 16.3831775 39.49253, 16.3831993 39.492532)",roundabout,,
264602190,False,,,residential,False,43.732000000000006,"LINESTRING (16.3831558 39.4925327, 16.3831067 39.4924626, 16.3830118 39.4922439, 16.3829699 39.4921675)",,,
227114664,True,,Via Don Francesco Maria Greco,residential,False,9.264,"LINESTRING (16.3831993 39.492532, 16.3833048 39.4925143)",,,
227105349,True,,,residential,False,6.506,"LINESTRING (16.3831993 39.492532, 16.383217 39.4925373, 16.3832326 39.4925457, 16.3832452 39.4925566, 16.383254 39.4925695)",roundabout,,
303684457,True,,Via Don Francesco Maria Greco,residential,False,7.528,"LINESTRING (16.3833048 39.4925143, 16.383254 39.4925695)",,,
227114661,False,,Via Don Francesco Maria Greco,residential,False,46.016999999999996,"LINESTRING (16.3833048 39.4925143, 16.3833548 39.4924915, 16.3836407 39.4923821, 16.3837889 39.4923375)",,,
"[227638577, 227638574]",False,,Via San Francesco d'Assisi,residential,False,493.205,"LINESTRING (16.384974 39.497258, 16.3850049 39.4973342, 16.385025 39.4973638, 16.3851186 39.4974759, 16.385177 39.4975384, 16.385293 39.4976849, 16.3855424 39.4978402, 16.3857248 39.4979478, 16.3857938 39.4980024, 16.3859072 39.4980513, 16.3864428 39.498173, 16.3866234 39.4982086, 16.3867467 39.4982707, 16.3868004 39.4983062, 16.3868218 39.4983203, 16.3868755 39.498399, 16.3870257 39.4983659, 16.3873851 39.4982376, 16.3878947 39.4980761, 16.3883183 39.4979531, 16.3883668 39.4979478, 16.3885116 39.4979188, 16.3888496 39.4978857, 16.3889837 39.4978609, 16.3891178 39.4978071, 16.3892358 39.4977574, 16.3895041 39.4975918, 16.3897938 39.4974279)",,,
227634270,False,,Via Enrico Fermi,residential,True,157.251,"LINESTRING (16.3837775 39.4948142, 16.3843849 39.4947416, 16.3845634 39.494719, 16.3846171 39.4947045, 16.3846519 39.4946838, 16.3846788 39.4946424, 16.3846868 39.4946072, 16.3846442 39.4943608, 16.3846066 39.4941437, 16.3846151 39.49404, 16.3846408 39.493974)",,,
173204076,False,,Via Enrico Berlinguer,residential,False,7.27,"LINESTRING (16.3846408 39.493974, 16.3845584 39.4939588)",,,
173204076,False,,Via Enrico Berlinguer,residential,True,95.778,"LINESTRING (16.3846408 39.493974, 16.3847246 39.4939989, 16.3850677 39.4941003, 16.3852826 39.4941853, 16.385355 39.4942411, 16.3853791 39.4943218, 16.385382 39.4944822)",,,
227634270,False,,Via Enrico Fermi,residential,False,157.251,"LINESTRING (16.3846408 39.493974, 16.3846151 39.49404, 16.3846066 39.4941437, 16.3846442 39.4943608, 16.3846868 39.4946072, 16.3846788 39.4946424, 16.3846519 39.4946838, 16.3846171 39.4947045, 16.3845634 39.494719, 16.3843849 39.4947416, 16.3837775 39.4948142)",,,
"[227638577, 227638574]",False,,Via San Francesco d'Assisi,residential,True,493.2049999999999,"LINESTRING (16.3897938 39.4974279, 16.3895041 39.4975918, 16.3892358 39.4977574, 16.3891178 39.4978071, 16.3889837 39.4978609, 16.3888496 39.4978857, 16.3885116 39.4979188, 16.3883668 39.4979478, 16.3883183 39.4979531, 16.3878947 39.4980761, 16.3873851 39.4982376, 16.3870257 39.4983659, 16.3868755 39.498399, 16.3868218 39.4983203, 16.3868004 39.4983062, 16.3867467 39.4982707, 16.3866234 39.4982086, 16.3864428 39.498173, 16.3859072 39.4980513, 16.3857938 39.4980024, 16.3857248 39.4979478, 16.3855424 39.4978402, 16.385293 39.4976849, 16.385177 39.4975384, 16.3851186 39.4974759, 16.385025 39.4973638, 16.3850049 39.4973342, 16.384974 39.497258)",,,
822893031,False,SP184,Via della Resistenza,residential,False,45.964,"LINESTRING (16.3897938 39.4974279, 16.3896848 39.4972726, 16.3894997 39.4970838)",,,
227105348,True,,Via Ippocrate,residential,False,37.662,"LINESTRING (16.387983 39.4910324, 16.3883213 39.4910176, 16.3883464 39.4910165, 16.3884213 39.4910155)",,,
227797730,False,,Via Viola,residential,True,99.788,"LINESTRING (16.387983 39.4910324, 16.388061 39.4911795, 16.3881737 39.4913658, 16.3882985 39.4915404, 16.3883453 39.4916059, 16.3884754 39.4918443)",,,
264609589,True,,Via Viola,residential,False,60.98899999999999,"LINESTRING (16.387983 39.4910324, 16.3879805 39.4910006, 16.3879689 39.4908557, 16.3879385 39.490605, 16.3879329 39.4905196, 16.3879306 39.4904855)",,,
"[227797725, 303684455]",False,,Via Alessandro Fleming,tertiary,"[False, True]",269.579,"LINESTRING (16.3890755 39.4925685, 16.3891196 39.4924628, 16.3892019 39.492064, 16.3892434 39.4919879, 16.3893469 39.4919284, 16.3905394 39.4916556, 16.3904477 39.4914629, 16.3901964 39.4909352)",,,
227797725,False,,,tertiary,True,54.884,"LINESTRING (16.3890755 39.4925685, 16.3889936 39.4926598, 16.3887852 39.492794, 16.3886085 39.4929006)",,,
227797730,False,,Via Viola,residential,False,96.927,"LINESTRING (16.3890755 39.4925685, 16.3886888 39.4922174, 16.3886314 39.4921579, 16.3885652 39.4920556, 16.3884754 39.4918443)",,,
227797725,False,,,tertiary,False,54.884,"LINESTRING (16.3886085 39.4929006, 16.3887852 39.492794, 16.3889936 39.4926598, 16.3890755 39.4925685)",,,
227802546,False,,Via Don Lorenzo Milani,tertiary,False,92.423,"LINESTRING (16.3886085 39.4929006, 16.3887423 39.4930176, 16.3889193 39.4931624, 16.3890642 39.4932949, 16.389209 39.4934274, 16.3893378 39.4935102)",,,
227802548,False,,Via U. Zanotti Bianco,residential,True,103.939,"LINESTRING (16.3886085 39.4929006, 16.3879679 39.493077, 16.3874671 39.4932135)",,,
227802551,False,,Via Don Lorenzo Milani,residential,True,158.688,"LINESTRING (16.3886085 39.4929006, 16.388532 39.4928449, 16.3884891 39.4928103, 16.3883561 39.4927029, 16.3881188 39.4925169, 16.3880812 39.4924874, 16.3880288 39.4924463, 16.3879116 39.4923575, 16.3878939 39.4923535, 16.3877928 39.4923304, 16.3876251 39.4923024, 16.3875246 39.4922807, 16.3873046 39.4922476, 16.387204 39.4922431, 16.3871087 39.4921704)",,,
227797726,True,,Via Viola,residential,False,75.259,"LINESTRING (16.3884754 39.4918443, 16.3882417 39.4919048, 16.388063 39.4919344, 16.3876265 39.4920114)",,,
227797730,False,,Via Viola,residential,False,99.788,"LINESTRING (16.3884754 39.4918443, 16.3883453 39.4916059, 16.3882985 39.4915404, 16.3881737 39.4913658, 16.388061 39.4911795, 16.387983 39.4910324)",,,
227797730,False,,Via Viola,residential,True,96.92699999999999,"LINESTRING (16.3884754 39.4918443, 16.3885652 39.4920556, 16.3886314 39.4921579, 16.3886888 39.4922174, 16.3890755 39.4925685)",,,
436560514,True,,,residential,False,69.356,"LINESTRING (16.3828895 39.4913007, 16.3829165 39.4915065, 16.3829702 39.4917632, 16.3829888 39.4919194)",,,
227802548,False,,Via U. Zanotti Bianco,residential,False,103.939,"LINESTRING (16.3874671 39.4932135, 16.3879679 39.493077, 16.3886085 39.4929006)",,,
264879025,True,,,residential,False,136.603,"LINESTRING (16.3874671 39.4932135, 16.3873613 39.4932119, 16.3865643 39.4934381, 16.3859635 39.4936013)",,,
435656753,False,SP184,,residential,True,23.421999999999997,"LINESTRING (16.3874671 39.4932135, 16.3875442 39.4933752, 16.3875613 39.4934112)",,,
1235115134,False,SP184,,residential,False,48.873999999999995,"LINESTRING (16.3874671 39.4932135, 16.3873919 39.4930426, 16.3873703 39.4929934, 16.3873569 39.492963, 16.3873292 39.4929001, 16.387284 39.4927973)",,,
265598266,False,,,tertiary,True,195.60700000000003,"LINESTRING (16.3907325 39.4948473, 16.3906789 39.4947355, 16.3906145 39.4946196, 16.3905982 39.4945877, 16.390534 39.4944623, 16.3904267 39.4942884, 16.390405 39.4942597, 16.3903516 39.4941891, 16.3902712 39.4941187, 16.3901317 39.4940276, 16.3899278 39.4939076, 16.389724 39.4937668, 16.3895094 39.4936261, 16.3893378 39.4935102)",,,
435656753,False,SP184,,residential,False,42.366,"LINESTRING (16.3880115 39.4945265, 16.3878958 39.4941561)",,,
227802553,False,,Via Giacomo Brodolini,residential,False,160.56900000000002,"LINESTRING (16.3880115 39.4945265, 16.388179 39.494425, 16.3884151 39.4942346, 16.3886173 39.4940812, 16.3887369 39.4939904, 16.3891071 39.4937089, 16.3891875 39.4936397, 16.3893378 39.4935102)",,,
435656753,False,SP184,,residential,True,239.17,"LINESTRING (16.3880115 39.4945265, 16.3880228 39.4945589, 16.3881729 39.494896, 16.388243 39.4950565, 16.3882609 39.4950966, 16.3882681 39.4951128, 16.3883822 39.4953686, 16.3884568 39.4955386, 16.388527 39.4956987, 16.3886816 39.4960398, 16.3887951 39.4962944, 16.3889052 39.4965107, 16.3889289 39.4965572)",,,
227802550,True,,,residential,False,129.137,"LINESTRING (16.382702 39.4901487, 16.3827474 39.4904236, 16.3827653 39.4905318, 16.3827799 39.4906311, 16.3827935 39.4907241, 16.3828357 39.4909126, 16.3828524 39.4910248, 16.3828575 39.4910594, 16.3828895 39.4913007)",,,
228197363,True,,,residential,False,114.994,"LINESTRING (16.382702 39.4901487, 16.3827528 39.4901405, 16.3828307 39.490128, 16.3830936 39.4901321, 16.383335 39.4901818, 16.3834584 39.4902397, 16.3836729 39.4903764, 16.3837909 39.4904633, 16.383866 39.4905254)",,,
436560514,True,,,residential,False,27.635,"LINESTRING (16.3829888 39.4919194, 16.3829699 39.4921675)",,,
