osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,junction,access,tunnel,bridge
52296806,True,,,Piazzale Donatori di Sangue,residential,False,44.875,,"LINESTRING (12.7794918 41.6870072, 12.7796869 41.6870869, 12.7797659 41.6871192, 12.7799659 41.6872009)",,,,
"[557047997, 561558439]",True,2,,"['Via Menotti Garibaldi', 'Piazza Cairoli']",tertiary,False,52.393,,"LINESTRING (12.7799526 41.6895372, 12.7799581 41.6894901, 12.7799622 41.689444, 12.7799685 41.6893438, 12.7799698 41.6893021, 12.779969 41.6892487, 12.7799666 41.6892225, 12.7799629 41.6891963, 12.7799578 41.6891703, 12.7799496 41.689143, 12.7799382 41.6891062, 12.7799275 41.6890694)",,,,
35927663,True,2,,Piazza Venti Settembre,tertiary,False,8.99,,"LINESTRING (12.7780214 41.6836287, 12.7779914 41.683595, 12.7779735 41.6835569)",roundabout,,,
35927691,False,,,Via Portella,residential,False,41.301,,"LINESTRING (12.7780214 41.6836287, 12.7779413 41.6836795, 12.7779236 41.6836922, 12.7779048 41.6837066, 12.7778911 41.6837199, 12.7778766 41.6837348, 12.7778658 41.6837499, 12.7778564 41.6837679, 12.7778454 41.6837956, 12.7778383 41.6838223, 12.7778155 41.6839479)",,,,
239760939,True,,,Piazza Caduti sul Lavoro,residential,False,9.336,,"LINESTRING (12.7765849 41.6836441, 12.776562 41.6837263)",,,,
52897750,False,,,Via Metabo,residential,True,115.921,,"LINESTRING (12.7765849 41.6836441, 12.7770746 41.6835967, 12.7772452 41.6835813, 12.777366 41.6835704, 12.7774502 41.6835642, 12.7775344 41.6835591, 12.7776105 41.6835556, 12.7776867 41.6835531, 12.7777628 41.683552, 12.7778376 41.683552, 12.7778933 41.6835534, 12.7779735 41.6835569)",,,,
557054288,True,,,Corso della Repubblica,residential,False,12.036,,"LINESTRING (12.7759973 41.6838448, 12.7759931 41.6837366)",,,,
557683616,True,,,Piazza Caduti sul Lavoro,residential,False,20.897,,"LINESTRING (12.7759973 41.6838448, 12.7757459 41.6838366)",,,,
"[232654033, 198398998]",False,1,,"['Via Borgia', 'Piazza Giuseppe Mazzini']",residential,False,71.469,,"LINESTRING (12.776472 41.6848592, 12.7763192 41.6849021, 12.7763061 41.6849083, 12.776298 41.6849159, 12.7762942 41.6849273, 12.7762955 41.6849401, 12.7765145 41.685386)",,,,
"[557055057, 557054293]",True,,,Piazza Giuseppe Mazzini,residential,False,35.195,,"LINESTRING (12.776472 41.6848592, 12.7763573 41.6846893, 12.7762691 41.6845816)",,,,
53473578,True,,,Corso della Repubblica,residential,False,70.851,,"LINESTRING (12.7772027 41.6851416, 12.7767455 41.6849049, 12.77667 41.6848663, 12.776653 41.6848589, 12.7766353 41.6848524, 12.7766157 41.6848485, 12.7765954 41.6848461, 12.7765748 41.684846, 12.776555 41.6848471, 12.7765259 41.6848501, 12.7764983 41.6848538, 12.776472 41.6848592)",,,,
232654030,True,,,Vicolo Caravà,residential,False,54.753,,"LINESTRING (12.7772027 41.6851416, 12.7772327 41.6850907, 12.777247 41.6850647, 12.7772604 41.6850394, 12.7772712 41.6850151, 12.7772796 41.6849904, 12.7772852 41.6849668, 12.7772896 41.6849468, 12.7773387 41.684663)",,,,
35927691,False,,,Via Portella,residential,True,43.908,,"LINESTRING (12.7773612 41.685247, 12.7774696 41.6851352, 12.7775005 41.6851013, 12.7775287 41.6850674, 12.777559 41.6850285, 12.7775867 41.6849895, 12.7776379 41.6849116)",,,,
53473578,True,,,Corso della Repubblica,residential,False,17.674,,"LINESTRING (12.7773612 41.685247, 12.7773461 41.6852328, 12.7773301 41.68522, 12.7773183 41.6852118, 12.7772027 41.6851416)",,,,
35927697,False,,,Via della Trinità,residential,True,15.73,,"LINESTRING (12.7773963 41.6853332, 12.777278 41.6853197, 12.7772592 41.6853181, 12.7772334 41.6853165, 12.7772085 41.6853155)",,,,
53473578,True,,,Corso della Repubblica,residential,False,10.055,,"LINESTRING (12.7773963 41.6853332, 12.7773821 41.6852876, 12.7773777 41.6852755, 12.7773709 41.6852622, 12.7773612 41.685247)",,,,
53473578,True,,,Corso della Repubblica,residential,False,37.635,,"LINESTRING (12.7777902 41.6855006, 12.7773963 41.6853332)",,,,
557051035,True,,,Via Bonese,residential,False,54.569,,"LINESTRING (12.7777902 41.6855006, 12.7779263 41.6851803, 12.7779392 41.6851487, 12.7779504 41.6851177, 12.7779643 41.6850737, 12.7779766 41.6850303)",,,,
53473578,True,,,Corso della Repubblica,residential,False,35.506,,"LINESTRING (12.7781295 41.6856949, 12.7777902 41.6855006)",,,,
179989428,False,,,Via San Martino,residential,False,72.164,,"LINESTRING (12.7781295 41.6856949, 12.7781938 41.6855884, 12.7782143 41.6855528, 12.7782337 41.6855177, 12.7782556 41.6854742, 12.7782764 41.6854313, 12.7784342 41.6850876)",,,,
35927665,True,,,Corso della Repubblica,residential,False,41.575,,"LINESTRING (12.7786478 41.6886723, 12.7786431 41.688511, 12.7786369 41.6882985)",,,,
35927681,True,,,Via del Comune,residential,False,44.42,,"LINESTRING (12.7786478 41.6886723, 12.7785228 41.6885458, 12.7784244 41.6884305, 12.7784049 41.6884067, 12.7783783 41.6883728, 12.7783543 41.6883389)",,,,
53182214,False,,,Via del Paradiso,residential,False,5.603,,"LINESTRING (12.776067 41.687831, 12.7761342 41.6878355)",,,,
232654226,True,,,Via dei Lauri,residential,False,361.60100000000006,,"LINESTRING (12.776067 41.687831, 12.7755735 41.6877982, 12.7754982 41.6877924, 12.7754493 41.6877875, 12.775384 41.6877799, 12.7753213 41.6877713, 12.7752634 41.6877621, 12.7752122 41.687753, 12.7751604 41.687743, 12.7751154 41.6877331, 12.7748779 41.6876772, 12.7748312 41.6876658, 12.7747872 41.6876543, 12.7747384 41.68764, 12.7746922 41.6876257, 12.7746501 41.6876108, 12.7746119 41.687596, 12.7745737 41.6875796, 12.7745395 41.6875633, 12.7745069 41.6875462, 12.7744706 41.6875257, 12.7744342 41.6875023, 12.7744019 41.6874778, 12.7743696 41.6874503, 12.7743373 41.6874181, 12.7743158 41.6873956, 12.774291 41.6873675, 12.7742677 41.6873401, 12.7742456 41.6873126, 12.774224 41.6872826, 12.7742036 41.6872525, 12.7741834 41.6872212, 12.7741718 41.6872005, 12.7740529 41.6869622, 12.7740208 41.6868954, 12.7739901 41.6868295, 12.7739657 41.6867732, 12.7739425 41.6867179, 12.7737304 41.6861793, 12.7736894 41.6860782, 12.7736736 41.6860413, 12.773657 41.686005, 12.7736383 41.6859644, 12.7736189 41.6859245, 12.7736025 41.6858922, 12.7735844 41.6858606, 12.7735682 41.6858376, 12.7735423 41.685808, 12.7735132 41.6857806, 12.7734751 41.68575, 12.7734389 41.6857275, 12.7734135 41.6857136)",,,,
232778641,False,,,Via del Castello,residential,False,26.854,,"LINESTRING (12.7756996 41.6874486, 12.7758614 41.6874537, 12.7760227 41.6874587)",,,,
232778637,False,,,Via San Lorenzo,residential,False,40.16,,"LINESTRING (12.7757754 41.6872047, 12.7757938 41.6872165, 12.7758171 41.6872302, 12.7758353 41.6872393, 12.7758543 41.6872461, 12.775881 41.6872545, 12.7759588 41.6872756, 12.7759789 41.6872831, 12.7759949 41.6872916, 12.7760095 41.6873046, 12.7760191 41.6873204, 12.776025 41.6873363, 12.7760298 41.6873531, 12.7760312 41.6873693, 12.7760313 41.6873863, 12.7760227 41.6874587)",,,,
559141387,True,,,Via Francesco Crispi,residential,False,27.991,,"LINESTRING (12.7757754 41.6872047, 12.7757619 41.6872213, 12.7757525 41.6872409, 12.7757464 41.6872574, 12.7756996 41.6874486)",,,,
201776745,True,,,Vicolo Giorgi,residential,False,38.003,,"LINESTRING (12.7789915 41.6894154, 12.7794406 41.6893496)",,,,
52449703,True,,,Corso della Repubblica,residential,False,62.197,,"LINESTRING (12.7789915 41.6894154, 12.7788342 41.6891071, 12.7787248 41.6888927)",,yes,,
35927674,True,,,Vicolo del Tre,residential,False,32.742,,"LINESTRING (12.7791313 41.6897855, 12.7795247 41.6897655)",,,,
52449703,True,,,Corso della Repubblica,residential,False,42.759,,"LINESTRING (12.7791313 41.6897855, 12.7789915 41.6894154)",,yes,,
52449703,True,,,Corso della Repubblica,residential,False,114.537,,"LINESTRING (12.7793226 41.690802, 12.7793046 41.6906867, 12.7793012 41.690661, 12.7792977 41.6906333, 12.7792957 41.6906064, 12.7792936 41.6905774, 12.7792925 41.6905541, 12.779288 41.690461, 12.7792864 41.6904351, 12.7792836 41.690403, 12.7792808 41.6903729, 12.7792759 41.6903334, 12.7792709 41.6902959, 12.7792665 41.6902668, 12.7792389 41.6901035, 12.7792346 41.6900796, 12.7792289 41.6900567, 12.7792236 41.6900368, 12.7792182 41.6900212, 12.7791611 41.6898758, 12.7791486 41.6898381, 12.7791386 41.6898113, 12.7791313 41.6897855)",,yes,,
52449706,True,2,,Via Menotti Garibaldi,tertiary,False,32.457,,"LINESTRING (12.7793226 41.690802, 12.7793553 41.6908043, 12.7793733 41.6908064, 12.779401 41.6908116, 12.7794271 41.6908174, 12.7794501 41.6908249, 12.7794715 41.6908329, 12.7794906 41.6908418, 12.7796614 41.6909362)",,,,
52449707,True,2,,Corso della Repubblica,tertiary,False,20.135,,"LINESTRING (12.7791968 41.6909568, 12.7793226 41.690802)",,,,
35927675,False,,,Via Pia,residential,False,260.618,,"LINESTRING (12.7791968 41.6909568, 12.7787879 41.6910036, 12.7787252 41.6910115, 12.7786656 41.691022, 12.7786257 41.6910293, 12.7785778 41.6910401, 12.7785256 41.6910541, 12.7784811 41.6910678, 12.7784322 41.6910846, 12.7783284 41.6911255, 12.7782112 41.6911787, 12.7780967 41.6912332, 12.7780493 41.6912573, 12.7780166 41.691275, 12.7779811 41.6912961, 12.777944 41.6913192, 12.7779006 41.6913489, 12.7778705 41.691371, 12.7778403 41.6913956, 12.7778085 41.6914228, 12.777645 41.6915726, 12.7776183 41.6915917, 12.7775865 41.69161, 12.7775603 41.6916193, 12.7775291 41.6916279, 12.7774947 41.6916327, 12.7774544 41.6916315, 12.7774132 41.6916214, 12.7773859 41.6916099, 12.7773613 41.6915903, 12.7773446 41.6915648, 12.7773387 41.6915328, 12.7773378 41.6915037, 12.7773457 41.6914792, 12.7773586 41.6914577, 12.7775945 41.6911869, 12.7776228 41.691146, 12.7776371 41.691105, 12.7776391 41.6910681, 12.7776353 41.6910437, 12.7776177 41.6910228, 12.777589 41.6910041, 12.777549 41.6909823, 12.777503 41.6909641)",,,,
557054288,True,,,Corso della Repubblica,residential,False,8.897,,"LINESTRING (12.7762582 41.684337, 12.7762068 41.6842668)",,,,
"[557054288, 557054293]",True,,,"['Corso della Repubblica', 'Piazza Giuseppe Mazzini']",residential,False,27.418999999999997,,"LINESTRING (12.7762691 41.6845816, 12.7762762 41.6845655, 12.7762808 41.6845478, 12.7762817 41.6845338, 12.7762582 41.684337)",,,,
"[557055054, 35927671]",False,,,"['Via San Francesco', 'Piazza Giuseppe Mazzini']",residential,"[False, True]",53.714000000000006,,"LINESTRING (12.7762691 41.6845816, 12.7762473 41.6846075, 12.776223 41.6846319, 12.7761214 41.6847157, 12.7761021 41.6847303, 12.7760725 41.6847497, 12.7760403 41.6847681, 12.7760152 41.684779, 12.7759875 41.684789, 12.7759689 41.6847941, 12.7757519 41.6848433)",,,,
198398998,False,1,,Via Borgia,residential,False,24.33,,"LINESTRING (12.7765145 41.685386, 12.7766225 41.6855894)",,,,
232777956,False,,,Via San Pietro,residential,True,5.493,,"LINESTRING (12.7765145 41.685386, 12.7764918 41.6854324)",,,,
35927697,False,,,Via della Trinità,residential,False,58.251,,"LINESTRING (12.7765145 41.685386, 12.7768496 41.685341, 12.7768848 41.6853367, 12.7769167 41.685333, 12.7769512 41.6853294, 12.7769827 41.6853265, 12.777017 41.6853237, 12.777043 41.6853218, 12.7771348 41.6853162, 12.7771548 41.6853155, 12.7771812 41.6853152, 12.7772085 41.6853155)",,,,
"[232654033, 198398998]",False,1,,"['Via Borgia', 'Piazza Giuseppe Mazzini']",residential,True,71.469,,"LINESTRING (12.7765145 41.685386, 12.7762955 41.6849401, 12.7762942 41.6849273, 12.776298 41.6849159, 12.7763061 41.6849083, 12.7763192 41.6849021, 12.776472 41.6848592)",,,,
53574058,True,,,Via Collicello,residential,False,75.24000000000001,,"LINESTRING (12.7778535 41.6864953, 12.7779316 41.6864973, 12.777947 41.6864968, 12.7779721 41.6864925, 12.7779949 41.6864852, 12.7780148 41.686472, 12.7780319 41.6864559, 12.7780417 41.6864425, 12.7781047 41.6863309, 12.77812 41.6863022, 12.7781339 41.6862724, 12.7781472 41.686242, 12.7781592 41.6862106, 12.7782501 41.6859543)",,,,
198398998,False,1,,Via Borgia,residential,True,150.537,,"LINESTRING (12.7778535 41.6864953, 12.7778459 41.6864631, 12.7778356 41.6864299, 12.7778297 41.6864149, 12.7778191 41.6863944, 12.7778032 41.6863687, 12.7777846 41.686343, 12.7777609 41.6863165, 12.7777345 41.68629, 12.7777053 41.6862638, 12.7776674 41.6862318, 12.777601 41.6861835, 12.7775553 41.6861549, 12.7775069 41.6861272, 12.7774257 41.6860808, 12.7773798 41.6860563, 12.7773224 41.6860272, 12.777261 41.6859981, 12.7772092 41.6859765, 12.7771534 41.6859548, 12.7771079 41.6859382, 12.7768506 41.6858447, 12.7767706 41.6858136, 12.7767512 41.6858043, 12.7767329 41.6857919, 12.7767141 41.6857755, 12.7767035 41.6857638, 12.7766957 41.6857531, 12.7766225 41.6855894)",,,,
35927671,False,,,Via San Francesco,residential,False,11.667,,"LINESTRING (12.7757519 41.6848433, 12.7756438 41.6848698, 12.775618 41.684875)",,,,
"[557055054, 35927671]",False,,,"['Via San Francesco', 'Piazza Giuseppe Mazzini']",residential,"[False, True]",53.714000000000006,,"LINESTRING (12.7757519 41.6848433, 12.7759689 41.6847941, 12.7759875 41.684789, 12.7760152 41.684779, 12.7760403 41.6847681, 12.7760725 41.6847497, 12.7761021 41.6847303, 12.7761214 41.6847157, 12.776223 41.6846319, 12.7762473 41.6846075, 12.7762691 41.6845816)",,,,
35927698,False,,,Via delle Murelle,residential,False,74.17299999999999,,"LINESTRING (12.7757519 41.6848433, 12.7758294 41.684979, 12.7758423 41.6849915, 12.7758588 41.6850024, 12.7758807 41.6850134, 12.7759006 41.6850231, 12.7759137 41.6850343, 12.7759203 41.6850462, 12.7759322 41.6850772, 12.7759399 41.6850941, 12.7759494 41.6851061, 12.7759616 41.6851181, 12.7759748 41.6851317, 12.7759807 41.6851435, 12.7759842 41.685155, 12.7759862 41.6851691, 12.7759869 41.6851863, 12.7759838 41.6852023, 12.7759795 41.6852198, 12.7759519 41.685303, 12.7759061 41.6854498)",,,,
35927671,False,,,Via San Francesco,residential,False,5.417999999999999,,"LINESTRING (12.775618 41.684875, 12.7755864 41.6848802, 12.775554 41.6848844)",,,,
35927671,False,,,Via San Francesco,residential,True,11.667,,"LINESTRING (12.775618 41.684875, 12.7756438 41.6848698, 12.7757519 41.6848433)",,,,
88444447,False,,,Vicolo Fiscari,residential,True,64.668,,"LINESTRING (12.775618 41.684875, 12.7755351 41.6846425, 12.7755206 41.6843017)",,,,
35927671,False,,,Via San Francesco,residential,True,8.798,,"LINESTRING (12.7754484 41.684885, 12.7754755 41.6848869, 12.7754985 41.6848877, 12.7755269 41.6848867, 12.775554 41.6848844)",,,,
232654227,False,,,Via del Merangolo,residential,False,97.34300000000002,,"LINESTRING (12.7754484 41.684885, 12.7752014 41.684855, 12.775043 41.6848357, 12.7750811 41.6846627, 12.7751046 41.6845442, 12.7751094 41.6845318, 12.7751183 41.6845198, 12.7751308 41.6845105, 12.7751486 41.6845028, 12.7751703 41.6844971, 12.7751894 41.684494, 12.7752064 41.6844887, 12.7752207 41.6844786, 12.7752282 41.684467, 12.7752323 41.6844505, 12.7752292 41.684322)",,,,
557686863,False,,,Via San Francesco,residential,False,74.4,,"LINESTRING (12.7754484 41.684885, 12.7753474 41.6849778, 12.7753335 41.6849888, 12.7753149 41.6850019, 12.7752942 41.6850136, 12.7752739 41.6850229, 12.7752518 41.6850304, 12.7752329 41.685036, 12.7752182 41.6850389, 12.7751912 41.6850433, 12.7751635 41.6850463, 12.7751391 41.6850467, 12.775112 41.6850462, 12.7750914 41.685045, 12.7749444 41.6850324, 12.7749155 41.6850323, 12.7748866 41.6850363, 12.7748726 41.6850433, 12.7748612 41.6850523, 12.7748471 41.6850632, 12.7748263 41.6850722, 12.7748088 41.685076, 12.7747819 41.6850798, 12.7746592 41.6850856)",,,,
35927681,True,,,Via del Comune,residential,False,44.228,,"LINESTRING (12.7776834 41.6869854, 12.7775239 41.6866059)",,,,
53574051,False,,,Vicolo delle Fratte,residential,True,27.224,,"LINESTRING (12.7766201 41.6883084, 12.776943 41.688266)",,,,
53182209,True,,,Vicolo delle Fratte,residential,False,51.516,,"LINESTRING (12.7766201 41.6883084, 12.7765898 41.6883132, 12.7765533 41.6883181, 12.7765141 41.688322, 12.7764863 41.6883234, 12.7764557 41.6883237, 12.776433 41.6883233, 12.7760022 41.6883034)",,,,
53574050,True,,,Via Andrea Velletrano,residential,False,25.459000000000003,,"LINESTRING (12.7766201 41.6883084, 12.7765694 41.6884734, 12.7765648 41.6884935, 12.7765607 41.6885139, 12.7765588 41.6885325)",,,,
35927714,False,,,Via Caduti del Ventidue Gennaio,residential,False,23.065,,"LINESTRING (12.776611 41.6889558, 12.7768849 41.6889213)",,,,
561290133,False,,,Via Andrea Nicoletti,residential,False,34.286,,"LINESTRING (12.776611 41.6889558, 12.7766415 41.6892633)",,,,
561290133,False,,,Via Andrea Nicoletti,residential,True,3.622,,"LINESTRING (12.776611 41.6889558, 12.7766065 41.6889234)",,,,
232780278,False,,,Via San Salvatore,residential,False,30.997,,"LINESTRING (12.7770118 41.6895313, 12.7770138 41.6895538, 12.7770159 41.6895667, 12.7770211 41.6895871, 12.7770277 41.6896064, 12.7770343 41.6896209, 12.7770462 41.6896409, 12.7770553 41.6896541, 12.7771547 41.689785)",,,,
"[232780277, 232780278]",False,,,"['Piazza San Salvatore', 'Via San Salvatore']",residential,"[False, True]",69.499,,"LINESTRING (12.7770118 41.6895313, 12.7770069 41.6893636, 12.777005 41.6893434, 12.7770026 41.6893233, 12.776999 41.6893028, 12.776995 41.6892822, 12.776991 41.6892622, 12.7769881 41.6892419, 12.7769877 41.6892212, 12.7769885 41.6892002, 12.7770048 41.6890361, 12.7770175 41.688908)",,,,
561290133,False,,,Via Andrea Nicoletti,residential,True,51.343999999999994,,"LINESTRING (12.7770118 41.6895313, 12.7767971 41.6895053, 12.7767763 41.6895019, 12.7767562 41.6894977, 12.7767351 41.6894915, 12.7767145 41.6894845, 12.7766995 41.6894766, 12.7766885 41.6894669, 12.7766802 41.6894544, 12.7766723 41.6894364, 12.7766665 41.6894168, 12.7766415 41.6892633)",,,,
561298689,True,,,Via Camillo Meda,residential,False,30.133000000000003,,"LINESTRING (12.7774525 41.6896306, 12.777423 41.689649, 12.7773913 41.6896669, 12.7773593 41.6896846, 12.7773267 41.6897023, 12.7773016 41.6897148, 12.7772759 41.6897274, 12.7771547 41.689785)",,,,
561816746,True,,,Via Ettore Novelli,residential,False,47.72500000000001,,"LINESTRING (12.7774525 41.6896306, 12.7776638 41.6896988, 12.7777145 41.6897162, 12.7777648 41.6897338, 12.77782 41.689755, 12.7778683 41.689774, 12.7779704 41.689816)",,,,
53038263,True,,,Via Paolina,residential,False,21.464,,"LINESTRING (12.7766561 41.6907074, 12.7766379 41.6906829, 12.776622 41.6906583, 12.776553 41.6905306)",,,,
"[559786792, 232781302]",False,,,"['Piazza Trento e Trieste', 'Via San Giovanni Vecchio']",residential,True,238.515,,"LINESTRING (12.7766561 41.6907074, 12.7765756 41.6907433, 12.7761253 41.6909586, 12.7761018 41.6909667, 12.7760743 41.69097, 12.7760481 41.690968, 12.7760226 41.6909606, 12.7760083 41.6909526, 12.7759958 41.6909412, 12.7756959 41.6905703, 12.7755651 41.6903964, 12.775545 41.6903714, 12.7755248 41.6903487, 12.7755006 41.6903236, 12.7754763 41.6903006, 12.7754519 41.6902792, 12.7752013 41.6900601, 12.7751585 41.6900204, 12.7751196 41.6899836, 12.7750807 41.6899444, 12.7750397 41.689902, 12.7748137 41.6896505)",,,,
35927678,True,,,Viale della Libertà,residential,False,44.628,,"LINESTRING (12.7759658 41.6883916, 12.7754355 41.6883264)",,,,
53574057,False,,,Via Paolina,residential,False,10.263,,"LINESTRING (12.7759658 41.6883916, 12.7759745 41.6883695, 12.7759841 41.6883473, 12.7759936 41.6883253, 12.7760022 41.6883034)",,,,
53574051,False,,,Vicolo delle Fratte,residential,False,28.972,,"LINESTRING (12.7772907 41.6882444, 12.776943 41.688266)",,,,
56141226,False,,,Via Cannetoli,residential,False,3.578,,"LINESTRING (12.7772907 41.6882444, 12.7772988 41.688276)",,,,
56141226,False,,,Via Cannetoli,residential,True,26.580999999999996,,"LINESTRING (12.7772907 41.6882444, 12.7772477 41.6881099, 12.7772372 41.6880911, 12.7772214 41.6880744, 12.7771999 41.6880612, 12.777173 41.68805, 12.777153 41.6880438)",,,,
35927676,False,,,Vicolo della Gatta,residential,False,81.161,,"LINESTRING (12.7782419 41.6880927, 12.7779956 41.6881356, 12.7779645 41.6881417, 12.7779256 41.68815, 12.777887 41.6881587, 12.777855 41.688167, 12.7778233 41.6881757, 12.7777954 41.6881839, 12.7777435 41.6882003, 12.777717 41.6882066, 12.7776863 41.6882118, 12.7776607 41.6882147, 12.7776311 41.6882166, 12.7775994 41.688218, 12.7775637 41.6882214, 12.7775342 41.6882256, 12.7775007 41.6882317, 12.7772988 41.688276)",,,,
