osmid,ref,name,highway,oneway,reversed,length,geometry,junction,lanes,maxspeed,access,bridge,tunnel
171362781,SP106,Via Salvador Allende,secondary,False,False,79.603,"LINESTRING (11.0158096 43.7358463, 11.0165984 43.7354131)",,,,,,
171362798,,Via Corrado Corti,residential,False,True,27.889,"LINESTRING (11.0158096 43.7358463, 11.0160148 43.7360486)",,,,,,
801974533,,Via Giuseppe Verdi,residential,False,False,105.081,"LINESTRING (11.0158096 43.7358463, 11.0150157 43.7350953)",,,,,,
171362781,SP106,Via Salvador Allende,secondary,False,True,98.75300000000001,"LINESTRING (11.0158096 43.7358463, 11.0150608 43.7362648, 11.0148322 43.7363847)",,,,,,
23758250,,Via Raffaello Caverni,secondary,False,False,114.71900000000001,"LINESTRING (11.0197978 43.7318849, 11.0194842 43.7316268, 11.0187947 43.731152)",,,,,,
23758250,,Via Raffaello Caverni,secondary,False,True,79.935,"LINESTRING (11.0197978 43.7318849, 11.0200137 43.7320737, 11.0200695 43.7321224, 11.0202498 43.7322801, 11.0204386 43.7324347)",,,,,,
683488929,,Via Raffaello Caverni,residential,False,False,60.333999999999996,"LINESTRING (11.0197978 43.7318849, 11.0201099 43.731687, 11.0202275 43.7316967, 11.020405 43.7316061)",,,,,,
279545333,,Viale Cento Fiori,secondary,True,False,24.633,"LINESTRING (11.0204311 43.7296743, 11.0206384 43.7295111)",,,,,,
559904783,,Viale Cento Fiori,secondary,True,False,7.834,"LINESTRING (11.0204311 43.7296743, 11.0204653 43.7296874, 11.0204913 43.729708, 11.0205005 43.729721)",roundabout,,,,,
559904794,,Via Raffaello Caverni,secondary,True,False,9.32,"LINESTRING (11.0188023 43.7309278, 11.0188092 43.7309553, 11.018804 43.730983, 11.0187871 43.7310081)",roundabout,,,,,
"[97424889, 700266562]",,Via Malmantile,tertiary,False,False,130.681,"LINESTRING (11.0247711 43.7332582, 11.0244891 43.7333863, 11.024392 43.7333967, 11.0243095 43.7333839, 11.0242194 43.7333618, 11.0241104 43.7333289, 11.0240512 43.7333202, 11.0238895 43.7332781, 11.0238015 43.7332728, 11.0237347 43.7332767, 11.0236882 43.7332866, 11.0236373 43.7333127, 11.0236075 43.7333395, 11.0235791 43.7333913, 11.0235816 43.7334366, 11.0236088 43.7335222, 11.0236235 43.7335864)",,,,,,
97425046,,Via dello Sdrucciolo,residential,False,False,72.81800000000001,"LINESTRING (11.0247711 43.7332582, 11.0245707 43.7332551, 11.0245028 43.7332487, 11.0244461 43.733226, 11.0244492 43.7331929, 11.0245097 43.7330006, 11.0245185 43.7329109, 11.0245452 43.7328195)",,,,,,
28043788,,Via Virgilio Rovai,residential,False,False,55.904,"LINESTRING (11.0217351 43.7306894, 11.0216678 43.7311898)",,,,,,
28043793,,Via della Pace,residential,False,False,63.923,"LINESTRING (11.0217351 43.7306894, 11.0211668 43.7302871)",,,,,,
279545324,,Via Virgilio Rovai,residential,False,True,130.586,"LINESTRING (11.021979 43.7289412, 11.0218165 43.7301097)",,,,,,
28044106,,Piazza 8 Marzo 1944,residential,False,False,128.713,"LINESTRING (11.0209179 43.7325767, 11.0211263 43.7324504, 11.0214371 43.7322236, 11.0217387 43.7319718, 11.0220184 43.7317383)",,,,,,
28043788,,Via Virgilio Rovai,residential,False,True,55.904,"LINESTRING (11.0216678 43.7311898, 11.0217351 43.7306894)",,,,,,
279545347,,Via Venticinque Aprile,residential,False,True,11.798,"LINESTRING (11.0216678 43.7311898, 11.0218084 43.7312204)",,,,,,
28043788,,Via Virgilio Rovai,residential,False,False,29.918,"LINESTRING (11.0216678 43.7311898, 11.0216174 43.7312575, 11.0214648 43.7314149)",,,,,,
28069172,,Via Cristoforo Colombo,residential,False,False,77.679,"LINESTRING (11.0232357 43.7344478, 11.0232876 43.7344827, 11.0236503 43.7347763, 11.0238869 43.7349639)",,,,,,
698871820,,Via Don Lorenzo Milani,tertiary,True,False,67.71,"LINESTRING (11.0232357 43.7344478, 11.0236537 43.734371, 11.0237449 43.7343444, 11.0237941 43.7343168, 11.0239813 43.7341962)",,,,,,
698871821,,Via Don Lorenzo Milani,residential,False,False,44.305,"LINESTRING (11.0242318 43.7340824, 11.0247039 43.7338765)",,,,,,
28044533,,Via di Schifanoia,tertiary,True,False,74.15299999999999,"LINESTRING (11.0242318 43.7340824, 11.0240131 43.7339248, 11.0237769 43.7337431, 11.0236423 43.7336278, 11.0236235 43.7335864)",,,,,,
698871821,,Via Don Lorenzo Milani,residential,False,True,44.305,"LINESTRING (11.0247039 43.7338765, 11.0242318 43.7340824)",,,,,,
698871820,,Via Don Lorenzo Milani,tertiary,True,False,22.356,"LINESTRING (11.0229679 43.7343932, 11.0232357 43.7344478)",,,,,,
28044282,,Via Don Lorenzo Milani,residential,True,False,40.837,"LINESTRING (11.0229679 43.7343932, 11.0228757 43.734385, 11.0225665 43.7343895, 11.022461 43.7343812)",,,,,,
28044585,,Piazza Giacomo Matteotti,residential,False,True,12.455,"LINESTRING (11.0220679 43.7349007, 11.02194 43.734964)",,,,,,
28044558,,Piazza Vittorio Veneto,tertiary,False,False,14.173000000000002,"LINESTRING (11.0220679 43.7349007, 11.0221283 43.7348666, 11.022207 43.7348223)",,,,,,
171362783,,Via Antonio Gramsci,tertiary,False,False,67.32900000000001,"LINESTRING (11.0220679 43.7349007, 11.0223987 43.7351975, 11.0225935 43.7353723)",,2,50,,,
171362783,,Via Antonio Gramsci,tertiary,False,True,39.126,"LINESTRING (11.0220679 43.7349007, 11.0219173 43.7347799, 11.0217955 43.7346823, 11.0217546 43.7346672, 11.0217214 43.7346614)",,2,50,,,
28044387,,,residential,False,False,21.907,"LINESTRING (11.0235869 43.7363296, 11.0233649 43.736444)",,,,,,
171362783,,Via Antonio Gramsci,tertiary,False,True,59.527,"LINESTRING (11.0235869 43.7363296, 11.0231424 43.7359013)",,2,50,,,
171362783,,Via Antonio Gramsci,tertiary,False,False,69.29899999999999,"LINESTRING (11.0235869 43.7363296, 11.0238537 43.7365719, 11.0239449 43.7366578, 11.0239603 43.7366723, 11.0239745 43.7366856, 11.0241179 43.7368207)",,2,50,,,
28044387,,,residential,False,True,21.907,"LINESTRING (11.0233649 43.736444, 11.0235869 43.7363296)",,,,,,
698871822,,Via Giro delle Mura,residential,False,True,39.444,"LINESTRING (11.0236235 43.7335864, 11.0240524 43.7334138)",,,,,,
698871818,,Via Giro delle Mura,tertiary,True,False,121.708,"LINESTRING (11.0236235 43.7335864, 11.0228026 43.7338906, 11.0222764 43.734087)",,,,,,
"[97424889, 700266562]",,Via Malmantile,tertiary,False,True,130.68099999999998,"LINESTRING (11.0236235 43.7335864, 11.0236088 43.7335222, 11.0235816 43.7334366, 11.0235791 43.7333913, 11.0236075 43.7333395, 11.0236373 43.7333127, 11.0236882 43.7332866, 11.0237347 43.7332767, 11.0238015 43.7332728, 11.0238895 43.7332781, 11.0240512 43.7333202, 11.0241104 43.7333289, 11.0242194 43.7333618, 11.0243095 43.7333839, 11.024392 43.7333967, 11.0244891 43.7333863, 11.0247711 43.7332582)",,,,,,
28044585,,Piazza Giacomo Matteotti,residential,False,False,12.455,"LINESTRING (11.02194 43.734964, 11.0220679 43.7349007)",,,,,,
28044585,,Piazza Giacomo Matteotti,residential,False,False,157.406,"LINESTRING (11.02194 43.734964, 11.0214927 43.7352239, 11.0214351 43.7352363, 11.0212139 43.7350514, 11.0216633 43.7347749, 11.0217271 43.7347795, 11.02194 43.734964)",,,,,,
28044585,,Piazza Giacomo Matteotti,residential,False,True,157.406,"LINESTRING (11.02194 43.734964, 11.0217271 43.7347795, 11.0216633 43.7347749, 11.0212139 43.7350514, 11.0214351 43.7352363, 11.0214927 43.7352239, 11.02194 43.734964)",,,,,,
28055877,,Via Leonardo da Vinci,residential,False,True,57.199,"LINESTRING (11.0220184 43.7317383, 11.0214648 43.7314149)",,,,,,
28044106,,Piazza 8 Marzo 1944,residential,False,True,128.713,"LINESTRING (11.0220184 43.7317383, 11.0217387 43.7319718, 11.0214371 43.7322236, 11.0211263 43.7324504, 11.0209179 43.7325767)",,,,,,
"[279545347, 279545309]",,"['Via Venticinque Aprile', 'Piazza 8 Marzo 1944']",residential,False,False,199.553,"LINESTRING (11.0220184 43.7317383, 11.0221143 43.7317922, 11.0225592 43.7320423, 11.0226075 43.732045, 11.022696 43.7319914, 11.022799 43.7318922, 11.0228635 43.7318325, 11.0228333 43.7317929, 11.0223016 43.7315018, 11.0218084 43.7312204)",,,,,,
28056275,,,residential,False,False,55.174,"LINESTRING (11.0231424 43.7359013, 11.0226101 43.7362148)",,,,,,
171362783,,Via Antonio Gramsci,tertiary,False,False,59.527,"LINESTRING (11.0231424 43.7359013, 11.0235869 43.7363296)",,2,50,,,
171362783,,Via Antonio Gramsci,tertiary,False,True,73.518,"LINESTRING (11.0231424 43.7359013, 11.0228437 43.7356135, 11.0225935 43.7353723)",,2,50,,,
28056275,,,residential,False,True,55.174,"LINESTRING (11.0226101 43.7362148, 11.0231424 43.7359013)",,,,,,
279545352,,Via Europa,residential,False,True,75.919,"LINESTRING (11.0185541 43.728949, 11.019087 43.7295128)",,,,,,
"[28067444, 279545332]",,"['Via Asia', 'Via Africa']",residential,False,True,112.016,"LINESTRING (11.0185541 43.728949, 11.0193728 43.7285221, 11.0193915 43.7285367, 11.0195288 43.728644, 11.0196338 43.7287261)",,,,,,
279545338,,Via America,residential,False,False,145.094,"LINESTRING (11.0185541 43.728949, 11.0177143 43.7293675, 11.0175584 43.729451, 11.017083 43.7297054)",,,,,,
28068371,,Viale Cento Fiori,secondary,True,False,43.343,"LINESTRING (11.019929 43.7301337, 11.0196449 43.7303291, 11.0195429 43.7304058)",,,,,,
279545314,,Viale Cento Fiori,residential,True,False,21.206999999999997,"LINESTRING (11.019929 43.7301337, 11.0198767 43.7301409, 11.0197828 43.730199, 11.0197452 43.7301932, 11.0197136 43.7301665)",,,,,,
28067444,,Via Asia,residential,False,False,64.474,"LINESTRING (11.0206384 43.7295111, 11.0206087 43.7294879, 11.0200936 43.7290854)",,,,,,
279545333,,Viale Cento Fiori,secondary,True,False,91.041,"LINESTRING (11.0206384 43.7295111, 11.0213228 43.7290437, 11.0213668 43.7290113, 11.0214568 43.728945)",,,,,,
28069128,,Via Cesare Pavese,tertiary,False,False,76.43499999999999,"LINESTRING (11.0241179 43.7368207, 11.024156 43.7367997, 11.0241733 43.7367901, 11.0248738 43.7364033)",,2,50,,,
171362783,,Via Antonio Gramsci,tertiary,False,True,69.299,"LINESTRING (11.0241179 43.7368207, 11.0239745 43.7366856, 11.0239603 43.7366723, 11.0239449 43.7366578, 11.0238537 43.7365719, 11.0235869 43.7363296)",,2,50,,,
171362784,,Via Antonio Gramsci,unclassified,False,False,75.699,"LINESTRING (11.0241179 43.7368207, 11.0242164 43.7369119, 11.0244998 43.737174, 11.0246988 43.7373567)",,,,,,
28069290,,Via Eugenio Curiel,tertiary,False,True,127.167,"LINESTRING (11.0268931 43.7375206, 11.0267932 43.7375244, 11.0267219 43.7375047, 11.0266642 43.7374647, 11.0264423 43.7371835, 11.0260202 43.7367357, 11.025944 43.7366608)",,2,50,,,
28069172,,Via Cristoforo Colombo,residential,False,True,77.679,"LINESTRING (11.0238869 43.7349639, 11.0236503 43.7347763, 11.0232876 43.7344827, 11.0232357 43.7344478)",,,,,,
28069184,,Piazza Vittorio Veneto,residential,False,False,119.584,"LINESTRING (11.0225935 43.7353723, 11.0226467 43.7353421, 11.0227323 43.7352936, 11.0230983 43.7350862, 11.0234239 43.7349017, 11.0237114 43.7351357)",,,,,,
171362783,,Via Antonio Gramsci,tertiary,False,False,73.518,"LINESTRING (11.0225935 43.7353723, 11.0228437 43.7356135, 11.0231424 43.7359013)",,2,50,,,
171362783,,Via Antonio Gramsci,tertiary,False,True,67.32900000000001,"LINESTRING (11.0225935 43.7353723, 11.0223987 43.7351975, 11.0220679 43.7349007)",,2,50,,,
28069184,,Piazza Vittorio Veneto,residential,False,True,119.58399999999997,"LINESTRING (11.0237114 43.7351357, 11.0234239 43.7349017, 11.0230983 43.7350862, 11.0227323 43.7352936, 11.0226467 43.7353421, 11.0225935 43.7353723)",,,,,,
28069128,,Via Cesare Pavese,tertiary,False,True,33.742,"LINESTRING (11.0252392 43.7362768, 11.0251018 43.736283, 11.0248738 43.7364033)",,2,50,,,
28069222,,Via Cesare Pavese,residential,False,False,45.426,"LINESTRING (11.0252392 43.7362768, 11.0250648 43.7360385, 11.0250223 43.7359362, 11.0250266 43.7359042)",,,,,,
28069290,,Via Eugenio Curiel,tertiary,False,False,76.189,"LINESTRING (11.0252392 43.7362768, 11.0252906 43.7362861, 11.0254795 43.7362892, 11.0256168 43.7363388, 11.025944 43.7366608)",,2,50,,,
28069458,,Via Dante Alighieri,residential,True,False,75.594,"LINESTRING (11.0248738 43.7364033, 11.0254018 43.736966)",,,,,,
28069128,,Via Cesare Pavese,tertiary,False,False,33.742,"LINESTRING (11.0248738 43.7364033, 11.0251018 43.736283, 11.0252392 43.7362768)",,2,50,,,
28069128,,Via Cesare Pavese,tertiary,False,True,76.43499999999999,"LINESTRING (11.0248738 43.7364033, 11.0241733 43.7367901, 11.024156 43.7367997, 11.0241179 43.7368207)",,2,50,,,
868145360,,Via Fratelli Rosselli,residential,False,True,31.851,"LINESTRING (11.0258823 43.737478, 11.0262049 43.7373115)",,,,,,
171362784,,Via Antonio Gramsci,unclassified,False,False,31.778,"LINESTRING (11.0246988 43.7373567, 11.0247704 43.737429, 11.0249328 43.7375871)",,,,,,
171362784,,Via Antonio Gramsci,unclassified,False,True,75.699,"LINESTRING (11.0246988 43.7373567, 11.0244998 43.737174, 11.0242164 43.7369119, 11.0241179 43.7368207)",,,,,,
28069458,,Via Dante Alighieri,residential,True,False,68.786,"LINESTRING (11.0254018 43.736966, 11.0258823 43.737478)",,,,,,
28069404,,Via della Repubblica,residential,True,False,71.311,"LINESTRING (11.0254018 43.736966, 11.0251628 43.7370838, 11.0246988 43.7373567)",,,,,,
28069290,,Via Eugenio Curiel,tertiary,False,False,127.16700000000002,"LINESTRING (11.025944 43.7366608, 11.0260202 43.7367357, 11.0264423 43.7371835, 11.0266642 43.7374647, 11.0267219 43.7375047, 11.0267932 43.7375244, 11.0268931 43.7375206)",,2,50,,,
28069290,,Via Eugenio Curiel,tertiary,False,True,76.189,"LINESTRING (11.025944 43.7366608, 11.0256168 43.7363388, 11.0254795 43.7362892, 11.0252906 43.7362861, 11.0252392 43.7362768)",,2,50,,,
28069404,,Via della Repubblica,residential,True,False,55.221000000000004,"LINESTRING (11.025944 43.7366608, 11.0256745 43.7368141, 11.0254018 43.736966)",,,,,,
171362784,,Via Antonio Gramsci,unclassified,False,True,31.778,"LINESTRING (11.0249328 43.7375871, 11.0247704 43.737429, 11.0246988 43.7373567)",,,,,,
28235644,,Via Raffaello Caverni,tertiary,False,False,167.626,"LINESTRING (11.017083 43.7297054, 11.0172314 43.7298368, 11.0175487 43.730109, 11.017671 43.730215, 11.0178183 43.7303426, 11.0179573 43.7304631, 11.0180004 43.7305005, 11.018075 43.7305651, 11.018419 43.7308632)",,2,50,yes,,
28235644,,Via Raffaello Caverni,tertiary,False,True,47.088,"LINESTRING (11.017083 43.7297054, 11.0168817 43.7295258, 11.0167142 43.7293763)",,2,50,yes,,
279545338,,Via America,residential,False,True,145.094,"LINESTRING (11.017083 43.7297054, 11.0175584 43.729451, 11.0177143 43.7293675, 11.0185541 43.728949)",,,,,,
"[36880322, 176978901]",,"['Via Mazzantini', 'Via Giuseppe Verdi']",residential,False,False,414.86400000000003,"LINESTRING (11.0161953 43.7345442, 11.0156388 43.7340583, 11.0151446 43.7336639, 11.0149448 43.7335289, 11.0147471 43.7334062, 11.0141669 43.7336422, 11.0139843 43.7339481, 11.0149008 43.7349692, 11.0150157 43.7350953)",,,,,,
36880323,,Via Salvatore Carnevale,residential,False,True,113.00200000000001,"LINESTRING (11.0161953 43.7345442, 11.0151515 43.7350506, 11.0150157 43.7350953)",,,,,,
36880322,,Via Mazzantini,residential,False,True,115.31700000000001,"LINESTRING (11.0161953 43.7345442, 11.0166689 43.7349692, 11.0167633 43.7350871, 11.0167548 43.7351801, 11.0166106 43.7353577, 11.0165984 43.7354131)",,,,,,
801974533,,Via Giuseppe Verdi,residential,False,True,105.081,"LINESTRING (11.0150157 43.7350953, 11.0158096 43.7358463)",,,,,,
36880323,,Via Salvatore Carnevale,residential,False,False,113.00200000000001,"LINESTRING (11.0150157 43.7350953, 11.0151515 43.7350506, 11.0161953 43.7345442)",,,,,,
