osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width,access,junction,bridge
25428264,,,Via Giacomo Matteotti,unclassified,False,False,70.069,"LINESTRING (12.2335547 45.5611638, 12.2336903 45.5611821, 12.2338037 45.5611895, 12.2344489 45.5612319)",,,,,
25428264,,,Via Giacomo Matteotti,unclassified,False,True,32.214,"LINESTRING (12.2335547 45.5611638, 12.2334308 45.5611663, 12.2332451 45.5611683, 12.2332059 45.5611889, 12.2331786 45.5612224)",,,,,
25428264,,,Via Giacomo Matteotti,unclassified,False,False,32.214,"LINESTRING (12.2331786 45.5612224, 12.2332059 45.5611889, 12.2332451 45.5611683, 12.2334308 45.5611663, 12.2335547 45.5611638)",,,,,
25559279,2,,Via don Giovanni Bosco,tertiary,False,False,22.263,"LINESTRING (12.2378252 45.5612548, 12.2375399 45.5612684)",50,,,,
25559474,,,Via Ventiquattro Maggio,unclassified,True,False,16.086,"LINESTRING (12.2378252 45.5612548, 12.237799 45.5611113)",,,,,
"[888719864, 25559279]",2,,"['Via don Giovanni Bosco', 'Via Zermanesa']",tertiary,False,True,231.63,"LINESTRING (12.2378252 45.5612548, 12.2378497 45.561254, 12.2378768 45.5612563, 12.2383199 45.561234, 12.2383867 45.5612296, 12.2386264 45.5612229, 12.2394053 45.5611942, 12.2395359 45.5612094, 12.2396725 45.5612367, 12.2399251 45.5613115, 12.2404796 45.5615751, 12.2406316 45.5616333)",50,,,,
27333724,,,Via Alcide De Gasperi,tertiary,False,False,13.355,"LINESTRING (12.2378252 45.5612548, 12.2378349 45.5613333, 12.2378422 45.5613743)",,,,,
25559279,2,,Via don Giovanni Bosco,tertiary,False,True,15.43,"LINESTRING (12.2368708 45.5612946, 12.2370686 45.5612859)",50,,,,
25559279,2,,Via don Giovanni Bosco,tertiary,False,False,77.889,"LINESTRING (12.2368708 45.5612946, 12.2365982 45.5613062, 12.2365635 45.561307, 12.2360916 45.5613351, 12.2360137 45.5613383, 12.2358734 45.5613482)",50,,,,
27333722,,,Via degli Alpini,unclassified,True,False,12.774000000000001,"LINESTRING (12.2368708 45.5612946, 12.2368822 45.5613619, 12.2368885 45.5614088)",,,,,
888712856,,,Via Francesco Barbiero,unclassified,True,False,62.754,"LINESTRING (12.2374679 45.5583545, 12.2366663 45.5584135)",,,,,
25559478,,,Via Francesco Barbiero,unclassified,False,False,100.75099999999999,"LINESTRING (12.242704 45.5579523, 12.2427053 45.5579715, 12.2427342 45.5584074, 12.2427422 45.5584304, 12.2427548 45.55845, 12.242784 45.5584743, 12.2428049 45.5584818, 12.2428313 45.5584831, 12.2430106 45.558468, 12.2430418 45.5584652, 12.2433119 45.5584456)",,,,,
41876463,,,Via Francesco Barbiero,tertiary,False,False,133.844,"LINESTRING (12.242704 45.5579523, 12.241323 45.5580451, 12.2409936 45.5580727)",,,,,
25559672,,,Via Costante Gris,unclassified,True,False,64.252,"LINESTRING (12.2349378 45.5605945, 12.2357601 45.5605453)",,,,,
27419510,2,SS13,Piazza Duca d'Aosta,primary,False,False,42.925,"LINESTRING (12.2349378 45.5605945, 12.2348655 45.5602118)",,,,,
27419510,2,SS13,Piazza Duca d'Aosta,primary,False,True,88.86,"LINESTRING (12.2349378 45.5605945, 12.2350004 45.5609987, 12.2350144 45.5611081, 12.2350308 45.5612496, 12.2350367 45.5613094, 12.2350394 45.5613902)",,,,,
25559674,,,Via Costante Gris,residential,True,False,30.543999999999997,"LINESTRING (12.2357601 45.5605453, 12.2358459 45.5605401, 12.236151 45.5605219)",,,,,
25559767,,,Via Zara,unclassified,True,False,89.714,"LINESTRING (12.2357601 45.5605453, 12.2358228 45.5609687, 12.2358734 45.5613482)",,,,,
25559279,2,,Via don Giovanni Bosco,tertiary,False,True,77.88900000000001,"LINESTRING (12.2358734 45.5613482, 12.2360137 45.5613383, 12.2360916 45.5613351, 12.2365635 45.561307, 12.2365982 45.5613062, 12.2368708 45.5612946)",50,,,,
888712849,,,Via don Giovanni Bosco,tertiary,True,False,65.099,"LINESTRING (12.2358734 45.5613482, 12.2353995 45.561374, 12.2350394 45.5613902)",50,,,,
316680836,2,SS13,Via Guglielmo Marconi,primary,False,True,108.854,"LINESTRING (12.2350705 45.5630999, 12.2351173 45.5640783)",50,,,,
25631896,,,Via Toti dal Monte,unclassified,True,False,338.00499999999994,"LINESTRING (12.2350705 45.5630999, 12.2335867 45.563108, 12.2335238 45.5631021, 12.2334646 45.5630841, 12.2334213 45.5630517, 12.2333943 45.5629941, 12.2333832 45.5622781, 12.2332301 45.5620972, 12.2332043 45.5620543, 12.2331952 45.5619006, 12.2331755 45.5615661, 12.2331692 45.5614125, 12.2331647 45.5612702, 12.2331786 45.5612224)",,,,,
316680836,2,SS13,Via Guglielmo Marconi,primary,False,False,190.14600000000002,"LINESTRING (12.2350705 45.5630999, 12.2350458 45.5625309, 12.2350416 45.5624347, 12.2350419 45.5618047, 12.2350413 45.5617363, 12.2350421 45.5615295, 12.2350394 45.5613902)",50,,,,
27419510,2,SS13,Piazza Duca d'Aosta,primary,False,False,27.534,"LINESTRING (12.2348056 45.5598069, 12.2347692 45.5595606)",,,,,
27419510,2,SS13,Piazza Duca d'Aosta,primary,False,True,45.264,"LINESTRING (12.2348056 45.5598069, 12.23486 45.5601793, 12.2348655 45.5602118)",,,,,
888712856,,,Via Francesco Barbiero,unclassified,True,False,62.182,"LINESTRING (12.2366663 45.5584135, 12.235872 45.5584719)",,,,,
27266630,,,Via Cesare Battisti,unclassified,True,False,57.635,"LINESTRING (12.2366663 45.5584135, 12.2366736 45.5584713, 12.2367316 45.5589298)",,,,,
27266630,,,Via Cesare Battisti,unclassified,True,False,90.766,"LINESTRING (12.2369376 45.5604748, 12.236944 45.5605147, 12.2370686 45.5612859)",,,,,
24689001,2,,Via Giuseppe Verdi,tertiary,False,False,267.457,"LINESTRING (12.2410592 45.5591016, 12.2410488 45.5592965, 12.2410518 45.5595361, 12.2410552 45.5596026, 12.2410664 45.5596695, 12.2410788 45.5597268, 12.2410826 45.5597462, 12.2410924 45.5597806, 12.2411726 45.5600685, 12.2411916 45.5601399, 12.2412207 45.5602488, 12.2412264 45.5602705, 12.2413187 45.5605745, 12.2413341 45.5606745, 12.2413471 45.5607313, 12.241355 45.5608908, 12.2413515 45.5609158, 12.2413442 45.5609878, 12.2413379 45.5610417, 12.2413285 45.5611015, 12.2413175 45.561154, 12.241303 45.5612128, 12.2411704 45.5614691)",50,7,,,
24689001,2,,Via Giuseppe Verdi,tertiary,False,True,80.112,"LINESTRING (12.2410592 45.5591016, 12.2410515 45.5587538, 12.2410497 45.5585956, 12.241049 45.5585316, 12.2410453 45.5584648, 12.2410379 45.5583814)",50,7,,,
26970749,,,Via Giuseppe Boldini,residential,False,False,64.989,"LINESTRING (12.2410592 45.5591016, 12.2409842 45.5591033, 12.2402266 45.5591428)",,,,,
27183790,,,Via Giuseppe Garibaldi,residential,True,False,52.316,"LINESTRING (12.2402266 45.5591428, 12.240151 45.5586753)",,,,,
26970749,,,Via Giuseppe Boldini,residential,False,True,64.989,"LINESTRING (12.2402266 45.5591428, 12.2409842 45.5591033, 12.2410592 45.5591016)",,,,,
25559474,,,Via Ventiquattro Maggio,unclassified,True,False,53.365,"LINESTRING (12.2375776 45.5593523, 12.2375328 45.5588734)",,,,,
26975015,,,Via Giuseppe Boldini,residential,True,False,61.323,"LINESTRING (12.2375776 45.5593523, 12.2367955 45.5594177)",,,,,
26970750,,,Via Giuseppe Boldini,residential,True,False,69.29700000000001,"LINESTRING (12.2375776 45.5593523, 12.2376018 45.5593503, 12.2384617 45.5592802)",,,,,
25559674,,,Via Costante Gris,residential,True,False,61.464999999999996,"LINESTRING (12.236151 45.5605219, 12.2362551 45.5605156, 12.2368013 45.5604829, 12.2368786 45.560479, 12.2369376 45.5604748)",,,,,
26975382,,,Via Quattro Novembre,unclassified,False,True,117.68900000000001,"LINESTRING (12.236151 45.5605219, 12.2360931 45.5600531, 12.2360832 45.5599463, 12.2360304 45.5594669)",,,,,
26970752,1,,Via Quattro Novembre,unclassified,True,False,65.732,"LINESTRING (12.235872 45.5584719, 12.2357851 45.5578839)",,,,,
27184301,1,,Via Quattro Novembre,unclassified,True,False,57.39,"LINESTRING (12.235872 45.5584719, 12.2358805 45.5585249, 12.2359543 45.5589848)",,,,,
26975382,,,Via Quattro Novembre,unclassified,False,False,117.689,"LINESTRING (12.2360304 45.5594669, 12.2360832 45.5599463, 12.2360931 45.5600531, 12.236151 45.5605219)",,,,,
27183794,,,Via Giuseppe Boldini,residential,True,False,98.745,"LINESTRING (12.2360304 45.5594669, 12.2355191 45.5595056, 12.2348466 45.5595565, 12.2347692 45.5595606)",,,,,
27419510,2,SS13,Piazza Duca d'Aosta,primary,False,True,27.534,"LINESTRING (12.2347692 45.5595606, 12.2348056 45.5598069)",,,,,
27419511,2,SS13,Via Terraglio,primary,False,False,8.1,"LINESTRING (12.2347692 45.5595606, 12.2347565 45.5594883)",50,,,,
26975015,,,Via Giuseppe Boldini,residential,True,False,59.818,"LINESTRING (12.2367955 45.5594177, 12.2360304 45.5594669)",,,,,
27266630,,,Via Cesare Battisti,unclassified,True,False,118.06899999999999,"LINESTRING (12.2367955 45.5594177, 12.2368851 45.5600419, 12.236907 45.5602039, 12.2369162 45.560293, 12.2369376 45.5604748)",,,,,
27419510,2,SS13,Piazza Duca d'Aosta,primary,False,True,42.925,"LINESTRING (12.2348655 45.5602118, 12.2349378 45.5605945)",,,,,
26977682,,,Via Pia,unclassified,True,False,100.526,"LINESTRING (12.2348655 45.5602118, 12.234552 45.5602188, 12.2337307 45.5602318, 12.2335747 45.5602343)",,,,,
27419510,2,SS13,Piazza Duca d'Aosta,primary,False,False,45.264,"LINESTRING (12.2348655 45.5602118, 12.23486 45.5601793, 12.2348056 45.5598069)",,,,,
25642996,,,Via Pia,unclassified,True,False,131.88,"LINESTRING (12.2335747 45.5602343, 12.233598 45.5599645, 12.2336058 45.5599295, 12.2336297 45.5598966, 12.2336611 45.5598695, 12.2336989 45.559854, 12.2337421 45.5598428, 12.2345553 45.5598204, 12.2348056 45.5598069)",,,,,
888712854,,,Via Francesco Barbiero,unclassified,True,False,68.145,"LINESTRING (12.2400678 45.55815, 12.2391976 45.5582158)",40,,,,
27419511,2,SS13,Via Terraglio,primary,False,True,47.68,"LINESTRING (12.234696 45.5590616, 12.2347565 45.5594883)",50,,,,
888864815,2,SS13,Via Terraglio,primary,False,False,8.651,"LINESTRING (12.234696 45.5590616, 12.2346847 45.5589842)",50,,,,
27183791,2,,Via Sergio Pavan,residential,False,False,98.339,"LINESTRING (12.234696 45.5590616, 12.2347682 45.5590573, 12.2348138 45.5590536, 12.2359543 45.5589848)",,,,,
27183792,,,Via Sergio Pavan,residential,True,False,60.826,"LINESTRING (12.2359543 45.5589848, 12.2367316 45.5589298)",,,,,
27184301,1,,Via Quattro Novembre,unclassified,True,False,53.934,"LINESTRING (12.2359543 45.5589848, 12.2360304 45.5594669)",,,,,
27183791,2,,Via Sergio Pavan,residential,False,True,98.339,"LINESTRING (12.2359543 45.5589848, 12.2348138 45.5590536, 12.2347682 45.5590573, 12.234696 45.5590616)",,,,,
27183792,,,Via Sergio Pavan,residential,True,False,62.693,"LINESTRING (12.2367316 45.5589298, 12.2375328 45.5588734)",,,,,
27266630,,,Via Cesare Battisti,unclassified,True,False,54.48,"LINESTRING (12.2367316 45.5589298, 12.2367955 45.5594177)",,,,,
25559474,,,Via Ventiquattro Maggio,unclassified,True,False,57.92,"LINESTRING (12.2375328 45.5588734, 12.2374733 45.5583979, 12.2374679 45.5583545)",,,,,
27183792,,,Via Sergio Pavan,residential,True,False,67.378,"LINESTRING (12.2375328 45.5588734, 12.2375548 45.5588715, 12.2383915 45.5587981)",,,,,
27183792,,,Via Sergio Pavan,residential,True,False,137.667,"LINESTRING (12.2383915 45.5587981, 12.240151 45.5586753)",,,,,
888712852,,,Via Francesco Baracca,residential,True,False,53.891999999999996,"LINESTRING (12.2383915 45.5587981, 12.2384088 45.5588883, 12.2384617 45.5592802)",,,destination,,
27183790,,,Via Giuseppe Garibaldi,residential,True,False,58.769,"LINESTRING (12.240151 45.5586753, 12.2400754 45.5581981, 12.2400678 45.55815)",,,,,
888712853,,,Via Francesco Baracca,residential,True,False,56.58,"LINESTRING (12.2383334 45.5582909, 12.2383373 45.5583273, 12.2383685 45.5586179, 12.2383915 45.5587981)",,,,,
888712854,,,Via Francesco Barbiero,unclassified,True,False,67.755,"LINESTRING (12.2383334 45.5582909, 12.2375049 45.5583518, 12.2374679 45.5583545)",40,,,,
26970750,,,Via Giuseppe Boldini,residential,True,False,138.254,"LINESTRING (12.2384617 45.5592802, 12.2402266 45.5591428)",,,,,
27183795,1,,Via Giovanni Battista Piranesi,residential,True,False,64.735,"LINESTRING (12.2391976 45.5582158, 12.2391275 45.5576357)",,,,,
888712854,,,Via Francesco Barbiero,unclassified,True,False,67.803,"LINESTRING (12.2391976 45.5582158, 12.238732 45.5582536, 12.2383334 45.5582909)",40,,,,
27183795,1,,Via Giovanni Battista Piranesi,residential,True,False,60.554,"LINESTRING (12.2391275 45.5576357, 12.2390723 45.5570925)",,,,,
27184670,,,Via Ugo Trevisanato,residential,False,False,88.125,"LINESTRING (12.2391275 45.5576357, 12.2402524 45.5575479)",,,,,
27184669,,,Via Ugo Trevisanato,residential,True,False,136.365,"LINESTRING (12.2391275 45.5576357, 12.2374116 45.5577683, 12.2373866 45.5577702)",,,,,
27184315,1,,Via Ignazio Vian,residential,True,False,135.641,"LINESTRING (12.2390723 45.5570925, 12.2407397 45.5569704, 12.2408051 45.5569664)",,,,,
27419511,2,SS13,Via Terraglio,primary,False,False,47.68,"LINESTRING (12.2347565 45.5594883, 12.234696 45.5590616)",50,,,,
27419511,2,SS13,Via Terraglio,primary,False,True,8.1,"LINESTRING (12.2347565 45.5594883, 12.2347692 45.5595606)",50,,,,
27184300,,,Via Antonio Gramsci,residential,False,False,134.96,"LINESTRING (12.2347565 45.5594883, 12.2331446 45.5595762, 12.2331446 45.5596579)",,,,,
27184300,,,Via Antonio Gramsci,residential,False,True,134.96,"LINESTRING (12.2331446 45.5596579, 12.2331446 45.5595762, 12.2347565 45.5594883)",,,,,
26970752,1,,Via Quattro Novembre,unclassified,True,False,58.866,"LINESTRING (12.2357851 45.5578839, 12.2357196 45.5573565)",,,,,
27184668,,,Via Ugo Trevisanato,residential,True,False,125.328,"LINESTRING (12.2357851 45.5578839, 12.2373866 45.5577702)",,,,,
93053074,,,Via Ugo Trevisanato,residential,False,True,85.001,"LINESTRING (12.2357851 45.5578839, 12.2347003 45.55797)",,,,,
26970752,1,,Via Quattro Novembre,unclassified,True,False,60.415,"LINESTRING (12.2357196 45.5573565, 12.2356464 45.5568156)",,,,,
27184313,2,,Via Ignazio Vian,residential,False,True,96.753,"LINESTRING (12.2357196 45.5573565, 12.2345495 45.5574214, 12.2344809 45.557426)",,,,,
27184310,,,Via Ugo Foscolo,residential,False,True,96.342,"LINESTRING (12.2356464 45.5568156, 12.234499 45.5569038, 12.2344164 45.5569102)",,,,,
93053076,2,SS13,Via Terraglio,primary,False,False,31.89,"LINESTRING (12.2345166 45.5577117, 12.2344809 45.557426)",50,,,,
93053076,2,SS13,Via Terraglio,primary,False,True,30.183,"LINESTRING (12.2345166 45.5577117, 12.2345505 45.5579821)",50,,,,
93053069,2,SS13,Via Terraglio,primary,False,False,57.574,"LINESTRING (12.2344809 45.557426, 12.2344164 45.5569102)",50,,,,
93053076,2,SS13,Via Terraglio,primary,False,True,31.89,"LINESTRING (12.2344809 45.557426, 12.2345166 45.5577117)",50,,,,
27184313,2,,Via Ignazio Vian,residential,False,False,96.753,"LINESTRING (12.2344809 45.557426, 12.2345495 45.5574214, 12.2357196 45.5573565)",,,,,
27474451,,,Via Ventiquattro Maggio,unclassified,True,False,60.955,"LINESTRING (12.2373253 45.5572237, 12.2373866 45.5577702)",,,,,
27184315,1,,Via Ignazio Vian,residential,True,False,136.80200000000002,"LINESTRING (12.2373253 45.5572237, 12.2373485 45.557222, 12.2376323 45.5572037, 12.2390723 45.5570925)",,,,,
888712857,,,Via Ignazio Vian,residential,True,False,125.893,"LINESTRING (12.2373253 45.5572237, 12.2365943 45.5572901, 12.2357196 45.5573565)",,,,,
24689001,2,,Via Giuseppe Verdi,tertiary,False,False,123.898,"LINESTRING (12.2408051 45.5569664, 12.2409796 45.5580176, 12.2409936 45.5580727)",50,7,,,
93053076,2,SS13,Via Terraglio,primary,False,False,30.183,"LINESTRING (12.2345505 45.5579821, 12.2345166 45.5577117)",50,,,,
93053076,2,SS13,Via Terraglio,primary,False,True,20.111,"LINESTRING (12.2345505 45.5579821, 12.2345709 45.5581624)",50,,,,
27184667,,,Via Ugo Trevisanato,residential,True,False,11.74,"LINESTRING (12.2345505 45.5579821, 12.234622 45.5579762, 12.2347003 45.55797)",,,,,
27474451,,,Via Ventiquattro Maggio,unclassified,True,False,65.279,"LINESTRING (12.2373866 45.5577702, 12.2374679 45.5583545)",,,,,
27184670,,,Via Ugo Trevisanato,residential,False,True,88.125,"LINESTRING (12.2402524 45.5575479, 12.2391275 45.5576357)",,,,,
25559279,2,,Via don Giovanni Bosco,tertiary,False,False,15.43,"LINESTRING (12.2370686 45.5612859, 12.2368708 45.5612946)",50,,,,
25559279,2,,Via don Giovanni Bosco,tertiary,False,True,36.744,"LINESTRING (12.2370686 45.5612859, 12.2374995 45.5612703, 12.2375399 45.5612684)",50,,,,
888885473,,,Via Zermanesa,tertiary,True,False,14.973,"LINESTRING (12.2412524 45.5617994, 12.2410756 45.5617464)",,,,,
27266773,2,,Via Zermanesa,tertiary,False,True,110.483,"LINESTRING (12.2412524 45.5617994, 12.2413373 45.5618106, 12.241391 45.561817, 12.2414461 45.5618219, 12.2421027 45.5617952, 12.2426671 45.5617766)",50,,,,
27308053,,,Via dei Mille,residential,False,False,82.772,"LINESTRING (12.2334222 45.5577594, 12.2333986 45.5570152)",,,,,
27308054,,,Via dei Mille,residential,True,False,85.372,"LINESTRING (12.2334222 45.5577594, 12.2345166 45.5577117)",,,,,
27308053,,,Via dei Mille,residential,False,True,82.772,"LINESTRING (12.2333986 45.5570152, 12.2334222 45.5577594)",,,,,
27419498,,,Via Gaetano Tavoni,tertiary,False,False,72.214,"LINESTRING (12.2372669 45.5644135, 12.2363398 45.5644354)",,,,,
27419498,,,Via Gaetano Tavoni,tertiary,False,True,71.118,"LINESTRING (12.2372669 45.5644135, 12.2381799 45.5643915)",,,,,
27419498,,,Via Gaetano Tavoni,tertiary,False,False,71.118,"LINESTRING (12.2381799 45.5643915, 12.2372669 45.5644135)",,,,,
27333724,,,Via Alcide De Gasperi,tertiary,False,True,185.924,"LINESTRING (12.2381799 45.5643915, 12.2381759 45.5643567, 12.2381589 45.5642075, 12.237989 45.5627248)",,,,,
134659007,,,Via Augusto Vanzo,unclassified,False,True,54.65899999999999,"LINESTRING (12.2381799 45.5643915, 12.2384527 45.5643882, 12.238658 45.5643856, 12.2388819 45.5643823)",,,,,
27333725,,,Via Elisabetta Bellavite Astori,residential,False,False,72.757,"LINESTRING (12.237989 45.5627248, 12.2370551 45.5627495)",,,,,
27333724,,,Via Alcide De Gasperi,tertiary,False,False,185.924,"LINESTRING (12.237989 45.5627248, 12.2381589 45.5642075, 12.2381759 45.5643567, 12.2381799 45.5643915)",,,,,
27333724,,,Via Alcide De Gasperi,tertiary,False,True,150.603,"LINESTRING (12.237989 45.5627248, 12.2379442 45.5623123, 12.2378422 45.5613743)",,,,,
27333722,,,Via degli Alpini,unclassified,True,False,185.762,"LINESTRING (12.2370551 45.5627495, 12.2372669 45.5644135)",,,,,
27333725,,,Via Elisabetta Bellavite Astori,residential,False,True,72.757,"LINESTRING (12.2370551 45.5627495, 12.237989 45.5627248)",,,,,
27419498,,,Via Gaetano Tavoni,tertiary,False,True,72.214,"LINESTRING (12.2363398 45.5644354, 12.2372669 45.5644135)",,,,,
27419498,,,Via Gaetano Tavoni,tertiary,False,False,94.23499999999999,"LINESTRING (12.2363398 45.5644354, 12.2352474 45.564454, 12.2351297 45.5644568)",,,,,
134659007,,,Via Augusto Vanzo,unclassified,False,True,51.751,"LINESTRING (12.2388819 45.5643823, 12.2395466 45.5643759)",,,,,
134659007,,,Via Augusto Vanzo,unclassified,False,False,54.65899999999999,"LINESTRING (12.2388819 45.5643823, 12.238658 45.5643856, 12.2384527 45.5643882, 12.2381799 45.5643915)",,,,,
134659007,,,Via Augusto Vanzo,unclassified,False,False,51.751,"LINESTRING (12.2395466 45.5643759, 12.2388819 45.5643823)",,,,,
134659007,,,Via Augusto Vanzo,unclassified,False,True,8.613,"LINESTRING (12.2395466 45.5643759, 12.2396572 45.564374)",,,,,
27334209,2,,Via Amatore Sciesa,residential,False,True,38.611,"LINESTRING (12.240311 45.5645568, 12.2402709 45.5649029)",,,,,
134659003,,,Via Amatore Sciesa,residential,True,False,20.613,"LINESTRING (12.240311 45.5645568, 12.2402701 45.5644943, 12.2402292 45.5644318, 12.2401916 45.5643918)",,,,,
27334735,,,Via Pier Fortunato Calvi,residential,False,False,53.407,"LINESTRING (12.2416953 45.5649051, 12.2423813 45.5648996)",,,,,
27334735,,,Via Pier Fortunato Calvi,residential,False,True,21.159,"LINESTRING (12.2416953 45.5649051, 12.2414235 45.5649044)",,,,,
27334213,,,Via Augusto Vanzo,unclassified,True,False,6.474,"LINESTRING (12.2401916 45.5643918, 12.2401526 45.5643817, 12.2401205 45.5643632)",,,,roundabout,
27334213,,,Via Augusto Vanzo,unclassified,True,False,11.842,"LINESTRING (12.2403211 45.5643491, 12.2402976 45.5643701, 12.2402661 45.564385, 12.2402296 45.5643924, 12.2401916 45.5643918)",,,,roundabout,
134659004,,,Via Amatore Sciesa,residential,True,False,13.179,"LINESTRING (12.2403211 45.5643491, 12.2403304 45.564386, 12.2403212 45.5644668)",,,,,
27334214,,,Via Augusto Vanzo,unclassified,True,False,36.087,"LINESTRING (12.2401205 45.5643632, 12.2396572 45.564374)",,,,,
27334213,,,Via Augusto Vanzo,unclassified,True,False,12.886,"LINESTRING (12.2401205 45.5643632, 12.2400992 45.5643384, 12.2400909 45.56431, 12.2400965 45.5642813, 12.2401154 45.5642555)",,,,roundabout,
27334213,,,Via Augusto Vanzo,unclassified,True,False,9.307,"LINESTRING (12.2401154 45.5642555, 12.2401441 45.5642362, 12.2401802 45.5642243, 12.2402198 45.5642211)",,,,roundabout,
27334733,,,Via Giovanni Berchet,residential,True,False,13.58,"LINESTRING (12.2401154 45.5642555, 12.2401184 45.5642202, 12.2401348 45.5641342)",,,,,
27334213,,,Via Augusto Vanzo,unclassified,True,False,4.112,"LINESTRING (12.2402198 45.5642211, 12.2402459 45.564224, 12.2402705 45.5642307)",,,,roundabout,
