osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,name,bridge,width,access
128209900,1,tertiary,30,roundabout,True,False,20.475,"LINESTRING (12.3682066 45.4171777, 12.3681796 45.4171642, 12.3681574 45.4171469, 12.3681409 45.4171266, 12.3681311 45.4171043, 12.3681283 45.4170817, 12.3681324 45.4170592, 12.3681431 45.4170377, 12.36816 45.4170183)",,,,
4838812,,tertiary,30,,True,False,20.686,"LINESTRING (12.36816 45.4170183, 12.3681506 45.4169354, 12.3681303 45.4168867, 12.3681291 45.4168634, 12.3681279 45.4168346)",,,,
535680942,1,tertiary,30,roundabout,True,False,10.722000000000001,"LINESTRING (12.36816 45.4170183, 12.368193 45.416996, 12.368234 45.4169816, 12.3682791 45.4169763)",,,,
"[24995090, 132433805, 24995014]",,residential,30,,True,False,195.88,"LINESTRING (12.367564 45.4134777, 12.3676093 45.4134682, 12.3676672 45.4134223, 12.3682993 45.4129583, 12.3685612 45.4128477, 12.3695306 45.4127971, 12.3696546 45.4127898, 12.3697125 45.4127864)",Via Marcantonio Bragadin,yes,,
"[40817113, 405489348, 405489349]",,tertiary,30,,False,False,58.935,"LINESTRING (12.367564 45.4134777, 12.3675665 45.4135112, 12.3675659 45.4135281, 12.3675598 45.4135602, 12.3675333 45.4136365, 12.3675061 45.4136801, 12.3673892 45.4138599, 12.3673176 45.4139726)",Via Sandro Gallo,yes,,
78758528,2,tertiary,30,,False,True,105.382,"LINESTRING (12.367564 45.4134777, 12.3675491 45.4134001, 12.3675256 45.4133201, 12.3674482 45.4131168, 12.3673405 45.4128371, 12.3672528 45.4125562)",Via Sandro Gallo,,,
157264156,,tertiary,30,,False,False,79.279,"LINESTRING (12.3736514 45.4154608, 12.3734985 45.415504, 12.3728687 45.4156937, 12.3727173 45.4157407)",Gran Viale Santa Maria Elisabetta,,,
157264156,,tertiary,30,,False,True,76.768,"LINESTRING (12.3736514 45.4154608, 12.3738697 45.4153939, 12.3745556 45.4151892)",Gran Viale Santa Maria Elisabetta,,,
202481100,,residential,30,,False,True,24.991,"LINESTRING (12.3736514 45.4154608, 12.3736545 45.4154976, 12.3736812 45.4155661, 12.3737172 45.4156802)",Via Zara,,,
132431127,,residential,30,,False,False,98.5,"LINESTRING (12.3744152 45.4174017, 12.3754424 45.4168871)",Via Antonio Loredan,,,
202481100,,residential,30,,False,False,122.558,"LINESTRING (12.3744152 45.4174017, 12.3739925 45.4163402)",Via Zara,,,
"[24995002, 132431124, 115768799]",,residential,,,False,False,27.444,"LINESTRING (12.3744152 45.4174017, 12.3744339 45.4174453, 12.3744945 45.4175863, 12.3745131 45.4176387)",Via Aquileia,yes,,
24995003,,residential,,,False,False,33.581,"LINESTRING (12.3745131 45.4176387, 12.3746302 45.4179293)",Via Aquileia,,,
132431120,,residential,30,,True,False,73.582,"LINESTRING (12.3745131 45.4176387, 12.3737343 45.4180116)",Via P. Zeno,,,
"[24995002, 132431124, 115768799]",,residential,,,False,True,27.444,"LINESTRING (12.3745131 45.4176387, 12.3744945 45.4175863, 12.3744339 45.4174453, 12.3744152 45.4174017)",Via Aquileia,yes,,
157264156,,tertiary,30,,False,False,24.954,"LINESTRING (12.3709243 45.4162819, 12.3707734 45.4163284, 12.3707559 45.4163338, 12.3706313 45.4163717)",Gran Viale Santa Maria Elisabetta,,,
157264156,,tertiary,30,,False,True,44.308,"LINESTRING (12.3709243 45.4162819, 12.3713489 45.4161518, 12.3714445 45.4161224)",Gran Viale Santa Maria Elisabetta,,,
180255974,,residential,,,True,False,124.001,"LINESTRING (12.3709243 45.4162819, 12.3709434 45.4163077, 12.3710385 45.4163777, 12.3716953 45.4167748, 12.3721023 45.4170267)",Via Negroponte,,,
180255974,,residential,,,True,False,143.502,"LINESTRING (12.3721023 45.4170267, 12.3734928 45.417871)",Via Negroponte,,,
202481098,,residential,,,False,False,65.586,"LINESTRING (12.3721023 45.4170267, 12.3720769 45.4170573, 12.3719448 45.4176039)",Via Paolo Erizzo,,,
202481098,,residential,,,False,True,94.12700000000001,"LINESTRING (12.3721023 45.4170267, 12.3721343 45.4170005, 12.3731664 45.4166338)",Via Paolo Erizzo,,,
5902740,,residential,30,,True,False,34.925,"LINESTRING (12.3734928 45.417871, 12.3731271 45.418052)",Via Antonio Loredan,,,
132431128,,residential,30,,True,False,21.979,"LINESTRING (12.3734928 45.417871, 12.3737208 45.417755)",Via Antonio Loredan,,,
"[128209899, 985223503]",1,tertiary,30,roundabout,True,False,15.815,"LINESTRING (12.368343 45.4169853, 12.3683698 45.4169959, 12.3683931 45.4170101, 12.3684118 45.4170272, 12.3684253 45.4170466, 12.3684342 45.4170738, 12.3684327 45.4171017)",,,,
157269160,1,tertiary,30,,True,False,24.660999999999998,"LINESTRING (12.368343 45.4169853, 12.368451 45.4169921, 12.3685404 45.4169838, 12.3685726 45.4169794, 12.3686552 45.4169668)",Gran Viale Santa Maria Elisabetta,,,
24995003,,residential,,,False,True,115.152,"LINESTRING (12.3753526 45.419736, 12.3749516 45.4187394)",Via Aquileia,,,
27296192,,residential,,,False,True,88.33500000000001,"LINESTRING (12.3753526 45.419736, 12.3754539 45.4196839, 12.3762572 45.4192586)",,,,
132431129,,residential,,,False,False,23.499000000000002,"LINESTRING (12.3753526 45.419736, 12.375418 45.4199348, 12.375423 45.4199412)",Via Aquileia,,,
27296192,,residential,,,False,True,10.95,"LINESTRING (12.3762572 45.4192586, 12.3763584 45.4191904)",,,,
164526631,,residential,,,False,False,31.876,"LINESTRING (12.3762572 45.4192586, 12.3766204 45.4193897)",Via Tiro,,,
27296192,,residential,,,False,False,88.33500000000001,"LINESTRING (12.3762572 45.4192586, 12.3754539 45.4196839, 12.3753526 45.419736)",,,,
164526631,,residential,,,False,True,117.19800000000001,"LINESTRING (12.3762572 45.4192586, 12.3750902 45.4188086, 12.3749516 45.4187394)",Via Tiro,,,
78758523,,residential,30,,True,False,94.051,"LINESTRING (12.3757851 45.4208278, 12.3767364 45.4203086)",Via Francesco Duodo,,,
112633248,,tertiary,,,False,True,2.637,"LINESTRING (12.3757851 45.4208278, 12.375774 45.4208054)",Riviera San Nicolò,,,
359864209,,residential,,,False,False,62.459,"LINESTRING (12.3762516 45.4198882, 12.3766204 45.4193897)",Via Ettore Sorger,,,
899825208,,residential,,,False,True,60.141,"LINESTRING (12.3762516 45.4198882, 12.3767364 45.4203086)",Via Orsera,,,
112633236,1,tertiary,,roundabout,True,False,13.424,"LINESTRING (12.3755058 45.4200414, 12.3755231 45.420069, 12.3755269 45.4200991, 12.3755166 45.4201284, 12.3754934 45.4201538)",Riviera Santa Maria Elisabetta,,,
130119270,,residential,,,True,False,61.044,"LINESTRING (12.3755058 45.4200414, 12.3755612 45.4200118, 12.3762516 45.4198882)",Via Ettore Sorger,,,
164526631,,residential,,,False,True,31.876,"LINESTRING (12.3766204 45.4193897, 12.3762572 45.4192586)",Via Tiro,,,
359864209,,residential,,,False,True,62.459,"LINESTRING (12.3766204 45.4193897, 12.3762516 45.4198882)",Via Ettore Sorger,,,
27296399,,residential,,,False,False,105.336,"LINESTRING (12.3755689 45.4184221, 12.3763584 45.4191904)",Via Nicosia,,,
27296399,,residential,,,False,True,87.675,"LINESTRING (12.3755689 45.4184221, 12.3749065 45.4177853)",Via Nicosia,,,
1165158757,,residential,30,,False,False,57.54,"LINESTRING (12.3755689 45.4184221, 12.3759175 45.4182453, 12.3761664 45.418119)",Via Pietro Secondo Orseolo,,,
1165158757,,residential,30,,False,True,59.717,"LINESTRING (12.3755689 45.4184221, 12.37501 45.4187094, 12.3749516 45.4187394)",Via Pietro Secondo Orseolo,,,
227729052,,residential,30,,False,False,106.073,"LINESTRING (12.3757091 45.4171887, 12.3763914 45.4180137)",Via Cipro,,,
227729052,,residential,30,,False,True,39.472,"LINESTRING (12.3757091 45.4171887, 12.3754424 45.4168871)",Via Cipro,,,
164526632,,residential,,,False,False,53.315000000000005,"LINESTRING (12.3757091 45.4171887, 12.3762033 45.4170086, 12.3763254 45.4170311)",Via Carlo Zeno,,,
132431127,,residential,30,,False,True,98.5,"LINESTRING (12.3754424 45.4168871, 12.3744152 45.4174017)",Via Antonio Loredan,,,
227729052,,residential,30,,False,False,39.472,"LINESTRING (12.3754424 45.4168871, 12.3757091 45.4171887)",Via Cipro,,,
227729052,,residential,30,,False,True,71.7,"LINESTRING (12.3754424 45.4168871, 12.3750292 45.4163112)",Via Cipro,,,
227729052,,residential,30,,False,False,71.7,"LINESTRING (12.3750292 45.4163112, 12.3754424 45.4168871)",Via Cipro,,,
202481098,,residential,,,False,False,82.812,"LINESTRING (12.3750292 45.4163112, 12.3746194 45.4162695, 12.3744477 45.4162648, 12.3743136 45.4162601, 12.3739925 45.4163402)",Via Paolo Erizzo,,,
78758533,,residential,30,,True,False,158.216,"LINESTRING (12.370104 45.4148748, 12.3720569 45.4144937)",Via Enrico Dandolo,,,
132433810,,unclassified,30,,True,False,54.705,"LINESTRING (12.370104 45.4148748, 12.3700733 45.4143833)",Via Lepanto,,,
"[899825219, 235805827, 132433807]",,residential,,,False,True,15.671000000000001,"LINESTRING (12.370104 45.4148748, 12.3700639 45.4148758, 12.369949 45.4148996, 12.3699099 45.4149079)",Via Enrico Dandolo,yes,,
132433806,,residential,30,,True,False,198.696,"LINESTRING (12.3670801 45.4154832, 12.3695245 45.4149844)",Via Enrico Dandolo,,,
405489349,,tertiary,30,,False,False,58.903,"LINESTRING (12.3670801 45.4154832, 12.3674622 45.41594)",Via Sandro Gallo,,,
405489349,,tertiary,30,,False,True,64.718,"LINESTRING (12.3670801 45.4154832, 12.3669598 45.4152992, 12.3668304 45.4150975, 12.3668081 45.4150471, 12.3667934 45.4149958, 12.3667899 45.4149426)",Via Sandro Gallo,,,
78758533,,residential,30,,True,False,113.66,"LINESTRING (12.3720569 45.4144937, 12.3734023 45.4142296, 12.3734577 45.4142151)",Via Enrico Dandolo,,,
157264156,,tertiary,30,,False,False,108.034,"LINESTRING (12.3727173 45.4157407, 12.3714445 45.4161224)",Gran Viale Santa Maria Elisabetta,,,
157264156,,tertiary,30,,False,True,79.279,"LINESTRING (12.3727173 45.4157407, 12.3728687 45.4156937, 12.3734985 45.415504, 12.3736514 45.4154608)",Gran Viale Santa Maria Elisabetta,,,
271924308,,residential,,,True,False,62.158,"LINESTRING (12.3727173 45.4157407, 12.3726667 45.4156586, 12.3726574 45.4156407, 12.3724446 45.4152157)",Via Spalato,,,
899825214,,residential,30,,True,False,105.33200000000001,"LINESTRING (12.3727173 45.4157407, 12.3727646 45.4158521, 12.3731664 45.4166338)",Via Scutari,,,
5903455,,residential,,,False,False,54.125,"LINESTRING (12.3700733 45.4143833, 12.3706591 45.4142596, 12.3707228 45.4142237)",Via Lazzaro Mocenigo,,,
132433810,,unclassified,30,,True,False,144.98999999999998,"LINESTRING (12.3700733 45.4143833, 12.3700375 45.4137273, 12.3700223 45.4134351, 12.3698733 45.4130958)",Via Lepanto,,,
5903455,,residential,,,False,False,64.859,"LINESTRING (12.3716486 45.413054, 12.3724367 45.4128692)",Via Lazzaro Mocenigo,,,
5903455,,residential,,,False,True,101.74199999999999,"LINESTRING (12.3716486 45.413054, 12.3714121 45.4131581, 12.3711047 45.413421, 12.3708636 45.41376)",Via Lazzaro Mocenigo,,,
132433810,,unclassified,30,,True,False,55.871,"LINESTRING (12.3697125 45.4127864, 12.369577 45.4125561, 12.3693213 45.4123774)",Via Lepanto,,,
132433810,,unclassified,30,,True,False,15.799,"LINESTRING (12.3697945 45.4129163, 12.3697125 45.4127864)",Via Lepanto,,,
174373264,,residential,30,,True,False,194.99,"LINESTRING (12.3697945 45.4129163, 12.3722172 45.412489)",Via Marcantonio Bragadin,,3,
174372524,,residential,,,True,False,21.54,"LINESTRING (12.3723054 45.4124651, 12.3723451 45.4126568)",Via Marcantonio Bragadin,,3,
272110825,,residential,30,,False,True,120.134,"LINESTRING (12.3672528 45.4125562, 12.3657881 45.4128879)",Via J. Da Riva,,,
78758528,2,tertiary,30,,False,False,105.382,"LINESTRING (12.3672528 45.4125562, 12.3673405 45.4128371, 12.3674482 45.4131168, 12.3675256 45.4133201, 12.3675491 45.4134001, 12.367564 45.4134777)",Via Sandro Gallo,,,
"[78758528, 323029995, 174373600]",2,tertiary,30,,False,True,42.967,"LINESTRING (12.3672528 45.4125562, 12.3671753 45.412298, 12.3671444 45.412217, 12.3671314 45.4121794)",Via Sandro Gallo,yes,,
405489349,,tertiary,30,,False,True,39.629,"LINESTRING (12.3671102 45.4142979, 12.3673176 45.4139726)",Via Sandro Gallo,,,
405489349,,tertiary,30,,False,False,76.01599999999999,"LINESTRING (12.3671102 45.4142979, 12.3668715 45.4147377, 12.3668249 45.4148362, 12.3667899 45.4149426)",Via Sandro Gallo,,,
899825222,,residential,30,,False,True,77.861,"LINESTRING (12.3671102 45.4142979, 12.367065 45.4142874, 12.3670355 45.4142889, 12.3661597 45.4144874)",Via A. Partecipazio,,,
202481098,,residential,,,False,False,72.273,"LINESTRING (12.3739925 45.4163402, 12.3731664 45.4166338)",Via Paolo Erizzo,,,
202481100,,residential,30,,False,False,76.47,"LINESTRING (12.3739925 45.4163402, 12.3737172 45.4156802)",Via Zara,,,
202481100,,residential,30,,False,True,122.558,"LINESTRING (12.3739925 45.4163402, 12.3744152 45.4174017)",Via Zara,,,
202481098,,residential,,,False,True,82.812,"LINESTRING (12.3739925 45.4163402, 12.3743136 45.4162601, 12.3744477 45.4162648, 12.3746194 45.4162695, 12.3750292 45.4163112)",Via Paolo Erizzo,,,
157269163,,tertiary,30,,False,False,126.139,"LINESTRING (12.3699805 45.4180661, 12.370109 45.4180812, 12.370954 45.4181968, 12.3712692 45.4182409, 12.3714236 45.4182594, 12.3714301 45.4182612, 12.3715167 45.4182695, 12.3715687 45.4182746)",Riviera Santa Maria Elisabetta,,,
"[1258598754, 157270405, 502702981, 1257908871, 1061460105, 157269163]",2,tertiary,30,,False,"[False, True]",149.407,"LINESTRING (12.3699805 45.4180661, 12.3696389 45.4180291, 12.3694757 45.4180098, 12.3693468 45.417965, 12.3692519 45.4179173, 12.3690709 45.417809, 12.3689408 45.4177278, 12.3688128 45.4176511, 12.3687456 45.4176105, 12.3687049 45.4175849, 12.3686375 45.4175425, 12.3684969 45.4174541, 12.3684771 45.4174407, 12.3684464 45.4174114, 12.3684107 45.4173772)",Riviera Santa Maria Elisabetta,,,destination
202481095,,residential,30,,True,False,184.302,"LINESTRING (12.3699805 45.4180661, 12.3699926 45.4180243, 12.3704157 45.4165604, 12.3704237 45.4165308, 12.3704191 45.4164799, 12.3703944 45.4164439)",Via Corfù,,,
24995003,,residential,,,False,False,93.507,"LINESTRING (12.3746302 45.4179293, 12.3749516 45.4187394)",Via Aquileia,,,
24995003,,residential,,,False,True,33.581,"LINESTRING (12.3746302 45.4179293, 12.3745131 45.4176387)",Via Aquileia,,,
27296377,,residential,,,False,False,26.86,"LINESTRING (12.3746302 45.4179293, 12.3749065 45.4177853)",Via Jacopo de Barbari,,,
27296396,,residential,30,,False,True,88.486,"LINESTRING (12.3755773 45.4174391, 12.3761664 45.418119)",Via Rovigno,,,
899825209,,residential,,,True,False,64.986,"LINESTRING (12.3755773 45.4174391, 12.3753892 45.4175362, 12.3749065 45.4177853)",Via Jacopo de Barbari,,,
27296377,,residential,,,False,True,26.86,"LINESTRING (12.3749065 45.4177853, 12.3746302 45.4179293)",Via Jacopo de Barbari,,,
27296399,,residential,,,False,False,87.675,"LINESTRING (12.3749065 45.4177853, 12.3755689 45.4184221)",Via Nicosia,,,
27296192,,residential,,,False,False,10.95,"LINESTRING (12.3763584 45.4191904, 12.3762572 45.4192586)",,,,
27296192,,residential,,,False,True,50.823,"LINESTRING (12.3763584 45.4191904, 12.3768714 45.4189089)",,,,
27296399,,residential,,,False,True,105.336,"LINESTRING (12.3763584 45.4191904, 12.3755689 45.4184221)",Via Nicosia,,,
5903455,,residential,,,False,True,52.719,"LINESTRING (12.3708636 45.41376, 12.3707228 45.4142237)",Via Lazzaro Mocenigo,,,
174372527,,residential,,,False,False,55.382,"LINESTRING (12.3708636 45.41376, 12.3715147 45.4139579)",,,,
5903455,,residential,,,False,False,101.74199999999999,"LINESTRING (12.3708636 45.41376, 12.3711047 45.413421, 12.3714121 45.4131581, 12.3716486 45.413054)",Via Lazzaro Mocenigo,,,
916829472,,tertiary,,,True,False,23.558,"LINESTRING (12.3752666 45.4201096, 12.3751981 45.420029, 12.3751211 45.4199241)",,,,
1249173689,1,tertiary,,roundabout,True,False,14.893,"LINESTRING (12.3752666 45.4201096, 12.3752648 45.4200828, 12.3752741 45.4200568, 12.3752936 45.4200338, 12.3753217 45.4200157, 12.375356 45.420004)",Riviera Santa Maria Elisabetta,,,
1249173687,1,tertiary,,roundabout,True,False,8.647,"LINESTRING (12.3753287 45.4201715, 12.3752999 45.4201553, 12.3752786 45.4201341, 12.3752666 45.4201096)",Riviera Santa Maria Elisabetta,,,
112633236,1,tertiary,,roundabout,True,False,7.1259999999999994,"LINESTRING (12.3753822 45.4200002, 12.3754277 45.4200024, 12.3754694 45.4200155)",Riviera Santa Maria Elisabetta,,,
916829474,,residential,,,True,False,7.711,"LINESTRING (12.3753822 45.4200002, 12.3754109 45.4199836, 12.375423 45.4199412)",,,,
112633236,1,tertiary,,roundabout,True,False,2.088,"LINESTRING (12.375356 45.420004, 12.3753822 45.4200002)",Riviera Santa Maria Elisabetta,,,
916829476,,tertiary,,,True,False,75.74600000000001,"LINESTRING (12.3754934 45.4201538, 12.3755085 45.4202142, 12.375774 45.4208054)",,,,
1249173688,1,tertiary,,roundabout,True,False,14.012,"LINESTRING (12.3754934 45.4201538, 12.3754581 45.4201733, 12.3754156 45.4201833, 12.3753707 45.4201826, 12.3753287 45.4201715)",Riviera Santa Maria Elisabetta,,,
112633236,1,tertiary,,roundabout,True,False,4.0649999999999995,"LINESTRING (12.3754694 45.4200155, 12.3754894 45.4200272, 12.3755058 45.4200414)",Riviera Santa Maria Elisabetta,,,
157267283,1,tertiary,50,,True,False,47.984,"LINESTRING (12.3759948 45.4141756, 12.3761413 45.4143519, 12.3763085 45.4145467)",Lungomare Guglielmo Marconi,,,
1160263369,,residential,,,False,False,71.473,"LINESTRING (12.3759948 45.4141756, 12.3760898 45.4141421, 12.3762803 45.4141179, 12.3765557 45.4140939, 12.3768937 45.414085)",,,,
157267279,1,tertiary,50,,True,False,14.913,"LINESTRING (12.3760027 45.4143096, 12.3759948 45.4141756)",Lungomare Guglielmo Marconi,,,
157267291,1,tertiary,50,roundabout,True,False,15.613999999999999,"LINESTRING (12.3763085 45.4145467, 12.3763451 45.414563, 12.3763744 45.4145855, 12.3763911 45.4146065, 12.3764013 45.4146295, 12.3764042 45.4146608)",Piazzale Bucintoro,,,
157267278,1,tertiary,50,,True,False,32.916000000000004,"LINESTRING (12.37609 45.4145992, 12.3760292 45.4143999, 12.3760027 45.4143096)",Lungomare Guglielmo Marconi,,,
157267289,1,tertiary,50,roundabout,True,False,19.864,"LINESTRING (12.37609 45.4145992, 12.376123 45.4145681, 12.3761641 45.4145479, 12.3762015 45.4145386, 12.376241 45.4145357, 12.3762756 45.4145387, 12.3763085 45.4145467)",Piazzale Bucintoro,,,
157267285,1,tertiary,50,roundabout,True,False,7.3100000000000005,"LINESTRING (12.3760723 45.4146631, 12.3760759 45.4146263, 12.37609 45.4145992)",Piazzale Bucintoro,,,
157267271,1,tertiary,50,,True,False,67.007,"LINESTRING (12.3764042 45.4146608, 12.3765534 45.4148443, 12.3768448 45.4151779)",Lungomare Gabriele D'Annunzio,,,
535574859,1,tertiary,50,roundabout,True,False,18.68,"LINESTRING (12.3764042 45.4146608, 12.3763953 45.4146911, 12.3763827 45.4147105, 12.3763652 45.414728, 12.3763423 45.4147437, 12.3763157 45.414756, 12.3762829 45.4147651, 12.3762481 45.4147692)",Piazzale Bucintoro,,,
157267269,1,tertiary,50,,True,False,19.849,"LINESTRING (12.3758555 45.4147564, 12.3759885 45.4146989, 12.3760723 45.4146631)",Gran Viale Santa Maria Elisabetta,,,
157267280,1,tertiary,50,,True,False,52.59,"LINESTRING (12.3758555 45.4147564, 12.3759544 45.4146558, 12.3759851 45.4145528, 12.3759817 45.4144199, 12.3759803 45.4143631, 12.3760027 45.4143096)",Lungomare Guglielmo Marconi,,,
157267287,1,tertiary,50,roundabout,True,False,15.192,"LINESTRING (12.3761874 45.4147639, 12.3761527 45.4147529, 12.3761224 45.4147366, 12.3761033 45.4147211, 12.3760883 45.4147034, 12.3760777 45.4146838, 12.3760723 45.4146631)",Piazzale Bucintoro,,,
244024693,1,tertiary,50,,True,False,22.868000000000002,"LINESTRING (12.3761874 45.4147639, 12.3760478 45.4147774, 12.3758998 45.4148019)",Gran Viale Santa Maria Elisabetta,,,
535574859,1,tertiary,50,roundabout,True,False,4.795,"LINESTRING (12.3762481 45.4147692, 12.3762174 45.4147685, 12.3761874 45.4147639)",Piazzale Bucintoro,,,
244024691,1,tertiary,30,,True,False,18.395,"LINESTRING (12.3758998 45.4148019, 12.3756731 45.4148471)",Gran Viale Santa Maria Elisabetta,,,
157267266,1,tertiary,30,,True,False,17.448,"LINESTRING (12.3756731 45.4148471, 12.3758555 45.4147564)",Gran Viale Santa Maria Elisabetta,,,
157264156,,tertiary,30,,False,False,95.165,"LINESTRING (12.3756731 45.4148471, 12.3755623 45.414884, 12.3745556 45.4151892)",Gran Viale Santa Maria Elisabetta,,,
157267275,1,tertiary,50,,True,False,68.32600000000001,"LINESTRING (12.3766762 45.4150615, 12.3764491 45.4149504, 12.3763876 45.4149229, 12.3762239 45.4148498, 12.3760467 45.4148178, 12.3758998 45.4148019)",Lungomare Gabriele D'Annunzio,,,
535645409,1,tertiary,50,,True,False,46.617,"LINESTRING (12.3766762 45.4150615, 12.3764389 45.4148978, 12.3762481 45.4147692)",Lungomare Gabriele D'Annunzio,,,
157267274,1,tertiary,50,,True,False,18.458,"LINESTRING (12.3768448 45.4151779, 12.3766762 45.4150615)",Lungomare Gabriele D'Annunzio,,,
"[535362610, 115768429, 78758549]",,tertiary,30,,False,False,29.036,"LINESTRING (12.3721869 45.4185118, 12.3722577 45.4185408, 12.3724397 45.4186002, 12.3725197 45.4186281)",Riviera Santa Maria Elisabetta,yes,,
535362610,,tertiary,,,False,True,33.765,"LINESTRING (12.3721869 45.4185118, 12.3720733 45.4184653, 12.3719715 45.418416, 12.3718695 45.418373, 12.3718215 45.4183496)",Riviera Santa Maria Elisabetta,,,
502106532,1,tertiary,30,,True,False,25.010999999999996,"LINESTRING (12.3683984 45.4171535, 12.3683895 45.4172438, 12.3684057 45.4173171, 12.3684101 45.4173512, 12.3684107 45.4173772)",Santa Maria Elisabetta,,,
535361235,1,tertiary,30,roundabout,True,False,16.449,"LINESTRING (12.3683984 45.4171535, 12.3683727 45.4171704, 12.3683423 45.4171826, 12.3683087 45.4171898, 12.3682736 45.4171913, 12.368239 45.4171872, 12.3682066 45.4171777)",,,,
164526632,,residential,,,False,True,53.315000000000005,"LINESTRING (12.3763254 45.4170311, 12.3762033 45.4170086, 12.3757091 45.4171887)",Via Carlo Zeno,,,
822581276,,unclassified,,,False,False,15.742,"LINESTRING (12.3763254 45.4170311, 12.3763797 45.4169413, 12.3764386 45.4169262)",,,,
24995001,,residential,,,True,False,124.806,"LINESTRING (12.3737343 45.4180116, 12.3748764 45.4186945, 12.3749516 45.4187394)",Via Smirne,,,
227729052,,residential,30,,False,True,106.073,"LINESTRING (12.3763914 45.4180137, 12.3757091 45.4171887)",Via Cipro,,,
27296396,,residential,30,,False,False,88.486,"LINESTRING (12.3761664 45.418119, 12.3755773 45.4174391)",Via Rovigno,,,
27296396,,residential,30,,False,True,103.646,"LINESTRING (12.3761664 45.418119, 12.3768714 45.4189089)",Via Rovigno,,,
1165158757,,residential,30,,False,True,57.54,"LINESTRING (12.3761664 45.418119, 12.3759175 45.4182453, 12.3755689 45.4184221)",Via Pietro Secondo Orseolo,,,
164526629,,residential,30,,True,False,116.989,"LINESTRING (12.3725197 45.4186281, 12.3737343 45.4180116)",Via P. Zeno,,,
78758549,,tertiary,30,,False,False,129.67399999999998,"LINESTRING (12.3725197 45.4186281, 12.3726937 45.4186884, 12.3734962 45.4190831, 12.373891 45.4192838)",Riviera Santa Maria Elisabetta,,,
"[115768429, 535362610, 78758549]",,tertiary,30,,False,True,29.036,"LINESTRING (12.3725197 45.4186281, 12.3724397 45.4186002, 12.3722577 45.4185408, 12.3721869 45.4185118)",Riviera Santa Maria Elisabetta,yes,,
24995003,,residential,,,False,False,115.152,"LINESTRING (12.3749516 45.4187394, 12.3753526 45.419736)",Via Aquileia,,,
24995003,,residential,,,False,True,93.507,"LINESTRING (12.3749516 45.4187394, 12.3746302 45.4179293)",Via Aquileia,,,
164526633,,residential,30,,False,True,102.552,"LINESTRING (12.3749516 45.4187394, 12.373891 45.4192838)",Via Pietro Secondo Orseolo,,,
164526631,,residential,,,False,False,117.19800000000001,"LINESTRING (12.3749516 45.4187394, 12.3750902 45.4188086, 12.3762572 45.4192586)",Via Tiro,,,
1165158757,,residential,30,,False,False,59.717,"LINESTRING (12.3749516 45.4187394, 12.37501 45.4187094, 12.3755689 45.4184221)",Via Pietro Secondo Orseolo,,,
27296192,,residential,,,False,False,50.823,"LINESTRING (12.3768714 45.4189089, 12.3763584 45.4191904)",,,,
27296396,,residential,30,,False,False,103.646,"LINESTRING (12.3768714 45.4189089, 12.3761664 45.418119)",Via Rovigno,,,
