osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,access,junction
"[42779484, 42779487]",2,"['Via Alessandro Manzoni', 'Via Dante Alighieri']",residential,False,True,399.674,"LINESTRING (12.6084206 45.7739033, 12.6081791 45.7738683, 12.6070178 45.7738114, 12.6068676 45.7738041, 12.6054616 45.7737408, 12.6051149 45.7737507, 12.6050006 45.7737573, 12.6048985 45.7737991, 12.6048748 45.7738581, 12.604855 45.7741154, 12.6048513 45.774163, 12.6048191 45.7745824, 12.6047976 45.7748644, 12.6047936 45.7749133)",,50,,,
42779488,,Via Primo Maggio,residential,False,False,122.34700000000001,"LINESTRING (12.6084206 45.7739033, 12.608391 45.7737734, 12.6082215 45.7730301, 12.6081753 45.7728164)",,,,,
42779495,2,Via Riva Monticano,residential,False,False,94.989,"LINESTRING (12.6084206 45.7739033, 12.6085516 45.773926, 12.6093152 45.7740586, 12.6096071 45.7741149)",,,,,
42779488,,Via Primo Maggio,residential,False,True,122.34700000000001,"LINESTRING (12.6081753 45.7728164, 12.6082215 45.7730301, 12.608391 45.7737734, 12.6084206 45.7739033)",,,,,
42779494,,Via Giovanni Amendola,residential,False,False,81.061,"LINESTRING (12.6081753 45.7728164, 12.6086083 45.772772, 12.6092121 45.7727253)",,,,,
42779494,,Via Giovanni Amendola,residential,False,True,81.061,"LINESTRING (12.6092121 45.7727253, 12.6086083 45.772772, 12.6081753 45.7728164)",,,,,
253847017,,Via Giovanni Amendola,residential,True,False,38.462,"LINESTRING (12.6092121 45.7727253, 12.6093324 45.7726599, 12.6094827 45.7725378, 12.6095197 45.7725148, 12.6095826 45.7725114)",,,,,
801409730,,Via Giovanni Amendola,residential,False,True,48.855000000000004,"LINESTRING (12.6092126 45.7721601, 12.6095318 45.7724254, 12.6095826 45.7725114)",,,,,
42779497,,Via Giuseppe Mazzini,residential,False,False,95.228,"LINESTRING (12.6096071 45.7741149, 12.6098589 45.7732767)",,,,,
42779495,2,Via Riva Monticano,residential,False,False,75.663,"LINESTRING (12.6096071 45.7741149, 12.6097633 45.774145, 12.610538 45.7743182)",,,,,
42779495,2,Via Riva Monticano,residential,False,True,94.98899999999999,"LINESTRING (12.6096071 45.7741149, 12.6093152 45.7740586, 12.6085516 45.773926, 12.6084206 45.7739033)",,,,,
42779497,,Via Giuseppe Mazzini,residential,False,True,95.228,"LINESTRING (12.6098589 45.7732767, 12.6096071 45.7741149)",,,,,
42779495,2,Via Riva Monticano,residential,False,False,75.46799999999999,"LINESTRING (12.610538 45.7743182, 12.6108795 45.7744258, 12.6110077 45.7744668, 12.6113202 45.7745665, 12.6114211 45.774603)",,,,,
42779495,2,Via Riva Monticano,residential,False,True,75.663,"LINESTRING (12.610538 45.7743182, 12.6097633 45.774145, 12.6096071 45.7741149)",,,,,
42779500,,Via Niccolò Tommaseo,residential,False,False,54.846000000000004,"LINESTRING (12.610538 45.7743182, 12.6106981 45.7740891, 12.6108899 45.7738918)",,,,,
42779500,,Via Niccolò Tommaseo,residential,False,True,54.846000000000004,"LINESTRING (12.6108899 45.7738918, 12.6106981 45.7740891, 12.610538 45.7743182)",,,,,
42779506,2,Via Cesare Battisti,residential,False,True,130.07,"LINESTRING (12.6123261 45.7736193, 12.6116937 45.7742745, 12.6114586 45.774546, 12.6114211 45.774603)",,50,,,
42779734,2,Via Risorgimento,residential,False,False,175.087,"LINESTRING (12.6123261 45.7736193, 12.6119256 45.7733701, 12.6116054 45.7731223, 12.6107481 45.772495)",,,,,
42779734,2,Via Risorgimento,residential,False,True,92.38,"LINESTRING (12.6123261 45.7736193, 12.6128666 45.7738784, 12.6130123 45.7739482, 12.6133059 45.7740917)",,,,,
42779735,1,Via Vincenzo Ballarin,residential,True,False,84.267,"LINESTRING (12.6097921 45.7760786, 12.6097665 45.7761204, 12.6096496 45.7763117, 12.6095457 45.7765844, 12.6094786 45.7767598, 12.6094638 45.7767992)",,50,,,
"[41687018, 261268150]",1,"['Borgo Gerolamo Aleandro', 'Via del Girone']",residential,True,False,100.475,"LINESTRING (12.6097921 45.7760786, 12.6099694 45.7761611, 12.6100078 45.7761219, 12.6101293 45.7759982, 12.6104164 45.7756191, 12.6105251 45.775515)",,50,,,
42779735,1,Via Vincenzo Ballarin,residential,True,False,134.389,"LINESTRING (12.6094638 45.7767992, 12.6094515 45.7768303, 12.6093446 45.7770985, 12.6093175 45.7771707, 12.6092768 45.7773079, 12.6092585 45.7774479, 12.6092518 45.7776934, 12.6092577 45.7777657, 12.6092752 45.7778326, 12.6093054 45.7779477, 12.6093231 45.7779854)",,50,,,
43736366,,Via Lucchesi,residential,True,False,134.39600000000002,"LINESTRING (12.6094638 45.7767992, 12.609368 45.7767823, 12.6092552 45.7767622, 12.6086454 45.7766551, 12.6078242 45.7765164, 12.6077811 45.7765105)",,,,,
43736368,2,Viale Europa,residential,False,True,114.295,"LINESTRING (12.6077811 45.7765105, 12.6077176 45.7766241, 12.6073089 45.7773554, 12.6072291 45.7774629)",,,,,
177479652,2,Viale Europa,residential,True,False,126.644,"LINESTRING (12.6077811 45.7765105, 12.6078432 45.7763994, 12.6083444 45.7755024, 12.6083791 45.7754508)",,50,,,
261268139,1,Viale Europa,residential,True,False,9.545,"LINESTRING (12.6083791 45.7754508, 12.6084134 45.7754365, 12.6084963 45.7754323)",,50,,,
261268140,1,Viale Europa,residential,True,False,11.317999999999998,"LINESTRING (12.6083791 45.7754508, 12.6083756 45.7754152, 12.6083646 45.7753795, 12.6083486 45.7753521)",,50,,,
43736368,2,Viale Europa,residential,False,False,114.29499999999999,"LINESTRING (12.6072291 45.7774629, 12.6073089 45.7773554, 12.6077176 45.7766241, 12.6077811 45.7765105)",,,,,
722925019,2,Viale Venezia,unclassified,False,False,38.607,"LINESTRING (12.6072291 45.7774629, 12.6070074 45.777273, 12.6069163 45.7771928)",,,,,
722925019,2,Viale Venezia,unclassified,False,True,21.139,"LINESTRING (12.6072291 45.7774629, 12.6073438 45.7775479, 12.6074252 45.7775944)",,,,,
"[131961770, 131961759]",,Via Quattro Novembre,tertiary,False,True,143.00599999999997,"LINESTRING (12.6149144 45.7784172, 12.6148139 45.7784085, 12.6144689 45.7784142, 12.6141186 45.7784359, 12.6138408 45.7784568, 12.613363 45.7785041, 12.6132524 45.7785121, 12.6131826 45.7785136, 12.6131309 45.7784993, 12.6130918 45.7784807)",,,,delivery,
"[131961788, 1105169774]",2,Via Callalta,primary,False,True,268.868,"LINESTRING (12.6149144 45.7784172, 12.6146185 45.7784566, 12.6140081 45.7785306, 12.6128862 45.7786736, 12.6128023 45.7786855, 12.6115086 45.7788686)",SR53,70,,,
44130544,2,Via Riviera Antonio Scarpa,unclassified,False,False,175.20900000000003,"LINESTRING (12.6121982 45.7773006, 12.6124894 45.7771339, 12.612631 45.7770563, 12.6130262 45.7769556, 12.6132463 45.7768779, 12.6137687 45.7766442, 12.6141339 45.7765077)",,,,,
"[131961760, 131961769, 131961770, 131961756]",2,Via Quattro Novembre,tertiary,False,False,156.945,"LINESTRING (12.6121982 45.7773006, 12.6126131 45.7775266, 12.6127762 45.777624, 12.6128271 45.7776642, 12.6128575 45.7776968, 12.612901 45.777786, 12.6129464 45.777903, 12.6130006 45.7781181, 12.6130811 45.7784456, 12.6130918 45.7784807)",,,,,
"[42779504, 197903930, 197903932]",2,Via Quattro Novembre,tertiary,False,True,63.313,"LINESTRING (12.6121982 45.7773006, 12.6121189 45.7772558, 12.6116434 45.7769869, 12.6115473 45.7769627)",,,yes,,
239856884,2,Piazza Santa Maria delle Grazie,residential,False,True,110.738,"LINESTRING (12.6121982 45.7773006, 12.6117567 45.7774445, 12.611349 45.7776285, 12.6110741 45.7777928, 12.6110192 45.7778451)",,,,,
40929930,2,Viale Madonna,tertiary,False,True,26.683,"LINESTRING (12.6051366 45.7748946, 12.6047936 45.7749133)",,,,,
"[40929930, 699970039]",2,"['Borgo Gerolamo Aleandro', 'Viale Madonna']",tertiary,False,False,268.497,"LINESTRING (12.6051366 45.7748946, 12.6057362 45.7748493, 12.6067556 45.7747748, 12.6070376 45.7747773, 12.6073153 45.7748659, 12.6080981 45.7752318, 12.6083486 45.7753521)",,,,,
44130543,2,Via Vittorio Veneto,unclassified,False,True,142.442,"LINESTRING (12.6051366 45.7748946, 12.6051992 45.775148, 12.6052164 45.7756928, 12.605225 45.7761717)",,,,,
42779734,2,Via Risorgimento,residential,False,False,92.38,"LINESTRING (12.6133059 45.7740917, 12.6130123 45.7739482, 12.6128666 45.7738784, 12.6123261 45.7736193)",,,,,
131578375,,Via Contarina,tertiary,False,False,126.886,"LINESTRING (12.6133059 45.7740917, 12.6124202 45.7749291, 12.6123363 45.7750108)",,,,,
131578375,,Via Contarina,tertiary,False,True,30.178,"LINESTRING (12.6133059 45.7740917, 12.6133409 45.7740577, 12.6135478 45.7738792)",,,,,
"[41686920, 131578375]",,"['Via Contarina', 'Via Albano Capoluogo']",tertiary,False,False,67.089,"LINESTRING (12.613964 45.7733523, 12.6139267 45.7734157, 12.6138613 45.7735267, 12.6135478 45.7738792)",,,,,
41686920,,Via Albano Capoluogo,tertiary,False,True,42.861000000000004,"LINESTRING (12.613964 45.7733523, 12.6140588 45.7731914, 12.6141449 45.7729886)",,,,,
46621607,2,Via Unità d'Italia,residential,False,False,170.466,"LINESTRING (12.613964 45.7733523, 12.6131147 45.7728198, 12.6124836 45.7724004, 12.6123502 45.7723118)",,,,,
131578369,,Piazza Santa Maria delle Grazie,residential,True,False,17.161,"LINESTRING (12.6109585 45.7779929, 12.6109899 45.7778932, 12.6110192 45.7778451)",,,,,
131578387,,Via Alessandro Volta,residential,False,False,233.092,"LINESTRING (12.6080771 45.7807008, 12.6106605 45.7796293)",,,,,
131578386,,Via Lepido,residential,False,False,187.242,"LINESTRING (12.6153714 45.7749827, 12.6135478 45.7738792)",,,,,
131578387,,Via Alessandro Volta,residential,False,True,233.092,"LINESTRING (12.6106605 45.7796293, 12.6080771 45.7807008)",,,,,
160980160,,Borgo Guglielmo Marconi,secondary,False,False,51.254,"LINESTRING (12.6106605 45.7796293, 12.6101906 45.7794418, 12.6100823 45.7794065)",SP51,,,,
160980160,,Borgo Guglielmo Marconi,secondary,False,True,15.347999999999999,"LINESTRING (12.6106605 45.7796293, 12.6107126 45.7796563, 12.6108257 45.7797051)",SP51,,,,
239856884,2,Piazza Santa Maria delle Grazie,residential,False,False,110.738,"LINESTRING (12.6110192 45.7778451, 12.6110741 45.7777928, 12.611349 45.7776285, 12.6117567 45.7774445, 12.6121982 45.7773006)",,,,,
684189950,2,Via Callalta,primary,False,True,20.438,"LINESTRING (12.6100298 45.7790829, 12.6097707 45.7791165)",SR53,70,,,
131961961,1,Borgo Guglielmo Marconi,secondary,True,False,20.041999999999998,"LINESTRING (12.6100298 45.7790829, 12.6099814 45.7791442, 12.6099607 45.7791829, 12.6099548 45.7791964, 12.6099427 45.7792506)",,,,,
"[131961788, 131961780, 684189950]",2,Via Callalta,primary,False,False,117.13300000000001,"LINESTRING (12.6100298 45.7790829, 12.6101506 45.7790666, 12.6110212 45.7789414, 12.6115086 45.7788686)",SR53,70,yes,,
684189950,2,Via Callalta,primary,False,False,20.438,"LINESTRING (12.6097707 45.7791165, 12.6100298 45.7790829)",SR53,70,,,
684189950,2,Via Callalta,primary,False,True,8.192,"LINESTRING (12.6097707 45.7791165, 12.6096668 45.7791298)",SR53,70,,,
131961957,1,Borgo Guglielmo Marconi,secondary,True,False,15.706,"LINESTRING (12.6097707 45.7791165, 12.6098483 45.7791742, 12.6099085 45.77922)",,,,,
160980158,1,Borgo Guglielmo Marconi,secondary,True,False,3.71,"LINESTRING (12.6099427 45.7792506, 12.6099522 45.7792667, 12.6099563 45.7792824)",SP51,,,,roundabout
131961951,1,Borgo Guglielmo Marconi,secondary,True,False,17.444,"LINESTRING (12.6096855 45.7792842, 12.6096727 45.779245, 12.609657 45.7791888, 12.6096596 45.7791669, 12.6096668 45.7791298)",,,,,
684189947,1,Borgo Guglielmo Marconi,secondary,True,False,30.79,"LINESTRING (12.6096855 45.7792842, 12.6096067 45.7792555, 12.6095083 45.7792201, 12.6094142 45.7791991, 12.609321 45.7791766)",,,,,
131961949,1,Borgo Guglielmo Marconi,secondary,True,False,16.918,"LINESTRING (12.6099563 45.7792824, 12.6099807 45.7793093, 12.6100033 45.779333, 12.6100823 45.7794065)",SP51,,,,
160980158,1,Borgo Guglielmo Marconi,secondary,True,False,11.507,"LINESTRING (12.6099563 45.7792824, 12.6099537 45.7793054, 12.6099465 45.77932, 12.609936 45.7793327, 12.6099066 45.7793524, 12.6098782 45.7793617)",SP51,,,,roundabout
131961943,1,Borgo Guglielmo Marconi,secondary,True,False,16.721,"LINESTRING (12.6100823 45.7794065, 12.6099914 45.7793784, 12.609969 45.7793736, 12.6099426 45.7793675, 12.6098782 45.7793617)",SP51,,,,
160980160,,Borgo Guglielmo Marconi,secondary,False,True,51.254,"LINESTRING (12.6100823 45.7794065, 12.6101906 45.7794418, 12.6106605 45.7796293)",SP51,,,,
160980156,2,Via Piave,residential,False,False,36.696,"LINESTRING (12.6049682 45.7788799, 12.6045691 45.7790572)",,,,,
160980156,2,Via Piave,residential,False,True,57.946,"LINESTRING (12.6049682 45.7788799, 12.6050934 45.7788242, 12.6055592 45.7786171, 12.6055982 45.7785997)",,,,,
42779734,2,Via Risorgimento,residential,False,True,36.705,"LINESTRING (12.6103319 45.7721675, 12.6106416 45.7724171)",,,,,
42779734,2,Via Risorgimento,residential,False,False,11.969,"LINESTRING (12.6107481 45.772495, 12.6106416 45.7724171)",,,,,
42779734,2,Via Risorgimento,residential,False,True,175.08700000000002,"LINESTRING (12.6107481 45.772495, 12.6116054 45.7731223, 12.6119256 45.7733701, 12.6123261 45.7736193)",,,,,
160980156,2,Via Piave,residential,False,False,180.62599999999998,"LINESTRING (12.6074252 45.7775944, 12.6073625 45.7776456, 12.6059932 45.7783906, 12.6055982 45.7785997)",,,,,
722925019,2,Viale Venezia,unclassified,False,False,21.139,"LINESTRING (12.6074252 45.7775944, 12.6073438 45.7775479, 12.6072291 45.7774629)",,,,,
722925019,2,Viale Venezia,unclassified,False,True,63.002,"LINESTRING (12.6074252 45.7775944, 12.6078508 45.7777777, 12.6080386 45.7778565, 12.6081218 45.7778855)",,,,,
257005556,1,Via Stazione,unclassified,True,False,49.42100000000001,"LINESTRING (12.608705 45.7779433, 12.6085136 45.7779937, 12.6084059 45.7780136, 12.6082579 45.7780511, 12.6081241 45.778117)",,,,,
722925019,2,Viale Venezia,unclassified,False,False,46.298,"LINESTRING (12.608705 45.7779433, 12.6085256 45.7779497, 12.6084056 45.7779413, 12.6083338 45.7779348, 12.6082721 45.7779256, 12.608165 45.7779006, 12.6081218 45.7778855)",,,,,
722925019,2,Viale Venezia,unclassified,False,True,25.571,"LINESTRING (12.608705 45.7779433, 12.608879 45.7779235, 12.6089307 45.777921, 12.609032 45.7779265)",,,,,
160980158,1,Borgo Guglielmo Marconi,secondary,True,False,12.817,"LINESTRING (12.6098782 45.7793617, 12.6098414 45.779365, 12.6098072 45.7793602, 12.6097826 45.7793512, 12.609757 45.7793338, 12.6097412 45.7793162)",SP51,,,,roundabout
131961899,,Via Cordamola,unclassified,False,False,158.776,"LINESTRING (12.6108534 45.7795723, 12.6107986 45.7795261, 12.6105294 45.7792808, 12.6101854 45.7789641, 12.6100891 45.7788766, 12.6100444 45.778801, 12.61001 45.7787014, 12.6099812 45.7786188, 12.6099481 45.7785227, 12.6099197 45.7784409, 12.6098873 45.7783443)",,,,,
131961920,,Via Cordamola,unclassified,True,False,13.370000000000001,"LINESTRING (12.6108534 45.7795723, 12.6109067 45.7796224, 12.6109372 45.7796762)",,,,,
160980157,,Borgo Guglielmo Marconi,secondary,True,False,9.598,"LINESTRING (12.6109372 45.7796762, 12.6109648 45.779686, 12.6109866 45.7797013, 12.6110003 45.7797206, 12.6110046 45.779742)",SP51,,,,roundabout
