osmid,name,highway,oneway,reversed,length,geometry,ref,tunnel,access,lanes
93629322,Via Giosué Carducci,residential,False,False,18.238,"LINESTRING (14.0860991 37.2852702, 14.0862415 37.2853888)",,,,
480622180,Via Cristoforo Colombo,residential,False,True,95.465,"LINESTRING (14.0860991 37.2852702, 14.0850211 37.2853083)",,,,
480622184,Via A. Vespucci,residential,False,False,32.855,"LINESTRING (14.0860991 37.2852702, 14.0861894 37.2849836)",,,,
93629322,Via Giosué Carducci,residential,False,True,68.985,"LINESTRING (14.0860991 37.2852702, 14.0857812 37.2850994, 14.0855618 37.2849617, 14.0855157 37.2848764)",,,,
94665734,Via Trapani,residential,True,False,96.352,"LINESTRING (14.0822662 37.2827107, 14.0811911 37.282849)",,,,
94665736,Via Roma,residential,True,False,24.323,"LINESTRING (14.0822662 37.2827107, 14.0822487 37.2824924)",,,,
268626912,Via Vittorio Veneto,residential,False,False,42.999,"LINESTRING (14.0810243 37.2828646, 14.0811291 37.2832422)",,,,
1251930700,Via Trapani,residential,False,True,14.859,"LINESTRING (14.0810243 37.2828646, 14.0811911 37.282849)",,,,
268626912,Via Vittorio Veneto,residential,False,True,28.544,"LINESTRING (14.0810243 37.2828646, 14.0809761 37.2827013, 14.0809566 37.2826355, 14.0809505 37.2826147)",,,,
94665736,Via Roma,residential,True,False,17.409,"LINESTRING (14.0821419 37.2815577, 14.0820843 37.281408)",,,,
109920200,Via Carlo Pisacane,residential,False,False,130.655,"LINESTRING (14.0821419 37.2815577, 14.0819726 37.2815473, 14.081819 37.2815379, 14.081656 37.2815279, 14.081552 37.2815216, 14.0813787 37.2815109, 14.0811795 37.2814987, 14.0809958 37.2814875, 14.0806695 37.2814675)",,,,
109920008,Via Gramsci,residential,False,False,5.376,"LINESTRING (14.0807738 37.2840957, 14.0808326 37.2840835)",,,,
109920008,Via Gramsci,residential,False,True,18.748,"LINESTRING (14.0807738 37.2840957, 14.0805692 37.2841396)",,,,
480876227,Via Pietro Nenni,residential,False,True,88.058,"LINESTRING (14.0807738 37.2840957, 14.080565 37.2833214)",,,,
109920125,Via Girgenti,residential,False,False,17.601,"LINESTRING (14.0798945 37.279497, 14.0799226 37.2796537)",,,,
109920125,Via Girgenti,residential,False,True,13.719,"LINESTRING (14.0798945 37.279497, 14.0798824 37.279374)",,,,
109920173,Via Francesco Guerrazzi,residential,False,False,32.467,"LINESTRING (14.0798945 37.279497, 14.0795278 37.2795079)",,,,
109920173,Via Francesco Guerrazzi,residential,False,True,59.287,"LINESTRING (14.0798945 37.279497, 14.0805644 37.2794846)",,,,
109919926,Via Campania,residential,False,False,22.987,"LINESTRING (14.0875184 37.2807847, 14.0877666 37.2807236)",,,,
109919926,Via Campania,residential,False,True,24.059,"LINESTRING (14.0875184 37.2807847, 14.0872586 37.2808486)",,,,
109920073,Via Lombardia,residential,False,False,51.461,"LINESTRING (14.0875184 37.2807847, 14.0876948 37.2812257)",,,,
109920073,Via Lombardia,residential,False,True,32.96,"LINESTRING (14.0875184 37.2807847, 14.0874056 37.2805022)",,,,
93629208,Via Vespri Siciliani,residential,True,False,49.043,"LINESTRING (14.0808777 37.2779997, 14.0809384 37.2775613)",,,,
109919742,Via Ragusa,residential,False,False,20.428,"LINESTRING (14.0808777 37.2779997, 14.0811039 37.2779629)",,,,
109919810,Via Liborio Ministeri,residential,False,False,19.009,"LINESTRING (14.0813823 37.2783189, 14.081583 37.2782579)",,,,
109919810,Via Liborio Ministeri,residential,False,True,21.309,"LINESTRING (14.0813823 37.2783189, 14.0811562 37.2783849)",,,,
109919965,Via Siracusa,residential,False,True,43.73,"LINESTRING (14.0813823 37.2783189, 14.0812717 37.2779356)",,,,
480876218,,residential,False,True,14.319,"LINESTRING (14.0813823 37.2783189, 14.0813587 37.2784463)",,,,
109919926,Via Campania,residential,False,False,21.494,"LINESTRING (14.0870265 37.2809057, 14.0872586 37.2808486)",,,,
109919926,Via Campania,residential,False,True,21.186,"LINESTRING (14.0870265 37.2809057, 14.0867977 37.2809619)",,,,
109920022,Viale dei Mille,residential,False,False,32.53,"LINESTRING (14.0870265 37.2809057, 14.0869147 37.280627)",,,,
109920022,Viale dei Mille,residential,False,True,46.032,"LINESTRING (14.0870265 37.2809057, 14.087185 37.2813)",,,,
109919867,Via Orbassano,residential,False,False,21.983,"LINESTRING (14.0793664 37.2781939, 14.079119 37.2781757)",,,,
109919867,Via Orbassano,residential,False,True,22.722,"LINESTRING (14.0793664 37.2781939, 14.079622 37.2782137)",,,,
109919934,Via Lucca,residential,False,False,36.427,"LINESTRING (14.0793664 37.2781939, 14.0794161 37.2778687)",,,,
109919934,Via Lucca,residential,False,True,41.906,"LINESTRING (14.0793664 37.2781939, 14.0793986 37.2785699)",,,,
93629208,Via Vespri Siciliani,residential,True,False,22.278,"LINESTRING (14.0810845 37.2802962, 14.0810553 37.2800972)",,,,
109919920,Via Michele Amari,residential,True,False,94.946,"LINESTRING (14.0810845 37.2802962, 14.0800115 37.2802831)",,,,
109920148,Via Emilia,residential,False,False,39.774,"LINESTRING (14.0856673 37.2807636, 14.0861161 37.280743)",,,,
480876187,Via Emilia,residential,False,False,28.658,"LINESTRING (14.0856673 37.2807636, 14.0856299 37.2810196)",,,,
480876187,Via Emilia,residential,False,True,22.035,"LINESTRING (14.0856673 37.2807636, 14.0856485 37.280566)",,,,
93629389,Viale Don Bosco,residential,False,False,44.156,"LINESTRING (14.0858703 37.2797818, 14.086354 37.2798796)",,,,
93629389,Viale Don Bosco,residential,False,True,25.219,"LINESTRING (14.0858703 37.2797818, 14.0855938 37.2797267)",,,,
109920163,Via Giuseppe Butera,residential,False,False,49.538,"LINESTRING (14.0858703 37.2797818, 14.0854193 37.2800458)",,,,
109919885,Via Cagliari,residential,False,False,31.324,"LINESTRING (14.0839973 37.279649, 14.0843446 37.2795943)",,,,
194061415,Viale Sardegna,residential,False,False,55.362,"LINESTRING (14.0839973 37.279649, 14.0838548 37.2791642)",,,,
194061415,Viale Sardegna,residential,False,True,24.374,"LINESTRING (14.0839973 37.279649, 14.0840613 37.2798622)",,,,
109919839,Via Bolzano,residential,False,False,56.222,"LINESTRING (14.0802508 37.2793572, 14.0802001 37.2788532)",,,,
109920015,Via Carso,residential,False,False,23.229,"LINESTRING (14.0802508 37.2793572, 14.0799886 37.2793679)",,,,
109920015,Via Carso,residential,False,True,19.624,"LINESTRING (14.0802508 37.2793572, 14.0804716 37.2793405)",,,,
93629210,Via Europa,residential,False,False,14.729,"LINESTRING (14.0867551 37.2792554, 14.0866727 37.2791403)",,,,
93629210,Via Europa,residential,False,True,48.514,"LINESTRING (14.0867551 37.2792554, 14.0870191 37.2796378)",,,,
109919933,Via Brodolini,residential,False,False,61.647,"LINESTRING (14.0867551 37.2792554, 14.0873741 37.2790009)",,,,
109919739,Largo Croce,residential,False,True,38.743,"LINESTRING (14.0860974 37.2818617, 14.0865086 37.2817419)",,,,
109919994,Via Masaniello,residential,False,False,30.993,"LINESTRING (14.0789246 37.2801747, 14.0785775 37.2802123)",,,,
109919994,Via Masaniello,residential,False,True,46.622,"LINESTRING (14.0789246 37.2801747, 14.0794491 37.2801344)",,,,
109920130,Via Vercelli,residential,False,False,22.656,"LINESTRING (14.0789246 37.2801747, 14.0788952 37.2799723)",,,,
109920130,Via Vercelli,residential,False,True,25.5,"LINESTRING (14.0789246 37.2801747, 14.0789589 37.2804024)",,,,
109919904,Via Libertà,residential,False,False,36.375,"LINESTRING (14.0834378 37.2814922, 14.0831063 37.2816857)",,,,
725218485,Via Balilla,residential,False,True,47.772,"LINESTRING (14.0834378 37.2814922, 14.0829434 37.2813195)",,,,
109919858,Via Renato Imbriani,residential,False,False,29.213,"LINESTRING (14.0834378 37.2814922, 14.083503 37.2815527, 14.0836402 37.2816996)",,,,
"[109919904, 109919709]","['Via Libertà', 'Via Giuseppe Verdi']",residential,False,True,16.684,"LINESTRING (14.0834378 37.2814922, 14.083498 37.2814613, 14.0834331 37.2813839)",,,,
109920192,Via Carlo Goldoni,residential,False,False,25.333,"LINESTRING (14.0783845 37.2804769, 14.0784165 37.2807033)",,,,
480622135,Via Michele Amari,residential,False,True,20.422,"LINESTRING (14.0783845 37.2804769, 14.0786124 37.2804478)",,,,
480622135,Via Michele Amari,residential,False,False,48.64,"LINESTRING (14.0783845 37.2804769, 14.0779712 37.2805208, 14.0778385 37.2805248)",,,,
109919843,Via Romagna,residential,False,False,35.596,"LINESTRING (14.0864943 37.2810311, 14.0864093 37.2807182)",,,,
109919843,Via Romagna,residential,False,True,45.912,"LINESTRING (14.0864943 37.2810311, 14.0866138 37.2814329)",,,,
109919926,Via Campania,residential,False,False,27.924,"LINESTRING (14.0864943 37.2810311, 14.0867977 37.2809619)",,,,
109919926,Via Campania,residential,False,True,24.879,"LINESTRING (14.0864943 37.2810311, 14.086224 37.2810928)",,,,
93629389,Viale Don Bosco,residential,False,False,27.331,"LINESTRING (14.0849737 37.2797122, 14.0852804 37.2796829)",,,,
93629389,Viale Don Bosco,residential,False,True,27.278,"LINESTRING (14.0849737 37.2797122, 14.0846721 37.2797631)",,,,
109919988,Via Vincenzo Gioberti,residential,False,False,141.013,"LINESTRING (14.0849737 37.2797122, 14.0841939 37.2808182)",,,,
109919754,Via Marco Minghetti,residential,False,False,23.859,"LINESTRING (14.0812812 37.2796114, 14.0810123 37.2796275)",,,,
109919821,Via Catania,residential,True,False,16.498,"LINESTRING (14.0812812 37.2796114, 14.0813014 37.2797589)",,,,
194061416,Via delle Mimose,residential,False,True,80.952,"LINESTRING (14.0812812 37.2796114, 14.0813466 37.2796115, 14.0814345 37.2796465, 14.0817859 37.2796593, 14.0821813 37.2796139)",,,,
109920096,Via Archimede,residential,False,False,53.364,"LINESTRING (14.0879438 37.2803686, 14.0877494 37.2799143)",,,,
109920096,Via Archimede,residential,False,True,33.082,"LINESTRING (14.0879438 37.2803686, 14.0880572 37.2806521)",,,,
109920148,Via Emilia,residential,False,True,27.006,"LINESTRING (14.0879438 37.2803686, 14.0876519 37.2804396)",,,,
109919792,Via Parma,residential,False,False,22.926,"LINESTRING (14.0798955 37.2785308, 14.0801536 37.2785126)",,,,
109919792,Via Parma,residential,False,True,21.557,"LINESTRING (14.0798955 37.2785308, 14.0796532 37.2785511)",,,,
109919978,Via Como,residential,False,False,93.445,"LINESTRING (14.0798955 37.2785308, 14.0799886 37.2793679)",,,,
109919978,Via Como,residential,False,True,32.952,"LINESTRING (14.0798955 37.2785308, 14.0798709 37.2782351)",,,,
93629208,Via Vespri Siciliani,residential,True,False,18.046,"LINESTRING (14.0810553 37.2800972, 14.0810412 37.2799353)",,,,
109919994,Via Masaniello,residential,False,False,41.454,"LINESTRING (14.0810553 37.2800972, 14.080587 37.2800855)",,,,
109919909,Via Soldato Cigna,residential,False,False,33.435,"LINESTRING (14.082436 37.2806672, 14.0828057 37.2807295)",,,,
109919909,Via Soldato Cigna,residential,False,True,27.02,"LINESTRING (14.082436 37.2806672, 14.0821325 37.2806942)",,,,
995850276,Viale Regione Siciliana,residential,False,True,18.157,"LINESTRING (14.082436 37.2806672, 14.0823969 37.2805069)",,,,
109920016,Salita Ancipa,residential,False,False,20.747,"LINESTRING (14.0806841 37.2775834, 14.0804509 37.2776029)",,,,
109920016,Salita Ancipa,residential,False,True,22.634,"LINESTRING (14.0806841 37.2775834, 14.0809384 37.2775613)",,,,
109920001,Via Ancona,residential,False,True,96.549,"LINESTRING (14.0806841 37.2775834, 14.0805886 37.2781334, 14.0806225 37.2784453)",,,,
109920084,Via Imperia,residential,False,False,48.819,"LINESTRING (14.0815715 37.2802695, 14.0817618 37.2806816)",,,,
995850275,Viale Don Bosco,residential,False,False,19.114,"LINESTRING (14.0815715 37.2802695, 14.0813614 37.2803095)",,,,
995850275,Viale Don Bosco,residential,False,True,21.365,"LINESTRING (14.0815715 37.2802695, 14.0818062 37.2802243)",,,,
109919837,,residential,False,True,31.79,"LINESTRING (14.0866138 37.2814329, 14.0869589 37.2813533)",,,,
109919843,Via Romagna,residential,False,False,45.912,"LINESTRING (14.0866138 37.2814329, 14.0864943 37.2810311)",,,,
109919843,Via Romagna,residential,False,True,58.526,"LINESTRING (14.0866138 37.2814329, 14.0867661 37.2819451)",,,,
480622092,Via Scarlata,residential,False,False,42.484,"LINESTRING (14.0813427 37.2861948, 14.0809369 37.2863991)",,,,
109920264,Via Caporale La Cagnina,residential,False,False,45.878,"LINESTRING (14.0813427 37.2861948, 14.0811067 37.2859382, 14.081134 37.2858461)",,,,
995850275,Viale Don Bosco,residential,False,False,24.698,"LINESTRING (14.0813614 37.2803095, 14.0810914 37.2803659)",,,,
995850275,Viale Don Bosco,residential,False,True,19.114,"LINESTRING (14.0813614 37.2803095, 14.0815715 37.2802695)",,,,
480876192,Via Soldato Piccadaci,residential,False,False,47.232000000000006,"LINESTRING (14.0813614 37.2803095, 14.0813713 37.2803843, 14.0814749 37.2806078, 14.0815548 37.2806992)",,,,
109919755,Via Piemonte,residential,False,False,32.731,"LINESTRING (14.0871441 37.2805687, 14.0872586 37.2808486)",,,,
109919755,Via Piemonte,residential,False,True,49.111,"LINESTRING (14.0871441 37.2805687, 14.086972 37.2801488)",,,,
109920148,Via Emilia,residential,False,False,24.289,"LINESTRING (14.0871441 37.2805687, 14.0874056 37.2805022)",,,,
109920148,Via Emilia,residential,False,True,21.306,"LINESTRING (14.0871441 37.2805687, 14.0869147 37.280627)",,,,
109919816,Via Lentini,residential,False,False,18.182,"LINESTRING (14.0788728 37.2822156, 14.0790649 37.2821575)",,,,
109919816,Via Lentini,residential,False,True,23.372,"LINESTRING (14.0788728 37.2822156, 14.0786242 37.2822867)",,,,
109920113,Via Giuseppe Giusti,residential,False,False,72.756,"LINESTRING (14.0788728 37.2822156, 14.0791627 37.2828279)",,,,
109920113,Via Giuseppe Giusti,residential,False,True,70.663,"LINESTRING (14.0788728 37.2822156, 14.0785984 37.2816188)",,,,
520939060,,unclassified,False,False,25.252,"LINESTRING (14.0861164 37.2829491, 14.0863998 37.2829221)",,,,
520939060,,unclassified,False,True,111.436,"LINESTRING (14.0861164 37.2829491, 14.0848658 37.2830684)",,,,
109919795,Via Trieste,residential,False,True,114.09,"LINESTRING (14.0861164 37.2829491, 14.0861432 37.2832619, 14.086162 37.2834683, 14.0861829 37.283697, 14.0862147 37.2839721)",,,,
93629296,Corso Vittorio Emanuele,residential,True,False,71.577,"LINESTRING (14.0845024 37.2839345, 14.0837023 37.2840299)",,,,
480622162,Via Camillo Benso Cavour,residential,False,False,56.517,"LINESTRING (14.0845024 37.2839345, 14.0846024 37.2844365)",,,,
480622162,Via Camillo Benso Cavour,residential,False,True,59.693,"LINESTRING (14.0845024 37.2839345, 14.0843928 37.2834048)",,,,
109919711,Via Piersanti Mattarella,residential,False,False,25.43,"LINESTRING (14.0811291 37.2832422, 14.0808448 37.2832759)",,,,
268626912,Via Vittorio Veneto,residential,False,False,13.96,"LINESTRING (14.0811291 37.2832422, 14.0811631 37.2833648)",,,,
268626912,Via Vittorio Veneto,residential,False,True,42.999,"LINESTRING (14.0811291 37.2832422, 14.0810243 37.2828646)",,,,
480876227,Via Pietro Nenni,residential,False,False,25.192,"LINESTRING (14.080448 37.2826748, 14.0804802 37.2828999)",,,,
480876228,Via Soldato Zuffanti,residential,False,False,19.361,"LINESTRING (14.080448 37.2826748, 14.0806644 37.2826489)",,,,
480876228,Via Soldato Zuffanti,residential,False,True,20.443,"LINESTRING (14.080448 37.2826748, 14.0802195 37.2827021)",,,,
1249028184,Via Rosario Pilo,residential,False,True,100.606,"LINESTRING (14.080448 37.2826748, 14.0801978 37.2817922)",,,,
109920001,Via Ancona,residential,False,False,57.09,"LINESTRING (14.0807244 37.2793317, 14.0806701 37.2788201)",,,,
109920015,Via Carso,residential,False,False,14.657,"LINESTRING (14.0807244 37.2793317, 14.0805589 37.2793374)",,,,
109920015,Via Carso,residential,False,True,22.655,"LINESTRING (14.0807244 37.2793317, 14.0809802 37.2793227)",,,,
109920116,Via Carlo Alberto,residential,True,False,46.966,"LINESTRING (14.0825285 37.2813865, 14.0826545 37.2817968)",,,,
480876164,Via Restivo Gallo,residential,True,False,61.436,"LINESTRING (14.0825285 37.2813865, 14.0830671 37.2816424, 14.0831063 37.2816857)",,,,
109920141,Via Padova,residential,False,False,133.111,"LINESTRING (14.0775732 37.2806535, 14.0780987 37.2817752)",,,,
109920141,Via Padova,residential,False,True,16.745,"LINESTRING (14.0775732 37.2806535, 14.0775016 37.2805141)",,,,
480876239,Via Michele Amari,residential,False,True,24.364,"LINESTRING (14.0775732 37.2806535, 14.0778341 37.2805834)",,,,
109919971,Via Francesco Crispi,residential,False,False,37.696,"LINESTRING (14.0809187 37.2824918, 14.0813285 37.282399)",,,,
268626912,Via Vittorio Veneto,residential,False,False,13.952,"LINESTRING (14.0809187 37.2824918, 14.0809505 37.2826147)",,,,
268626912,Via Vittorio Veneto,residential,False,True,108.928,"LINESTRING (14.0809187 37.2824918, 14.0808302 37.2822398, 14.0807434 37.2819929, 14.0806636 37.2817365, 14.0806494 37.2815394)",,,,
109919742,Via Ragusa,residential,False,False,21.556,"LINESTRING (14.0814909 37.2778999, 14.0817296 37.2778611)",,,,
109919742,Via Ragusa,residential,False,True,19.797,"LINESTRING (14.0814909 37.2778999, 14.0812717 37.2779356)",,,,
109919918,Via Agrigento,residential,False,False,40.633,"LINESTRING (14.0814909 37.2778999, 14.081583 37.2782579)",,,,
109919711,Via Piersanti Mattarella,residential,False,False,20.61,"LINESTRING (14.0777352 37.2837297, 14.0775062 37.2837637)",,,,
480622140,Via A. Spinato,residential,False,True,68.514,"LINESTRING (14.0777352 37.2837297, 14.0776175 37.2831207)",,,,
109919711,Via Piersanti Mattarella,residential,False,True,20.834,"LINESTRING (14.0777352 37.2837297, 14.0778695 37.2837188, 14.0779652 37.2836944)",,,,
109919778,Via Gugliermo Marconi,residential,False,False,21.83,"LINESTRING (14.0865042 37.2802493, 14.0867424 37.2801981)",,,,
