osmid,name,highway,oneway,reversed,length,geometry,maxspeed,junction,ref,tunnel
108720550,Via Giacomo Matteotti,residential,True,False,53.052,"LINESTRING (14.2334987 40.9188172, 14.2335124 40.9184354, 14.2335218 40.9183405)",,,,
202828095,Via Santo Stefano,residential,False,False,14.062,"LINESTRING (14.2334546 40.922394, 14.2334599 40.9222676)",,,,
571412953,Via Lavinaio,residential,False,True,16.49,"LINESTRING (14.2334546 40.922394, 14.2332621 40.9223651)",,,,
203008006,Via Salvatore Di Giacomo,residential,False,False,76.34400000000001,"LINESTRING (14.2334546 40.922394, 14.2334525 40.9225951, 14.2334411 40.9227733, 14.2334225 40.9229196, 14.2333937 40.9230782)",,,,
411679194,Via Aldo Moro,residential,True,False,67.76400000000001,"LINESTRING (14.2334546 40.922394, 14.2340656 40.9224175, 14.2341435 40.9224242, 14.2342591 40.9224341)",,,,
571412962,Via Carlo Alberto Dalla Chiesa,tertiary,False,True,41.06,"LINESTRING (14.2261248 40.9186548, 14.2257073 40.9184629)",50,,SP68,
346956356,Via delle Costellazioni,residential,True,False,405.366,"LINESTRING (14.2261248 40.9186548, 14.2261699 40.9220209, 14.226162 40.9223001)",50,,,
571412962,Via Carlo Alberto Dalla Chiesa,tertiary,False,False,109.34700000000001,"LINESTRING (14.2261248 40.9186548, 14.2266074 40.9188839, 14.2272437 40.9191565)",50,,SP68,
411679187,Via Guido Picelli,residential,True,False,65.948,"LINESTRING (14.2342835 40.9188089, 14.2334987 40.9188172)",,,,
573405173,Via Carlo Pisacane,residential,False,False,13.993,"LINESTRING (14.2342835 40.9188089, 14.2342914 40.9189346)",,,,
571412966,Vico Donadio,residential,True,False,88.191,"LINESTRING (14.2318911 40.9216709, 14.2320417 40.9217434, 14.2321362 40.9218063, 14.2321892 40.9218508, 14.232222 40.9218914, 14.2322536 40.9219522, 14.2322777 40.9220231, 14.2322849 40.9220913, 14.23228 40.9221549, 14.2322765 40.9222183, 14.232262 40.9223393)",,,,
202828068,Via Don Raffaele Abete,residential,False,False,82.817,"LINESTRING (14.2292964 40.9197595, 14.2302819 40.9197461)",,,,
346956377,Via Leonardo da Vinci,residential,False,False,159.326,"LINESTRING (14.2292964 40.9197595, 14.2292544 40.918327)",50,,,
346956377,Via Leonardo da Vinci,residential,False,True,35.018,"LINESTRING (14.2292964 40.9197595, 14.2292909 40.9200744)",50,,,
494952507,Via Roma,primary,False,False,6.4,"LINESTRING (14.2335031 40.9180421, 14.2334699 40.9180939)",,,,
108720550,Via Giacomo Matteotti,residential,True,False,26.162,"LINESTRING (14.2334837 40.9195739, 14.2334958 40.9193388)",,,,
573405171,Via Ezio Vanoni,residential,True,False,55.615,"LINESTRING (14.2334837 40.9195739, 14.2341456 40.9195712)",,,,
202828083,Via Giuseppe Garibaldi,residential,True,False,56.263999999999996,"LINESTRING (14.2347706 40.9193163, 14.2347838 40.9193735, 14.234791 40.919411, 14.2348395 40.9198194)",,,,
202828082,Via della Galassia,residential,False,True,111.834,"LINESTRING (14.2267476 40.9225655, 14.2280433 40.9223352)",,,,
41587879,Via Casamartino,primary,True,False,59.559,"LINESTRING (14.2267476 40.9225655, 14.2266702 40.9224878, 14.2265984 40.9224294, 14.2265202 40.9223866, 14.2264132 40.9223478, 14.2263015 40.9223209, 14.226162 40.9223001)",,,,
571412962,Via Carlo Alberto Dalla Chiesa,tertiary,False,False,41.06,"LINESTRING (14.2257073 40.9184629, 14.2261248 40.9186548)",50,,SP68,
571412962,Via Carlo Alberto Dalla Chiesa,tertiary,False,True,7.493,"LINESTRING (14.2257073 40.9184629, 14.2256307 40.9184284)",50,,SP68,
202828112,Piazza Guglielmo Marconi,residential,True,False,35.947,"LINESTRING (14.2310919 40.9223155, 14.2313696 40.9221171, 14.2314019 40.9220927)",,,,
571412959,Via Lavinaio,residential,False,True,53.061,"LINESTRING (14.2310919 40.9223155, 14.2309759 40.9223183, 14.2306759 40.922316, 14.2305972 40.9223117, 14.2305262 40.9223041, 14.2304623 40.9222958)",,,,
202828092,Via Cavour,residential,False,True,36.569,"LINESTRING (14.235572 40.9170466, 14.2351368 40.9170446)",,,,
202828109,Via Fratelli Bandiera,residential,True,False,112.952,"LINESTRING (14.235572 40.9170466, 14.2355907 40.9180623)",,,,
41587879,Via Casamartino,primary,True,False,59.684,"LINESTRING (14.226162 40.9223001, 14.2254592 40.922222)",,,,
202828069,Piazza Immacolata,residential,True,False,11.889,"LINESTRING (14.2347395 40.9224212, 14.2347468 40.9224554, 14.2347366 40.9224922, 14.2347259 40.9225074, 14.2347119 40.9225213)",,,,
571415195,Via Oslo,residential,False,False,40.633,"LINESTRING (14.2321971 40.9231124, 14.2317156 40.9230782)",,,,
202828055,Via Malta,residential,True,False,86.216,"LINESTRING (14.2321971 40.9231124, 14.2322825 40.9224837, 14.2323019 40.9223411)",,,,
108720511,Via Giulio Cesare,tertiary,True,False,31.112,"LINESTRING (14.2352205 40.9180678, 14.2355907 40.9180623)",,,SP434,
202828096,Via Giuseppe Mazzini,residential,False,True,170.03,"LINESTRING (14.2352205 40.9180678, 14.235248 40.9182993, 14.2353309 40.9191509, 14.2353657 40.9195929)",,,,
108720511,Via Giulio Cesare,tertiary,True,False,36.501,"LINESTRING (14.2341911 40.918093, 14.2346251 40.9180788)",,,SP434,
202828111,Via Carlo Pisacane,residential,True,False,79.987,"LINESTRING (14.2341911 40.918093, 14.2342562 40.9186325, 14.2342835 40.9188089)",,,,
202828078,Via Fratelli Cervi,residential,False,False,28.471,"LINESTRING (14.2351777 40.9198036, 14.2348395 40.9198194)",,,,
108720550,Via Giacomo Matteotti,residential,True,False,30.695,"LINESTRING (14.2334568 40.9198492, 14.2334837 40.9195739)",,,,
202828078,Via Fratelli Cervi,residential,False,True,57.665,"LINESTRING (14.2334568 40.9198492, 14.2341431 40.9198465)",,,,
346956377,Via Leonardo da Vinci,residential,False,True,30.925,"LINESTRING (14.229232 40.9180494, 14.2292544 40.918327)",50,,,
571416775,Via Madonnelle,residential,False,True,54.293,"LINESTRING (14.229232 40.9180494, 14.2285914 40.9181133)",50,,,
348738438,Via Leonardo da Vinci,residential,False,False,86.935,"LINESTRING (14.229232 40.9180494, 14.2291817 40.9178465, 14.2291581 40.9177073, 14.2291329 40.9174923, 14.2291239 40.9172732)",50,,,
571416770,Via Madonnelle,residential,True,False,144.821,"LINESTRING (14.229232 40.9180494, 14.2299504 40.9180176, 14.230375 40.9180243, 14.2309535 40.9180022)",50,,,
202828082,Via della Galassia,residential,False,False,111.834,"LINESTRING (14.2280433 40.9223352, 14.2267476 40.9225655)",,,,
108720550,Via Giacomo Matteotti,residential,True,False,12.354,"LINESTRING (14.2334958 40.9193388, 14.2334948 40.9192277)",,,,
202828059,Via Vittoria Nenni,residential,True,False,107.167,"LINESTRING (14.2334958 40.9193388, 14.2342553 40.9193357, 14.2347706 40.9193163)",,,,
202828097,Via Aniello Marrone,residential,False,True,39.002,"LINESTRING (14.2307527 40.9189721, 14.230358 40.9187875)",,,,
571767066,Via Aniello Marrone,residential,True,False,75.546,"LINESTRING (14.2307527 40.9189721, 14.2315162 40.9193309)",,,,
202828092,Via Cavour,residential,False,False,36.569,"LINESTRING (14.2351368 40.9170446, 14.235572 40.9170466)",,,,
346956384,Via Po,residential,False,True,116.11500000000001,"LINESTRING (14.2326411 40.9168437, 14.2321587 40.9170182, 14.2321221 40.9170348, 14.232103 40.9170476, 14.2320861 40.9170623, 14.2320632 40.917083, 14.2320404 40.9171028, 14.2320041 40.91713, 14.2319684 40.9171547, 14.2319263 40.9171803, 14.2316561 40.9173236, 14.2316249 40.9173387, 14.2315872 40.9173523, 14.2315505 40.9173612, 14.2315142 40.9173642, 14.2314691 40.9173652)",50,,,
571767070,Via Papa Giovanni XXIII,primary,True,False,151.672,"LINESTRING (14.2326411 40.9168437, 14.2329239 40.9172357, 14.2334025 40.9179075, 14.2335031 40.9180421)",,,,
571767070,Via Papa Giovanni XXIII,primary,True,False,95.25,"LINESTRING (14.2320536 40.9160503, 14.2326072 40.9167978)",,,,
203008006,Via Salvatore Di Giacomo,residential,False,True,76.344,"LINESTRING (14.2333937 40.9230782, 14.2334225 40.9229196, 14.2334411 40.9227733, 14.2334525 40.9225951, 14.2334546 40.922394)",,,,
348756391,Via Oslo,residential,False,True,58.19,"LINESTRING (14.2310259 40.9230304, 14.2317156 40.9230782)",,,,
202828106,Via Sandro Pertini,residential,False,False,4.728,"LINESTRING (14.2346528 40.9225448, 14.2347015 40.9225661)",,,,
202828106,Via Sandro Pertini,residential,False,True,16.319,"LINESTRING (14.2346528 40.9225448, 14.2344837 40.9224726)",,,,
346956370,Via Amedeo Modigliani,residential,False,False,102.989,"LINESTRING (14.2279426 40.9194785, 14.2278886 40.9185532)",50,,,
571412962,Via Carlo Alberto Dalla Chiesa,tertiary,False,False,69.022,"LINESTRING (14.2279426 40.9194785, 14.2286516 40.919792)",50,,SP68,
571412962,Via Carlo Alberto Dalla Chiesa,tertiary,False,True,68.778,"LINESTRING (14.2279426 40.9194785, 14.2272437 40.9191565)",50,,SP68,
346956377,Via Leonardo da Vinci,residential,False,False,35.018,"LINESTRING (14.2292909 40.9200744, 14.2292964 40.9197595)",50,,,
571412962,Via Carlo Alberto Dalla Chiesa,tertiary,False,True,62.22,"LINESTRING (14.2292909 40.9200744, 14.2286516 40.919792)",50,,SP68,
570502041,Via Carlo Alberto Dalla Chiesa,tertiary,True,False,191.394,"LINESTRING (14.2292909 40.9200744, 14.2297675 40.9202801, 14.2308351 40.9207665, 14.231245 40.9209587)",50,,SP68,
411679192,Via Alessandro Volta,residential,True,False,84.071,"LINESTRING (14.2359679 40.918811, 14.2358642 40.918059)",,,,
348756391,Via Oslo,residential,False,False,58.19,"LINESTRING (14.2317156 40.9230782, 14.2310259 40.9230304)",,,,
571415193,Via Berlino,residential,False,False,71.658,"LINESTRING (14.2317156 40.9230782, 14.2316415 40.9237202)",,,,
571415195,Via Oslo,residential,False,True,40.633,"LINESTRING (14.2317156 40.9230782, 14.2321971 40.9231124)",,,,
574567826,Piazza Immacolata,residential,True,False,5.846,"LINESTRING (14.2347958 40.9223919, 14.2347688 40.9224013, 14.2347517 40.9224099, 14.2347395 40.9224212)",,,,
202828078,Via Fratelli Cervi,residential,False,False,58.59,"LINESTRING (14.2348395 40.9198194, 14.2341431 40.9198465)",,,,
202828078,Via Fratelli Cervi,residential,False,True,28.471,"LINESTRING (14.2348395 40.9198194, 14.2351777 40.9198036)",,,,
202828095,Via Santo Stefano,residential,False,True,14.062,"LINESTRING (14.2334599 40.9222676, 14.2334546 40.922394)",,,,
202828095,Via Santo Stefano,residential,False,False,92.115,"LINESTRING (14.2334599 40.9222676, 14.2334289 40.9216285, 14.2334292 40.9215651, 14.2334607 40.9214419)",,,,
108720511,Via Giulio Cesare,tertiary,True,False,50.043,"LINESTRING (14.2346251 40.9180788, 14.2352205 40.9180678)",,,SP434,
202828083,Via Giuseppe Garibaldi,residential,True,False,138.147,"LINESTRING (14.2346251 40.9180788, 14.2347272 40.9189748, 14.2347706 40.9193163)",,,,
346956384,Via Po,residential,False,True,101.742,"LINESTRING (14.2314691 40.9173652, 14.2302598 40.9173189)",50,,,
346956386,Via Ticino,residential,True,False,104.086,"LINESTRING (14.2314691 40.9173652, 14.2308804 40.9165416)",50,,,
346956384,Via Po,residential,False,False,116.11500000000001,"LINESTRING (14.2314691 40.9173652, 14.2315142 40.9173642, 14.2315505 40.9173612, 14.2315872 40.9173523, 14.2316249 40.9173387, 14.2316561 40.9173236, 14.2319263 40.9171803, 14.2319684 40.9171547, 14.2320041 40.91713, 14.2320404 40.9171028, 14.2320632 40.917083, 14.2320861 40.9170623, 14.232103 40.9170476, 14.2321221 40.9170348, 14.2321587 40.9170182, 14.2326411 40.9168437)",50,,,
41587879,Via Casamartino,primary,True,False,24.849,"LINESTRING (14.2254592 40.922222, 14.2252971 40.9222208, 14.2252233 40.9222235, 14.2251641 40.9222297)",,,,
346952265,Via dello Zodiaco,residential,True,False,420.049,"LINESTRING (14.2254592 40.922222, 14.225464 40.9221031, 14.2254432 40.9196954, 14.2254533 40.9194989, 14.2254602 40.9194226, 14.2254757 40.9193473, 14.2257073 40.9184629)",50,,,
346956384,Via Po,residential,False,False,28.886,"LINESTRING (14.2291239 40.9172732, 14.2294675 40.9172815)",50,,,
348738438,Via Leonardo da Vinci,residential,False,False,38.964,"LINESTRING (14.2291239 40.9172732, 14.2291204 40.9169228)",50,,,
348738438,Via Leonardo da Vinci,residential,False,True,86.935,"LINESTRING (14.2291239 40.9172732, 14.2291329 40.9174923, 14.2291581 40.9177073, 14.2291817 40.9178465, 14.229232 40.9180494)",50,,,
108720525,Via Roma,primary,True,False,117.979,"LINESTRING (14.2319679 40.9200491, 14.2312516 40.9209505, 14.231245 40.9209587)",,,,
571773510,Via Don Raffaele Abete,residential,True,False,62.211000000000006,"LINESTRING (14.2319679 40.9200491, 14.2315996 40.9198877, 14.2315064 40.9198572, 14.2313984 40.9198392, 14.2312968 40.919829)",,,,
202828103,Via Sandro Botticelli,residential,True,False,89.58,"LINESTRING (14.2306305 40.9197724, 14.2307527 40.9189721)",,,,
571773526,Via Don Raffaele Abete,residential,False,True,18.44,"LINESTRING (14.2306305 40.9197724, 14.230412 40.9197569)",,,,
571767068,Via Tevere,residential,True,False,112.705,"LINESTRING (14.2308804 40.9165416, 14.2320536 40.9160503)",50,,,
571767076,Via Tevere,residential,False,True,85.794,"LINESTRING (14.2308804 40.9165416, 14.230014 40.9168991, 14.2300092 40.9169031, 14.230007 40.9169092, 14.2300079 40.9169162, 14.2300108 40.9169227)",50,,,
108720511,Via Giulio Cesare,tertiary,True,False,22.984,"LINESTRING (14.2355907 40.9180623, 14.2358642 40.918059)",,,SP434,
571767069,Via Madonnelle,residential,False,True,195.871,"LINESTRING (14.2332823 40.9179439, 14.2330724 40.9179615, 14.2326891 40.9179757, 14.2315244 40.9179837, 14.2309535 40.9180022)",50,,,
346956368,Via Tiziano,residential,False,True,95.336,"LINESTRING (14.2267558 40.918602, 14.2278886 40.9185532)",50,,,
346956370,Via Amedeo Modigliani,residential,False,True,40.915,"LINESTRING (14.2278672 40.9181856, 14.2278886 40.9185532)",50,,,
571416775,Via Madonnelle,residential,False,False,61.379,"LINESTRING (14.2278672 40.9181856, 14.2285914 40.9181133)",50,,,
346956377,Via Leonardo da Vinci,residential,False,False,30.925,"LINESTRING (14.2292544 40.918327, 14.229232 40.9180494)",50,,,
346956377,Via Leonardo da Vinci,residential,False,True,159.326,"LINESTRING (14.2292544 40.918327, 14.2292964 40.9197595)",50,,,
346956368,Via Tiziano,residential,False,False,95.336,"LINESTRING (14.2278886 40.9185532, 14.2267558 40.918602)",50,,,
346956370,Via Amedeo Modigliani,residential,False,False,40.915,"LINESTRING (14.2278886 40.9185532, 14.2278672 40.9181856)",50,,,
346956370,Via Amedeo Modigliani,residential,False,True,102.989,"LINESTRING (14.2278886 40.9185532, 14.2279426 40.9194785)",50,,,
108720525,Via Roma,primary,True,False,33.439,"LINESTRING (14.2330367 40.9186783, 14.2328349 40.9189375)",,,,
202828045,Via Fratelli Kennedy,residential,True,False,188.23600000000002,"LINESTRING (14.2330367 40.9186783, 14.232062 40.918252, 14.2320312 40.9182469, 14.2319966 40.9182443, 14.2319491 40.9182449, 14.2310467 40.9182732, 14.2309497 40.9182762)",,,,
571767074,Via Luca Giordano,residential,True,False,58.374,"LINESTRING (14.2312968 40.919829, 14.2315162 40.9193309)",,,,
571773510,Via Don Raffaele Abete,residential,True,False,56.337,"LINESTRING (14.2312968 40.919829, 14.2306305 40.9197724)",,,,
346956362,Via Madonnelle,residential,True,False,200.551,"LINESTRING (14.2254832 40.9182354, 14.2258109 40.9182334, 14.2264192 40.9182348, 14.2270302 40.9182374, 14.2278672 40.9181856)",50,,,
494952505,,primary,True,False,11.718,"LINESTRING (14.2254832 40.9182354, 14.2255121 40.9182678, 14.2255281 40.9183075, 14.2255277 40.9183323)",,roundabout,,
108720525,Via Roma,primary,True,False,43.031,"LINESTRING (14.2288145 40.9228034, 14.2285356 40.9228926, 14.2283504 40.9229663)",,,,
202828075,Vico Palazzo,residential,False,False,63.348,"LINESTRING (14.2288145 40.9228034, 14.2287514 40.9226699, 14.2287107 40.9225837, 14.2286335 40.9224662, 14.2286261 40.9224558, 14.2286197 40.9224488, 14.2286091 40.922442, 14.2285981 40.9224372, 14.2283977 40.9223721)",,,,
203010296,Via Luigi Bodio,residential,False,False,201.065,"LINESTRING (14.2247274 40.9161698, 14.2247322 40.9163349, 14.2247283 40.9163794, 14.2247109 40.9164284, 14.2246024 40.9165994, 14.2245923 40.9166401, 14.224589 40.916677, 14.2245966 40.9179567)",,,,
574690516,Via Lago di Garda,residential,False,False,93.532,"LINESTRING (14.226026 40.9240314, 14.224917 40.9241049)",,,,
346956366,Largo Cinque Via,residential,False,True,48.994,"LINESTRING (14.2252349 40.9175988, 14.2253227 40.9179027, 14.2253496 40.9179432, 14.2253958 40.9179738, 14.2254442 40.9179834)",50,,,
203010296,Via Luigi Bodio,residential,False,True,201.06499999999997,"LINESTRING (14.2245966 40.9179567, 14.224589 40.916677, 14.2245923 40.9166401, 14.2246024 40.9165994, 14.2247109 40.9164284, 14.2247283 40.9163794, 14.2247322 40.9163349, 14.2247274 40.9161698)",,,,
346956363,Strada Provinciale Mugnano-Melito,tertiary,False,False,54.467999999999996,"LINESTRING (14.2245966 40.9179567, 14.2249446 40.9181299, 14.2251365 40.9182278)",50,,SP68,
203010242,Via Marino Guarano,residential,False,True,74.581,"LINESTRING (14.2283008 40.9239966, 14.2291768 40.9238881)",,,,
203007950,Via Gioachino Puccini,residential,True,False,57.282000000000004,"LINESTRING (14.2283008 40.9239966, 14.2283684 40.924498, 14.2283752 40.9245079)",,,,
574690515,Corso Europa,unclassified,False,False,14.064,"LINESTRING (14.224917 40.9241049, 14.2249259 40.9239786)",,,,
574690516,Via Lago di Garda,residential,False,True,93.532,"LINESTRING (14.224917 40.9241049, 14.226026 40.9240314)",,,,
574690515,Corso Europa,unclassified,False,True,47.613,"LINESTRING (14.224917 40.9241049, 14.2249029 40.9242559, 14.2248931 40.924315, 14.2248748 40.924414, 14.2248423 40.9245287)",,,,
574690515,Corso Europa,unclassified,False,False,47.613,"LINESTRING (14.2248423 40.9245287, 14.2248748 40.924414, 14.2248931 40.924315, 14.2249029 40.9242559, 14.224917 40.9241049)",,,,
348738438,Via Leonardo da Vinci,residential,False,True,38.964,"LINESTRING (14.2291204 40.9169228, 14.2291239 40.9172732)",50,,,
571767075,Via Po,residential,False,False,50.547,"LINESTRING (14.2291204 40.9169228, 14.229191 40.9169524, 14.2292204 40.916968, 14.2292481 40.9169868, 14.2292669 40.9170067, 14.2294675 40.9172815)",50,,,
346956375,Via Caravaggio,residential,False,False,186.732,"LINESTRING (14.2286516 40.919792, 14.2285914 40.9181133)",50,,,
571412962,Via Carlo Alberto Dalla Chiesa,tertiary,False,False,62.22,"LINESTRING (14.2286516 40.919792, 14.2292909 40.9200744)",50,,SP68,
571412962,Via Carlo Alberto Dalla Chiesa,tertiary,False,True,69.022,"LINESTRING (14.2286516 40.919792, 14.2279426 40.9194785)",50,,SP68,
346956375,Via Caravaggio,residential,False,True,186.732,"LINESTRING (14.2285914 40.9181133, 14.2286516 40.919792)",50,,,
571416775,Via Madonnelle,residential,False,False,54.293,"LINESTRING (14.2285914 40.9181133, 14.229232 40.9180494)",50,,,
571416775,Via Madonnelle,residential,False,True,61.379,"LINESTRING (14.2285914 40.9181133, 14.2278672 40.9181856)",50,,,
346956384,Via Po,residential,False,False,66.703,"LINESTRING (14.2294675 40.9172815, 14.2302598 40.9173189)",50,,,
346956384,Via Po,residential,False,True,28.886,"LINESTRING (14.2294675 40.9172815, 14.2291239 40.9172732)",50,,,
571767075,Via Po,residential,False,True,50.547,"LINESTRING (14.2294675 40.9172815, 14.2292669 40.9170067, 14.2292481 40.9169868, 14.2292204 40.916968, 14.229191 40.9169524, 14.2291204 40.9169228)",50,,,
108720525,Via Roma,primary,True,False,32.694,"LINESTRING (14.2303748 40.9220467, 14.2301262 40.9222729)",,,,
404895528,Piazza Santo Stefano,residential,True,False,28.692999999999998,"LINESTRING (14.2303748 40.9220467, 14.2303931 40.9221216, 14.2304623 40.9222958)",,,,
202828108,Piazza Santo Stefano,residential,True,False,28.466,"LINESTRING (14.2304623 40.9222958, 14.2303878 40.9222826, 14.230327 40.9222772, 14.2302636 40.9222728, 14.2301983 40.9222726, 14.2301262 40.9222729)",,,,
