osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,tunnel,access
10757504,,,Via Giovanni Boccaccio,residential,,True,False,104.699,"LINESTRING (14.1554588 42.5133334, 14.1543255 42.512899)",,,
9979772,,,Via Giovanni Boccaccio,residential,,False,True,33.013,"LINESTRING (14.1554588 42.5133334, 14.1554989 42.513269, 14.1555798 42.5131388, 14.1556266 42.5130635)",,,
969480886,2,SS16,Corso Umberto Primo,primary,50,False,True,50.823,"LINESTRING (14.1543255 42.512899, 14.1539012 42.5132323)",,,
"[969480886, 969480887]","['2', '3']",SS16,Corso Umberto Primo,primary,50,False,False,59.854,"LINESTRING (14.1543255 42.512899, 14.1544054 42.5128329, 14.154608 42.5126655, 14.1546581 42.5126245, 14.1547161 42.5125769, 14.1548122 42.5124977)",,,
9979773,1,,Via Vittorio Alfieri,residential,,True,False,58.938,"LINESTRING (14.1563951 42.5159116, 14.156826 42.5155646, 14.1568806 42.5155206)",,,
12905917,2,,Via del Campo Sportivo,residential,,False,True,90.616,"LINESTRING (14.1563951 42.5159116, 14.1563618 42.5158915, 14.1555758 42.5154156, 14.1555407 42.5153944)",,,
12905918,2,,Via Vittorio Alfieri,residential,,False,False,154.448,"LINESTRING (14.1563951 42.5159116, 14.1559382 42.5165231, 14.1554861 42.5171283)",,,
33238017,1,,,tertiary,50,True,False,13.793,"LINESTRING (14.1529718 42.5103692, 14.1529813 42.5103284, 14.153009 42.5102925, 14.1530516 42.5102656)",roundabout,,
"[37732222, 1267060806]",1,,Via Giovanni Chiarini,tertiary,50,True,False,68.36500000000001,"LINESTRING (14.1529718 42.5103692, 14.1528055 42.5102241, 14.1526987 42.5101532, 14.1526831 42.5101459, 14.1525643 42.5100901, 14.1524221 42.5100313, 14.1523945 42.5100224, 14.1523589 42.5100118, 14.1523431 42.5100105, 14.1523176 42.5100075)",,,
1100957827,1,,,tertiary,50,True,False,12.957,"LINESTRING (14.1530441 42.5104682, 14.1530056 42.5104417, 14.1529806 42.5104075, 14.1529718 42.5103692)",roundabout,,
1267060801,1,,Piazza Alfredo Beni,residential,,True,False,8.46,"LINESTRING (14.1509527 42.5161764, 14.1509447 42.5161671, 14.1509344 42.5161468, 14.1509321 42.5161252, 14.150938 42.5161039)",roundabout,,
10534134,,,Via Ovidio,residential,,True,False,47.973,"LINESTRING (14.1533689 42.5136785, 14.1529471 42.5133794)",,,
969480886,2,SS16,Corso Umberto Primo,primary,50,False,False,5.067,"LINESTRING (14.1533689 42.5136785, 14.1534099 42.5136444)",,,
969480886,2,SS16,Corso Umberto Primo,primary,50,False,True,16.714,"LINESTRING (14.1533689 42.5136785, 14.1533253 42.5137128, 14.1532295 42.5137882)",,,
24722200,1,,Via Gabriele D'Annunzio,residential,,True,False,17.185,"LINESTRING (14.1513849 42.5122658, 14.1512379 42.512376)",,,
10534136,,,Via Gabriele Rossetti,residential,,True,False,94.418,"LINESTRING (14.154289 42.511656, 14.1551439 42.5122251)",,,
17505610,,,Via Silvio Pellico,residential,,True,False,72.422,"LINESTRING (14.154289 42.511656, 14.1545335 42.5116003, 14.1548018 42.5114674, 14.1550814 42.5113787)",,,
49480969,2,SS16,Corso Umberto Primo,primary,50,False,False,103.082,"LINESTRING (14.1551439 42.5122251, 14.1551971 42.5121825, 14.1553265 42.5120786, 14.1557291 42.5117495, 14.1558426 42.5116519, 14.1559806 42.5115331)",,,
49480969,2,SS16,Corso Umberto Primo,primary,50,False,True,40.717999999999996,"LINESTRING (14.1551439 42.5122251, 14.1549402 42.5123925, 14.1548122 42.5124977)",,,
873204019,1,,,tertiary,50,True,False,2.84,"LINESTRING (14.153286 42.5103261, 14.1532948 42.5103508)",roundabout,,
1100957839,2,,Via Giovanni Chiarini,secondary,50,False,False,31.752,"LINESTRING (14.15025 42.5096863, 14.1498719 42.5096242)",,,
1100957839,2,,Via Giovanni Chiarini,secondary,50,False,True,26.507,"LINESTRING (14.15025 42.5096863, 14.1505669 42.5097338)",,,
10581660,,,Via Modesto Della Porta,residential,,True,False,155.389,"LINESTRING (14.15025 42.5096863, 14.1498065 42.5109324, 14.1498147 42.51098, 14.1498252 42.5110407)",,,
57362369,2,,Via Nino Sospiri,tertiary,50,False,False,60.605,"LINESTRING (14.1498252 42.5110407, 14.1501551 42.5108995, 14.1501784 42.5108895, 14.1504054 42.5107923, 14.1504652 42.5107678)",,,
57362369,2,,Via Nino Sospiri,tertiary,50,False,True,43.925,"LINESTRING (14.1498252 42.5110407, 14.1496309 42.5111236, 14.1493608 42.5112378)",,,
842679413,2,,Via Ugo Foscolo,residential,30,False,True,66.552,"LINESTRING (14.1560951 42.5149571, 14.1555407 42.5153944)",,,
"[956577787, 10581667]",1,,"['Via Alessandro Manzoni', 'Via Dante Alighieri']",residential,,True,False,177.151,"LINESTRING (14.1560951 42.5149571, 14.1552016 42.5145285, 14.155179 42.5145284, 14.1551595 42.5145358, 14.1550809 42.5146127, 14.1549609 42.5147302, 14.1548286 42.5148499, 14.1545325 42.5150615, 14.1544616 42.5151122)",,,
956577788,2,,Via Ugo Foscolo,unclassified,30,False,False,58.248999999999995,"LINESTRING (14.1560951 42.5149571, 14.1563325 42.5147707, 14.1565894 42.5145808)",,,
14158049,,,Via Grazia Deledda,residential,,True,False,128.433,"LINESTRING (14.153792 42.5157063, 14.1530579 42.5166552, 14.1530007 42.5167016)",,,
"[894708293, 894708294]",2,,Via Ennio Flaiano,residential,,False,False,30.747,"LINESTRING (14.153792 42.5157063, 14.1537097 42.5156321, 14.1536436 42.5155782, 14.1535479 42.5154964)",,,
"[931080749, 894877102]",2,,Via Alessandro Manzoni,residential,,False,True,85.963,"LINESTRING (14.153792 42.5157063, 14.1542908 42.5152433, 14.1543952 42.515159, 14.1544616 42.5151122)",,,
59465640,,,Via Guido Gozzano,residential,,False,False,229.366,"LINESTRING (14.1530007 42.5167016, 14.1521399 42.5162895, 14.1535479 42.5154964)",,,
"[59465813, 843055958]",,,Via Grazia Deledda,residential,,False,False,70.388,"LINESTRING (14.1530007 42.5167016, 14.1528832 42.5168388, 14.1526449 42.5171463, 14.1526051 42.5171975, 14.1525971 42.5172092, 14.1525656 42.5172472)",,,
59465640,,,Via Guido Gozzano,residential,,False,True,229.366,"LINESTRING (14.1535479 42.5154964, 14.1521399 42.5162895, 14.1530007 42.5167016)",,,
"[894708293, 894708294]",2,,Via Ennio Flaiano,residential,,False,True,30.747,"LINESTRING (14.1535479 42.5154964, 14.1536436 42.5155782, 14.1537097 42.5156321, 14.153792 42.5157063)",,,
"[894987802, 14158051, 894708292]",1,,Via Ennio Flaiano,residential,30,True,False,146.629,"LINESTRING (14.1535479 42.5154964, 14.1534858 42.5154353, 14.1530845 42.5151287, 14.1529066 42.5149945, 14.1528719 42.5149696, 14.1528309 42.5149439, 14.1527886 42.5149205, 14.1527398 42.5148963, 14.1524999 42.5147832, 14.1524573 42.5147623, 14.1524125 42.514739, 14.1523746 42.5147181, 14.1523345 42.5146949, 14.1522179 42.5146255)",,yes,
969480886,2,SS16,Corso Umberto Primo,primary,50,False,False,124.67099999999999,"LINESTRING (14.1522179 42.5146255, 14.1527483 42.5141869, 14.1532295 42.5137882)",,,
969480886,2,SS16,Corso Umberto Primo,primary,50,False,True,12.75,"LINESTRING (14.1522179 42.5146255, 14.1521653 42.5146696, 14.152115 42.5147115)",,,
1100957819,2,,Via Europa,tertiary,50,False,True,1.9,"LINESTRING (14.1568243 42.5138935, 14.1568074 42.5138818)",,,
1100957818,2,,Via Europa,tertiary,50,False,False,38.888999999999996,"LINESTRING (14.1568243 42.5138935, 14.1570365 42.514044, 14.1571662 42.514136)",,,
10627265,,,Via Francesco Paolo Michetti,residential,,False,False,68.43,"LINESTRING (14.1534099 42.5136444, 14.1540154 42.5140681)",,,
969480886,2,SS16,Corso Umberto Primo,primary,50,False,True,5.067,"LINESTRING (14.1534099 42.5136444, 14.1533689 42.5136785)",,,
969480886,2,SS16,Corso Umberto Primo,primary,50,False,False,61.003,"LINESTRING (14.1534099 42.5136444, 14.1538296 42.5132924, 14.1538605 42.5132665, 14.1539012 42.5132323)",,,
10627265,,,Via Francesco Paolo Michetti,residential,,False,True,68.43,"LINESTRING (14.1540154 42.5140681, 14.1534099 42.5136444)",,,
57362366,2,,Via Nino Sospiri,tertiary,30,False,True,28.992,"LINESTRING (14.1483925 42.5115516, 14.1487206 42.5114542)",,,
57362366,2,,Via Nino Sospiri,tertiary,30,False,False,138.006,"LINESTRING (14.1483925 42.5115516, 14.1482225 42.511595, 14.1476344 42.5117218, 14.1469518 42.5118725, 14.1467808 42.5119102)",,,
885531785,2,,Via Luigi Settembrini,residential,,False,True,21.959,"LINESTRING (14.1483925 42.5115516, 14.1484101 42.5114957, 14.1484529 42.5113592)",,,
1100957839,2,,Via Giovanni Chiarini,secondary,50,False,False,44.166,"LINESTRING (14.1491395 42.5094916, 14.1486203 42.5093854)",,,
29430912,1,,Via Giuseppe Garibaldi,residential,,True,False,215.159,"LINESTRING (14.1491395 42.5094916, 14.1486139 42.5109214, 14.1484529 42.5113592)",,,
1100957839,2,,Via Giovanni Chiarini,secondary,50,False,True,44.524,"LINESTRING (14.1491395 42.5094916, 14.1492609 42.5095161, 14.1496661 42.5095897)",,,
"[11181573, 169954374]",2,,"['Via Almirante', 'Via Giorgio Almirante']",residential,,False,True,171.338,"LINESTRING (14.1467808 42.5119102, 14.1467326 42.5117787, 14.1467114 42.5117209, 14.1466201 42.5114717, 14.1466034 42.5113997, 14.1468032 42.5107696, 14.1468101 42.5107478, 14.1469164 42.5104127)",,,
"[815676606, 57362366]",2,,Via Nino Sospiri,tertiary,"['30', '50']",False,False,87.564,"LINESTRING (14.1467808 42.5119102, 14.1465998 42.5119531, 14.1461544 42.5120586, 14.1459408 42.5121242, 14.1457756 42.5121749)",,,
57362366,2,,Via Nino Sospiri,tertiary,30,False,True,138.006,"LINESTRING (14.1467808 42.5119102, 14.1469518 42.5118725, 14.1476344 42.5117218, 14.1482225 42.511595, 14.1483925 42.5115516)",,,
58209242,,,Via Giorgio Almirante,residential,,False,False,64.12299999999999,"LINESTRING (14.1467808 42.5119102, 14.1468221 42.5120423, 14.1468257 42.5120536, 14.1468917 42.5121302, 14.1472559 42.5123368)",,,
11181576,,,Piazza Indro Montanelli,residential,,True,False,59.729,"LINESTRING (14.1472559 42.5123368, 14.1474991 42.5121967, 14.1477352 42.5124528)",,,
58209242,,,Via Giorgio Almirante,residential,,False,True,64.12299999999999,"LINESTRING (14.1472559 42.5123368, 14.1468917 42.5121302, 14.1468257 42.5120536, 14.1468221 42.5120423, 14.1467808 42.5119102)",,,
"[22984504, 1267060804]",1,,Via San Pietro,residential,30,True,False,89.94200000000001,"LINESTRING (14.1493168 42.5139082, 14.1496392 42.5141985, 14.1500181 42.5145303)",,,
"[893335777, 1267060805]",1,,Via Gabriele D'Annunzio,residential,30,True,False,47.532000000000004,"LINESTRING (14.1493168 42.5139082, 14.1491828 42.5139963, 14.1490944 42.5140493, 14.1488758 42.5141857)",,,
11181576,,,Piazza Indro Montanelli,residential,,True,False,49.197,"LINESTRING (14.1477352 42.5124528, 14.1476842 42.5124707, 14.1472577 42.5127193)",,,
23064250,1,,Piazza Indro Montanelli,residential,,True,False,114.973,"LINESTRING (14.1477352 42.5124528, 14.1478709 42.5124747, 14.1482866 42.512893, 14.148564 42.5131672, 14.1485697 42.5131727, 14.1486216 42.5132241)",,,
11181576,,,Piazza Indro Montanelli,residential,,True,False,60.44,"LINESTRING (14.1472577 42.5127193, 14.1469984 42.5124828, 14.1472559 42.5123368)",,,
28118413,,,Via Nazario Sauro,residential,,True,False,88.986,"LINESTRING (14.1472577 42.5127193, 14.1470985 42.512812, 14.1464256 42.5132332)",,,
28118466,1,,Via San Pietro,residential,,True,False,15.396,"LINESTRING (14.1486216 42.5132241, 14.1487376 42.513333)",,,
28118464,1,,Piazza Indro Montanelli,residential,,True,False,12.079,"LINESTRING (14.1482333 42.5135973, 14.1481431 42.5135114)",,,
28936777,1,,Via Giulio Muzii,residential,,True,False,79.593,"LINESTRING (14.1488758 42.5141857, 14.1488336 42.514147, 14.1484036 42.5137533, 14.1483465 42.513701, 14.1483016 42.5136598, 14.1482669 42.5136281)",,,
893335777,1,,Via Gabriele D'Annunzio,residential,30,True,False,89.949,"LINESTRING (14.1488758 42.5141857, 14.1486734 42.5143063, 14.1481184 42.514639, 14.1480234 42.5146952)",,,
22984504,1,,Via San Pietro,residential,30,True,False,8.027,"LINESTRING (14.1500181 42.5145303, 14.1500831 42.5145843)",,,
893729278,1,,Via Martiri d'Ungheria,residential,,False,False,48.286,"LINESTRING (14.1500181 42.5145303, 14.1495823 42.5148225)",,,
23017373,,,Via Umberto Nobile,residential,,True,False,51.757,"LINESTRING (14.148471 42.5158573, 14.1488862 42.5156022, 14.1489561 42.5155593)",,,
815676602,2,SS16 bis Adriatica,Via Vestina,primary,50,False,True,28.687,"LINESTRING (14.1489561 42.5155593, 14.1487389 42.515357)",,,
1100957810,2,SS16 bis Adriatica,Via Vestina,primary,50,False,False,21.429,"LINESTRING (14.1489561 42.5155593, 14.1491163 42.5157116)",,,
815676602,2,SS16 bis Adriatica,Via Vestina,primary,50,False,True,19.17,"LINESTRING (14.1481714 42.5148287, 14.1480234 42.5146952)",,,
23020936,,,Via Carmine D'Agnese,residential,,True,False,51.421,"LINESTRING (14.1481714 42.5148287, 14.1481015 42.5148753, 14.1476969 42.5151312)",,,
815676602,2,SS16 bis Adriatica,Via Vestina,primary,50,False,False,74.93,"LINESTRING (14.1481714 42.5148287, 14.1483281 42.5149741, 14.148423 42.5150637, 14.1487389 42.515357)",,,
40618181,,,Via Carmine D'Agnese,residential,,False,False,23.785,"LINESTRING (14.1471747 42.5154336, 14.1469422 42.5155616)",,,
40618181,,,Via Carmine D'Agnese,residential,,False,True,54.429,"LINESTRING (14.1471747 42.5154336, 14.1476969 42.5151312)",,,
72312205,,,Via Fratelli Cairoli,residential,,False,False,72.346,"LINESTRING (14.1471747 42.5154336, 14.1477221 42.515944)",,,
11181587,,,Via Luigi Cadorna,residential,,True,False,102.685,"LINESTRING (14.1476969 42.5151312, 14.148471 42.5158573)",,,
40618181,,,Via Carmine D'Agnese,residential,,False,False,54.429,"LINESTRING (14.1476969 42.5151312, 14.1471747 42.5154336)",,,
74071099,,,Via Luigi Cadorna,residential,,False,False,53.344,"LINESTRING (14.1476969 42.5151312, 14.1472828 42.5147611)",,,
12905915,1,,Via Giacomo Leopardi,residential,,True,False,88.809,"LINESTRING (14.1565894 42.5145808, 14.157367 42.515137)",,,
894894550,2,,Via Ugo Foscolo,unclassified,30,False,False,68.42,"LINESTRING (14.1565894 42.5145808, 14.1566791 42.5145105, 14.1570804 42.5142021, 14.157106 42.5141824, 14.1571662 42.514136)",,,
956577788,2,,Via Ugo Foscolo,unclassified,30,False,True,58.248999999999995,"LINESTRING (14.1565894 42.5145808, 14.1563325 42.5147707, 14.1560951 42.5149571)",,,
842679413,2,,Via Ugo Foscolo,residential,30,False,False,66.552,"LINESTRING (14.1555407 42.5153944, 14.1560951 42.5149571)",,,
842679413,2,,Via Ugo Foscolo,residential,30,False,True,20.145,"LINESTRING (14.1555407 42.5153944, 14.1553738 42.5155274)",,,
12905917,2,,Via del Campo Sportivo,residential,,False,False,90.616,"LINESTRING (14.1555407 42.5153944, 14.1555758 42.5154156, 14.1563618 42.5158915, 14.1563951 42.5159116)",,,
1100957839,2,,Via Giovanni Chiarini,secondary,50,False,True,44.166,"LINESTRING (14.1486203 42.5093854, 14.1491395 42.5094916)",,,
1100957839,2,,Via Giovanni Chiarini,secondary,50,False,False,75.566,"LINESTRING (14.1486203 42.5093854, 14.1479295 42.5091964, 14.1477986 42.5091607, 14.147756 42.509149)",,,
885531785,2,,Via Luigi Settembrini,residential,,False,False,21.959,"LINESTRING (14.1484529 42.5113592, 14.1484101 42.5114957, 14.1483925 42.5115516)",,,
"[885531786, 13519076, 885531789]",2,,Via Luigi Settembrini,residential,,True,False,260.585,"LINESTRING (14.1484529 42.5113592, 14.148283 42.5113263, 14.1480682 42.5112848, 14.1479252 42.5112581, 14.1481833 42.5105816, 14.1483514 42.5101101, 14.1486004 42.5094391, 14.1486016 42.509436, 14.1486203 42.5093854)",,,
10534133,1,,Piazza Alfredo Beni,residential,,True,False,13.231,"LINESTRING (14.1510238 42.5160528, 14.1510561 42.5160534, 14.1510866 42.5160611, 14.1511126 42.5160752, 14.1511315 42.5160945, 14.1511417 42.5161171)",roundabout,,
"[1267060801, 10534133]",1,,Piazza Alfredo Beni,residential,,True,False,23.029,"LINESTRING (14.1511417 42.5161171, 14.1511424 42.5161392, 14.1511347 42.5161605, 14.1511192 42.5161794, 14.1510972 42.5161943, 14.1510681 42.5162045, 14.1510362 42.5162079, 14.1510044 42.5162039, 14.1509756 42.5161931, 14.1509527 42.5161764)",roundabout,,
"[59463193, 901295995, 10581670, 59463217]",1,,Piazza Alfredo Beni,residential,30,True,False,91.583,"LINESTRING (14.1511417 42.5161171, 14.1511713 42.5161065, 14.1511963 42.5160962, 14.1512222 42.5160863, 14.1512534 42.5160743, 14.1512875 42.5160943, 14.1513439 42.5161379, 14.1516392 42.5164239, 14.1516556 42.5164385, 14.1516569 42.5164424, 14.151654 42.5164474, 14.1516329 42.5164626, 14.1515236 42.5165386, 14.1514904 42.5166109, 14.1514815 42.5166293, 14.1514797 42.516633, 14.1514714 42.5166503)",,yes,
1100957824,,,Via Gabriele D'Annunzio,residential,,False,False,5.963,"LINESTRING (14.1528478 42.5110674, 14.1527998 42.5111077)",,,
17505610,,,Via Silvio Pellico,residential,,True,False,138.823,"LINESTRING (14.1528478 42.5110674, 14.1538556 42.5116123, 14.1540846 42.5116632, 14.154289 42.511656)",,,
33238266,,,Via Gabriele D'Annunzio,residential,,False,True,36.979000000000006,"LINESTRING (14.1528478 42.5110674, 14.152918 42.5110021, 14.1529573 42.5109606, 14.1529892 42.5109197, 14.1530278 42.5108615, 14.1530533 42.5108184, 14.1530695 42.5107806)",,,
19853266,2,,Via Cerrano,residential,,False,True,69.96,"LINESTRING (14.1568872 42.5119244, 14.1574563 42.5114555)",,,
844044940,2,,Via Cavour,residential,,False,True,85.286,"LINESTRING (14.1568872 42.5119244, 14.15763 42.5124615)",,,
1097512925,,,Via Cavour,residential,,True,False,84.33,"LINESTRING (14.1568872 42.5119244, 14.1561942 42.5114501, 14.1561754 42.5114373, 14.1561332 42.5114084)",,,
49480969,2,SS16,Corso Umberto Primo,primary,50,False,True,18.674,"LINESTRING (14.1561332 42.5114084, 14.1559806 42.5115331)",,,
49480969,2,SS16,Corso Umberto Primo,primary,50,False,False,97.001,"LINESTRING (14.1561332 42.5114084, 14.1562585 42.5113029, 14.1569125 42.5107519)",,,
9979761,1,,,tertiary,50,True,False,11.633,"LINESTRING (14.149191 42.511264, 14.1492301 42.5112836, 14.1492579 42.5113118, 14.1492712 42.5113453)",roundabout,,
57362374,1,,Via Nino Sospiri,tertiary,50,True,False,14.219999999999999,"LINESTRING (14.149191 42.511264, 14.1492783 42.5112512, 14.1493295 42.5112429, 14.1493608 42.5112378)",,,
9979761,1,,,tertiary,50,True,False,11.963000000000001,"LINESTRING (14.1492712 42.5113453, 14.1492705 42.5113722, 14.1492602 42.511398, 14.1492411 42.5114209, 14.1492146 42.5114394)",roundabout,,
23101802,1,,Via Mohandas Gandhi,residential,20,False,False,415.317,"LINESTRING (14.1462429 42.5154109, 14.1458469 42.5157227, 14.1457507 42.5157984, 14.145354 42.5161135, 14.146129 42.5166386, 14.1464311 42.5168413, 14.1469015 42.5171611, 14.1471135 42.5173075, 14.1474149 42.51751, 14.1477299 42.5177226, 14.1479298 42.5178614, 14.1480703 42.5179562, 14.1481236 42.5179922)",,,
23101802,1,,Via Mohandas Gandhi,residential,20,False,True,415.317,"LINESTRING (14.1481236 42.5179922, 14.1480703 42.5179562, 14.1479298 42.5178614, 14.1477299 42.5177226, 14.1474149 42.51751, 14.1471135 42.5173075, 14.1469015 42.5171611, 14.1464311 42.5168413, 14.146129 42.5166386, 14.145354 42.5161135, 14.1457507 42.5157984, 14.1458469 42.5157227, 14.1462429 42.5154109)",,,
31983904,2,SS16,Corso Umberto Primo,primary,50,False,False,115.68100000000001,"LINESTRING (14.1481236 42.5179922, 14.1486043 42.5175932, 14.149064 42.5172164)",,,
"[31983904, 1100957808]",2,SS16,Corso Umberto Primo,primary,50,False,False,130.017,"LINESTRING (14.149064 42.5172164, 14.1498038 42.5166189, 14.1499883 42.5164667, 14.1501368 42.5163552)",,,
