osmid,oneway,ref,name,highway,reversed,length,geometry,junction,tunnel,maxspeed,bridge
1148024394,True,SR367/a,Via San Valentino,secondary,False,19.767,"LINESTRING (14.6169885 40.8075057, 14.6170895 40.8075833, 14.6171024 40.8076083, 14.6171263 40.8076462)",,,,
1148024396,True,SR367/a,Via San Valentino,secondary,False,17.224,"LINESTRING (14.6169885 40.8075057, 14.617035 40.8075053, 14.6170676 40.8074934, 14.617096 40.8074713, 14.6171033 40.8074499, 14.6171174 40.807412)",,,,
29907574,True,,Via Provinciale Amendola,secondary,False,25.66,"LINESTRING (14.6171777 40.807638, 14.617143 40.8075322, 14.6171174 40.807412)",,,,
1148024391,True,SR367/a,Via San Valentino,secondary,False,13.24,"LINESTRING (14.6171777 40.807638, 14.6172298 40.8076425, 14.6172773 40.8076594, 14.6173153 40.8076867)",roundabout,,,
29907536,True,,,secondary,False,88.308,"LINESTRING (14.6174986 40.8063854, 14.6182444 40.806944)",,,,
"[29907815, 29907677, 29907823]",False,,Via Acquarossa,residential,False,161.38,"LINESTRING (14.6182444 40.806944, 14.6183637 40.8069374, 14.6185621 40.8069212, 14.6187016 40.8069252, 14.6188384 40.8069435, 14.6189537 40.8069821, 14.6190905 40.807043, 14.6192237 40.8071387, 14.6193319 40.807242, 14.6194314 40.8073378, 14.6196487 40.8075312, 14.6197628 40.8076373)",,yes,,
283686806,True,,,secondary,False,113.828,"LINESTRING (14.6182444 40.806944, 14.6174734 40.8075365, 14.6173153 40.8076867)",,,,
"[29907823, 29907677, 29907815]",False,,Via Acquarossa,residential,True,161.38000000000002,"LINESTRING (14.6197628 40.8076373, 14.6196487 40.8075312, 14.6194314 40.8073378, 14.6193319 40.807242, 14.6192237 40.8071387, 14.6190905 40.807043, 14.6189537 40.8069821, 14.6188384 40.8069435, 14.6187016 40.8069252, 14.6185621 40.8069212, 14.6183637 40.8069374, 14.6182444 40.806944)",,yes,,
35545367,False,,,residential,False,94.5,"LINESTRING (14.6197628 40.8076373, 14.6199332 40.8074172, 14.6203785 40.8071705, 14.6205982 40.8071097)",,,,
283686807,False,,Via Nuova Lavorate,residential,False,174.80399999999997,"LINESTRING (14.6197628 40.8076373, 14.6199148 40.80785, 14.6200455 40.8081108, 14.6201262 40.8083257, 14.6201032 40.8084908, 14.6199163 40.8090305, 14.6198873 40.8091321)",,,,
283686805,False,,Via Roma,residential,False,13.838,"LINESTRING (14.6183302 40.8098498, 14.6182385 40.8099531)",,,,
283686805,False,,Via Roma,residential,True,83.002,"LINESTRING (14.6183302 40.8098498, 14.6192896 40.8096769)",,,,
222665689,False,,Via Indipendenza,residential,False,120.30100000000002,"LINESTRING (14.6183302 40.8098498, 14.6182527 40.8096257, 14.6181709 40.8093891, 14.6180324 40.8090953, 14.6179018 40.8088187)",,,,
170213539,False,,Via Prolungamento Matteotti,tertiary,False,17.445,"LINESTRING (14.6236412 40.8080651, 14.6236168 40.8079093)",,,,
35545368,False,,Provinciale Sarno-Bracigliano,residential,False,112.303,"LINESTRING (14.6236412 40.8080651, 14.6239967 40.8083167, 14.6242466 40.8084942, 14.6244545 40.808414, 14.6245962 40.8083467, 14.6247005 40.8083453)",,,,
170213539,False,,Via Prolungamento Matteotti,tertiary,True,94.085,"LINESTRING (14.6236412 40.8080651, 14.6231252 40.8086491, 14.6230885 40.8086846, 14.6230082 40.8087621)",,,,
29712800,False,,Corso Vittorio Emanuele II,tertiary,True,49.619,"LINESTRING (14.6144238 40.8149307, 14.6149522 40.8151287)",,,,
167837204,False,,,residential,False,34.239,"LINESTRING (14.6205982 40.8071097, 14.6209093 40.8073081)",,,,
35545367,False,,,residential,True,94.5,"LINESTRING (14.6205982 40.8071097, 14.6203785 40.8071705, 14.6199332 40.8074172, 14.6197628 40.8076373)",,,,
167837230,False,,,residential,False,29.516,"LINESTRING (14.6205982 40.8071097, 14.6208908 40.807096, 14.6209449 40.8070812)",,,30,
167837180,False,,,residential,False,33.597,"LINESTRING (14.6212187 40.8075061, 14.6211586 40.8073288, 14.6211345 40.8072111)",,,,
167837226,False,,,residential,True,34.1,"LINESTRING (14.6212187 40.8075061, 14.6210019 40.8073671, 14.6209093 40.8073081)",,,,
167837244,False,,Via Giuseppe Piani,residential,False,94.52099999999999,"LINESTRING (14.6212187 40.8075061, 14.6213913 40.807624, 14.6216239 40.807831, 14.6219919 40.8081213)",,,,
170213539,False,,Via Prolungamento Matteotti,tertiary,True,194.67,"LINESTRING (14.6230082 40.8087621, 14.6215681 40.8101321)",,,,
167837244,False,,Via Giuseppe Piani,residential,True,111.599,"LINESTRING (14.6230082 40.8087621, 14.6222522 40.8083266, 14.6219919 40.8081213)",,,,
170213539,False,,Via Prolungamento Matteotti,tertiary,False,94.085,"LINESTRING (14.6230082 40.8087621, 14.6230885 40.8086846, 14.6231252 40.8086491, 14.6236412 40.8080651)",,,,
167841083,False,,Via Rivo Cevola,tertiary,True,80.332,"LINESTRING (14.6255782 40.8086247, 14.6253835 40.8085849, 14.6247005 40.8083453)",,,,
"[170214077, 170213854]",True,,"['Via Umberto I', 'Via Gaetano Nunziante']",residential,False,208.715,"LINESTRING (14.6255782 40.8086247, 14.6248988 40.8092178, 14.6240461 40.8100987)",,,,
35545368,False,,Provinciale Sarno-Bracigliano,residential,True,112.30300000000001,"LINESTRING (14.6247005 40.8083453, 14.6245962 40.8083467, 14.6244545 40.808414, 14.6242466 40.8084942, 14.6239967 40.8083167, 14.6236412 40.8080651)",,,,
167841083,False,,Via Rivo Cevola,tertiary,False,80.332,"LINESTRING (14.6247005 40.8083453, 14.6253835 40.8085849, 14.6255782 40.8086247)",,,,
167841083,False,,Via Rivo Cevola,tertiary,True,131.838,"LINESTRING (14.6247005 40.8083453, 14.6244175 40.8081856, 14.6242995 40.80808, 14.6241171 40.8077267, 14.6238905 40.8073644)",,,,
170212909,True,,Via Onofrio Tortora,residential,False,91.50300000000001,"LINESTRING (14.6214518 40.8125364, 14.6214377 40.8125299, 14.6210997 40.8123229, 14.6209066 40.812197, 14.6206706 40.812059, 14.6206109 40.8120155)",,,,
170213817,True,,Via Bruto Fabricatore,residential,False,177.61399999999998,"LINESTRING (14.6214518 40.8125364, 14.620965 40.8129206, 14.6206312 40.8132522, 14.6203391 40.8135838, 14.6202348 40.8138206)",,,,
1148024391,True,SR367/a,Via San Valentino,secondary,False,9.271999999999998,"LINESTRING (14.6170418 40.80782, 14.6170242 40.8077805, 14.6170249 40.8077388)",roundabout,,,
219387116,False,,Via Lanzara,residential,False,104.898,"LINESTRING (14.6231323 40.8110432, 14.6220994 40.8105152)",,,,
170213816,True,,Via Raffaele Laudisio,residential,False,108.63,"LINESTRING (14.6231323 40.8110432, 14.6225746 40.8115416, 14.6223159 40.8117995)",,,,
108669647,True,,Via Garigliano,residential,False,21.802,"LINESTRING (14.6166721 40.8089763, 14.6167156 40.8090474, 14.6167989 40.8091468)",,,,
170213817,True,,Via Bruto Fabricatore,residential,False,22.531,"LINESTRING (14.6202348 40.8138206, 14.6200826 40.8139873)",,,,
170211853,True,,Via Squitieri,residential,False,77.83600000000001,"LINESTRING (14.6202348 40.8138206, 14.6203085 40.813862, 14.6204024 40.8139103, 14.6204882 40.8139388, 14.6205794 40.8140037, 14.620676 40.8140687, 14.6207512 40.8141159, 14.620832 40.8141632, 14.6209194 40.8142138, 14.620971 40.8142392)",,,,
108669664,True,,,residential,False,27.799,"LINESTRING (14.6163492 40.8089422, 14.6164797 40.8089362, 14.6166721 40.8089763)",,,,
443115121,False,,Via Nuova Variante,secondary,False,38.76,"LINESTRING (14.6163492 40.8089422, 14.6161477 40.809171, 14.6160843 40.8092268)",,,,
443115121,False,,Via Nuova Variante,secondary,True,40.138999999999996,"LINESTRING (14.6163492 40.8089422, 14.6164414 40.8088375, 14.6165825 40.808628)",,,,
283703883,True,,Via Garigliano,residential,False,23.444,"LINESTRING (14.6167989 40.8091468, 14.6165243 40.8091114)",,,,
108669650,False,,Via Garigliano,residential,True,156.754,"LINESTRING (14.6167989 40.8091468, 14.6170249 40.8092849, 14.6173813 40.8095613, 14.6175639 40.8097192, 14.6176247 40.8098508, 14.6176247 40.8100876, 14.6176073 40.8103048)",,,,
283686805,False,,Via Roma,residential,False,17.014,"LINESTRING (14.6176073 40.8103048, 14.617499 40.810434)",,,,
108669650,False,,Via Garigliano,residential,False,156.754,"LINESTRING (14.6176073 40.8103048, 14.6176247 40.8100876, 14.6176247 40.8098508, 14.6175639 40.8097192, 14.6173813 40.8095613, 14.6170249 40.8092849, 14.6167989 40.8091468)",,,,
283686805,False,,Via Roma,residential,True,66.09,"LINESTRING (14.6176073 40.8103048, 14.6178507 40.8101469, 14.6182385 40.8099531)",,,,
29712800,False,,Corso Vittorio Emanuele II,tertiary,False,49.619,"LINESTRING (14.6149522 40.8151287, 14.6144238 40.8149307)",,,,
"[309137779, 309137780, 283686805]",False,,Via Roma,residential,True,300.07399999999996,"LINESTRING (14.6149522 40.8151287, 14.615223 40.8140639, 14.615548 40.8130871, 14.6156074 40.8129309, 14.6157411 40.8126519, 14.615828 40.8125197)",,,,yes
1148024393,True,,Via Nuova Variante,secondary,False,23.573,"LINESTRING (14.6170335 40.8080319, 14.6170418 40.80782)",,,,
443115121,False,,Via Nuova Variante,secondary,False,76.424,"LINESTRING (14.6170335 40.8080319, 14.6167118 40.808436, 14.6165825 40.808628)",,,,
108669647,True,,Via Garigliano,residential,False,39.755,"LINESTRING (14.6165825 40.808628, 14.6166311 40.8089093, 14.6166721 40.8089763)",,,,
443115121,False,,Via Nuova Variante,secondary,False,40.138999999999996,"LINESTRING (14.6165825 40.808628, 14.6164414 40.8088375, 14.6163492 40.8089422)",,,,
443115121,False,,Via Nuova Variante,secondary,True,76.424,"LINESTRING (14.6165825 40.808628, 14.6167118 40.808436, 14.6170335 40.8080319)",,,,
108669664,True,,,residential,False,24.125,"LINESTRING (14.6165243 40.8091114, 14.6164263 40.8090407, 14.6163492 40.8089422)",,,,
283703883,True,,Via Garigliano,residential,False,39.586,"LINESTRING (14.6165243 40.8091114, 14.616413 40.8091181, 14.6160843 40.8092268)",,,,
443115121,False,,Via Nuova Variante,secondary,False,3.719,"LINESTRING (14.6160843 40.8092268, 14.6160548 40.8092517)",,,,
443115121,False,,Via Nuova Variante,secondary,True,38.76,"LINESTRING (14.6160843 40.8092268, 14.6161477 40.809171, 14.6163492 40.8089422)",,,,
151949112,True,,Via Livenza,residential,False,27.869,"LINESTRING (14.6186735 40.8120965, 14.6184052 40.8119496)",,,,
151949112,True,,Via Livenza,residential,False,38.474,"LINESTRING (14.6177229 40.8114435, 14.6175228 40.8112694, 14.6174204 40.8111841)",,,,
151949114,True,,Via Piave,residential,False,57.381,"LINESTRING (14.617499 40.810434, 14.6179623 40.8108126)",,,,
283686805,False,,Via Roma,residential,True,17.014,"LINESTRING (14.617499 40.810434, 14.6176073 40.8103048)",,,,
283686805,False,,Via Roma,residential,False,63.235,"LINESTRING (14.617499 40.810434, 14.617324 40.8107369, 14.617086 40.8108926)",,,,
309137777,False,,Via Giacomo Matteotti,tertiary,False,69.05,"LINESTRING (14.6195391 40.8121013, 14.620049 40.8116148)",,,,
309137777,False,,Via Giacomo Matteotti,tertiary,True,23.096,"LINESTRING (14.6195391 40.8121013, 14.6193738 40.8122671)",,,,
151949121,True,,Via Onofrio Tortora,residential,False,55.319,"LINESTRING (14.6186504 40.8103408, 14.6182385 40.8099531)",,,,
283686805,False,,Via Roma,residential,False,59.857,"LINESTRING (14.617086 40.8108926, 14.6168675 40.8110603, 14.6167379 40.8112, 14.6166454 40.811312)",,,,
283686805,False,,Via Roma,residential,True,63.235,"LINESTRING (14.617086 40.8108926, 14.617324 40.8107369, 14.617499 40.810434)",,,,
309137777,False,,Via Giacomo Matteotti,tertiary,False,21.692,"LINESTRING (14.6192185 40.8124228, 14.6193738 40.8122671)",,,,
309137777,False,,Via Giacomo Matteotti,tertiary,True,68.949,"LINESTRING (14.6192185 40.8124228, 14.6187216 40.8129158)",,,,
151949112,True,,Via Livenza,residential,False,58.516000000000005,"LINESTRING (14.6192185 40.8124228, 14.6188908 40.8122154, 14.6186735 40.8120965)",,,,
283686805,False,,Via Roma,residential,True,13.838,"LINESTRING (14.6182385 40.8099531, 14.6183302 40.8098498)",,,,
283686805,False,,Via Roma,residential,False,66.09,"LINESTRING (14.6182385 40.8099531, 14.6178507 40.8101469, 14.6176073 40.8103048)",,,,
151949121,True,,Via Onofrio Tortora,residential,False,35.378,"LINESTRING (14.6189152 40.8105879, 14.6186504 40.8103408)",,,,
151949123,True,,Via Isonzo,unclassified,False,75.826,"LINESTRING (14.6189152 40.8105879, 14.6182614 40.8110571)",,,,
151949112,True,,Via Livenza,residential,False,42.926,"LINESTRING (14.6174204 40.8111841, 14.617086 40.8108926)",,,,
151949117,True,,Via Tagliamento,unclassified,False,61.534,"LINESTRING (14.6174204 40.8111841, 14.6179623 40.8108126)",,,,
151951486,True,,,unclassified,False,58.622,"LINESTRING (14.6184052 40.8119496, 14.6188944 40.8115743)",,,,
151949112,True,,Via Livenza,residential,False,56.090999999999994,"LINESTRING (14.6184052 40.8119496, 14.6182899 40.8118865, 14.6179123 40.8116113)",,,,
151949112,True,,Via Livenza,residential,False,24.54,"LINESTRING (14.6179123 40.8116113, 14.6177229 40.8114435)",,,,
151949114,True,,Via Piave,residential,False,52.309,"LINESTRING (14.618472 40.8112292, 14.6188944 40.8115743)",,,,
151951485,True,,,unclassified,False,63.435,"LINESTRING (14.618472 40.8112292, 14.6179123 40.8116113)",,,,
151949114,True,,Via Piave,residential,False,25.721,"LINESTRING (14.6188944 40.8115743, 14.6191035 40.811743)",,,,
151949121,True,,Via Onofrio Tortora,residential,False,44.442,"LINESTRING (14.619684 40.8113268, 14.6193573 40.8110128)",,,,
151949114,True,,Via Piave,residential,False,54.141,"LINESTRING (14.6191035 40.811743, 14.6195391 40.8121013)",,,,
151951853,True,,Piazza Guglielmo Marconi,unclassified,False,53.429,"LINESTRING (14.6191035 40.811743, 14.6186735 40.8120965)",,,,
151951854,True,,Piazza Carresi,unclassified,False,67.295,"LINESTRING (14.6191035 40.811743, 14.619684 40.8113268)",,,,
151949114,True,,Via Piave,residential,False,37.051,"LINESTRING (14.6179623 40.8108126, 14.6182614 40.8110571)",,,,
151949117,True,,Via Tagliamento,unclassified,False,78.14,"LINESTRING (14.6179623 40.8108126, 14.6186504 40.8103408)",,,,
151949114,True,,Via Piave,residential,False,26.084,"LINESTRING (14.6182614 40.8110571, 14.618472 40.8112292)",,,,
151949123,True,,Via Isonzo,unclassified,False,62.45,"LINESTRING (14.6182614 40.8110571, 14.6177229 40.8114435)",,,,
167837180,False,,,residential,False,21.524,"LINESTRING (14.6211345 40.8072111, 14.6209449 40.8070812)",,,,
167837180,False,,,residential,True,33.597,"LINESTRING (14.6211345 40.8072111, 14.6211586 40.8073288, 14.6212187 40.8075061)",,,,
167837275,False,,,residential,False,28.256,"LINESTRING (14.6211345 40.8072111, 14.6211399 40.8071096, 14.6211675 40.8069585)",,,,
167837181,False,,,residential,False,250.355,"LINESTRING (14.6216039 40.8070324, 14.6220169 40.8073491, 14.6225829 40.8069654, 14.6226902 40.8070182, 14.6233688 40.8076943, 14.6236168 40.8079093)",,,,
167837204,False,,,residential,True,34.239,"LINESTRING (14.6209093 40.8073081, 14.6205982 40.8071097)",,,,
167837180,False,,,residential,True,25.489,"LINESTRING (14.6209093 40.8073081, 14.6209333 40.8072293, 14.6209449 40.8070812)",,,,
167837226,False,,,residential,False,34.1,"LINESTRING (14.6209093 40.8073081, 14.6210019 40.8073671, 14.6212187 40.8075061)",,,,
167837180,False,,,residential,True,21.524,"LINESTRING (14.6209449 40.8070812, 14.6211345 40.8072111)",,,,
167837180,False,,,residential,False,25.489,"LINESTRING (14.6209449 40.8070812, 14.6209333 40.8072293, 14.6209093 40.8073081)",,,,
167837230,False,,,residential,False,24.368000000000002,"LINESTRING (14.6209449 40.8070812, 14.6210943 40.8070405, 14.6211675 40.8069585)",,,30,
167837230,False,,,residential,True,29.516,"LINESTRING (14.6209449 40.8070812, 14.6208908 40.807096, 14.6205982 40.8071097)",,,30,
167837230,False,,,residential,True,24.368000000000002,"LINESTRING (14.6211675 40.8069585, 14.6210943 40.8070405, 14.6209449 40.8070812)",,,30,
167837275,False,,,residential,True,28.256,"LINESTRING (14.6211675 40.8069585, 14.6211399 40.8071096, 14.6211345 40.8072111)",,,,
170213539,False,,Via Prolungamento Matteotti,tertiary,True,17.445,"LINESTRING (14.6236168 40.8079093, 14.6236412 40.8080651)",,,,
167837181,False,,,residential,True,250.355,"LINESTRING (14.6236168 40.8079093, 14.6233688 40.8076943, 14.6226902 40.8070182, 14.6225829 40.8069654, 14.6220169 40.8073491, 14.6216039 40.8070324)",,,,
170213539,False,,Via Prolungamento Matteotti,tertiary,False,52.783,"LINESTRING (14.6236168 40.8079093, 14.6235595 40.8077096, 14.6235772 40.8074396)",,,,
167841085,False,,,residential,False,47.346,"LINESTRING (14.6215154 40.8085814, 14.6211425 40.8089002)",,,,
167841085,False,,,residential,True,65.006,"LINESTRING (14.6215154 40.8085814, 14.6219919 40.8081213)",,,,
167841092,False,,,residential,False,205.715,"LINESTRING (14.6215154 40.8085814, 14.6208958 40.8081937, 14.6201032 40.8092807)",,,,
167841096,False,,Via Ruotolo,residential,False,9.081,"LINESTRING (14.6175242 40.8079298, 14.6174369 40.8078818)",,,,
167841096,False,,Via Ruotolo,residential,True,105.985,"LINESTRING (14.6175242 40.8079298, 14.6180473 40.8081673, 14.6186166 40.8084036)",,,,
"[222665689, 230082362, 230082363]",False,,Via Indipendenza,residential,True,104.093,"LINESTRING (14.6175242 40.8079298, 14.6175651 40.808015, 14.6177016 40.8082464, 14.6177759 40.8084575, 14.6178499 40.8086792, 14.6179018 40.8088187)",,yes,,
167841109,False,,Via Lanzara,residential,True,24.56,"LINESTRING (14.6198873 40.8091321, 14.6201032 40.8092807)",,,,
167841096,False,,Via Ruotolo,residential,False,134.748,"LINESTRING (14.6198873 40.8091321, 14.6194742 40.8088393, 14.6189324 40.8085347, 14.6186166 40.8084036)",,,,
283686805,False,,Via Roma,residential,False,85.44300000000001,"LINESTRING (14.6198873 40.8091321, 14.6199142 40.8092185, 14.6197961 40.809362, 14.6195641 40.809575, 14.6193959 40.8096577, 14.6192896 40.8096769)",,,,
283686807,False,,Via Nuova Lavorate,residential,True,174.80400000000003,"LINESTRING (14.6198873 40.8091321, 14.6199163 40.8090305, 14.6201032 40.8084908, 14.6201262 40.8083257, 14.6200455 40.8081108, 14.6199148 40.80785, 14.6197628 40.8076373)",,,,
1148024837,False,,Via Prolungamento Matteotti,tertiary,True,56.825,"LINESTRING (14.6243646 40.8067567, 14.6238676 40.8071026)",,,30,
170213539,False,,Via Prolungamento Matteotti,tertiary,False,194.67,"LINESTRING (14.6215681 40.8101321, 14.6230082 40.8087621)",,,,
309137777,False,,Via Giacomo Matteotti,tertiary,True,6.884,"LINESTRING (14.6215681 40.8101321, 14.6215176 40.8101808)",,,,
