osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,tunnel,access,width,junction
"[188315008, 383521489, 383521487]",,"['Via Santa Maria', 'Via Santa Chiara']",unclassified,50,False,False,31.159999999999997,"LINESTRING (7.6799063 44.7668317, 7.679761 44.7668379, 7.6797029 44.7668411, 7.6795523 44.7668492, 7.6795126 44.7668514)",,building_passage,,,
76017406,,Via Principe Amedeo,residential,,True,False,90.234,"LINESTRING (7.6805117 44.7678102, 7.6805176 44.7678836, 7.680357 44.7681971, 7.6802179 44.7684973, 7.6801825 44.768582)",,,,,
276115435,,Via Principe Oddone,unclassified,50,False,True,78.405,"LINESTRING (7.6805117 44.7678102, 7.6808017 44.7678319, 7.6811223 44.7678597, 7.6815007 44.7678677)",,,,,
188362303,,Via Santa Maria,unclassified,,False,True,28.708,"LINESTRING (7.6801895 44.7667866, 7.6805227 44.7666832)",,,,,
76017406,,Via Principe Amedeo,residential,,True,False,64.018,"LINESTRING (7.6801895 44.7667866, 7.6802264 44.7668744, 7.6803898 44.7672667, 7.6804213 44.7673383)",,,,,
188362303,,Via Santa Maria,unclassified,,False,False,17.7,"LINESTRING (7.6801895 44.7667866, 7.6800625 44.7668125, 7.6799718 44.7668237)",,,,,
488991540,2,Via Giuseppe Augusto Levis,unclassified,50,False,False,23.885,"LINESTRING (7.6771651 44.7668526, 7.6771675 44.7666378)",,,,,
276126613,,Via Ospedale,unclassified,,False,False,126.38600000000001,"LINESTRING (7.6771651 44.7668526, 7.6776233 44.7668072, 7.677736 44.766796, 7.678483 44.7667493, 7.6785366 44.7667558, 7.6785734 44.7667706, 7.6785714 44.7668969)",,,,,
488991540,2,Via Giuseppe Augusto Levis,unclassified,50,False,True,68.49700000000001,"LINESTRING (7.6771651 44.7668526, 7.6771106 44.767173, 7.6770844 44.7673228, 7.6770884 44.7674651)",,,,,
188362303,,Via Santa Maria,unclassified,,False,False,28.708,"LINESTRING (7.6805227 44.7666832, 7.6801895 44.7667866)",,,,,
188362303,,Via Santa Maria,unclassified,,False,True,55.094,"LINESTRING (7.6805227 44.7666832, 7.6805882 44.7666655, 7.680994 44.766555, 7.6811289 44.766514, 7.6811637 44.7664922)",,,,,
276127846,,Via Vittorio Emanuele III,unclassified,,False,True,132.096,"LINESTRING (7.6805227 44.7666832, 7.6805137 44.7666482, 7.6805006 44.7665708, 7.6804759 44.7663516, 7.680465 44.7661361, 7.6804485 44.7660068, 7.680396 44.7657971, 7.6803574 44.7656011, 7.6803491 44.7655031)",,,,,
76017409,,Via dei Salici,unclassified,,False,False,46.716,"LINESTRING (7.6815207 44.7661096, 7.6814935 44.7660088, 7.6815034 44.7658262, 7.6815303 44.7656928)",,,,,
188362303,,Via Santa Maria,unclassified,,False,False,51.061,"LINESTRING (7.6815207 44.7661096, 7.6814094 44.7662206, 7.6812338 44.7664228, 7.6811637 44.7664922)",,,,,
276127846,,Via Vittorio Emanuele III,unclassified,,False,False,132.096,"LINESTRING (7.6803491 44.7655031, 7.6803574 44.7656011, 7.680396 44.7657971, 7.6804485 44.7660068, 7.680465 44.7661361, 7.6804759 44.7663516, 7.6805006 44.7665708, 7.6805137 44.7666482, 7.6805227 44.7666832)",,,,,
319303356,,Via delle Meschie,residential,,False,False,98.29799999999999,"LINESTRING (7.6803491 44.7655031, 7.6805145 44.7654982, 7.6807378 44.7654894, 7.6808744 44.7654873, 7.6809165 44.7654951, 7.6810159 44.7655288, 7.6811646 44.7655654, 7.6812679 44.7656068, 7.6813483 44.7656401, 7.6815303 44.7656928)",,,,,
383514850,,Via Antonio Loberto,unclassified,50,True,False,55.487,"LINESTRING (7.6797804 44.7663494, 7.6798165 44.7663734, 7.6798338 44.7664074, 7.6799523 44.7667522, 7.6799718 44.7668237)",,,,,
76017406,,Via Principe Amedeo,residential,,True,False,87.138,"LINESTRING (7.6800546 44.7694664, 7.6800118 44.7696051, 7.6798164 44.7700763, 7.679755 44.7702203)",,,,,
319303346,,Vicolo Prinotti,residential,,False,False,89.491,"LINESTRING (7.6800546 44.7694664, 7.6807174 44.7695579, 7.6807568 44.7695533, 7.6807816 44.7695271, 7.6808677 44.7692687)",,,,,
276123127,,Via Ormesano,unclassified,50,False,True,80.594,"LINESTRING (7.6755875 44.7666027, 7.6756714 44.766591, 7.675891 44.7665156, 7.6760716 44.7664746, 7.6763146 44.7664356, 7.6765652 44.7664126)",,,,,
305412451,2,Corso Principi di Piemonte,secondary,30,False,True,28.808,"LINESTRING (7.6755875 44.7666027, 7.6755954 44.7667267, 7.6756006 44.7668616)",,,,,
855756083,2,Corso Principi di Piemonte,secondary,50,False,False,83.157,"LINESTRING (7.6755875 44.7666027, 7.6755663 44.7661675, 7.6755475 44.7658554)",,,,,
276123127,,Via Ormesano,unclassified,50,False,False,46.122,"LINESTRING (7.6771489 44.7663952, 7.6765652 44.7664126)",,,,,
488991540,2,Via Giuseppe Augusto Levis,unclassified,50,False,True,27.016,"LINESTRING (7.6771489 44.7663952, 7.6771675 44.7666378)",,,,,
1191674388,,Via Ormesano,unclassified,50,False,True,72.049,"LINESTRING (7.6771489 44.7663952, 7.6776514 44.7663759, 7.6777411 44.7663724, 7.677935 44.766362, 7.6779933 44.7663494, 7.6780515 44.7663302)",,,,,
76017406,,Via Principe Amedeo,residential,,True,False,52.956,"LINESTRING (7.6804213 44.7673383, 7.6805117 44.7678102)",,,,,
276117432,,Via Paschetta,unclassified,,False,False,292.149,"LINESTRING (7.6804213 44.7673383, 7.6810867 44.7673227, 7.6814695 44.7673317, 7.6819873 44.7673444, 7.6833177 44.7674168, 7.6839453 44.7674396, 7.6841128 44.7674642)",,,,,
276123948,,Via Ormesano,unclassified,50,True,False,138.102,"LINESTRING (7.6780515 44.7663302, 7.67815 44.7663037, 7.678213 44.766295, 7.6782759 44.7662928, 7.6790479 44.7662876, 7.6796356 44.7663162, 7.6797045 44.7663212, 7.679746 44.766332, 7.6797804 44.7663494)",,,,,
1191674388,,Via Ormesano,unclassified,50,False,False,72.049,"LINESTRING (7.6780515 44.7663302, 7.6779933 44.7663494, 7.677935 44.766362, 7.6777411 44.7663724, 7.6776514 44.7663759, 7.6771489 44.7663952)",,,,,
488989657,,Piazza Vittorio Emanuele II,unclassified,,False,False,20.441999999999997,"LINESTRING (7.6772606 44.7684447, 7.6772411 44.7685209, 7.6772199 44.7686068, 7.6772153 44.7686257)",,,no,,
488990775,,Via Angelo Spada,unclassified,50,False,True,106.638,"LINESTRING (7.6772606 44.7684447, 7.6773516 44.768333, 7.677377 44.7683018, 7.677812 44.7681261, 7.6780744 44.7680136, 7.6782579 44.767917, 7.6783245 44.767882)",,,,,
488991540,2,Via Giuseppe Augusto Levis,unclassified,50,False,False,59.644000000000005,"LINESTRING (7.6772606 44.7684447, 7.6772348 44.7683314, 7.6772287 44.7683045, 7.6771706 44.7681066, 7.6771244 44.7679172)",,,,,
76017409,,Via dei Salici,unclassified,,False,True,46.716,"LINESTRING (7.6815303 44.7656928, 7.6815034 44.7658262, 7.6814935 44.7660088, 7.6815207 44.7661096)",,,,,
319303356,,Via delle Meschie,residential,,False,True,98.29800000000002,"LINESTRING (7.6815303 44.7656928, 7.6813483 44.7656401, 7.6812679 44.7656068, 7.6811646 44.7655654, 7.6810159 44.7655288, 7.6809165 44.7654951, 7.6808744 44.7654873, 7.6807378 44.7654894, 7.6805145 44.7654982, 7.6803491 44.7655031)",,,,,
74464219,2,Via Regina Margherita,secondary,,False,False,55.451,"LINESTRING (7.6742938 44.768295, 7.6749875 44.7683733)",SP30,,,,
74464219,2,Via Regina Margherita,secondary,,False,True,13.223,"LINESTRING (7.6742938 44.768295, 7.6741285 44.7682758)",SP30,,,,
188362302,,Via Marcellino Roda,unclassified,,False,False,101.601,"LINESTRING (7.6742938 44.768295, 7.6741901 44.7686377, 7.6739514 44.7691748)",,,,,
188362302,,Via Marcellino Roda,unclassified,,False,True,101.601,"LINESTRING (7.6739514 44.7691748, 7.6741901 44.7686377, 7.6742938 44.768295)",,,,,
143093628,2,Via Conceria,residential,50,False,False,4.638,"LINESTRING (7.6831772 44.7729133, 7.6831787 44.772955)",,,,,
143093628,2,Via Conceria,residential,50,False,True,63.741,"LINESTRING (7.6831772 44.7729133, 7.6831772 44.7727504, 7.6830816 44.7725332, 7.683074 44.7723505)",,,,,
276134447,,Via Sartoris,unclassified,50,False,True,79.812,"LINESTRING (7.6831772 44.7729133, 7.6828697 44.772859, 7.6822904 44.77276, 7.6821953 44.7727422)",,,,,
143093628,2,Via Conceria,residential,50,False,True,38.661,"LINESTRING (7.6835357 44.774101, 7.6834401 44.773989, 7.6833397 44.7738601, 7.6832998 44.7737967)",,,,,
319303362,2,Via Conceria,residential,50,False,False,41.528,"LINESTRING (7.6835357 44.774101, 7.6836449 44.7741095, 7.6840587 44.7741415)",,,,,
666415105,2,Corso Regina Elena,secondary,50,False,False,33.403,"LINESTRING (7.6831698 44.7716006, 7.6835772 44.7716818)",,,,,
666415105,2,Corso Regina Elena,secondary,50,False,True,5.199,"LINESTRING (7.6831698 44.7716006, 7.6831089 44.7715828)",,,,,
143093628,2,Via Conceria,residential,50,False,False,83.786,"LINESTRING (7.6831698 44.7716006, 7.6831467 44.7717132, 7.6831104 44.7719826, 7.683072 44.7723025, 7.683074 44.7723505)",,,,,
"[188362300, 188362301]",2,Piazza Carlo Alberto,secondary,30,False,False,79.389,"LINESTRING (7.6765886 44.7686926, 7.6764283 44.7686495, 7.6763708 44.7686095, 7.6763431 44.7685588, 7.6763201 44.7684531, 7.6762752 44.768364, 7.6762122 44.7683173, 7.6761677 44.7682971, 7.6759591 44.7682002)",,,,,
276110371,2,Via Umberto I,secondary,50,False,True,113.366,"LINESTRING (7.6765886 44.7686926, 7.6766429 44.7687165, 7.6766682 44.7687571, 7.676707 44.7693715, 7.6767402 44.7694386, 7.6768057 44.7694964, 7.6769177 44.7695337, 7.6770251 44.7695628)",,,,,
488989659,,Via Francesco Morosini,unclassified,50,False,True,50.035,"LINESTRING (7.6765886 44.7686926, 7.6769721 44.7686486, 7.6772153 44.7686257)",,,,,
488989657,,Piazza Vittorio Emanuele II,unclassified,,False,True,20.442,"LINESTRING (7.6772153 44.7686257, 7.6772199 44.7686068, 7.6772411 44.7685209, 7.6772606 44.7684447)",,,no,,
488989659,,Via Francesco Morosini,unclassified,50,False,False,50.035,"LINESTRING (7.6772153 44.7686257, 7.6769721 44.7686486, 7.6765886 44.7686926)",,,,,
"[488989656, 488989659]",,"['Piazza Roma', 'Via Francesco Morosini']",unclassified,50,False,"[False, True]",63.410999999999994,"LINESTRING (7.6772153 44.7686257, 7.6774101 44.7686142, 7.6775883 44.7686205, 7.6776733 44.7686658, 7.6777844 44.7687921, 7.6778183 44.7688461, 7.6778305 44.7688656)",,,,,
188315008,,Via Santa Chiara,unclassified,50,False,False,75.828,"LINESTRING (7.6795126 44.7668514, 7.6795254 44.7671355, 7.6795089 44.7671811, 7.6794369 44.7672571, 7.6793847 44.7673111, 7.679185 44.7674428)",,,,,
"[188315008, 383521489, 383521487]",,"['Via Santa Maria', 'Via Santa Chiara']",unclassified,50,False,True,31.16,"LINESTRING (7.6795126 44.7668514, 7.6795523 44.7668492, 7.6797029 44.7668411, 7.679761 44.7668379, 7.6799063 44.7668317)",,building_passage,,,
"[488990499, 488989655]",,Via Santa Maria,unclassified,50,False,True,46.339,"LINESTRING (7.6795126 44.7668514, 7.6790407 44.7668895, 7.6789287 44.7668912)",,,,,
276110371,2,Via Umberto I,secondary,50,False,False,74.89,"LINESTRING (7.6779262 44.7697734, 7.6770251 44.7695628)",,,,,
276110371,2,Via Umberto I,secondary,50,False,True,102.598,"LINESTRING (7.6779262 44.7697734, 7.6791551 44.7700737)",,,,,
276126429,,Via Roma,unclassified,50,True,False,74.37100000000001,"LINESTRING (7.6779262 44.7697734, 7.6779506 44.7694734, 7.6779136 44.769106)",,,,,
305412450,1,Piazza Carlo Alberto,secondary,30,True,False,10.034,"LINESTRING (7.6757435 44.7681614, 7.6757029 44.7681699, 7.6756605 44.7681686, 7.675621 44.7681578)",,,,,
276115433,,Via Senatore Gian Battista Imberti,unclassified,,False,False,34.847,"LINESTRING (7.6835368 44.7682261, 7.6834428 44.7685323)",,,,,
276115435,,Via Principe Oddone,unclassified,50,False,True,70.355,"LINESTRING (7.6835368 44.7682261, 7.684355 44.7684769)",,,,,
276115435,,Via Principe Oddone,unclassified,50,False,False,107.118,"LINESTRING (7.6835368 44.7682261, 7.6832464 44.7681438, 7.6831299 44.7681109, 7.6824164 44.7679386, 7.682256 44.7679106)",,,,,
276115435,,Via Principe Oddone,unclassified,50,False,False,70.355,"LINESTRING (7.684355 44.7684769, 7.6835368 44.7682261)",,,,,
251315357,,Via Divisione Alpina Cuneense,unclassified,,False,False,114.219,"LINESTRING (7.684355 44.7684769, 7.6842135 44.767889, 7.6841128 44.7674642)",,,,,
251315357,,Via Divisione Alpina Cuneense,unclassified,,False,True,281.51800000000003,"LINESTRING (7.684355 44.7684769, 7.6844144 44.7687961, 7.684447 44.769121, 7.6844553 44.7697679, 7.6845445 44.7702008, 7.6845806 44.7703064, 7.6846298 44.77045, 7.6848383 44.7709726)",,,,,
76017406,,Via Principe Amedeo,residential,,True,False,7.655,"LINESTRING (7.6801825 44.768582, 7.6801549 44.768648)",,,,,
76017410,,Via San Giovanni,unclassified,50,False,False,32.875,"LINESTRING (7.6801825 44.768582, 7.6797866 44.7684903)",,,,,
76017406,,Via Principe Amedeo,residential,,True,False,91.84,"LINESTRING (7.6801549 44.768648, 7.6801162 44.7687405, 7.6800653 44.7689267, 7.68006 44.7690863, 7.6800546 44.7694664)",,,,,
312587925,,Via del Canale,unclassified,,False,True,75.5,"LINESTRING (7.6801549 44.768648, 7.6809411 44.7688055, 7.6810768 44.7688284)",,,,,
312587925,,Via del Canale,unclassified,,False,False,25.402,"LINESTRING (7.682158 44.7690182, 7.6818474 44.7689585)",,,,,
312587925,,Via del Canale,unclassified,,False,True,86.563,"LINESTRING (7.682158 44.7690182, 7.6832116 44.7692339)",,,,,
312587923,2,Via Ferruccio Ton,residential,50,False,False,178.25,"LINESTRING (7.682158 44.7690182, 7.6819446 44.7698769, 7.6817863 44.7704425, 7.6817746 44.7705967)",,,,,
312587925,,Via del Canale,unclassified,,False,False,86.563,"LINESTRING (7.6832116 44.7692339, 7.682158 44.7690182)",,,,,
383514852,,Via Senatore Gian Battista Imberti,unclassified,,False,True,61.144,"LINESTRING (7.6832116 44.7692339, 7.6833882 44.7686985)",,,,,
312587924,,Via Senatore Gian Battista Imberti,residential,,False,False,175.786,"LINESTRING (7.6832116 44.7692339, 7.6831949 44.7692832, 7.6826762 44.7707684)",,,,,
251315357,,Via Divisione Alpina Cuneense,unclassified,,False,False,281.51800000000003,"LINESTRING (7.6848383 44.7709726, 7.6846298 44.77045, 7.6845806 44.7703064, 7.6845445 44.7702008, 7.6844553 44.7697679, 7.684447 44.769121, 7.6844144 44.7687961, 7.684355 44.7684769)",,,,,
276138635,,Corso Principessa di Piemonte,residential,50,False,True,116.21,"LINESTRING (7.6848383 44.7709726, 7.6840327 44.7709261, 7.6835435 44.7709111, 7.6833693 44.7709099)",,,,,
276086783,,Via Marcellino Roda,residential,50,False,True,153.909,"LINESTRING (7.6734278 44.7670553, 7.6735192 44.7670733, 7.6735954 44.767109, 7.6736951 44.7671922, 7.6738305 44.7673597, 7.6739114 44.7675571, 7.6739419 44.767836, 7.6740099 44.7681112, 7.6741285 44.7682758)",,,,,
251315357,,Via Divisione Alpina Cuneense,unclassified,,False,False,72.134,"LINESTRING (7.6841128 44.7674642, 7.6840419 44.7671654, 7.6839553 44.7668252)",,,,,
251315357,,Via Divisione Alpina Cuneense,unclassified,,False,True,114.219,"LINESTRING (7.6841128 44.7674642, 7.6842135 44.767889, 7.684355 44.7684769)",,,,,
276117432,,Via Paschetta,unclassified,,False,True,292.149,"LINESTRING (7.6841128 44.7674642, 7.6839453 44.7674396, 7.6833177 44.7674168, 7.6819873 44.7673444, 7.6814695 44.7673317, 7.6810867 44.7673227, 7.6804213 44.7673383)",,,,,
188362303,,Via Santa Maria,unclassified,,False,False,55.094,"LINESTRING (7.6811637 44.7664922, 7.6811289 44.766514, 7.680994 44.766555, 7.6805882 44.7666655, 7.6805227 44.7666832)",,,,,
188362303,,Via Santa Maria,unclassified,,False,True,51.06100000000001,"LINESTRING (7.6811637 44.7664922, 7.6812338 44.7664228, 7.6814094 44.7662206, 7.6815207 44.7661096)",,,,,
276118294,,Via del Bastone,unclassified,50,False,False,226.253,"LINESTRING (7.6811637 44.7664922, 7.6812883 44.766526, 7.6815045 44.7665846, 7.6822855 44.7667118, 7.6827563 44.7668011, 7.6831499 44.7668634, 7.683278 44.7668723, 7.6839553 44.7668252)",,,,,
251315357,,Via Divisione Alpina Cuneense,unclassified,,False,True,72.134,"LINESTRING (7.6839553 44.7668252, 7.6840419 44.7671654, 7.6841128 44.7674642)",,,,,
276118294,,Via del Bastone,unclassified,50,False,True,226.253,"LINESTRING (7.6839553 44.7668252, 7.683278 44.7668723, 7.6831499 44.7668634, 7.6827563 44.7668011, 7.6822855 44.7667118, 7.6815045 44.7665846, 7.6812883 44.766526, 7.6811637 44.7664922)",,,,,
276126429,,Via Roma,unclassified,50,True,False,21.001,"LINESTRING (7.6779136 44.769106, 7.6778381 44.7689249)",,,,,
276126144,,Via Stefano Tempia,unclassified,50,True,False,98.607,"LINESTRING (7.6779136 44.769106, 7.6785031 44.7691192, 7.6791039 44.7690963, 7.679161 44.7691019)",,,,,
276125362,,Via Cesare Biglia,unclassified,,False,False,74.249,"LINESTRING (7.6796135 44.7691459, 7.6796216 44.7690944, 7.6796886 44.7687802, 7.6797866 44.7684903)",,,,,
276132873,,Piazza Caduti per la Libertà,unclassified,50,True,False,111.483,"LINESTRING (7.6796135 44.7691459, 7.6795492 44.7696314, 7.6794767 44.7699628, 7.6794104 44.7701361)",,,,,
276126431,,Via San Giovanni,unclassified,50,False,False,1.47,"LINESTRING (7.6778142 44.768872, 7.6778305 44.7688656)",,,,,
276110371,2,Via Umberto I,secondary,50,False,True,74.89,"LINESTRING (7.6770251 44.7695628, 7.6779262 44.7697734)",,,,,
276110371,2,Via Umberto I,secondary,50,False,False,113.366,"LINESTRING (7.6770251 44.7695628, 7.6769177 44.7695337, 7.6768057 44.7694964, 7.6767402 44.7694386, 7.676707 44.7693715, 7.6766682 44.7687571, 7.6766429 44.7687165, 7.6765886 44.7686926)",,,,,
276126429,,Via Roma,unclassified,50,True,False,6.177,"LINESTRING (7.6778381 44.7689249, 7.6778142 44.768872)",,,,,
276126430,,Via Beata Caterina,unclassified,50,True,False,102.024,"LINESTRING (7.6778381 44.7689249, 7.6774725 44.7690511, 7.6773583 44.7690951, 7.6772505 44.7691635, 7.6771726 44.7692422, 7.6771211 44.7693263, 7.6770251 44.7695628)",,,,,
276126431,,Via San Giovanni,unclassified,50,False,False,38.971,"LINESTRING (7.6786862 44.7684367, 7.6791683 44.7683613)",,,,,
276126431,,Via San Giovanni,unclassified,50,False,True,17.434,"LINESTRING (7.6786862 44.7684367, 7.678537 44.7685523)",,,,,
638549079,,Via Giuseppe Garibaldi,unclassified,50,False,False,67.969,"LINESTRING (7.6786862 44.7684367, 7.6783245 44.767882)",,,,,
276126431,,Via San Giovanni,unclassified,50,False,False,11.289,"LINESTRING (7.6791683 44.7683613, 7.6792969 44.7684057)",,,,,
276126431,,Via San Giovanni,unclassified,50,False,True,38.971,"LINESTRING (7.6791683 44.7683613, 7.6786862 44.7684367)",,,,,
319303308,,Vicolo San Giovanni,residential,50,False,False,113.625,"LINESTRING (7.6791683 44.7683613, 7.67924 44.7682393, 7.6793311 44.7681798, 7.679368 44.7681558, 7.6794251 44.7681006, 7.6794354 44.7680662, 7.6794401 44.7680384, 7.6794424 44.7680245, 7.6794406 44.7678575, 7.6793853 44.7677531, 7.6792746 44.7676082, 7.679185 44.7674428)",,,,,
488990775,,Via Angelo Spada,unclassified,50,False,False,16.508,"LINESTRING (7.6784925 44.7677936, 7.6783245 44.767882)",,,,,
188315008,,Via Santa Chiara,unclassified,50,False,True,67.162,"LINESTRING (7.6784925 44.7677936, 7.6786382 44.7677224, 7.679185 44.7674428)",,,,,
276126612,,Via Principessa Jolanda,unclassified,50,False,False,35.01,"LINESTRING (7.6784925 44.7677936, 7.6784919 44.7676037, 7.678497 44.7674788)",,,,,
276126612,,Via Principessa Jolanda,unclassified,50,False,True,64.97399999999999,"LINESTRING (7.6785714 44.7668969, 7.6785567 44.7670397, 7.678497 44.7674788)",,,,,
276126613,,Via Ospedale,unclassified,,False,True,126.386,"LINESTRING (7.6785714 44.7668969, 7.6785734 44.7667706, 7.6785366 44.7667558, 7.678483 44.7667493, 7.677736 44.766796, 7.6776233 44.7668072, 7.6771651 44.7668526)",,,,,
488989655,,Via Santa Maria,unclassified,50,False,False,28.215,"LINESTRING (7.6785714 44.7668969, 7.6785969 44.7668965, 7.6789287 44.7668912)",,,,,
276131749,,Via Romolo Manissero,residential,,False,False,39.864,"LINESTRING (7.6745468 44.7658648, 7.6745737 44.7662228)",,,,,
276131750,,Via Romolo Manissero,residential,,False,False,79.012,"LINESTRING (7.6745468 44.7658648, 7.6751047 44.7658571, 7.6754311 44.7658558, 7.6755475 44.7658554)",,,,,
276131749,,Via Romolo Manissero,residential,,False,True,39.864,"LINESTRING (7.6745737 44.7662228, 7.6745468 44.7658648)",,,,,
276131750,,Via Romolo Manissero,residential,,False,True,79.012,"LINESTRING (7.6755475 44.7658554, 7.6754311 44.7658558, 7.6751047 44.7658571, 7.6745468 44.7658648)",,,,,
855756083,2,Corso Principi di Piemonte,secondary,50,False,True,83.157,"LINESTRING (7.6755475 44.7658554, 7.6755663 44.7661675, 7.6755875 44.7666027)",,,,,
276110371,2,Via Umberto I,secondary,50,False,False,21.315,"LINESTRING (7.6794104 44.7701361, 7.6791551 44.7700737)",,,,,
276110371,2,Via Umberto I,secondary,50,False,True,28.769,"LINESTRING (7.6794104 44.7701361, 7.679755 44.7702203)",,,,,
276133701,,Vicolo Bessone,unclassified,,False,False,60.585,"LINESTRING (7.6798722 44.771888, 7.6802653 44.7719203, 7.6806328 44.7719602)",,,,2,
855590982,2,Via Umberto I,secondary,50,False,False,105.573,"LINESTRING (7.6798722 44.771888, 7.6798225 44.7710967, 7.6798128 44.7709395)",,,,,
855590982,2,Via Umberto I,secondary,50,False,True,64.05799999999999,"LINESTRING (7.6798722 44.771888, 7.6798898 44.7721392, 7.6799144 44.7724633)",,,,,
276133701,,Vicolo Bessone,unclassified,,False,True,60.585,"LINESTRING (7.6806328 44.7719602, 7.6802653 44.7719203, 7.6798722 44.771888)",,,,2,
666415106,2,Piazza Quattro Novembre,secondary,50,False,False,16.796,"LINESTRING (7.6816023 44.7712637, 7.6813976 44.7712225)",,,,,
276133177,,Vicolo Vaschetto,unclassified,50,False,False,119.226,"LINESTRING (7.6816023 44.7712637, 7.6815005 44.7716879, 7.6815114 44.7717268, 7.6815637 44.7717468, 7.682336 44.7718612)",,,,,
666415106,2,Piazza Quattro Novembre,secondary,50,False,True,124.113,"LINESTRING (7.6816023 44.7712637, 7.6821638 44.7713826, 7.6827982 44.771517, 7.6829358 44.7715462, 7.6830803 44.771576, 7.6831089 44.7715828)",,,,,
276133177,,Vicolo Vaschetto,unclassified,50,False,True,119.226,"LINESTRING (7.682336 44.7718612, 7.6815637 44.7717468, 7.6815114 44.7717268, 7.6815005 44.7716879, 7.6816023 44.7712637)",,,,,
276134447,,Via Sartoris,unclassified,50,False,False,120.73100000000001,"LINESTRING (7.6799144 44.7724633, 7.680724 44.7725277, 7.6814294 44.7726096)",,,,,
855590982,2,Via Umberto I,secondary,50,False,False,64.05799999999999,"LINESTRING (7.6799144 44.7724633, 7.6798898 44.7721392, 7.6798722 44.771888)",,,,,
855590982,2,Via Umberto I,secondary,50,False,True,139.42299999999997,"LINESTRING (7.6799144 44.7724633, 7.6799414 44.7728203, 7.6799999 44.7735921, 7.6800076 44.7737154)",,,,,
143093628,2,Via Conceria,residential,50,False,False,38.661,"LINESTRING (7.6832998 44.7737967, 7.6833397 44.7738601, 7.6834401 44.773989, 7.6835357 44.774101)",,,,,
