osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,junction,bridge
204875177,2,Via Terni,tertiary,False,False,15.183,"LINESTRING (12.4142971 42.2962185, 12.4143389 42.2963515)",,,,
204875177,2,Via Terni,tertiary,False,True,20.007,"LINESTRING (12.4142971 42.2962185, 12.4142417 42.2960433)",,,,
204875185,1,,tertiary,True,False,15.496,"LINESTRING (12.4142971 42.2962185, 12.4142235 42.2962468, 12.4141215 42.2962666)",,,,
278451953,2,Via della Repubblica,tertiary,False,True,36.107,"LINESTRING (12.4135341 42.293669, 12.4134342 42.2933528)",50,,,
156093221,,Via Giuseppe Mazzini,residential,False,False,136.965,"LINESTRING (12.4135341 42.293669, 12.4130821 42.2937626, 12.4122683 42.2939403, 12.4119352 42.294013)",,,,
278451953,2,Via della Repubblica,tertiary,False,False,158.346,"LINESTRING (12.4135341 42.293669, 12.4138185 42.2946616, 12.4139412 42.2950608)",50,,,
156093226,,Via Fiume Treia,residential,False,False,14.933,"LINESTRING (12.4070821 42.2942095, 12.4070494 42.2940774)",,,,
37555253,,,residential,True,False,27.977,"LINESTRING (12.4070821 42.2942095, 12.4071316 42.294264, 12.4071911 42.2943545, 12.4072256 42.2944359)",,,,
156093226,,Via Fiume Treia,residential,False,False,31.334,"LINESTRING (12.4070494 42.2940774, 12.4069431 42.2938068)",,,,
156093226,,Via Fiume Treia,residential,False,True,14.933,"LINESTRING (12.4070494 42.2940774, 12.4070821 42.2942095)",,,,
156093226,,Via Fiume Treia,residential,False,False,32.076,"LINESTRING (12.4064798 42.2931075, 12.4063146 42.2928462)",,,,
156093226,,Via Fiume Treia,residential,False,True,86.594,"LINESTRING (12.4064798 42.2931075, 12.4069431 42.2938068)",,,,
548464377,,Via Rio Filetto,residential,False,False,77.297,"LINESTRING (12.4064798 42.2931075, 12.4073343 42.2928182)",,,,
156093226,,Via Fiume Treia,residential,False,True,41.765,"LINESTRING (12.4060994 42.292506, 12.4063146 42.2928462)",,,,
199420932,,Via Rio Maggiore,residential,False,False,35.385,"LINESTRING (12.4060994 42.292506, 12.4064788 42.292356)",,,,
199420932,,Via Rio Maggiore,residential,False,True,145.937,"LINESTRING (12.4060994 42.292506, 12.4056091 42.2926799, 12.4045007 42.2930752)",,,,
156093224,,Strada Provinciale Faleriense,secondary,False,False,99.819,"LINESTRING (12.4068618 42.2946719, 12.405969 42.2948972, 12.4057145 42.2949645)",30,SP27,,
262589801,,Strada Provinciale Faleriense,secondary,True,False,16.882,"LINESTRING (12.4068618 42.2946719, 12.4069519 42.2946264, 12.4070066 42.2945679)",,SP27,,
40476719,,Via Rio Cruè,residential,True,False,70.425,"LINESTRING (12.4123529 42.2980263, 12.411783 42.298499)",,,,
232334967,,Via Quattro Giornate di Napoli,residential,False,True,30.269,"LINESTRING (12.4123529 42.2980263, 12.4120818 42.2978422)",50,,,
232334967,,Via Quattro Giornate di Napoli,residential,False,False,148.102,"LINESTRING (12.4123529 42.2980263, 12.41258 42.2981923, 12.4127419 42.2983218, 12.4128402 42.2984701, 12.4130011 42.2988014, 12.4131344 42.2991913)",50,,,
199420932,,Via Rio Maggiore,residential,False,False,18.155,"LINESTRING (12.4034763 42.2933476, 12.403688 42.2933014)",,,,
156093214,,Via Rio Paradiso,residential,False,False,131.744,"LINESTRING (12.4034763 42.2933476, 12.4033577 42.2931156, 12.4033175 42.2921793)",,,,
199420932,,Via Rio Maggiore,residential,False,False,135.471,"LINESTRING (12.4086827 42.2922141, 12.4103256 42.2923)",,,,
199420932,,Via Rio Maggiore,residential,False,True,41.445,"LINESTRING (12.4086827 42.2922141, 12.4081809 42.2921804)",,,,
40476721,,Via Enrico Tazzoli,residential,False,True,108.514,"LINESTRING (12.4086827 42.2922141, 12.4086265 42.292596, 12.4086524 42.2929079, 12.4087932 42.293167)",,,,
199420932,,Via Rio Maggiore,residential,False,True,135.471,"LINESTRING (12.4103256 42.2923, 12.4086827 42.2922141)",,,,
40476722,,Via Enrico Tazzoli,residential,False,True,33.334,"LINESTRING (12.4087932 42.293167, 12.4089707 42.2934365)",,,,
548219652,,Via Ugo Bassi,residential,True,False,169.414,"LINESTRING (12.4087932 42.293167, 12.410683 42.2925611)",,,,
40476721,,Via Enrico Tazzoli,residential,False,False,108.51400000000001,"LINESTRING (12.4087932 42.293167, 12.4086524 42.2929079, 12.4086265 42.292596, 12.4086827 42.2922141)",,,,
37555257,,Via Falisca,residential,False,False,159.103,"LINESTRING (12.4093392 42.2940073, 12.4075745 42.2945933)",,,,
40476722,,Via Enrico Tazzoli,residential,False,False,70.336,"LINESTRING (12.4093392 42.2940073, 12.4089707 42.2934365)",,,,
37555257,,Via Falisca,residential,False,True,135.796,"LINESTRING (12.4093392 42.2940073, 12.4094572 42.2939667, 12.4096496 42.2939051, 12.4101738 42.2937165, 12.4108365 42.2934931)",,,,
40476722,,Via Enrico Tazzoli,residential,False,False,33.334,"LINESTRING (12.4089707 42.2934365, 12.4087932 42.293167)",,,,
40476722,,Via Enrico Tazzoli,residential,False,True,70.336,"LINESTRING (12.4089707 42.2934365, 12.4093392 42.2940073)",,,,
156093218,,Via Attilio Bonanni,residential,True,False,173.355,"LINESTRING (12.4089707 42.2934365, 12.4070494 42.2940774)",,,,
199420934,,Via Attilio Bonanni,residential,True,False,167.495,"LINESTRING (12.4089707 42.2934365, 12.4108235 42.2928115)",,,,
548225134,2,Via Papa Giovanni XXIII,secondary,False,False,61.711,"LINESTRING (12.4132496 42.2963629, 12.4136362 42.2963043, 12.4139862 42.2962575)",,SP29,,
548225134,2,Via Papa Giovanni XXIII,secondary,False,True,48.150999999999996,"LINESTRING (12.4132496 42.2963629, 12.4131129 42.2964054, 12.4129522 42.2964817, 12.4127849 42.2966153)",,SP29,,
40476724,,Via Salvador Allende,residential,True,False,190.237,"LINESTRING (12.4095698 42.2982961, 12.4076232 42.2992202)",,,,
232334951,,Via Enrico Minio,residential,False,False,14.664,"LINESTRING (12.4095698 42.2982961, 12.4096929 42.2983915)",50,,,
"[262939953, 232334951]",,"['Via Minio Enrico', 'Via Enrico Minio']",residential,False,True,134.986,"LINESTRING (12.4095698 42.2982961, 12.4094814 42.2981631, 12.4092454 42.2978179, 12.4089912 42.2974583, 12.4088247 42.2972145)",50,,,
232334951,,Via Enrico Minio,residential,False,True,14.664,"LINESTRING (12.4096929 42.2983915, 12.4095698 42.2982961)",50,,,
40476725,,Via Salvador Allende,residential,True,False,154.24800000000002,"LINESTRING (12.4096929 42.2983915, 12.4108468 42.2973491, 12.4108784 42.2973167)",,,,
232334951,,Via Enrico Minio,residential,False,False,62.381,"LINESTRING (12.4096929 42.2983915, 12.4100044 42.2986035, 12.4100183 42.2986136, 12.4102434 42.2987773)",50,,,
40476760,,Via Anna Frank,residential,True,False,60.061,"LINESTRING (12.4131531 42.2958275, 12.4132496 42.2963629)",,,,
548464386,,,residential,False,False,68.621,"LINESTRING (12.4131531 42.2958275, 12.4131011 42.2955671, 12.4126263 42.2956107)",,,,
278451953,2,Via della Repubblica,tertiary,False,False,7.871,"LINESTRING (12.4127437 42.2910728, 12.4127712 42.2911406)",50,,,
156093220,,Via Don Luigi Morosini,residential,False,True,198.89,"LINESTRING (12.4127437 42.2910728, 12.4124683 42.2912493, 12.4116514 42.291684, 12.4120017 42.2924141)",,,,
156093201,,,residential,False,True,41.253,"LINESTRING (12.4044967 42.2912335, 12.4040176 42.2913432)",,,,
156093201,,,residential,False,False,41.253,"LINESTRING (12.4040176 42.2913432, 12.4044967 42.2912335)",,,,
156093212,,,residential,True,False,38.553000000000004,"LINESTRING (12.4040176 42.2913432, 12.4039794 42.291475, 12.4039497 42.2915691, 12.4039062 42.2916798)",,,,
156093200,,,residential,True,False,32.386,"LINESTRING (12.4036396 42.2914247, 12.4040176 42.2913432)",,,,
156093197,,,residential,True,False,40.193000000000005,"LINESTRING (12.4036396 42.2914247, 12.4037344 42.2914422, 12.4038162 42.2914818, 12.403876 42.291539, 12.4039071 42.2916075, 12.4039062 42.2916798)",,,roundabout,
156093197,,,residential,True,False,38.123,"LINESTRING (12.4033229 42.2916269, 12.4033436 42.2915601, 12.4033915 42.2915014, 12.4034616 42.2914565, 12.4035472 42.2914301, 12.4036396 42.2914247)",,,roundabout,
156093197,,,residential,True,False,31.705000000000002,"LINESTRING (12.4039062 42.2916798, 12.403874 42.291747, 12.4038142 42.2918029, 12.4037332 42.2918415, 12.4036397 42.2918587)",,,roundabout,
156093197,,,residential,True,False,41.373999999999995,"LINESTRING (12.4036397 42.2918587, 12.4035395 42.2918518, 12.4034484 42.2918203, 12.4033768 42.291768, 12.4033333 42.2917009, 12.4033229 42.2916269)",,,roundabout,
156093217,,Via Rio Paradiso,residential,True,False,47.792,"LINESTRING (12.4036397 42.2918587, 12.4034409 42.2919486, 12.4033604 42.2920113, 12.4033175 42.2921793)",,,,
156093214,,Via Rio Paradiso,residential,False,True,131.744,"LINESTRING (12.4033175 42.2921793, 12.4033577 42.2931156, 12.4034763 42.2933476)",,,,
