osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,junction,width,bridge,tunnel
88365628,Via San Salvar,tertiary,False,True,58.424,,,"LINESTRING (10.8416228 45.4728553, 10.8411728 45.4724352)",,,,
88365608,Via Gardesana,secondary,False,False,123.061,2,50,"LINESTRING (10.8416228 45.4728553, 10.841763 45.4727476, 10.8419735 45.4725754, 10.8425576 45.4720975, 10.8426579 45.47202)",,,,
401743315,Via Guglielmo Marconi,tertiary,False,True,119.955,,,"LINESTRING (10.8416228 45.4728553, 10.8419447 45.4733479, 10.8420157 45.4734664, 10.8421485 45.4736883, 10.8422116 45.4738501)",,,,
23509958,Piazza Vittorio Veneto,tertiary,True,False,17.396,,,"LINESTRING (10.8499738 45.47138, 10.8499817 45.4713545, 10.8500005 45.471332, 10.8500284 45.4713148, 10.8500626 45.4713045, 10.8500996 45.4713021, 10.8501358 45.471308)",roundabout,,,
27742515,Piazzale Vittorio Veneto,tertiary,False,False,56.447,2,,"LINESTRING (10.8499738 45.47138, 10.8498636 45.471366, 10.849485 45.4712885, 10.8492817 45.4712343)",,,,
181684335,Via Andrea Mantegna,residential,True,False,45.543,,,"LINESTRING (10.8511374 45.4714576, 10.8513515 45.4714061, 10.8515045 45.4713796, 10.851616 45.4713226, 10.8516651 45.4712959)",,,,
239870127,Via P. Veronese,tertiary,False,False,74.20299999999999,2,,"LINESTRING (10.8511374 45.4714576, 10.8510983 45.4714582, 10.8504541 45.4714681, 10.8502656 45.4714454, 10.8501972 45.4714208)",,,,
239870127,Via P. Veronese,tertiary,False,True,41.747,2,,"LINESTRING (10.8511374 45.4714576, 10.8513867 45.4714666, 10.8516721 45.4714765)",,,,
239862970,Via Andrea Mantegna,residential,False,True,20.089,,,"LINESTRING (10.8516721 45.4714765, 10.8516651 45.4712959)",,,,
239870127,Via P. Veronese,tertiary,False,False,41.747,2,,"LINESTRING (10.8516721 45.4714765, 10.8513867 45.4714666, 10.8511374 45.4714576)",,,,
209568488,Piazza della Libertà,residential,True,False,44.073,,,"LINESTRING (10.8472507 45.4756925, 10.8473012 45.4754887, 10.8473015 45.4754594, 10.8473032 45.4752992)",,,,
209568489,Piazza della Vittoria,tertiary,False,False,27.797,2,,"LINESTRING (10.8472507 45.4756925, 10.8473962 45.4756134, 10.8475334 45.4755402)",,,,
209568489,Piazza della Vittoria,tertiary,False,True,48.132,2,,"LINESTRING (10.8472507 45.4756925, 10.8470603 45.4759455, 10.846996 45.476024, 10.8469426 45.476066)",,,,
27742650,Vicolo Rivolti,residential,False,False,101.361,1,30,"LINESTRING (10.8493963 45.4751277, 10.8489463 45.4742725)",,3,,
181916275,Via Cavour,tertiary,False,False,50.828,2,,"LINESTRING (10.8493963 45.4751277, 10.8494881 45.4751088, 10.8497919 45.4750491, 10.8499471 45.475008, 10.8500164 45.4749883)",,,,
181916275,Via Cavour,tertiary,False,True,57.477,2,,"LINESTRING (10.8493963 45.4751277, 10.8490409 45.4752065, 10.8488615 45.475234, 10.8487565 45.4752393, 10.848681 45.4752397)",,,,
27842031,Vicolo Santa Maria,residential,False,True,90.793,,,"LINESTRING (10.8506509 45.4744828, 10.8498306 45.4739033)",,,,
47057239,Vicolo Citella,residential,True,False,83.75500000000001,,,"LINESTRING (10.8506509 45.4744828, 10.8506604 45.4744669, 10.850685 45.4744405, 10.8512952 45.4738809)",,,,
209568495,Via Ospedale,tertiary,False,True,67.617,2,,"LINESTRING (10.8506509 45.4744828, 10.850602 45.474506, 10.8505597 45.4745356, 10.8501885 45.4748784, 10.8500929 45.4749448)",,,,
209568498,Via Santa Maria,tertiary,False,False,98.836,2,,"LINESTRING (10.8506509 45.4744828, 10.8506888 45.4744725, 10.8507265 45.474465, 10.8507833 45.4744569, 10.8512786 45.4744149, 10.8517661 45.4743979, 10.8519044 45.4743731)",,,,
27742413,Via Roma,tertiary,False,False,49.102000000000004,2,30,"LINESTRING (10.8434895 45.4755363, 10.8440317 45.4754221, 10.8440932 45.4754107)",,,,
27742413,Via Roma,tertiary,False,True,87.335,2,30,"LINESTRING (10.8434895 45.4755363, 10.8426947 45.475741, 10.842639 45.4757554, 10.8426017 45.475765, 10.8424381 45.4758071)",,,,
27742413,Via Roma,tertiary,False,False,193.881,2,30,"LINESTRING (10.8440932 45.4754107, 10.8452897 45.4751627, 10.8464941 45.4749592)",,,,
27742413,Via Roma,tertiary,False,True,49.102000000000004,2,30,"LINESTRING (10.8440932 45.4754107, 10.8440317 45.4754221, 10.8434895 45.4755363)",,,,
27742437,Via Santa Caterina,residential,True,False,151.01799999999997,,,"LINESTRING (10.8440932 45.4754107, 10.8440375 45.4752815, 10.843834 45.4740667)",,,,
27742497,Piazza Nuova,tertiary,False,False,56.838,2,,"LINESTRING (10.8464941 45.4749592, 10.8463676 45.4744558)",,,,
47057233,Via Roma,tertiary,False,False,33.498,2,,"LINESTRING (10.8464941 45.4749592, 10.8469017 45.474864)",,,,
27742413,Via Roma,tertiary,False,True,193.881,2,30,"LINESTRING (10.8464941 45.4749592, 10.8452897 45.4751627, 10.8440932 45.4754107)",,,,
401741546,Viale Foro Boario,residential,False,True,35.989,,,"LINESTRING (10.843834 45.4740667, 10.8442952 45.474054)",,,,
401741546,Viale Foro Boario,residential,False,False,38.168000000000006,,,"LINESTRING (10.843834 45.4740667, 10.8435952 45.4740639, 10.8433476 45.4740365)",,,,
88387319,Via San Crispino,residential,False,True,231.704,,,"LINESTRING (10.8433476 45.4740365, 10.843354 45.4739697, 10.8431251 45.4732769, 10.8427381 45.4721051, 10.8427041 45.4720572, 10.8426579 45.47202)",,,,
239711306,Via Vallesani,residential,True,False,167.511,,,"LINESTRING (10.8433476 45.4740365, 10.8433249 45.4741364, 10.8433761 45.4748307, 10.8434895 45.4755363)",,,,
239791438,Viale Foro Boario,residential,False,False,91.26500000000001,2,,"LINESTRING (10.8433476 45.4740365, 10.843289 45.4740189, 10.84311 45.4739775, 10.8428955 45.4739356, 10.8423483 45.4738585, 10.8422826 45.4738519, 10.8422116 45.4738501)",,,,
401741546,Viale Foro Boario,residential,False,True,38.168000000000006,,,"LINESTRING (10.8433476 45.4740365, 10.8435952 45.4740639, 10.843834 45.4740667)",,,,
27742497,Piazza Nuova,tertiary,False,True,41.336,2,,"LINESTRING (10.8462756 45.4740897, 10.8463676 45.4744558)",,,,
342986078,Via Borghetto,residential,False,False,45.6,,,"LINESTRING (10.8462756 45.4740897, 10.845711 45.4739828)",,,,
27742492,Via Alcide De Gasperi,tertiary,False,False,201.40699999999998,2,,"LINESTRING (10.8462756 45.4740897, 10.8461807 45.4732479, 10.8460316 45.4722867)",,,,
47057235,Via Borghetto,residential,True,False,106.266,,,"LINESTRING (10.8462756 45.4740897, 10.8467023 45.4741439, 10.8472162 45.4741197, 10.8474168 45.474079, 10.8476033 45.4740188)",,,,
47057231,Via Alcide De Gasperi,tertiary,False,True,10.607,,,"LINESTRING (10.8454822 45.4703376, 10.8455623 45.4704147)",,,,
559454885,Via Alcide De Gasperi,tertiary,False,False,19.792,,,"LINESTRING (10.8454822 45.4703376, 10.8453153 45.4702035)",,,,
97896255,Via Bossi,residential,False,True,73.282,,,"LINESTRING (10.8454822 45.4703376, 10.8453034 45.4704247, 10.8447432 45.4707442)",,,,
27742492,Via Alcide De Gasperi,tertiary,False,True,8.3,2,,"LINESTRING (10.8460156 45.4722129, 10.8460316 45.4722867)",,,,
47057231,Via Alcide De Gasperi,tertiary,False,False,204.411,,,"LINESTRING (10.8460156 45.4722129, 10.8459145 45.4716711, 10.8458285 45.4712097, 10.845812 45.4711212, 10.8457017 45.4705962, 10.845598 45.4704492, 10.8455623 45.4704147)",,,,
239791425,Via Don Calabria,tertiary,True,False,71.16,,,"LINESTRING (10.8460156 45.4722129, 10.8461477 45.4721984, 10.8469174 45.4721148)",,,,
27742650,Vicolo Rivolti,residential,False,True,101.361,1,30,"LINESTRING (10.8489463 45.4742725, 10.8493963 45.4751277)",,3,,
27842031,Vicolo Santa Maria,residential,False,False,90.793,,,"LINESTRING (10.8498306 45.4739033, 10.8506509 45.4744828)",,,,
47057238,Via Citella,tertiary,False,False,85.84899999999999,,,"LINESTRING (10.8507473 45.4732307, 10.8507637 45.4732677, 10.8507804 45.4733051, 10.8508291 45.4734134, 10.8508771 45.4735114, 10.8509091 45.4735665, 10.8509486 45.473617, 10.8509937 45.4736638, 10.8510541 45.4737118, 10.8511222 45.4737664, 10.8512952 45.4738809)",,5.5,,
48700254,Via San Valentino,residential,False,True,93.19300000000001,,,"LINESTRING (10.8507473 45.4732307, 10.8505848 45.4729721, 10.8504833 45.4727388, 10.8503779 45.4724361)",,,,
58423715,Corso Giuseppe Mazzini,residential,True,False,126.65199999999999,1,,"LINESTRING (10.8507473 45.4732307, 10.8508487 45.4731732, 10.851129 45.4730142, 10.8513623 45.4729278, 10.8515854 45.4728289, 10.8518309 45.4726986, 10.8520556 45.4725617)",,,,
58806112,Via Ospedale,residential,False,False,44.302,,,"LINESTRING (10.8475334 45.4755402, 10.8475892 45.4755664, 10.8479 45.4757348, 10.8479565 45.4757584, 10.8479978 45.4757654)",,,,
181916275,Via Cavour,tertiary,False,False,44.958,2,,"LINESTRING (10.8475334 45.4755402, 10.8478551 45.4754064, 10.8480462 45.4753593)",,,,
209568489,Piazza della Vittoria,tertiary,False,True,27.797,2,,"LINESTRING (10.8475334 45.4755402, 10.8473962 45.4756134, 10.8472507 45.4756925)",,,,
239925124,Piazza della Libertà,tertiary,False,True,33.244,,,"LINESTRING (10.8475334 45.4755402, 10.8474935 45.4755191, 10.8474385 45.4754867, 10.8474021 45.4754635, 10.8473635 45.4754183, 10.8473032 45.4752992)",,,,
58806112,Via Ospedale,residential,False,True,44.302,,,"LINESTRING (10.8479978 45.4757654, 10.8479565 45.4757584, 10.8479 45.4757348, 10.8475892 45.4755664, 10.8475334 45.4755402)",,,,
27841951,Via Guglielmo Marconi,tertiary,False,True,218.34400000000002,,,"LINESTRING (10.8422116 45.4738501, 10.8422427 45.4740355, 10.8422977 45.474547, 10.8423535 45.4750549, 10.842417 45.4756483, 10.8424262 45.4757275, 10.8424381 45.4758071)",,,,
239791438,Viale Foro Boario,residential,False,True,91.265,2,,"LINESTRING (10.8422116 45.4738501, 10.8422826 45.4738519, 10.8423483 45.4738585, 10.8428955 45.4739356, 10.84311 45.4739775, 10.843289 45.4740189, 10.8433476 45.4740365)",,,,
401743315,Via Guglielmo Marconi,tertiary,False,False,119.95500000000001,,,"LINESTRING (10.8422116 45.4738501, 10.8421485 45.4736883, 10.8420157 45.4734664, 10.8419447 45.4733479, 10.8416228 45.4728553)",,,,
173054911,Via Ospedale,residential,False,True,118.67099999999998,,,"LINESTRING (10.8488564 45.4755852, 10.8493598 45.4755114, 10.8494901 45.4754547, 10.8496611 45.475312, 10.8499297 45.4750932, 10.8499855 45.4750487, 10.8500125 45.4750074, 10.8500164 45.4749883)",,,,
