osmid,name,highway,oneway,reversed,length,geometry,bridge,ref,maxspeed,width
"[46929968, 1088981790, 1088981791]",Via dei Popoli,residential,False,False,149.99099999999999,"LINESTRING (11.2511261 43.6835589, 11.2511648 43.6835426, 11.2512142 43.6835217, 11.2512821 43.6834984, 11.2513419 43.6834822, 11.2514136 43.6834736, 11.2514675 43.6834767, 11.2515255 43.6834876, 11.251677 43.6835543, 11.2518467 43.6836507, 11.252001 43.6837157, 11.2521583 43.6837455, 11.2523225 43.683799, 11.2523626 43.6838255, 11.2523948 43.6838467, 11.2524731 43.6838985, 11.2525626 43.6839325, 11.2526459 43.6839227, 11.2527434 43.6838566)",yes,,,
46929978,Via Pietro Nenni,residential,False,False,151.913,"LINESTRING (11.2560118 43.6833466, 11.2559124 43.6832486, 11.2558717 43.6832037, 11.2558347 43.683152, 11.2556635 43.6828759, 11.2554918 43.6825669, 11.2554553 43.6824179, 11.2554661 43.6822473, 11.2555197 43.6820766)",,,,
787997783,Via del Ferrone,tertiary,False,False,89.107,"LINESTRING (11.2560118 43.6833466, 11.2560812 43.6834787, 11.2560918 43.683499, 11.2561067 43.6835234, 11.2564197 43.6840368, 11.2564342 43.6840597, 11.2564491 43.6840827)",,,,
787997783,Via del Ferrone,tertiary,False,True,89.10699999999999,"LINESTRING (11.2564491 43.6840827, 11.2564342 43.6840597, 11.2564197 43.6840368, 11.2561067 43.6835234, 11.2560918 43.683499, 11.2560812 43.6834787, 11.2560118 43.6833466)",,,,
"[1086284417, 1086284407]",Piazza Accursio da Bagnolo,tertiary,True,False,137.57499999999996,"LINESTRING (11.2564491 43.6840827, 11.2567073 43.6840029, 11.256916 43.683937, 11.256961 43.6839308, 11.2569912 43.6839362, 11.2570173 43.6839488, 11.2570429 43.6839716, 11.2572477 43.6843096, 11.2574057 43.6845599, 11.2574306 43.6845939, 11.2574479 43.6846184, 11.2574523 43.6846248, 11.2574553 43.6846292, 11.257479 43.6846649)",,,,
"[46929544, 95201926]","['Piazza Giuseppe Garibaldi', 'Piazza Buondelmonti']",tertiary,False,True,93.781,"LINESTRING (11.2543078 43.685646, 11.2542622 43.685637, 11.254222 43.6856207, 11.2541904 43.6856028, 11.254102 43.6855461, 11.2539786 43.6854507, 11.253938 43.6854201, 11.253924 43.6854101, 11.2538406 43.6853502, 11.2534871 43.6850568)",,,,
46930533,Via dei Cavalleggeri,residential,True,False,92.486,"LINESTRING (11.2543078 43.685646, 11.2543017 43.6856958, 11.254308 43.6857316, 11.2543224 43.6857673, 11.254526 43.6861481, 11.2546184 43.6862973, 11.2547021 43.6864199)",,,,
843951026,Piazza Buondelmonti,tertiary,False,False,40.894999999999996,"LINESTRING (11.2543078 43.685646, 11.2543529 43.6856462, 11.2544002 43.685637, 11.254449 43.6856233, 11.2545473 43.685581, 11.2545709 43.6855702, 11.2547571 43.6854857)",,,,
95201934,Piazza Buondelmonti,tertiary,False,False,6.729,"LINESTRING (11.2547571 43.6854857, 11.2548283 43.6854539)",,,,
95201943,Piazza Buondelmonti,unclassified,False,True,54.301,"LINESTRING (11.2547571 43.6854857, 11.2547267 43.6854559, 11.2546959 43.6854256, 11.2546493 43.685379, 11.2543837 43.685113, 11.254361 43.6850902)",,,,
843951026,Piazza Buondelmonti,tertiary,False,True,40.894999999999996,"LINESTRING (11.2547571 43.6854857, 11.2545709 43.6855702, 11.2545473 43.685581, 11.254449 43.6856233, 11.2544002 43.685637, 11.2543529 43.6856462, 11.2543078 43.685646)",,,,
46929973,Via della Fonte,unclassified,True,False,13.142,"LINESTRING (11.254361 43.6850902, 11.2542782 43.6849883)",,,,
95201943,Piazza Buondelmonti,unclassified,False,False,54.30100000000001,"LINESTRING (11.254361 43.6850902, 11.2543837 43.685113, 11.2546493 43.685379, 11.2546959 43.6854256, 11.2547267 43.6854559, 11.2547571 43.6854857)",,,,
705065641,Via Giuseppe Mazzini,tertiary,False,True,10.374,"LINESTRING (11.2564918 43.6849775, 11.2563776 43.6850209)",,,,
95201927,Piazza Accursio da Bagnolo,tertiary,False,False,86.659,"LINESTRING (11.2564918 43.6849775, 11.2566173 43.6849368, 11.257479 43.6846649)",,,,
"[1086284416, 18111797]",Piazza Accursio da Bagnolo,tertiary,True,False,125.75800000000001,"LINESTRING (11.2564918 43.6849775, 11.2564748 43.6849499, 11.2564644 43.6849321, 11.2564536 43.6849168, 11.2562821 43.6846325, 11.2560778 43.6842835, 11.2560645 43.6842538, 11.2560658 43.6842281, 11.2560806 43.6842077, 11.256114 43.6841893, 11.256365 43.6841103, 11.2563978 43.6840997, 11.2564491 43.6840827)",,,,
"[46929544, 95201926]","['Piazza Giuseppe Garibaldi', 'Piazza Buondelmonti']",tertiary,False,False,93.781,"LINESTRING (11.2534871 43.6850568, 11.2538406 43.6853502, 11.253924 43.6854101, 11.253938 43.6854201, 11.2539786 43.6854507, 11.254102 43.6855461, 11.2541904 43.6856028, 11.254222 43.6856207, 11.2542622 43.685637, 11.2543078 43.685646)",,,,
95201926,Piazza Giuseppe Garibaldi,tertiary,False,True,57.57899999999999,"LINESTRING (11.2534871 43.6850568, 11.2534212 43.685033, 11.2533487 43.6850146, 11.2531862 43.6849874, 11.2530204 43.684962, 11.2528981 43.6849671, 11.2527923 43.6849776)",,,,
"[46949304, 46929972]","['Via Pietro Nenni', 'Via Luigi Longo']",residential,False,"[False, True]",556.4649999999999,"LINESTRING (11.2555197 43.6820766, 11.2556094 43.6819572, 11.2559396 43.6818729, 11.2560454 43.6817476, 11.2559766 43.6811469, 11.2561377 43.6809485, 11.2561656 43.6808243, 11.2560626 43.6801274, 11.2559353 43.6800276, 11.2558707 43.6799094, 11.2557158 43.6797662, 11.2554642 43.6797065, 11.2553626 43.6797744, 11.255335 43.6798601, 11.2553347 43.6799643, 11.2553532 43.6800396, 11.2554176 43.6802724, 11.2554176 43.6805284, 11.2554069 43.6807069, 11.2553425 43.6808465, 11.2553082 43.6810018, 11.2554192 43.6818254)",,,,
46929978,Via Pietro Nenni,residential,False,False,29.896,"LINESTRING (11.2555197 43.6820766, 11.2554983 43.6819136, 11.2554192 43.6818254)",,,,
46929978,Via Pietro Nenni,residential,False,True,151.913,"LINESTRING (11.2555197 43.6820766, 11.2554661 43.6822473, 11.2554553 43.6824179, 11.2554918 43.6825669, 11.2556635 43.6828759, 11.2558347 43.683152, 11.2558717 43.6832037, 11.2559124 43.6832486, 11.2560118 43.6833466)",,,,
46929978,Via Pietro Nenni,residential,False,True,29.896,"LINESTRING (11.2554192 43.6818254, 11.2554983 43.6819136, 11.2555197 43.6820766)",,,,
"[46949304, 46929972]","['Via Pietro Nenni', 'Via Luigi Longo']",residential,False,"[False, True]",556.4649999999999,"LINESTRING (11.2554192 43.6818254, 11.2553082 43.6810018, 11.2553425 43.6808465, 11.2554069 43.6807069, 11.2554176 43.6805284, 11.2554176 43.6802724, 11.2553532 43.6800396, 11.2553347 43.6799643, 11.255335 43.6798601, 11.2553626 43.6797744, 11.2554642 43.6797065, 11.2557158 43.6797662, 11.2558707 43.6799094, 11.2559353 43.6800276, 11.2560626 43.6801274, 11.2561656 43.6808243, 11.2561377 43.6809485, 11.2559766 43.6811469, 11.2560454 43.6817476, 11.2559396 43.6818729, 11.2556094 43.6819572, 11.2555197 43.6820766)",,,,
129519155,Via Giuseppe Valarioti,residential,False,False,43.323,"LINESTRING (11.2554192 43.6818254, 11.2550906 43.6817648, 11.2549003 43.6818084)",,,,
4621806,Via di Cappello,tertiary,False,False,71.518,"LINESTRING (11.2521032 43.6825464, 11.2520887 43.6825465, 11.2520705 43.6825445, 11.252046 43.6825375, 11.2520138 43.6825202, 11.2519796 43.682496, 11.2518693 43.6824161, 11.2516852 43.6822766, 11.251578 43.6821984, 11.2514515 43.6821194)",,,,
46930428,Via delle Fornaci,tertiary,False,True,33.609,"LINESTRING (11.2521032 43.6825464, 11.2521674 43.6825257, 11.2522261 43.682512, 11.252263 43.6825066, 11.2523038 43.6825107, 11.2524998 43.6825592)",,,,
46929975,Via delle Case,residential,True,False,104.446,"LINESTRING (11.254081 43.6847265, 11.2539777 43.6846319, 11.253641 43.6843124, 11.2533139 43.6839689)",,,,
843949681,Via della Fonte,unclassified,True,False,118.271,"LINESTRING (11.254081 43.6847265, 11.2541116 43.6845141, 11.2540878 43.6843704, 11.2540128 43.6842153, 11.2537047 43.6838259, 11.2536455 43.683744)",,,,
95201945,Via Croce,residential,True,False,100.915,"LINESTRING (11.2542782 43.6849883, 11.2536681 43.6848145, 11.2532568 43.6847061, 11.2531039 43.6846685)",,,,
843949681,Via della Fonte,unclassified,True,False,33.150999999999996,"LINESTRING (11.2542782 43.6849883, 11.2541441 43.6848078, 11.254081 43.6847265)",,,,
787997784,Via delle Case,residential,False,True,20.881999999999998,"LINESTRING (11.2531671 43.683814, 11.2532296 43.6838804, 11.2533139 43.6839689)",,,,
4621808,Via Ho Chi Min,unclassified,False,True,12.582,"LINESTRING (11.2489795 43.682267, 11.2488314 43.6822305)",,,,
4621808,Via Ho Chi Min,unclassified,False,False,181.191,"LINESTRING (11.2489795 43.682267, 11.2492394 43.6823369, 11.2493665 43.6824065, 11.2501443 43.6829047, 11.2507289 43.6832754)",,,,
4621808,Via Ho Chi Min,unclassified,False,False,45.111,"LINESTRING (11.2507289 43.6832754, 11.2508482 43.6833528, 11.2509151 43.683397, 11.2510837 43.6835083, 11.2511261 43.6835589)",,,,
4621808,Via Ho Chi Min,unclassified,False,True,181.191,"LINESTRING (11.2507289 43.6832754, 11.2501443 43.6829047, 11.2493665 43.6824065, 11.2492394 43.6823369, 11.2489795 43.682267)",,,,
237818801,Via Ho Chi Min,residential,False,True,150.904,"LINESTRING (11.2507289 43.6832754, 11.2507462 43.6832445, 11.2507515 43.6832235, 11.2507509 43.6831982, 11.2507331 43.6831441, 11.2505172 43.6827097, 11.2504996 43.6826903, 11.2497388 43.6822004)",,,,
237818801,Via Ho Chi Min,residential,False,False,150.90399999999997,"LINESTRING (11.2497388 43.6822004, 11.2504996 43.6826903, 11.2505172 43.6827097, 11.2507331 43.6831441, 11.2507509 43.6831982, 11.2507515 43.6832235, 11.2507462 43.6832445, 11.2507289 43.6832754)",,,,
129519153,Via Luca della Robbia,residential,False,True,219.86999999999998,"LINESTRING (11.2549003 43.6818084, 11.2549506 43.6822577, 11.2550042 43.6825898, 11.2551244 43.6826281, 11.2551951 43.6830174, 11.2553742 43.6834704, 11.2554099 43.6837024)",,,,
129519155,Via Giuseppe Valarioti,residential,False,False,147.508,"LINESTRING (11.2549003 43.6818084, 11.2545858 43.6819784, 11.2545146 43.6820776, 11.2546682 43.6830018)",,,,
129519155,Via Giuseppe Valarioti,residential,False,True,43.323,"LINESTRING (11.2549003 43.6818084, 11.2550906 43.6817648, 11.2554192 43.6818254)",,,,
46930413,Via di Fabbiolle,residential,False,True,25.545,"LINESTRING (11.2566804 43.6849915, 11.256513 43.6850286, 11.2564688 43.6850364, 11.2564369 43.6850383, 11.2563957 43.6850306, 11.2563776 43.6850209)",,,,
317209873,Via di Fabbiolle,residential,False,False,190.08200000000002,"LINESTRING (11.2566804 43.6849915, 11.257256 43.6848334, 11.2573323 43.6848322, 11.2573961 43.6848461, 11.2574818 43.684913, 11.257564 43.6849756, 11.2577476 43.6850358, 11.2580791 43.6850899, 11.258311 43.6851087, 11.2584516 43.6851436, 11.258601 43.685333, 11.2586917 43.6854051)",,,,
862459506,Via di Fabbiolle,residential,False,True,83.43099999999998,"LINESTRING (11.2566804 43.6849915, 11.2566988 43.6850313, 11.2567285 43.6850955, 11.2567359 43.6851564, 11.2567318 43.6852165, 11.2567242 43.6852721, 11.2567345 43.685334, 11.2567664 43.6855206, 11.2567829 43.6855842, 11.2568059 43.6856362, 11.2568318 43.6856797, 11.2568677 43.6857182)",,,,
95203540,Via Leopoldo Vanni,residential,True,False,59.147999999999996,"LINESTRING (11.2538182 43.6861772, 11.2536897 43.6864999, 11.253627 43.6866907)",,,,
1088136384,Via Leopoldo Vanni,residential,True,False,72.69,"LINESTRING (11.2538182 43.6861772, 11.2538971 43.6860306, 11.2540296 43.6859013, 11.2542364 43.6857722, 11.2542604 43.6857498, 11.2542787 43.6857199, 11.2542922 43.68569, 11.2543078 43.685646)",,,,
46930848,Via del Monte Sant'Antonio,residential,False,False,163.156,"LINESTRING (11.253627 43.6866907, 11.2536397 43.6871987, 11.2536795 43.6874857, 11.2537709 43.6876162, 11.2538246 43.6879188, 11.2538675 43.688136)",,,,
95203540,Via Leopoldo Vanni,residential,True,False,176.82600000000002,"LINESTRING (11.253627 43.6866907, 11.2534282 43.6870275, 11.2532914 43.6872029, 11.2529832 43.6875665, 11.2528683 43.6876841, 11.2528102 43.6877242, 11.2527386 43.6877575, 11.2526917 43.6877707, 11.2526262 43.6877807, 11.2525677 43.6877814, 11.2524143 43.6877729, 11.2522856 43.6877583)",,,,
46930415,Piazza Giuseppe Garibaldi,residential,True,False,163.766,"LINESTRING (11.2527923 43.6849776, 11.252916 43.6852219, 11.2529766 43.6854301, 11.2530487 43.6856243, 11.2532397 43.6858316, 11.2533476 43.6859326, 11.2534239 43.6859881, 11.2535077 43.6860435, 11.2537058 43.686135, 11.2537753 43.6861636, 11.2538182 43.6861772)",,,,
95201926,Piazza Giuseppe Garibaldi,tertiary,False,False,57.579,"LINESTRING (11.2527923 43.6849776, 11.2528981 43.6849671, 11.2530204 43.684962, 11.2531862 43.6849874, 11.2533487 43.6850146, 11.2534212 43.685033, 11.2534871 43.6850568)",,,,
95201939,Viale della Libertà,tertiary,False,True,91.08200000000001,"LINESTRING (11.2527923 43.6849776, 11.2527048 43.6849928, 11.25266 43.6850063, 11.2525661 43.6850392, 11.2524508 43.6850897, 11.2524049 43.6851247, 11.2523212 43.68521, 11.2522796 43.6852887, 11.2522314 43.6854334, 11.2522314 43.6855174, 11.2522581 43.685591)",,,,
46930428,Via delle Fornaci,tertiary,False,False,33.609,"LINESTRING (11.2524998 43.6825592, 11.2523038 43.6825107, 11.252263 43.6825066, 11.2522261 43.682512, 11.2521674 43.6825257, 11.2521032 43.6825464)",,,,
46930426,Via Giorgio La Pira,unclassified,False,False,109.017,"LINESTRING (11.2487173 43.6814036, 11.2487916 43.6813763, 11.2488916 43.6813631, 11.248964 43.6813613, 11.24905 43.6813638, 11.2500453 43.6814969)",,,,
46930426,Via Giorgio La Pira,unclassified,False,True,91.9,"LINESTRING (11.2487173 43.6814036, 11.2485781 43.6814874, 11.2485251 43.6815491, 11.2484992 43.6816615, 11.248507 43.681709, 11.2485415 43.6817884, 11.2485959 43.6818517, 11.2487777 43.6819993, 11.248875 43.6820781)",,,,
46930426,Via Giorgio La Pira,unclassified,False,False,91.9,"LINESTRING (11.248875 43.6820781, 11.2487777 43.6819993, 11.2485959 43.6818517, 11.2485415 43.6817884, 11.248507 43.681709, 11.2484992 43.6816615, 11.2485251 43.6815491, 11.2485781 43.6814874, 11.2487173 43.6814036)",,,,
1263085749,Via Giorgio La Pira,unclassified,True,False,22.927,"LINESTRING (11.248875 43.6820781, 11.2489233 43.6821329, 11.2489557 43.6821824, 11.2489719 43.6822293, 11.2489795 43.682267)",,,,
46930426,Via Giorgio La Pira,unclassified,False,False,106.11,"LINESTRING (11.2500453 43.6814969, 11.2501322 43.6815116, 11.2502045 43.6815297, 11.2502782 43.6815571, 11.2503544 43.6815926, 11.2504178 43.6816323, 11.2505326 43.6817337, 11.2507602 43.6819407, 11.2508303 43.6819956, 11.2509051 43.6820414, 11.2509842 43.6820657, 11.2510448 43.6820759)",,,,
46930426,Via Giorgio La Pira,unclassified,False,True,109.017,"LINESTRING (11.2500453 43.6814969, 11.24905 43.6813638, 11.248964 43.6813613, 11.2488916 43.6813631, 11.2487916 43.6813763, 11.2487173 43.6814036)",,,,
137520195,Via Giorgio La Pira,residential,False,True,44.446,"LINESTRING (11.2500453 43.6814969, 11.2500351 43.681538, 11.2500314 43.6815528, 11.2499474 43.6818903)",,,,
46930533,Via dei Cavalleggeri,residential,True,False,92.017,"LINESTRING (11.2547021 43.6864199, 11.2548253 43.6866073, 11.2550168 43.6868827, 11.2551357 43.687047, 11.2552149 43.6871596)",,,,
46930670,Piazzetta dei Lottini,residential,False,True,34.571,"LINESTRING (11.2547021 43.6864199, 11.2549723 43.6863672, 11.2551108 43.6863254)",,,,
46930671,Via Ferdinando Paolieri,residential,True,False,198.67499999999998,"LINESTRING (11.2552149 43.6871596, 11.2552945 43.6867023, 11.2553308 43.6864695, 11.2553201 43.6863735, 11.2552652 43.6862975, 11.2551763 43.686209, 11.2550412 43.6860275, 11.2549382 43.6857339, 11.2548897 43.6856182, 11.2548479 43.6855065, 11.2548283 43.6854539)",,,,
50226196,Via Roma,residential,True,False,130.006,"LINESTRING (11.2552149 43.6871596, 11.2552286 43.6871883, 11.255439 43.6873406, 11.2556277 43.6874799, 11.2557124 43.6875655, 11.255833 43.6876768, 11.2560315 43.6881368)",,,,
46930536,Via Roma,residential,False,False,112.088,"LINESTRING (11.2560315 43.6881368, 11.2564019 43.688067, 11.2566104 43.6880084, 11.2568266 43.6878676, 11.2570546 43.6877646, 11.2572573 43.6876895)",,,,
50226196,Via Roma,residential,True,False,185.48,"LINESTRING (11.2560315 43.6881368, 11.2559833 43.6884672, 11.2559185 43.6886898, 11.2558875 43.6888154, 11.2558704 43.6889285, 11.2558662 43.6890523, 11.2558458 43.6892858, 11.2558171 43.6894589, 11.2557407 43.6896422, 11.2556754 43.6897776)",,,,
46930670,Piazzetta dei Lottini,residential,False,False,34.571,"LINESTRING (11.2551108 43.6863254, 11.2549723 43.6863672, 11.2547021 43.6864199)",,,,
95201934,Piazza Buondelmonti,tertiary,False,True,6.729,"LINESTRING (11.2548283 43.6854539, 11.2547571 43.6854857)",,,,
"[705065640, 46929546]","['Via Giuseppe Mazzini', 'Piazza Buondelmonti']",tertiary,False,False,134.17000000000002,"LINESTRING (11.2548283 43.6854539, 11.2549983 43.685375, 11.2550766 43.6853483, 11.2555707 43.685224, 11.256144 43.6851019, 11.2562643 43.6850636, 11.2563776 43.6850209)",,,,
95203531,Largo Alcide De Gasperi,secondary,True,False,38.935,"LINESTRING (11.2521766 43.688126, 11.2520385 43.6878236, 11.2520248 43.6877935)",,SP70,,
46930848,Via del Monte Sant'Antonio,residential,False,True,163.156,"LINESTRING (11.2538675 43.688136, 11.2538246 43.6879188, 11.2537709 43.6876162, 11.2536795 43.6874857, 11.2536397 43.6871987, 11.253627 43.6866907)",,,,
46930849,Largo Alcide De Gasperi,secondary,False,False,21.357,"LINESTRING (11.2520248 43.6877935, 11.2521633 43.6877795, 11.2522856 43.6877583)",,SP69,,
95203532,Largo Alcide De Gasperi,secondary,True,False,41.815,"LINESTRING (11.2522856 43.6877583, 11.2521766 43.688126)",,SP70,,
46930667,Via Don Giovanni Minzoni,residential,False,False,254.61200000000002,"LINESTRING (11.2522856 43.6877583, 11.2522661 43.6877095, 11.2522511 43.6876515, 11.252243 43.6876015, 11.2522458 43.6875516, 11.2522578 43.6875198, 11.2522741 43.6874865, 11.2523682 43.6873717, 11.2524257 43.6872912, 11.2524567 43.6872352, 11.2524745 43.6871792, 11.2524867 43.6870768, 11.2524455 43.6869333, 11.2523658 43.6867387, 11.2521831 43.6863283, 11.2520823 43.6861253, 11.2520863 43.6859235, 11.2521125 43.6857039, 11.2521218 43.6856387, 11.2521383 43.6855569)",,,,
46930849,Largo Alcide De Gasperi,secondary,False,True,21.357,"LINESTRING (11.2522856 43.6877583, 11.2521633 43.6877795, 11.2520248 43.6877935)",,SP69,,
95201939,Viale della Libertà,tertiary,False,False,268.26599999999996,"LINESTRING (11.2522856 43.6877583, 11.2523971 43.687712, 11.2524698 43.6876752, 11.2524996 43.6876575, 11.2525294 43.6876398, 11.2525449 43.6876285, 11.2525976 43.6875902, 11.2526583 43.6875378, 11.2527524 43.6874433, 11.2528192 43.6873608, 11.2528578 43.687285, 11.2528827 43.6872151, 11.2528925 43.6871493, 11.2528938 43.6870765, 11.2528839 43.6870091, 11.2528662 43.6869353, 11.2528466 43.6868737, 11.2524607 43.6860339, 11.2522581 43.685591)",,,,
46930667,Via Don Giovanni Minzoni,residential,False,True,254.61200000000002,"LINESTRING (11.2521383 43.6855569, 11.2521218 43.6856387, 11.2521125 43.6857039, 11.2520863 43.6859235, 11.2520823 43.6861253, 11.2521831 43.6863283, 11.2523658 43.6867387, 11.2524455 43.6869333, 11.2524867 43.6870768, 11.2524745 43.6871792, 11.2524567 43.6872352, 11.2524257 43.6872912, 11.2523682 43.6873717, 11.2522741 43.6874865, 11.2522578 43.6875198, 11.2522458 43.6875516, 11.252243 43.6876015, 11.2522511 43.6876515, 11.2522661 43.6877095, 11.2522856 43.6877583)",,,,
46949305,Via Monsignor Giuseppe Binazzi,unclassified,False,False,197.444,"LINESTRING (11.2521383 43.6855569, 11.2520592 43.6855167, 11.2519462 43.6854434, 11.2510817 43.6844713, 11.2510517 43.6844324, 11.2510305 43.6843955, 11.2509905 43.6842823, 11.2509534 43.684164, 11.2509446 43.6840938, 11.2509482 43.6840468)",,,,
46949305,Via Monsignor Giuseppe Binazzi,unclassified,False,True,10.465,"LINESTRING (11.2521383 43.6855569, 11.2521808 43.6855749, 11.252221 43.6855865, 11.2522581 43.685591)",,,,
51268039,Via della Croce,residential,True,False,54.06,"LINESTRING (11.2531039 43.6846685, 11.2531014 43.6847051, 11.2531912 43.6847988, 11.2533235 43.6849026, 11.2534871 43.6850568)",,,,
"[46929968, 1088981790, 1088981791]",Via dei Popoli,residential,False,True,149.991,"LINESTRING (11.2527434 43.6838566, 11.2526459 43.6839227, 11.2525626 43.6839325, 11.2524731 43.6838985, 11.2523948 43.6838467, 11.2523626 43.6838255, 11.2523225 43.683799, 11.2521583 43.6837455, 11.252001 43.6837157, 11.2518467 43.6836507, 11.251677 43.6835543, 11.2515255 43.6834876, 11.2514675 43.6834767, 11.2514136 43.6834736, 11.2513419 43.6834822, 11.2512821 43.6834984, 11.2512142 43.6835217, 11.2511648 43.6835426, 11.2511261 43.6835589)",yes,,,
129519153,Via Luca della Robbia,residential,False,False,219.87,"LINESTRING (11.2554099 43.6837024, 11.2553742 43.6834704, 11.2551951 43.6830174, 11.2551244 43.6826281, 11.2550042 43.6825898, 11.2549506 43.6822577, 11.2549003 43.6818084)",,,,
129519155,Via Giuseppe Valarioti,residential,False,True,147.508,"LINESTRING (11.2546682 43.6830018, 11.2545146 43.6820776, 11.2545858 43.6819784, 11.2549003 43.6818084)",,,,
224989841,Viale San Luca,secondary,False,True,157.273,"LINESTRING (11.2586917 43.6854051, 11.2584476 43.6853725, 11.2583081 43.6853657, 11.2581612 43.6853621, 11.257758 43.6854066, 11.2575525 43.6854371, 11.257347 43.6854762, 11.2572158 43.6855166, 11.2570906 43.6855719, 11.2569777 43.6856387, 11.2568677 43.6857182)",,SP69bis,40,7
317209873,Via di Fabbiolle,residential,False,True,190.082,"LINESTRING (11.2586917 43.6854051, 11.258601 43.685333, 11.2584516 43.6851436, 11.258311 43.6851087, 11.2580791 43.6850899, 11.2577476 43.6850358, 11.257564 43.6849756, 11.2574818 43.684913, 11.2573961 43.6848461, 11.2573323 43.6848322, 11.257256 43.6848334, 11.2566804 43.6849915)",,,,
224989841,Viale San Luca,secondary,False,False,157.273,"LINESTRING (11.2568677 43.6857182, 11.2569777 43.6856387, 11.2570906 43.6855719, 11.2572158 43.6855166, 11.257347 43.6854762, 11.2575525 43.6854371, 11.257758 43.6854066, 11.2581612 43.6853621, 11.2583081 43.6853657, 11.2584476 43.6853725, 11.2586917 43.6854051)",,SP69bis,40,7
