osmid,oneway,highway,reversed,length,name,geometry,junction,ref,bridge
30166876,True,residential,False,19.279,Via Pietro Nenni,"LINESTRING (16.9854151 41.0337173, 16.9855291 41.0337279, 16.9855814 41.033736, 16.9856358 41.0337578)",roundabout,,
30167002,False,residential,True,71.12,Via Pietro Nenni,"LINESTRING (16.9854151 41.0337173, 16.9854037 41.0336632, 16.9853474 41.0336045, 16.98533 41.0335651, 16.9853474 41.033475, 16.9854372 41.0331013)",,,
308477228,False,residential,False,52.676,Corso Roma,"LINESTRING (16.9854372 41.0331013, 16.986042 41.0332289)",,,
30167002,False,residential,False,71.12,Via Pietro Nenni,"LINESTRING (16.9854372 41.0331013, 16.9853474 41.033475, 16.98533 41.0335651, 16.9853474 41.0336045, 16.9854037 41.0336632, 16.9854151 41.0337173)",,,
308477228,False,residential,True,49.204,Corso Roma,"LINESTRING (16.9854372 41.0331013, 16.9850607 41.0330088, 16.9848829 41.0329569)",,,
30167015,True,residential,False,57.334,Via Incoronata,"LINESTRING (16.9867538 41.0333618, 16.9865439 41.0338525)",,,
308477228,False,residential,True,61.506,Corso Roma,"LINESTRING (16.9867538 41.0333618, 16.986042 41.0332289)",,,
30168307,False,residential,False,177.129,Via C. Battisti,"LINESTRING (16.9867538 41.0333618, 16.9868021 41.0332909, 16.9868148 41.0332196, 16.9867965 41.0331237, 16.9867601 41.0330373, 16.9866738 41.0328018, 16.986561 41.0325639, 16.9864911 41.0323739, 16.9864438 41.0322186, 16.9864315 41.0321422, 16.9864372 41.0320836, 16.9864798 41.0319393, 16.986529 41.0318287)",,,
308477228,False,residential,False,146.42700000000002,Corso Roma,"LINESTRING (16.9867538 41.0333618, 16.9872951 41.0334713, 16.9877701 41.0335372, 16.987927 41.0335454, 16.9880303 41.0335378, 16.9884695 41.0335056)",,,
30167061,True,residential,False,42.625,Via Zara,"LINESTRING (16.9871284 41.033926, 16.9870393 41.0343034)",,,
30167187,False,residential,False,49.703,Via Cianciaruso,"LINESTRING (16.9871284 41.033926, 16.9865439 41.0338525)",,,
30167187,False,residential,True,122.78800000000001,Via Cianciaruso,"LINESTRING (16.9871284 41.033926, 16.9884668 41.0341225, 16.9885672 41.0341222)",,,
30166721,True,residential,False,56.27,Via Dante Alighieri,"LINESTRING (16.9861136 41.0364892, 16.9854602 41.0363744)",,,
30167062,False,residential,False,18.937,,"LINESTRING (16.9870393 41.0343034, 16.9872539 41.0343563)",,,
30167062,False,residential,True,56.582,,"LINESTRING (16.9870393 41.0343034, 16.9863944 41.0341541)",,,
30167061,True,residential,False,38.061,Via Zara,"LINESTRING (16.9870393 41.0343034, 16.9869959 41.0344394, 16.9869249 41.0346346)",,,
30167062,False,residential,False,55.461,,"LINESTRING (16.9857598 41.034014, 16.9863944 41.0341541)",,,
30166876,True,residential,False,38.464999999999996,Via Pietro Nenni,"LINESTRING (16.9857598 41.034014, 16.9857437 41.0340923, 16.9857045 41.0341658, 16.9856442 41.0342306, 16.9855659 41.0342834, 16.9855338 41.0342995)",roundabout,,
30167062,False,residential,True,18.937,,"LINESTRING (16.9872539 41.0343563, 16.9870393 41.0343034)",,,
30167065,False,residential,True,15.626,Via Fiume,"LINESTRING (16.9871043 41.0346725, 16.9869249 41.0346346)",,,
30167015,True,residential,False,46.698,Via Incoronata,"LINESTRING (16.9861124 41.0348748, 16.985927 41.0352708)",,,
30166185,True,residential,False,40.081,,"LINESTRING (16.9888839 41.0352914, 16.9888573 41.0356513)",,,
30167113,True,residential,False,40.791,Via Monsignor Pardo,"LINESTRING (16.9888839 41.0352914, 16.9883987 41.0352664)",,,
30167245,False,residential,False,109.25800000000001,Via Giovanni Verga,"LINESTRING (16.9888839 41.0352914, 16.9889611 41.0352757, 16.9900766 41.0356533)",,,
30167015,True,residential,False,15.396,Via Incoronata,"LINESTRING (16.985927 41.0352708, 16.9858593 41.0353995)",,,
30167015,True,residential,False,77.394,Via Incoronata,"LINESTRING (16.9857667 41.0357179, 16.9854602 41.0363744)",,,
30167122,True,residential,False,52.416,Via Leonardo da Vinci,"LINESTRING (16.9857667 41.0357179, 16.986376 41.0358227)",,,
30166185,True,residential,False,38.983,,"LINESTRING (16.9888536 41.0356968, 16.9888247 41.0360467)",,,
30167120,True,residential,False,42.964,Via Logroscino,"LINESTRING (16.9888536 41.0356968, 16.9883437 41.0356599)",,,
30166185,True,residential,False,54.057,,"LINESTRING (16.9888247 41.0360467, 16.9887846 41.0365319)",,,
30167278,False,residential,False,79.162,Via Giosuè Carducci,"LINESTRING (16.9888247 41.0360467, 16.9897098 41.0362939)",,,
30167061,True,residential,False,32.656,Via Zara,"LINESTRING (16.9862186 41.0362064, 16.9861136 41.0364892)",,,
30167165,False,residential,True,171.027,Via Cavour,"LINESTRING (16.9862186 41.0362064, 16.98825 41.0363399)",,,
30167165,False,residential,False,171.027,Via Cavour,"LINESTRING (16.98825 41.0363399, 16.9862186 41.0362064)",,,
30167185,True,residential,False,38.006,Via Principe Umberto,"LINESTRING (16.98825 41.0363399, 16.9882923 41.0359996)",,,
30166185,True,residential,False,40.648,,"LINESTRING (16.9889338 41.0345107, 16.9889255 41.0348762)",,,
30167173,False,residential,False,37.674,Via Pirandello,"LINESTRING (16.9889338 41.0345107, 16.9884868 41.0344775)",,,
30167173,False,residential,True,36.814,Via Pirandello,"LINESTRING (16.98805 41.0344451, 16.9884868 41.0344775)",,,
30166185,True,residential,False,46.3,,"LINESTRING (16.9889255 41.0348762, 16.9888839 41.0352914)",,,
30167180,False,residential,False,39.227,,"LINESTRING (16.9889255 41.0348762, 16.9884619 41.0348297)",,,
30167228,False,residential,False,33.069,Via Siciliani,"LINESTRING (16.9889255 41.0348762, 16.989065 41.0348974, 16.9893028 41.0349602)",,,
30167180,False,residential,True,19.385,,"LINESTRING (16.9882344 41.034799, 16.9884619 41.0348297)",,,
308477228,False,residential,False,49.036,Corso Roma,"LINESTRING (16.9884695 41.0335056, 16.9885891 41.0334816, 16.9886675 41.0334528, 16.9889494 41.0332678)",,,
308477228,False,residential,True,146.427,Corso Roma,"LINESTRING (16.9884695 41.0335056, 16.9880303 41.0335378, 16.987927 41.0335454, 16.9877701 41.0335372, 16.9872951 41.0334713, 16.9867538 41.0333618)",,,
30166185,True,residential,False,17.115,,"LINESTRING (16.9889584 41.0343579, 16.9889338 41.0345107)",,,
30167216,False,residential,False,58.153000000000006,Via G. Battista,"LINESTRING (16.9889584 41.0343579, 16.9891535 41.0344057, 16.9895964 41.0345606)",,,
30167216,False,residential,True,44.355,Via G. Battista,"LINESTRING (16.9900542 41.0347599, 16.9896384 41.034575, 16.9895964 41.0345606)",,,
30167221,False,residential,False,50.801,Via Gallo,"LINESTRING (16.9893028 41.0349602, 16.9895964 41.0345606)",,,
30167228,False,residential,False,89.71000000000001,Via Siciliani,"LINESTRING (16.9893028 41.0349602, 16.9898891 41.0352089, 16.9902514 41.0353312)",,,
30167228,False,residential,True,33.069,Via Siciliani,"LINESTRING (16.9893028 41.0349602, 16.989065 41.0348974, 16.9889255 41.0348762)",,,
30167221,False,residential,False,36.138,Via Gallo,"LINESTRING (16.9895964 41.0345606, 16.9898825 41.0343176)",,,
30167221,False,residential,True,50.801,Via Gallo,"LINESTRING (16.9895964 41.0345606, 16.9893028 41.0349602)",,,
30167216,False,residential,False,44.355,Via G. Battista,"LINESTRING (16.9895964 41.0345606, 16.9896384 41.034575, 16.9900542 41.0347599)",,,
30167216,False,residential,True,58.153000000000006,Via G. Battista,"LINESTRING (16.9895964 41.0345606, 16.9891535 41.0344057, 16.9889584 41.0343579)",,,
30167221,False,residential,True,36.138,Via Gallo,"LINESTRING (16.9898825 41.0343176, 16.9895964 41.0345606)",,,
30167228,False,residential,False,121.146,Via Siciliani,"LINESTRING (16.9902514 41.0353312, 16.9915639 41.035786)",,,
30167308,False,residential,True,38.701,Via Laudaddio,"LINESTRING (16.9902514 41.0353312, 16.9900766 41.0356533)",,,
30167228,False,residential,True,89.71000000000001,Via Siciliani,"LINESTRING (16.9902514 41.0353312, 16.9898891 41.0352089, 16.9893028 41.0349602)",,,
30167308,False,residential,False,95.751,Via Laudaddio,"LINESTRING (16.9902514 41.0353312, 16.9903471 41.0351492, 16.9905181 41.0349914, 16.9909108 41.0346375)",,,
30167228,False,residential,True,121.146,Via Siciliani,"LINESTRING (16.9915639 41.035786, 16.9902514 41.0353312)",,,
30167716,False,residential,False,40.05,,"LINESTRING (16.9915639 41.035786, 16.9913432 41.0361054)",,,
30167716,False,residential,True,51.628,,"LINESTRING (16.9915639 41.035786, 16.9918809 41.035388)",,,
30167245,False,residential,False,117.529,Via Giovanni Verga,"LINESTRING (16.9900766 41.0356533, 16.9913432 41.0361054)",,,
30167308,False,residential,False,38.701,Via Laudaddio,"LINESTRING (16.9900766 41.0356533, 16.9902514 41.0353312)",,,
30167308,False,residential,True,39.673,Via Laudaddio,"LINESTRING (16.9900766 41.0356533, 16.9898823 41.0359786)",,,
30167245,False,residential,True,109.25800000000001,Via Giovanni Verga,"LINESTRING (16.9900766 41.0356533, 16.9889611 41.0352757, 16.9888839 41.0352914)",,,
30167245,False,residential,False,68.504,Via Giovanni Verga,"LINESTRING (16.9913432 41.0361054, 16.9920631 41.0363964)",,,
30167245,False,residential,True,117.529,Via Giovanni Verga,"LINESTRING (16.9913432 41.0361054, 16.9900766 41.0356533)",,,
30167716,False,residential,True,40.05,,"LINESTRING (16.9913432 41.0361054, 16.9915639 41.035786)",,,
30167716,False,residential,False,73.768,,"LINESTRING (16.9913432 41.0361054, 16.9912222 41.0363156, 16.9910652 41.0367334)",,,
30167245,False,residential,True,36.365,Via Giovanni Verga,"LINESTRING (16.9928879 41.0367373, 16.9925077 41.0365801)",,,
30167739,False,residential,False,42.611,Via Perotti,"LINESTRING (16.9928879 41.0367373, 16.9931074 41.0363917)",,,
30166185,True,residential,False,5.069,,"LINESTRING (16.9888573 41.0356513, 16.9888536 41.0356968)",,,
30167254,False,residential,False,93.357,Via Gabriele D'Annunzio,"LINESTRING (16.9888573 41.0356513, 16.9898823 41.0359786)",,,
30167254,False,residential,True,93.357,Via Gabriele D'Annunzio,"LINESTRING (16.9898823 41.0359786, 16.9888573 41.0356513)",,,
30167308,False,residential,False,39.673,Via Laudaddio,"LINESTRING (16.9898823 41.0359786, 16.9900766 41.0356533)",,,
30167308,False,residential,True,37.928,Via Laudaddio,"LINESTRING (16.9898823 41.0359786, 16.9897098 41.0362939)",,,
30167675,False,residential,False,60.841,Via Alessandro Manzoni,"LINESTRING (16.9887846 41.0365319, 16.9894704 41.0367102)",,,
30167308,False,residential,False,50.458,Via Laudaddio,"LINESTRING (16.9894704 41.0367102, 16.9897098 41.0362939)",,,
30167675,False,residential,True,60.841,Via Alessandro Manzoni,"LINESTRING (16.9894704 41.0367102, 16.9887846 41.0365319)",,,
30167208,False,residential,False,53.142,Via Carmine,"LINESTRING (16.9909108 41.0346375, 16.9913741 41.0349635)",,,
30167208,False,residential,True,30.033,Via Carmine,"LINESTRING (16.9909108 41.0346375, 16.990669 41.0344383)",,,
30167308,False,residential,True,95.751,Via Laudaddio,"LINESTRING (16.9909108 41.0346375, 16.9905181 41.0349914, 16.9903471 41.0351492, 16.9902514 41.0353312)",,,
30167208,False,residential,False,17.661,Via Carmine,"LINESTRING (16.9918809 41.035388, 16.9919976 41.0355202)",,,
30167208,False,residential,True,21.746,Via Carmine,"LINESTRING (16.9918809 41.035388, 16.9917093 41.0352414)",,,
30167716,False,residential,False,51.628,,"LINESTRING (16.9918809 41.035388, 16.9915639 41.035786)",,,
30167278,False,residential,True,123.741,Via Giosuè Carducci,"LINESTRING (16.9910652 41.0367334, 16.9897098 41.0362939)",,,
30167716,False,residential,True,73.768,,"LINESTRING (16.9910652 41.0367334, 16.9912222 41.0363156, 16.9913432 41.0361054)",,,
30167245,False,residential,False,42.518,Via Giovanni Verga,"LINESTRING (16.9920631 41.0363964, 16.9925077 41.0365801)",,,
30167245,False,residential,True,68.504,Via Giovanni Verga,"LINESTRING (16.9920631 41.0363964, 16.9913432 41.0361054)",,,
30167722,False,residential,False,35.37,Via Francesco De Santis,"LINESTRING (16.9920631 41.0363964, 16.9922525 41.0361122)",,,
30167722,False,residential,True,35.37,Via Francesco De Santis,"LINESTRING (16.9922525 41.0361122, 16.9920631 41.0363964)",,,
30167245,False,residential,False,36.365,Via Giovanni Verga,"LINESTRING (16.9925077 41.0365801, 16.9928879 41.0367373)",,,
30167245,False,residential,True,42.518,Via Giovanni Verga,"LINESTRING (16.9925077 41.0365801, 16.9920631 41.0363964)",,,
30167208,False,residential,False,28.258,Via Carmine,"LINESTRING (16.9931074 41.0363917, 16.9933771 41.036544)",,,
30167739,False,residential,True,42.611,Via Perotti,"LINESTRING (16.9931074 41.0363917, 16.9928879 41.0367373)",,,
309544802,False,residential,True,36.902,Via Giovanni XXIII,"LINESTRING (16.9931074 41.0363917, 16.9932418 41.0360757)",,,
30167208,False,residential,True,81.265,Via Carmine,"LINESTRING (16.9931074 41.0363917, 16.9926046 41.0360393, 16.9924204 41.0358777)",,,
30167208,False,residential,True,28.258,Via Carmine,"LINESTRING (16.9933771 41.036544, 16.9931074 41.0363917)",,,
309544825,False,tertiary,True,32.982,,"LINESTRING (16.9845258 41.030728, 16.9848056 41.0309364)",,,
1235856754,True,secondary,False,17.287999999999997,,"LINESTRING (16.9845258 41.030728, 16.9844572 41.0307256, 16.9843991 41.0306979, 16.9843667 41.0306522)",roundabout,,
30168028,True,secondary,False,23.269,,"LINESTRING (16.9845972 41.0305613, 16.9846287 41.0306079, 16.9846251 41.0306602, 16.9845875 41.0307041, 16.9845258 41.030728)",roundabout,,
30168233,False,secondary,False,53.52499999999999,,"LINESTRING (16.9845972 41.0305613, 16.9846723 41.0304776, 16.9847166 41.0304051, 16.9847578 41.0303112, 16.9847843 41.0302069, 16.9847883 41.0301116)",,SP94,
