osmid,name,highway,oneway,reversed,length,geometry,lanes,junction,maxspeed,bridge,tunnel
23842958,Via Carlo Del Prete,residential,False,True,74.78800000000001,"LINESTRING (11.4768163 45.70445, 11.4770239 45.7042434, 11.4770486 45.7042188, 11.4771309 45.7041369, 11.4771682 45.7040998, 11.4773122 45.7039668, 11.4773796 45.7039046)",,,,,
23842977,Via San Francesco,residential,False,False,143.141,"LINESTRING (11.4768163 45.70445, 11.4768376 45.7044651, 11.4771143 45.7046613, 11.4772514 45.7047504, 11.4774453 45.7048765, 11.4776522 45.7050167, 11.4778063 45.7051212, 11.4780443 45.7052832, 11.4781387 45.7053466)",,,,,
23842956,Corso Giuseppe Garibaldi,residential,False,False,16.45,"LINESTRING (11.478935 45.7034666, 11.4788621 45.7033277)",,,,,
"[23842955, 23842956]",Corso Giuseppe Garibaldi,residential,False,True,60.637,"LINESTRING (11.478935 45.7034666, 11.478961 45.7035173, 11.4790737 45.703737, 11.4792129 45.7039346, 11.4792368 45.7039686)",,,,,
27917373,Via Due Giugno,residential,True,False,134.675,"LINESTRING (11.4782362 45.7019466, 11.4768958 45.7027151)",,,,,
64475703,Via Dante,residential,False,True,25.444,"LINESTRING (11.4782362 45.7019466, 11.478289 45.7020749, 11.4783301 45.7021658)",,,,,
23842956,Corso Giuseppe Garibaldi,residential,False,True,57.741,"LINESTRING (11.4785961 45.7028428, 11.4786958 45.7030265, 11.4788621 45.7033277)",,,,,
23842958,Via Carlo Del Prete,residential,False,False,153.252,"LINESTRING (11.4785961 45.7028428, 11.4785615 45.7028615, 11.4785494 45.7028681, 11.478255 45.7030271, 11.478252 45.7030319, 11.4781578 45.7031833, 11.4781325 45.7032317, 11.4780838 45.7032836, 11.4779614 45.7034141, 11.4775703 45.7037317, 11.4775482 45.7037518, 11.4773796 45.7039046)",,,,,
64475703,Via Dante,residential,False,False,78.062,"LINESTRING (11.4785961 45.7028428, 11.4785135 45.7026324, 11.4783301 45.7021658)",,,,,
23842960,Via Colleoni,tertiary,False,True,66.443,"LINESTRING (11.475881 45.7055541, 11.4757886 45.7054799, 11.4753642 45.7050782)",,,,,
86818402,Via Colleoni,tertiary,False,False,35.084,"LINESTRING (11.475881 45.7055541, 11.4760082 45.7056844, 11.4761406 45.7058123)",,,,,
"[23842954, 1240814373, 1240814374]",Via Munari,residential,False,"[False, True]",143.885,"LINESTRING (11.475881 45.7055541, 11.4759085 45.7055348, 11.4759192 45.7055237, 11.4759224 45.7055172, 11.4759449 45.70547, 11.4759632 45.7054321, 11.4759883 45.7053681, 11.4761407 45.7051378, 11.4763547 45.7048649, 11.4765243 45.7047024, 11.4765383 45.7046903, 11.4768163 45.70445)",,,,,
841715727,Piazza Cesare Battisti,tertiary,True,False,20.027,"LINESTRING (11.4774149 45.7070526, 11.4774903 45.707093, 11.4775497 45.7071357, 11.4775705 45.7071633, 11.4775718 45.7071863)",1,roundabout,,,
24031978,Viale Francesco Bassani,tertiary,False,False,127.73799999999999,"LINESTRING (11.4777163 45.7073078, 11.4778111 45.7073727, 11.4781979 45.7076643, 11.4782671 45.7077168, 11.4784781 45.7078767, 11.4786398 45.7079993, 11.4786564 45.7080119, 11.4787972 45.7081287, 11.4788292 45.7081534)",,,,,
185204897,Piazza Cesare Battisti,tertiary,True,False,17.741999999999997,"LINESTRING (11.4777163 45.7073078, 11.4776508 45.7072974, 11.4776034 45.7072754, 11.4775164 45.7072351)",,,,,
1033984790,Via Roma,residential,False,False,83.863,"LINESTRING (11.4774463 45.7059254, 11.4781387 45.7053466)",,,,,
54873953,Corso Giuseppe Garibaldi,residential,False,False,7.381,"LINESTRING (11.4796187 45.7045165, 11.4795679 45.7044604)",,,,,
24881706,Via Roma,residential,False,True,147.544,"LINESTRING (11.4796187 45.7045165, 11.4790915 45.7047805, 11.4788216 45.7049353, 11.4785538 45.7050868, 11.4783059 45.705242, 11.4781387 45.7053466)",,,,,
54873953,Corso Giuseppe Garibaldi,residential,False,True,58.58,"LINESTRING (11.4796187 45.7045165, 11.4797613 45.7046584, 11.4800388 45.704954)",,,,,
23918603,Piazza Cesare Battisti,tertiary,True,False,5.415,"LINESTRING (11.4772823 45.7071253, 11.4772824 45.7070766)",1,roundabout,,,
1033984790,Via Roma,residential,False,True,83.863,"LINESTRING (11.4781387 45.7053466, 11.4774463 45.7059254)",,,,,
23842977,Via San Francesco,residential,False,True,143.14100000000002,"LINESTRING (11.4781387 45.7053466, 11.4780443 45.7052832, 11.4778063 45.7051212, 11.4776522 45.7050167, 11.4774453 45.7048765, 11.4772514 45.7047504, 11.4771143 45.7046613, 11.4768376 45.7044651, 11.4768163 45.70445)",,,,,
24881706,Via Roma,residential,False,False,147.544,"LINESTRING (11.4781387 45.7053466, 11.4783059 45.705242, 11.4785538 45.7050868, 11.4788216 45.7049353, 11.4790915 45.7047805, 11.4796187 45.7045165)",,,,,
24881707,Via Roma,residential,False,False,41.120000000000005,"LINESTRING (11.4781387 45.7053466, 11.4783035 45.7055086, 11.478467 45.705636)",,,,,
33907035,Piazza Cesare Battisti,tertiary,True,False,29.136,"LINESTRING (11.4772824 45.7070766, 11.4772107 45.7068194)",1,,,,
841715726,Piazza Cesare Battisti,tertiary,True,False,11.332,"LINESTRING (11.4772824 45.7070766, 11.4773133 45.707061, 11.4773579 45.7070454, 11.4774149 45.7070526)",1,roundabout,,,
23918603,Piazza Cesare Battisti,tertiary,True,False,23.026,"LINESTRING (11.4775164 45.7072351, 11.4774732 45.707237, 11.4774356 45.7072245, 11.4773993 45.7072091, 11.4773153 45.7071598, 11.4772823 45.7071253)",1,roundabout,,,
23842960,Via Colleoni,tertiary,False,False,89.761,"LINESTRING (11.4746871 45.7044241, 11.4752937 45.705017, 11.4753431 45.7050597, 11.4753642 45.7050782)",,,,,
52977688,Via Colleoni,tertiary,True,False,22.881,"LINESTRING (11.4746871 45.7044241, 11.4745833 45.7043407, 11.4745444 45.704317, 11.474468 45.7042913)",1,,,,
23918604,Via Mons. Pertile,residential,True,False,96.14699999999999,"LINESTRING (11.4761406 45.7058123, 11.4760994 45.7058338, 11.4760929 45.7058372, 11.4757051 45.7060407, 11.4751506 45.7063316)",,,,,
86818402,Via Colleoni,tertiary,False,True,35.084,"LINESTRING (11.4761406 45.7058123, 11.4760082 45.7056844, 11.475881 45.7055541)",,,,,
"[1240814337, 1033984789]",Via Colleoni,tertiary,False,False,92.18199999999999,"LINESTRING (11.4761406 45.7058123, 11.4763491 45.7060033, 11.4763965 45.7060483, 11.4766354 45.7062749, 11.4768211 45.706451, 11.4768482 45.7064779)",,,,,
338519418,Via Pio XII,residential,False,True,90.923,"LINESTRING (11.4751506 45.7063316, 11.4744516 45.7056756)",,,,,
28546711,Via Monsingnor Pertile,residential,False,False,114.768,"LINESTRING (11.4751506 45.7063316, 11.4743552 45.7067219, 11.4740902 45.7068698, 11.4739556 45.7069384)",,,,,
"[261691388, 23842973]",Via Santa Maria Maddalena,tertiary,True,False,220.065,"LINESTRING (11.4744889 45.7092812, 11.4746229 45.7091749, 11.4747472 45.7090874, 11.47484 45.7090222, 11.4748888 45.7089842, 11.4752188 45.708711, 11.475368 45.7086118, 11.4754588 45.7085496, 11.4756879 45.7083824, 11.4758853 45.7082603, 11.4764575 45.70786)",1,,,,
"[1240481608, 943306460, 261691381]",Via Castelletto,residential,False,True,113.779,"LINESTRING (11.4744889 45.7092812, 11.4744487 45.7092602, 11.4743882 45.7092286, 11.4743134 45.7091831, 11.4742654 45.7091532, 11.4742302 45.7091307, 11.4741985 45.709105, 11.4741526 45.7090458, 11.4741128 45.7090161, 11.4736046 45.7085886, 11.4735166 45.7085223)",,,,,
261691385,Via San Vincenzo,tertiary,False,True,20.694000000000003,"LINESTRING (11.4744889 45.7092812, 11.4744682 45.7092955, 11.4743751 45.7093601, 11.4743064 45.7094166)",2,,,,
185204900,Viale Francesco Bassani,tertiary,True,False,13.325,"LINESTRING (11.4790884 45.7083468, 11.4789509 45.7082751)",2,,,,
24279407,Viale Francesco Bassani,tertiary,False,False,147.21300000000002,"LINESTRING (11.4790884 45.7083468, 11.4791744 45.7084171, 11.4792095 45.7084399, 11.4803558 45.7093312)",2,,,,
"[261691385, 24279405]",Via San Vincenzo,tertiary,False,False,72.461,"LINESTRING (11.4735084 45.7098896, 11.4736565 45.7097579, 11.4736624 45.7097527, 11.4737254 45.7097051, 11.4738417 45.7096482, 11.4740821 45.7095576, 11.4742123 45.709475)",2,,,,
24279408,Via Rasa,residential,True,False,86.731,"LINESTRING (11.4817131 45.7030454, 11.4816292 45.7029757, 11.4812665 45.7026743, 11.4809945 45.7024483)",,,,,
24279409,Piazza Pietro Scalcerle,residential,False,False,36.269,"LINESTRING (11.4817131 45.7030454, 11.4813486 45.7031887, 11.4813061 45.7032054)",,,,,
24279409,Piazza Pietro Scalcerle,residential,False,False,59.839,"LINESTRING (11.4813061 45.7032054, 11.481101 45.7032861, 11.4806347 45.7034695)",,,,,
24279409,Piazza Pietro Scalcerle,residential,False,True,36.269,"LINESTRING (11.4813061 45.7032054, 11.4813486 45.7031887, 11.4817131 45.7030454)",,,,,
24279409,Piazza Pietro Scalcerle,residential,False,False,37.421,"LINESTRING (11.4806347 45.7034695, 11.4803188 45.7035937, 11.4802148 45.7036346)",,,,,
24279409,Piazza Pietro Scalcerle,residential,False,True,59.839,"LINESTRING (11.4806347 45.7034695, 11.481101 45.7032861, 11.4813061 45.7032054)",,,,,
63123224,Via Camillo Benso di Cavour,residential,True,False,84.641,"LINESTRING (11.4806347 45.7034695, 11.4805801 45.7034051, 11.480077 45.7028155)",,,,,
1243835970,Piazza Pietro Scalcerle,residential,True,False,19.664,"LINESTRING (11.4799816 45.7037035, 11.4801601 45.7036507, 11.4802148 45.7036346)",,,,,
1243835974,Piazza Pietro Scalcerle,residential,True,False,14.07,"LINESTRING (11.4799816 45.7037035, 11.48002 45.7037142, 11.480041 45.7037321, 11.4800644 45.7037602, 11.4800651 45.7038022)",,,,,
27917758,Viale Francesco Bassani,tertiary,False,False,51.236000000000004,"LINESTRING (11.4831506 45.7094058, 11.4832111 45.7093658, 11.4835542 45.7091393, 11.4836307 45.7090897)",,,,,
27917758,Viale Francesco Bassani,tertiary,False,True,101.93499999999999,"LINESTRING (11.4831506 45.7094058, 11.4823872 45.7099174, 11.4822358 45.7100084, 11.4821935 45.7100329)",,,,,
53357169,Via F. Bassani,residential,False,False,124.555,"LINESTRING (11.4831506 45.7094058, 11.4836034 45.7098093, 11.4838834 45.7100582, 11.4839841 45.7101477, 11.4841409 45.710287)",,,,,
1033984794,Viale Francesco Bassani,tertiary,True,False,6.438999999999999,"LINESTRING (11.4841856 45.7087018, 11.4841907 45.7086828, 11.4842014 45.708665, 11.4842174 45.7086493)",,roundabout,,,
36964195,Viale Europa,tertiary,True,False,10.335,"LINESTRING (11.4857232 45.7080942, 11.4857913 45.7081167, 11.4858286 45.7081475)",,,,,
24362098,Via Vittorio Veneto,primary,False,False,32.952,"LINESTRING (11.4754918 45.7023028, 11.4754273 45.7024184, 11.475396 45.7024812, 11.4753746 45.702524, 11.4753537 45.7025647, 11.4753454 45.7025809)",2,,50,,
24362098,Via Vittorio Veneto,primary,False,True,34.35,"LINESTRING (11.4754918 45.7023028, 11.4755851 45.7021252, 11.4756194 45.7020611, 11.4756332 45.7020107)",2,,50,,
24031974,Via Corradini,residential,False,True,186.83300000000003,"LINESTRING (11.4847189 45.7028422, 11.4845908 45.7028661, 11.4845544 45.7028786, 11.4844561 45.7029371, 11.4841072 45.7031764, 11.4838385 45.7033748, 11.4835214 45.7035763, 11.483432 45.703625, 11.4829663 45.7038793, 11.4828802 45.7038983)",,,,,
24362100,Via San Gaetano,residential,True,False,126.626,"LINESTRING (11.4847189 45.7028422, 11.4848325 45.7029496, 11.4848625 45.7029945, 11.4850343 45.7031813, 11.4852075 45.7033634, 11.4852264 45.7033843, 11.4853146 45.7034799, 11.4854916 45.7036299, 11.4856311 45.7037143, 11.4856901 45.7037482)",,,,,
24512387,Via San Gaetano,residential,False,False,29.509,"LINESTRING (11.4859009 45.7062331, 11.485686 45.7064024, 11.4856479 45.7064311)",,,,,
24512389,Via Vanzetti,residential,True,False,94.106,"LINESTRING (11.4859009 45.7062331, 11.4854722 45.7058815, 11.4850897 45.7056049)",,,,,
24512387,Via San Gaetano,residential,False,True,140.176,"LINESTRING (11.4842915 45.7072571, 11.4843378 45.7072243, 11.4846671 45.7070727, 11.4848784 45.7069495, 11.4849755 45.7068929, 11.4856479 45.7064311)",,,,,
"[24512388, 841484934, 841484935]",Via Bosco dei Preti,residential,True,False,123.60599999999998,"LINESTRING (11.4842915 45.7072571, 11.4843553 45.7073542, 11.4844827 45.7074215, 11.4847783 45.7075778, 11.4850189 45.7076943, 11.4852196 45.7077907, 11.4854439 45.7079026, 11.4855161 45.7079471)",,,,,
77501974,Via John Fitzgerald Kennedy,residential,False,True,87.734,"LINESTRING (11.4842915 45.7072571, 11.4836621 45.7067462, 11.4835455 45.7066649)",,,,,
23842956,Corso Giuseppe Garibaldi,residential,False,True,16.45,"LINESTRING (11.4788621 45.7033277, 11.478935 45.7034666)",,,,,
23842956,Corso Giuseppe Garibaldi,residential,False,False,57.741,"LINESTRING (11.4788621 45.7033277, 11.4786958 45.7030265, 11.4785961 45.7028428)",,,,,
24512386,Via De Marchi,residential,True,False,207.188,"LINESTRING (11.4788621 45.7033277, 11.4789084 45.7033031, 11.4789675 45.7032716, 11.4790773 45.7031505, 11.479268 45.7028922, 11.4795004 45.7026348, 11.4796664 45.7024461, 11.4800267 45.7020069, 11.4802897 45.7017636)",,,,,
32315813,Via Chilesotti,residential,True,False,35.964,"LINESTRING (11.4840208 45.7017506, 11.4840948 45.7019095, 11.4841921 45.7020503)",,,,,
24279408,Via Rasa,residential,True,False,103.832,"LINESTRING (11.4826427 45.7037164, 11.4825127 45.70363, 11.482265 45.7034489, 11.481868 45.7031586, 11.4817131 45.7030454)",,,,,
24512390,Via Zanella,residential,True,False,102.959,"LINESTRING (11.4826427 45.7037164, 11.4819914 45.7040199, 11.481532 45.7042219)",,,,,
1243854390,Via Trieste,residential,True,False,19.72,"LINESTRING (11.4832868 45.7078161, 11.4830813 45.7077119)",,,,,
24881705,Via San Gaetano,residential,True,False,104.82,"LINESTRING (11.4832868 45.7078161, 11.4832708 45.7077557, 11.4832892 45.7077098, 11.4833516 45.7076815, 11.4840455 45.7073664, 11.4842915 45.7072571)",,,,,
77926503,Viale Francesco Bassani,tertiary,True,False,22.002000000000002,"LINESTRING (11.4805846 45.7094685, 11.4806998 45.7095568, 11.4807481 45.7096276)",1,,,,
24881707,Via Roma,residential,False,True,11.486,"LINESTRING (11.4786117 45.7056574, 11.478467 45.705636)",,,,,
261691385,Via San Vincenzo,tertiary,False,False,9.775,"LINESTRING (11.4742123 45.709475, 11.4743064 45.7094166)",2,,,,
"[261691385, 24279405]",Via San Vincenzo,tertiary,False,True,72.461,"LINESTRING (11.4742123 45.709475, 11.4740821 45.7095576, 11.4738417 45.7096482, 11.4737254 45.7097051, 11.4736624 45.7097527, 11.4736565 45.7097579, 11.4735084 45.7098896)",2,,,,
35956133,Via San Simeone,residential,False,False,22.08,"LINESTRING (11.4774742 45.7098835, 11.4773217 45.7097159)",,,,,
27176029,Via Pecori Giraldi,residential,True,False,110.89,"LINESTRING (11.4774742 45.7098835, 11.477608 45.7097854, 11.4778204 45.7096389, 11.4781109 45.7093873, 11.4783134 45.709089)",,,,,
1188361615,Via Trieste,residential,True,False,93.04899999999999,"LINESTRING (11.4814352 45.706615, 11.480951 45.7062097, 11.4806798 45.7060272, 11.4806324 45.7059953)",,,,,
54873943,Via Corradini,residential,True,False,117.321,"LINESTRING (11.4806324 45.7059953, 11.4806973 45.7059471, 11.4812841 45.7055112, 11.4816673 45.7052266)",,,,,
"[54873953, 64475697]","['Corso Giuseppe Garibaldi', 'Via Trento']",residential,False,False,134.119,"LINESTRING (11.4806324 45.7059953, 11.4805605 45.705946, 11.480313 45.7057763, 11.480221 45.7057132, 11.4802368 45.7056711, 11.4803052 45.7054888, 11.4802287 45.705217, 11.4800672 45.7049933, 11.4800388 45.704954)",,,,,
88065534,Via Fogazzaro,residential,True,False,41.117000000000004,"LINESTRING (11.4806324 45.7059953, 11.4805885 45.706029, 11.4802797 45.7062711)",,,,,
54873943,Via Corradini,residential,True,False,146.627,"LINESTRING (11.4816673 45.7052266, 11.4819752 45.7049006, 11.4822172 45.7045352, 11.4823521 45.7042461, 11.4825305 45.704063)",,,,,
54873943,Via Corradini,residential,True,False,32.754,"LINESTRING (11.4825305 45.704063, 11.4828802 45.7038983)",,,,,
24362098,Via Vittorio Veneto,primary,False,False,165.037,"LINESTRING (11.4753454 45.7025809, 11.4749918 45.7032644, 11.4746481 45.7039541, 11.4746342 45.7039795)",2,,50,,
24362098,Via Vittorio Veneto,primary,False,True,32.952,"LINESTRING (11.4753454 45.7025809, 11.4753537 45.7025647, 11.4753746 45.702524, 11.475396 45.7024812, 11.4754273 45.7024184, 11.4754918 45.7023028)",2,,50,,
27917383,Via Quattro Novembre,residential,False,False,99.334,"LINESTRING (11.4753454 45.7025809, 11.4754739 45.7026676, 11.47628 45.7031908)",,,,,
23842958,Via Carlo Del Prete,residential,False,False,74.788,"LINESTRING (11.4773796 45.7039046, 11.4773122 45.7039668, 11.4771682 45.7040998, 11.4771309 45.7041369, 11.4770486 45.7042188, 11.4770239 45.7042434, 11.4768163 45.70445)",,,,,
23842958,Via Carlo Del Prete,residential,False,True,153.25200000000004,"LINESTRING (11.4773796 45.7039046, 11.4775482 45.7037518, 11.4775703 45.7037317, 11.4779614 45.7034141, 11.4780838 45.7032836, 11.4781325 45.7032317, 11.4781578 45.7031833, 11.478252 45.7030319, 11.478255 45.7030271, 11.4785494 45.7028681, 11.4785615 45.7028615, 11.4785961 45.7028428)",,,,,
27917383,Via Quattro Novembre,residential,False,True,116.58099999999999,"LINESTRING (11.4773796 45.7039046, 11.4772556 45.7038241, 11.4766546 45.703434, 11.4765275 45.7033515, 11.4764693 45.7033137, 11.47628 45.7031908)",,,,,
77517790,Via San Simeone,residential,True,False,71.613,"LINESTRING (11.4779166 45.7104486, 11.4774742 45.7098835)",,,,,
27917383,Via Quattro Novembre,residential,False,False,116.581,"LINESTRING (11.47628 45.7031908, 11.4764693 45.7033137, 11.4765275 45.7033515, 11.4766546 45.703434, 11.4772556 45.7038241, 11.4773796 45.7039046)",,,,,
27917383,Via Quattro Novembre,residential,False,True,99.334,"LINESTRING (11.47628 45.7031908, 11.4754739 45.7026676, 11.4753454 45.7025809)",,,,,
27917375,Via Venticinque Aprile,residential,False,True,48.268,"LINESTRING (11.4765 45.7023804, 11.4768958 45.7027151)",,,,,
27917375,Via Venticinque Aprile,residential,False,False,71.959,"LINESTRING (11.4765 45.7023804, 11.4759721 45.7019775, 11.4759375 45.7019511, 11.4758741 45.7019032)",,,,,
27917375,Via Venticinque Aprile,residential,False,False,48.268,"LINESTRING (11.4768958 45.7027151, 11.4765 45.7023804)",,,,,
27917384,Via Due Giugno,residential,True,False,71.307,"LINESTRING (11.4768958 45.7027151, 11.47628 45.7031908)",,,,,
1177181713,Via Venticinque Aprile,residential,True,False,14.352,"LINESTRING (11.4757545 45.7018048, 11.4758741 45.7019032)",,,,,
1177181721,Via Vittorio Veneto,primary,True,False,6.686,"LINESTRING (11.4757545 45.7018048, 11.4757471 45.7018279, 11.4757354 45.7018497, 11.4757257 45.701861)",2,roundabout,,,
27917751,Viale Francesco Bassani,tertiary,True,False,3.596,"LINESTRING (11.4816794 45.7103192, 11.4816364 45.7103072)",,roundabout,,,
27917751,Viale Francesco Bassani,tertiary,True,False,15.124,"LINESTRING (11.4816364 45.7103072, 11.4815974 45.7102868, 11.4815675 45.71026, 11.4815487 45.7102286, 11.4815425 45.7101949)",,roundabout,,,
27917779,Viale Francesco Bassani,tertiary,True,False,24.622,"LINESTRING (11.4815425 45.7101949, 11.4814531 45.7101369, 11.4813103 45.7100441)",,,,,
841712623,Viale Francesco Bassani,tertiary,True,False,17.064999999999998,"LINESTRING (11.4815425 45.7101949, 11.481551 45.710157, 11.4815752 45.7101226, 11.481613 45.7100947, 11.4816609 45.7100759)",,roundabout,,,
841712624,Viale Francesco Bassani,tertiary,True,False,9.734,"LINESTRING (11.4816609 45.7100759, 11.4817225 45.7100677, 11.4817844 45.7100745)",,roundabout,,,
27917763,Viale Francesco Bassani,tertiary,True,False,32.291,"LINESTRING (11.4817844 45.7100745, 11.4819933 45.7100692, 11.4821935 45.7100329)",,,,,
841712625,Viale Francesco Bassani,tertiary,True,False,20.094,"LINESTRING (11.4817844 45.7100745, 11.4818418 45.7100971, 11.4818734 45.7101202, 11.4818968 45.7101503, 11.4819078 45.7101837, 11.4819058 45.7102179)",,roundabout,,,
27917751,Viale Francesco Bassani,tertiary,True,False,9.119,"LINESTRING (11.4819058 45.7102179, 11.4818864 45.7102566, 11.4818504 45.710289)",,roundabout,,,
136430047,Via Monte Grappa,tertiary,True,False,10.232,"LINESTRING (11.4818625 45.7104841, 11.4817681 45.7104199)",,,,,
24279410,Viale Francesco Bassani,tertiary,True,False,30.504,"LINESTRING (11.4821935 45.7100329, 11.4821079 45.7100981, 11.481976 45.7101656, 11.4819058 45.7102179)",,,,,
27917758,Viale Francesco Bassani,tertiary,False,False,101.935,"LINESTRING (11.4821935 45.7100329, 11.4822358 45.7100084, 11.4823872 45.7099174, 11.4831506 45.7094058)",,,,,
27917766,Viale Francesco Bassani,tertiary,True,False,27.457,"LINESTRING (11.4813103 45.7100441, 11.4814948 45.7100633, 11.4816609 45.7100759)",,,,,
78051140,Viale Francesco Bassani,tertiary,False,True,63.711,"LINESTRING (11.4813103 45.7100441, 11.4811708 45.7099569, 11.4807481 45.7096276)",2,,,,
1241776681,Via Divisione Julia,residential,False,False,29.305,"LINESTRING (11.485822 45.710168, 11.4859897 45.7104041)",,,,,
30247839,Via Divisione Julia,residential,False,True,191.392,"LINESTRING (11.485822 45.710168, 11.4857428 45.7100895, 11.4844389 45.7088848, 11.4843338 45.7087961)",,,,,
1241776681,Via Divisione Julia,residential,False,True,29.305,"LINESTRING (11.4859897 45.7104041, 11.485822 45.710168)",,,,,
185204896,Piazza Cesare Battisti,tertiary,True,False,30.653,"LINESTRING (11.4772107 45.7068194, 11.4772947 45.7068837, 11.477345 45.7069513, 11.4774149 45.7070526)",1,,,,
"[1033984788, 1033984789]",Via Colleoni,tertiary,False,True,47.272000000000006,"LINESTRING (11.4772107 45.7068194, 11.4771261 45.7067358, 11.4768482 45.7064779)",,,,,
34203855,Via Guido Negri,residential,True,False,16.005,"LINESTRING (11.4816002 45.7104489, 11.4816364 45.7103072)",,,,,
24512387,Via San Gaetano,residential,False,False,140.17600000000002,"LINESTRING (11.4856479 45.7064311, 11.4849755 45.7068929, 11.4848784 45.7069495, 11.4846671 45.7070727, 11.4843378 45.7072243, 11.4842915 45.7072571)",,,,,
24512387,Via San Gaetano,residential,False,True,29.509,"LINESTRING (11.4856479 45.7064311, 11.485686 45.7064024, 11.4859009 45.7062331)",,,,,
27176029,Via Pecori Giraldi,residential,True,False,104.612,"LINESTRING (11.4783134 45.709089, 11.4784652 45.7088026, 11.4785379 45.7086852, 11.478711 45.7084712, 11.4788994 45.7083489, 11.4789283 45.7083074, 11.4789509 45.7082751)",,,,,
35956122,Via Mameli,residential,True,False,123.34300000000002,"LINESTRING (11.4783134 45.709089, 11.4788017 45.7095159, 11.4792118 45.7098643, 11.4793028 45.7099564)",,,,,
77517793,Via Monte Corno,residential,False,True,61.650999999999996,"LINESTRING (11.4783134 45.709089, 11.477723 45.7089615, 11.4775503 45.7089852)",,,,,
297951854,Via San Simeone,residential,True,False,21.037,"LINESTRING (11.4772223 45.7095399, 11.4773217 45.7097159)",,,,,
35956126,Via Monte Cengio,residential,True,False,22.191000000000003,"LINESTRING (11.4772223 45.7095399, 11.4771444 45.7095908, 11.4770693 45.709625, 11.4769883 45.7096515)",,,,,
28546711,Via Monsingnor Pertile,residential,False,True,114.768,"LINESTRING (11.4739556 45.7069384, 11.4740902 45.7068698, 11.4743552 45.7067219, 11.4751506 45.7063316)",,,,,
"[77926491, 35956135]",Via Monsingnor Pertile,residential,False,False,91.532,"LINESTRING (11.4739556 45.7069384, 11.4745386 45.707584, 11.4745495 45.7076126, 11.4745639 45.7076412)",,,,yes,
338519418,Via Pio XII,residential,False,False,25.541,"LINESTRING (11.4742585 45.7053939, 11.4743878 45.7056051)",,,,,
23842960,Via Colleoni,tertiary,False,False,66.443,"LINESTRING (11.4753642 45.7050782, 11.4757886 45.7054799, 11.475881 45.7055541)",,,,,
23842960,Via Colleoni,tertiary,False,True,89.761,"LINESTRING (11.4753642 45.7050782, 11.4753431 45.7050597, 11.4752937 45.705017, 11.4746871 45.7044241)",,,,,
23842972,Via Gioberti,residential,False,False,114.013,"LINESTRING (11.475062 45.7064793, 11.4757177 45.7070935, 11.476009 45.7069328)",,,,,
24362098,Via Vittorio Veneto,primary,False,True,165.037,"LINESTRING (11.4746342 45.7039795, 11.4746481 45.7039541, 11.4749918 45.7032644, 11.4753454 45.7025809)",2,,50,,
