osmid,highway,oneway,reversed,length,name,geometry,lanes,ref,maxspeed,access
175584219,residential,False,True,50.465,Via Breschi,"LINESTRING (10.832387 43.9057176, 10.8322469 43.9057537, 10.8320779 43.9057963, 10.8320241 43.9058159, 10.8319887 43.905833, 10.8319503 43.9058567, 10.8318592 43.9059413)",,,,
175584164,residential,False,True,31.962,Via Gelsomino,"LINESTRING (10.8322136 43.9060733, 10.8321092 43.9060338, 10.8318592 43.9059413)",,,,
175584139,residential,False,False,18.292,,"LINESTRING (10.8338374 43.906204, 10.8337383 43.9060558)",,,,
175584164,residential,False,False,73.919,Via Gelsomino,"LINESTRING (10.8310251 43.9056571, 10.8318592 43.9059413)",,,,
269984612,unclassified,True,False,8.333,Via Castruccio Castracani,"LINESTRING (10.8310251 43.9056571, 10.8310138 43.9057316)",,,,
175584210,residential,False,False,43.274,Via San Lodovico,"LINESTRING (10.8333975 43.9060861, 10.8332742 43.9061093, 10.8331347 43.906146, 10.8330463 43.9061429, 10.8329689 43.9061083, 10.8328961 43.9060772)",,,,
175584210,residential,False,True,27.514,Via San Lodovico,"LINESTRING (10.8333975 43.9060861, 10.8336363 43.9060629, 10.8337383 43.9060558)",,,,
175584219,residential,False,True,93.492,Via Breschi,"LINESTRING (10.8333975 43.9060861, 10.833242 43.9060494, 10.8328396 43.9059026, 10.8326573 43.9057808, 10.8325768 43.9057383, 10.832537 43.9057222, 10.8324977 43.90571, 10.8324789 43.9057046, 10.8324665 43.9057031, 10.8324554 43.9057028, 10.8324463 43.9057038, 10.8324357 43.9057057, 10.832387 43.9057176)",,,,
48064392,unclassified,True,False,94.935,Via Romana,"LINESTRING (10.8348016 43.9061511, 10.8349224 43.9061721, 10.835014 43.9061975, 10.8350896 43.9062237, 10.8351559 43.90625, 10.8352016 43.9062727, 10.8352545 43.9062998, 10.8353108 43.9063337, 10.8356787 43.90659, 10.8357463 43.9066406)",,,,
175584216,residential,False,True,60.540000000000006,,"LINESTRING (10.8272881 43.9023269, 10.8276603 43.9021863, 10.827984 43.9021231)",,,,
"[175584225, 175588418, 816583919]",residential,False,True,583.866,"['Via Gabella', 'Via Torre']","LINESTRING (10.8272881 43.9023269, 10.8273028 43.9023511, 10.8273805 43.9024594, 10.8274618 43.9025689, 10.8277354 43.9024588, 10.8278829 43.9024105, 10.8279929 43.9024105, 10.8281638 43.9024284, 10.8282389 43.902471, 10.8283596 43.9025541, 10.8285338 43.9026526, 10.8288664 43.9028923, 10.8292016 43.903072, 10.8292741 43.9031203, 10.8292821 43.9031512, 10.8292419 43.9031957, 10.8292016 43.903242, 10.8291909 43.9032962, 10.8291802 43.9033754, 10.8291748 43.903443, 10.8291764 43.9034637, 10.8291788 43.9034951, 10.8291918 43.9035951, 10.8292113 43.9036576, 10.829259 43.9037456, 10.8293086 43.9038297, 10.829376 43.9039957, 10.8295181 43.9045504, 10.8295319 43.9045905, 10.8295432 43.9046232, 10.8295903 43.9046918, 10.8295978 43.9047248, 10.8296002 43.904749, 10.8295774 43.9050089, 10.8295761 43.9051555, 10.8295786 43.9052046, 10.8295871 43.9052435, 10.8296201 43.9053157, 10.8296347 43.9053304, 10.8296544 43.9053503, 10.8296961 43.9053924, 10.829857 43.9054735, 10.8300117 43.9055302, 10.8302933 43.9055978, 10.8306832 43.9056726, 10.8310138 43.9057316)",,,,
175584148,unclassified,True,False,18.833,,"LINESTRING (10.8348191 43.9059822, 10.8348016 43.9061511)",,,,
816583930,unclassified,False,False,46.994,Via Giuseppe Garibaldi,"LINESTRING (10.8348191 43.9059822, 10.8347005 43.9059682, 10.8342409 43.905911)",,,,
816583930,unclassified,False,True,57.34700000000001,Via Giuseppe Garibaldi,"LINESTRING (10.8348191 43.9059822, 10.8352332 43.9060217, 10.8352827 43.9060332, 10.8353499 43.9060498, 10.8353995 43.9060676, 10.8355039 43.9061097)",,,,
994000404,unclassified,False,False,4.395,Via Giuseppe Garibaldi,"LINESTRING (10.8342409 43.905911, 10.8341867 43.9059049)",,,,
175584210,residential,False,False,43.551,Via San Lodovico,"LINESTRING (10.8342409 43.905911, 10.8340198 43.9059876, 10.8338557 43.9060366, 10.8338379 43.9060416, 10.8338134 43.9060453, 10.8337904 43.9060484, 10.8337383 43.9060558)",,,,
816583930,unclassified,False,True,46.994,Via Giuseppe Garibaldi,"LINESTRING (10.8342409 43.905911, 10.8347005 43.9059682, 10.8348191 43.9059822)",,,,
175584143,unclassified,False,True,154.438,Via Giuseppe Garibaldi,"LINESTRING (10.8323752 43.9055334, 10.832483 43.9055423, 10.8325172 43.9055472, 10.8325541 43.9055535, 10.8325822 43.9055602, 10.832603 43.905566, 10.8326272 43.9055752, 10.8327843 43.9056542, 10.8329518 43.9057341, 10.832978 43.9057445, 10.8330649 43.905779, 10.8331248 43.9058024, 10.8331717 43.9058207, 10.8332082 43.9058302, 10.833253 43.905839, 10.8332875 43.9058441, 10.8333658 43.9058537, 10.8334969 43.9058668, 10.8335741 43.9058727, 10.8341867 43.9059049)",,,,
"[816583928, 175584115]",residential,False,True,20.681,Via San Lodovico,"LINESTRING (10.8323752 43.9055334, 10.8323738 43.9055671, 10.8323703 43.9056505, 10.8323703 43.9056698, 10.8323723 43.9056843, 10.8323777 43.9056983, 10.832387 43.9057176)",,,,
"[175584129, 994000700]",unclassified,False,False,109.78699999999999,"['Via Giuseppe Garibaldi', 'Via Castruccio Castracani']","LINESTRING (10.8323752 43.9055334, 10.8323413 43.9055301, 10.8323128 43.9055267, 10.8322835 43.9055234, 10.8322535 43.9055206, 10.8322288 43.905519, 10.8322029 43.9055192, 10.8317486 43.9055306, 10.8316665 43.905533, 10.8316335 43.9055326, 10.8316035 43.90553, 10.8315778 43.9055236, 10.8315557 43.9055134, 10.8315362 43.9055013, 10.8315106 43.9054854, 10.8314875 43.9054714, 10.8314658 43.9054602, 10.8314398 43.905451, 10.8313889 43.9054382, 10.8312773 43.9054115, 10.8312166 43.9053997, 10.8311804 43.905393, 10.8310555 43.9053804)",,,,
175585327,residential,False,False,24.168,Via della Pace,"LINESTRING (10.8301065 43.9061924, 10.8303157 43.906349)",,,,
175584162,residential,False,False,46.784,Via della Pace,"LINESTRING (10.8305505 43.9065013, 10.8302972 43.9068804)",,,,
175585321,residential,False,True,25.311,Via della Pace,"LINESTRING (10.8305505 43.9065013, 10.8303157 43.906349)",,,,
175584162,residential,False,True,85.912,Via della Pace,"LINESTRING (10.8305505 43.9065013, 10.830635 43.9063822, 10.8308242 43.9061332, 10.8309548 43.9059162, 10.8309651 43.9058984, 10.8309783 43.9058647, 10.8309997 43.9058024)",,,,
175585320,unclassified,False,False,257.426,Via Bocchi,"LINESTRING (10.8369522 43.9071498, 10.8368762 43.9071691, 10.836572 43.9071821, 10.8364266 43.9072052, 10.8362898 43.9072656, 10.8362035 43.9073277, 10.8360545 43.9074433, 10.8359687 43.9075013, 10.8359097 43.9075361, 10.8358346 43.9075592, 10.835738 43.907567, 10.8356533 43.9075548, 10.835561 43.9075245, 10.8354387 43.9074814, 10.8353529 43.9074698, 10.8352949 43.907463, 10.8352566 43.9074934, 10.8352455 43.9075365, 10.8352546 43.9075848, 10.835326 43.9076425, 10.8353846 43.9076907, 10.8354032 43.9077529, 10.8353925 43.9078175, 10.835352 43.9078413, 10.8352822 43.9078413, 10.8352206 43.9078432, 10.835175 43.9078626, 10.8351493 43.9078872, 10.8351413 43.90792, 10.8351735 43.9081597, 10.8351911 43.9081949, 10.8352393 43.9082239)",,,,yes
243556176,unclassified,False,False,122.15000000000003,Via Corta,"LINESTRING (10.8369522 43.9071498, 10.8367549 43.906977, 10.8365415 43.9067963, 10.8365254 43.9067864, 10.8365048 43.9067767, 10.8364725 43.9067667, 10.8364355 43.906759, 10.8363916 43.9067518, 10.8363538 43.9067495, 10.8363192 43.906749, 10.8362922 43.9067506, 10.8360776 43.9067697, 10.8360583 43.9067708, 10.8360384 43.9067715, 10.8360064 43.9067704, 10.8359719 43.9067675, 10.8359409 43.9067628, 10.8359197 43.9067586, 10.8358967 43.9067514, 10.8358755 43.906742, 10.8358436 43.9067273, 10.8358118 43.9067101, 10.8357834 43.9066872, 10.8357463 43.9066406)",,,,yes
243556176,unclassified,False,True,108.35,Via Corta,"LINESTRING (10.8369522 43.9071498, 10.8370569 43.9072409, 10.8370893 43.9072664, 10.8371139 43.907283, 10.8373142 43.9074051, 10.8374945 43.9075194, 10.8375468 43.9075494, 10.8376023 43.9075772, 10.837762 43.9076517, 10.8378181 43.9076767, 10.8380115 43.9077417)",,,,yes
243519099,primary,False,True,343.285,Strada Regionale Lucchese,"LINESTRING (10.8308844 43.9021218, 10.83101 43.9021436, 10.8311339 43.9021701, 10.8312358 43.9021972, 10.8313339 43.9022316, 10.831463 43.9022877, 10.8316011 43.9023514, 10.8326628 43.9029481, 10.8334405 43.903365, 10.8340228 43.9037008, 10.8343625 43.9038933)",2,SR435,50,yes
48064396,unclassified,False,False,48.108000000000004,Via Castellani,"LINESTRING (10.8352393 43.9082239, 10.835211 43.9082621, 10.8352137 43.9083104, 10.8352286 43.9084481, 10.8352449 43.9085772, 10.8352573 43.9086499)",,,,yes
48064396,unclassified,False,True,236.56900000000002,Via Castellani,"LINESTRING (10.8352393 43.9082239, 10.8352849 43.9081949, 10.8353278 43.9081833, 10.8354566 43.9081775, 10.8356041 43.9081795, 10.835739 43.9081814, 10.8359598 43.9081873, 10.8362077 43.9082075, 10.8364976 43.9082211, 10.8366075 43.9082182, 10.8367001 43.9082124, 10.8368033 43.908195, 10.836924 43.9081679, 10.8370206 43.908138, 10.8371565 43.9080809, 10.837317 43.9080134, 10.8374388 43.9079658, 10.8380115 43.9077417)",,,,yes
175585320,unclassified,False,True,257.42600000000004,Via Bocchi,"LINESTRING (10.8352393 43.9082239, 10.8351911 43.9081949, 10.8351735 43.9081597, 10.8351413 43.90792, 10.8351493 43.9078872, 10.835175 43.9078626, 10.8352206 43.9078432, 10.8352822 43.9078413, 10.835352 43.9078413, 10.8353925 43.9078175, 10.8354032 43.9077529, 10.8353846 43.9076907, 10.835326 43.9076425, 10.8352546 43.9075848, 10.8352455 43.9075365, 10.8352566 43.9074934, 10.8352949 43.907463, 10.8353529 43.9074698, 10.8354387 43.9074814, 10.835561 43.9075245, 10.8356533 43.9075548, 10.835738 43.907567, 10.8358346 43.9075592, 10.8359097 43.9075361, 10.8359687 43.9075013, 10.8360545 43.9074433, 10.8362035 43.9073277, 10.8362898 43.9072656, 10.8364266 43.9072052, 10.836572 43.9071821, 10.8368762 43.9071691, 10.8369522 43.9071498)",,,,yes
48064396,unclassified,False,True,48.108,Via Castellani,"LINESTRING (10.8352573 43.9086499, 10.8352449 43.9085772, 10.8352286 43.9084481, 10.8352137 43.9083104, 10.835211 43.9082621, 10.8352393 43.9082239)",,,,yes
269984612,unclassified,True,False,7.953,Via Castruccio Castracani,"LINESTRING (10.8310138 43.9057316, 10.8309997 43.9058024)",,,,
