osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction,access
1171485840,,,Via Giacomo Matteotti,residential,True,False,51.583,"LINESTRING (12.3794663 42.1421774, 12.3799167 42.1419723, 12.3799994 42.1419346)",,
1171485840,,,Via Giacomo Matteotti,residential,True,False,51.98,"LINESTRING (12.378942 42.142437, 12.3794663 42.1421774)",,
39504856,,,Via Giacomo Matteotti,residential,True,False,29.034,"LINESTRING (12.378942 42.142437, 12.3786702 42.1425687, 12.3786428 42.1425673)",,
1171485838,,,Via Quintilio Gentili,residential,False,True,34.843,"LINESTRING (12.378942 42.142437, 12.378993 42.1424802, 12.3790463 42.1425254, 12.3792054 42.1426818)",,
39504857,,,Via Dante Alighieri,residential,True,False,99.251,"LINESTRING (12.3782969 42.1416834, 12.378942 42.142437)",,
39504858,,,Via Bonaventura Lensen,residential,True,False,46.79,"LINESTRING (12.3782969 42.1416834, 12.378743 42.1414233)",,
39504858,,,Via Bonaventura Lensen,residential,True,False,6.451,"LINESTRING (12.3782319 42.1416511, 12.3782969 42.1416834)",,
323847210,,,Via Carlo Maggiorani,residential,False,True,27.958,"LINESTRING (12.3811282 42.1413956, 12.3812798 42.1416205)",,
323847211,,,Via Carlo Maggiorani,residential,False,False,54.97,"LINESTRING (12.3811282 42.1413956, 12.3808469 42.1409474)",,
170166621,,,Via Adriano Primo,residential,False,False,76.973,"LINESTRING (12.3811493 42.1380484, 12.3812508 42.1380724, 12.3819395 42.1384119)",,
"[325158537, 325158538, 454013342]",,,"['Piazza Fontana Secca', 'Via San Giovanni', ""Via Sant'Andrea""]",residential,False,False,122.417,"LINESTRING (12.3838251 42.1414654, 12.3838642 42.1415481, 12.3838915 42.1416638, 12.3839067 42.1417287, 12.3839259 42.1418756, 12.3839591 42.1419998, 12.3840309 42.1420573, 12.384055 42.142145, 12.3841029 42.142243, 12.3842274 42.1425112)",,
325158538,,,Via San Giovanni,residential,False,True,51.413,"LINESTRING (12.3838251 42.1414654, 12.3836895 42.1412937, 12.3834826 42.1410796)",,
325924171,,,Piazza dei Calderari,residential,False,True,15.294,"LINESTRING (12.3838251 42.1414654, 12.3839956 42.141446, 12.3840086 42.1414459)",,
325187522,,,Via di Santa Lucia,residential,False,True,267.153,"LINESTRING (12.3859528 42.1435129, 12.385713 42.1433309, 12.38546 42.1431573, 12.3851901 42.1429906, 12.3850273 42.1428174, 12.3848881 42.1426708, 12.384766 42.142532, 12.3846781 42.1424825, 12.3846318 42.1425169, 12.384598 42.1425659, 12.3845809 42.142679, 12.3846302 42.1428544, 12.3846905 42.1430516, 12.3847768 42.1431962, 12.3846887 42.143224, 12.3845763 42.1432407, 12.3844697 42.1432222)",,
170166624,,,Via G. Salvemini,residential,False,True,131.522,"LINESTRING (12.3827681 42.1376403, 12.3828142 42.1377299, 12.3832334 42.1387714)",,
334329696,,,Circonvallazione Rocca,residential,False,True,38.321,"LINESTRING (12.3827681 42.1376403, 12.3827518 42.137716, 12.382714 42.1379825)",,
170166623,,,Via Unità d'Italia,residential,False,True,54.998,"LINESTRING (12.3819395 42.1384119, 12.3820053 42.1379197)",,
170166621,,,Via Adriano Primo,residential,False,False,100.689,"LINESTRING (12.3819395 42.1384119, 12.3821314 42.1385004, 12.3822403 42.1385785, 12.382527 42.1389554, 12.3825829 42.1390024, 12.3827457 42.1390512)",,
170166621,,,Via Adriano Primo,residential,False,True,76.973,"LINESTRING (12.3819395 42.1384119, 12.3812508 42.1380724, 12.3811493 42.1380484)",,
325854634,,,Via P. Venturi,residential,False,False,60.32300000000001,"LINESTRING (12.3819395 42.1384119, 12.3821855 42.1384393, 12.382443 42.1384602, 12.382665 42.1384812)",,
170166624,,,Via G. Salvemini,residential,False,False,131.522,"LINESTRING (12.3832334 42.1387714, 12.3828142 42.1377299, 12.3827681 42.1376403)",,
334329696,,,Circonvallazione Rocca,residential,False,False,34.993,"LINESTRING (12.3832334 42.1387714, 12.3830155 42.1388084, 12.3828683 42.1388194, 12.38282 42.1388354)",,
"[334329696, 170166622]",,,"['Via della Rocca', 'Circonvallazione Rocca']",residential,False,True,149.005,"LINESTRING (12.3832334 42.1387714, 12.3832764 42.1387895, 12.3834404 42.1389245, 12.3834773 42.1389374, 12.3835145 42.1389339, 12.3835689 42.1389187, 12.383693 42.1389141, 12.3837293 42.1389263, 12.383758 42.1389436, 12.3838573 42.1391574, 12.3839096 42.1394269, 12.3835055 42.139649)",,
325854198,,,Via Adriano Primo,residential,False,False,25.037000000000003,"LINESTRING (12.38282 42.1388354, 12.3827959 42.1388602, 12.3827457 42.1390512)",,
334329696,,,Circonvallazione Rocca,residential,False,False,43.56100000000001,"LINESTRING (12.38282 42.1388354, 12.382714 42.1387474, 12.3826626 42.138655, 12.382665 42.1384812)",,
334329696,,,Circonvallazione Rocca,residential,False,True,34.992999999999995,"LINESTRING (12.38282 42.1388354, 12.3828683 42.1388194, 12.3830155 42.1388084, 12.3832334 42.1387714)",,
170166621,,,Via Adriano Primo,residential,False,False,92.99000000000001,"LINESTRING (12.3827457 42.1390512, 12.3829438 42.1391271, 12.3831319 42.1392562, 12.383274 42.1393937, 12.3835055 42.139649)",,
170166621,,,Via Adriano Primo,residential,False,True,100.689,"LINESTRING (12.3827457 42.1390512, 12.3825829 42.1390024, 12.382527 42.1389554, 12.3822403 42.1385785, 12.3821314 42.1385004, 12.3819395 42.1384119)",,
325854198,,,Via Adriano Primo,residential,False,True,25.037000000000003,"LINESTRING (12.3827457 42.1390512, 12.3827959 42.1388602, 12.38282 42.1388354)",,
170166622,,,Via della Rocca,residential,False,True,101.453,"LINESTRING (12.3835055 42.139649, 12.3825204 42.1401957)",,
325226768,,,Vicolo del Moro,residential,False,False,19.778,"LINESTRING (12.3835055 42.139649, 12.3836294 42.1398013)",,
170166621,,,Via Adriano Primo,residential,False,True,92.99,"LINESTRING (12.3835055 42.139649, 12.383274 42.1393937, 12.3831319 42.1392562, 12.3829438 42.1391271, 12.3827457 42.1390512)",,
"[334329696, 170166622]",,,"['Via della Rocca', 'Circonvallazione Rocca']",residential,False,False,149.00500000000002,"LINESTRING (12.3835055 42.139649, 12.3839096 42.1394269, 12.3838573 42.1391574, 12.383758 42.1389436, 12.3837293 42.1389263, 12.383693 42.1389141, 12.3835689 42.1389187, 12.3835145 42.1389339, 12.3834773 42.1389374, 12.3834404 42.1389245, 12.3832764 42.1387895, 12.3832334 42.1387714)",,
170166622,,,Via della Rocca,residential,False,False,101.453,"LINESTRING (12.3825204 42.1401957, 12.3835055 42.139649)",,
"[454013339, 959551292]",,,"['Piazza Cesare Leonelli', 'Corso Vittorio Emanuele']",residential,False,False,47.45,"LINESTRING (12.3825204 42.1401957, 12.3828557 42.1404841, 12.3828944 42.14052)",,
"[454013339, 1150419357]",,,Corso Vittorio Emanuele,residential,False,True,248.80499999999998,"LINESTRING (12.3825204 42.1401957, 12.3823619 42.1400611, 12.3822038 42.1399269, 12.3819935 42.1397483, 12.3819312 42.1396954, 12.3817936 42.1395786, 12.3816853 42.1394867, 12.3815791 42.1393965, 12.3814774 42.1393102, 12.3813793 42.1392269, 12.3810066 42.1388967, 12.3807914 42.1387012, 12.3805653 42.1384917)",,
330100564,2,SP14a,Via della Vittoria,secondary,False,True,19.799,"LINESTRING (12.3807231 42.1377841, 12.3809504 42.1377267)",,
"[170167824, 330100565]",2,"['SP14/a', 'SP14a']",Via della Vittoria,secondary,True,False,44.781,"LINESTRING (12.3807231 42.1377841, 12.3806089 42.1378614, 12.3805555 42.1379041, 12.3803382 42.138068)",,
330100566,2,SP14a,Via della Vittoria,secondary,True,False,31.414,"LINESTRING (12.3802368 42.1379831, 12.3805609 42.1378346)",,
416968923,2,,,secondary,True,False,13.898,"LINESTRING (12.3802368 42.1379831, 12.3802696 42.1379888, 12.3802986 42.1380016, 12.380321 42.1380203, 12.3803346 42.1380432, 12.3803382 42.138068)",roundabout,
325246274,2,,,secondary,True,False,5.359,"LINESTRING (12.3801728 42.138134, 12.3801476 42.1381187, 12.3801296 42.1380987)",roundabout,
39504912,2,SP10a,Via del Pavone,secondary,False,False,23.265,"LINESTRING (12.3805653 42.1384917, 12.3804772 42.1386148, 12.380433 42.1386765)",,
330100560,2,SP13a,Via Roma,secondary,False,True,48.421,"LINESTRING (12.3805653 42.1384917, 12.3802339 42.1381925, 12.3802209 42.1381452)",,
"[454013339, 1150419357]",,,Corso Vittorio Emanuele,residential,False,False,248.80499999999998,"LINESTRING (12.3805653 42.1384917, 12.3807914 42.1387012, 12.3810066 42.1388967, 12.3813793 42.1392269, 12.3814774 42.1393102, 12.3815791 42.1393965, 12.3816853 42.1394867, 12.3817936 42.1395786, 12.3819312 42.1396954, 12.3819935 42.1397483, 12.3822038 42.1399269, 12.3823619 42.1400611, 12.3825204 42.1401957)",,
170168036,,,,residential,False,False,294.96899999999994,"LINESTRING (12.3783793 42.1367715, 12.3786307 42.1370072, 12.3789632 42.137348, 12.3791381 42.1376145, 12.3792012 42.1377424, 12.3792394 42.1378556, 12.3792459 42.137932, 12.3792336 42.1379874, 12.3791308 42.1380909, 12.3790525 42.1381241, 12.3788843 42.1381621, 12.3785846 42.1381872, 12.3782896 42.1382807, 12.3780924 42.1384328, 12.3779945 42.1385895, 12.3779464 42.1386595)",,
657716990,2,SP13a,Via Roma,tertiary,False,False,82.03399999999999,"LINESTRING (12.3783793 42.1367715, 12.3786152 42.1368279, 12.3787535 42.1368849, 12.378956 42.1370258, 12.3791526 42.1372046)",,
657716990,2,SP13a,Via Roma,tertiary,False,True,46.153,"LINESTRING (12.3783793 42.1367715, 12.378267 42.136747, 12.3780615 42.136697, 12.3778466 42.1366442)",,
"[325682812, 170169205]",,,"['Piazzale Ortonelli', 'Via delle Conce']",residential,False,False,198.869,"LINESTRING (12.3803592 42.1388708, 12.3803944 42.1389385, 12.3804111 42.139023, 12.3804787 42.1393656, 12.3806316 42.1397375, 12.380766 42.1400474, 12.380942 42.1400221, 12.3810105 42.1400474, 12.3810496 42.1401943, 12.3811596 42.140303, 12.3812536 42.140367)",,
1150415863,,,,secondary,True,False,13.473,"LINESTRING (12.3803592 42.1388708, 12.3803572 42.1388796, 12.3803395 42.1389044, 12.380312 42.1389237, 12.3802777 42.1389355, 12.3802401 42.1389387)",,
323847211,,,Via Carlo Maggiorani,residential,False,True,54.97,"LINESTRING (12.3808469 42.1409474, 12.3811282 42.1413956)",,
323845830,,,Via Cristoforo Chiatti,residential,True,False,55.636,"LINESTRING (12.3808469 42.1409474, 12.3807777 42.140969, 12.3804322 42.1410768, 12.3802256 42.1411426)",,
325436781,,,Via Carlo Maggiorani,residential,False,False,37.891,"LINESTRING (12.3808469 42.1409474, 12.3807302 42.1407441, 12.3807465 42.1406249)",,
1171485837,,,Viale Ungheria,residential,True,False,49.983,"LINESTRING (12.3802256 42.1411426, 12.3800569 42.1408686, 12.3799738 42.1407337)",,
"[39504854, 1171485839]",,,Viale Ungheria,residential,False,True,66.22200000000001,"LINESTRING (12.3802256 42.1411426, 12.38027 42.1412088, 12.3802747 42.1412452, 12.38042 42.1414692, 12.3804735 42.1414935, 12.3805881 42.1416634)",,
323847209,,,Via Salvo D'Acquisto,residential,False,True,55.805,"LINESTRING (12.3815282 42.1418832, 12.381607 42.1418721, 12.3816687 42.1418502, 12.3818042 42.1417528, 12.381894 42.1416871, 12.3820429 42.1415738)",,
"[323856156, 323846468]",,,"[""Via Salvo D'Acquisto"", 'Via Carlo Maggiorani']",residential,False,False,36.466,"LINESTRING (12.3815282 42.1418832, 12.381312 42.141707, 12.3812798 42.1416205)",,
"[170169204, 323856157]",,,Via di Quarantina,"['residential', 'unclassified']",False,True,217.981,"LINESTRING (12.3815282 42.1418832, 12.3815576 42.142021, 12.3814696 42.1421152, 12.3812476 42.1423344, 12.3812183 42.1423779, 12.3813643 42.1424717, 12.3817854 42.1426788, 12.3819408 42.1427874, 12.3819907 42.1428582, 12.381965 42.1429155, 12.3814856 42.1433572)",,
170170504,,,Via Guglielmo Marconi,residential,False,True,177.51299999999998,"LINESTRING (12.383433 42.1419253, 12.3833687 42.1418864, 12.3833077 42.1418475, 12.3830993 42.141682, 12.3830552 42.1416557, 12.383 42.1416257, 12.3827257 42.1415096, 12.3825354 42.1413993, 12.3824031 42.1413449, 12.3821043 42.1412662, 12.3818911 42.1412148, 12.3818243 42.1411835, 12.3816465 42.1410751)",,
325682812,,,Via delle Conce,residential,False,True,257.38,"LINESTRING (12.383433 42.1419253, 12.3834146 42.1418134, 12.383411 42.1417912, 12.3833886 42.1417366, 12.3833499 42.1416697, 12.3832594 42.14159, 12.3829465 42.1414232, 12.3825285 42.1410516, 12.382421 42.1409882, 12.3821814 42.1409084, 12.3820494 42.1408378, 12.3818285 42.1406814, 12.3817383 42.1406111, 12.3816152 42.1405391, 12.3814431 42.1404644, 12.3812536 42.140367)",,
454013340,,,Via Guglielmo Marconi,residential,False,False,84.617,"LINESTRING (12.383433 42.1419253, 12.3836783 42.1421595, 12.383905 42.1423942, 12.3840413 42.142538)",,
"[170169204, 323856157]",,,Via di Quarantina,"['unclassified', 'residential']",False,False,217.981,"LINESTRING (12.3814856 42.1433572, 12.381965 42.1429155, 12.3819907 42.1428582, 12.3819408 42.1427874, 12.3817854 42.1426788, 12.3813643 42.1424717, 12.3812183 42.1423779, 12.3812476 42.1423344, 12.3814696 42.1421152, 12.3815576 42.142021, 12.3815282 42.1418832)",,
325155816,,,Vicolo del Galletto,residential,False,True,15.63,"LINESTRING (12.3842274 42.1425112, 12.3840413 42.142538)",,
325929331,,,Via Sant'Andrea,residential,False,False,82.016,"LINESTRING (12.3842274 42.1425112, 12.3843596 42.1428447, 12.3844017 42.1430959, 12.3844402 42.1431864, 12.3844697 42.1432222)",,
"[325158537, 325158538, 454013342]",,,"['Piazza Fontana Secca', 'Via San Giovanni', ""Via Sant'Andrea""]",residential,False,True,122.417,"LINESTRING (12.3842274 42.1425112, 12.3841029 42.142243, 12.384055 42.142145, 12.3840309 42.1420573, 12.3839591 42.1419998, 12.3839259 42.1418756, 12.3839067 42.1417287, 12.3838915 42.1416638, 12.3838642 42.1415481, 12.3838251 42.1414654)",,
325155816,,,Vicolo del Galletto,residential,False,False,15.63,"LINESTRING (12.3840413 42.142538, 12.3842274 42.1425112)",,
325187521,,,Via Guglielmo Marconi,residential,False,False,86.84700000000001,"LINESTRING (12.3840413 42.142538, 12.384095 42.142638, 12.3841621 42.1427424, 12.3842116 42.1428534, 12.3842368 42.1429226, 12.3842412 42.1429809, 12.3842566 42.1430457, 12.3842812 42.1430878, 12.3843281 42.1431513, 12.3844697 42.1432222)",,destination
454013340,,,Via Guglielmo Marconi,residential,False,True,84.617,"LINESTRING (12.3840413 42.142538, 12.383905 42.1423942, 12.3836783 42.1421595, 12.383433 42.1419253)",,
1171485840,,,Via Giacomo Matteotti,residential,True,False,57.143,"LINESTRING (12.3799994 42.1419346, 12.3805881 42.1416634)",,
170169375,,,Via Quintilio Gentili,residential,True,False,109.918,"LINESTRING (12.3799994 42.1419346, 12.3802148 42.1421717, 12.3803289 42.1423229, 12.3803151 42.1423947, 12.3801111 42.1425536, 12.3801111 42.1426331, 12.3802529 42.142751)",,
170171810,,,,residential,True,False,149.174,"LINESTRING (12.3792054 42.1426818, 12.3789931 42.142796, 12.3788538 42.1428939, 12.3788758 42.14297, 12.3790665 42.1430987, 12.3793794 42.1433053, 12.3794747 42.1433198, 12.3795798 42.1432636, 12.3798311 42.1430868)",,
1171485838,,,Via Quintilio Gentili,residential,False,False,34.843,"LINESTRING (12.3792054 42.1426818, 12.3790463 42.1425254, 12.378993 42.1424802, 12.378942 42.142437)",,
170169379,,,Via Vittorio Alfieri,residential,False,False,161.82599999999996,"LINESTRING (12.3802529 42.142751, 12.3804845 42.1428382, 12.3807334 42.143033, 12.3807541 42.1430791, 12.3804983 42.1433406, 12.3806305 42.1434006, 12.3806972 42.143475, 12.3806895 42.143552, 12.3806177 42.1436598, 12.3805202 42.143747, 12.3804303 42.1438317)",,
325435753,,,Via Quintilio Gentili,residential,True,False,51.309,"LINESTRING (12.3802529 42.142751, 12.3799383 42.1430304, 12.3798311 42.1430868)",,
325436151,,,Via Quintilio Gentili,residential,True,False,68.64,"LINESTRING (12.3798311 42.1430868, 12.3795614 42.1428843, 12.3792054 42.1426818)",,
170169548,,,Strada Comunale della Madonnella,residential,False,False,41.535,"LINESTRING (12.3781027 42.140383, 12.3781484 42.1405053, 12.3781753 42.1405796, 12.3782046 42.1407479)",,
170170746,,,Via Bruno Buozzi,residential,False,False,102.56700000000001,"LINESTRING (12.3781027 42.140383, 12.3788616 42.1402987, 12.379334 42.1402519)",,
325854527,,,Via G. Amendola,residential,False,True,58.855,"LINESTRING (12.382714 42.1379825, 12.3823156 42.1379441, 12.3820053 42.1379197)",,
334329696,,,Circonvallazione Rocca,residential,False,False,38.321,"LINESTRING (12.382714 42.1379825, 12.3827518 42.137716, 12.3827681 42.1376403)",,
334329696,,,Circonvallazione Rocca,residential,False,True,55.602000000000004,"LINESTRING (12.382714 42.1379825, 12.3826651 42.1384737, 12.382665 42.1384812)",,
"[170171563, 325682644]",,,"['Via del Lavatore', 'Vicolo del Lavatore']",residential,False,"[False, True]",152.66500000000002,"LINESTRING (12.3812536 42.140367, 12.3813628 42.14037, 12.3814731 42.1404162, 12.3817456 42.1405081, 12.3820393 42.1405758, 12.3822512 42.1406384, 12.3823424 42.1406782, 12.3825047 42.1407408, 12.3825959 42.1407021, 12.3826804 42.1406553, 12.3827836 42.1405927, 12.3828944 42.14052)",,
325682812,,,Via delle Conce,residential,False,False,257.38,"LINESTRING (12.3812536 42.140367, 12.3814431 42.1404644, 12.3816152 42.1405391, 12.3817383 42.1406111, 12.3818285 42.1406814, 12.3820494 42.1408378, 12.3821814 42.1409084, 12.382421 42.1409882, 12.3825285 42.1410516, 12.3829465 42.1414232, 12.3832594 42.14159, 12.3833499 42.1416697, 12.3833886 42.1417366, 12.383411 42.1417912, 12.3834146 42.1418134, 12.383433 42.1419253)",,
"[325682812, 170169205]",,,"['Piazzale Ortonelli', 'Via delle Conce']",residential,False,True,198.86900000000003,"LINESTRING (12.3812536 42.140367, 12.3811596 42.140303, 12.3810496 42.1401943, 12.3810105 42.1400474, 12.380942 42.1400221, 12.380766 42.1400474, 12.3806316 42.1397375, 12.3804787 42.1393656, 12.3804111 42.139023, 12.3803944 42.1389385, 12.3803592 42.1388708)",,
325682813,,,Via del Lavatore,residential,False,False,75.97,"LINESTRING (12.3812536 42.140367, 12.3812087 42.1404683, 12.3811862 42.1406054, 12.3812035 42.1407092, 12.3813539 42.1408348, 12.3814966 42.1409626)",,
170170504,,,Via Guglielmo Marconi,residential,False,False,17.585,"LINESTRING (12.3814966 42.1409626, 12.3816465 42.1410751)",,
170170504,,,Via Guglielmo Marconi,residential,False,True,83.758,"LINESTRING (12.3814966 42.1409626, 12.3809606 42.1406057, 12.3807579 42.1404463)",,
325682813,,,Via del Lavatore,residential,False,True,75.97,"LINESTRING (12.3814966 42.1409626, 12.3813539 42.1408348, 12.3812035 42.1407092, 12.3811862 42.1406054, 12.3812087 42.1404683, 12.3812536 42.140367)",,
170170504,,,Via Guglielmo Marconi,residential,False,True,17.585,"LINESTRING (12.3816465 42.1410751, 12.3814966 42.1409626)",,
170170504,,,Via Guglielmo Marconi,residential,False,False,177.513,"LINESTRING (12.3816465 42.1410751, 12.3818243 42.1411835, 12.3818911 42.1412148, 12.3821043 42.1412662, 12.3824031 42.1413449, 12.3825354 42.1413993, 12.3827257 42.1415096, 12.383 42.1416257, 12.3830552 42.1416557, 12.3830993 42.141682, 12.3833077 42.1418475, 12.3833687 42.1418864, 12.383433 42.1419253)",,
170171564,,,via Carlo Maggiorani,residential,False,False,70.29299999999999,"LINESTRING (12.3816465 42.1410751, 12.3816127 42.1411148, 12.3815719 42.1411641, 12.3815538 42.141199, 12.3815468 42.1412272, 12.3815425 42.141314, 12.3815351 42.1413665, 12.3815043 42.1414096, 12.3814156 42.1414862, 12.3813953 42.1415305, 12.3813696 42.1415602, 12.3812798 42.1416205)",,
323847210,,,Via Carlo Maggiorani,residential,False,False,27.958,"LINESTRING (12.3812798 42.1416205, 12.3811282 42.1413956)",,
170171564,,,via Carlo Maggiorani,residential,False,True,70.293,"LINESTRING (12.3812798 42.1416205, 12.3813696 42.1415602, 12.3813953 42.1415305, 12.3814156 42.1414862, 12.3815043 42.1414096, 12.3815351 42.1413665, 12.3815425 42.141314, 12.3815468 42.1412272, 12.3815538 42.141199, 12.3815719 42.1411641, 12.3816127 42.1411148, 12.3816465 42.1410751)",,
"[323846468, 323856156]",,,"[""Via Salvo D'Acquisto"", 'Via Carlo Maggiorani']",residential,False,True,36.466,"LINESTRING (12.3812798 42.1416205, 12.381312 42.141707, 12.3815282 42.1418832)",,
657716990,2,SP13a,Via Roma,tertiary,False,False,6.582,"LINESTRING (12.377774 42.1366196, 12.3778466 42.1366442)",,
"[39504854, 1171485839]",,,Viale Ungheria,residential,False,False,66.22200000000001,"LINESTRING (12.3805881 42.1416634, 12.3804735 42.1414935, 12.38042 42.1414692, 12.3802747 42.1412452, 12.38027 42.1412088, 12.3802256 42.1411426)",,
1171485840,,,Via Giacomo Matteotti,residential,True,False,53.571,"LINESTRING (12.3805881 42.1416634, 12.3808512 42.141534, 12.3811282 42.1413956)",,
323847209,,,Via Salvo D'Acquisto,residential,False,False,55.805,"LINESTRING (12.3820429 42.1415738, 12.381894 42.1416871, 12.3818042 42.1417528, 12.3816687 42.1418502, 12.381607 42.1418721, 12.3815282 42.1418832)",,
170169379,,,Via Vittorio Alfieri,residential,False,True,161.826,"LINESTRING (12.3804303 42.1438317, 12.3805202 42.143747, 12.3806177 42.1436598, 12.3806895 42.143552, 12.3806972 42.143475, 12.3806305 42.1434006, 12.3804983 42.1433406, 12.3807541 42.1430791, 12.3807334 42.143033, 12.3804845 42.1428382, 12.3802529 42.142751)",,
325187521,,,Via Guglielmo Marconi,residential,False,True,86.847,"LINESTRING (12.3844697 42.1432222, 12.3843281 42.1431513, 12.3842812 42.1430878, 12.3842566 42.1430457, 12.3842412 42.1429809, 12.3842368 42.1429226, 12.3842116 42.1428534, 12.3841621 42.1427424, 12.384095 42.142638, 12.3840413 42.142538)",,destination
325187522,,,Via di Santa Lucia,residential,False,False,267.153,"LINESTRING (12.3844697 42.1432222, 12.3845763 42.1432407, 12.3846887 42.143224, 12.3847768 42.1431962, 12.3846905 42.1430516, 12.3846302 42.1428544, 12.3845809 42.142679, 12.384598 42.1425659, 12.3846318 42.1425169, 12.3846781 42.1424825, 12.384766 42.142532, 12.3848881 42.1426708, 12.3850273 42.1428174, 12.3851901 42.1429906, 12.38546 42.1431573, 12.385713 42.1433309, 12.3859528 42.1435129)",,
325929331,,,Via Sant'Andrea,residential,False,True,82.01599999999999,"LINESTRING (12.3844697 42.1432222, 12.3844402 42.1431864, 12.3844017 42.1430959, 12.3843596 42.1428447, 12.3842274 42.1425112)",,
"[325929334, 325155815]",,,"[""Via Sant'Andrea"", 'Piazza Belvedere']",residential,False,False,44.667,"LINESTRING (12.3844697 42.1432222, 12.3845113 42.1432819, 12.3845699 42.1433557, 12.3846589 42.143537, 12.3847336 42.1435447)",,destination
