osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,width,junction,bridge,access,area
722331636,True,Via Antonio Gramsci,tertiary,50,False,6.1690000000000005,"LINESTRING (10.5329813 45.4711925, 10.5330039 45.471202, 10.5330223 45.4712152, 10.5330354 45.4712313)",1,,roundabout,,,
255909355,True,Via Antonio Gramsci,tertiary,50,False,25.215,"LINESTRING (10.5330431 45.471259, 10.5331116 45.4713574, 10.5331849 45.4714628)",1,,,,,
562023006,True,Via Antonio Gramsci,tertiary,50,False,10.6,"LINESTRING (10.5330431 45.471259, 10.5330374 45.4712825, 10.5330212 45.4713034, 10.5329961 45.4713195, 10.5329649 45.471329)",1,,roundabout,,,
349893996,True,,residential,,False,15.639000000000001,"LINESTRING (10.5446251 45.4680842, 10.5446125 45.4680662, 10.544607 45.4680464, 10.5446093 45.4680264, 10.5446191 45.4680075, 10.5446356 45.4679911, 10.5446578 45.4679784, 10.544684 45.4679703)",,,roundabout,,,
349894006,False,Via Angelo Anelli,residential,,False,258.25,"LINESTRING (10.5446251 45.4680842, 10.544533 45.4681221, 10.5443441 45.4682425, 10.5442782 45.468271, 10.5442034 45.4683024, 10.5437916 45.4684738, 10.5434034 45.4685952, 10.5428821 45.4687835, 10.542399 45.4690363, 10.5420318 45.4692452, 10.5418685 45.4693477)",,,,,,
68323101,True,Viale Dante Alighieri,unclassified,30,False,71.252,"LINESTRING (10.5385398 45.4656246, 10.537706 45.4658866)",,,,,,
364744101,False,Via Giovanni Pascoli,residential,,True,36.695,"LINESTRING (10.5385398 45.4656246, 10.5387487 45.4659203)",,,,,,
255901617,False,Viale Dante Alighieri,residential,30,False,74.081,"LINESTRING (10.537706 45.4658866, 10.5374914 45.4652376)",,,,,,
68323101,True,Viale Dante Alighieri,unclassified,30,False,47.329,"LINESTRING (10.537706 45.4658866, 10.5372133 45.4660359, 10.5371477 45.4660534)",,,,,,
230089473,False,Viale Cavour,tertiary,50,True,47.623000000000005,"LINESTRING (10.5371477 45.4660534, 10.5371854 45.4662933, 10.5372921 45.4664646)",,,,,,
315022598,False,Via Eugenio Curiel,residential,,True,165.22199999999995,"LINESTRING (10.5439024 45.4662169, 10.5437702 45.4662441, 10.5421693 45.4666303, 10.5420868 45.4666584, 10.5420182 45.466685, 10.5419896 45.4667022, 10.5419694 45.4667238, 10.5419579 45.4667531)",,,,,,
137134660,False,Via Bonvicino,residential,,True,56.001,"LINESTRING (10.5418438 45.4667826, 10.5417699 45.4667326, 10.5416 45.4665877, 10.5415737 45.4665654, 10.5414538 45.4664638, 10.5413782 45.4663997)",,,,,,
402328855,True,Via Guglielmo Marconi,secondary,50,False,9.831,"LINESTRING (10.5418438 45.4667826, 10.5418765 45.466764, 10.5419159 45.4667539, 10.5419579 45.4667531)",1,,roundabout,,,
230089473,False,Viale Cavour,tertiary,50,True,7.233,"LINESTRING (10.5376749 45.4669741, 10.5377196 45.4670311)",,,,,,
230089473,False,Viale Cavour,tertiary,50,False,39.633,"LINESTRING (10.5376749 45.4669741, 10.537482 45.4667286, 10.5374297 45.4666619)",,,,,,
364744096,True,Via Nazario Sauro,residential,,False,93.125,"LINESTRING (10.5376749 45.4669741, 10.5377708 45.4669882, 10.5383062 45.4670011, 10.5388638 45.4670408)",,,,,,
364744101,False,Via Giovanni Pascoli,residential,,False,36.695,"LINESTRING (10.5387487 45.4659203, 10.5385398 45.4656246)",,,,,,
364744101,False,Via Giovanni Pascoli,residential,,True,17.038,"LINESTRING (10.5387487 45.4659203, 10.5388279 45.4660631)",,,,,,
137134667,False,Via Segantini,residential,,False,134.308,"LINESTRING (10.5387487 45.4659203, 10.5389849 45.4658623, 10.5396934 45.4656601, 10.5403409 45.4654609)",,,,,,
68615699,True,Via Angelo Piatti,residential,,False,74.598,"LINESTRING (10.5351522 45.4700267, 10.5351658 45.4701305, 10.5350174 45.4706875)",,3,,,,
68615706,True,Via Giuseppe Garibaldi,residential,30,False,98.88399999999999,"LINESTRING (10.5351522 45.4700267, 10.5352101 45.4700195, 10.5353683 45.4699998, 10.5355075 45.469982, 10.5359695 45.4698878, 10.5362744 45.4698306, 10.5363822 45.469814)",,4,,,,
68615693,True,Via Vittorio Veneto,residential,,False,84.747,"LINESTRING (10.5340867 45.4701265, 10.5343344 45.4707053, 10.5344027 45.4708557)",,4,,,,
68615706,True,Via Giuseppe Garibaldi,residential,30,False,63.322,"LINESTRING (10.5340867 45.4701265, 10.5342836 45.4701055, 10.5344628 45.4700896, 10.5348916 45.4700514)",,4,,,,
68615689,True,Via Rivali di Sopra,residential,,False,111.10000000000002,"LINESTRING (10.5370374 45.468869, 10.5370965 45.4691636, 10.5371039 45.4692812, 10.5370866 45.4694645, 10.5370718 45.4695751, 10.5370644 45.4697377, 10.537059 45.4698641)",,3,,,,
68615697,False,Via Monte Grappa,residential,,True,147.595,"LINESTRING (10.5370374 45.468869, 10.5382556 45.4684131, 10.5383361 45.4683831, 10.5385332 45.4683095, 10.5386482 45.4682668, 10.5387077 45.4682447)",2,6,,,,
68615702,True,Via Castello,residential,,False,20.85,"LINESTRING (10.5368017 45.4698322, 10.536539 45.4697973)",,3,,,,
68615706,True,Via Giuseppe Garibaldi,residential,30,False,20.508,"LINESTRING (10.5348916 45.4700514, 10.5350422 45.4700385, 10.5351522 45.4700267)",,4,,,,
150888700,False,Piazza Giuseppe Garibaldi,residential,,False,124.813,"LINESTRING (10.5348916 45.4700514, 10.5348133 45.4696425, 10.5348092 45.4695773, 10.5347966 45.4693784, 10.5348237 45.4692261, 10.5348265 45.4691157, 10.534764 45.4690319, 10.5346849 45.4689648)",,,,,,
167727235,True,Via Gherla,residential,,False,51.409,"LINESTRING (10.5334851 45.4711246, 10.533354 45.4706715)",,,,,,
68615703,True,Via Murachette,residential,,False,37.019000000000005,"LINESTRING (10.5334851 45.4711246, 10.5331661 45.4712003, 10.5330354 45.4712313)",,,,,,
562023143,True,Via Giuseppe Mazzini,residential,,False,51.481,"LINESTRING (10.5350174 45.4706875, 10.5349242 45.4707072, 10.5344027 45.4708557)",,4,,,,
1231761287,False,Via Giuseppe Garibaldi,residential,30,True,12.367,"LINESTRING (10.536539 45.4697973, 10.5363822 45.469814)",,4,,,,
68615700,True,Via Monte Grappa,residential,,False,114.11599999999999,"LINESTRING (10.536539 45.4697973, 10.5365963 45.469591, 10.5368549 45.468963, 10.5369092 45.4689145, 10.5370374 45.468869)",,3,,,,
722331640,True,Via Antonio Gramsci,tertiary,50,False,3.153,"LINESTRING (10.5330354 45.4712313, 10.5330412 45.4712449, 10.5330431 45.471259)",1,,roundabout,,,
71434884,False,Via Fratelli Bandiera,residential,30,False,72.057,"LINESTRING (10.5332719 45.4656065, 10.5339742 45.4651854)",,,,,,
71434870,False,Via Como,residential,,True,32.955,"LINESTRING (10.5332719 45.4656065, 10.5330824 45.4656946, 10.5329119 45.4657613)",,,,,,
71434875,False,Via Cremona,residential,30,False,100.823,"LINESTRING (10.5344182 45.4662764, 10.5331574 45.4664771)",,,,,,
69231075,True,Via Irta,residential,30,False,117.44300000000001,"LINESTRING (10.5344182 45.4662764, 10.533832 45.4660201, 10.5336571 45.4659162, 10.5332719 45.4656065)",,,,,,
69231075,True,Via Irta,residential,30,False,201.904,"LINESTRING (10.5372921 45.4664646, 10.537128 45.4664673, 10.5368876 45.4664712, 10.5366802 45.4664545, 10.5364757 45.4664234, 10.5363393 45.4664088, 10.5361822 45.4663984, 10.5358088 45.4663963, 10.5355539 45.4664254, 10.5353672 45.4664587, 10.5352042 45.4664732, 10.5350145 45.4664441, 10.5347406 45.466382)",,,,,,
230089473,False,Viale Cavour,tertiary,50,False,47.623000000000005,"LINESTRING (10.5372921 45.4664646, 10.5371854 45.4662933, 10.5371477 45.4660534)",,,,,,
230089473,False,Viale Cavour,tertiary,50,True,24.489,"LINESTRING (10.5372921 45.4664646, 10.5373555 45.4665739, 10.5374297 45.4666619)",,,,,,
71434884,False,Via Fratelli Bandiera,residential,30,True,72.057,"LINESTRING (10.5339742 45.4651854, 10.5332719 45.4656065)",,,,,,
71434865,False,Via Tito Speri,residential,30,False,135.76,"LINESTRING (10.5339742 45.4651854, 10.5343249 45.4654772, 10.5345137 45.4656269, 10.5346138 45.4657123, 10.5346755 45.4658204, 10.5347634 45.4662282)",,,,,,
71434881,True,Via Brescia,residential,30,False,39.971,"LINESTRING (10.5336337 45.4678682, 10.5331368 45.4679564)",,,,,,
71434882,False,Via Pola,residential,30,True,46.54,"LINESTRING (10.5336337 45.4678682, 10.5335025 45.4674599)",,,,,,
71434873,False,Via Milano,residential,30,True,33.554,"LINESTRING (10.5360606 45.4684901, 10.5358662 45.4682209)",,,,,,
147879013,False,Via Guglielmo Marconi,secondary,50,False,156.643,"LINESTRING (10.5360606 45.4684901, 10.536519 45.4683267, 10.5369842 45.4681609, 10.5378553 45.4678574)",,,,,,
147879013,False,Via Guglielmo Marconi,secondary,50,True,119.563,"LINESTRING (10.5360606 45.4684901, 10.5358669 45.4685592, 10.5351006 45.4688221, 10.5346849 45.4689648)",,,,,,
147879013,False,Via Guglielmo Marconi,secondary,50,False,119.563,"LINESTRING (10.5346849 45.4689648, 10.5351006 45.4688221, 10.5358669 45.4685592, 10.5360606 45.4684901)",,,,,,
147879013,False,Via Guglielmo Marconi,secondary,50,True,127.458,"LINESTRING (10.5346849 45.4689648, 10.5346187 45.4689875, 10.5344519 45.4690434, 10.534215 45.4691552, 10.5332116 45.4694545)",,,,,,
150888700,False,Piazza Giuseppe Garibaldi,residential,,True,124.81299999999999,"LINESTRING (10.5346849 45.4689648, 10.534764 45.4690319, 10.5348265 45.4691157, 10.5348237 45.4692261, 10.5347966 45.4693784, 10.5348092 45.4695773, 10.5348133 45.4696425, 10.5348916 45.4700514)",,,,,,
71434868,True,Via Bergamo,residential,30,False,134.979,"LINESTRING (10.5335025 45.4674599, 10.5351938 45.4672018)",,,,,,
71434882,False,Via Pola,residential,30,False,46.54,"LINESTRING (10.5335025 45.4674599, 10.5336337 45.4678682)",,,,,,
71434882,False,Via Pola,residential,30,True,55.1,"LINESTRING (10.5335025 45.4674599, 10.5333321 45.466979)",,,,,,
71434882,False,Via Pola,residential,30,False,81.864,"LINESTRING (10.5329119 45.4657613, 10.5331574 45.4664771)",,,,,,
71434870,False,Via Como,residential,,False,32.955,"LINESTRING (10.5329119 45.4657613, 10.5330824 45.4656946, 10.5332719 45.4656065)",,,,,,
71434875,False,Via Cremona,residential,30,True,100.823,"LINESTRING (10.5331574 45.4664771, 10.5344182 45.4662764)",,,,,,
71434882,False,Via Pola,residential,30,False,57.448,"LINESTRING (10.5331574 45.4664771, 10.5333321 45.466979)",,,,,,
71434882,False,Via Pola,residential,30,True,81.864,"LINESTRING (10.5331574 45.4664771, 10.5329119 45.4657613)",,,,,,
71434873,False,Via Milano,residential,30,False,79.749,"LINESTRING (10.5354041 45.4675811, 10.5358662 45.4682209)",,,,,,
71434873,False,Via Milano,residential,30,True,45.253,"LINESTRING (10.5354041 45.4675811, 10.5351938 45.4672018)",,,,,,
71434881,True,Via Brescia,residential,30,False,141.703,"LINESTRING (10.5354041 45.4675811, 10.5336337 45.4678682)",,,,,,
71434864,True,Via Brescia,residential,,False,190.645,"LINESTRING (10.5354041 45.4675811, 10.5376465 45.4670485, 10.5377196 45.4670311)",,,,,,
71434863,False,Via Trento,residential,30,False,45.184,"LINESTRING (10.5327753 45.4670914, 10.5333321 45.466979)",,,,,,
71434873,False,Via Milano,residential,30,False,45.253,"LINESTRING (10.5351938 45.4672018, 10.5354041 45.4675811)",,,,,,
71434873,False,Via Milano,residential,30,True,56.684,"LINESTRING (10.5351938 45.4672018, 10.5349584 45.4667195)",,,,,,
71434886,True,Via Bergamo,residential,,False,184.409,"LINESTRING (10.5374297 45.4666619, 10.5373426 45.4666829, 10.5351938 45.4672018)",,,,,,
230089473,False,Viale Cavour,tertiary,50,False,24.489,"LINESTRING (10.5374297 45.4666619, 10.5373555 45.4665739, 10.5372921 45.4664646)",,,,,,
230089473,False,Viale Cavour,tertiary,50,True,39.633,"LINESTRING (10.5374297 45.4666619, 10.537482 45.4667286, 10.5376749 45.4669741)",,,,,,
71434863,False,Via Trento,residential,30,True,45.184,"LINESTRING (10.5333321 45.466979, 10.5327753 45.4670914)",,,,,,
71434882,False,Via Pola,residential,30,False,55.1,"LINESTRING (10.5333321 45.466979, 10.5335025 45.4674599)",,,,,,
71434882,False,Via Pola,residential,30,True,57.448,"LINESTRING (10.5333321 45.466979, 10.5331574 45.4664771)",,,,,,
71434863,False,Via Trento,residential,30,False,130.071,"LINESTRING (10.5333321 45.466979, 10.5346898 45.4667664, 10.5349584 45.4667195)",,,,,,
71434873,False,Via Milano,residential,30,False,56.684,"LINESTRING (10.5349584 45.4667195, 10.5351938 45.4672018)",,,,,,
71434873,False,Via Milano,residential,30,True,41.193,"LINESTRING (10.5349584 45.4667195, 10.5347406 45.466382)",,,,,,
71434863,False,Via Trento,residential,30,True,130.071,"LINESTRING (10.5349584 45.4667195, 10.5346898 45.4667664, 10.5333321 45.466979)",,,,,,
45137849,False,Via Mezzocolle,tertiary,50,False,91.41,"LINESTRING (10.5331368 45.4679564, 10.5331855 45.4680268, 10.5331959 45.4681171, 10.5332095 45.4682676, 10.5332071 45.4683727, 10.5332093 45.4684521, 10.5332286 45.4687697)",2,6,,,,
71434865,False,Via Tito Speri,residential,30,True,17.194,"LINESTRING (10.5347406 45.466382, 10.5347634 45.4662282)",,,,,,
71434873,False,Via Milano,residential,30,False,41.193,"LINESTRING (10.5347406 45.466382, 10.5349584 45.4667195)",,,,,,
69231075,True,Via Irta,residential,30,False,27.752,"LINESTRING (10.5347406 45.466382, 10.5346262 45.4663465, 10.5344182 45.4662764)",,,,,,
230089473,False,Viale Cavour,tertiary,50,False,7.233,"LINESTRING (10.5377196 45.4670311, 10.5376749 45.4669741)",,,,,,
230089473,False,Viale Cavour,tertiary,50,True,52.194,"LINESTRING (10.5377196 45.4670311, 10.5380403 45.4674431)",,,,,,
34269047,False,Via Antonio Gramsci,tertiary,50,False,53.6,"LINESTRING (10.5352242 45.4732905, 10.534821 45.4729001)",2,,,,,
"[255909354, 34269047]",False,Via Antonio Gramsci,tertiary,50,True,26.289,"LINESTRING (10.5352242 45.4732905, 10.5352946 45.4733402, 10.5353507 45.4733786, 10.5354021 45.473408, 10.5354855 45.4734361)",2,,,,,
34269064,False,Molo di Desenzano,residential,,True,34.508,"LINESTRING (10.5413844 45.4714989, 10.5412585 45.4714869, 10.5409541 45.4714288)",,,,,,
32692988,True,,unclassified,,False,32.096000000000004,"LINESTRING (10.5352327 45.4735789, 10.5352359 45.4734393, 10.5352242 45.4732905)",,,,,,
118050356,True,,unclassified,,False,25.48,"LINESTRING (10.5354855 45.4734361, 10.5353285 45.4735081, 10.5352327 45.4735789)",,,,,,
"[255909354, 34269047]",False,Via Antonio Gramsci,tertiary,50,False,26.289,"LINESTRING (10.5354855 45.4734361, 10.5354021 45.473408, 10.5353507 45.4733786, 10.5352946 45.4733402, 10.5352242 45.4732905)",2,,,,,
255909354,False,Via Antonio Gramsci,tertiary,50,True,120.417,"LINESTRING (10.5354855 45.4734361, 10.5362615 45.4736419, 10.5362983 45.4736513, 10.5363685 45.4736696, 10.5364239 45.4736842, 10.5369315 45.4738163)",2,,,,,
68323101,True,Viale Dante Alighieri,unclassified,30,False,63.22,"LINESTRING (10.5401246 45.4651508, 10.5399915 45.4652008, 10.5393689 45.4653537)",,,,,,
137134660,False,Via Bonvicino,residential,,False,38.393,"LINESTRING (10.5401246 45.4651508, 10.5402942 45.4653879, 10.5403409 45.4654609)",,,,,,
137134661,False,,residential,,True,6.161,"LINESTRING (10.5434657 45.464998, 10.5433888 45.4650107)",,,,,,
137134651,False,Via Romanino,residential,,True,131.133,"LINESTRING (10.5434657 45.464998, 10.5436094 45.4656061, 10.5428144 45.4655287)",,,,,,
137134660,False,Via Bonvicino,residential,,True,48.02,"LINESTRING (10.5405946 45.4658544, 10.5403409 45.4654609)",,,,,,
137134651,False,Via Romanino,residential,,False,66.375,"LINESTRING (10.5405946 45.4658544, 10.5413671 45.4658093, 10.5414372 45.4657888)",,,,,,
137134660,False,Via Bonvicino,residential,,False,86.087,"LINESTRING (10.5405946 45.4658544, 10.5413635 45.4663895, 10.5413782 45.4663997)",,,,,,
137134651,False,Via Romanino,residential,,True,49.041,"LINESTRING (10.5419841 45.4655711, 10.5414372 45.4657888)",,,,,,
137134651,False,Via Romanino,residential,,False,35.29,"LINESTRING (10.5419841 45.4655711, 10.5422071 45.4654972, 10.5423272 45.4654787, 10.5424101 45.4654773)",,,,,,
137134651,False,Via Romanino,residential,,False,131.133,"LINESTRING (10.5428144 45.4655287, 10.5436094 45.4656061, 10.5434657 45.464998)",,,,,,
137134651,False,Via Romanino,residential,,True,32.126,"LINESTRING (10.5428144 45.4655287, 10.5424555 45.4654765, 10.5424101 45.4654773)",,,,,,
137134661,False,,residential,,False,6.161,"LINESTRING (10.5433888 45.4650107, 10.5434657 45.464998)",,,,,,
137134651,False,Via Romanino,residential,,False,49.041,"LINESTRING (10.5414372 45.4657888, 10.5419841 45.4655711)",,,,,,
137134651,False,Via Romanino,residential,,True,66.375,"LINESTRING (10.5414372 45.4657888, 10.5413671 45.4658093, 10.5405946 45.4658544)",,,,,,
137134660,False,Via Bonvicino,residential,,False,48.02,"LINESTRING (10.5403409 45.4654609, 10.5405946 45.4658544)",,,,,,
137134660,False,Via Bonvicino,residential,,True,38.393,"LINESTRING (10.5403409 45.4654609, 10.5402942 45.4653879, 10.5401246 45.4651508)",,,,,,
137134667,False,Via Segantini,residential,,True,134.308,"LINESTRING (10.5403409 45.4654609, 10.5396934 45.4656601, 10.5389849 45.4658623, 10.5387487 45.4659203)",,,,,,
364744101,False,Via Giovanni Pascoli,residential,,False,9.673,"LINESTRING (10.5392646 45.4667975, 10.5391952 45.4667254)",,,,,,
364744099,True,,residential,,False,43.62,"LINESTRING (10.5392646 45.4667975, 10.5393956 45.4670732, 10.5393777 45.4671741)",,,,,,
137331365,False,,residential,,True,45.52,"LINESTRING (10.5393689 45.4653537, 10.5390286 45.4650211)",,,,,,
68323101,True,Viale Dante Alighieri,unclassified,30,False,71.388,"LINESTRING (10.5393689 45.4653537, 10.5392466 45.4653837, 10.5385398 45.4656246)",,,,,,
137331365,False,,residential,,False,45.52,"LINESTRING (10.5390286 45.4650211, 10.5393689 45.4653537)",,,,,,
255909354,False,Via Antonio Gramsci,tertiary,50,False,3.485,"LINESTRING (10.5371839 45.4738808, 10.5371415 45.4738709)",2,,,,,
255909354,False,Via Antonio Gramsci,tertiary,50,True,17.464,"LINESTRING (10.5369315 45.4738163, 10.5371415 45.4738709)",2,,,,,
255909354,False,Via Antonio Gramsci,tertiary,50,False,120.417,"LINESTRING (10.5369315 45.4738163, 10.5364239 45.4736842, 10.5363685 45.4736696, 10.5362983 45.4736513, 10.5362615 45.4736419, 10.5354855 45.4734361)",2,,,,,
137134651,False,Via Romanino,residential,,False,32.126,"LINESTRING (10.5424101 45.4654773, 10.5424555 45.4654765, 10.5428144 45.4655287)",,,,,,
137134651,False,Via Romanino,residential,,True,35.290000000000006,"LINESTRING (10.5424101 45.4654773, 10.5423272 45.4654787, 10.5422071 45.4654972, 10.5419841 45.4655711)",,,,,,
141965673,True,Via Salvello,residential,,False,152.106,"LINESTRING (10.5424101 45.4654773, 10.5424631 45.4659032, 10.5424631 45.4659561, 10.5424352 45.4659934, 10.542343 45.4660267, 10.5413782 45.4663997)",,,,,,
137134660,False,Via Bonvicino,residential,,False,56.00099999999999,"LINESTRING (10.5413782 45.4663997, 10.5414538 45.4664638, 10.5415737 45.4665654, 10.5416 45.4665877, 10.5417699 45.4667326, 10.5418438 45.4667826)",,,,,,
