osmid,oneway,name,highway,reversed,length,maxspeed,geometry,lanes,ref,access,junction
93644165,False,Via Generale Vittorio Dabormida,residential,False,31.399,50,"LINESTRING (17.7015473 40.654456, 17.7012521 40.654284)",,,,
93644219,True,Via Torino,residential,False,10.07,,"LINESTRING (17.7015473 40.654456, 17.7014806 40.6545311)",,,,
276917910,True,Via Mazzini,residential,False,9.186,30,"LINESTRING (17.701169 40.6591727, 17.7012231 40.659101)",,,,
275934722,True,Via Dentice,tertiary,False,35.394,40,"LINESTRING (17.7090102 40.6532006, 17.708885 40.6535044)",,,,
377978455,False,Via Ariosto,residential,False,86.555,,"LINESTRING (17.7090102 40.6532006, 17.7085324 40.6530834, 17.7087025 40.6527075)",,,,
93644171,False,Via Francavilla,tertiary,False,27.836,,"LINESTRING (17.7011135 40.6528871, 17.701215 40.6530503, 17.7012543 40.6531135)",2,,,
"[93644171, 1107651639]",False,Via Francavilla,tertiary,"[False, True]",115.07,50,"LINESTRING (17.7011135 40.6528871, 17.7006961 40.6523394, 17.7004868 40.6520337, 17.7004517 40.6519825)",2,,,
603799435,True,Via Dante Alighieri,residential,False,44.454,30,"LINESTRING (17.7032445 40.657362, 17.7032753 40.6569629)",,,yes,
174074306,True,Via Vittorio Emanuele III,residential,False,47.730000000000004,50,"LINESTRING (17.7032445 40.657362, 17.7029893 40.6573621, 17.702682 40.6573277)",,,,
405161490,False,Strada Provinciale 46,secondary,True,37.176,50,"LINESTRING (17.7062192 40.6527443, 17.7062976 40.6530733)",,SP46,,
405161491,False,Strada Provinciale 46,secondary,False,50.486,50,"LINESTRING (17.7062192 40.6527443, 17.7062131 40.6523464, 17.7062439 40.6522954)",,SP46,,
93644355,True,Via Antonio Sardelli,residential,False,69.953,30,"LINESTRING (17.7031642 40.6585611, 17.7039928 40.6585868)",,,,
276918517,True,Via 24 Maggio,residential,False,39.897,30,"LINESTRING (17.7031642 40.6585611, 17.7031419 40.6589195)",,,yes,
276715651,True,Via Don Luigi Sturzo,residential,False,101.229,50,"LINESTRING (17.6994052 40.6569316, 17.6982336 40.6567346)",,,,
405520312,True,Via Benedetto Croce,residential,False,163.06500000000003,30,"LINESTRING (17.6994052 40.6569316, 17.6992881 40.6573272, 17.6992425 40.6573908, 17.6989834 40.6576336, 17.6984503 40.6581332, 17.6984194 40.6581571)",,,,
276917912,True,Via San Domenico,tertiary,False,9.589,,"LINESTRING (17.702016 40.6571154, 17.7020191 40.6570292)",1,,,
371390672,False,Via San Domenico,tertiary,False,103.445,,"LINESTRING (17.702016 40.6571154, 17.701784 40.6580289)",,,,
475456224,True,Viale Europa,unclassified,False,25.285,50,"LINESTRING (17.702016 40.6571154, 17.701729 40.6570498)",,,,
276918517,True,Via 24 Maggio,residential,False,39.546,30,"LINESTRING (17.703132 40.659249, 17.7031145 40.6596044)",,,yes,
93644311,True,Via Tenente Francesco Filomeno,residential,False,165.801,50,"LINESTRING (17.703132 40.659249, 17.7012344 40.6591752, 17.701169 40.6591727)",1,,,
371394561,True,Via Alcide De Gasperi,residential,False,50.18,50,"LINESTRING (17.7016076 40.657022, 17.7012276 40.6573692)",,,,
475456226,False,Viale Europa,unclassified,False,10.697,50,"LINESTRING (17.7016076 40.657022, 17.701729 40.6570498)",,,,
93644235,True,Via Annunziata,tertiary,False,30.175,,"LINESTRING (17.7060781 40.6583173, 17.7057204 40.6583206)",1,,,
276918517,True,Via 24 Maggio,residential,False,24.965,30,"LINESTRING (17.7031678 40.6583366, 17.7031642 40.6585611)",,,yes,
603799435,True,Via Dante Alighieri,residential,False,34.857,30,"LINESTRING (17.7031678 40.6583366, 17.7031905 40.6580236)",,,yes,
405905716,True,Via Annunziata,tertiary,False,120.713,,"LINESTRING (17.7031678 40.6583366, 17.7024434 40.6583397, 17.7017368 40.6583442)",1,,,
93644051,True,Via Giacomo Puccini,residential,False,58.669,50,"LINESTRING (17.7000682 40.6555284, 17.6993888 40.6554156)",,,,
93644106,True,Via Arrigo Boito,unclassified,False,126.523,50,"LINESTRING (17.7000682 40.6555284, 17.699563 40.6564675, 17.6995292 40.6565304, 17.6995015 40.6565819)",1,,,
276126073,True,Via San Donato,tertiary,False,8.56,,"LINESTRING (17.7075299 40.6534834, 17.7076283 40.6535022)",,,,
93644165,False,Via Generale Vittorio Dabormida,residential,True,37.11,50,"LINESTRING (17.6997547 40.6533842, 17.7001008 40.6535902)",,,,
224999430,True,Via Pietro Mascagni,residential,False,131.742,50,"LINESTRING (17.6997547 40.6533842, 17.6988982 40.6541427, 17.698825 40.6542136, 17.6987826 40.654304)",,,,
276126073,True,Via San Donato,tertiary,False,70.36,,"LINESTRING (17.7087204 40.653891, 17.7090748 40.6544638)",,,,
405329601,True,Via Dentice,tertiary,False,274.34999999999997,40,"LINESTRING (17.7087204 40.653891, 17.7077597 40.6561583, 17.7078404 40.6562183)",1,,,
174284941,False,Via Carovigno,secondary,False,6.003,50,"LINESTRING (17.7054425 40.6592969, 17.7054026 40.6593416)",2,SP95,,
174406320,True,Via Oberdan,residential,False,110.06,50,"LINESTRING (17.7054425 40.6592969, 17.7054332 40.6595456, 17.7054078 40.6600694, 17.7053973 40.6602861)",,SP35,,
945820770,False,Via Carovigno,secondary,True,46.347,50,"LINESTRING (17.7054425 40.6592969, 17.7057005 40.6590454, 17.7057795 40.6589677)",2,SP95,,
405520312,True,Via Benedetto Croce,residential,False,39.724,30,"LINESTRING (17.6995015 40.6565819, 17.6994052 40.6569316)",,,,
405520313,True,Viale Europa,unclassified,False,184.28300000000002,50,"LINESTRING (17.6995015 40.6565819, 17.7004312 40.6567699, 17.7006297 40.6568124, 17.7016076 40.657022)",1,,,
276126073,True,Via San Donato,tertiary,False,39.704,,"LINESTRING (17.706415 40.6534829, 17.7068522 40.6533507)",,,,
93644026,False,Strada Provinciale 46,secondary,False,46.61,50,"LINESTRING (17.706415 40.6534829, 17.7064032 40.6534418, 17.7062976 40.6530733)",,SP46,,
93644355,True,Via Antonio Sardelli,residential,False,130.325,30,"LINESTRING (17.70162 40.6585237, 17.7031642 40.6585611)",,,,
1004705736,False,Via Mazzini,unclassified,False,22.259,30,"LINESTRING (17.70162 40.6585237, 17.7017368 40.6583442)",,,,
298473587,False,Via Immacolata,residential,True,61.894,30,"LINESTRING (17.7081925 40.6589044, 17.7074716 40.6588007)",,,,
136437699,False,Via Vittorio Emanuele III,residential,True,27.77,50,"LINESTRING (17.7057914 40.6572513, 17.7061204 40.6572602)",,,,
174074306,True,Via Vittorio Emanuele III,residential,False,73.865,50,"LINESTRING (17.7057914 40.6572513, 17.7049161 40.6572325)",,,,
93644186,True,Via Venti settembre,residential,False,40.486,,"LINESTRING (17.7054431 40.6586166, 17.7054435 40.6589807)",,,,
93644355,True,Via Antonio Sardelli,residential,False,59.227000000000004,30,"LINESTRING (17.7054431 40.6586166, 17.706038 40.6586245, 17.7061433 40.6586095)",,,,
93644051,True,Via Giacomo Puccini,residential,False,36.593,50,"LINESTRING (17.6989512 40.655343, 17.6985299 40.6552646)",,,,
93644010,True,Via Gen. Amilcare Ponchielli,residential,False,224.311,30,"LINESTRING (17.6989512 40.655343, 17.6992264 40.6543778, 17.7001008 40.6535902)",,,,
93644348,True,Via Angelo Lanzillotti,residential,False,145.92,50,"LINESTRING (17.7014147 40.6588466, 17.7031419 40.6589195)",1,,,
276917910,True,Via Mazzini,residential,False,39.863,30,"LINESTRING (17.7014147 40.6588466, 17.70162 40.6585237)",,,,
93644165,False,Via Generale Vittorio Dabormida,residential,False,38.852,50,"LINESTRING (17.7004559 40.6538127, 17.7001008 40.6535902)",,,,
93644165,False,Via Generale Vittorio Dabormida,residential,True,36.359,50,"LINESTRING (17.7004559 40.6538127, 17.7007989 40.6540107)",,,,
1196133671,False,Via Rovereto,residential,False,56.064,50,"LINESTRING (17.7004559 40.6538127, 17.7000368 40.654204)",,,,
93644355,True,Via Antonio Sardelli,residential,False,46.086,30,"LINESTRING (17.7048968 40.6586113, 17.7054431 40.6586166)",,,,
276715652,False,Piazza Arturo Toscanini,residential,True,58.831,,"LINESTRING (17.7004431 40.6543644, 17.7001356 40.6543168, 17.7000173 40.6545936)",,,,
405519391,False,Piazza Arturo Toscanini,residential,False,15.713,50,"LINESTRING (17.7004431 40.6543644, 17.7004461 40.6544512, 17.7004671 40.6545033)",,,,
467717185,False,Via Gaetano Salvemini,residential,False,6.012,50,"LINESTRING (17.6984194 40.6581571, 17.698359 40.6581284)",,,,
405640358,True,Via Gaetano Salvemini,unclassified,False,143.237,50,"LINESTRING (17.6984194 40.6581571, 17.698474 40.6582054, 17.6998318 40.6588676)",,,,
93644107,True,Viale Europa,residential,False,38.544,50,"LINESTRING (17.6986327 40.6564303, 17.699078 40.656508)",1,,,
93644010,True,Via Gen. Amilcare Ponchielli,residential,False,123.852,30,"LINESTRING (17.6986327 40.6564303, 17.6987417 40.6560581, 17.6989512 40.655343)",,,,
298473627,False,Via 24 Maggio,residential,True,38.261,30,"LINESTRING (17.7030959 40.6599482, 17.7031145 40.6596044)",,,yes,
298473628,False,Via Generale Tellini,residential,False,33.571,50,"LINESTRING (17.7030959 40.6599482, 17.7034936 40.6599596)",,,,
298473628,False,Via Generale Tellini,residential,True,14.662,50,"LINESTRING (17.7030959 40.6599482, 17.7029222 40.6599433)",,,,
224999430,True,Via Pietro Mascagni,residential,False,108.92,50,"LINESTRING (17.6987826 40.654304, 17.6985299 40.6552646)",,,,
980812233,False,Via Giordano,residential,False,35.322,50,"LINESTRING (17.6987826 40.654304, 17.6983714 40.6542441)",,,,
93644165,False,Via Generale Vittorio Dabormida,residential,False,36.359,50,"LINESTRING (17.7007989 40.6540107, 17.7004559 40.6538127)",,,,
93644165,False,Via Generale Vittorio Dabormida,residential,True,48.838,50,"LINESTRING (17.7007989 40.6540107, 17.7012521 40.654284)",,,,
93644307,True,Via Genova,residential,False,49.474,50,"LINESTRING (17.7007989 40.6540107, 17.7004431 40.6543644)",,,,
174284941,False,Via Carovigno,secondary,True,48.069,50,"LINESTRING (17.705052 40.6596824, 17.7054026 40.6593416)",2,SP95,,
945820773,True,Via Marchese di Bugnano,residential,False,95.038,,"LINESTRING (17.705052 40.6596824, 17.7039269 40.6596371)",1,,,
174284941,False,Via Carovigno,secondary,False,139.52300000000002,50,"LINESTRING (17.705052 40.6596824, 17.7048656 40.6598691, 17.7047295 40.6600054, 17.7046522 40.6600829, 17.7040534 40.6606827)",2,SP95,,
276918230,True,Via Immacolata,residential,False,114.045,30,"LINESTRING (17.7061433 40.6586095, 17.7074716 40.6588007)",,,,
945820770,False,Via Carovigno,secondary,False,34.841,50,"LINESTRING (17.7061433 40.6586095, 17.7058912 40.6588577)",2,SP95,,
945820770,False,Via Carovigno,secondary,True,36.661,50,"LINESTRING (17.7061433 40.6586095, 17.7063572 40.6584043, 17.7064129 40.6583509)",2,SP95,,
1236136659,True,Viale Europa,residential,False,17.899,50,"LINESTRING (17.6981771 40.6563697, 17.6983861 40.6563975)",1,,,
405519391,False,Piazza Arturo Toscanini,residential,True,15.896,50,"LINESTRING (17.7004986 40.6546431, 17.7004941 40.65457, 17.7004671 40.6545033)",,,,
405520882,True,Via Arrigo Boito,residential,False,105.03200000000001,,"LINESTRING (17.7004986 40.6546431, 17.7003072 40.6550989, 17.7000682 40.6555284)",,,,
93644186,True,Via Venti settembre,residential,False,35.16,,"LINESTRING (17.7054435 40.6589807, 17.7054419 40.6592667, 17.7054425 40.6592969)",,,,
93644089,True,Via Marchese di Bugnano,residential,False,68.624,,"LINESTRING (17.7031145 40.6596044, 17.7039269 40.6596371)",1,,,
298473627,False,Via 24 Maggio,residential,False,38.261,30,"LINESTRING (17.7031145 40.6596044, 17.7030959 40.6599482)",,,yes,
276126073,True,Via San Donato,tertiary,False,45.508,,"LINESTRING (17.7034155 40.6547664, 17.7038957 40.6545799)",,,,
93644051,True,Via Giacomo Puccini,residential,False,37.352,50,"LINESTRING (17.6985299 40.6552646, 17.6980958 40.6551984)",,,,
224999430,True,Via Pietro Mascagni,residential,False,126.434,50,"LINESTRING (17.6985299 40.6552646, 17.6981771 40.6563697)",,,,
77815163,False,Via Brindisi,secondary,True,58.062,40,"LINESTRING (17.7095954 40.6581563, 17.7089093 40.6581982)",2,SP96,,
93644293,True,Via Alessandro Volta,residential,False,38.669,30,"LINESTRING (17.7095954 40.6581563, 17.709558 40.6585029)",,,,
93644165,False,Via Generale Vittorio Dabormida,residential,False,48.838,50,"LINESTRING (17.7012521 40.654284, 17.7007989 40.6540107)",,,,
93644165,False,Via Generale Vittorio Dabormida,residential,True,31.399,50,"LINESTRING (17.7012521 40.654284, 17.7015473 40.654456)",,,,
136437717,True,Via Venezia,residential,False,91.452,50,"LINESTRING (17.7012521 40.654284, 17.701813 40.6535802)",,,,
275981079,True,Via Massimo D'Azeglio,residential,False,86.11,30,"LINESTRING (17.7095151 40.6553171, 17.7087828 40.6558566)",,,,
93644219,True,Via Torino,residential,False,111.394,,"LINESTRING (17.7012496 40.6547911, 17.7006923 40.6556993)",,,,
136437716,False,Via Vicenza,residential,True,31.019,,"LINESTRING (17.7012496 40.6547911, 17.7009263 40.6546582)",,,,
93644348,True,Via Angelo Lanzillotti,residential,False,70.553,50,"LINESTRING (17.7031419 40.6589195, 17.7039778 40.6589415)",1,,,
276918517,True,Via 24 Maggio,residential,False,36.648,30,"LINESTRING (17.7031419 40.6589195, 17.703132 40.659249)",,,yes,
276126073,True,Via San Donato,tertiary,False,40.73,,"LINESTRING (17.7053699 40.653992, 17.7057787 40.6537971)",,,,
136435964,True,Via Sacerdote Giuseppe Cavaliere,residential,False,154.443,,"LINESTRING (17.7053699 40.653992, 17.705471 40.6541258, 17.7057829 40.6549837, 17.7053392 40.6550583)",,,yes,
276126073,True,Via San Donato,tertiary,False,34.749,,"LINESTRING (17.7050214 40.6541586, 17.7053699 40.653992)",,,,
136435963,True,Via Alcide Prete,residential,False,45.136,40,"LINESTRING (17.7053392 40.6550583, 17.7052058 40.6546652)",,,yes,
276706490,False,Via San Giovanni,residential,True,27.365,,"LINESTRING (17.7039286 40.6554392, 17.7039289 40.6556853)",,,yes,
276706392,True,Via San Giovanni,residential,False,86.07300000000001,30,"LINESTRING (17.7039286 40.6554392, 17.7038938 40.6551785, 17.7038107 40.6550981, 17.7034344 40.6549198, 17.7033944 40.6548531)",,,,
"[977579240, 416428882]",False,Via Annibale De Leo,residential,False,84.248,,"LINESTRING (17.7039286 40.6554392, 17.7032907 40.6553949, 17.7032807 40.6556665)",,,,
405999001,True,Via Monsignore Annibale de Leo,residential,False,70.993,50,"LINESTRING (17.7053954 40.6555883, 17.7045611 40.6555045)",,,,
136435963,True,Via Alcide Prete,residential,False,60.19200000000001,40,"LINESTRING (17.7053954 40.6555883, 17.7054364 40.6553446, 17.7053392 40.6550583)",,,yes,
405999001,True,Via Monsignore Annibale de Leo,residential,False,70.294,50,"LINESTRING (17.7062215 40.6556712, 17.7053954 40.6555883)",,,,
977579238,False,Via Monsignore Annibale de Leo,residential,True,40.804,50,"LINESTRING (17.7062215 40.6556712, 17.706703 40.6557062)",,,,
276129207,True,Via Don Vincenzo Azzariti,residential,False,103.742,50,"LINESTRING (17.7062215 40.6556712, 17.706053 40.6563188, 17.7059806 40.6565861)",1,,,
136437693,True,Via Cairoli,residential,False,97.932,50,"LINESTRING (17.7032753 40.6569629, 17.7044357 40.6569899)",,,,
174074306,True,Via Vittorio Emanuele III,residential,False,12.372,50,"LINESTRING (17.7049161 40.6572325, 17.7047702 40.6572439)",,,,
405904394,True,Via Cesare Battisti,residential,False,29.602,50,"LINESTRING (17.7049161 40.6572325, 17.7049753 40.6569701)",1,,,
136435966,True,Via Vito Oronzo Errico,residential,False,51.027,30,"LINESTRING (17.7047702 40.6572439, 17.7048592 40.6576978)",,,,
174074306,True,Via Vittorio Emanuele III,residential,False,22.732,50,"LINESTRING (17.7047702 40.6572439, 17.7045019 40.657263)",,,,
136435966,True,Via Vito Oronzo Errico,residential,False,34.254,30,"LINESTRING (17.7048821 40.6580133, 17.7048895 40.6583213)",,,,
136435968,True,Via Giacinto Azzariti,residential,False,80.509,30,"LINESTRING (17.7048821 40.6580133, 17.7058365 40.6580175)",,,yes,
276110548,True,Via Giuseppe Garibaldi,residential,False,37.608,40,"LINESTRING (17.7058365 40.6580175, 17.705959 40.6576923)",,,,
603799435,True,Via Dante Alighieri,residential,False,34.92,30,"LINESTRING (17.7031905 40.6580236, 17.703217 40.6577102)",,,yes,
136435968,True,Via Giacinto Azzariti,residential,False,142.699,30,"LINESTRING (17.7031905 40.6580236, 17.7037652 40.658022, 17.7048821 40.6580133)",,,yes,
136435968,True,Via Giacinto Azzariti,residential,False,28.597,30,"LINESTRING (17.701784 40.6580289, 17.702123 40.6580306)",,,yes,
371390672,False,Via San Domenico,tertiary,True,103.445,,"LINESTRING (17.701784 40.6580289, 17.702016 40.6571154)",,,,
276917909,False,Via San Domenico,tertiary,False,35.384,30,"LINESTRING (17.701784 40.6580289, 17.7017692 40.6581738, 17.7017667 40.6582408, 17.7017368 40.6583442)",,,yes,
136435968,True,Via Giacinto Azzariti,residential,False,90.051,30,"LINESTRING (17.702123 40.6580306, 17.7031905 40.6580236)",,,yes,
93644235,True,Via Annunziata,tertiary,False,145.241,,"LINESTRING (17.7048895 40.6583213, 17.7031678 40.6583366)",1,,,
136435966,True,Via Vito Oronzo Errico,residential,False,32.252,30,"LINESTRING (17.7048895 40.6583213, 17.7048968 40.6586113)",,,,
1004705736,False,Via Mazzini,unclassified,True,22.259,30,"LINESTRING (17.7017368 40.6583442, 17.70162 40.6585237)",,,,
276917909,False,Via San Domenico,tertiary,True,35.384,30,"LINESTRING (17.7017368 40.6583442, 17.7017667 40.6582408, 17.7017692 40.6581738, 17.701784 40.6580289)",,,yes,
93644355,True,Via Antonio Sardelli,residential,False,76.304,30,"LINESTRING (17.7039928 40.6585868, 17.7048968 40.6586113)",,,,
93644348,True,Via Angelo Lanzillotti,residential,False,123.713,50,"LINESTRING (17.7039778 40.6589415, 17.7054435 40.6589807)",1,,,
136435965,True,Via Vittorio Veneto,residential,False,39.461,50,"LINESTRING (17.7039778 40.6589415, 17.7039928 40.6585868)",1,,,
93644311,True,Via Tenente Francesco Filomeno,residential,False,69.26,50,"LINESTRING (17.7039519 40.6592824, 17.703132 40.659249)",1,,,
136435965,True,Via Vittorio Veneto,residential,False,37.969,50,"LINESTRING (17.7039519 40.6592824, 17.7039778 40.6589415)",1,,,
136435965,True,Via Vittorio Veneto,residential,False,39.497,50,"LINESTRING (17.7039269 40.6596371, 17.7039519 40.6592824)",1,,,
275936022,True,Via Boccaccio,residential,False,40.769,40,"LINESTRING (17.7090423 40.6519119, 17.7094994 40.6520309)",,,,
377978455,False,Via Ariosto,residential,True,92.995,,"LINESTRING (17.7090423 40.6519119, 17.7087025 40.6527075)",,,,
275936316,True,Via Milo,residential,False,44.53,,"LINESTRING (17.7087025 40.6527075, 17.7081852 40.6527872)",,,,
377978455,False,Via Ariosto,residential,False,92.995,,"LINESTRING (17.7087025 40.6527075, 17.7090423 40.6519119)",,,,
377978455,False,Via Ariosto,residential,True,86.555,,"LINESTRING (17.7087025 40.6527075, 17.7085324 40.6530834, 17.7090102 40.6532006)",,,,
377977573,False,Via Nazario Sauro,residential,True,44.279,,"LINESTRING (17.7096003 40.6529275, 17.7094352 40.6533055)",,,,
377977573,False,Via Nazario Sauro,residential,False,44.279,,"LINESTRING (17.7094352 40.6533055, 17.7096003 40.6529275)",,,,
377978576,True,Via Vicenzo Bellini,residential,False,37.703,,"LINESTRING (17.7094352 40.6533055, 17.7090102 40.6532006)",,,,
93644171,False,Via Francavilla,tertiary,True,4.213,,"LINESTRING (17.7014918 40.6533781, 17.7014629 40.6533472)",2,,,
93644307,True,Via Genova,residential,False,91.459,50,"LINESTRING (17.7014918 40.6533781, 17.7007989 40.6540107)",,,,
1107651640,False,Via Sant'Antonio,tertiary,False,15.734,,"LINESTRING (17.7014918 40.6533781, 17.7016354 40.6534684)",2,,,
405329600,False,Via Santa Maria della Mercede,residential,False,19.306,50,"LINESTRING (17.708885 40.6535044, 17.7090959 40.6535718)",,,,
405329601,True,Via Dentice,tertiary,False,45.175,40,"LINESTRING (17.708885 40.6535044, 17.7087204 40.653891)",1,,,
276126073,True,Via San Donato,tertiary,False,30.51,,"LINESTRING (17.7076283 40.6535022, 17.7079766 40.6535761)",,,,
"[406230672, 136437691]",True,"['Largo San Francesco', 'Via Santa Maria della Mercede']",residential,False,130.676,50,"LINESTRING (17.7076283 40.6535022, 17.7077231 40.6532595, 17.7080168 40.6532705, 17.708885 40.6535044)",,,,
276126073,True,Via San Donato,tertiary,False,34.088,,"LINESTRING (17.7079766 40.6535761, 17.7081566 40.653625, 17.7083368 40.653711)",,,,
405329600,False,Via Santa Maria della Mercede,residential,True,19.306,50,"LINESTRING (17.7090959 40.6535718, 17.708885 40.6535044)",,,,
1107651640,False,Via Sant'Antonio,tertiary,False,34.071,,"LINESTRING (17.701813 40.6535802, 17.7021313 40.6537688)",2,,,
1107651640,False,Via Sant'Antonio,tertiary,True,19.468,,"LINESTRING (17.701813 40.6535802, 17.7016354 40.6534684)",2,,,
276126073,True,Via San Donato,tertiary,False,38.05,,"LINESTRING (17.7083368 40.653711, 17.7087204 40.653891)",,,,
371390678,True,Via Sant'Antonio,tertiary,False,15.993,,"LINESTRING (17.7022107 40.6538033, 17.7023275 40.6538125, 17.7023955 40.6538308)",,,,
1158758029,False,Via Sant'Antonio,tertiary,True,7.719,,"LINESTRING (17.7022107 40.6538033, 17.7021767 40.6537889, 17.7021313 40.6537688)",2,,,
136437712,True,Via Eleonora D'Este,unclassified,False,111.831,,"LINESTRING (17.7090748 40.6544638, 17.708571 40.6550909, 17.7088509 40.6552598)",,,,
276126073,True,Via San Donato,tertiary,False,46.774,,"LINESTRING (17.7090748 40.6544638, 17.7092535 40.654803, 17.7092806 40.6548544)",,,,
136437716,False,Via Vicenza,residential,False,42.394,,"LINESTRING (17.7004671 40.6545033, 17.7009263 40.6546582)",,,,
405519391,False,Piazza Arturo Toscanini,residential,False,15.896,50,"LINESTRING (17.7004671 40.6545033, 17.7004941 40.65457, 17.7004986 40.6546431)",,,,
