osmid,name,highway,junction,oneway,reversed,length,geometry,lanes,maxspeed,access,service,tunnel
110801311,Piazza Solferino,tertiary,,True,False,59.759,"LINESTRING (7.677485 45.0687913, 7.6775855 45.0689402, 7.6778125 45.0692764)",,30,,,
572748489,Via Accademia Albertina,residential,,False,True,147.47899999999998,"LINESTRING (7.687151 45.0637653, 7.6871714 45.0637916, 7.6871893 45.0638181, 7.6872282 45.0638757, 7.6879407 45.0649092, 7.6879659 45.0649456, 7.687974 45.0649574)",2,50,,,
741000721,Via Accademia Albertina,residential,,False,False,41.171,"LINESTRING (7.687151 45.0637653, 7.6871219 45.0637319, 7.6869172 45.0634341)",,30,,,
23026369,Via Camillo Benso Conte di Cavour,residential,,True,False,100.95699999999998,"LINESTRING (7.6860075 45.0641799, 7.6860779 45.0641564, 7.6870811 45.0637894, 7.6871008 45.0637823, 7.6871184 45.063776, 7.687151 45.0637653)",1,30,,,
318996538,Via San Francesco da Paola,residential,,True,False,43.495000000000005,"LINESTRING (7.6860075 45.0641799, 7.6859818 45.0641294, 7.6858069 45.0638847, 7.6857606 45.0638304)",,30,,,
23026369,Via Camillo Benso Conte di Cavour,residential,,True,False,99.369,"LINESTRING (7.6848801 45.0645854, 7.6849376 45.0645646, 7.6859221 45.064208, 7.6860075 45.0641799)",1,30,,,
"[302763280, 302763281]",Via Giuseppe Pomba,residential,,True,False,141.728,"LINESTRING (7.6848801 45.0645854, 7.6849061 45.0646242, 7.6849206 45.0646449, 7.6853451 45.0652516, 7.6856152 45.0656343, 7.6856818 45.0657273)",,,,,yes
22907794,Via Roma,residential,,False,False,72.348,"LINESTRING (7.6812588 45.0659108, 7.6812402 45.0658857, 7.6812164 45.0658515, 7.6809089 45.0654083, 7.6808524 45.0653269)",2,50,,,
22907794,Via Roma,residential,,False,True,73.19399999999999,"LINESTRING (7.6812588 45.0659108, 7.6813 45.0659684, 7.6813206 45.0659967, 7.6816264 45.0664159, 7.6816422 45.0664375, 7.6816847 45.0664963)",2,50,,,
23026369,Via Camillo Benso Conte di Cavour,residential,,True,False,53.592,"LINESTRING (7.6812588 45.0659108, 7.6813746 45.0658672, 7.681866 45.0656909)",1,30,,,
28681137,Via dell'Arcivescovado,residential,,True,False,49.273,"LINESTRING (7.6800168 45.0663605, 7.6800819 45.0663368, 7.6805747 45.0661578)",,,,,
154409622,Via Venti Settembre,residential,,True,False,69.146,"LINESTRING (7.6800168 45.0663605, 7.6800533 45.0664116, 7.6803399 45.0668129, 7.6804142 45.0669154)",,,,,
28681137,Via dell'Arcivescovado,residential,,True,False,108.525,"LINESTRING (7.6787842 45.0668017, 7.6788758 45.066768, 7.6799416 45.0663874, 7.6800168 45.0663605)",,,,,
"[172409588, 926732503]",Via dell'Arsenale,residential,,True,False,180.61800000000002,"LINESTRING (7.6787842 45.0668017, 7.6787601 45.066769, 7.678107 45.0658784, 7.6777992 45.0654537, 7.6777902 45.0654413, 7.6777698 45.0654129, 7.6777313 45.0653576)",,,no,,
"[23027971, 23027965, 660113175]","['Via Carlo Alberto', 'Via Cesare Battisti']",residential,,True,False,219.83700000000002,"LINESTRING (7.687675 45.0686113, 7.6876237 45.0686297, 7.6870815 45.0688451, 7.6867223 45.0689911, 7.6866402 45.0690232, 7.6865976 45.0690403, 7.6866083 45.0690549, 7.6872375 45.0699416, 7.687283 45.0700048, 7.6873015 45.0700253)",1,,,,
192938333,Via Gianbattista Bogino,residential,,True,False,101.194,"LINESTRING (7.687675 45.0686113, 7.6881585 45.0693436, 7.6882043 45.0694087, 7.6882228 45.069435)",,,,,
191213700,Via Giambattista Viotti,residential,,True,False,84.984,"LINESTRING (7.6834983 45.0700611, 7.6835315 45.0701133, 7.6838753 45.0706161, 7.6838976 45.070645, 7.6839267 45.0707166, 7.6839239 45.0707459, 7.6839226 45.0707578)",,,,,
"[328929614, 328929613, 103851582]",Via Monte di Pietà,residential,,True,False,71.44900000000001,"LINESTRING (7.6826939 45.0703459, 7.6827267 45.0703098, 7.682748 45.0702978, 7.6833558 45.0701041, 7.6834061 45.0700876, 7.6834407 45.0700786, 7.6834983 45.0700611)",,,,,
344698387,Via Venti Settembre,residential,,True,False,41.568999999999996,"LINESTRING (7.6826939 45.0703459, 7.6828214 45.0705475, 7.6828236 45.0705515, 7.6828701 45.0706248, 7.6828968 45.0706692, 7.6829076 45.0706879)",,30,permissive,,
108985100,Via Antonio Giuseppe Bertola,residential,,True,False,72.158,"LINESTRING (7.6830955 45.0694275, 7.6830571 45.0694389, 7.6829765 45.0694702, 7.682333 45.0697049, 7.6822793 45.0697253)",,,,,
191213700,Via Giambattista Viotti,residential,,True,False,77.56899999999999,"LINESTRING (7.6830955 45.0694275, 7.6831526 45.0695131, 7.6833427 45.0697978, 7.6833485 45.0698471, 7.6834559 45.0699996, 7.6834983 45.0700611)",,,,,
"[1171577489, 1217417846]",Via Po,tertiary,,False,False,31.086,"LINESTRING (7.6873015 45.0700253, 7.6870639 45.0701848, 7.6870256 45.0702075, 7.6870118 45.0702157)",1,50,,,
1171577489,Via Po,tertiary,,False,True,6.997999999999999,"LINESTRING (7.6873015 45.0700253, 7.6873576 45.0699901, 7.687368 45.0699834)",1,50,,,
"[30495684, 30495687]",Via Antonio Giuseppe Bertola,residential,,True,False,94.57199999999999,"LINESTRING (7.6812174 45.070085, 7.6810365 45.0701521, 7.6810194 45.0701579, 7.6804984 45.0703347, 7.6803476 45.0703876, 7.6801746 45.0704445, 7.6801352 45.0704579)",,,,siding,
1115285029,Via San Tommaso,residential,,True,False,10.169,"LINESTRING (7.6812174 45.070085, 7.6811661 45.0700249, 7.6811505 45.0700067)",,,no,,
"[80761048, 1248752204]",Via San Francesco d'Assisi,residential,,True,False,37.989,"LINESTRING (7.6794445 45.0706863, 7.6794254 45.0706569, 7.6793095 45.0704985, 7.6792374 45.0704092, 7.6792174 45.0703848)",,,,,
635374276,Via Antonio Giuseppe Bertola,residential,,True,False,81.662,"LINESTRING (7.6794445 45.0706863, 7.6793638 45.0707144, 7.6785915 45.0709853, 7.6785131 45.0710129)",1,30,,,
"[727581412, 108985100, 33227046, 727581415]","['Via Principe Amedeo', 'Via Antonio Giuseppe Bertola']",residential,,True,False,363.06699999999995,"LINESTRING (7.6871639 45.0678772, 7.6871031 45.0679007, 7.6865308 45.0681215, 7.6860764 45.0682968, 7.6857749 45.0684104, 7.6848863 45.0687594, 7.6848323 45.0687806, 7.6845022 45.0689101, 7.6837774 45.0691766, 7.6836614 45.0692184, 7.6835156 45.0692696, 7.6830955 45.0694275)",,,,,
660113177,Via Gianbattista Bogino,residential,,True,False,90.964,"LINESTRING (7.6871639 45.0678772, 7.6871898 45.0679141, 7.6871943 45.0679206, 7.687675 45.0686113)",,,,,
121208652,Via Monte di Pietà,residential,,True,False,64.991,"LINESTRING (7.6799297 45.0713469, 7.6799694 45.0713326, 7.6806018 45.0711044, 7.6806661 45.0710802)",,,,,
"[158526058, 196497372]",Via San Francesco d'Assisi,residential,,True,False,82.75200000000001,"LINESTRING (7.6799297 45.0713469, 7.6795459 45.0708265, 7.6795029 45.0707655, 7.6794649 45.0707142, 7.6794445 45.0706863)",,30,,siding,
1254595110,Via San Tommaso,residential,,True,False,13.437,"LINESTRING (7.6816785 45.0707022, 7.6816743 45.0706945, 7.6816653 45.0706812, 7.6816218 45.0706075, 7.681611 45.0705912)",,,,,
196549360,Via Antonio Giuseppe Bertola,residential,,True,False,82.101,"LINESTRING (7.6785131 45.0710129, 7.6776626 45.0713102, 7.6775743 45.0713377)",1,30,,,
196549361,Via Giovanni Botero,residential,,True,False,42.633,"LINESTRING (7.6785131 45.0710129, 7.6784753 45.0709613, 7.678263 45.0706726)",,,,,
28106662,Via Giovanni Botero,residential,,True,False,81.40899999999999,"LINESTRING (7.6789762 45.0716656, 7.6789694 45.0716559, 7.6785636 45.0710561, 7.678544 45.0710333, 7.6785131 45.0710129)",,30,,,
121208652,Via Monte di Pietà,residential,,True,False,82.854,"LINESTRING (7.6789762 45.0716656, 7.6792254 45.071589, 7.6798883 45.0713611, 7.6799297 45.0713469)",,,,,
372500115,Via Santa Maria,residential,,True,False,81.901,"LINESTRING (7.6780331 45.07198, 7.6783576 45.0718677, 7.6785917 45.0717912, 7.6789762 45.0716656)",,,,,
121208652,Via Monte di Pietà,residential,,True,False,90.46199999999999,"LINESTRING (7.6806661 45.0710802, 7.6807873 45.0710406, 7.6815754 45.0707734, 7.6816785 45.0707022)",,,,,
196500639,Via Mercanti,residential,,False,False,40.411,"LINESTRING (7.6806661 45.0710802, 7.6807423 45.071182, 7.6809055 45.0714019)",,,,,
28106933,Via Confienza,residential,,True,False,46.789,"LINESTRING (7.6764527 45.0697854, 7.6764211 45.0697445, 7.6762168 45.069472, 7.6761732 45.0694138)",,,,,
28106934,Via Don Giovanni Minzoni,residential,,True,False,60.949999999999996,"LINESTRING (7.6773671 45.0673195, 7.6773442 45.0672827, 7.6770139 45.0668315)",,,,,
28681137,Via dell'Arcivescovado,residential,,True,False,125.30799999999999,"LINESTRING (7.6773671 45.0673195, 7.6776057 45.0672333, 7.6786386 45.0668518, 7.6787842 45.0668017)",,,,,
28681199,Via San Quintino,residential,,True,False,62.106,"LINESTRING (7.6771878 45.0646092, 7.6771192 45.0646372, 7.6765425 45.0648408, 7.6764834 45.0648628)",,,,,
"[302426241, 302426242, 127885479]",Via dell'Arsenale,residential,,True,False,107.80000000000001,"LINESTRING (7.6771878 45.0646092, 7.677151 45.0645585, 7.6766705 45.0638972, 7.6766471 45.0638649, 7.6766229 45.0638361, 7.6766069 45.0638153, 7.6765588 45.0637476)",,,no,,building_passage
103851576,Via Venti Settembre,residential,,True,False,85.328,"LINESTRING (7.6784429 45.0641475, 7.6785672 45.0643228, 7.6788709 45.0647577, 7.6788867 45.0647785, 7.6789288 45.0648338)",,,no,,
302426938,Via Melchiorre Gioia,residential,,True,False,83.404,"LINESTRING (7.6764834 45.0648628, 7.6765196 45.06491, 7.6769585 45.0654912, 7.6769806 45.0655255)",,,,,
28106934,Via Don Giovanni Minzoni,residential,,True,False,54.951,"LINESTRING (7.6766395 45.066305, 7.6763772 45.0659315, 7.6763297 45.0658619)",,,,,
28107012,Via Umberto Biancamano,unclassified,,False,True,46.986000000000004,"LINESTRING (7.6766395 45.066305, 7.6767086 45.0662796, 7.6771768 45.0661192)",,,,,
28106934,Via Don Giovanni Minzoni,residential,,True,False,65.518,"LINESTRING (7.6770139 45.0668315, 7.6766831 45.0663716, 7.6766395 45.066305)",,,,,
28107021,Via Conte Rosso,residential,,True,False,75.214,"LINESTRING (7.6770139 45.0668315, 7.6769095 45.0668678, 7.676152 45.0671264)",,,,,
572740892,Via Venti Settembre,residential,,True,False,69.413,"LINESTRING (7.6804659 45.0669862, 7.6808746 45.0675397)",,,no,,
28107112,Via Conte Secondo Frola,residential,,True,False,50.364000000000004,"LINESTRING (7.6810329 45.0667746, 7.6805298 45.0669623, 7.6804659 45.0669862)",,,,,
28107136,Via Giovanni Amendola,residential,,True,False,69.695,"LINESTRING (7.6805747 45.0661578, 7.680986 45.0667132)",,,,,
28681137,Via dell'Arcivescovado,residential,,True,False,60.342,"LINESTRING (7.6805747 45.0661578, 7.6805924 45.0661514, 7.6811407 45.0659517, 7.6812588 45.0659108)",,,,,
28243322,Via Antonio Gramsci,residential,,True,False,52.512,"LINESTRING (7.6810312 45.0645587, 7.6805513 45.064715, 7.6804275 45.0647614)",,,,,
23026369,Via Camillo Benso Conte di Cavour,residential,,True,False,266.748,"LINESTRING (7.681866 45.0656909, 7.6823732 45.065509, 7.6824296 45.0654887, 7.6836399 45.0650545, 7.6837914 45.0649971, 7.684811 45.0646115, 7.6848801 45.0645854)",1,30,,,
28107159,Via Piero Gobetti,residential,,True,False,47.227999999999994,"LINESTRING (7.681866 45.0656909, 7.6818452 45.0656628, 7.6815874 45.0653145)",,,,,
192239957,Via Piero Gobetti,residential,,True,False,73.694,"LINESTRING (7.681866 45.0656909, 7.6818976 45.065735, 7.6821003 45.0660074, 7.6823008 45.0662782)",,,,,
"[192219876, 192219877, 191727375]","['Piazza C.L.N.', 'Via Teofilo Rossi']",residential,,False,True,23.866,"LINESTRING (7.6823008 45.0662782, 7.6822136 45.0663099, 7.6821691 45.0663264, 7.6821469 45.0663344, 7.6820289 45.066374)",,,,,
28107236,Via Giovanni Prati,residential,,True,False,43.909,"LINESTRING (7.6778125 45.0692764, 7.6779556 45.0692284, 7.6782483 45.0691217, 7.6783123 45.0690995)",,,,,
110801311,Piazza Solferino,tertiary,,True,False,52.46200000000001,"LINESTRING (7.6778125 45.0692764, 7.677846 45.0693261, 7.6779578 45.0694916, 7.6779735 45.0695201, 7.6779922 45.06956, 7.6780096 45.0696037, 7.6780186 45.0696461, 7.6780263 45.0696923, 7.6780293 45.0697182)",,30,,,
47482093,Via Giovanni Prati,residential,,False,True,43.046,"LINESTRING (7.6788037 45.068928, 7.6783765 45.0690779, 7.6783123 45.0690995)",,,,,
28681137,Via dell'Arcivescovado,residential,,True,False,22.319,"LINESTRING (7.6771116 45.0674074, 7.6773671 45.0673195)",,,,,
36865706,Via San Francesco d'Assisi,residential,,True,False,74.63799999999999,"LINESTRING (7.6779711 45.0686087, 7.6779249 45.0685422, 7.6776008 45.0680633, 7.6775559 45.068005)",,,,,
135856934,Via Vittorio Alfieri,residential,,True,False,43.238,"LINESTRING (7.6779711 45.0686087, 7.6778988 45.0686355, 7.677485 45.0687913)",,,,,
36865706,Via San Francesco d'Assisi,residential,,True,False,60.801,"LINESTRING (7.6783123 45.0690995, 7.6782803 45.0690502, 7.6780207 45.0686761, 7.6779711 45.0686087)",,,,,
47482093,Via Giovanni Prati,residential,,False,False,43.046,"LINESTRING (7.6783123 45.0690995, 7.6783765 45.0690779, 7.6788037 45.068928)",,,,,
36865706,Via San Francesco d'Assisi,residential,,True,False,93.211,"LINESTRING (7.6788128 45.0698595, 7.6787874 45.0698212, 7.6783492 45.0691488, 7.6783123 45.0690995)",,,,,
135856933,Via Santa Teresa,residential,,True,False,72.558,"LINESTRING (7.6788128 45.0698595, 7.6788571 45.069844, 7.6796402 45.0695691)",,,,,
28106669,Via San Camillo de Lellis,residential,,False,False,107.623,"LINESTRING (7.6796402 45.0695691, 7.6801279 45.0703506, 7.6801537 45.0703903, 7.6801479 45.0704423, 7.6801352 45.0704579)",,,,,
135856933,Via Santa Teresa,residential,,True,False,81.25000000000001,"LINESTRING (7.6796402 45.0695691, 7.6804135 45.0692968, 7.6804436 45.0692862, 7.680566 45.0692429)",,,,,
28107320,Via Lascaris,residential,,True,False,42.667,"LINESTRING (7.6770701 45.0681768, 7.6775559 45.068005)",,,,,
"[1254595121, 110801311]",Piazza Solferino,tertiary,,True,False,75.7,"LINESTRING (7.6770701 45.0681768, 7.6771116 45.0682383, 7.6774282 45.0687072, 7.6774583 45.0687518, 7.677485 45.0687913)",,30,,,
28107320,Via Lascaris,residential,,True,False,145.297,"LINESTRING (7.6775559 45.068005, 7.677622 45.0679894, 7.6782265 45.0677658, 7.6792026 45.0674106)",,,,,
36865706,Via San Francesco d'Assisi,residential,,True,False,75.073,"LINESTRING (7.6775559 45.068005, 7.6775234 45.0679648, 7.6771903 45.067525, 7.6771562 45.0674759, 7.6771116 45.0674074)",,,,,
172409588,Via dell'Arsenale,residential,,True,False,75.261,"LINESTRING (7.6792026 45.0674106, 7.6788416 45.0668816, 7.6787842 45.0668017)",,,no,,
47482094,Via Santa Teresa,residential,,True,False,63.401,"LINESTRING (7.67809 45.0701135, 7.6783465 45.0700244, 7.6787274 45.0698897, 7.6788128 45.0698595)",,,,,
1254595130,Piazza Solferino,tertiary,,True,False,21.124,"LINESTRING (7.67809 45.0701135, 7.6780038 45.0702697, 7.6779923 45.0702905)",,,,,
28107159,Via Piero Gobetti,residential,,True,False,22.748,"LINESTRING (7.6814405 45.0651197, 7.6813085 45.0649376)",,,,,
"[28107344, 192238888, 192238887]",Via Bruno Buozzi,"['residential', 'unclassified']",,False,False,51.617999999999995,"LINESTRING (7.6814405 45.0651197, 7.6813692 45.0651446, 7.6810168 45.065268, 7.6809732 45.0652826, 7.6809369 45.0652962, 7.6808524 45.0653269)",,,,,building_passage
22907794,Via Roma,residential,,False,False,71.18700000000001,"LINESTRING (7.6808524 45.0653269, 7.6808422 45.0653133, 7.6804709 45.0648182, 7.6804275 45.0647614)",2,50,,,
22907794,Via Roma,residential,,False,True,72.348,"LINESTRING (7.6808524 45.0653269, 7.6809089 45.0654083, 7.6812164 45.0658515, 7.6812402 45.0658857, 7.6812588 45.0659108)",2,50,,,
"[192238888, 28107344, 192238887]",Via Bruno Buozzi,"['residential', 'unclassified']",,False,True,51.617999999999995,"LINESTRING (7.6808524 45.0653269, 7.6809369 45.0652962, 7.6809732 45.0652826, 7.6810168 45.065268, 7.6813692 45.0651446, 7.6814405 45.0651197)",,,,,building_passage
"[755274569, 1254663929]",Corso Vittorio Emanuele II,residential,,True,False,64.878,"LINESTRING (7.6772931 45.0634804, 7.6769935 45.0635906, 7.6766938 45.0637007, 7.6765588 45.0637476)",,20,,,
28106958,Via San Quintino,residential,,True,False,46.928000000000004,"LINESTRING (7.6779151 45.0643449, 7.6779662 45.0643251, 7.6783294 45.0641904, 7.6783669 45.0641746, 7.6784031 45.0641593, 7.6784219 45.0641537, 7.6784429 45.0641475)",,,,,
"[192302042, 28109019, 192302044]",Via Alessandro Volta,"['residential', 'unclassified']",,True,False,107.84199999999998,"LINESTRING (7.6779151 45.0643449, 7.6778887 45.0643115, 7.6773816 45.0635957, 7.6773622 45.0635677, 7.6773386 45.0635376, 7.6773079 45.063499, 7.6772931 45.0634804)",,,,,building_passage
28681199,Via San Quintino,residential,,True,False,64.252,"LINESTRING (7.6779151 45.0643449, 7.6778517 45.0643704, 7.6772287 45.0645969, 7.6771878 45.0646092)",,,,,
741000722,Via dei Mille,residential,,True,False,100.04100000000001,"LINESTRING (7.6853904 45.0632921, 7.6853343 45.0633118, 7.6843208 45.0636737, 7.6842522 45.0636959)",1,50,,,
220847827,Via Giuseppe Pomba,residential,,False,False,31.741999999999997,"LINESTRING (7.6842522 45.0636959, 7.6842218 45.0636564, 7.684082 45.0634371)",,,,,
