osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,tunnel
"[241033304, 241033302, 248870383]","['Via Giuseppe Mazzini', 'Via Gramsci']",tertiary,50,False,True,210.252,"LINESTRING (9.1101877 45.1412802, 9.1103272 45.141319, 9.1105981 45.1414194, 9.1109098 45.1415563, 9.1110144 45.1416161, 9.1113623 45.141819, 9.1118068 45.1420808, 9.1123383 45.1423938)",SP193BD,building_passage
27234157,Via Guglielmo Marconi,unclassified,50,False,False,54.806,"LINESTRING (9.1150181 45.1442713, 9.1151046 45.1446033, 9.1150794 45.1447576)",,
27234157,Via Guglielmo Marconi,unclassified,50,False,True,181.093,"LINESTRING (9.1150181 45.1442713, 9.1149481 45.1439886, 9.114909 45.1439174, 9.1148411 45.1438418, 9.1147413 45.1437592, 9.1136052 45.1430934, 9.113604 45.143068)",,
27234159,,unclassified,,False,False,55.472,"LINESTRING (9.1150181 45.1442713, 9.11494 45.1442712, 9.1149018 45.1442533, 9.1147701 45.1440658, 9.1147217 45.1440603, 9.1146969 45.1440877, 9.1146799 45.1441264, 9.114728 45.1442147)",,
27234159,,unclassified,,False,True,55.472,"LINESTRING (9.114728 45.1442147, 9.1146799 45.1441264, 9.1146969 45.1440877, 9.1147217 45.1440603, 9.1147701 45.1440658, 9.1149018 45.1442533, 9.11494 45.1442712, 9.1150181 45.1442713)",,
241037482,Via Giacomo Matteotti,residential,50,False,False,73.486,"LINESTRING (9.1088336 45.1395263, 9.1094869 45.14)",,
27234848,Via Castagnola,residential,50,False,False,42.943,"LINESTRING (9.1088336 45.1395263, 9.1087105 45.1395201, 9.1082875 45.1394987)",,
241036166,Via Giacomo Matteotti,residential,50,True,False,148.064,"LINESTRING (9.1088336 45.1395263, 9.108025 45.138967, 9.107716 45.1389047, 9.1072833 45.1388824)",,
218780995,Via Morini,residential,50,False,True,61.829,"LINESTRING (9.1061747 45.1388222, 9.1062485 45.1382686)",,
241036166,Via Giacomo Matteotti,residential,50,True,False,165.182,"LINESTRING (9.1061747 45.1388222, 9.1040849 45.1386386)",,
218780995,Via Morini,residential,50,False,False,61.56400000000001,"LINESTRING (9.1061747 45.1388222, 9.1061592 45.1390464, 9.1061189 45.1392936, 9.1061098 45.1393737)",,
27234845,Via dei Mille,residential,,False,False,40.429,"LINESTRING (9.1041276 45.1380756, 9.1043596 45.1380967, 9.1046388 45.1381221)",,
93096971,Via dei Liguri,residential,50,False,True,62.94499999999999,"LINESTRING (9.1041276 45.1380756, 9.1041471 45.1382676, 9.1040849 45.1386386)",,
218780995,Via Morini,residential,50,False,False,61.829,"LINESTRING (9.1062485 45.1382686, 9.1061747 45.1388222)",,
332972081,Via dei Mille,residential,,False,False,89.355,"LINESTRING (9.1062485 45.1382686, 9.1073729 45.1383977)",,
218780995,Via Morini,residential,50,False,True,57.461999999999996,"LINESTRING (9.1062485 45.1382686, 9.1062511 45.1382069, 9.1062546 45.1381245, 9.1063049 45.1377536)",,
27234846,Via Nino Bixio,residential,50,False,False,60.395,"LINESTRING (9.1073729 45.1383977, 9.1074644 45.1378584)",,
27234846,Via Nino Bixio,residential,50,False,True,54.353,"LINESTRING (9.1073729 45.1383977, 9.1072833 45.1388824)",,
332972081,Via dei Mille,residential,,False,True,89.355,"LINESTRING (9.1073729 45.1383977, 9.1062485 45.1382686)",,
27234846,Via Nino Bixio,residential,50,False,False,22.817,"LINESTRING (9.1074644 45.1378584, 9.1075039 45.1376551)",,
27234846,Via Nino Bixio,residential,50,False,True,60.395,"LINESTRING (9.1074644 45.1378584, 9.1073729 45.1383977)",,
218780993,Via Cairoli,residential,,False,True,91.692,"LINESTRING (9.1074644 45.1378584, 9.1063049 45.1377536)",,
218780993,Via Cairoli,residential,,False,False,91.692,"LINESTRING (9.1063049 45.1377536, 9.1074644 45.1378584)",,
218780995,Via Morini,residential,50,False,False,57.461999999999996,"LINESTRING (9.1063049 45.1377536, 9.1062546 45.1381245, 9.1062511 45.1382069, 9.1062485 45.1382686)",,
218780995,Via Morini,residential,50,False,True,74.489,"LINESTRING (9.1063049 45.1377536, 9.1063592 45.1376658, 9.1068895 45.1372303)",,
27234846,Via Nino Bixio,residential,50,False,True,22.817,"LINESTRING (9.1075039 45.1376551, 9.1074644 45.1378584)",,
27144018,Via Luciano Manara,residential,,True,False,315.84099999999995,"LINESTRING (9.1075039 45.1376551, 9.1077553 45.1378124, 9.1080889 45.1380349, 9.1082667 45.1381899, 9.108378 45.1383519, 9.1084739 45.1384814, 9.1086291 45.1387953, 9.1087029 45.1390001, 9.1087706 45.139142, 9.1089 45.1392678, 9.1092262 45.1395258, 9.1093262 45.13962, 9.1094331 45.1397327, 9.1095193 45.1398224, 9.109563 45.1399109, 9.1094869 45.14)",,
27234848,Via Castagnola,residential,50,False,True,87.308,"LINESTRING (9.1061098 45.1393737, 9.1072196 45.1394343)",,
218780995,Via Morini,residential,50,False,False,57.31,"LINESTRING (9.1061098 45.1393737, 9.1060638 45.1396361, 9.1060224 45.1398854)",,
218780995,Via Morini,residential,50,False,True,61.564,"LINESTRING (9.1061098 45.1393737, 9.1061189 45.1392936, 9.1061592 45.1390464, 9.1061747 45.1388222)",,
93096971,Via dei Liguri,residential,50,False,False,62.94499999999999,"LINESTRING (9.1040849 45.1386386, 9.1041471 45.1382676, 9.1041276 45.1380756)",,
221328356,Via Giordano Bruno,residential,50,False,False,88.194,"LINESTRING (9.1060224 45.1398854, 9.1071408 45.1399674)",,
218780995,Via Morini,residential,50,False,False,59.536,"LINESTRING (9.1060224 45.1398854, 9.1060102 45.1400639, 9.1060056 45.1404206)",,
218780995,Via Morini,residential,50,False,True,57.31,"LINESTRING (9.1060224 45.1398854, 9.1060638 45.1396361, 9.1061098 45.1393737)",,
221328356,Via Giordano Bruno,residential,50,False,True,87.501,"LINESTRING (9.1082532 45.1400269, 9.1071408 45.1399674)",,
218781431,Via Conti,residential,,False,False,58.795,"LINESTRING (9.1082532 45.1400269, 9.1082738 45.1397092, 9.1082875 45.1394987)",,
27234848,Via Castagnola,residential,50,False,False,84.066,"LINESTRING (9.1082875 45.1394987, 9.1072196 45.1394343)",,
27234848,Via Castagnola,residential,50,False,True,42.943,"LINESTRING (9.1082875 45.1394987, 9.1087105 45.1395201, 9.1088336 45.1395263)",,
218781431,Via Conti,residential,,False,True,58.795,"LINESTRING (9.1082875 45.1394987, 9.1082738 45.1397092, 9.1082532 45.1400269)",,
218780995,Via Morini,residential,50,False,False,69.707,"LINESTRING (9.1060056 45.1404206, 9.1060193 45.1406936, 9.1060371 45.1410471)",,
218780995,Via Morini,residential,50,False,True,59.536,"LINESTRING (9.1060056 45.1404206, 9.1060102 45.1400639, 9.1060224 45.1398854)",,
27234846,Via Nino Bixio,residential,50,False,False,59.599,"LINESTRING (9.1071408 45.1399674, 9.1072196 45.1394343)",,
221328356,Via Giordano Bruno,residential,50,False,False,87.501,"LINESTRING (9.1071408 45.1399674, 9.1082532 45.1400269)",,
221328356,Via Giordano Bruno,residential,50,False,True,88.194,"LINESTRING (9.1071408 45.1399674, 9.1060224 45.1398854)",,
241035825,,residential,,False,False,19.242,"LINESTRING (9.1101826 45.1411072, 9.1101874 45.1412337, 9.1101877 45.1412802)",,
"[241035825, 241036167]",Via Luciano Manara,residential,50,False,True,138.313,"LINESTRING (9.1101826 45.1411072, 9.1101779 45.1410502, 9.1101748 45.1409769, 9.1101737 45.1409493, 9.1101584 45.1408517, 9.1101387 45.1407593, 9.1101042 45.140677, 9.1100542 45.1406021, 9.1098824 45.1404267, 9.1096937 45.1401764, 9.1094869 45.14)",,
332972077,Via Olevano,residential,,True,False,179.727,"LINESTRING (9.1101826 45.1411072, 9.1102922 45.1410868, 9.1106725 45.1408008, 9.1117824 45.1399663)",,
332972078,Via Olevano,residential,,False,True,11.879,"LINESTRING (9.1134449 45.1387251, 9.1133428 45.138804)",,
"[241033304, 241033302, 248870383]","['Via Giuseppe Mazzini', 'Via Gramsci']",tertiary,50,False,False,210.252,"LINESTRING (9.1123383 45.1423938, 9.1118068 45.1420808, 9.1113623 45.141819, 9.1110144 45.1416161, 9.1109098 45.1415563, 9.1105981 45.1414194, 9.1103272 45.141319, 9.1101877 45.1412802)",SP193BD,building_passage
241033304,Via Giuseppe Mazzini,tertiary,50,False,True,26.957,"LINESTRING (9.1123383 45.1423938, 9.1124722 45.1424736, 9.1126009 45.1425502)",SP193BD,
358427780,Via Carlo Marx,residential,,False,True,171.342,"LINESTRING (9.1123383 45.1423938, 9.112641 45.1421797, 9.1129411 45.1419744, 9.1130345 45.1418913, 9.1129939 45.1415497, 9.1130051 45.1414294, 9.1130628 45.1413646, 9.1134112 45.1411965)",,
241033304,Via Giuseppe Mazzini,tertiary,50,False,False,26.957,"LINESTRING (9.1126009 45.1425502, 9.1124722 45.1424736, 9.1123383 45.1423938)",SP193BD,
241033304,Via Giuseppe Mazzini,tertiary,50,False,True,98.439,"LINESTRING (9.1126009 45.1425502, 9.1134739 45.1430405, 9.1135462 45.1430668, 9.113604 45.143068)",SP193BD,
"[539887890, 248129581]",Via Giovanni Pascoli,unclassified,,False,False,84.413,"LINESTRING (9.1126009 45.1425502, 9.11246 45.1431985, 9.1124707 45.1432487, 9.1124451 45.143298)",,
27234846,Via Nino Bixio,residential,50,False,False,61.572,"LINESTRING (9.1072196 45.1394343, 9.1072833 45.1388824)",,
27234846,Via Nino Bixio,residential,50,False,True,59.599,"LINESTRING (9.1072196 45.1394343, 9.1071408 45.1399674)",,
27234848,Via Castagnola,residential,50,False,False,87.308,"LINESTRING (9.1072196 45.1394343, 9.1061098 45.1393737)",,
27234848,Via Castagnola,residential,50,False,True,84.066,"LINESTRING (9.1072196 45.1394343, 9.1082875 45.1394987)",,
27234846,Via Nino Bixio,residential,50,False,False,54.353,"LINESTRING (9.1072833 45.1388824, 9.1073729 45.1383977)",,
27234846,Via Nino Bixio,residential,50,False,True,61.572,"LINESTRING (9.1072833 45.1388824, 9.1072196 45.1394343)",,
241036166,Via Giacomo Matteotti,residential,50,True,False,87.211,"LINESTRING (9.1072833 45.1388824, 9.1061747 45.1388222)",,
218780997,Via Giuseppe Garibaldi,tertiary,50,False,False,183.76,"LINESTRING (9.1083742 45.1411633, 9.1060371 45.1410471)",SP193BD,
93096894,Via Conti,residential,,True,False,73.289,"LINESTRING (9.1083742 45.1411633, 9.1083209 45.1407607, 9.1083369 45.1405062)",,
"[239499360, 241033301, 218780997]","['Via Antonio Gramsci', 'Via Giuseppe Garibaldi']",tertiary,50,False,True,142.883,"LINESTRING (9.1083742 45.1411633, 9.1090088 45.1411991, 9.1091026 45.1412043, 9.1095253 45.1412247, 9.110034 45.1412616, 9.1101877 45.1412802)",SP193BD,building_passage
218780997,Via Giuseppe Garibaldi,tertiary,50,False,True,35.897,"LINESTRING (9.1055802 45.1410283, 9.1060371 45.1410471)",SP193BD,
93096982,Via Felice Cavallotti,residential,,False,False,194.58800000000002,"LINESTRING (9.1055802 45.1410283, 9.1056186 45.141215, 9.1057475 45.1419295, 9.1057612 45.1420056, 9.105788 45.1421541, 9.1058118 45.142286, 9.1057826 45.1425226, 9.1057692 45.1427666)",,
241032188,,residential,,False,False,16.682,"LINESTRING (9.1133428 45.138804, 9.1134062 45.1389472)",,
332972078,Via Olevano,residential,,False,False,11.879,"LINESTRING (9.1133428 45.138804, 9.1134449 45.1387251)",,
332972078,Via Olevano,residential,,False,True,161.145,"LINESTRING (9.1133428 45.138804, 9.1125597 45.139409, 9.112048 45.1397751, 9.1119327 45.1398576)",,
241032188,,residential,,False,True,16.682,"LINESTRING (9.1134062 45.1389472, 9.1133428 45.138804)",,
241033170,,residential,,False,True,89.964,"LINESTRING (9.1123119 45.140684, 9.1117824 45.1399663)",,
241033170,,residential,,False,False,89.964,"LINESTRING (9.1117824 45.1399663, 9.1123119 45.140684)",,
332972078,Via Olevano,residential,,False,False,16.885,"LINESTRING (9.1117824 45.1399663, 9.1118187 45.1399392, 9.1119327 45.1398576)",,
241037481,Via Conti,residential,,False,True,86.877,"LINESTRING (9.1072318 45.1404532, 9.1083369 45.1405062)",,
241037481,Via Conti,residential,,False,False,86.877,"LINESTRING (9.1083369 45.1405062, 9.1072318 45.1404532)",,
93096894,Via Conti,residential,,True,False,53.861000000000004,"LINESTRING (9.1083369 45.1405062, 9.1083239 45.140278, 9.1082532 45.1400269)",,
93096982,Via Felice Cavallotti,residential,,False,True,194.588,"LINESTRING (9.1057692 45.1427666, 9.1057826 45.1425226, 9.1058118 45.142286, 9.105788 45.1421541, 9.1057612 45.1420056, 9.1057475 45.1419295, 9.1056186 45.141215, 9.1055802 45.1410283)",,
248129581,,unclassified,,False,True,64.407,"LINESTRING (9.1121698 45.1438435, 9.1122325 45.1436998, 9.1123043 45.1435653, 9.1123738 45.1434351, 9.1124278 45.1433312, 9.1124451 45.143298)",,
332972082,Via dei Mille,residential,,True,False,127.306,"LINESTRING (9.1046388 45.1381221, 9.1062485 45.1382686)",,
27234845,Via dei Mille,residential,,False,True,40.429,"LINESTRING (9.1046388 45.1381221, 9.1043596 45.1380967, 9.1041276 45.1380756)",,
27234157,Via Guglielmo Marconi,unclassified,50,False,True,54.806,"LINESTRING (9.1150794 45.1447576, 9.1151046 45.1446033, 9.1150181 45.1442713)",,
248129581,,unclassified,,False,False,64.407,"LINESTRING (9.1124451 45.143298, 9.1124278 45.1433312, 9.1123738 45.1434351, 9.1123043 45.1435653, 9.1122325 45.1436998, 9.1121698 45.1438435)",,
"[539887890, 248129581]",Via Giovanni Pascoli,unclassified,,False,True,84.41300000000001,"LINESTRING (9.1124451 45.143298, 9.1124707 45.1432487, 9.11246 45.1431985, 9.1126009 45.1425502)",,
358362148,,unclassified,,False,False,16.907,"LINESTRING (9.1124451 45.143298, 9.1123888 45.1432624, 9.1123861 45.1431637)",,
358362148,,unclassified,,False,True,16.907,"LINESTRING (9.1123861 45.1431637, 9.1123888 45.1432624, 9.1124451 45.143298)",,
27253227,,residential,,False,False,65.407,"LINESTRING (9.1114507 45.1393776, 9.1119327 45.1398576)",,
27253227,,residential,,False,True,65.407,"LINESTRING (9.1119327 45.1398576, 9.1114507 45.1393776)",,
332972078,Via Olevano,residential,,False,False,161.145,"LINESTRING (9.1119327 45.1398576, 9.112048 45.1397751, 9.1125597 45.139409, 9.1133428 45.138804)",,
332972078,Via Olevano,residential,,False,True,16.885,"LINESTRING (9.1119327 45.1398576, 9.1118187 45.1399392, 9.1117824 45.1399663)",,
358427780,Via Carlo Marx,residential,,False,False,317.14199999999994,"LINESTRING (9.1119327 45.1398576, 9.1119764 45.1398923, 9.1120381 45.1398979, 9.1126456 45.1397673, 9.1132825 45.1396395, 9.1134066 45.1398417, 9.1139253 45.1406819, 9.1139775 45.1408383, 9.1139271 45.140928, 9.1137754 45.1410208, 9.1134112 45.1411965)",,
493957448,,residential,,False,True,67.869,"LINESTRING (9.1139107 45.1416949, 9.1134112 45.1411965)",,
493957448,,residential,,False,False,67.869,"LINESTRING (9.1134112 45.1411965, 9.1139107 45.1416949)",,
358427780,Via Carlo Marx,residential,,False,False,171.34199999999998,"LINESTRING (9.1134112 45.1411965, 9.1130628 45.1413646, 9.1130051 45.1414294, 9.1129939 45.1415497, 9.1130345 45.1418913, 9.1129411 45.1419744, 9.112641 45.1421797, 9.1123383 45.1423938)",,
358427780,Via Carlo Marx,residential,,False,True,317.142,"LINESTRING (9.1134112 45.1411965, 9.1137754 45.1410208, 9.1139271 45.140928, 9.1139775 45.1408383, 9.1139253 45.1406819, 9.1134066 45.1398417, 9.1132825 45.1396395, 9.1126456 45.1397673, 9.1120381 45.1398979, 9.1119764 45.1398923, 9.1119327 45.1398576)",,
