osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,junction,bridge,access
"[115913360, 38547707, 128522342]",True,,"['Via Argine Destro', 'Via Trento e Trieste']",unclassified,50,False,32.114,"LINESTRING (11.7499691 45.2436749, 11.7498862 45.2436835, 11.7496222 45.24371, 11.7495625 45.2437111)",,,movable,
39040919,True,1,Riviera Giovanni Battista Belzoni,residential,50,False,43.243,"LINESTRING (11.7495625 45.2437111, 11.7495423 45.2435759, 11.7495097 45.243324)",,,,
115913359,False,,Via Trento e Trieste,unclassified,,True,100.96600000000001,"LINESTRING (11.7495625 45.2437111, 11.7493328 45.243876, 11.7487498 45.2444144)",,,,
115913358,False,,Via Francesco Petrarca,unclassified,,False,63.04,"LINESTRING (11.7496904 45.2421846, 11.7488921 45.2421107)",,,,
"[38547705, 115090596, 375574860, 38547706]",True,,"['Riviera Giovanni Battista Belzoni', 'Via Dante', 'Via del Teatro']","['unclassified', 'residential']",50,False,60.528999999999996,"LINESTRING (11.7496904 45.2421846, 11.749729 45.2420554, 11.7497505 45.241959, 11.74974 45.2419032, 11.7497653 45.2418812, 11.7498243 45.2418805, 11.7500034 45.2418842, 11.7500919 45.2418878)",,,yes,
46763261,False,,Via Zanellato,unclassified,,True,186.71499999999997,"LINESTRING (11.7499616 45.2402478, 11.7500398 45.2403883, 11.7500897 45.2404845, 11.7502497 45.2408068, 11.7502715 45.240896, 11.7503797 45.2413678, 11.7503712 45.2417477, 11.7503657 45.2418837)",,,,
46768520,True,2,Via Tortorini,residential,,False,61.596000000000004,"LINESTRING (11.7499616 45.2402478, 11.7502402 45.2401482, 11.7502955 45.2401281, 11.750661 45.2399942)",,,,
46768560,False,,Via Guinizelli,residential,,False,55.722,"LINESTRING (11.7474942 45.2434495, 11.7482057 45.243437)",,,,
145252609,False,,Via Giacomo Matteotti,unclassified,,False,88.876,"LINESTRING (11.7474942 45.2434495, 11.747988 45.2441692)",,,,
44355646,True,1,Via del Mercato,residential,,False,180.91400000000002,"LINESTRING (11.7474942 45.2434495, 11.7468154 45.2437041, 11.7467819 45.2437445, 11.7467747 45.243785, 11.7468045 45.2438321, 11.74691 45.2439696, 11.7469517 45.2439942, 11.7470285 45.2440198, 11.747988 45.2441692)",,,,
145252609,False,,Via Giacomo Matteotti,unclassified,,True,117.682,"LINESTRING (11.7474942 45.2434495, 11.7468506 45.2426337, 11.7467739 45.242555, 11.7467469 45.2425322)",,,,
115913359,False,,Via Trento e Trieste,unclassified,,False,19.354,"LINESTRING (11.7485999 45.2445528, 11.7487498 45.2444144)",,,,
"[288444178, 46759341]",False,,Via Trento e Trieste,unclassified,,True,67.027,"LINESTRING (11.7485999 45.2445528, 11.748496 45.2446459, 11.7483714 45.2447577, 11.748188 45.2449221, 11.7481387 45.2449478, 11.74802 45.2449813)",,,,
46759341,False,,Via Trento e Trieste,unclassified,,False,53.107,"LINESTRING (11.7470963 45.2448344, 11.7472592 45.2448463, 11.7474792 45.2448867, 11.7476071 45.2449282, 11.7477435 45.2449656)",,,,
87018873,False,,Via Trento e Trieste,unclassified,,False,30.947000000000003,"LINESTRING (11.7478805 45.245182, 11.7477814 45.2451451, 11.7477277 45.2450914, 11.7477049 45.2450471, 11.747716 45.2450066, 11.7477435 45.2449656)",,,,
87018874,False,,Via Trento e Trieste,unclassified,,False,128.964,"LINESTRING (11.7478805 45.245182, 11.7478707 45.2453038, 11.7478862 45.2454287, 11.7479122 45.2455152, 11.7479492 45.2456049, 11.7481878 45.2459402, 11.7484141 45.2462581)",,,,
145252636,False,,Via Trento e Trieste,unclassified,,False,27.293,"LINESTRING (11.7478805 45.245182, 11.7479636 45.2451414, 11.7480345 45.2450554, 11.74802 45.2449813)",,,,
87018874,False,,Via Trento e Trieste,unclassified,,True,128.964,"LINESTRING (11.7484141 45.2462581, 11.7481878 45.2459402, 11.7479492 45.2456049, 11.7479122 45.2455152, 11.7478862 45.2454287, 11.7478707 45.2453038, 11.7478805 45.245182)",,,,
128522345,False,2,Via delle Grole,secondary,50,True,17.326,"LINESTRING (11.7491364 45.2393676, 11.749325 45.2392861)",,,,
46763279,False,,Via Squero,unclassified,,False,125.14699999999999,"LINESTRING (11.7491364 45.2393676, 11.7490485 45.2392695, 11.7485488 45.2387027, 11.7481715 45.2384868)",,,,
"[38547704, 128522345, 984228281, 128522344]",False,2,"['Via Giuseppe Verdi', 'Via delle Grole']",secondary,"['50', '30']","[False, True]",86.785,"LINESTRING (11.7491364 45.2393676, 11.7486462 45.2395796, 11.7484494 45.2396647, 11.7484166 45.2396789, 11.7482331 45.2397554, 11.7481863 45.2397686)",,,yes,
145252598,False,,Piazzale della Vittoria,unclassified,,True,48.632,"LINESTRING (11.7495485 45.2396608, 11.7501192 45.2394882)",,,,
145515027,True,,Via Cavallotti,unclassified,,False,72.846,"LINESTRING (11.7495485 45.2396608, 11.7499616 45.2402478)",,,,
24754116,False,,Via Giuseppe Verdi,secondary,,False,56.543,"LINESTRING (11.7464754 45.2420136, 11.7462768 45.2415247)",,,,
24754116,False,,Via Giuseppe Verdi,secondary,,True,44.575,"LINESTRING (11.7464754 45.2420136, 11.7465982 45.2422645, 11.74663 45.2423287, 11.7466514 45.2423945)",,,,
269526155,False,,,residential,,False,202.97000000000003,"LINESTRING (11.7464754 45.2420136, 11.7460519 45.2421134, 11.7458116 45.2421512, 11.7457658 45.2421305, 11.7456794 45.2419656, 11.7452943 45.2412563, 11.7451181 45.240914)",,,,
93256684,False,,Via San Vio,residential,,True,29.307,"LINESTRING (11.7445638 45.2450063, 11.7444873 45.2447483)",,,,
375574604,False,,Via San Vio,tertiary,30,False,152.425,"LINESTRING (11.7445638 45.2450063, 11.7452631 45.2449189, 11.7455266 45.2449125, 11.7457606 45.2449428, 11.7459802 45.2449495, 11.7461496 45.2449331, 11.7463668 45.2448957, 11.7464528 45.2448731, 11.7464805 45.2448673)",,,,
"[257225068, 375579237]",False,,Via del Santuario,residential,,True,341.80600000000004,"LINESTRING (11.756339 45.239938, 11.7552484 45.2401859, 11.7549061 45.2402664, 11.7546862 45.2402905, 11.7544173 45.2403045, 11.7543533 45.2402947, 11.7539576 45.2404175, 11.7535936 45.240529, 11.7533255 45.2406043, 11.7532012 45.2406667, 11.7530629 45.2407792, 11.7529733 45.2408507, 11.7529096 45.2409162, 11.7528847 45.2409418, 11.7528182 45.2410583, 11.7527897 45.2411436, 11.7527583 45.2412267, 11.7527354 45.2412966)",,,,
46768519,True,,Via 28 Aprile,residential,,False,190.07999999999998,"LINESTRING (11.7514431 45.241888, 11.751443 45.2421342, 11.7514399 45.2422086, 11.7514324 45.2422677, 11.7513673 45.242435, 11.7512914 45.24262, 11.7511716 45.2428998, 11.7511267 45.2430699, 11.7511165 45.2432002, 11.7511136 45.2433197, 11.7511506 45.2435665)",,,,
42424648,False,2,Via Giuseppe Garibaldi,tertiary,,False,18.363,"LINESTRING (11.7497214 45.2389499, 11.7496852 45.2389057, 11.7496499 45.2388622, 11.7496214 45.2388229, 11.7496118 45.2388042)",,,,
982828069,True,1,Piazza Vittoria,secondary,50,False,14.568,"LINESTRING (11.7497214 45.2389499, 11.7497544 45.2389385, 11.7497785 45.238935, 11.749803 45.2389349, 11.749827 45.2389384, 11.7498496 45.2389451, 11.7498808 45.2389623, 11.7498871 45.2389691)",,roundabout,,
145252609,False,,Via Giacomo Matteotti,unclassified,,True,88.876,"LINESTRING (11.747988 45.2441692, 11.7474942 45.2434495)",,,,
"[288444179, 288444180, 46768559]",False,1,Via del Mercato,residential,,False,66.48599999999999,"LINESTRING (11.747988 45.2441692, 11.74829 45.2442473, 11.7484097 45.2442707, 11.7485515 45.2443031, 11.7485983 45.2443256, 11.7486713 45.2443698, 11.7487113 45.244395, 11.7487233 45.2444029, 11.7487498 45.2444144)",,,,
24754116,False,,Via Giuseppe Verdi,secondary,,False,62.008,"LINESTRING (11.7462768 45.2415247, 11.7460553 45.2409893)",,,,
24754116,False,,Via Giuseppe Verdi,secondary,,True,56.543,"LINESTRING (11.7462768 45.2415247, 11.7464754 45.2420136)",,,,
46768565,False,,Viale Gaetano Donizetti,residential,,False,43.981,"LINESTRING (11.7462768 45.2415247, 11.7468111 45.2414026)",,,,
46768565,False,,Viale Gaetano Donizetti,residential,,True,43.981,"LINESTRING (11.7468111 45.2414026, 11.7462768 45.2415247)",,,,
128516849,True,,Viale Gaetano Donizetti,residential,,False,37.199,"LINESTRING (11.7468111 45.2414026, 11.7472674 45.2413094)",,,,
128516844,True,,Viale Gaetano Donizetti,residential,,False,23.116,"LINESTRING (11.7470929 45.241412, 11.7469702 45.2414383, 11.7468111 45.2414026)",,,,
46763254,True,,Via Boito,residential,,False,68.608,"LINESTRING (11.7464225 45.2408496, 11.746686 45.2412192, 11.7468111 45.2414026)",,,,
128516846,True,,Via Gioacchino Rossini,residential,,False,43.002,"LINESTRING (11.7472902 45.2405139, 11.7468062 45.2406967)",,,,
46763255,True,,Via Puccini,residential,,False,86.181,"LINESTRING (11.7472902 45.2405139, 11.747657 45.2410114, 11.7477765 45.2412087)",,,,
128516844,True,,Viale Gaetano Donizetti,residential,,False,13.593,"LINESTRING (11.7478108 45.2412653, 11.7476464 45.2413046)",,,,
128516840,False,,Viale Gaetano Donizetti,residential,,False,67.856,"LINESTRING (11.7478108 45.2412653, 11.7480382 45.2412043, 11.7481718 45.2411722, 11.7485657 45.2411028, 11.7486404 45.2410925)",,,,
128516846,True,,Via Gioacchino Rossini,residential,,False,34.519,"LINESTRING (11.7468062 45.2406967, 11.7464225 45.2408496)",,,,
128516844,True,,Viale Gaetano Donizetti,residential,,False,17.489,"LINESTRING (11.7473053 45.2413633, 11.7470929 45.241412)",,,,
46763256,True,,Via Bellini,residential,,False,6.696,"LINESTRING (11.7473053 45.2413633, 11.7472976 45.2413495, 11.7472674 45.2413094)",,,,
46768518,True,,Via 28 Aprile,residential,50,False,162.671,"LINESTRING (11.7511506 45.2435665, 11.7512103 45.243796, 11.7512508 45.2439173, 11.7512941 45.2440105, 11.7513958 45.2441757, 11.7515681 45.2443935, 11.751611 45.2444493, 11.7519483 45.2449053)",,,,
46763261,False,,Via Zanellato,unclassified,,False,186.715,"LINESTRING (11.7503657 45.2418837, 11.7503712 45.2417477, 11.7503797 45.2413678, 11.7502715 45.240896, 11.7502497 45.2408068, 11.7500897 45.2404845, 11.7500398 45.2403883, 11.7499616 45.2402478)",,,,
"[675856435, 782261223]",True,,Via Dante,unclassified,50,False,84.356,"LINESTRING (11.7503657 45.2418837, 11.7505594 45.2418845, 11.7507067 45.2418851, 11.7510631 45.2418865, 11.7513244 45.2418875, 11.7513696 45.2418872, 11.7514431 45.241888)",,,,
115913358,False,,Via Francesco Petrarca,unclassified,,False,45.099,"LINESTRING (11.7479775 45.2421069, 11.7474359 45.242245)",,,,
115913358,False,,Via Francesco Petrarca,unclassified,,True,71.935,"LINESTRING (11.7479775 45.2421069, 11.74807 45.2420927, 11.7481451 45.2420842, 11.7483986 45.242089, 11.7488921 45.2421107)",,,,
128516844,True,,Viale Gaetano Donizetti,residential,,False,27.492,"LINESTRING (11.7476464 45.2413046, 11.7473053 45.2413633)",,,,
46763262,True,,Via Pietro Mascagni,residential,,False,92.90899999999999,"LINESTRING (11.7476464 45.2413046, 11.7479507 45.2420511, 11.7479775 45.2421069)",,,,
46763263,False,,Piazza 20 Settembre,residential,,False,88.289,"LINESTRING (11.7486404 45.2410925, 11.7488238 45.2415544, 11.7489281 45.241804, 11.7489292 45.2418582)",,,,
46768564,True,,Via Avancini,residential,,False,108.364,"LINESTRING (11.7486404 45.2410925, 11.7487111 45.2410417, 11.7485958 45.2405242, 11.7485448 45.2403712, 11.7485314 45.2403259, 11.7485207 45.2402437, 11.7485082 45.2401505)",,,,
128516840,False,,Viale Gaetano Donizetti,residential,,True,67.856,"LINESTRING (11.7486404 45.2410925, 11.7485657 45.2411028, 11.7481718 45.2411722, 11.7480382 45.2412043, 11.7478108 45.2412653)",,,,
115913358,False,,Via Francesco Petrarca,unclassified,,True,63.04,"LINESTRING (11.7488921 45.2421107, 11.7496904 45.2421846)",,,,
46768567,False,,,residential,,True,28.24,"LINESTRING (11.7488921 45.2421107, 11.7488962 45.2420502, 11.7489292 45.2418582)",,,,
115913358,False,,Via Francesco Petrarca,unclassified,,False,71.935,"LINESTRING (11.7488921 45.2421107, 11.7483986 45.242089, 11.7481451 45.2420842, 11.74807 45.2420927, 11.7479775 45.2421069)",,,,
42424648,False,2,Via Giuseppe Garibaldi,tertiary,,True,29.378999999999998,"LINESTRING (11.7493404 45.2378545, 11.7493947 45.2380396, 11.7494121 45.2381138)",,,,
46763300,True,1,Via Carrubbio,unclassified,,False,18.27,"LINESTRING (11.7507418 45.2376594, 11.7507401 45.2374951)",,,,
46763264,True,1,Via Barilan,residential,,False,114.05200000000002,"LINESTRING (11.7507418 45.2376594, 11.7507122 45.237672, 11.7505345 45.237748, 11.7504219 45.2377801, 11.7502743 45.2378084, 11.7501939 45.237816, 11.7495448 45.2378235, 11.7494415 45.237836, 11.7493763 45.2378493, 11.7493404 45.2378545)",,,,
24754116,False,,Via Giuseppe Verdi,secondary,,True,62.008,"LINESTRING (11.7460553 45.2409893, 11.7462768 45.2415247)",,,,
46763265,True,,Via Gioacchino Rossini,residential,,False,32.678,"LINESTRING (11.7460553 45.2409893, 11.7464225 45.2408496)",,,,
24754116,False,,Via Giuseppe Verdi,secondary,,False,178.018,"LINESTRING (11.7460553 45.2409893, 11.7459884 45.2408186, 11.7459879 45.2407394, 11.7460149 45.2406568, 11.7460924 45.2405644, 11.7465673 45.2403765, 11.7475152 45.2399945)",,,,
128516843,False,,Via Gaetano Donizetti,residential,,True,36.706,"LINESTRING (11.7477384 45.2403454, 11.7479228 45.2406489)",,,,
128516846,True,,Via Gioacchino Rossini,residential,,False,39.787,"LINESTRING (11.7477384 45.2403454, 11.7476107 45.2403966, 11.7472902 45.2405139)",,,,
24754116,False,,Via Giuseppe Verdi,secondary,,False,58.24,"LINESTRING (11.7475152 45.2399945, 11.7480213 45.2398241, 11.7481863 45.2397686)",,,,
24754116,False,,Via Giuseppe Verdi,secondary,,True,178.018,"LINESTRING (11.7475152 45.2399945, 11.7465673 45.2403765, 11.7460924 45.2405644, 11.7460149 45.2406568, 11.7459879 45.2407394, 11.7459884 45.2408186, 11.7460553 45.2409893)",,,,
128516846,True,,Via Gioacchino Rossini,residential,,False,42.802,"LINESTRING (11.7475152 45.2399945, 11.7475926 45.2400955, 11.7477384 45.2403454)",,,,
128516843,False,,Via Gaetano Donizetti,residential,,False,36.706,"LINESTRING (11.7479228 45.2406489, 11.7477384 45.2403454)",,,,
46763269,False,,Via Tirali,residential,,True,87.772,"LINESTRING (11.7474359 45.242245, 11.7478796 45.2429699)",,,,
115913358,False,,Via Francesco Petrarca,unclassified,,True,45.099,"LINESTRING (11.7474359 45.242245, 11.7479775 45.2421069)",,,,
46768566,True,,Via Vivaldi,residential,,False,96.44,"LINESTRING (11.7474359 45.242245, 11.7473888 45.2421276, 11.7470929 45.241412)",,,,
115913358,False,,Via Francesco Petrarca,unclassified,,False,56.188,"LINESTRING (11.7474359 45.242245, 11.746909 45.2423849, 11.7468584 45.2424029, 11.7468102 45.2424204, 11.7467736 45.2424371)",,,,
46763269,False,,Via Tirali,residential,,False,87.772,"LINESTRING (11.7478796 45.2429699, 11.7474359 45.242245)",,,,
24754116,False,,Via Giuseppe Verdi,secondary,,True,58.24,"LINESTRING (11.7481863 45.2397686, 11.7480213 45.2398241, 11.7475152 45.2399945)",,,,
"[128522344, 984228281, 128522345, 38547704]",False,2,"['Via Giuseppe Verdi', 'Via delle Grole']",secondary,"['30', '50']","[False, True]",86.785,"LINESTRING (11.7481863 45.2397686, 11.7482331 45.2397554, 11.7484166 45.2396789, 11.7484494 45.2396647, 11.7486462 45.2395796, 11.7491364 45.2393676)",,,yes,
984228280,False,1,Via Argine Sinistro,residential,50,False,44.528,"LINESTRING (11.7481863 45.2397686, 11.7481524 45.2397441, 11.7481319 45.2397301, 11.7479857 45.2395966, 11.7478216 45.2394618)",4,,,
46763271,False,,Via Manin,residential,,False,56.582,"LINESTRING (11.7487244 45.2382638, 11.749253 45.2381294, 11.749337 45.2381212, 11.7494121 45.2381138)",,,,
46763271,False,,Via Manin,residential,,True,49.89,"LINESTRING (11.7487244 45.2382638, 11.7482263 45.2384647, 11.7481715 45.2384868)",,,,
375610644,False,1,Via Roma,residential,,False,21.94,"LINESTRING (11.7518353 45.2398262, 11.7517944 45.2400214)",4,,,
133654097,True,1,Via Pellegrino,residential,,False,88.68,"LINESTRING (11.7518353 45.2398262, 11.7518773 45.2398174, 11.7527723 45.2395854, 11.7528384 45.2395779, 11.7529064 45.2395751)",,,,
46830348,True,1,Via San Luigi,residential,,False,15.767999999999999,"LINESTRING (11.7530752 45.2395908, 11.7530391 45.2396376, 11.7529514 45.239676, 11.7529341 45.2396861)",4,,,permit
"[257225065, 133654098]",False,2,Via Carboni,residential,,False,243.735,"LINESTRING (11.7530752 45.2395908, 11.7531919 45.2395721, 11.7539144 45.2394122, 11.7541454 45.2393608, 11.754514 45.2392947, 11.7546999 45.2392855, 11.7548683 45.2392697, 11.7550607 45.2392458, 11.7555015 45.2391518, 11.7556939 45.2391145, 11.7559165 45.239089, 11.7560392 45.23908, 11.7560917 45.2390772)",,,,
404964217,True,,Via Tassello,unclassified,,False,8.062,"LINESTRING (11.7560917 45.2390772, 11.7561805 45.2391139)",,,,
27910751,False,,Via Santarello,unclassified,,True,189.832,"LINESTRING (11.7560917 45.2390772, 11.7560325 45.2388108, 11.7559101 45.238526, 11.7553904 45.2376689, 11.7553145 45.2375811, 11.7552771 45.2375535, 11.7552589 45.2375351, 11.7552347 45.2374938)",,,,
"[257225065, 133654098]",False,2,Via Carboni,residential,,True,243.73499999999999,"LINESTRING (11.7560917 45.2390772, 11.7560392 45.23908, 11.7559165 45.239089, 11.7556939 45.2391145, 11.7555015 45.2391518, 11.7550607 45.2392458, 11.7548683 45.2392697, 11.7546999 45.2392855, 11.754514 45.2392947, 11.7541454 45.2393608, 11.7539144 45.2394122, 11.7531919 45.2395721, 11.7530752 45.2395908)",,,,
375610642,False,,Via Mandiferro,residential,,True,12.915,"LINESTRING (11.7524985 45.2402241, 11.752503 45.2403165, 11.7525028 45.2403402)",,,,
375610646,True,1,Via San Luigi,residential,,False,59.834,"LINESTRING (11.7524985 45.2402241, 11.7524582 45.2402241, 11.7523992 45.2402109, 11.7523536 45.2401977, 11.7517944 45.2400214)",,,,
46763279,False,,Via Squero,unclassified,,True,101.26400000000001,"LINESTRING (11.7466548 45.2376271, 11.7471998 45.2379665, 11.7476472 45.2382103)",,,,
"[46768545, 46763322]",False,1,"['Via San Filippo', 'Via Caduti del Lavoro']","['unclassified', 'residential']",,True,46.373,"LINESTRING (11.7466548 45.2376271, 11.7466944 45.2376016, 11.7467729 45.2375511, 11.7469786 45.2374376, 11.7471095 45.2373602)",,,,
"[46763284, 128522341, 128522343]",False,,"['Via Enrico Fermi', 'Via Fermi']",residential,,False,330.10800000000006,"LINESTRING (11.7478216 45.2394618, 11.7476427 45.2394414, 11.7475135 45.2394549, 11.7461764 45.2401861, 11.7460982 45.2401753, 11.7459477 45.2401061, 11.7459055 45.2400407, 11.7457732 45.2387415)",,,,
"[984228280, 39040556]",False,1,Via Argine Sinistro,"['residential', 'unclassified']",50,False,219.359,"LINESTRING (11.7478216 45.2394618, 11.7473378 45.2390819, 11.7468675 45.2387146, 11.7467039 45.2385787, 11.7465531 45.2384207, 11.7461447 45.2378948)",4,,,
984228280,False,1,Via Argine Sinistro,residential,50,True,44.528,"LINESTRING (11.7478216 45.2394618, 11.7479857 45.2395966, 11.7481319 45.2397301, 11.7481524 45.2397441, 11.7481863 45.2397686)",4,,,
46763286,False,,Via Martiri della Libertà,residential,,True,74.216,"LINESTRING (11.7457732 45.2387415, 11.7453851 45.2389131, 11.7451089 45.239017, 11.7450365 45.2389037)",,,,
46768571,False,,Via Martiri della Libertà,residential,,False,127.567,"LINESTRING (11.7457732 45.2387415, 11.7457042 45.2380223, 11.7456721 45.237727, 11.7456655 45.2376662, 11.7456614 45.237597)",,,,
"[46763284, 128522341, 128522343]",False,,"['Via Enrico Fermi', 'Via Fermi']",residential,,True,330.108,"LINESTRING (11.7457732 45.2387415, 11.7459055 45.2400407, 11.7459477 45.2401061, 11.7460982 45.2401753, 11.7461764 45.2401861, 11.7475135 45.2394549, 11.7476427 45.2394414, 11.7478216 45.2394618)",,,,
46763740,False,2,,unclassified,,True,57.131,"LINESTRING (11.7456614 45.237597, 11.745722 45.2375933, 11.7458193 45.2376488, 11.7458863 45.2377249, 11.7460072 45.2378843, 11.7460429 45.23791, 11.7460989 45.237913, 11.7461447 45.2378948)",,,,
46768571,False,,Via Martiri della Libertà,residential,,True,127.56700000000001,"LINESTRING (11.7456614 45.237597, 11.7456655 45.2376662, 11.7456721 45.237727, 11.7457042 45.2380223, 11.7457732 45.2387415)",,,,
46763286,False,,Via Martiri della Libertà,residential,,False,74.216,"LINESTRING (11.7450365 45.2389037, 11.7451089 45.239017, 11.7453851 45.2389131, 11.7457732 45.2387415)",,,,
42424816,False,2,Via Luigi Cadorna,secondary,,False,22.425,"LINESTRING (11.7527421 45.238142, 11.7530099 45.2380705)",,,,
42424816,False,2,Via Luigi Cadorna,secondary,,True,106.654,"LINESTRING (11.7527421 45.238142, 11.7517507 45.2384237, 11.751573 45.2384742, 11.7514783 45.2384998)",,,,
42424816,False,2,Via Luigi Cadorna,secondary,,False,106.654,"LINESTRING (11.7514783 45.2384998, 11.751573 45.2384742, 11.7517507 45.2384237, 11.7527421 45.238142)",,,,
42424816,False,2,Via Luigi Cadorna,secondary,,True,117.965,"LINESTRING (11.7514783 45.2384998, 11.7514084 45.2385198, 11.750171 45.2388572, 11.7501005 45.2388766, 11.7500753 45.238886)",,,,
46763300,True,1,Via Carrubbio,unclassified,,False,109.82500000000002,"LINESTRING (11.7514783 45.2384998, 11.7514473 45.2384578, 11.7507718 45.2376933, 11.7507418 45.2376594)",,,,
"[46768545, 46763322]",False,1,"['Via San Filippo', 'Via Caduti del Lavoro']","['residential', 'unclassified']",,False,46.373000000000005,"LINESTRING (11.7471095 45.2373602, 11.7469786 45.2374376, 11.7467729 45.2375511, 11.7466944 45.2376016, 11.7466548 45.2376271)",,,,
118047487,False,2,Via Galileo Galilei,unclassified,,True,159.863,"LINESTRING (11.7531687 45.2459278, 11.7532847 45.2456445, 11.753425 45.2454563, 11.7535763 45.2452939, 11.7536729 45.2452085, 11.7537674 45.2451405, 11.7538725 45.2450717, 11.7539925 45.2450085, 11.7541065 45.2449546, 11.7542771 45.2448881, 11.754393 45.2448473)",,,,
46824210,False,2,Via del Castello,residential,,True,186.839,"LINESTRING (11.754393 45.2448473, 11.7543447 45.2448012, 11.7542889 45.2447793, 11.7541848 45.2447703, 11.7538413 45.2447608, 11.7535253 45.2447586, 11.7532182 45.2447728, 11.7527758 45.2448065, 11.7525123 45.2448469, 11.7522159 45.2449028, 11.752074 45.2449307)",,,,
118047487,False,2,Via Galileo Galilei,unclassified,,False,159.863,"LINESTRING (11.754393 45.2448473, 11.7542771 45.2448881, 11.7541065 45.2449546, 11.7539925 45.2450085, 11.7538725 45.2450717, 11.7537674 45.2451405, 11.7536729 45.2452085, 11.7535763 45.2452939, 11.753425 45.2454563, 11.7532847 45.2456445, 11.7531687 45.2459278)",,,,
