osmid,oneway,name,highway,reversed,length,geometry,lanes,junction,bridge
147157771,True,Via Spina,tertiary,False,23.927,"LINESTRING (12.179516 44.6937431, 12.1795321 44.6937863, 12.1795402 44.6938687, 12.1795752 44.693953)",,,
233774136,False,Via Spina,tertiary,True,66.801,"LINESTRING (12.179516 44.6937431, 12.1795303 44.6936754, 12.1795289 44.6935715, 12.1795225 44.6934477, 12.1794979 44.6933545, 12.1794714 44.6932664, 12.1794188 44.6931528)",,,
116701810,False,Via Foce,residential,True,28.799,"LINESTRING (12.1758344 44.6964275, 12.1760647 44.6966282)",,,
116701825,False,Via Spina,tertiary,True,170.721,"LINESTRING (12.1758344 44.6964275, 12.1767946 44.6958479, 12.1773679 44.6955016, 12.1774806 44.6954336)",,,
233775541,False,Via Spina,tertiary,False,124.267,"LINESTRING (12.1758344 44.6964275, 12.1748154 44.697046, 12.1746388 44.6971532)",,,
116701995,False,Via Antonio Buonafede,residential,True,97.384,"LINESTRING (12.1804409 44.692261, 12.1804307 44.6925765, 12.1804456 44.6927371, 12.1805096 44.6930166, 12.1805389 44.6931308)",,,
952704810,True,,tertiary,False,3.237,"LINESTRING (12.1848066 44.6927933, 12.1848062 44.6927796, 12.1848097 44.6927644)",1,roundabout,
40545003,True,,tertiary,False,8.979999999999999,"LINESTRING (12.1849044 44.6927045, 12.1849412 44.692705, 12.1849666 44.6927106, 12.1849865 44.6927185, 12.1850068 44.6927316)",1,roundabout,
147519878,True,,tertiary,False,10.596,"LINESTRING (12.1848097 44.6927644, 12.1848165 44.692751, 12.1848247 44.6927404, 12.1848496 44.6927212, 12.1848649 44.6927139, 12.1848816 44.6927085, 12.1849044 44.6927045)",1,roundabout,
142949814,True,Via Marina,tertiary,False,22.293000000000003,"LINESTRING (12.1849201 44.6928664, 12.1848318 44.6929, 12.1847964 44.6929129, 12.184747 44.6929258, 12.1847072 44.6929352, 12.1846603 44.6929407)",1,,
208553794,True,,tertiary,False,13.231,"LINESTRING (12.1849201 44.6928664, 12.1848881 44.6928631, 12.1848664 44.6928568, 12.1848435 44.6928453, 12.1848254 44.6928304, 12.184812 44.692811, 12.1848066 44.6927933)",1,roundabout,
116701958,False,Via Ludovico Muratori,residential,False,47.730999999999995,"LINESTRING (12.1830702 44.6932711, 12.1831567 44.693369, 12.1831921 44.6934091, 12.1832399 44.6934676, 12.183297 44.6935374, 12.1833708 44.693643)",,,
233775541,False,Via Spina,tertiary,True,124.267,"LINESTRING (12.1746388 44.6971532, 12.1748154 44.697046, 12.1758344 44.6964275)",,,
235378561,False,Via Due Giugno,residential,False,201.902,"LINESTRING (12.1746388 44.6971532, 12.1745695 44.6970806, 12.1744977 44.6970053, 12.1744547 44.6969539, 12.1744118 44.696889, 12.1743877 44.6968452, 12.1743796 44.6968109, 12.1743823 44.6967804, 12.1743904 44.6967498, 12.1744092 44.6967193, 12.174436 44.6966888, 12.1744762 44.6966526, 12.1745245 44.6966221, 12.1745942 44.6965859, 12.1747766 44.6965134, 12.1748973 44.6964619, 12.1749536 44.6964353, 12.1750207 44.6964009, 12.1750904 44.6963533, 12.1751629 44.696298, 12.1752245 44.6962465, 12.1752675 44.6961969, 12.1753077 44.6961188, 12.1753587 44.6960005, 12.1753989 44.6958995, 12.1754472 44.6958175, 12.1754901 44.6957622, 12.1755307 44.6957216)",,,
233773173,False,Via Spina,tertiary,True,46.876,"LINESTRING (12.1794188 44.6931528, 12.1793645 44.693043, 12.1792221 44.6927551)",,,
"[235378353, 233774135]",True,"['Via Primo Maggio', 'Via primo Maggio']",residential,False,117.12699999999998,"LINESTRING (12.1794188 44.6931528, 12.1793225 44.6931565, 12.1792313 44.6931622, 12.1791508 44.6931698, 12.1790302 44.6931851, 12.1788156 44.6932251, 12.1786225 44.6932728, 12.1785477 44.6932967, 12.178491 44.6933148, 12.1783596 44.6933662, 12.1781397 44.6934673, 12.1780515 44.6935113)",,,
233774136,False,Via Spina,tertiary,False,66.801,"LINESTRING (12.1794188 44.6931528, 12.1794714 44.6932664, 12.1794979 44.6933545, 12.1795225 44.6934477, 12.1795289 44.6935715, 12.1795303 44.6936754, 12.179516 44.6937431)",,,
798723885,True,Via Venticinque Aprile,residential,False,11.102,"LINESTRING (12.1790286 44.6940062, 12.1790501 44.6939633, 12.1790743 44.6939118)",1,,
952704805,True,Via Venticinque Aprile,residential,False,19.898,"LINESTRING (12.1790286 44.6940062, 12.1789897 44.6939976, 12.1788969 44.6939819, 12.1787813 44.6939814)",,,
235340914,False,Via Monsignor Gherardo Menegazzi,residential,True,63.832,"LINESTRING (12.1830829 44.6967882, 12.1827384 44.696269)",,,
116701777,False,Via Canale Lombardo,residential,False,57.248,"LINESTRING (12.1830829 44.6967882, 12.1826148 44.6968772, 12.1823828 44.6969201)",,,
116701955,False,Via Canale Lombardo,residential,True,130.395,"LINESTRING (12.1830829 44.6967882, 12.1833046 44.6967518, 12.1835831 44.6967293, 12.1838835 44.6966978, 12.1841976 44.6966591, 12.1843354 44.696654, 12.1844622 44.6966677, 12.1845741 44.6966882, 12.1847078 44.6967114)",,,
489646840,False,Vicolo delle Passere,residential,True,60.049,"LINESTRING (12.1797997 44.6932553, 12.1805389 44.6931308)",,,
235366555,True,Via dei Fiocinini,residential,False,78.43799999999999,"LINESTRING (12.1797997 44.6932553, 12.1799235 44.693498, 12.1800108 44.6936471, 12.1801232 44.6938291, 12.1801854 44.693904)",,,
