osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,junction
172782561,Via Salvo D'Acquisto,residential,False,False,38.482,"LINESTRING (9.1205896 45.5946549, 9.1206283 45.5946474, 9.1210656 45.5945609)",,,
172782564,Via Venticinque Aprile,tertiary,False,False,213.27100000000002,"LINESTRING (9.1205896 45.5946549, 9.1206133 45.5947709, 9.1209881 45.5964904, 9.1209984 45.5965514)",SP175,,
172782564,Via Venticinque Aprile,tertiary,False,False,72.505,"LINESTRING (9.1209984 45.5965514, 9.1211417 45.5971957)",SP175,,
172782564,Via Venticinque Aprile,tertiary,False,True,213.27100000000002,"LINESTRING (9.1209984 45.5965514, 9.1209881 45.5964904, 9.1206133 45.5947709, 9.1205896 45.5946549)",SP175,,
37537321,Via Trento,unclassified,True,False,147.136,"LINESTRING (9.1212672 45.5979123, 9.1211731 45.5979231, 9.1208057 45.5980082, 9.1205441 45.5980661, 9.1204995 45.5980756, 9.1203156 45.5981207, 9.1202289 45.5981395, 9.1199798 45.5981806, 9.1199126 45.5981961, 9.1194675 45.5983131)",,,
115099273,Via Trieste,residential,True,False,48.238,"LINESTRING (9.1212672 45.5979123, 9.1213749 45.5978843, 9.1218478 45.5977601)",,,
172782564,Via Venticinque Aprile,tertiary,False,True,80.279,"LINESTRING (9.1212672 45.5979123, 9.1212504 45.5978279, 9.1211417 45.5971957)",SP175,,
115099180,Viale Piave,tertiary,True,False,1.153,"LINESTRING (9.1220671 45.6001242, 9.1220627 45.6001143)",SP175,,
519299103,Via Sant'Ambrogio,residential,False,True,40.492000000000004,"LINESTRING (9.1220671 45.6001242, 9.1220012 45.6001353, 9.1215606 45.600208)",,,
115099180,Viale Piave,tertiary,True,False,58.429,"LINESTRING (9.1229369 45.6016635, 9.1226679 45.6011729)",SP175,,
115098560,Via Giacomo Matteotti,residential,True,False,58.219,"LINESTRING (9.1229369 45.6016635, 9.1228566 45.6016742, 9.122206 45.6017758)",,,
56031485,Via Gorizia,residential,True,False,36.859,"LINESTRING (9.1244293 45.5981664, 9.1244937 45.5984948)",,,
115099273,Via Trieste,residential,True,False,51.038,"LINESTRING (9.1242047 45.5972034, 9.1248307 45.5970662)",,,
56031485,Via Gorizia,residential,True,False,108.497,"LINESTRING (9.1242047 45.5972034, 9.1244076 45.5980743, 9.1244293 45.5981664)",,,
60038785,Via Antonio Meucci,residential,False,False,84.173,"LINESTRING (9.1157469 45.6028484, 9.1155662 45.6024852, 9.1155446 45.6021131)",,,
191715335,Via Groane,unclassified,True,False,374.403,"LINESTRING (9.1157469 45.6028484, 9.1159799 45.6027326, 9.1170192 45.6022388, 9.117227 45.6021526, 9.117271 45.6021215, 9.1173003 45.6020821, 9.1172918 45.6019828, 9.1173117 45.6018803, 9.1173677 45.6015896, 9.1174132 45.6014825, 9.1174802 45.6013624, 9.11755 45.6012357, 9.1178906 45.6007873, 9.1180314 45.6006269, 9.1181816 45.6004316, 9.1183367 45.600217)",,,
170573488,Via Edoardo Jenner,unclassified,False,True,289.527,"LINESTRING (9.1143798 45.6015736, 9.1143621 45.6014776, 9.1143225 45.6012623, 9.114276 45.6010094, 9.1142294 45.6007565, 9.1142294 45.6006795, 9.1142776 45.6006118, 9.1144063 45.6005761, 9.1148301 45.6005741, 9.1156026 45.6005705, 9.1157828 45.6005604, 9.1163711 45.6005306, 9.1165904 45.6005149)",,,
170573488,Via Edoardo Jenner,unclassified,False,False,140.04000000000002,"LINESTRING (9.1183367 45.600217, 9.1180809 45.6002855, 9.1175211 45.6003717, 9.1165904 45.6005149)",,,
170573488,Via Edoardo Jenner,unclassified,False,True,72.444,"LINESTRING (9.1183367 45.600217, 9.1186633 45.6000989, 9.1191968 45.5999719)",,,
115008563,Via Cesare Battisti,residential,True,False,18.552,"LINESTRING (9.1245334 45.5996826, 9.1245925 45.5996675, 9.1247572 45.599625)",,,
56031485,Via Gorizia,residential,True,False,127.351,"LINESTRING (9.1244937 45.5984948, 9.1247374 45.5995663, 9.1247572 45.599625)",,,
115009482,Via Adolfo Valentini,unclassified,False,True,44.28,"LINESTRING (9.1244937 45.5984948, 9.1244556 45.5985022, 9.1244402 45.5985036, 9.1239416 45.5985912)",,,
115009482,Via Adolfo Valentini,unclassified,False,False,37.944,"LINESTRING (9.1227822 45.5987833, 9.1232554 45.5987007)",,,
115010375,Via Nazario Sauro,unclassified,False,True,43.842,"LINESTRING (9.1227822 45.5987833, 9.1228964 45.5991694)",,,
115009482,Via Adolfo Valentini,unclassified,False,True,90.914,"LINESTRING (9.1227822 45.5987833, 9.1216832 45.598953, 9.1216411 45.5989595)",,,
115009482,Via Adolfo Valentini,unclassified,False,False,54.758,"LINESTRING (9.1232554 45.5987007, 9.1239416 45.5985912)",,,
115009482,Via Adolfo Valentini,unclassified,False,True,37.944,"LINESTRING (9.1232554 45.5987007, 9.1227822 45.5987833)",,,
115010375,Via Nazario Sauro,unclassified,False,False,43.842,"LINESTRING (9.1228964 45.5991694, 9.1227822 45.5987833)",,,
115099273,Via Trieste,residential,True,False,46.526,"LINESTRING (9.1236425 45.597346, 9.1242047 45.5972034)",,,
115009482,Via Adolfo Valentini,unclassified,False,True,54.758,"LINESTRING (9.1239416 45.5985912, 9.1232554 45.5987007)",,,
115010377,Via Enrico Toti,unclassified,True,False,140.402,"LINESTRING (9.1239416 45.5985912, 9.1236425 45.597346)",,,
115009482,Via Adolfo Valentini,unclassified,False,False,44.28,"LINESTRING (9.1239416 45.5985912, 9.1244402 45.5985036, 9.1244556 45.5985022, 9.1244937 45.5984948)",,,
115011831,Via Bainsizza,residential,True,False,106.326,"LINESTRING (9.125202 45.6009893, 9.1251038 45.6010207, 9.1246144 45.6011748, 9.1239532 45.6013778)",,,
