osmid,oneway,name,highway,reversed,length,maxspeed,geometry,lanes,junction
32395826,True,Via per Formigine,residential,False,120.084,,"LINESTRING (10.9385217 44.5509681, 10.9370227 44.5508095)",,
32396476,False,Via Eugenio Zanasi,residential,False,55.117,50,"LINESTRING (10.9385217 44.5509681, 10.9382804 44.551433)",,
32396476,False,Via Eugenio Zanasi,residential,True,89.632,50,"LINESTRING (10.9385217 44.5509681, 10.9387416 44.5501774)",,
32396476,False,Via Eugenio Zanasi,residential,False,67.471,50,"LINESTRING (10.9390488 44.5490453, 10.9390557 44.549088, 10.9390528 44.5491428, 10.9390293 44.5492629, 10.9389134 44.5496417)",,
32402619,False,Via Giacomo Matteotti,unclassified,False,131.31,50,"LINESTRING (10.9390488 44.5490453, 10.9394336 44.5488992, 10.9397483 44.5487797, 10.9397723 44.5487715, 10.93998 44.5487007, 10.9405098 44.5484887)",2,
32814391,False,Via quattro Novembre,residential,False,127.973,50,"LINESTRING (10.9390488 44.5490453, 10.9389741 44.5489138, 10.938946 44.5488644, 10.9383373 44.5480128)",,
"[32402947, 32402935]",False,"['Via Martiri della Libertà', 'Via Bocchetti']",residential,False,425.48999999999995,50,"LINESTRING (10.936963 44.5456281, 10.9370766 44.5455622, 10.9371573 44.5455113, 10.9384636 44.544606, 10.9385302 44.5445332, 10.9385619 44.5445, 10.938689 44.5442239, 10.9391933 44.5439923, 10.9393817 44.5442872, 10.9395743 44.5445888, 10.9400661 44.5453589)",2,
1147046183,True,Via Casette Zanasi,residential,False,18.204,,"LINESTRING (10.936963 44.5456281, 10.9369781 44.5456532, 10.9369806 44.5456804, 10.9369703 44.5457067, 10.9369484 44.545729, 10.9369172 44.5457449, 10.9368804 44.5457524)",,roundabout
32395856,False,Piazza Giacomo Brodolini,residential,True,6.436,,"LINESTRING (10.9387416 44.5501774, 10.9388217 44.550187)",,
32396476,False,Via Eugenio Zanasi,residential,False,89.632,50,"LINESTRING (10.9387416 44.5501774, 10.9385217 44.5509681)",,
32396476,False,Via Eugenio Zanasi,residential,True,61.103,50,"LINESTRING (10.9387416 44.5501774, 10.9389134 44.5496417)",,
32395856,False,Piazza Giacomo Brodolini,residential,False,121.02799999999999,,"LINESTRING (10.9387416 44.5501774, 10.938179 44.5501, 10.9380083 44.5500765, 10.937242 44.549971)",,
32395948,False,Via Torquato Tasso,residential,False,40.978,,"LINESTRING (10.937242 44.549971, 10.9371459 44.5503331)",,
32395856,False,Piazza Giacomo Brodolini,residential,True,121.02799999999999,,"LINESTRING (10.937242 44.549971, 10.9380083 44.5500765, 10.938179 44.5501, 10.9387416 44.5501774)",,
32395883,False,Via Ugo Foscolo,residential,False,239.462,,"LINESTRING (10.937242 44.549971, 10.9369156 44.550007, 10.9368767 44.5500097, 10.9368367 44.550007, 10.9366754 44.5499866, 10.9365381 44.5499713, 10.9360298 44.5499147, 10.9342562 44.5497172)",,
32396050,False,Via per Formigine,residential,False,24.02,,"LINESTRING (10.9370227 44.5508095, 10.9367224 44.5507801)",,
32395883,False,Via Ugo Foscolo,residential,True,239.462,,"LINESTRING (10.9342562 44.5497172, 10.9360298 44.5499147, 10.9365381 44.5499713, 10.9366754 44.5499866, 10.9368367 44.550007, 10.9368767 44.5500097, 10.9369156 44.550007, 10.937242 44.549971)",,
32395898,False,Via Cavalieri di Vittorio Veneto,residential,False,88.412,,"LINESTRING (10.9342562 44.5497172, 10.9342093 44.549928, 10.9340815 44.5505025)",,
32396050,False,Via per Formigine,residential,False,38.208,,"LINESTRING (10.9340815 44.5505025, 10.9336044 44.5504528)",,
32396050,False,Via per Formigine,residential,True,130.812,,"LINESTRING (10.9340815 44.5505025, 10.9357147 44.5506739)",,
32395898,False,Via Cavalieri di Vittorio Veneto,residential,True,88.412,,"LINESTRING (10.9340815 44.5505025, 10.9342093 44.549928, 10.9342562 44.5497172)",,
32396050,False,Via per Formigine,residential,True,11.14,,"LINESTRING (10.9334654 44.5504378, 10.9336044 44.5504528)",,
189103327,True,Via Ugo Foscolo,residential,False,130.524,,"LINESTRING (10.9334654 44.5504378, 10.9337361 44.5496623, 10.9342562 44.5497172)",,
32396050,False,Via per Formigine,residential,False,51.725,,"LINESTRING (10.93636 44.550744, 10.9357147 44.5506739)",,
32396050,False,Via per Formigine,residential,True,28.996,,"LINESTRING (10.93636 44.550744, 10.9367224 44.5507801)",,
32396036,True,Via A. Tassoni,residential,False,53.983,,"LINESTRING (10.93636 44.550744, 10.9364479 44.5503382, 10.9364639 44.5502642)",,
32395948,False,Via Torquato Tasso,residential,True,40.978,,"LINESTRING (10.9371459 44.5503331, 10.937242 44.549971)",,
32401376,True,Via Torquato Tasso,residential,False,53.865,,"LINESTRING (10.9371459 44.5503331, 10.9370227 44.5508095)",,
32396050,False,Via per Formigine,residential,False,11.14,,"LINESTRING (10.9336044 44.5504528, 10.9334654 44.5504378)",,
32396050,False,Via per Formigine,residential,True,38.208,,"LINESTRING (10.9336044 44.5504528, 10.9340815 44.5505025)",,
32396476,False,Via Eugenio Zanasi,residential,True,55.117,50,"LINESTRING (10.9382804 44.551433, 10.9385217 44.5509681)",,
32396476,False,Via Eugenio Zanasi,residential,False,185.375,50,"LINESTRING (10.9382804 44.551433, 10.9382454 44.551497, 10.9374301 44.5529861)",,
32401496,False,Via Achille Grandi,residential,False,138.023,,"LINESTRING (10.9364575 44.5513905, 10.9358281 44.5525479)",,
189103309,False,Via Ciro Menotti,residential,False,68.431,,"LINESTRING (10.9364575 44.5513905, 10.9356029 44.5513019)",,
189103309,False,Via Ciro Menotti,residential,True,10.611,,"LINESTRING (10.9364575 44.5513905, 10.93659 44.5514043)",,
727485825,False,Via Cimabue,residential,False,8.928,,"LINESTRING (10.9395721 44.5507727, 10.9395775 44.5508529)",,
32396303,True,Via Cimabue,residential,False,87.807,,"LINESTRING (10.9395721 44.5507727, 10.9394995 44.5507561, 10.9394658 44.5507514, 10.9394222 44.5507534, 10.9391197 44.550801, 10.9386244 44.5509526, 10.9385217 44.5509681)",,
32445197,False,Via della Repubblica,residential,True,27.872999999999998,,"LINESTRING (10.9395721 44.5507727, 10.9397096 44.5507653, 10.9398087 44.5507364, 10.9398949 44.5506915)",,
727485825,False,Via Cimabue,residential,True,8.928,,"LINESTRING (10.9395775 44.5508529, 10.9395721 44.5507727)",,
189103313,False,Via Guglielmo Marconi,residential,False,66.45,,"LINESTRING (10.9395775 44.5508529, 10.9396703 44.5509179, 10.9400165 44.5512083, 10.9398728 44.5512779)",,
727485825,False,Via Cimabue,residential,False,53.141,,"LINESTRING (10.9395775 44.5508529, 10.9395832 44.5508893, 10.9396011 44.550928, 10.9396373 44.5509781, 10.9398359 44.5512143, 10.9398728 44.5512779)",,
32396476,False,Via Eugenio Zanasi,residential,True,52.996,50,"LINESTRING (10.9371932 44.5534318, 10.9374301 44.5529861)",,
32401418,False,Via Giuseppe Mazzini,residential,False,70.39,,"LINESTRING (10.9356029 44.5513019, 10.9357147 44.5506739)",,
189103309,False,Via Ciro Menotti,residential,True,68.431,,"LINESTRING (10.9356029 44.5513019, 10.9364575 44.5513905)",,
32401418,False,Via Giuseppe Mazzini,residential,True,122.92999999999999,,"LINESTRING (10.9356029 44.5513019, 10.9355087 44.5516946, 10.9351521 44.5523545)",,
189103309,False,Via Ciro Menotti,residential,False,194.56900000000002,,"LINESTRING (10.9356029 44.5513019, 10.9349949 44.5512437, 10.9348722 44.5512347, 10.9347195 44.5512428, 10.9346168 44.551266, 10.9345292 44.5512999, 10.9334051 44.551843)",,
32396050,False,Via per Formigine,residential,False,130.812,,"LINESTRING (10.9357147 44.5506739, 10.9340815 44.5505025)",,
32396050,False,Via per Formigine,residential,True,51.725,,"LINESTRING (10.9357147 44.5506739, 10.93636 44.550744)",,
32401418,False,Via Giuseppe Mazzini,residential,True,70.39,,"LINESTRING (10.9357147 44.5506739, 10.9356029 44.5513019)",,
32396050,False,Via per Formigine,residential,False,28.996,,"LINESTRING (10.9367224 44.5507801, 10.93636 44.550744)",,
32396050,False,Via per Formigine,residential,True,24.02,,"LINESTRING (10.9367224 44.5507801, 10.9370227 44.5508095)",,
32401480,False,Via Achille Grandi,residential,False,70.196,,"LINESTRING (10.9367224 44.5507801, 10.93659 44.5514043)",,
32396227,True,Via Ciro Menotti,residential,False,50.923,,"LINESTRING (10.93659 44.5514043, 10.9372321 44.5514231)",,
32401480,False,Via Achille Grandi,residential,True,70.196,,"LINESTRING (10.93659 44.5514043, 10.9367224 44.5507801)",,
189103309,False,Via Ciro Menotti,residential,False,10.611,,"LINESTRING (10.93659 44.5514043, 10.9364575 44.5513905)",,
"[32401424, 32401418]",False,"['Via Fratelli Cervi', 'Via Giuseppe Mazzini']",residential,False,114.906,,"LINESTRING (10.9354172 44.5532581, 10.9349391 44.5527288, 10.9351521 44.5523545)",,
32401496,False,Via Achille Grandi,residential,True,85.771,,"LINESTRING (10.9354172 44.5532581, 10.9354604 44.5532256, 10.9358281 44.5525479)",,
32396227,True,Via Ciro Menotti,residential,False,83.075,,"LINESTRING (10.9372321 44.5514231, 10.9382804 44.551433)",,
32401888,False,Via Bruno Buozzi,residential,False,157.119,,"LINESTRING (10.9372321 44.5514231, 10.9365108 44.5527393)",,
32401530,False,Via Agnini,residential,False,57.721,,"LINESTRING (10.9351521 44.5523545, 10.9358281 44.5525479)",,
32401418,False,Via Giuseppe Mazzini,residential,False,122.92999999999999,,"LINESTRING (10.9351521 44.5523545, 10.9355087 44.5516946, 10.9356029 44.5513019)",,
"[32401424, 32401418]",False,"['Via Giuseppe Mazzini', 'Via Fratelli Cervi']",residential,True,114.906,,"LINESTRING (10.9351521 44.5523545, 10.9349391 44.5527288, 10.9354172 44.5532581)",,
32396476,False,Via Eugenio Zanasi,residential,False,52.996,50,"LINESTRING (10.9374301 44.5529861, 10.9371932 44.5534318)",,
32401530,False,Via Agnini,residential,True,77.841,,"LINESTRING (10.9374301 44.5529861, 10.9365108 44.5527393)",,
32396476,False,Via Eugenio Zanasi,residential,True,185.375,50,"LINESTRING (10.9374301 44.5529861, 10.9382454 44.551497, 10.9382804 44.551433)",,
32401530,False,Via Agnini,residential,False,77.841,,"LINESTRING (10.9365108 44.5527393, 10.9374301 44.5529861)",,
