osmid,highway,oneway,reversed,length,name,geometry,maxspeed,junction,tunnel
70604685,tertiary,False,True,25.123,,"LINESTRING (10.808588 43.7268695, 10.8083373 43.7267345)",,,
23623264,tertiary,False,False,96.549,Via Fratelli Cairoli,"LINESTRING (10.808588 43.7268695, 10.8086877 43.7268512, 10.8090925 43.7267767, 10.8097524 43.7266553)",,,
180389140,residential,False,False,68.88000000000001,Piazza Giuseppe Montanelli,"LINESTRING (10.808588 43.7268695, 10.8092287 43.7272012, 10.8092752 43.7272381)",,,
24749986,tertiary,True,False,18.365,Via Roma,"LINESTRING (10.8097524 43.7266553, 10.8098721 43.7265146)",,,
180389137,unclassified,True,False,75.299,Via Nazario Sauro,"LINESTRING (10.8097524 43.7266553, 10.8092752 43.7272381)",,,
23623264,tertiary,False,True,96.549,Via Fratelli Cairoli,"LINESTRING (10.8097524 43.7266553, 10.8090925 43.7267767, 10.8086877 43.7268512, 10.808588 43.7268695)",,,
24749978,tertiary,False,True,8.776,Via Cesare Battisti,"LINESTRING (10.8141212 43.7258822, 10.814016 43.7259034)",,,
795744251,tertiary,False,True,43.978,Viale Fratelli Rosselli,"LINESTRING (10.8141212 43.7258822, 10.8140179 43.7257967, 10.8137612 43.7255843)",,,
24749958,tertiary,True,False,260.54499999999996,Via Cesare Battisti,"LINESTRING (10.8131303 43.7260723, 10.8129782 43.7260954, 10.8115251 43.7263477, 10.8112904 43.7263925, 10.8104733 43.7265374, 10.809979 43.7266235)",,,
28525321,unclassified,False,True,56.864,Via Tea,"LINESTRING (10.8131303 43.7260723, 10.8131187 43.7261387, 10.8129584 43.7265678)",,,
795744249,tertiary,False,False,39.137,Via Cesare Battisti,"LINESTRING (10.8131303 43.7260723, 10.8132329 43.7260486, 10.8135994 43.7259779)",,,
28525321,unclassified,False,False,115.841,Via Tea,"LINESTRING (10.812532 43.7275613, 10.812562 43.7275283, 10.8129366 43.7266191, 10.8129584 43.7265678)",,,
354672258,unclassified,False,True,87.068,Via Trento,"LINESTRING (10.812532 43.7275613, 10.8124829 43.7275745, 10.8115674 43.7277342, 10.8115181 43.7277507, 10.8115005 43.7277726)",,,
28525321,unclassified,False,False,56.864,Via Tea,"LINESTRING (10.8129584 43.7265678, 10.8131187 43.7261387, 10.8131303 43.7260723)",,,
28525321,unclassified,False,True,115.841,Via Tea,"LINESTRING (10.8129584 43.7265678, 10.8129366 43.7266191, 10.812562 43.7275283, 10.812532 43.7275613)",,,
201573095,residential,True,False,164.83700000000002,Via Piave,"LINESTRING (10.8129584 43.7265678, 10.8130202 43.7265813, 10.8137354 43.7267383, 10.8134249 43.7275676, 10.8134139 43.7276032)",,,
24750013,unclassified,False,False,141.803,Via Francesco Pacchi,"LINESTRING (10.8115005 43.7277726, 10.8115006 43.7278373, 10.8117776 43.7290312)",,,
28525323,unclassified,False,True,84.64200000000001,Via Trento,"LINESTRING (10.8115005 43.7277726, 10.8113825 43.7277808, 10.811268 43.7278389, 10.810774 43.7282188, 10.8107259 43.728259)",,,
354672258,unclassified,False,False,87.068,Via Trento,"LINESTRING (10.8115005 43.7277726, 10.8115181 43.7277507, 10.8115674 43.7277342, 10.8124829 43.7275745, 10.812532 43.7275613)",,,
354607218,unclassified,True,False,17.96,Via Francesco Pacchi,"LINESTRING (10.8117776 43.7290312, 10.8118802 43.7291747)",,,
24750013,unclassified,False,True,141.803,Via Francesco Pacchi,"LINESTRING (10.8117776 43.7290312, 10.8115006 43.7278373, 10.8115005 43.7277726)",,,
354607224,residential,True,False,36.862,,"LINESTRING (10.8118251 43.7294435, 10.8116927 43.7297609)",,,
354607192,unclassified,True,False,19.207,,"LINESTRING (10.8118251 43.7294435, 10.8117573 43.7294642, 10.8117122 43.7294581, 10.8116726 43.729446, 10.8116223 43.7294043)",,,
354607215,unclassified,True,False,19.503,,"LINESTRING (10.8113856 43.729129, 10.8116257 43.7291547)",,,
201573161,unclassified,True,False,152.35,Via Pietro Martini,"LINESTRING (10.8113856 43.729129, 10.8113097 43.7291519, 10.8112219 43.7291594, 10.810407 43.7292288, 10.8102568 43.7292335, 10.8100744 43.7291652, 10.8099589 43.7291331, 10.8097195 43.7290729, 10.8095572 43.7290321)",,,
354607202,unclassified,True,False,110.797,Via Trieste,"LINESTRING (10.8113856 43.729129, 10.8110076 43.7287161, 10.8109625 43.7286668, 10.8107588 43.7283094, 10.8107259 43.728259)",,,
28525323,unclassified,False,False,84.64200000000001,Via Trento,"LINESTRING (10.8107259 43.728259, 10.810774 43.7282188, 10.811268 43.7278389, 10.8113825 43.7277808, 10.8115005 43.7277726)",,,
28525327,unclassified,True,False,24.6,Via Lamarmora,"LINESTRING (10.8107259 43.728259, 10.8106831 43.7282928, 10.8105192 43.7284222)",,,
28525403,residential,True,False,124.893,Via Alfredo Catalani,"LINESTRING (10.8073319 43.7332737, 10.8088017 43.7336393)",,,
24750018,residential,False,False,52.479,Via Sotto la Valle,"LINESTRING (10.8073319 43.7332737, 10.8075005 43.732995, 10.8076094 43.7328468)",,,
"[682758138, 796433474]",unclassified,False,True,40.08,Piazza Vittorio Veneto,"LINESTRING (10.8081035 43.729379, 10.8082294 43.7292511, 10.8084655 43.7291402)",,,
"[254311288, 1184056089]",residential,True,False,299.598,Via Mario Sbrilli,"LINESTRING (10.8081035 43.729379, 10.8085503 43.7299308, 10.8085818 43.7299959, 10.8086445 43.7301309, 10.8086828 43.7302661, 10.8087984 43.7310561, 10.8088371 43.7317978, 10.8089015 43.7319603)",,,
184459361,residential,False,False,44.516000000000005,Poggio Salamartano,"LINESTRING (10.8072926 43.7296305, 10.8072098 43.7295591, 10.8071719 43.729472, 10.8071666 43.7293851, 10.8071851 43.7292569)",,,
201573091,unclassified,True,False,50.966,Via San Giovanni,"LINESTRING (10.8072926 43.7296305, 10.8073392 43.7295528, 10.8074165 43.7295115, 10.8075075 43.7294866, 10.8078257 43.7294438)",,,
1184056088,unclassified,False,False,25.294,Via Nuova della Ferruzza,"LINESTRING (10.8034663 43.7323042, 10.8032014 43.7324271)",,,
184459341,unclassified,False,True,332.65600000000006,Via Nuova della Ferruzza,"LINESTRING (10.8034663 43.7323042, 10.8036968 43.7321354, 10.804207 43.7317293, 10.8048443 43.7312413, 10.804947 43.731221, 10.8050288 43.7312487, 10.805053 43.731281, 10.8050494 43.731336, 10.805028 43.7313921, 10.804912 43.7314911, 10.8048349 43.7315813, 10.8048295 43.7316313, 10.8048875 43.7316946, 10.8049979 43.7317081, 10.8050701 43.7316906, 10.8051953 43.7316151, 10.8053886 43.7314938, 10.8058174 43.7311782)",,,
201573097,residential,False,False,176.90200000000002,Via della Ferruzza,"LINESTRING (10.8034663 43.7323042, 10.8039106 43.7321758, 10.8041169 43.7321604, 10.8043072 43.7321028, 10.8045031 43.7320207, 10.8047072 43.7319301, 10.805082 43.7317585, 10.8053895 43.7315739)",,,
1184056088,unclassified,False,False,75.108,Via Nuova della Ferruzza,"LINESTRING (10.8032014 43.7324271, 10.8023795 43.7327489)",,,
1184056088,unclassified,False,True,25.294,Via Nuova della Ferruzza,"LINESTRING (10.8032014 43.7324271, 10.8034663 43.7323042)",,,
70604679,residential,False,True,115.105,Via Maestro da Fucecchio,"LINESTRING (10.8032014 43.7324271, 10.8035594 43.7331454, 10.803701 43.7333971)",,,
28525371,unclassified,True,False,120.23899999999999,Via Michelangelo Buonarroti,"LINESTRING (10.8041899 43.7262396, 10.8043836 43.726186, 10.804942 43.726024, 10.8054139 43.7259051, 10.8056011 43.7258982)",,,
664361091,residential,True,False,63.675,Via Arcivescovo Ruffino,"LINESTRING (10.8041899 43.7262396, 10.8042798 43.7263006, 10.8047664 43.7265468, 10.8048287 43.7265771)",,,
180389132,unclassified,False,True,55.988,Viale Bruno Buozzi,"LINESTRING (10.8020892 43.7324447, 10.8021778 43.7321419, 10.8022135 43.7320484, 10.8022494 43.7319549)",50,,
1076389721,unclassified,True,False,23.491,Viale Bruno Buozzi,"LINESTRING (10.8020892 43.7324447, 10.8020986 43.7325822, 10.8021259 43.7326531)",50,,
28515541,unclassified,False,False,45.153999999999996,Via delle Fornaci,"LINESTRING (10.8131026 43.7290281, 10.8128691 43.7290605, 10.8126708 43.7291163, 10.8125692 43.7291493)",,,
137007012,residential,False,True,150.423,Via Alessandro Scarlatti,"LINESTRING (10.8131026 43.7290281, 10.8139027 43.7295408, 10.8139464 43.729583, 10.8139642 43.7296097, 10.8139726 43.7296356, 10.8139737 43.7296635, 10.8139554 43.7297119, 10.8135834 43.7299986)",,,
28515541,unclassified,False,False,23.052,Via delle Fornaci,"LINESTRING (10.8125692 43.7291493, 10.8122903 43.7291979)",,,
28515541,unclassified,False,True,45.153999999999996,Via delle Fornaci,"LINESTRING (10.8125692 43.7291493, 10.8126708 43.7291163, 10.8128691 43.7290605, 10.8131026 43.7290281)",,,
185578455,unclassified,True,False,20.608,,"LINESTRING (10.8118802 43.7291747, 10.811712 43.7291561, 10.8116257 43.7291547)",,,
201573087,unclassified,True,False,30.739,,"LINESTRING (10.8118802 43.7291747, 10.8118961 43.7292432, 10.8118665 43.729346, 10.8118251 43.7294435)",,,
900013322,unclassified,False,True,33.057,Via delle Fornaci,"LINESTRING (10.8118802 43.7291747, 10.8121595 43.7291927, 10.8122903 43.7291979)",,,
157685857,unclassified,True,False,16.183,Via Trieste,"LINESTRING (10.8116223 43.7294043, 10.8115773 43.7293444, 10.8115262 43.7292764)",,,
354607198,residential,False,False,69.068,Via Sotto la Valle,"LINESTRING (10.8111029 43.7308399, 10.810398 43.7311954)",,,
354672135,residential,False,False,74.866,Via Vincenzo Bellini,"LINESTRING (10.8111029 43.7308399, 10.8118763 43.7312154)",,,
354607198,residential,False,True,59.894999999999996,Via Sotto la Valle,"LINESTRING (10.8111029 43.7308399, 10.8112796 43.7307033, 10.8113875 43.7305809, 10.8114591 43.7304658, 10.8114986 43.7303907)",,,
900013324,unclassified,True,False,26.665,Via Pietro Martini,"LINESTRING (10.8095572 43.7290321, 10.809232 43.7289843)",,,
184459356,residential,True,False,13.061,Via Borgo Valori,"LINESTRING (10.8089796 43.7289222, 10.8088381 43.72898)",,,
184459363,residential,True,False,131.10399999999998,Via Donateschi,"LINESTRING (10.8089796 43.7289222, 10.8089873 43.728769, 10.8089645 43.7284035, 10.8089229 43.7279432, 10.8089106 43.7277448)",,,
796433475,residential,False,False,32.841,Piazza Giuseppe Montanelli,"LINESTRING (10.8090598 43.7274891, 10.8092752 43.7272381)",,,
796433475,residential,False,True,32.841,Piazza Giuseppe Montanelli,"LINESTRING (10.8092752 43.7272381, 10.8090598 43.7274891)",,,
157685873,unclassified,True,False,106.72,Via Giacomo Matteotti,"LINESTRING (10.8092752 43.7272381, 10.8093585 43.7272668, 10.8096743 43.7274548, 10.8097873 43.7275299, 10.8099147 43.7276146, 10.8102751 43.7278651)",,,
180389140,residential,False,True,68.88000000000001,Piazza Giuseppe Montanelli,"LINESTRING (10.8092752 43.7272381, 10.8092287 43.7272012, 10.808588 43.7268695)",,,
157685873,unclassified,True,False,56.870999999999995,Via Giacomo Matteotti,"LINESTRING (10.8102751 43.7278651, 10.8104388 43.7280205, 10.810696 43.7282318, 10.8107259 43.728259)",,,
702880655,tertiary,False,False,101.665,Via Dante Alighieri,"LINESTRING (10.8073628 43.7261514, 10.8083373 43.7267345)",50,,
28525338,unclassified,True,False,37.150999999999996,Via Felice Cavallotti,"LINESTRING (10.8073628 43.7261514, 10.8073315 43.7261834, 10.8071064 43.7264294)",,,
702880655,tertiary,False,True,88.162,Via Dante Alighieri,"LINESTRING (10.8073628 43.7261514, 10.8072754 43.7260972, 10.8066037 43.7256946, 10.8065172 43.7256463)",50,,
1215334698,unclassified,False,True,18.224,Via Felice Cavallotti,"LINESTRING (10.8069813 43.7265661, 10.8071064 43.7264294)",,,
