osmid,oneway,name,highway,maxspeed,reversed,length,geometry,junction,tunnel
193634428,False,Via Radici Nord,tertiary_link,50,False,48.441,"LINESTRING (10.7336568 44.5142128, 10.7334511 44.5138026)",,
193634428,False,Via Radici Nord,tertiary_link,50,True,48.441,"LINESTRING (10.7334511 44.5138026, 10.7336568 44.5142128)",,
142459216,False,Via Radici Nord,residential,50,False,119.197,"LINESTRING (10.7334511 44.5138026, 10.7335883 44.5137419, 10.7347288 44.5132378)",,
193634428,False,Via Radici Nord,tertiary_link,50,False,65.731,"LINESTRING (10.7334511 44.5138026, 10.733355 44.5136423, 10.7331254 44.513259)",,
40670995,False,Via Vincenzo Bellini,residential,50,True,58.497,"LINESTRING (10.7328735 44.5141742, 10.7326403 44.5136751)",,
98027860,False,Via Santa Caterina,residential,,False,126.63300000000001,"LINESTRING (10.7244493 44.5104959, 10.7242246 44.510383, 10.7237757 44.5100825, 10.7236293 44.5100043, 10.7235068 44.5099578, 10.723404 44.5099334, 10.7232892 44.5099157, 10.7231333 44.5098937)",,
98027900,False,Viale della Pace,unclassified,,False,127.142,"LINESTRING (10.7244493 44.5104959, 10.7245582 44.5103887, 10.7254991 44.5096324)",,
193632623,False,Via San Francesco,unclassified,,True,248.85699999999997,"LINESTRING (10.7244493 44.5104959, 10.7246786 44.5105874, 10.724855 44.5106455, 10.7249214 44.5106594, 10.7249757 44.5106642, 10.7250327 44.5106661, 10.7251199 44.5106632, 10.7252037 44.5106498, 10.7253069 44.5106254, 10.7253874 44.5105915, 10.7255074 44.5105083, 10.7256415 44.5103677, 10.725722 44.5103161, 10.7258186 44.5102778, 10.7259192 44.5102587, 10.7260385 44.5102491, 10.7262625 44.510229, 10.7263805 44.5102089, 10.7265213 44.510164, 10.7266353 44.5101114, 10.7267484 44.5100547, 10.7268923 44.5099484, 10.7269722 44.5098686, 10.7270574 44.5097753)",,
"[734786113, 412935604, 193632597]",False,"['Via Barcaroli', 'Viale della Pace']",unclassified,,True,334.719,"LINESTRING (10.7244493 44.5104959, 10.7243064 44.5107263, 10.7242709 44.5108335, 10.7242522 44.5109262, 10.7242522 44.5110668, 10.7242683 44.511193, 10.724346 44.5114398, 10.7243581 44.5114876, 10.7243635 44.5115239, 10.7243581 44.5115641, 10.7243232 44.5116377, 10.7242347 44.5117869, 10.7240151 44.5120912, 10.7238244 44.5123722, 10.723772 44.5124181, 10.7237171 44.512465, 10.7236207 44.5125158, 10.7235226 44.5125444, 10.7234314 44.5125635, 10.7233147 44.5125654, 10.7232115 44.5125539, 10.7231188 44.5125254, 10.7229585 44.5124373, 10.7228735 44.5123942, 10.7228051 44.5123617, 10.7227193 44.5123349, 10.7225932 44.5123168)",,
734786103,True,Via Roma,residential,,False,190.48,"LINESTRING (10.7279844 44.5090893, 10.7269094 44.5075574)",,
734786104,True,Via Migliorini,residential,,False,21.612000000000002,"LINESTRING (10.7279844 44.5090893, 10.7280234 44.5092032, 10.728026 44.5092368, 10.7280154 44.5092796)",,
40659717,True,Via Roma,residential,,False,111.541,"LINESTRING (10.7293528 44.5093049, 10.7286093 44.5092068, 10.7282184 44.50916, 10.7279844 44.5090893)",,
415104852,False,Via Roma,residential,,False,37.456,"LINESTRING (10.7293528 44.5093049, 10.7297099 44.5094764, 10.7297451 44.5094925)",,
415104852,False,Via Roma,residential,,True,80.654,"LINESTRING (10.7317225 44.5103525, 10.7308516 44.5099778)",,
"[40668121, 150153586]",False,"['Via Radici Nord', 'Via Radici Sud']",tertiary,50,False,94.623,"LINESTRING (10.7317225 44.5103525, 10.731287 44.5097613, 10.7311761 44.5095961)",,
150153586,False,Via Radici Nord,tertiary,50,True,35.758,"LINESTRING (10.7317225 44.5103525, 10.7318463 44.5105215, 10.7319246 44.5106399)",,
150153586,False,Via Radici Nord,tertiary,50,True,30.838,"LINESTRING (10.7321564 44.5118126, 10.7321846 44.5120892)",,
40670974,False,Via Radici Nord,unclassified,50,False,104.703,"LINESTRING (10.7321564 44.5118126, 10.7332903 44.5117069, 10.7334493 44.5116516)",,
150153586,False,Via Radici Nord,tertiary,50,False,131.69,"LINESTRING (10.7321564 44.5118126, 10.7321277 44.5116546, 10.7321148 44.5115903, 10.7319246 44.5106399)",,
40670974,False,Via Radici Nord,unclassified,50,True,104.703,"LINESTRING (10.7334493 44.5116516, 10.7332903 44.5117069, 10.7321564 44.5118126)",,
194265830,True,Via Chiaviche,unclassified,50,False,147.191,"LINESTRING (10.7334493 44.5116516, 10.7336789 44.5119976, 10.7338111 44.5120881, 10.7346062 44.5126035, 10.7346519 44.5126331)",,
194265827,True,Via Chiaviche,unclassified,50,False,160.159,"LINESTRING (10.7325568 44.5103595, 10.7334493 44.5116516)",,
194265828,True,Via San Michele,unclassified,,False,59.036,"LINESTRING (10.7325568 44.5103595, 10.7319246 44.5106399)",,
194265832,False,Via Chiaviche,residential,,True,112.433,"LINESTRING (10.7325568 44.5103595, 10.7319531 44.5094446)",,
194265828,True,Via San Michele,unclassified,,False,54.888000000000005,"LINESTRING (10.7342316 44.5097026, 10.7339284 44.5098216, 10.7336251 44.5099405)",,
194265822,False,Via San Michele,residential,,False,24.228,"LINESTRING (10.7337115 44.5088499, 10.7336005 44.5086469)",,
415104622,False,Via San Michele,residential,,False,27.949,"LINESTRING (10.7337115 44.5088499, 10.7333929 44.5089574)",,
415104622,False,Via San Michele,residential,,True,35.536,"LINESTRING (10.7337115 44.5088499, 10.733901 44.5091395)",,
40668121,False,Via Radici Sud,tertiary,50,False,106.63899999999998,"LINESTRING (10.7307464 44.5090228, 10.7306803 44.5089759, 10.7306072 44.5089453, 10.7300066 44.508693, 10.7296042 44.5085202)",,
40668121,False,Via Radici Sud,tertiary,50,True,72.375,"LINESTRING (10.7307464 44.5090228, 10.7308927 44.5091862, 10.7311761 44.5095961)",,
40801125,False,Via Don Reverberi,residential,,False,67.511,"LINESTRING (10.7307464 44.5090228, 10.7308799 44.5089495, 10.7315065 44.5087559)",,
414794373,True,Via Don Reverberi,residential,,False,86.27,"LINESTRING (10.7307464 44.5090228, 10.7306559 44.5090941, 10.7302357 44.5095861, 10.730163 44.5096758)",,
40668121,False,Via Radici Sud,tertiary,50,True,24.89,"LINESTRING (10.7266825 44.5072341, 10.7269084 44.5073895)",,
734786102,False,Via Radici Sud,tertiary,50,False,44.161,"LINESTRING (10.7266825 44.5072341, 10.7263947 44.5068941)",,
194265825,False,Via Venticinque Aprile,unclassified,50,False,139.628,"LINESTRING (10.7346519 44.5126331, 10.7345701 44.5126664, 10.7337083 44.5130172, 10.7332679 44.5131966, 10.7331254 44.513259)",,
"[385437632, 193634428]",False,Via Radici Nord,tertiary_link,50,False,149.966,"LINESTRING (10.7331254 44.513259, 10.7330002 44.5130915, 10.7328406 44.5128923, 10.7326072 44.5126081, 10.7322749 44.5122056, 10.7321846 44.5120892)",,
193634428,False,Via Radici Nord,tertiary_link,50,True,65.731,"LINESTRING (10.7331254 44.513259, 10.733355 44.5136423, 10.7334511 44.5138026)",,
194265825,False,Via Venticinque Aprile,unclassified,50,True,139.628,"LINESTRING (10.7331254 44.513259, 10.7332679 44.5131966, 10.7337083 44.5130172, 10.7345701 44.5126664, 10.7346519 44.5126331)",,
734786101,False,Via Radici Sud,tertiary,50,True,75.23,"LINESTRING (10.7257361 44.5059299, 10.7259718 44.5063048, 10.7260774 44.5065596)",,
"[734786099, 150582108]",False,Via Radici Sud,residential,,True,189.864,"LINESTRING (10.7267669 44.5058261, 10.7265509 44.5059366, 10.7271275 44.5065783, 10.726717 44.5066127, 10.7264194 44.5066024, 10.7262289 44.506589, 10.7260774 44.5065596)",,
40668558,False,Via Alessandro Manzoni,residential,,False,4.416,"LINESTRING (10.7254756 44.5067477, 10.7254212 44.5067562)",,
40668558,False,Via Alessandro Manzoni,residential,,True,52.113,"LINESTRING (10.7254756 44.5067477, 10.7259285 44.5066024, 10.7260774 44.5065596)",,
150582107,False,Via Alessandro Manzoni,residential,,False,163.004,"LINESTRING (10.7254756 44.5067477, 10.7258895 44.5073083, 10.7262395 44.5075789, 10.7263902 44.5077346, 10.7265555 44.5079831)",,
40668558,False,Via Alessandro Manzoni,residential,,False,23.777,"LINESTRING (10.7233396 44.5068019, 10.7231095 44.506939)",,
40668558,False,Via Alessandro Manzoni,residential,,True,79.005,"LINESTRING (10.7233396 44.5068019, 10.7234019 44.5067593, 10.7235038 44.5067249, 10.7236352 44.5067172, 10.7242965 44.5067697)",,
150582106,True,Via Alessandro Manzoni,unclassified,,False,28.065,"LINESTRING (10.7233396 44.5068019, 10.72336 44.5069193, 10.7233885 44.5069831, 10.7234126 44.507048)",,
150582107,False,Via Alessandro Manzoni,residential,,True,163.00400000000002,"LINESTRING (10.7265555 44.5079831, 10.7263902 44.5077346, 10.7262395 44.5075789, 10.7258895 44.5073083, 10.7254756 44.5067477)",,
40668560,False,Via Giovanni XXIII,residential,,False,102.565,"LINESTRING (10.7263947 44.5068941, 10.7276832 44.5068141)",,
734786102,False,Via Radici Sud,tertiary,50,True,44.161,"LINESTRING (10.7263947 44.5068941, 10.7266825 44.5072341)",,
734786102,False,Via Radici Sud,tertiary,50,False,45.033,"LINESTRING (10.7263947 44.5068941, 10.7262696 44.5067422, 10.7261652 44.5066557, 10.7260774 44.5065596)",,
40668560,False,Via Giovanni XXIII,residential,,True,62.739,"LINESTRING (10.7284702 44.5067564, 10.7276832 44.5068141)",,
40668560,False,Via Giovanni XXIII,residential,,False,141.659,"LINESTRING (10.7284702 44.5067564, 10.7285043 44.5077345, 10.7284468 44.5080272)",,
40668121,False,Via Radici Sud,tertiary,50,False,71.25,"LINESTRING (10.7284468 44.5080272, 10.7276593 44.5077187)",,
40668121,False,Via Radici Sud,tertiary,50,True,106.905,"LINESTRING (10.7284468 44.5080272, 10.7296042 44.5085202)",,
40668560,False,Via Giovanni XXIII,residential,,True,141.659,"LINESTRING (10.7284468 44.5080272, 10.7285043 44.5077345, 10.7284702 44.5067564)",,
40668121,False,Via Radici Sud,tertiary,50,False,45.328,"LINESTRING (10.7276593 44.5077187, 10.7271641 44.5075151)",,
40668121,False,Via Radici Sud,tertiary,50,True,71.25,"LINESTRING (10.7276593 44.5077187, 10.7284468 44.5080272)",,
40668562,False,Via Boiardo,residential,,False,101.441,"LINESTRING (10.7276593 44.5077187, 10.72775 44.5073436, 10.7276832 44.5068141)",,
40668560,False,Via Giovanni XXIII,residential,,False,62.739,"LINESTRING (10.7276832 44.5068141, 10.7284702 44.5067564)",,
40668560,False,Via Giovanni XXIII,residential,,True,102.565,"LINESTRING (10.7276832 44.5068141, 10.7263947 44.5068941)",,
40668562,False,Via Boiardo,residential,,True,101.441,"LINESTRING (10.7276832 44.5068141, 10.72775 44.5073436, 10.7276593 44.5077187)",,
40668121,False,Via Radici Sud,tertiary,50,False,106.905,"LINESTRING (10.7296042 44.5085202, 10.7284468 44.5080272)",,
40668121,False,Via Radici Sud,tertiary,50,True,106.639,"LINESTRING (10.7296042 44.5085202, 10.7300066 44.508693, 10.7306072 44.5089453, 10.7306803 44.5089759, 10.7307464 44.5090228)",,
40669229,False,Via Kennedy,residential,,False,176.58599999999998,"LINESTRING (10.7296042 44.5085202, 10.7298123 44.5082344, 10.7297252 44.5079869, 10.7294653 44.5075561, 10.7292823 44.5072629, 10.7292327 44.5070448)",,
40669229,False,Via Kennedy,residential,,True,176.58599999999998,"LINESTRING (10.7292327 44.5070448, 10.7292823 44.5072629, 10.7294653 44.5075561, 10.7297252 44.5079869, 10.7298123 44.5082344, 10.7296042 44.5085202)",,
40670995,False,Via Vincenzo Bellini,residential,50,False,58.497,"LINESTRING (10.7326403 44.5136751, 10.7328735 44.5141742)",,
193634426,False,Via Gaetano Donizetti,residential,,True,86.032,"LINESTRING (10.7326403 44.5136751, 10.7315995 44.5138937)",,
40670995,False,Via Vincenzo Bellini,residential,50,True,177.728,"LINESTRING (10.7326403 44.5136751, 10.7324683 44.513356, 10.732275 44.513042, 10.731792 44.5125916, 10.7316671 44.5125469, 10.7315299 44.5125444, 10.7314042 44.5125567, 10.7313341 44.5125872)",,
193634426,False,Via Gaetano Donizetti,residential,,False,38.675,"LINESTRING (10.7315 44.5142342, 10.7315995 44.5138937)",,
40237367,False,Via Quartiere Don Reverberi,residential,50,False,79.118,"LINESTRING (10.7315 44.5142342, 10.7317386 44.5143248, 10.7319096 44.5143884, 10.7321112 44.5147415)",,
40237367,False,Via Quartiere Don Reverberi,residential,50,True,45.94799999999999,"LINESTRING (10.7315 44.5142342, 10.7311053 44.5141063, 10.7309724 44.5140633)",,
415104622,False,Via San Michele,residential,,False,35.536,"LINESTRING (10.733901 44.5091395, 10.7337115 44.5088499)",,
150153277,True,Via San Michele,residential,,False,67.887,"LINESTRING (10.733901 44.5091395, 10.7341737 44.5096116, 10.7342316 44.5097026)",,
194265824,False,Via Chiaviche,residential,,True,73.58,"LINESTRING (10.7319531 44.5094446, 10.7327937 44.5091644)",,
194265832,False,Via Chiaviche,residential,,False,112.433,"LINESTRING (10.7319531 44.5094446, 10.7325568 44.5103595)",,
194265832,False,Via Chiaviche,residential,,True,11.31,"LINESTRING (10.7319531 44.5094446, 10.7318908 44.5093531)",,
40801125,False,Via Don Reverberi,residential,,False,79.543,"LINESTRING (10.7315065 44.5087559, 10.7324062 44.5084396)",,
194265832,False,Via Chiaviche,residential,,True,92.058,"LINESTRING (10.7315065 44.5087559, 10.7310305 44.5080008)",,
40801125,False,Via Don Reverberi,residential,,True,67.511,"LINESTRING (10.7315065 44.5087559, 10.7308799 44.5089495, 10.7307464 44.5090228)",,
194265832,False,Via Chiaviche,residential,,False,73.064,"LINESTRING (10.7315065 44.5087559, 10.7318437 44.5092795, 10.7318908 44.5093531)",,
40801126,False,Via Don Reverberi,residential,,False,88.409,"LINESTRING (10.7319387 44.5077178, 10.7324062 44.5084396)",,
142459213,False,Via Don Reverberi,residential,,False,30.025,"LINESTRING (10.7319387 44.5077178, 10.7322746 44.5075932)",,
142459213,False,Via Don Reverberi,residential,,True,78.594,"LINESTRING (10.7319387 44.5077178, 10.7310305 44.5080008)",,
40801125,False,Via Don Reverberi,residential,,True,79.543,"LINESTRING (10.7324062 44.5084396, 10.7315065 44.5087559)",,
40801126,False,Via Don Reverberi,residential,,True,88.409,"LINESTRING (10.7324062 44.5084396, 10.7319387 44.5077178)",,
98027953,False,Via Cusna,residential,,True,187.506,"LINESTRING (10.7226898 44.5076659, 10.7227367 44.5078495, 10.7225221 44.5086319, 10.7225221 44.5086912, 10.7225463 44.5087332, 10.7225811 44.5087629, 10.722667 44.5087868, 10.7228225 44.5088155, 10.722899 44.5088346, 10.722957 44.508861, 10.7232673 44.5090189)",,
150582105,False,Via Dante Alighieri,unclassified,,False,76.324,"LINESTRING (10.7226898 44.5076659, 10.7228011 44.5076477, 10.7229111 44.5076477, 10.7236351 44.5077508)",,
