osmid,oneway,lanes,name,highway,reversed,length,junction,geometry,maxspeed,access
34404713,False,2,Via al Parco,tertiary,True,144.35399999999998,,"LINESTRING (9.2805617 45.6297911, 9.2804887 45.6297918, 9.2795665 45.6298002, 9.2789077 45.6298094, 9.2787116 45.6297748)",,
221128965,True,,Via al Parco,tertiary,False,27.212999999999997,,"LINESTRING (9.2805617 45.6297911, 9.2808308 45.6297735, 9.28091 45.6297673)",,
220534589,True,,,tertiary,False,2.809,roundabout,"LINESTRING (9.2809179 45.6298853, 9.2808972 45.6298646)",,
153197125,True,,Via al Parco,tertiary,False,16.47,,"LINESTRING (9.2812985 45.6298507, 9.2811721 45.6298666, 9.2810901 45.6298772)",,
30927863,False,,Via al Parco,tertiary,False,83.6,,"LINESTRING (9.2787116 45.6297748, 9.2785687 45.6296602, 9.2784453 45.6295402, 9.2782566 45.6294537, 9.2781514 45.6294192, 9.2779847 45.629367, 9.2779455 45.6293456, 9.2779238 45.6293253, 9.2779112 45.6293018)",30,
34404713,False,2,Via al Parco,tertiary,False,144.354,,"LINESTRING (9.2787116 45.6297748, 9.2789077 45.6298094, 9.2795665 45.6298002, 9.2804887 45.6297918, 9.2805617 45.6297911)",,
48492254,True,,Via Umberto Primo,residential,False,193.38599999999997,,"LINESTRING (9.2787116 45.6297748, 9.2781878 45.6303692, 9.2781341 45.6304105, 9.2780376 45.6304255, 9.2767561 45.6302357)",,
37908688,True,1,Piazza Italia,tertiary,False,55.665,,"LINESTRING (9.2741358 45.630174, 9.2740193 45.6301528, 9.2739272 45.630136, 9.2738656 45.6301248, 9.2736631 45.6300879, 9.2735718 45.6300374, 9.273509 45.6299734)",,
1225886016,False,2,Via Cesana e Villa,secondary,False,45.623000000000005,,"LINESTRING (9.2741358 45.630174, 9.2740578 45.6304485, 9.2740185 45.630576)",50,
1225886016,False,2,Via Cesana e Villa,secondary,True,20.061999999999998,,"LINESTRING (9.2741358 45.630174, 9.2741585 45.6300911, 9.2741843 45.6299968)",50,
37908898,False,2,Via Trento e Trieste,tertiary,False,177.65300000000002,,"LINESTRING (9.273509 45.6299734, 9.2733908 45.6299537, 9.2727446 45.6298462, 9.2723036 45.6297728, 9.2718405 45.6296957, 9.2717523 45.629681, 9.2712864 45.6296034)",,
218785824,True,1,Piazza Italia,tertiary,False,54.751000000000005,,"LINESTRING (9.273509 45.6299734, 9.2736031 45.6299307, 9.2737189 45.6299269, 9.2739594 45.629963, 9.2740685 45.6299794, 9.2741305 45.6299887, 9.2741843 45.6299968)",,
1225886016,False,2,Via Cesana e Villa,secondary,False,20.061999999999998,,"LINESTRING (9.2741843 45.6299968, 9.2741585 45.6300911, 9.2741358 45.630174)",50,
1225886016,False,2,Via Cesana e Villa,secondary,True,78.50999999999999,,"LINESTRING (9.2741843 45.6299968, 9.2742803 45.6296906, 9.2743834 45.6293047)",50,
84759823,True,1,Via Libertà,tertiary,False,30.214000000000002,,"LINESTRING (9.271855 45.6350971, 9.2718371 45.6350633, 9.2718145 45.6350389, 9.2717656 45.6350137, 9.2717119 45.634995, 9.2716509 45.6349901, 9.2715999 45.63499, 9.2715448 45.6350104)",,
207068959,True,2,,secondary,False,9.005,roundabout,"LINESTRING (9.2731823 45.6324645, 9.2731986 45.6324496, 9.2732343 45.632431, 9.2732561 45.632425, 9.273277 45.6324234)",,
207068974,True,,Via Giuseppe Mazzini,unclassified,False,19.564,,"LINESTRING (9.2731823 45.6324645, 9.2731368 45.6323833, 9.2730692 45.6323082)",,
37908898,False,2,Via Trento e Trieste,tertiary,True,53.096000000000004,,"LINESTRING (9.2706223 45.6294923, 9.2710104 45.6295572, 9.2711957 45.6295882, 9.2712864 45.6296034)",,
57382900,False,2,Via Pessina,unclassified,False,17.771,,"LINESTRING (9.2803093 45.634746, 9.2801698 45.6346194)",,
60560519,False,,Via Pietro Verri,living_street,True,98.292,,"LINESTRING (9.2751866 45.6308588, 9.2753589 45.6304699, 9.275504 45.630004)",,
177535561,True,1,Piazza San Francesco,living_street,False,87.856,,"LINESTRING (9.2751866 45.6308588, 9.2752171 45.6308659, 9.2755875 45.6309522, 9.2759018 45.631028, 9.2760486 45.6310634, 9.276256 45.6311138)",30,
177535574,False,,Via Porta Mugnaia,unclassified,True,62.862,,"LINESTRING (9.2764188 45.6318789, 9.2763913 45.6324439)",,
383110505,False,,Via Alessandro Manzoni,unclassified,False,122.276,,"LINESTRING (9.2764188 45.6318789, 9.2779656 45.6320772)",,
"[929619777, 60579354, 207068955]",True,1,"['Via Ansperto da Biassono', 'Via Roma', 'Via Quattro Marie']",residential,False,261.9440000000001,,"LINESTRING (9.2764188 45.6318789, 9.2762854 45.6317581, 9.2762666 45.6317291, 9.2761291 45.6315056, 9.2760783 45.6314452, 9.2760106 45.6313886, 9.2758691 45.631342, 9.2757483 45.6313079, 9.2755806 45.6312763, 9.2755383 45.6312728, 9.2753388 45.6312565, 9.2751035 45.6312692, 9.2750399 45.6313155, 9.2749238 45.6315431, 9.274815 45.6318297, 9.2746502 45.6320317, 9.2744433 45.6322853)",30,
"[1230900888, 60579359]",False,"['1', '2']",Via San Martino,"['residential', 'living_street']","[False, True]",60.510999999999996,,"LINESTRING (9.2740185 45.630576, 9.2741339 45.6306061, 9.2744689 45.630694, 9.2747472 45.630767)",30,
309724410,False,2,Via Porta D'Arnolfo,secondary,False,198.567,,"LINESTRING (9.2740185 45.630576, 9.273985 45.6306779, 9.2738356 45.6311065, 9.2737762 45.6312769, 9.2736806 45.6315853, 9.2735915 45.6318715, 9.2734447 45.632316)",50,
1225886016,False,2,Via Cesana e Villa,secondary,True,45.623000000000005,,"LINESTRING (9.2740185 45.630576, 9.2740578 45.6304485, 9.2741358 45.630174)",50,
398897356,False,,Via Nazario Sauro,residential,False,109.717,,"LINESTRING (9.2708947 45.6326706, 9.2715137 45.6317839)",,
207068967,False,2,Via Giuseppe Mazzini,unclassified,False,2.554,,"LINESTRING (9.2715137 45.6317839, 9.2714838 45.6317744)",,
398897356,False,,Via Nazario Sauro,residential,True,109.717,,"LINESTRING (9.2715137 45.6317839, 9.2708947 45.6326706)",,
207068967,False,2,Via Giuseppe Mazzini,unclassified,True,38.425,,"LINESTRING (9.2715137 45.6317839, 9.2718156 45.6318813, 9.2719626 45.6319284)",,
124205693,True,,Via Giacomo Matteotti,residential,False,82.226,,"LINESTRING (9.2723845 45.6302309, 9.2733966 45.6304452)",,
218786057,True,1,Via Battisti,residential,False,186.082,,"LINESTRING (9.2723845 45.6302309, 9.2721101 45.6308219, 9.2718446 45.6311253, 9.2714838 45.6317744)",50,
46057063,False,,Via Achille Grandi,unclassified,False,7.901,,"LINESTRING (9.2690948 45.6280498, 9.2691342 45.6279843)",,
309728148,False,2,Via Vittorio Veneto,residential,True,76.963,,"LINESTRING (9.2690948 45.6280498, 9.2700323 45.6282717)",50,
255970948,False,2,Via Antonio Locatelli,residential,False,76.709,,"LINESTRING (9.2728246 45.6269783, 9.2718912 45.6267551)",50,
255970948,False,2,Via Antonio Locatelli,residential,True,28.24,,"LINESTRING (9.2728246 45.6269783, 9.2731709 45.6270548)",50,
255970948,False,2,Via Antonio Locatelli,residential,False,28.24,,"LINESTRING (9.2731709 45.6270548, 9.2728246 45.6269783)",50,
"[84750379, 1225886012]",True,1,Via Gorizia,residential,False,218.087,,"LINESTRING (9.2731709 45.6270548, 9.2731369 45.6271311, 9.2726192 45.6282905, 9.2727965 45.6283334, 9.2725583 45.6288424)",30,
255970948,False,2,Via Antonio Locatelli,residential,True,142.39600000000002,,"LINESTRING (9.2731709 45.6270548, 9.2742766 45.6273245, 9.2747118 45.6274307, 9.2748999 45.6274766)",50,
1225886016,False,2,Via Cesana e Villa,secondary,False,7.386,,"LINESTRING (9.2744008 45.6292394, 9.2743834 45.6293047)",50,
84750374,True,1,Via Vittorio Veneto,unclassified,False,115.59100000000001,,"LINESTRING (9.2744008 45.6292394, 9.2743035 45.6292199, 9.2733187 45.6290075, 9.2729797 45.6289344)",,
1225886016,False,2,Via Cesana e Villa,secondary,True,199.82999999999998,,"LINESTRING (9.2744008 45.6292394, 9.2744301 45.6291322, 9.2745889 45.6286069, 9.2748443 45.627663, 9.2748999 45.6274766)",50,
84750378,True,,Via Quattro Novembre,residential,False,114.124,,"LINESTRING (9.2711603 45.6285374, 9.2706223 45.6294923)",,
309728148,False,2,Via Vittorio Veneto,residential,False,92.555,,"LINESTRING (9.2711603 45.6285374, 9.2706537 45.6284181, 9.2700323 45.6282717)",50,
46057062,True,,Via Giuseppe Garibaldi,unclassified,False,204.096,,"LINESTRING (9.2696333 45.6311925, 9.2706223 45.6294923)",,
207068967,False,2,Via Giuseppe Mazzini,unclassified,True,65.016,,"LINESTRING (9.2696333 45.6311925, 9.2703961 45.631432)",,
30898989,True,1,Via Porta D'Arnolfo,secondary,False,76.336,,"LINESTRING (9.2715448 45.6350104, 9.2713525 45.6351562, 9.2712406 45.6352407, 9.2710444 45.635373, 9.2708191 45.635465)",,
46057063,False,,Via Achille Grandi,unclassified,True,65.381,,"LINESTRING (9.26966 45.627001, 9.2693582 45.6275498)",,
124205678,False,,,residential,True,122.492,,"LINESTRING (9.2734516 45.6278834, 9.2729797 45.6289344)",,
46057063,False,,Via Achille Grandi,unclassified,False,51.358,,"LINESTRING (9.2691342 45.6279843, 9.2693582 45.6275498)",,
46057063,False,,Via Achille Grandi,unclassified,True,7.901,,"LINESTRING (9.2691342 45.6279843, 9.2690948 45.6280498)",,
124205678,False,,,residential,False,122.492,,"LINESTRING (9.2729797 45.6289344, 9.2734516 45.6278834)",,
1225886011,True,1,Via Vittorio Veneto,residential,False,34.327,,"LINESTRING (9.2729797 45.6289344, 9.2725583 45.6288424)",30,
37908898,False,2,Via Trento e Trieste,tertiary,False,53.096000000000004,,"LINESTRING (9.2712864 45.6296034, 9.2711957 45.6295882, 9.2710104 45.6295572, 9.2706223 45.6294923)",,
37908898,False,2,Via Trento e Trieste,tertiary,True,177.653,,"LINESTRING (9.2712864 45.6296034, 9.2717523 45.629681, 9.2718405 45.6296957, 9.2723036 45.6297728, 9.2727446 45.6298462, 9.2733908 45.6299537, 9.273509 45.6299734)",,
124205693,True,,Via Giacomo Matteotti,residential,False,142.11700000000002,,"LINESTRING (9.2712864 45.6296034, 9.2712666 45.6296628, 9.2712325 45.6297662, 9.2711786 45.6299293, 9.2711862 45.629994, 9.2712391 45.6300327, 9.2723845 45.6302309)",,
588687707,False,,,residential,True,5.387,,"LINESTRING (9.2752966 45.632812, 9.2752512 45.6328486)",,
588687707,False,,,residential,False,88.528,,"LINESTRING (9.2752966 45.632812, 9.2753943 45.6327803, 9.2758086 45.6327469, 9.2760255 45.6326903, 9.2761862 45.6326121, 9.2763382 45.6325365)",,
124205674,False,2,Via Dante Alighieri,residential,True,115.14200000000001,,"LINESTRING (9.2740607 45.6339913, 9.2736664 45.633809, 9.2728208 45.6335535, 9.2727416 45.6335283)",,
124205695,False,,Via Guglielmo Marconi,residential,True,143.323,,"LINESTRING (9.2740607 45.6339913, 9.2737569 45.6343249, 9.2732566 45.635147)",,
470690788,False,,Via Guglielmo Marconi,residential,False,157.435,,"LINESTRING (9.2740607 45.6339913, 9.2747195 45.6334174, 9.2751631 45.6329594, 9.2752512 45.6328486)",,
470690789,False,2,Via delle Brughiere,residential,False,103.03800000000001,,"LINESTRING (9.2740607 45.6339913, 9.2745258 45.6342232, 9.2746429 45.6343384, 9.2748344 45.6347003)",,
124205676,False,,Via Michelangelo Buonarroti,residential,True,171.772,,"LINESTRING (9.2763237 45.6340238, 9.275268 45.6353808)",,
124205676,False,,Via Michelangelo Buonarroti,residential,False,171.772,,"LINESTRING (9.275268 45.6353808, 9.2763237 45.6340238)",,
470690789,False,2,Via delle Brughiere,residential,True,53.496,,"LINESTRING (9.275268 45.6353808, 9.2751638 45.6352978, 9.2749682 45.6349533)",,
124205784,True,,Via Costa Alta,unclassified,False,93.494,,"LINESTRING (9.2780111 45.6267336, 9.2779908 45.6268591, 9.2777751 45.627299, 9.2777008 45.6274333, 9.2776529 45.6275333)",,
"[48505496, 30927863]",False,,"['Via Cristoforo Colombo', 'Via al Parco']",tertiary,True,198.95,,"LINESTRING (9.2776529 45.6275333, 9.2776957 45.6275885, 9.2777389 45.6279332, 9.2777876 45.6284971, 9.2778018 45.6285619, 9.2779094 45.628943, 9.2779228 45.629006, 9.2779218 45.6290661, 9.2779034 45.6292137, 9.2779004 45.6292437, 9.2778989 45.6292737, 9.2779112 45.6293018)",30,
124205785,True,2,Via Gerardo dei Tintori,tertiary,False,207.326,,"LINESTRING (9.2776529 45.6275333, 9.2773144 45.6274664, 9.2771008 45.6274304, 9.2762194 45.6272414, 9.2753572 45.6270497, 9.2752684 45.6270303, 9.2751013 45.6269938)",50,
125135729,False,,Via Filippo Brunelleschi,unclassified,False,88.705,,"LINESTRING (9.2810145 45.6307754, 9.2809653 45.6299784)",,
125135729,False,,Via Filippo Brunelleschi,unclassified,True,81.401,,"LINESTRING (9.2810145 45.6307754, 9.2810192 45.6308914, 9.2810511 45.631507)",,
125135723,False,,Via Giuseppe Piermarini,residential,True,127.8,,"LINESTRING (9.2810511 45.631507, 9.2809799 45.6315085, 9.2794097 45.6315664)",,
125135729,False,,Via Filippo Brunelleschi,unclassified,False,81.401,,"LINESTRING (9.2810511 45.631507, 9.2810192 45.6308914, 9.2810145 45.6307754)",,
125135729,False,,Via Filippo Brunelleschi,unclassified,True,31.884,,"LINESTRING (9.2810511 45.631507, 9.2810617 45.6316618, 9.281071 45.6317934)",,
125135723,False,,Via Giuseppe Piermarini,residential,False,127.8,,"LINESTRING (9.2794097 45.6315664, 9.2809799 45.6315085, 9.2810511 45.631507)",,
125135729,False,,Via Filippo Brunelleschi,unclassified,False,31.884,,"LINESTRING (9.281071 45.6317934, 9.2810617 45.6316618, 9.2810511 45.631507)",,
125135729,False,,Via Filippo Brunelleschi,unclassified,True,109.898,,"LINESTRING (9.281071 45.6317934, 9.2810608 45.6319823, 9.2809733 45.6321558, 9.2809177 45.6322661, 9.2807178 45.6326628, 9.2806747 45.6327345)",,
807602405,False,,Via Sant'Antonio,unclassified,False,7.687,,"LINESTRING (9.2806747 45.6327345, 9.2807663 45.6327605)",,
125135728,False,,Via Sant'Antonio,residential,True,78.389,,"LINESTRING (9.2806747 45.6327345, 9.2805224 45.6327306, 9.280225 45.6327597, 9.2796749 45.6328136)",,
125135729,False,,Via Filippo Brunelleschi,unclassified,False,109.89800000000001,,"LINESTRING (9.2806747 45.6327345, 9.2807178 45.6326628, 9.2809177 45.6322661, 9.2809733 45.6321558, 9.2810608 45.6319823, 9.281071 45.6317934)",,
125135728,False,,Via Sant'Antonio,residential,False,108.263,,"LINESTRING (9.2783245 45.6330509, 9.2796749 45.6328136)",,
57382900,False,2,Via Pessina,unclassified,False,141.84199999999998,,"LINESTRING (9.2783245 45.6330509, 9.278077 45.6328748, 9.2777837 45.6327324, 9.2774814 45.6326698, 9.2771894 45.6326374, 9.2769543 45.6326068, 9.2766957 45.6325696)",,
57382900,False,2,Via Pessina,unclassified,True,95.689,,"LINESTRING (9.2783245 45.6330509, 9.2789676 45.6336595, 9.2790539 45.633744)",,
125135857,False,,Via Stoppani,residential,True,82.162,,"LINESTRING (9.2796782 45.6320747, 9.2796772 45.6323056, 9.2796749 45.6328136)",,
125135728,False,,Via Sant'Antonio,residential,True,108.263,,"LINESTRING (9.2796749 45.6328136, 9.2783245 45.6330509)",,
125135728,False,,Via Sant'Antonio,residential,False,78.389,,"LINESTRING (9.2796749 45.6328136, 9.280225 45.6327597, 9.2805224 45.6327306, 9.2806747 45.6327345)",,
125135857,False,,Via Stoppani,residential,False,82.162,,"LINESTRING (9.2796749 45.6328136, 9.2796772 45.6323056, 9.2796782 45.6320747)",,
309737428,False,2,Via Porta D'Arnolfo,secondary,False,62.824,,"LINESTRING (9.2727416 45.6335283, 9.2730562 45.6330079)",,
30899037,False,2,Via Porta D'Arnolfo,secondary,True,93.242,,"LINESTRING (9.2727416 45.6335283, 9.27269 45.6336078, 9.2724774 45.6339441, 9.2722241 45.6342843)",,
124205674,False,2,Via Dante Alighieri,residential,False,115.14200000000001,,"LINESTRING (9.2727416 45.6335283, 9.2728208 45.6335535, 9.2736664 45.633809, 9.2740607 45.6339913)",,
153772902,False,,Via Silvio Pellico,residential,True,137.759,,"LINESTRING (9.2705564 45.6277412, 9.2711491 45.6265737)",,
319582078,False,,Via Silvio Pellico,residential,False,61.735,,"LINESTRING (9.2703031 45.6277499, 9.2702108 45.6279135, 9.2701222 45.6280912, 9.2700323 45.6282717)",,
309728148,False,2,Via Vittorio Veneto,residential,False,76.963,,"LINESTRING (9.2700323 45.6282717, 9.2690948 45.6280498)",50,
309728148,False,2,Via Vittorio Veneto,residential,True,92.555,,"LINESTRING (9.2700323 45.6282717, 9.2706537 45.6284181, 9.2711603 45.6285374)",50,
319582078,False,,Via Silvio Pellico,residential,True,61.735,,"LINESTRING (9.2700323 45.6282717, 9.2701222 45.6280912, 9.2702108 45.6279135, 9.2703031 45.6277499)",,
1230900889,False,1,,residential,True,9.584,,"LINESTRING (9.2763731 45.6311407, 9.276256 45.6311138)",30,
"[221129010, 177535573]",True,,"['Via Luigi Segramora', 'Via Don Ettore Passamonti']",residential,False,271.515,,"LINESTRING (9.2763731 45.6311407, 9.2775959 45.6311336, 9.2776486 45.6311592, 9.2777352 45.6311804, 9.2781421 45.6312063, 9.2783236 45.6312054, 9.2784693 45.631214, 9.2785023 45.6312188, 9.2785257 45.6312304, 9.2785394 45.6312438, 9.2785403 45.631271, 9.2782844 45.632128)",,
929619779,True,,Via Porta Mugnaia,unclassified,False,84.165,,"LINESTRING (9.2763731 45.6311407, 9.2764326 45.6312782, 9.2764801 45.631387, 9.2764865 45.6316903, 9.2764661 45.6317998, 9.2764188 45.6318789)",,
177535567,False,,Via Nino Bixio,unclassified,False,130.767,,"LINESTRING (9.2706464 45.6315106, 9.269969 45.632587)",,
207068967,False,2,Via Giuseppe Mazzini,unclassified,False,21.335,,"LINESTRING (9.2706464 45.6315106, 9.2703961 45.631432)",,
207068967,False,2,Via Giuseppe Mazzini,unclassified,True,71.41499999999999,,"LINESTRING (9.2706464 45.6315106, 9.2710192 45.6316281, 9.2714838 45.6317744)",,
177535574,False,,Via Porta Mugnaia,unclassified,False,62.862,,"LINESTRING (9.2763913 45.6324439, 9.2764188 45.6318789)",,
177535562,True,,,unclassified,False,12.024999999999999,roundabout,"LINESTRING (9.2763913 45.6324439, 9.2764271 45.6324484, 9.276452 45.6324606, 9.2764666 45.6324755, 9.276474 45.632498, 9.276469 45.632518)",,
57382900,False,2,Via Pessina,unclassified,True,14.563,,"LINESTRING (9.276469 45.632518, 9.2765713 45.6325447, 9.2766464 45.6325597)",,
177535562,True,,,unclassified,False,12.258,roundabout,"LINESTRING (9.276469 45.632518, 9.2764442 45.6325418, 9.2764118 45.6325525, 9.2763698 45.6325508, 9.2763382 45.6325365)",,
177535562,True,,,unclassified,False,13.775,roundabout,"LINESTRING (9.2763382 45.6325365, 9.2763188 45.6325113, 9.2763199 45.6324833, 9.2763445 45.6324568, 9.2763658 45.6324478, 9.2763913 45.6324439)",,
588687707,False,,,residential,True,88.52799999999999,,"LINESTRING (9.2763382 45.6325365, 9.2761862 45.6326121, 9.2760255 45.6326903, 9.2758086 45.6327469, 9.2753943 45.6327803, 9.2752966 45.632812)",,
57382900,False,2,Via Pessina,unclassified,False,3.988,,"LINESTRING (9.2766957 45.6325696, 9.2766464 45.6325597)",,
57382900,False,2,Via Pessina,unclassified,True,141.84199999999998,,"LINESTRING (9.2766957 45.6325696, 9.2769543 45.6326068, 9.2771894 45.6326374, 9.2774814 45.6326698, 9.2777837 45.6327324, 9.278077 45.6328748, 9.2783245 45.6330509)",,
470690785,False,,Via Carolina,unclassified,True,127.052,,"LINESTRING (9.2766957 45.6325696, 9.276737 45.6325961, 9.2772421 45.6327289, 9.2772925 45.6327562, 9.2773177 45.63278, 9.2773336 45.6333885, 9.277346 45.6334309)",,
177535567,False,,Via Nino Bixio,unclassified,True,130.767,,"LINESTRING (9.269969 45.632587, 9.2706464 45.6315106)",,
807602405,False,,Via Sant'Antonio,unclassified,True,7.687,,"LINESTRING (9.2807663 45.6327605, 9.2806747 45.6327345)",,
