osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,ref,access
1042600050,True,,residential,False,146.537,"LINESTRING (12.8902957 42.4129689, 12.8900257 42.4127674, 12.8898967 42.4127562, 12.8896615 42.412682, 12.8895098 42.4125672, 12.8894486 42.4125391, 12.8893949 42.4125431, 12.8888506 42.4128342)",,,,permissive
82188478,False,Via Terminillese,secondary,False,34.118,"LINESTRING (12.8910634 42.4159702, 12.8907765 42.4157482)",50,2,SR4 bis,
82188478,False,Via Terminillese,secondary,True,43.811,"LINESTRING (12.8910634 42.4159702, 12.8914319 42.4162552)",50,2,SR4 bis,
69121494,True,Via Renzo De Felice,residential,False,26.078,"LINESTRING (12.8910634 42.4159702, 12.8910913 42.4158927, 12.8911562 42.4158311, 12.8912271 42.4157756)",50,,,
82188478,False,Via Terminillese,secondary,True,34.118,"LINESTRING (12.8907765 42.4157482, 12.8910634 42.4159702)",50,2,SR4 bis,
69121504,True,Via Renzo De Felice,residential,False,38.587,"LINESTRING (12.8907765 42.4157482, 12.8908939 42.4157828, 12.8910001 42.4158042, 12.891116 42.4158042, 12.8912271 42.4157756)",50,,,
82188478,False,Via Terminillese,secondary,False,130.546,"LINESTRING (12.8907765 42.4157482, 12.8906853 42.4156757, 12.889769 42.4149477, 12.8896941 42.4148881)",50,2,SR4 bis,
238624582,False,Via Majorana,residential,True,13.89,"LINESTRING (12.8918414 42.412609, 12.8919551 42.4127015)",,,,
69121454,False,Largo Alfredo Iacoboni,residential,True,58.111000000000004,"LINESTRING (12.8918414 42.412609, 12.8915552 42.4128052, 12.8913227 42.4129646)",,,,
69121447,True,Via Renzo De Felice,residential,False,21.169,"LINESTRING (12.8914144 42.4157206, 12.8913864 42.4157649, 12.891314 42.4158505, 12.891309 42.4158909)",50,,,
69121460,False,Largo Alfredo Iacoboni,residential,False,57.455,"LINESTRING (12.8919551 42.4127015, 12.891441 42.4130521)",,,,
238624582,False,Via Majorana,residential,False,13.89,"LINESTRING (12.8919551 42.4127015, 12.8918414 42.412609)",,,,
69121470,False,Largo Alfredo Iacoboni,residential,False,13.747,"LINESTRING (12.8913227 42.4129646, 12.891441 42.4130521)",,,,
69121454,False,Largo Alfredo Iacoboni,residential,False,58.111000000000004,"LINESTRING (12.8913227 42.4129646, 12.8915552 42.4128052, 12.8918414 42.412609)",,,,
69121470,False,Largo Alfredo Iacoboni,residential,True,87.3,"LINESTRING (12.8913227 42.4129646, 12.8912235 42.4129258, 12.8910776 42.4129043, 12.8903716 42.4129258, 12.8902957 42.4129689)",,,,
511305021,False,Via Cioli,residential,True,75.027,"LINESTRING (12.8916306 42.4165749, 12.8909473 42.417023)",,,,
69121462,False,Via Campanelli,residential,False,438.86599999999993,"LINESTRING (12.8916306 42.4165749, 12.8885376 42.4141109, 12.8884051 42.4140044, 12.8882688 42.4139527, 12.8880379 42.4139219, 12.8878281 42.4139438)",,,,
"[511305021, 69247630]",False,"['Via Angelotti', 'Via Cioli']",residential,False,283.85900000000004,"LINESTRING (12.8911443 42.4189284, 12.8901194 42.4181422, 12.8899221 42.4177763, 12.8909473 42.417023)",,,,
69247671,False,Via Pier Luigi Mariani,residential,True,83.68,"LINESTRING (12.8909473 42.417023, 12.8916378 42.4175766)",,,,
511305021,False,Via Cioli,residential,False,75.027,"LINESTRING (12.8909473 42.417023, 12.8916306 42.4165749)",,,,
69247671,False,Via Pier Luigi Mariani,residential,False,407.317,"LINESTRING (12.8909473 42.417023, 12.8894496 42.4158223, 12.8881637 42.4147913, 12.8880771 42.4147131, 12.8880482 42.4146527, 12.8879064 42.4142004)",,,,
"[511305021, 69247630]",False,"['Via Angelotti', 'Via Cioli']",residential,True,283.859,"LINESTRING (12.8909473 42.417023, 12.8899221 42.4177763, 12.8901194 42.4181422, 12.8911443 42.4189284)",,,,
69247687,False,,residential,True,71.498,"LINESTRING (12.8909954 42.4180108, 12.8916378 42.4175766)",,,,
82188478,False,Via Terminillese,secondary,True,14.79,"LINESTRING (12.8875552 42.4131872, 12.887677 42.4132852)",50,2,SR4 bis,
82188478,False,Via Terminillese,secondary,False,257.285,"LINESTRING (12.8875552 42.4131872, 12.886759 42.4125411, 12.8863306 42.4121931, 12.8861257 42.4120266, 12.8856091 42.4116069, 12.8854408 42.4114795)",50,2,SR4 bis,
69247671,False,Via Pier Luigi Mariani,residential,False,83.68,"LINESTRING (12.8916378 42.4175766, 12.8909473 42.417023)",,,,
69247687,False,,residential,False,71.498,"LINESTRING (12.8916378 42.4175766, 12.8909954 42.4180108)",,,,
69247671,False,Via Pier Luigi Mariani,residential,False,29.248,"LINESTRING (12.8879064 42.4142004, 12.8878281 42.4139438)",,,,
69294661,False,,residential,True,58.216,"LINESTRING (12.8879064 42.4142004, 12.8873593 42.4145335)",,,,
69247671,False,Via Pier Luigi Mariani,residential,True,407.317,"LINESTRING (12.8879064 42.4142004, 12.8880482 42.4146527, 12.8880771 42.4147131, 12.8881637 42.4147913, 12.8894496 42.4158223, 12.8909473 42.417023)",,,,
69247671,False,Via Pier Luigi Mariani,residential,False,24.789,"LINESTRING (12.8878019 42.4138723, 12.887731 42.4136556)",,,,
69247671,False,Via Pier Luigi Mariani,residential,True,8.236,"LINESTRING (12.8878019 42.4138723, 12.8878281 42.4139438)",,,,
69294655,False,Via Po,residential,False,86.09700000000001,"LINESTRING (12.8878019 42.4138723, 12.8874899 42.4139503, 12.8873794 42.4139511, 12.8871145 42.4139091, 12.8870413 42.4138763, 12.8868596 42.4137471)",,,,
69294655,False,Via Po,residential,True,82.525,"LINESTRING (12.8861645 42.413211, 12.8868036 42.4137013, 12.8868596 42.4137471)",,,,
"[69294641, 69294636, 69294661]",False,,residential,False,140.16199999999998,"LINESTRING (12.8868596 42.4137471, 12.8865112 42.4140066, 12.8872673 42.4145895, 12.8873593 42.4145335)",,,,
69294655,False,Via Po,residential,False,82.525,"LINESTRING (12.8868596 42.4137471, 12.8868036 42.4137013, 12.8861645 42.413211)",,,,
69294655,False,Via Po,residential,True,86.09700000000001,"LINESTRING (12.8868596 42.4137471, 12.8870413 42.4138763, 12.8871145 42.4139091, 12.8873794 42.4139511, 12.8874899 42.4139503, 12.8878019 42.4138723)",,,,
69294610,False,,road,True,45.608000000000004,"LINESTRING (12.8875263 42.4149226, 12.8875096 42.414827, 12.8873593 42.4145335)",,,,
419107187,True,,secondary,False,43.633,"LINESTRING (12.8851236 42.4112394, 12.8847587 42.4109541)",50,,SR4 bis,
69294661,False,,residential,False,58.216,"LINESTRING (12.8873593 42.4145335, 12.8879064 42.4142004)",,,,
69294610,False,,road,False,45.608000000000004,"LINESTRING (12.8873593 42.4145335, 12.8875096 42.414827, 12.8875263 42.4149226)",,,,
"[69294641, 69294636, 69294661]",False,,residential,True,140.162,"LINESTRING (12.8873593 42.4145335, 12.8872673 42.4145895, 12.8865112 42.4140066, 12.8868596 42.4137471)",,,,
82188478,False,Via Terminillese,secondary,False,14.79,"LINESTRING (12.887677 42.4132852, 12.8875552 42.4131872)",50,2,SR4 bis,
82188478,False,Via Terminillese,secondary,True,36.547,"LINESTRING (12.887677 42.4132852, 12.8877568 42.4133486, 12.88798 42.413526)",50,2,SR4 bis,
82188501,False,Via Alcibiade D'Orazi,residential,False,109.92699999999999,"LINESTRING (12.887677 42.4132852, 12.8879376 42.4131579, 12.8887274 42.4128342, 12.8888506 42.4128342)",,,,
82188478,False,Via Terminillese,secondary,False,170.313,"LINESTRING (12.8896941 42.4148881, 12.8888328 42.4142037, 12.888282 42.413766)",50,2,SR4 bis,
82188478,False,Via Terminillese,secondary,True,130.54600000000002,"LINESTRING (12.8896941 42.4148881, 12.889769 42.4149477, 12.8906853 42.4156757, 12.8907765 42.4157482)",50,2,SR4 bis,
82188521,False,Via Alcibiade D'Orazi,unclassified,False,102.566,"LINESTRING (12.8896941 42.4148881, 12.8899457 42.4146886, 12.8906114 42.4142635)",,2,,
82188501,False,Via Alcibiade D'Orazi,residential,True,118.733,"LINESTRING (12.8915721 42.4150617, 12.8906114 42.4142635)",,,,
82188501,False,Via Alcibiade D'Orazi,residential,False,215.131,"LINESTRING (12.8888506 42.4128342, 12.8889532 42.4128857, 12.8906114 42.4142635)",,,,
82188501,False,Via Alcibiade D'Orazi,residential,True,109.92699999999999,"LINESTRING (12.8888506 42.4128342, 12.8887274 42.4128342, 12.8879376 42.4131579, 12.887677 42.4132852)",,,,
82188501,False,Via Alcibiade D'Orazi,residential,False,118.733,"LINESTRING (12.8906114 42.4142635, 12.8915721 42.4150617)",,,,
82188501,False,Via Alcibiade D'Orazi,residential,True,215.131,"LINESTRING (12.8906114 42.4142635, 12.8889532 42.4128857, 12.8888506 42.4128342)",,,,
82188521,False,Via Alcibiade D'Orazi,unclassified,True,102.566,"LINESTRING (12.8906114 42.4142635, 12.8899457 42.4146886, 12.8896941 42.4148881)",,2,,
419107226,True,,secondary,False,53.766,"LINESTRING (12.8850328 42.4107127, 12.8852765 42.4111615)",,,,
419107173,True,,secondary,False,37.849000000000004,"LINESTRING (12.8852765 42.4111615, 12.8853527 42.4113154, 12.8854408 42.4114795)",,,,
419107226,True,,secondary,False,21.709,"LINESTRING (12.8852765 42.4111615, 12.8852741 42.4112018, 12.8852684 42.4112333, 12.8852624 42.4112445, 12.8852519 42.411252, 12.8852349 42.4112588, 12.885206 42.4112606, 12.8851749 42.4112551, 12.8851236 42.4112394)",,,,
"[715090626, 69121450]",True,,secondary,False,95.485,"LINESTRING (12.8847587 42.4109541, 12.8845171 42.4107485, 12.8842173 42.4104934, 12.8840776 42.4103745, 12.8839965 42.4103055)",50,,SR4 bis,
419107196,True,,tertiary_link,False,141.195,"LINESTRING (12.8847587 42.4109541, 12.8844425 42.4108492, 12.8841382 42.4107667, 12.8838164 42.4107028, 12.8834867 42.4106473, 12.8831141 42.4106021)",,,,
82188478,False,Via Terminillese,secondary,True,257.285,"LINESTRING (12.8854408 42.4114795, 12.8856091 42.4116069, 12.8861257 42.4120266, 12.8863306 42.4121931, 12.886759 42.4125411, 12.8875552 42.4131872)",50,2,SR4 bis,
419107175,True,,secondary,False,37.295,"LINESTRING (12.8854408 42.4114795, 12.8853787 42.4114325, 12.8851236 42.4112394)",50,,SR4 bis,
363807846,True,Via Palmiro Togliatti,tertiary,False,167.74599999999998,"LINESTRING (12.8831141 42.4106021, 12.8826898 42.4107007, 12.882285 42.4107924, 12.8821136 42.4108244, 12.8818722 42.4108263, 12.8816442 42.4108244, 12.8811187 42.4107812)",,,,
69247671,False,Via Pier Luigi Mariani,residential,True,24.789,"LINESTRING (12.887731 42.4136556, 12.8878019 42.4138723)",,,,
1258734816,True,,residential,False,27.609,"LINESTRING (12.887731 42.4136556, 12.8877763 42.413579, 12.8878207 42.4135509, 12.8878829 42.4135322, 12.88798 42.413526)",,,,
1258734819,True,Via Pier Luigi Mariani,residential,False,54.150999999999996,"LINESTRING (12.887731 42.4136556, 12.8876516 42.4133878, 12.8875938 42.4132674, 12.8875552 42.4131872)",,,,
82188478,False,Via Terminillese,secondary,True,36.426,"LINESTRING (12.88798 42.413526, 12.888282 42.413766)",50,2,SR4 bis,
82188478,False,Via Terminillese,secondary,False,36.547,"LINESTRING (12.88798 42.413526, 12.8877568 42.4133486, 12.887677 42.4132852)",50,2,SR4 bis,
1258734817,True,,residential,False,19.756999999999998,"LINESTRING (12.88798 42.413526, 12.8879704 42.4135819, 12.8879476 42.4136343, 12.8878981 42.4136896)",,,,
1258734818,True,,residential,False,22.431,"LINESTRING (12.8878981 42.4136896, 12.8878385 42.4137411, 12.8878194 42.413802, 12.8878019 42.4138723)",,,,
82188478,False,Via Terminillese,secondary,False,36.426,"LINESTRING (12.888282 42.413766, 12.88798 42.413526)",50,2,SR4 bis,
82188478,False,Via Terminillese,secondary,True,170.313,"LINESTRING (12.888282 42.413766, 12.8888328 42.4142037, 12.8896941 42.4148881)",50,2,SR4 bis,
1258734818,True,,residential,False,34.428,"LINESTRING (12.888282 42.413766, 12.8881658 42.4137167, 12.8880719 42.4136821, 12.8880135 42.4136699, 12.8879476 42.4136746, 12.8878981 42.4136896)",,,,
