osmid,ref,highway,oneway,reversed,length,geometry,maxspeed,name,bridge,junction
"[117427136, 117427460]",,residential,False,"[False, True]",179.963,"LINESTRING (11.0377873 44.7312721, 11.0373626 44.7304932, 11.0383876 44.730205)",,Via Arrigo Boito,,
384539127,,residential,False,False,52.846,"LINESTRING (11.0416199 44.7271199, 11.0421411 44.726822)",,Via Giosuè Carducci,,
384539133,,residential,False,False,109.739,"LINESTRING (11.0416199 44.7271199, 11.0412069 44.7268077, 11.0406955 44.7263836)",,Via Nicolò Macchiavelli,,
384539133,,residential,False,True,100.68,"LINESTRING (11.0416199 44.7271199, 11.0418728 44.727502, 11.0421621 44.7279393)",,Via Nicolò Macchiavelli,,
384505667,,residential,False,True,67.699,"LINESTRING (11.0389505 44.7281253, 11.0385688 44.7275802)",,Via Giuseppe Verdi,,
384505668,,unclassified,False,True,80.009,"LINESTRING (11.0389505 44.7281253, 11.039861 44.7278102)",,Via Giuseppe Verdi,,
384505668,,unclassified,False,False,133.506,"LINESTRING (11.0389505 44.7281253, 11.0384331 44.7283044, 11.0375461 44.7286114, 11.0374312 44.7286511)",,Via Giuseppe Verdi,,
117427356,,residential,False,True,26.318,"LINESTRING (11.0404472 44.7299178, 11.0401351 44.7300006)",,Via Giacomo Puccini,,
"[384485984, 117427356]",,residential,False,False,101.434,"LINESTRING (11.0404472 44.7299178, 11.0406848 44.7298548, 11.0403082 44.7291734)",,"['Via Giacomo Puccini', 'Via Vincenzo Bellini']",,
"[384485985, 666760602]",,residential,False,True,204.989,"LINESTRING (11.0404472 44.7299178, 11.0405946 44.7301976, 11.0407492 44.7304871, 11.0391168 44.7309121)",,"['Via Giacomo Puccini', 'Via Antonio Vivaldi']",,
117427249,,residential,True,False,81.183,"LINESTRING (11.0401351 44.7300006, 11.0397668 44.729319)",,Via Gioachino Rossini,,
117427356,,residential,False,False,26.318,"LINESTRING (11.0401351 44.7300006, 11.0404472 44.7299178)",,Via Giacomo Puccini,,
117427356,,residential,False,True,45.629,"LINESTRING (11.0401351 44.7300006, 11.0395947 44.7301455)",,Via Giacomo Puccini,,
117427395,,unclassified,False,False,72.023,"LINESTRING (11.0370281 44.7307057, 11.0369841 44.7306952, 11.0369502 44.7306659, 11.0368483 44.7302967, 11.0368407 44.7301838, 11.0368518 44.7300966)",,Via Ravarino Carpi,,
185271771,SP1,secondary,False,False,83.08500000000001,"LINESTRING (11.0370281 44.7307057, 11.0370254 44.730808, 11.03703 44.7309071, 11.0370492 44.7310113, 11.0371473 44.7314464)",50,Via Ravarino Carpi,,
185271771,SP1,secondary,False,True,105.776,"LINESTRING (11.0370281 44.7307057, 11.0370497 44.7306122, 11.0370842 44.7305033, 11.0371385 44.7304023, 11.0371806 44.7303394, 11.0372257 44.7302798, 11.0373726 44.7301124, 11.0376013 44.729966, 11.037694 44.7299147)",50,Via Ravarino Carpi,,
384539125,SP2.1,secondary,False,False,3.665,"LINESTRING (11.0434122 44.7267788, 11.0434426 44.7268037)",,,,
117427490,,residential,False,False,124.34700000000001,"LINESTRING (11.0434122 44.7267788, 11.0434672 44.7267435, 11.0445806 44.7260295)",,Via Giacomo Leopardi,,
384539125,SP2.1,secondary,False,True,60.757999999999996,"LINESTRING (11.0434122 44.7267788, 11.0430754 44.7264864, 11.0430505 44.7264639, 11.0429289 44.7263538)",,,,
666766673,,residential,False,False,89.435,"LINESTRING (11.0424458 44.7270812, 11.0429289 44.7263538)",,Via per Modena,,
"[117427288, 384539134]",,residential,False,False,37.569,"LINESTRING (11.0424458 44.7270812, 11.0422803 44.7269324, 11.0421411 44.726822)",,"['Piazza Giacomo Matteotti', 'Via per Modena']",,
117427288,,residential,False,True,98.77699999999999,"LINESTRING (11.0424458 44.7270812, 11.0425691 44.7273017, 11.0428451 44.7277956, 11.0429073 44.7279068)",,Via per Modena,,
384501162,,unclassified,False,False,66.832,"LINESTRING (11.0344751 44.7297047, 11.0336511 44.7298409)",,Via Tevere,,
209287959,,residential,False,False,57.819,"LINESTRING (11.0344751 44.7297047, 11.034499 44.7297929, 11.0346135 44.7302153)",,Via Po,,
209287959,,residential,False,True,36.82,"LINESTRING (11.0344751 44.7297047, 11.0344623 44.7296235, 11.0344235 44.7293756)",,Via Po,,
384501162,,unclassified,False,True,165.887,"LINESTRING (11.0344751 44.7297047, 11.0345946 44.7296898, 11.0358383 44.7295345, 11.0359446 44.7295158, 11.0359897 44.7295039, 11.0360465 44.7294851, 11.036103 44.7294543, 11.0361533 44.7294118, 11.0361928 44.7293487, 11.0362051 44.7292592, 11.0361902 44.7291729)",,Via Tevere,,
117427207,,residential,False,False,81.178,"LINESTRING (11.0395947 44.7301455, 11.0392005 44.7294713)",,Via Gaetano Donizetti,,
117427356,,residential,False,False,45.629,"LINESTRING (11.0395947 44.7301455, 11.0401351 44.7300006)",,Via Giacomo Puccini,,
117427356,,residential,False,True,44.913,"LINESTRING (11.0395947 44.7301455, 11.039064 44.7302904)",,Via Giacomo Puccini,,
117427341,,residential,False,False,114.328,"LINESTRING (11.0390613 44.7320348, 11.0385416 44.7310752)",,Via Giulio Monteverdi,,
117427341,,residential,False,True,73.826,"LINESTRING (11.0390613 44.7320348, 11.0393934 44.7326554)",,Via Giulio Monteverdi,,
"[117427147, 384485981]",,residential,False,False,161.267,"LINESTRING (11.0390613 44.7320348, 11.0396149 44.7318749, 11.0391168 44.7309121)",,"['Via Focherini', 'Via Alfredo Catalani']",,
117427147,,residential,False,True,141.046,"LINESTRING (11.0390613 44.7320348, 11.0376052 44.7324341, 11.0373906 44.7324815)",,Via Alfredo Catalani,,
117427288,,residential,False,False,98.777,"LINESTRING (11.0429073 44.7279068, 11.0428451 44.7277956, 11.0425691 44.7273017, 11.0424458 44.7270812)",,Via per Modena,,
"[200438640, 200438635, 200438636, 205563565]",SP1,secondary,False,False,116.763,"LINESTRING (11.0429073 44.7279068, 11.0428392 44.7279294, 11.0426661 44.7279868, 11.0425187 44.7280399, 11.042395 44.7280887, 11.0423473 44.7281135, 11.0422955 44.7281429, 11.0417172 44.7285144)",50,Via Ravarino Carpi,yes,
200438640,SP1,secondary,False,True,87.001,"LINESTRING (11.0429073 44.7279068, 11.0434316 44.7277443, 11.0435187 44.7277146, 11.043593 44.7276856, 11.0436926 44.7276306, 11.0437471 44.7275922, 11.0438273 44.7275064)",50,Via Ravarino Carpi,,
385872768,,residential,False,True,54.265,"LINESTRING (11.0429073 44.7279068, 11.0430119 44.7280734, 11.0434107 44.7279589)",,Piazza Giglioli,,
118116127,SP1,secondary,True,False,33.748999999999995,"LINESTRING (11.0438273 44.7275064, 11.0438588 44.7273488, 11.0438546 44.7272045)",50,,,
200438640,SP1,secondary,False,False,87.001,"LINESTRING (11.0438273 44.7275064, 11.0437471 44.7275922, 11.0436926 44.7276306, 11.043593 44.7276856, 11.0435187 44.7277146, 11.0434316 44.7277443, 11.0429073 44.7279068)",50,Via Ravarino Carpi,,
384539127,,residential,False,True,52.846,"LINESTRING (11.0421411 44.726822, 11.0416199 44.7271199)",,Via Giosuè Carducci,,
384539134,,residential,False,False,24.907,"LINESTRING (11.0421411 44.726822, 11.0419285 44.7266566)",,Piazza Giacomo Matteotti,,
"[117427288, 384539134]",,residential,False,True,37.569,"LINESTRING (11.0421411 44.726822, 11.0422803 44.7269324, 11.0424458 44.7270812)",,"['Via per Modena', 'Piazza Giacomo Matteotti']",,
117427133,,residential,False,False,35.505,"LINESTRING (11.0392005 44.7294713, 11.0390041 44.7291841)",,Via Ruggero Leoncavallo,,
117427207,,residential,False,True,81.178,"LINESTRING (11.0392005 44.7294713, 11.0395947 44.7301455)",,Via Gaetano Donizetti,,
185271771,SP1,secondary,False,False,44.979,"LINESTRING (11.0392005 44.7294713, 11.038668 44.7296145)",50,Via Ravarino Carpi,,
185271771,SP1,secondary,False,True,47.86,"LINESTRING (11.0392005 44.7294713, 11.0393716 44.7294183, 11.0397668 44.729319)",50,Via Ravarino Carpi,,
117427350,,residential,False,False,53.564,"LINESTRING (11.0383876 44.730205, 11.0381524 44.7297532)",,Via Arturo Toscanini,,
117427350,,residential,False,True,28.158,"LINESTRING (11.0383876 44.730205, 11.0385128 44.7304421)",,Via Arturo Toscanini,,
"[117427136, 117427460]",,residential,False,"[False, True]",179.963,"LINESTRING (11.0383876 44.730205, 11.0373626 44.7304932, 11.0377873 44.7312721)",,Via Arrigo Boito,,
117427490,,residential,False,True,124.34700000000001,"LINESTRING (11.0445806 44.7260295, 11.0434672 44.7267435, 11.0434122 44.7267788)",,Via Giacomo Leopardi,,
185271771,SP1,secondary,False,False,19.353,"LINESTRING (11.0371473 44.7314464, 11.0371865 44.7316182)",50,Via Ravarino Carpi,,
384485985,,residential,False,False,54.144,"LINESTRING (11.0371473 44.7314464, 11.0377873 44.7312721)",,Via Antonio Vivaldi,,
185271771,SP1,secondary,False,True,83.085,"LINESTRING (11.0371473 44.7314464, 11.0370492 44.7310113, 11.03703 44.7309071, 11.0370254 44.730808, 11.0370281 44.7307057)",50,Via Ravarino Carpi,,
666766673,,residential,False,True,89.435,"LINESTRING (11.0429289 44.7263538, 11.0424458 44.7270812)",,Via per Modena,,
1221793133,SP2.1,secondary,False,True,57.739,"LINESTRING (11.0429289 44.7263538, 11.0424806 44.7259437)",50,Via per Modena,,
384539125,SP2.1,secondary,False,False,60.757999999999996,"LINESTRING (11.0429289 44.7263538, 11.0430505 44.7264639, 11.0430754 44.7264864, 11.0434122 44.7267788)",,,,
118106681,,residential,False,False,89.755,"LINESTRING (11.0349041 44.731467, 11.0337841 44.7316029)",,Via Piave,,
118106681,,residential,False,True,86.555,"LINESTRING (11.0349041 44.731467, 11.0350242 44.7314522, 11.0359837 44.731334)",,Via Piave,,
209287959,,residential,False,False,119.03999999999999,"LINESTRING (11.0349041 44.731467, 11.0349239 44.7315464, 11.0351474 44.7324417, 11.0351673 44.7325211)",,Via Po,,
209287959,,residential,False,True,141.067,"LINESTRING (11.0349041 44.731467, 11.0348228 44.7310946, 11.0348044 44.7310102, 11.0347024 44.7305855, 11.0346135 44.7302153)",,Via Po,,
117427341,,residential,False,True,114.328,"LINESTRING (11.0385416 44.7310752, 11.0390613 44.7320348)",,Via Giulio Monteverdi,,
384485985,,residential,False,False,22.756,"LINESTRING (11.0385416 44.7310752, 11.0388085 44.7309982)",,Via Antonio Vivaldi,,
384485985,,residential,False,True,63.481,"LINESTRING (11.0385416 44.7310752, 11.0377873 44.7312721)",,Via Antonio Vivaldi,,
385872766,,residential,False,False,47.273,"LINESTRING (11.0424806 44.7259437, 11.0420274 44.7262213)",,Via Antonio Gramsci,,
1221793133,SP2.1,secondary,False,False,57.739,"LINESTRING (11.0424806 44.7259437, 11.0429289 44.7263538)",50,Via per Modena,,
1221793133,SP2.1,secondary,False,True,54.228,"LINESTRING (11.0424806 44.7259437, 11.0420539 44.7255617)",50,Via per Modena,,
"[117427241, 385872769, 385872767]",,residential,False,True,458.75800000000004,"LINESTRING (11.0424806 44.7259437, 11.0435355 44.7253319, 11.0438411 44.7251229, 11.0442987 44.724839, 11.0443526 44.7248056, 11.0438445 44.7243191, 11.0433016 44.7246386, 11.0419275 44.7254473)",,"['Via Mulini Rangoni', 'Via Vittorio Alfieri']",,
117427349,,residential,False,True,196.727,"LINESTRING (11.0377693 44.7340826, 11.0388833 44.7338085, 11.0401066 44.7334725)",,Via Niccolò Paganini,,
185271771,SP1,secondary,False,True,95.947,"LINESTRING (11.0377693 44.7340826, 11.0376834 44.7337358, 11.0376614 44.7336419, 11.0375653 44.733232)",50,Via Ravarino Carpi,,
"[117427177, 118106677]",,residential,False,True,36.315,"LINESTRING (11.0406004 44.7275212, 11.0406574 44.7274615, 11.0408964 44.727272)",,,yes,
205563593,,residential,False,False,58.531,"LINESTRING (11.0406004 44.7275212, 11.0405116 44.7275656, 11.0404006 44.7276151, 11.0399547 44.7277778)",,,,
205563601,,unclassified,False,False,142.231,"LINESTRING (11.0406004 44.7275212, 11.0407527 44.7277296, 11.0414384 44.7282386, 11.0415405 44.7283305, 11.0416289 44.7284226, 11.0417172 44.7285144)",,Via Canale Naviglio,,
185271771,SP1,secondary,False,False,45.731,"LINESTRING (11.0403082 44.7291734, 11.0397668 44.729319)",50,Via Ravarino Carpi,,
185271771,SP1,secondary,False,True,35.209,"LINESTRING (11.0403082 44.7291734, 11.0407151 44.7290442)",50,Via Ravarino Carpi,,
"[384485984, 117427356]",,residential,False,True,101.434,"LINESTRING (11.0403082 44.7291734, 11.0406848 44.7298548, 11.0404472 44.7299178)",,"['Via Giacomo Puccini', 'Via Vincenzo Bellini']",,
185271771,SP1,secondary,False,True,25.182,"LINESTRING (11.0373906 44.7324815, 11.0373418 44.7322577)",50,Via Ravarino Carpi,,
117427147,,residential,False,False,141.046,"LINESTRING (11.0373906 44.7324815, 11.0376052 44.7324341, 11.0390613 44.7320348)",,Via Alfredo Catalani,,
185271771,SP1,secondary,False,False,84.586,"LINESTRING (11.0373906 44.7324815, 11.0374588 44.7327682, 11.0375653 44.733232)",50,Via Ravarino Carpi,,
117427395,,unclassified,False,False,49.698,"LINESTRING (11.0368518 44.7300966, 11.0369288 44.7300715, 11.0370129 44.7300462, 11.0372454 44.7299723, 11.0374328 44.7299261)",,Via Ravarino Carpi,,
117427395,,unclassified,False,True,72.02300000000001,"LINESTRING (11.0368518 44.7300966, 11.0368407 44.7301838, 11.0368483 44.7302967, 11.0369502 44.7306659, 11.0369841 44.7306952, 11.0370281 44.7307057)",,Via Ravarino Carpi,,
209287230,,residential,False,True,74.408,"LINESTRING (11.0368518 44.7300966, 11.0367143 44.7301324, 11.0362914 44.7302424, 11.0359596 44.7303099)",,Via Fornace,,
117427133,,residential,False,True,35.505,"LINESTRING (11.0390041 44.7291841, 11.0392005 44.7294713)",,Via Ruggero Leoncavallo,,
117427458,,residential,False,False,49.088,"LINESTRING (11.0401066 44.7334725, 11.0403261 44.7338855)",,Via Luigi Boccherini,,
117427349,,residential,False,False,196.727,"LINESTRING (11.0401066 44.7334725, 11.0388833 44.7338085, 11.0377693 44.7340826)",,Via Niccolò Paganini,,
117427458,,residential,False,True,80.49000000000001,"LINESTRING (11.0401066 44.7334725, 11.0400073 44.7332528, 11.0399502 44.7329967, 11.0398663 44.7327706)",,Via Luigi Boccherini,,
384539131,,residential,False,True,48.651,"LINESTRING (11.0420539 44.7255617, 11.0415875 44.7258474)",,Via della Pace,,
1221793133,SP2.1,secondary,False,False,54.228,"LINESTRING (11.0420539 44.7255617, 11.0424806 44.7259437)",50,Via per Modena,,
1221793133,SP2.1,secondary,False,True,16.172,"LINESTRING (11.0420539 44.7255617, 11.0419275 44.7254473)",50,Via per Modena,,
205563593,,residential,False,True,8.232,"LINESTRING (11.039861 44.7278102, 11.0399547 44.7277778)",,,,
384505668,,unclassified,False,False,80.009,"LINESTRING (11.039861 44.7278102, 11.0389505 44.7281253)",,Via Giuseppe Verdi,,
117427462,SP2.1,secondary,True,False,55.393,"LINESTRING (11.0438546 44.7272045, 11.0437705 44.7271107, 11.0434995 44.726881, 11.0434426 44.7268037)",50,,,
118116127,SP1,secondary,True,False,33.089,"LINESTRING (11.0438546 44.7272045, 11.0438675 44.7271208, 11.0438724 44.727015, 11.0438897 44.7269896, 11.0439605 44.7269283)",50,,,
117427461,,residential,False,False,96.679,"LINESTRING (11.0398663 44.7327706, 11.0410097 44.7324605)",,,,
117427458,,residential,False,False,80.49000000000001,"LINESTRING (11.0398663 44.7327706, 11.0399502 44.7329967, 11.0400073 44.7332528, 11.0401066 44.7334725)",,Via Luigi Boccherini,,
"[117427458, 384485983]",,residential,False,True,54.433,"LINESTRING (11.0398663 44.7327706, 11.0397976 44.7326211, 11.0397457 44.7325671, 11.0396872 44.732571, 11.0393934 44.7326554)",,"['Via Girolamo Frescobaldi', 'Via Luigi Boccherini']",,
117427173,,residential,False,True,81.407,"LINESTRING (11.039064 44.7302904, 11.038668 44.7296145)",,Via Pietro Mascagni,,
117427356,,residential,False,False,44.913,"LINESTRING (11.039064 44.7302904, 11.0395947 44.7301455)",,Via Giacomo Puccini,,
117427356,,residential,False,True,46.696,"LINESTRING (11.039064 44.7302904, 11.0385128 44.7304421)",,Via Giacomo Puccini,,
117427173,,residential,False,False,81.407,"LINESTRING (11.038668 44.7296145, 11.039064 44.7302904)",,Via Pietro Mascagni,,
185271771,SP1,secondary,False,False,43.553,"LINESTRING (11.038668 44.7296145, 11.0381524 44.7297532)",50,Via Ravarino Carpi,,
185271771,SP1,secondary,False,True,44.979,"LINESTRING (11.038668 44.7296145, 11.0392005 44.7294713)",50,Via Ravarino Carpi,,
384485985,,residential,False,True,26.168,"LINESTRING (11.0391168 44.7309121, 11.0388085 44.7309982)",,Via Antonio Vivaldi,,
"[117427147, 384485981]",,residential,False,True,161.267,"LINESTRING (11.0391168 44.7309121, 11.0396149 44.7318749, 11.0390613 44.7320348)",,"['Via Focherini', 'Via Alfredo Catalani']",,
"[384485985, 666760602]",,residential,False,False,204.989,"LINESTRING (11.0391168 44.7309121, 11.0407492 44.7304871, 11.0405946 44.7301976, 11.0404472 44.7299178)",,"['Via Giacomo Puccini', 'Via Antonio Vivaldi']",,
117427461,,residential,False,True,96.679,"LINESTRING (11.0410097 44.7324605, 11.0398663 44.7327706)",,,,
117427350,,residential,False,False,28.158,"LINESTRING (11.0385128 44.7304421, 11.0383876 44.730205)",,Via Arturo Toscanini,,
117427350,,residential,False,True,66.101,"LINESTRING (11.0385128 44.7304421, 11.0388085 44.7309982)",,Via Arturo Toscanini,,
117427356,,residential,False,False,46.696,"LINESTRING (11.0385128 44.7304421, 11.039064 44.7302904)",,Via Giacomo Puccini,,
117427350,,residential,False,False,66.101,"LINESTRING (11.0388085 44.7309982, 11.0385128 44.7304421)",,Via Arturo Toscanini,,
384485985,,residential,False,False,26.168,"LINESTRING (11.0388085 44.7309982, 11.0391168 44.7309121)",,Via Antonio Vivaldi,,
384485985,,residential,False,True,22.756,"LINESTRING (11.0388085 44.7309982, 11.0385416 44.7310752)",,Via Antonio Vivaldi,,
384501162,,unclassified,False,True,64.438,"LINESTRING (11.0328608 44.7299844, 11.0336511 44.7298409)",,Via Tevere,,
"[118106681, 117427298]",,residential,False,"[False, True]",225.199,"LINESTRING (11.0328608 44.7299844, 11.0328833 44.7300714, 11.0331647 44.73116, 11.0332806 44.7315816, 11.033286 44.7316044, 11.0332989 44.7316259, 11.0333233 44.7316392, 11.0333594 44.7316468, 11.0334035 44.7316474, 11.0337841 44.7316029)",,"['Via Volturno', 'Via Piave']",,
384501162,,unclassified,False,False,60.456,"LINESTRING (11.0328608 44.7299844, 11.032732 44.7300008, 11.0321075 44.7300803)",,Via Tevere,,
117427458,,residential,False,True,49.088,"LINESTRING (11.0403261 44.7338855, 11.0401066 44.7334725)",,Via Luigi Boccherini,,
"[117427228, 384505671]",,residential,False,False,198.186,"LINESTRING (11.0374312 44.7286511, 11.0370756 44.7281114, 11.0385688 44.7275802)",,Via Giuseppe Verdi,,
384505668,,unclassified,False,False,95.309,"LINESTRING (11.0374312 44.7286511, 11.0368237 44.7288613, 11.0365609 44.7289523, 11.0365095 44.7289701, 11.0364086 44.7289904, 11.0363351 44.7290051)",,Via Giuseppe Verdi,,
384505668,,unclassified,False,True,133.506,"LINESTRING (11.0374312 44.7286511, 11.0375461 44.7286114, 11.0384331 44.7283044, 11.0389505 44.7281253)",,Via Giuseppe Verdi,,
384501162,,unclassified,False,False,64.438,"LINESTRING (11.0336511 44.7298409, 11.0328608 44.7299844)",,Via Tevere,,
384501162,,unclassified,False,True,66.832,"LINESTRING (11.0336511 44.7298409, 11.0344751 44.7297047)",,Via Tevere,,
209287203,,residential,False,False,103.14,"LINESTRING (11.0336511 44.7298409, 11.0336755 44.7299349, 11.0338877 44.7307531)",,Via Basento,,
1221793133,SP2.1,secondary,False,False,16.172,"LINESTRING (11.0419275 44.7254473, 11.0420539 44.7255617)",50,Via per Modena,,
"[385872769, 117427241, 385872767]",,residential,False,False,458.758,"LINESTRING (11.0419275 44.7254473, 11.0433016 44.7246386, 11.0438445 44.7243191, 11.0443526 44.7248056, 11.0442987 44.724839, 11.0438411 44.7251229, 11.0435355 44.7253319, 11.0424806 44.7259437)",,"['Via Mulini Rangoni', 'Via Vittorio Alfieri']",,
117427341,,residential,False,False,73.826,"LINESTRING (11.0393934 44.7326554, 11.0390613 44.7320348)",,Via Giulio Monteverdi,,
384485983,,residential,False,True,110.207,"LINESTRING (11.0393934 44.7326554, 11.0380857 44.7330008)",,Via Girolamo Frescobaldi,,
"[117427458, 384485983]",,residential,False,False,54.43299999999999,"LINESTRING (11.0393934 44.7326554, 11.0396872 44.732571, 11.0397457 44.7325671, 11.0397976 44.7326211, 11.0398663 44.7327706)",,"['Via Girolamo Frescobaldi', 'Via Luigi Boccherini']",,
