osmid,oneway,name,highway,maxspeed,reversed,length,geometry,junction,bridge,lanes
304113060,True,Corso Giacomo Matteotti,unclassified,40,False,43.80499999999999,"LINESTRING (9.1376707 45.3211644, 9.1375986 45.3210893, 9.13758 45.3210427, 9.1375813 45.3210059, 9.1375956 45.3209652, 9.1377015 45.3208055)",,,
42430358,False,Via Certosa di Pavia,unclassified,40,False,34.932,"LINESTRING (9.1404085 45.3180602, 9.1404943 45.3180505, 9.1405904 45.3180355, 9.1406924 45.3180135, 9.1407722 45.3179916, 9.140837 45.3179748)",,,
42430358,False,Via Certosa di Pavia,unclassified,40,True,97.71000000000001,"LINESTRING (9.1404085 45.3180602, 9.1403566 45.3180638, 9.1402976 45.3180577, 9.139711 45.3179646, 9.1396984 45.3179629, 9.1393539 45.3179342, 9.1392278 45.3179367, 9.1391773 45.317939)",,,
58216727,False,,residential,,False,51.44200000000001,"LINESTRING (9.1404085 45.3180602, 9.1405012 45.318182, 9.1405111 45.3182209, 9.1405041 45.3182622, 9.1404298 45.3184999)",,,
58169431,True,,unclassified,,False,13.108,"LINESTRING (9.1413462 45.3180631, 9.1412724 45.317986, 9.141251 45.3179661)",,,
573539705,False,Via Giuseppe Sacchetti,unclassified,50,True,134.243,"LINESTRING (9.1413462 45.3180631, 9.1413776 45.3184384, 9.1413761 45.3184833, 9.1413632 45.3185377, 9.1411784 45.3189171, 9.1410262 45.3192295)",,,
42430679,True,,residential,,False,13.009,"LINESTRING (9.1381127 45.3229266, 9.1379548 45.3228897)",,,
43167266,True,Via San Carlo Borromeo,unclassified,50,False,130.209,"LINESTRING (9.1381127 45.3229266, 9.1380277 45.3230174, 9.1378476 45.3233244, 9.1377002 45.3235939, 9.1372104 45.3238701)",,,
211819534,False,Via San Carlo Borromeo,unclassified,,True,17.838,"LINESTRING (9.1370317 45.3239696, 9.137078 45.3239476, 9.1372104 45.3238701)",,,
1176592436,True,Via San Carlo Borromeo,unclassified,,False,26.511,"LINESTRING (9.1370317 45.3239696, 9.1369008 45.3240654, 9.1368442 45.3241028, 9.1367831 45.3241302)",,,
58216726,False,Via Guzzafame,unclassified,50,False,15.018,"LINESTRING (9.1377117 45.3178982, 9.1375219 45.3179189)",,,
58216728,False,Via Borgomaneri,residential,,False,42.424,"LINESTRING (9.1377117 45.3178982, 9.1377788 45.3182768)",,,
58216726,False,Via Guzzafame,unclassified,50,True,80.506,"LINESTRING (9.1377117 45.3178982, 9.1378499 45.3178917, 9.1384744 45.3178621, 9.138739 45.3178496)",,,
58216725,True,Piazza Giovane Italia,unclassified,,False,38.432,"LINESTRING (9.138739 45.3178496, 9.1387769 45.3178384, 9.1388192 45.317837, 9.1388586 45.3178412, 9.1390508 45.3178807, 9.1391543 45.3178991, 9.1391773 45.317939)",,,
58216726,False,Via Guzzafame,unclassified,50,False,80.506,"LINESTRING (9.138739 45.3178496, 9.1384744 45.3178621, 9.1378499 45.3178917, 9.1377117 45.3178982)",,,
38051002,False,Via G. Timossi,residential,,False,54.499,"LINESTRING (9.1336018 45.3188846, 9.133807 45.3184162)",,,
38051003,False,Via A. Zerbini,residential,,False,10.987,"LINESTRING (9.1336018 45.3188846, 9.1334615 45.3188901)",,,
38051003,False,Via A. Zerbini,residential,,True,35.15,"LINESTRING (9.1336018 45.3188846, 9.134033 45.318974)",,,
38051003,False,Via A. Zerbini,residential,,True,18.15,"LINESTRING (9.1332395 45.3188424, 9.1334615 45.3188901)",,,
38050999,True,Piazzale della Rotonda,residential,,False,29.808000000000003,"LINESTRING (9.1332395 45.3188424, 9.1332157 45.318867, 9.1331823 45.3188854, 9.1331426 45.3188956, 9.1331003 45.3188968, 9.1330595 45.3188888, 9.1330241 45.3188724, 9.1329977 45.3188491, 9.1329826 45.3188213, 9.1329805 45.3187915)",roundabout,,
38051000,False,Via Timossi,residential,,False,6.343,"LINESTRING (9.1329805 45.3187915, 9.132908 45.3187659)",,,
38050999,True,Piazzale della Rotonda,residential,,False,19.158,"LINESTRING (9.1329805 45.3187915, 9.1329908 45.3187637, 9.1330123 45.3187394, 9.1330432 45.3187205, 9.1330806 45.318709, 9.1331211 45.3187057, 9.1331613 45.3187111)",roundabout,,
38051000,False,Via Timossi,residential,,True,22.537,"LINESTRING (9.1322687 45.3186168, 9.1325391 45.318687)",,,
38051001,False,Via E. Rossi,residential,,False,14.468,"LINESTRING (9.1331613 45.3187111, 9.1332286 45.3185899)",,,
38050999,True,Piazzale della Rotonda,residential,,False,17.752,"LINESTRING (9.1331613 45.3187111, 9.133201 45.3187265, 9.1332313 45.3187503, 9.1332489 45.3187798, 9.1332517 45.3188116, 9.1332395 45.3188424)",roundabout,,
38051001,False,Via E. Rossi,residential,,False,45.096,"LINESTRING (9.1332286 45.3185899, 9.1326857 45.318453)",,,
38051001,False,Via E. Rossi,residential,,True,14.468,"LINESTRING (9.1332286 45.3185899, 9.1331613 45.3187111)",,,
43157716,False,Via Spinelli,residential,,False,89.83000000000001,"LINESTRING (9.1332286 45.3185899, 9.1334148 45.3182336, 9.1328407 45.3180906)",,,
38051001,False,Via E. Rossi,residential,,True,20.783,"LINESTRING (9.1324326 45.3183959, 9.1326857 45.318453)",,,
38051002,False,Via G. Timossi,residential,,True,36.003,"LINESTRING (9.1339252 45.3181033, 9.1339156 45.3181337, 9.133807 45.3184162)",,,
693249889,True,Via Zavanasco,unclassified,,False,12.526,"LINESTRING (9.1339252 45.3181033, 9.1338822 45.3180912, 9.1338607 45.3180761, 9.1338463 45.3180572, 9.1338404 45.3180362, 9.1338446 45.3180206)",roundabout,,
38051003,False,Via A. Zerbini,residential,,False,20.589,"LINESTRING (9.1342835 45.3190311, 9.134033 45.318974)",,,
41993656,False,Via S.Andrea Avellino,residential,,True,92.811,"LINESTRING (9.1378153 45.3171242, 9.1374881 45.3178664, 9.1375061 45.3178943, 9.1375219 45.3179189)",,,
58216726,False,Via Guzzafame,unclassified,50,False,9.958,"LINESTRING (9.1375219 45.3179189, 9.1374017 45.3179485)",,,
58216726,False,Via Guzzafame,unclassified,50,True,15.018,"LINESTRING (9.1375219 45.3179189, 9.1377117 45.3178982)",,,
41993656,False,Via S.Andrea Avellino,residential,,False,92.811,"LINESTRING (9.1375219 45.3179189, 9.1375061 45.3178943, 9.1374881 45.3178664, 9.1378153 45.3171242)",,,
58216726,False,Via Guzzafame,unclassified,50,True,9.958,"LINESTRING (9.1374017 45.3179485, 9.1375219 45.3179189)",,,
"[58216726, 304251654]",False,"['Via Guzzafame', 'Via Zavanasco']",unclassified,50,False,283.042,"LINESTRING (9.1374017 45.3179485, 9.1368459 45.3181952, 9.1365721 45.3183074, 9.1358593 45.3183875, 9.1357731 45.3183972, 9.1356093 45.3184133, 9.1353559 45.3184081, 9.1351147 45.3183671, 9.1346898 45.3182903, 9.1341865 45.3181465, 9.1341246 45.3181165, 9.1340331 45.3180705)",,,
330543024,False,,unclassified,50,True,69.32,"LINESTRING (9.130939 45.3211621, 9.1311585 45.3205581)",,,
41993650,True,,residential,,False,14.858,"LINESTRING (9.130939 45.3211621, 9.1309726 45.3211676, 9.130996 45.3211791, 9.1310148 45.3211996, 9.1310201 45.3212193, 9.1310195 45.3212265, 9.131013 45.3212434, 9.130997 45.3212601)",roundabout,,
42430070,True,Via Isonzo,residential,,False,102.232,"LINESTRING (9.130997 45.3212601, 9.1310822 45.3213145, 9.1317741 45.3214896, 9.1322042 45.3215985)",,,
41993649,False,Via C. Baracca,residential,,True,142.481,"LINESTRING (9.1333387 45.3197582, 9.1338651 45.3200944, 9.1347388 45.3202879, 9.1349288 45.3203193)",,,
41993644,False,Via Brenta,residential,,False,86.392,"LINESTRING (9.1341415 45.3221826, 9.1338844 45.3227006, 9.1336514 45.3228596)",,,
42430070,True,Via Isonzo,residential,,False,47.181,"LINESTRING (9.1341415 45.3221826, 9.134496 45.3222289, 9.1345951 45.3222342, 9.1347382 45.3222419)",,,
41993642,False,Via Fratelli Cervi,residential,,False,125.819,"LINESTRING (9.133285 45.3219344, 9.1327964 45.3230125)",,,
42430070,True,Via Isonzo,residential,,False,72.429,"LINESTRING (9.133285 45.3219344, 9.1341415 45.3221826)",,,
42430070,True,Via Isonzo,residential,,False,54.684,"LINESTRING (9.1326746 45.3216943, 9.133285 45.3219344)",,,
41993645,False,Via Don Giovanni Minzoni,residential,,False,84.424,"LINESTRING (9.1326746 45.3216943, 9.1324081 45.3222295, 9.1326719 45.3222798)",,,
41993642,False,Via Fratelli Cervi,residential,,False,68.329,"LINESTRING (9.1327964 45.3230125, 9.13364 45.3231731)",,,
41993642,False,Via Fratelli Cervi,residential,,True,125.819,"LINESTRING (9.1327964 45.3230125, 9.133285 45.3219344)",,,
43157724,False,,residential,,False,67.317,"LINESTRING (9.1327964 45.3230125, 9.1325732 45.3235972)",,,
41993642,False,Via Fratelli Cervi,residential,,True,68.329,"LINESTRING (9.13364 45.3231731, 9.1327964 45.3230125)",,,
43157725,False,Via Martiri di Piazzale Loreto,residential,,True,134.512,"LINESTRING (9.13364 45.3231731, 9.1347382 45.3222419)",,,
43183360,True,Via Martiri di Piazzale Loreto,residential,,False,68.338,"LINESTRING (9.13364 45.3231731, 9.133431 45.3234252, 9.1332841 45.323731)",,,
42430070,True,Via Isonzo,residential,,False,19.215,"LINESTRING (9.1347382 45.3222419, 9.1349753 45.3222874)",,,
43157725,False,Via Martiri di Piazzale Loreto,residential,,False,134.512,"LINESTRING (9.1347382 45.3222419, 9.13364 45.3231731)",,,
41993644,False,Via Brenta,residential,,True,86.392,"LINESTRING (9.1336514 45.3228596, 9.1338844 45.3227006, 9.1341415 45.3221826)",,,
42430070,True,Via Isonzo,residential,,False,37.152,"LINESTRING (9.1349753 45.3222874, 9.1354487 45.3223164)",,,
41993647,True,Via dei Mille,residential,,False,165.358,"LINESTRING (9.1357521 45.3209251, 9.1353468 45.3213329, 9.1349753 45.3222874)",,,
307535773,True,Via Piave,residential,,False,42.972,"LINESTRING (9.1359527 45.3205653, 9.1357521 45.3209251)",,,
41993649,False,Via C. Baracca,residential,,False,84.61500000000001,"LINESTRING (9.1359527 45.3205653, 9.1353707 45.3204332, 9.1349288 45.3203193)",,,
42430680,True,Via Fabio Filzi,residential,,False,58.095,"LINESTRING (9.1372006 45.3219207, 9.1373074 45.3218805, 9.1374288 45.3219032, 9.1374744 45.3221991, 9.1375291 45.3222331)",,,
722597181,True,Piazza Risorgimento,unclassified,,False,46.159,"LINESTRING (9.1372006 45.3219207, 9.1373268 45.3217126, 9.1374415 45.3215418)",,,
"[43183361, 1060204295]",True,Via Antonio Gramsci,residential,,False,165.604,"LINESTRING (9.1372006 45.3219207, 9.1373137 45.3218241, 9.1373517 45.321832, 9.137471 45.3218559, 9.1389881 45.3223134, 9.1391016 45.3223515)",,,
42430070,True,Via Isonzo,residential,,False,75.36800000000001,"LINESTRING (9.1362004 45.3221796, 9.1365871 45.3220346, 9.1366666 45.3220193, 9.1368589 45.3220561, 9.1369577 45.3220629, 9.1370472 45.3220681, 9.1371009 45.3220599)",,,
304275423,False,Via Marsala,residential,,False,57.692,"LINESTRING (9.1362004 45.3221796, 9.1362042 45.3222306, 9.1359291 45.3226565)",,,
42430070,True,Via Isonzo,residential,,False,60.707,"LINESTRING (9.1354487 45.3223164, 9.1362004 45.3221796)",,,
41993646,False,Via Scoglio di Quarto,residential,,False,83.005,"LINESTRING (9.1354487 45.3223164, 9.1355494 45.3224729, 9.1352708 45.3230132)",,,
42430987,True,Via Genova,residential,,False,45.359,"LINESTRING (9.1352708 45.3230132, 9.135815 45.3231546)",,,
41993646,False,Via Scoglio di Quarto,residential,,True,83.005,"LINESTRING (9.1352708 45.3230132, 9.1355494 45.3224729, 9.1354487 45.3223164)",,,
211819522,True,Via Carlo Alberto,unclassified,50,False,54.463,"LINESTRING (9.136738 45.3233943, 9.1368925 45.3229167)",,,
37995504,True,Via Milite Ignoto,unclassified,40,False,142.747,"LINESTRING (9.1391016 45.3223515, 9.139134 45.3222895, 9.1397074 45.3213573, 9.1398176 45.3211707)",,,
43167266,True,Via San Carlo Borromeo,unclassified,50,False,81.149,"LINESTRING (9.1391016 45.3223515, 9.1390617 45.3223861, 9.1386687 45.3226755, 9.1384727 45.32279, 9.1383457 45.322847)",,,
220707899,False,Via Antonio Gramsci,residential,50,True,53.739,"LINESTRING (9.1391016 45.3223515, 9.1391737 45.3223795, 9.1392892 45.3224274, 9.1396985 45.3225911)",,,
41993639,False,Via Monsignor Bargiggia,residential,,True,126.443,"LINESTRING (9.1402094 45.3227434, 9.1408714 45.3217059)",,,
220707899,False,Via Antonio Gramsci,residential,50,False,43.385,"LINESTRING (9.1402094 45.3227434, 9.1396985 45.3225911)",,,
220707899,False,Via Antonio Gramsci,residential,50,True,36.605000000000004,"LINESTRING (9.1402094 45.3227434, 9.1405041 45.3228235, 9.1406461 45.3228621)",,,
220707899,False,Via Antonio Gramsci,residential,50,True,43.385,"LINESTRING (9.1396985 45.3225911, 9.1402094 45.3227434)",,,
41993640,False,Via Felice Cavallotti,residential,,False,126.661,"LINESTRING (9.1396985 45.3225911, 9.1397249 45.322551, 9.1403791 45.3215574)",,,
220707899,False,Via Antonio Gramsci,residential,50,False,53.739,"LINESTRING (9.1396985 45.3225911, 9.1392892 45.3224274, 9.1391737 45.3223795, 9.1391016 45.3223515)",,,
42430675,False,Via Venticinque Aprile,residential,,False,47.421,"LINESTRING (9.1403791 45.3215574, 9.1398185 45.3213946)",,,
42430675,False,Via Venticinque Aprile,residential,,True,41.883,"LINESTRING (9.1403791 45.3215574, 9.1408714 45.3217059)",,,
41993640,False,Via Felice Cavallotti,residential,,True,126.661,"LINESTRING (9.1403791 45.3215574, 9.1397249 45.322551, 9.1396985 45.3225911)",,,
"[42430064, 43183366]",False,"['Via Trento', 'Via Dante Alighieri']",residential,,False,167.05,"LINESTRING (9.1395028 45.3244831, 9.1392451 45.3248031, 9.1390482 45.3252538, 9.1381183 45.3251431)",,,
42430064,False,Via Dante Alighieri,residential,,True,202.16700000000003,"LINESTRING (9.1395028 45.3244831, 9.1397406 45.3242855, 9.140611 45.3229173, 9.1406461 45.3228621)",,,
43183365,True,Via Trieste,residential,,False,219.291,"LINESTRING (9.1395028 45.3244831, 9.1391677 45.3244907, 9.1371804 45.3242606, 9.1370106 45.3242404, 9.1369389 45.324225, 9.1368932 45.3242087, 9.1368549 45.3241863, 9.1367831 45.3241302)",,,
212491256,False,Via Certosa di Pavia,unclassified,50,True,50.047,"LINESTRING (9.1414439 45.317092, 9.1413246 45.3175342)",,,
42430675,False,Via Venticinque Aprile,residential,,False,57.274,"LINESTRING (9.1419402 45.3220283, 9.141267 45.3218252)",,,
41993638,True,Via San Giovanni Bosco,residential,,False,124.613,"LINESTRING (9.1419402 45.3220283, 9.1411809 45.3229812, 9.1411612 45.323006)",,,
41993639,False,Via Monsignor Bargiggia,residential,,False,126.443,"LINESTRING (9.1408714 45.3217059, 9.1402094 45.3227434)",,,
42430675,False,Via Venticinque Aprile,residential,,False,41.883,"LINESTRING (9.1408714 45.3217059, 9.1403791 45.3215574)",,,
42430675,False,Via Venticinque Aprile,residential,,True,33.654,"LINESTRING (9.1408714 45.3217059, 9.141267 45.3218252)",,,
41993672,True,Via Antonio Gramsci,residential,,False,20.514,"LINESTRING (9.1431883 45.3235964, 9.1434453 45.3236336)",,,
220707899,False,Via Antonio Gramsci,residential,50,False,171.542,"LINESTRING (9.1431883 45.3235964, 9.143062 45.3235596, 9.141684 45.3231583, 9.1411612 45.323006)",,,
