osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,tunnel
1120035968,,residential,False,False,15.577,,"LINESTRING (13.7532184 37.581503, 13.7533949 37.5815107)",,
499336484,Via Palermo,tertiary,False,True,28.5,SP16,"LINESTRING (13.7532184 37.581503, 13.7532016 37.5816415, 13.753168 37.5817556)",,
499336484,Via Palermo,tertiary,False,True,8.306,SP16,"LINESTRING (13.7525987 37.5820825, 13.7525045 37.5820799)",,
1120039988,,residential,False,False,10.776,,"LINESTRING (13.7525987 37.5820825, 13.7526002 37.5821794)",,
499336484,Via Palermo,tertiary,False,False,62.953,SP16,"LINESTRING (13.7525987 37.5820825, 13.7527367 37.5820494, 13.7529188 37.5819435, 13.7529972 37.5818924, 13.753168 37.5817556)",,
499336484,Via Palermo,tertiary,False,False,8.306,SP16,"LINESTRING (13.7525045 37.5820799, 13.7525987 37.5820825)",,
499336484,Via Palermo,tertiary,False,True,12.655,SP16,"LINESTRING (13.7525045 37.5820799, 13.7523639 37.5820567)",,
499503851,Via Giovanni Boccaccio,residential,False,False,32.007,,"LINESTRING (13.7525045 37.5820799, 13.7524127 37.5818014)",,
400185484,Via Leonardo da Vinci,secondary,False,True,88.36,SP100,"LINESTRING (13.7558877 37.5748501, 13.7568888 37.5748939)",,
1120626701,Via Luigi Cherubini,residential,False,True,14.576,,"LINESTRING (13.7558877 37.5748501, 13.7558563 37.5749788)",,
400185484,Via Leonardo da Vinci,secondary,False,False,53.408,SP100,"LINESTRING (13.7558877 37.5748501, 13.7557228 37.5748131, 13.7556043 37.5747635, 13.7554595 37.5746708, 13.7554235 37.5746395, 13.7553827 37.5746035)",,
563734981,Via Ruggero Leoncavallo,residential,False,False,23.528,,"LINESTRING (13.7558877 37.5748501, 13.7559211 37.5746831, 13.7559264 37.5746408)",,
400185484,Via Leonardo da Vinci,secondary,False,False,88.36,SP100,"LINESTRING (13.7568888 37.5748939, 13.7558877 37.5748501)",,
563734979,,residential,False,True,19.955,,"LINESTRING (13.7568888 37.5748939, 13.7569324 37.5747178)",,
1120707444,Via Amerigo Vespucci,residential,False,True,24.865,,"LINESTRING (13.7568888 37.5748939, 13.7568549 37.5751159)",,
400185486,Salita di San Giacomo,secondary,False,True,42.711,,"LINESTRING (13.7463158 37.5769795, 13.7466973 37.5772164)",,
499339937,Via Martiri D'Ungheria,residential,False,False,24.086,,"LINESTRING (13.7560152 37.5801217, 13.7559591 37.5799097)",,
499339937,Via Martiri D'Ungheria,residential,False,True,23.165,,"LINESTRING (13.7560152 37.5801217, 13.756066 37.5803261)",,
563927586,Via Madonna di Fatima,residential,False,True,116.605,,"LINESTRING (13.7560152 37.5801217, 13.7547214 37.5803416)",,
260313265,Via Dalmazia,residential,False,False,7.947,,"LINESTRING (13.7550912 37.5818506, 13.7551165 37.581782)",,
401958120,Via Santa Croce,residential,False,False,25.225,,"LINESTRING (13.7550912 37.5818506, 13.7553641 37.5819191)",,
401958120,Via Santa Croce,residential,False,True,137.95,,"LINESTRING (13.7550912 37.5818506, 13.7549319 37.5818273, 13.7545023 37.5817645, 13.7543374 37.5817404, 13.7540174 37.5816755, 13.7539022 37.5816344, 13.7536078 37.581496)",,
400185485,Via Annivina,residential,False,True,76.32900000000001,,"LINESTRING (13.7482896 37.5775117, 13.7483995 37.5774916, 13.7484747 37.577419, 13.74849 37.5774098, 13.7485127 37.5774024, 13.7486701 37.5773852, 13.7489085 37.5773916, 13.749102 37.5773979)",,
499503892,Via Agrigento,residential,False,True,51.108000000000004,,"LINESTRING (13.7482896 37.5775117, 13.7484257 37.5772768, 13.7484761 37.5772074, 13.7486082 37.5771466)",,
1120445683,,residential,False,False,196.60799999999998,,"LINESTRING (13.7482896 37.5775117, 13.7481209 37.5777461, 13.7479876 37.5778322, 13.7477159 37.5779162, 13.7476554 37.577921, 13.7475707 37.5779077, 13.7469838 37.5775406, 13.7468042 37.5774283, 13.7467441 37.5773725, 13.7467204 37.5773492, 13.7467031 37.5773195, 13.7466926 37.5772915, 13.7466942 37.5772675, 13.7466973 37.5772164)",,
401936902,Via delle Magnolie,residential,False,True,47.617,,"LINESTRING (13.7463825 37.5814154, 13.7464786 37.5818368)",,
401936906,Via delle Magnolie,residential,False,True,25.029,,"LINESTRING (13.7459616 37.5819076, 13.745929 37.581684)",,
401936909,Via delle Magnolie,residential,False,False,7.966,,"LINESTRING (13.7459616 37.5819076, 13.7460507 37.5818955)",,
"[401936907, 401936909]",Via delle Magnolie,residential,False,True,22.511000000000003,,"LINESTRING (13.7459616 37.5819076, 13.7457696 37.5819339, 13.7457302 37.5819704)",,
401936909,Via delle Magnolie,residential,False,False,14.952,,"LINESTRING (13.7460507 37.5818955, 13.7462179 37.5818726)",,
401936909,Via delle Magnolie,residential,False,True,7.966,,"LINESTRING (13.7460507 37.5818955, 13.7459616 37.5819076)",,
401936888,Via delle Magnolie,residential,False,False,35.569,,"LINESTRING (13.7461552 37.5815566, 13.7462179 37.5818726)",,
"[401936907, 401936909]",Via delle Magnolie,residential,False,False,22.511000000000003,,"LINESTRING (13.7457302 37.5819704, 13.7457696 37.5819339, 13.7459616 37.5819076)",,
401936902,Via delle Magnolie,residential,False,False,47.617,,"LINESTRING (13.7464786 37.5818368, 13.7463825 37.5814154)",,
401936909,Via delle Magnolie,residential,False,True,23.315,,"LINESTRING (13.7464786 37.5818368, 13.7462179 37.5818726)",,
401936909,Via delle Magnolie,residential,False,False,34.338,,"LINESTRING (13.7464786 37.5818368, 13.7466495 37.5818134, 13.7468626 37.5817843)",,
401936888,Via delle Magnolie,residential,False,True,35.569,,"LINESTRING (13.7462179 37.5818726, 13.7461552 37.5815566)",,
401936909,Via delle Magnolie,residential,False,False,23.315,,"LINESTRING (13.7462179 37.5818726, 13.7464786 37.5818368)",,
401936909,Via delle Magnolie,residential,False,True,14.952,,"LINESTRING (13.7462179 37.5818726, 13.7460507 37.5818955)",,
52484399,Via Madonna del Riparo,tertiary,False,True,27.079,SP16,"LINESTRING (13.7468626 37.5817843, 13.7469427 37.5815834, 13.7469552 37.5815521)",,
401936909,Via delle Magnolie,residential,False,True,34.338,,"LINESTRING (13.7468626 37.5817843, 13.7466495 37.5818134, 13.7464786 37.5818368)",,
401936906,Via delle Magnolie,residential,False,False,25.029,,"LINESTRING (13.745929 37.581684, 13.7459616 37.5819076)",,
401958120,Via Santa Croce,residential,False,True,9.42,,"LINESTRING (13.755466 37.5819447, 13.7553641 37.5819191)",,
401958120,Via Santa Croce,residential,False,False,66.341,,"LINESTRING (13.755466 37.5819447, 13.7557487 37.582044, 13.7561649 37.5821657)",,
499503869,Via Sacerdote Giuseppe Sola,residential,False,False,87.106,,"LINESTRING (13.755466 37.5819447, 13.755598 37.5818933, 13.7564223 37.5817595)",,
401958120,Via Santa Croce,residential,False,False,21.32,,"LINESTRING (13.7533983 37.5814001, 13.7536078 37.581496)",,
401958120,Via Santa Croce,residential,False,True,10.169,,"LINESTRING (13.7533983 37.5814001, 13.7533016 37.5813502)",,
1120035971,,residential,False,False,12.302,,"LINESTRING (13.7533983 37.5814001, 13.7533949 37.5815107)",,
1120035969,,residential,False,True,28.24,,"LINESTRING (13.7535947 37.5819072, 13.7533264 37.5817683)",,
1120158036,,residential,False,False,45.738,,"LINESTRING (13.7535947 37.5819072, 13.7536078 37.581496)",,
401959763,Via Plado Mosca,residential,False,False,152.046,,"LINESTRING (13.7535947 37.5819072, 13.7537491 37.5818416, 13.754286 37.5819328, 13.7544458 37.58196, 13.7549164 37.58204, 13.7552662 37.5820941)",,
499460980,Via Michele Amari,residential,False,False,54.782,,"LINESTRING (13.7535947 37.5819072, 13.753614 37.5819193, 13.7536679 37.581962, 13.7538043 37.5820321, 13.7540994 37.5821931)",,
401960156,Via Santa Maria Annunziata,residential,False,False,51.05499999999999,,"LINESTRING (13.7563081 37.5757787, 13.7564245 37.5757228, 13.7564536 37.5757085, 13.756563 37.5756548, 13.756623 37.5756228, 13.7567956 37.5755308)",,
401960156,Via Santa Maria Annunziata,residential,False,True,35.664,,"LINESTRING (13.7563081 37.5757787, 13.7559702 37.5758312, 13.7559102 37.5758364)",,
1120712441,Vicolo Chiantella,residential,False,False,30.607,,"LINESTRING (13.7563081 37.5757787, 13.7563651 37.5758484, 13.7565628 37.5759597)",,
1120712444,Via Giardinia,residential,False,False,40.131,,"LINESTRING (13.7563081 37.5757787, 13.7563076 37.5758183, 13.7563056 37.5759754, 13.7563155 37.5761394)",,
1120035970,Via Plado Mosca,residential,False,False,7.058,,"LINESTRING (13.753168 37.5817556, 13.7532479 37.58176)",,
499336484,Via Palermo,tertiary,False,False,28.5,SP16,"LINESTRING (13.753168 37.5817556, 13.7532016 37.5816415, 13.7532184 37.581503)",,
499336484,Via Palermo,tertiary,False,True,62.953,SP16,"LINESTRING (13.753168 37.5817556, 13.7529972 37.5818924, 13.7529188 37.5819435, 13.7527367 37.5820494, 13.7525987 37.5820825)",,
401960156,Via Santa Maria Annunziata,residential,False,False,25.124,,"LINESTRING (13.7555122 37.5758353, 13.7556832 37.5758542, 13.7557948 37.5758434)",,
401960156,Via Santa Maria Annunziata,residential,False,True,40.900999999999996,,"LINESTRING (13.7555122 37.5758353, 13.7552866 37.5758086, 13.7550596 37.5757574)",,
1120638040,Via Lo Monaco,residential,False,False,42.196999999999996,,"LINESTRING (13.7555122 37.5758353, 13.7554478 37.5760171, 13.7554233 37.5761432, 13.7553962 37.5762025)",,
1120600791,,residential,False,False,13.018,,"LINESTRING (13.7535635 37.5755083, 13.7535288 37.5756221)",,
401960156,Via Santa Maria Annunziata,residential,False,False,134.761,,"LINESTRING (13.7535635 37.5755083, 13.7542161 37.5756144, 13.7548074 37.575724, 13.7549551 37.5757444, 13.7550596 37.5757574)",,
401960156,Via Santa Maria Annunziata,residential,False,True,69.826,,"LINESTRING (13.7535635 37.5755083, 13.7529087 37.5754295, 13.752875 37.5754354, 13.7527817 37.5754516)",,
401960154,Via Napoli,residential,False,False,21.286,,"LINESTRING (13.7552662 37.5820941, 13.7553641 37.5819191)",,
401960154,Via Napoli,residential,False,True,19.681,,"LINESTRING (13.7552662 37.5820941, 13.7551963 37.5822622)",,
401959763,Via Plado Mosca,residential,False,True,152.046,,"LINESTRING (13.7552662 37.5820941, 13.7549164 37.58204, 13.7544458 37.58196, 13.754286 37.5819328, 13.7537491 37.5818416, 13.7535947 37.5819072)",,
499336484,Via Palermo,tertiary,False,True,82.467,SP16,"LINESTRING (13.7529814 37.5806315, 13.753186 37.5813552)",,
499340765,Via Madonna di Fatima,tertiary,False,False,24.369,,"LINESTRING (13.7529814 37.5806315, 13.7532515 37.5805845)",,
499340766,Viale Peppe Sorce,tertiary,False,True,28.073,SP16,"LINESTRING (13.7529814 37.5806315, 13.7526704 37.5806862)",,
1120208727,Via Palermo,residential,True,False,126.20300000000002,,"LINESTRING (13.7529814 37.5806315, 13.752787 37.5799207, 13.7526846 37.5796223, 13.7526349 37.5795321)",,
499340764,,residential,False,False,51.072,,"LINESTRING (13.7526349 37.5795321, 13.7525833 37.5794286, 13.7524029 37.5791113)",,
499503899,Piazza Umberto Primo,residential,False,False,55.91,,"LINESTRING (13.7526349 37.5795321, 13.7523164 37.5793754, 13.7520689 37.5793134)",,
401960154,Via Napoli,residential,False,False,19.681,,"LINESTRING (13.7551963 37.5822622, 13.7552662 37.5820941)",,
499339931,Via Calatafimi,residential,False,False,97.185,,"LINESTRING (13.7551963 37.5822622, 13.7548806 37.5822228, 13.7547199 37.5822028, 13.7540994 37.5821931)",,
499339931,Via Calatafimi,residential,False,False,13.029,,"LINESTRING (13.7523684 37.5821827, 13.7522207 37.582188)",,
499339931,Via Calatafimi,residential,False,True,20.429,,"LINESTRING (13.7523684 37.5821827, 13.7526002 37.5821794)",,
1085014744,,residential,False,False,14.016,,"LINESTRING (13.7523684 37.5821827, 13.7523639 37.5820567)",,
499336484,Via Palermo,tertiary,False,False,12.655,SP16,"LINESTRING (13.7523639 37.5820567, 13.7525045 37.5820799)",,
499336484,Via Palermo,tertiary,False,True,13.759,SP16,"LINESTRING (13.7523639 37.5820567, 13.7522337 37.5819884)",,
1085014744,,residential,False,True,14.016,,"LINESTRING (13.7523639 37.5820567, 13.7523684 37.5821827)",,
499339931,Via Calatafimi,residential,False,False,99.942,,"LINESTRING (13.7540994 37.5821931, 13.7529654 37.582178)",,
499339931,Via Calatafimi,residential,False,True,97.185,,"LINESTRING (13.7540994 37.5821931, 13.7547199 37.5822028, 13.7548806 37.5822228, 13.7551963 37.5822622)",,
499460980,Via Michele Amari,residential,False,True,54.782000000000004,,"LINESTRING (13.7540994 37.5821931, 13.7538043 37.5820321, 13.7536679 37.581962, 13.753614 37.5819193, 13.7535947 37.5819072)",,
1120166961,,residential,False,True,27.386,,"LINESTRING (13.7569259 37.5787104, 13.7568109 37.5784816)",,
499339938,Via Caltanissetta,tertiary,False,True,52.17100000000001,,"LINESTRING (13.7569259 37.5787104, 13.7564178 37.5788754, 13.7563767 37.5788852)",,
499460976,Via Giovanni Pascoli,residential,False,False,22.726,,"LINESTRING (13.7516006 37.5822808, 13.7514498 37.582115)",,
499460976,Via Giovanni Pascoli,residential,False,True,22.726,,"LINESTRING (13.7514498 37.582115, 13.7516006 37.5822808)",,
1120173806,,residential,False,False,11.514,,"LINESTRING (13.7514498 37.582115, 13.7513761 37.5820295)",,
499339931,Via Calatafimi,residential,False,False,32.182,,"LINESTRING (13.7529654 37.582178, 13.7526002 37.5821794)",,
499339931,Via Calatafimi,residential,False,True,99.942,,"LINESTRING (13.7529654 37.582178, 13.7540994 37.5821931)",,
715160666,Via Martiri di Belfiore,residential,False,False,52.728,,"LINESTRING (13.7529654 37.582178, 13.7530679 37.5820307, 13.7532479 37.58176)",,
1120035970,Via Plado Mosca,residential,False,False,6.979,,"LINESTRING (13.7532479 37.58176, 13.7533264 37.5817683)",,
1120035970,Via Plado Mosca,residential,False,True,7.058,,"LINESTRING (13.7532479 37.58176, 13.753168 37.5817556)",,
715160666,Via Martiri di Belfiore,residential,False,True,52.728,,"LINESTRING (13.7532479 37.58176, 13.7530679 37.5820307, 13.7529654 37.582178)",,
499339931,Via Calatafimi,residential,False,True,13.029,,"LINESTRING (13.7522207 37.582188, 13.7523684 37.5821827)",,
499503851,Via Giovanni Boccaccio,residential,False,False,20.971,,"LINESTRING (13.7519632 37.5815856, 13.7518667 37.5814132)",,
499503858,Via Vittime di Nassirya,residential,False,False,28.537,,"LINESTRING (13.7519632 37.5815856, 13.7522659 37.5814944)",,
499503851,Via Giovanni Boccaccio,residential,False,True,47.197,,"LINESTRING (13.7519632 37.5815856, 13.7520191 37.5816392, 13.7522878 37.5817747, 13.7524127 37.5818014)",,
499503858,Via Vittime di Nassirya,residential,False,True,34.913000000000004,,"LINESTRING (13.7519632 37.5815856, 13.7517332 37.5816729, 13.7516624 37.5817697)",,
499503847,,residential,False,False,22.224,,"LINESTRING (13.7529304 37.5815941, 13.7528792 37.5813984)",,
499503847,,residential,False,False,81.303,,"LINESTRING (13.7528792 37.5813984, 13.7526704 37.5806862)",,
499503847,,residential,False,True,22.224,,"LINESTRING (13.7528792 37.5813984, 13.7529304 37.5815941)",,
499503858,Via Vittime di Nassirya,residential,False,False,27.459,,"LINESTRING (13.7528792 37.5813984, 13.753186 37.5813552)",,
499503858,Via Vittime di Nassirya,residential,False,True,21.904,,"LINESTRING (13.7528792 37.5813984, 13.7526348 37.5814343)",,
499340766,Viale Peppe Sorce,tertiary,False,False,28.073,SP16,"LINESTRING (13.7526704 37.5806862, 13.7529814 37.5806315)",,
499340766,Viale Peppe Sorce,tertiary,False,True,99.898,SP16,"LINESTRING (13.7526704 37.5806862, 13.7515618 37.580874)",,
499503847,,residential,False,True,81.303,,"LINESTRING (13.7526704 37.5806862, 13.7528792 37.5813984)",,
499503849,,residential,False,False,32.963,,"LINESTRING (13.7526964 37.5817267, 13.7526348 37.5814343)",,
499503849,,residential,False,True,32.963,,"LINESTRING (13.7526348 37.5814343, 13.7526964 37.5817267)",,
499503858,Via Vittime di Nassirya,residential,False,False,21.904,,"LINESTRING (13.7526348 37.5814343, 13.7528792 37.5813984)",,
499503858,Via Vittime di Nassirya,residential,False,True,20.156,,"LINESTRING (13.7526348 37.5814343, 13.7524112 37.5814725)",,
499503851,Via Giovanni Boccaccio,residential,False,True,32.007,,"LINESTRING (13.7524127 37.5818014, 13.7525045 37.5820799)",,
499503850,,residential,False,False,40.663000000000004,,"LINESTRING (13.7524127 37.5818014, 13.7524645 37.5817792, 13.752489 37.5817477, 13.7524112 37.5814725)",,
499503851,Via Giovanni Boccaccio,residential,False,False,47.197,,"LINESTRING (13.7524127 37.5818014, 13.7522878 37.5817747, 13.7520191 37.5816392, 13.7519632 37.5815856)",,
499503858,Via Vittime di Nassirya,residential,False,False,20.156,,"LINESTRING (13.7524112 37.5814725, 13.7526348 37.5814343)",,
499503858,Via Vittime di Nassirya,residential,False,True,13.033,,"LINESTRING (13.7524112 37.5814725, 13.7522659 37.5814944)",,
499503850,,residential,False,True,40.663000000000004,,"LINESTRING (13.7524112 37.5814725, 13.752489 37.5817477, 13.7524645 37.5817792, 13.7524127 37.5818014)",,
499340766,Viale Peppe Sorce,tertiary,False,False,99.898,SP16,"LINESTRING (13.7515618 37.580874, 13.7526704 37.5806862)",,
499340766,Viale Peppe Sorce,tertiary,False,True,8.384,SP16,"LINESTRING (13.7515618 37.580874, 13.7514696 37.5808926)",,
499503851,Via Giovanni Boccaccio,residential,False,True,25.341,,"LINESTRING (13.7515618 37.580874, 13.7516779 37.5810825)",,
499503851,Via Giovanni Boccaccio,residential,False,False,19.068,,"LINESTRING (13.7518667 37.5814132, 13.7517791 37.5812564)",,
499503851,Via Giovanni Boccaccio,residential,False,True,20.971,,"LINESTRING (13.7518667 37.5814132, 13.7519632 37.5815856)",,
499503852,Via Giovanni Verga,residential,False,False,72.97,,"LINESTRING (13.7518667 37.5814132, 13.7511149 37.5816883)",,
499503852,Via Giovanni Verga,residential,False,True,60.376,,"LINESTRING (13.7504929 37.581916, 13.7511149 37.5816883)",,
499503855,Via Giuseppe Garibaldi,residential,False,False,19.059,,"LINESTRING (13.7504929 37.581916, 13.7505825 37.582072)",,
499503855,Via Giuseppe Garibaldi,residential,False,True,22.458,,"LINESTRING (13.7504929 37.581916, 13.7503878 37.581732)",,
499503851,Via Giovanni Boccaccio,residential,False,False,21.294,,"LINESTRING (13.7517791 37.5812564, 13.7516779 37.5810825)",,
499503851,Via Giovanni Boccaccio,residential,False,True,19.068,,"LINESTRING (13.7517791 37.5812564, 13.7518667 37.5814132)",,
499503853,Via Ludovico Ariosto,residential,False,False,73.158,,"LINESTRING (13.7517791 37.5812564, 13.7510168 37.581517)",,
499503853,Via Ludovico Ariosto,residential,False,True,60.364,,"LINESTRING (13.7503878 37.581732, 13.7510168 37.581517)",,
499503855,Via Giuseppe Garibaldi,residential,False,False,22.458,,"LINESTRING (13.7503878 37.581732, 13.7504929 37.581916)",,
499503855,Via Giuseppe Garibaldi,residential,False,True,19.237,,"LINESTRING (13.7503878 37.581732, 13.7502961 37.581575)",,
499503851,Via Giovanni Boccaccio,residential,False,False,25.341,,"LINESTRING (13.7516779 37.5810825, 13.7515618 37.580874)",,
499503851,Via Giovanni Boccaccio,residential,False,True,21.294,,"LINESTRING (13.7516779 37.5810825, 13.7517791 37.5812564)",,
499503854,Via Padre Messina,residential,False,False,72.901,,"LINESTRING (13.7516779 37.5810825, 13.7509234 37.5813514)",,
499503854,Via Padre Messina,residential,False,True,60.612,,"LINESTRING (13.7502961 37.581575, 13.7509234 37.5813514)",,
499503855,Via Giuseppe Garibaldi,residential,False,False,19.237,,"LINESTRING (13.7502961 37.581575, 13.7503878 37.581732)",,
499503855,Via Giuseppe Garibaldi,residential,False,True,20.343,,"LINESTRING (13.7502961 37.581575, 13.750205 37.5814069)",,
499340766,Viale Peppe Sorce,tertiary,False,False,12.797,SP16,"LINESTRING (13.750205 37.5814069, 13.7502939 37.5813159)",,
499503855,Via Giuseppe Garibaldi,residential,False,False,20.343,,"LINESTRING (13.750205 37.5814069, 13.7502961 37.581575)",,
499340766,Viale Peppe Sorce,tertiary,False,True,439.86899999999997,SP16,"LINESTRING (13.750205 37.5814069, 13.7501137 37.5815219, 13.7500451 37.5816311, 13.7499885 37.5817808, 13.7498816 37.5821209, 13.7498251 37.582283, 13.7497517 37.5824106, 13.7496914 37.5824884, 13.7496474 37.5825347, 13.7495941 37.5825925, 13.7493634 37.5827275, 13.7492285 37.5827809, 13.7491801 37.5828, 13.7491293 37.5828202, 13.7488373 37.5828734, 13.7486944 37.5828836, 13.7485139 37.5828833, 13.7483725 37.5828677, 13.7482399 37.5828424, 13.7480247 37.582775, 13.7479439 37.5827497, 13.7477476 37.5826638, 13.7476497 37.5825938, 13.747413 37.5823191, 13.7473005 37.5820431, 13.7472294 37.5816928)",,
499503855,Via Giuseppe Garibaldi,residential,False,True,19.059,,"LINESTRING (13.7505825 37.582072, 13.7504929 37.581916)",,
499503856,,residential,False,False,52.013000000000005,,"LINESTRING (13.7505825 37.582072, 13.7510509 37.5819126, 13.7511161 37.58195)",,
499336484,Via Palermo,tertiary,False,True,12.041,SP16,"LINESTRING (13.7512149 37.5818752, 13.7511161 37.58195)",,
499503857,Via Giosuè Carducci,residential,False,False,22.573,,"LINESTRING (13.7512149 37.5818752, 13.7511149 37.5816883)",,
