osmid,name,highway,oneway,reversed,length,tunnel,geometry,ref,junction,lanes,access
578076210,Piazzale Sant'Agostino,residential,False,False,50.338,,"LINESTRING (13.551384 43.401393, 13.5514963 43.4014618, 13.551568 43.4014867, 13.5515908 43.4015184, 13.5515787 43.4015583, 13.5515056 43.4015851, 13.551399 43.40157, 13.5513085 43.4016022)",,,,
"[127786136, 302215421]",Vicolo San Vito,residential,False,True,89.027,,"LINESTRING (13.5532182 43.4014345, 13.553113 43.4015035, 13.5530753 43.4015542, 13.5529728 43.4016119, 13.5528922 43.4016149, 13.5527996 43.4016178, 13.5525793 43.4016188, 13.5524381 43.4016072, 13.5522251 43.4015836)",,,,no
42746506,Via Giosuè Carducci,tertiary,True,False,314.539,,"LINESTRING (13.5538663 43.4022434, 13.553816 43.4021951, 13.5537969 43.402165, 13.5537967 43.4021417, 13.5538222 43.4020667, 13.5538331 43.402004, 13.5538316 43.4019145, 13.553831 43.4018788, 13.5538011 43.4017323, 13.5536814 43.4014867, 13.5535678 43.4013143, 13.5535163 43.4012453, 13.5534506 43.4011572, 13.5533406 43.4010097, 13.5532048 43.4008641, 13.5531656 43.4008192, 13.5531374 43.4007675, 13.5530884 43.4006396, 13.5530534 43.4004902, 13.5530318 43.4003228, 13.55304 43.4001478, 13.5530847 43.3997191, 13.5531348 43.3995657)",,,,
220843218,Viale Dalmazia,tertiary,False,False,36.97,,"LINESTRING (13.5538663 43.4022434, 13.5539634 43.4022842, 13.5540528 43.4023168, 13.5542722 43.4023967)",,,,
446355917,Viale Cesare Battisti,tertiary,False,False,28.322000000000003,,"LINESTRING (13.5538663 43.4022434, 13.5537838 43.4022876, 13.5537277 43.4023137, 13.5535633 43.4023695)",,,,
"[751686155, 751686156, 127785837, 576104651]",Via XX Settembre,tertiary,True,False,147.919,building_passage,"LINESTRING (13.5538663 43.4022434, 13.5537379 43.4021875, 13.5535652 43.4021391, 13.5534901 43.4021277, 13.5533876 43.4021188, 13.5532485 43.4021061, 13.5530507 43.4020844, 13.5527455 43.402075, 13.5522977 43.4020656, 13.5520752 43.4020668)",,,,
127786004,Via Moroncini,residential,True,False,33.231,,"LINESTRING (13.5503287 43.4021272, 13.5504391 43.4022857, 13.5504722 43.4024045)",,,,
563944024,,living_street,False,False,28.287,,"LINESTRING (13.5503287 43.4021272, 13.5505588 43.401987, 13.550579 43.4019539)",,,,
"[754638720, 563970322, 127786149]",Via Porta Cerasa,residential,False,True,84.836,,"LINESTRING (13.548756 43.4028427, 13.5486364 43.4026967, 13.5486123 43.4026598, 13.5485828 43.4025794, 13.5485702 43.4024658, 13.5486104 43.4023632, 13.5486926 43.4022416, 13.5487408 43.4021343)",,,,
127785911,Via Falleroni,residential,True,False,195.049,,"LINESTRING (13.547176 43.4055939, 13.5471276 43.4055806, 13.5470469 43.4055803, 13.5468456 43.4056153, 13.5466542 43.4056687, 13.5465239 43.4057383, 13.5463465 43.4059235, 13.5462916 43.4061039, 13.5462356 43.4062324, 13.5461792 43.4063164, 13.5461616 43.4063331, 13.5459798 43.4064226, 13.5458011 43.4064607, 13.5457615 43.4064653, 13.5455972 43.4064844, 13.5454114 43.4065049)",,,,
252810123,Corso Persiani,tertiary,True,False,306.754,,"LINESTRING (13.547176 43.4055939, 13.5475348 43.4048569, 13.5476664 43.404576, 13.5477042 43.4044954, 13.5477546 43.4043911, 13.5478208 43.404254, 13.54791 43.4041073, 13.5480701 43.4038789, 13.5481182 43.4038188, 13.5481684 43.4037524, 13.5481918 43.4037223, 13.5482108 43.4036979, 13.5482552 43.4036408, 13.5484258 43.4034212, 13.5485841 43.4033071, 13.5488458 43.4031691)",,,,
405210260,Piazzale del Pozzo,tertiary,True,False,3.253,,"LINESTRING (13.5482647 43.4061243, 13.5482838 43.406129, 13.5483008 43.4061368)",,roundabout,,
560331517,Via Porto Recanati,residential,False,False,10.648,,"LINESTRING (13.5485044 43.4061129, 13.5483726 43.4061139)",,,,
560331517,Via Porto Recanati,residential,False,True,7.761,,"LINESTRING (13.5485044 43.4061129, 13.5486004 43.4061155)",,,,
560331517,Via Porto Recanati,residential,False,False,7.761,,"LINESTRING (13.5486004 43.4061155, 13.5485044 43.4061129)",,,,
560331517,Via Porto Recanati,residential,False,True,74.855,,"LINESTRING (13.5486004 43.4061155, 13.5487317 43.4059812, 13.5487686 43.4059018, 13.5487996 43.4058791, 13.5488358 43.4058763, 13.5489967 43.4059169, 13.5493129 43.4059945)",,,,
560331519,Piazzale delle Conce,residential,False,True,29.555999999999997,,"LINESTRING (13.5486004 43.4061155, 13.5486089 43.4061694, 13.548605 43.4062181, 13.5485889 43.4063008, 13.5485696 43.4063788)",,,,
564140269,Piazzale del Duomo,residential,True,False,26.38,,"LINESTRING (13.5446427 43.4063801, 13.5443275 43.4063181)",,,,
572469740,Piaggia Castelnuovo,residential,False,False,75.287,,"LINESTRING (13.5446427 43.4063801, 13.544618 43.4065278, 13.5445923 43.4066259, 13.5445313 43.4066619, 13.5444301 43.4066823, 13.5442575 43.4067159, 13.5440479 43.40678)",,,,
1096797451,Via Falleroni,residential,True,False,63.632000000000005,,"LINESTRING (13.5454114 43.4065049, 13.5452185 43.4064725, 13.5449524 43.4064318, 13.5446427 43.4063801)",,,,
127785855,Via Numana,residential,False,False,26.164,,"LINESTRING (13.5487231 43.4066544, 13.5490455 43.4066769)",,,,
127785987,,residential,True,False,17.253,,"LINESTRING (13.554297 43.4069517, 13.5543561 43.4069355, 13.5544245 43.4069457, 13.5544995 43.4069671)",,,1,
127786131,,residential,True,False,22.375999999999998,,"LINESTRING (13.554297 43.4069517, 13.5543531 43.4068771, 13.5543668 43.4067613)",,,1,
42748314,Via Loreto Traversa,residential,True,False,66.558,,"LINESTRING (13.5501214 43.4067549, 13.5504643 43.4063338, 13.5505081 43.4062937, 13.5505691 43.4062561)",,,,
575987631,,residential,False,False,41.108,,"LINESTRING (13.5492319 43.4070611, 13.5492204 43.4074307)",,,,
127786157,Via Camerano,residential,True,False,83.225,,"LINESTRING (13.5492319 43.4070611, 13.5493532 43.4070755, 13.5494733 43.4070648, 13.5495525 43.4070505, 13.5496487 43.407009, 13.549942 43.4068192, 13.5501214 43.4067549)",,,,
25915888,Viale Cesare Battisti,tertiary,False,False,79.307,,"LINESTRING (13.5471869 43.4074872, 13.5472263 43.407429, 13.547258 43.4073366, 13.5473015 43.4071822, 13.5473678 43.4069319, 13.547403 43.4067936)",SP105,,,
"[127785849, 1101783629]",Via Giuseppe Mazzini,residential,True,False,183.784,,"LINESTRING (13.5471869 43.4074872, 13.5470974 43.4074296, 13.5469897 43.4073971, 13.5468095 43.4073251, 13.5467647 43.4072972, 13.5466868 43.4072456, 13.5466225 43.4071974, 13.5464669 43.4071033, 13.5463502 43.4070336, 13.546287 43.4069974, 13.5459961 43.4068617, 13.5457171 43.406734, 13.5454997 43.4066478, 13.5454494 43.4066005, 13.5454114 43.4065049)",,,,
1096797449,Viale Cesare Battisti,tertiary,False,True,14.739999999999998,,"LINESTRING (13.5471869 43.4074872, 13.5471221 43.4075338, 13.5470344 43.4075522)",SP105,,,
157041860,Via Gioco del Pallone,tertiary,True,False,23.001,,"LINESTRING (13.548197 43.4062342, 13.5481153 43.4063063, 13.5480345 43.4064034)",,,,
405210262,Piazzale del Pozzo,tertiary,True,False,18.512,,"LINESTRING (13.548197 43.4062342, 13.5481806 43.4062226, 13.5481691 43.4062082, 13.5481632 43.4061921, 13.5481635 43.4061755, 13.54817 43.4061595, 13.548182 43.4061454, 13.5481989 43.4061341, 13.5482193 43.4061265, 13.5482418 43.4061232, 13.5482647 43.4061243)",,roundabout,,
157041860,Via Gioco del Pallone,tertiary,True,False,163.505,,"LINESTRING (13.5480345 43.4064034, 13.5479816 43.4064784, 13.5475555 43.4070824, 13.547392 43.4073524, 13.5473294 43.4074754, 13.5472909 43.4075441, 13.5472512 43.4076137, 13.5472139 43.407651, 13.5471652 43.4076708, 13.5471035 43.4076764)",,,,
564433361,,tertiary,True,False,16.457,,"LINESTRING (13.5471035 43.4076764, 13.5470411 43.4076382, 13.5470237 43.4076012, 13.5470344 43.4075522)",,,,
1101783630,Via Gioco del Pallone,tertiary,True,False,37.824,,"LINESTRING (13.5471035 43.4076764, 13.5470456 43.4076707, 13.5469388 43.4076396, 13.5468449 43.4076036, 13.5466787 43.4075389)",,,,
179472704,Via Castelfidardo,residential,False,False,24.524,,"LINESTRING (13.5484477 43.4077343, 13.5483456 43.407942)",,,,
31358596,Via Castelfidardo,tertiary,False,True,44.76,,"LINESTRING (13.5484477 43.4077343, 13.5484041 43.4076949, 13.548375 43.4076178, 13.5483638 43.4074192, 13.5483595 43.407346)",,,,
1096797448,Via Biagiola,residential,False,True,42.334,,"LINESTRING (13.5475207 43.4075575, 13.5480141 43.4076858)",,,,
1096797448,Via Biagiola,residential,False,False,42.334,,"LINESTRING (13.5480141 43.4076858, 13.5475207 43.4075575)",,,,
585178536,,unclassified,False,False,49.498,,"LINESTRING (13.5480141 43.4076858, 13.5479102 43.4077717, 13.5478726 43.4078438, 13.5477653 43.4079003, 13.5476607 43.4079451, 13.5475668 43.4079568)",,,,
"[1096797448, 179472688]",Via Biagiola,residential,False,True,39.488,,"LINESTRING (13.5480141 43.4076858, 13.5481151 43.4077366, 13.5481684 43.4077798, 13.5482461 43.4078655, 13.5483456 43.407942)",,,,
179472704,Via Castelfidardo,residential,False,True,24.524,,"LINESTRING (13.5483456 43.407942, 13.5484477 43.4077343)",,,,
"[179472688, 1096797448]",Via Biagiola,residential,False,False,39.488,,"LINESTRING (13.5483456 43.407942, 13.5482461 43.4078655, 13.5481684 43.4077798, 13.5481151 43.4077366, 13.5480141 43.4076858)",,,,
127785890,Piazzale Giordani,residential,False,True,24.919,,"LINESTRING (13.5513752 43.4020664, 13.5514998 43.4022714)",,,,
"[127786004, 563944023]",Via Moroncini,residential,True,False,82.912,,"LINESTRING (13.5513752 43.4020664, 13.5513501 43.4020187, 13.5513593 43.4019712, 13.5513396 43.401942, 13.5513199 43.4019276, 13.5512767 43.4019153, 13.5512294 43.4019116, 13.5512052 43.4018726, 13.5510157 43.4019311, 13.5509638 43.4019471, 13.5509416 43.4019522, 13.5507828 43.401989, 13.5507278 43.4019851, 13.5506473 43.4019588, 13.550579 43.4019539)",,,,
"[799177792, 252811172, 799177791, 252810983]",Via di Porta San Domenico,tertiary,True,False,69.126,building_passage,"LINESTRING (13.5488458 43.4031691, 13.5488864 43.4032001, 13.5490816 43.4033232, 13.5493195 43.4034345, 13.5493759 43.4034608, 13.5495342 43.4035349)",,,,
252812178,Via Roma,tertiary,True,False,122.865,,"LINESTRING (13.5522251 43.4015836, 13.5522308 43.401534, 13.5522353 43.4014949, 13.5523024 43.4009721, 13.5524345 43.4004907)",,,,
"[127786136, 302215421]",Vicolo San Vito,residential,False,False,89.027,,"LINESTRING (13.5522251 43.4015836, 13.5524381 43.4016072, 13.5525793 43.4016188, 13.5527996 43.4016178, 13.5528922 43.4016149, 13.5529728 43.4016119, 13.5530753 43.4015542, 13.553113 43.4015035, 13.5532182 43.4014345)",,,,no
25915888,Viale Cesare Battisti,tertiary,False,False,195.12,,"LINESTRING (13.547403 43.4067936, 13.5475223 43.4064948, 13.5476869 43.4061625, 13.5478394 43.4058509, 13.5479349 43.4056663, 13.5479817 43.40556, 13.5480528 43.405399, 13.5480955 43.4052794, 13.548114 43.405209, 13.5481486 43.4051261)",SP105,,,
25915888,Viale Cesare Battisti,tertiary,False,True,79.307,,"LINESTRING (13.547403 43.4067936, 13.5473678 43.4069319, 13.5473015 43.4071822, 13.547258 43.4073366, 13.5472263 43.407429, 13.5471869 43.4074872)",SP105,,,
127785884,Via I Luglio,tertiary,True,False,140.671,,"LINESTRING (13.547403 43.4067936, 13.5470907 43.4064018, 13.5470806 43.4063528, 13.5471588 43.4056413, 13.547176 43.4055939)",,,,
302228877,Viale Filippo Corridoni,secondary,False,True,41.909,,"LINESTRING (13.548403 43.4024127, 13.5485378 43.4022554, 13.5486264 43.4021915, 13.5487408 43.4021343)",SR77,,,
380593233,Via dei Monti Azzurri,residential,False,False,75.04599999999999,,"LINESTRING (13.548403 43.4024127, 13.5483446 43.4023375, 13.5483092 43.4022835, 13.5481727 43.4022321, 13.5480225 43.4021755, 13.5476587 43.4020465)",,,,
380593233,Via dei Monti Azzurri,residential,False,True,80.82,,"LINESTRING (13.5468157 43.4016613, 13.5473324 43.4019364, 13.547566 43.4020136, 13.5476587 43.4020465)",,,,
405210260,Piazzale del Pozzo,tertiary,True,False,13.585999999999999,,"LINESTRING (13.5483008 43.4061368, 13.5483154 43.4061479, 13.5483257 43.4061612, 13.5483313 43.4061759, 13.5483317 43.4061911, 13.5483269 43.406206, 13.5483172 43.4062195, 13.5483032 43.406231, 13.5482858 43.4062395)",,roundabout,,
560331517,Via Porto Recanati,residential,False,True,6.427,,"LINESTRING (13.5483008 43.4061368, 13.5483368 43.40612, 13.5483726 43.4061139)",,,,
"[446354804, 446354805]",Piazzale del Pozzo,residential,False,True,97.407,,"LINESTRING (13.5481426 43.4066606, 13.5480719 43.4069517, 13.5480474 43.4070947, 13.5480199 43.4072369, 13.5480977 43.4073129, 13.5481339 43.4073324, 13.5482814 43.407349, 13.5483595 43.407346)",,,,
446354806,,residential,True,False,33.663999999999994,,"LINESTRING (13.5481426 43.4066606, 13.5481526 43.4066144, 13.5481587 43.4065388, 13.5481624 43.4064843, 13.5481232 43.4064434, 13.5480345 43.4064034)",,,,
31358596,Via Castelfidardo,tertiary,False,True,51.463,,"LINESTRING (13.5483595 43.407346, 13.5483324 43.4068836)",,,,
31358596,Via Castelfidardo,tertiary,False,False,44.760000000000005,,"LINESTRING (13.5483595 43.407346, 13.5483638 43.4074192, 13.548375 43.4076178, 13.5484041 43.4076949, 13.5484477 43.4077343)",,,,
"[446354804, 446354805]",Piazzale del Pozzo,residential,False,False,97.407,,"LINESTRING (13.5483595 43.407346, 13.5482814 43.407349, 13.5481339 43.4073324, 13.5480977 43.4073129, 13.5480199 43.4072369, 13.5480474 43.4070947, 13.5480719 43.4069517, 13.5481426 43.4066606)",,,,
42748315,Via dei Fanti,residential,False,True,15.791,,"LINESTRING (13.553187 43.4070332, 13.5532591 43.4069012)",,,,
560331516,Via Loreto Traversa,residential,False,False,85.006,,"LINESTRING (13.5508841 43.4072523, 13.5503617 43.4071062, 13.5502491 43.4070787, 13.5498948 43.4069923)",,,,
