osmid,name,highway,oneway,reversed,length,ref,geometry,maxspeed,bridge,lanes,width,junction,access
74381377,Via Po,unclassified,False,False,60.255,,"LINESTRING (18.131987 40.0291593, 18.1326514 40.0293459)",,,,,,
487127269,Viale delle Rimembranze,secondary,False,False,28.368,SP55,"LINESTRING (18.131987 40.0291593, 18.131874 40.0293993)",,,,,,
487127265,,secondary,True,False,55.275,SP55,"LINESTRING (18.131987 40.0291593, 18.1320066 40.0290339, 18.1319759 40.028947, 18.1319025 40.0286719)",,,,,,
456937410,Via Extramurale di Ponente,secondary,False,True,21.447,,"LINESTRING (18.1303234 40.0338413, 18.1303743 40.0340302)",30,,,,,
456937410,Via Extramurale di Ponente,secondary,False,False,47.879999999999995,,"LINESTRING (18.1303234 40.0338413, 18.1302948 40.0337089, 18.1302314 40.0334165)",30,,,,,
456937410,Via Extramurale di Ponente,secondary,False,False,164.166,,"LINESTRING (18.1307351 40.0357386, 18.1306832 40.0354921, 18.1305863 40.0350088, 18.1305491 40.034855, 18.1304282 40.0342811)",30,,,,,
487127044,Via Extramurale di Ponente,secondary,True,False,20.75,,"LINESTRING (18.1307351 40.0357386, 18.1307807 40.0357973, 18.130796 40.0358432, 18.1308052 40.0358771, 18.1308179 40.0359121)",30,,,,,
487127041,Via Emanuele Filiberto,tertiary,False,True,28.455,,"LINESTRING (18.1310665 40.0358619, 18.1311906 40.0357664, 18.1313143 40.0356908)",,,,,,
487127042,,tertiary,True,False,25.421,,"LINESTRING (18.1310665 40.0358619, 18.1310136 40.035921, 18.1309768 40.0359518, 18.1309405 40.0359754, 18.1308909 40.0360001, 18.1308487 40.0360088)",,,,,,
741671505,Via Roma,secondary,True,False,22.906,,"LINESTRING (18.133968 40.0306908, 18.1339356 40.0308953)",50,,,,,
74381323,Via Piave,residential,True,False,49.242,,"LINESTRING (18.1314955 40.031738, 18.1313001 40.0321548)",,,,,,
190818598,Via Volturno,residential,False,False,75.353,,"LINESTRING (18.1314955 40.031738, 18.1323288 40.0319663)",,,,,,
190818598,Via Volturno,residential,False,True,60.086,,"LINESTRING (18.1314955 40.031738, 18.1308421 40.0315338)",,,,,,
74381287,,unclassified,False,True,39.851,,"LINESTRING (18.1329094 40.0367907, 18.133086 40.0364588)",50,,,,,
187175026,Via Cesare Battisti,residential,False,False,81.331,,"LINESTRING (18.1329094 40.0367907, 18.1320601 40.0364558)",50,,,,,
456553167,Via Roma,secondary,True,False,97.873,,"LINESTRING (18.133731 40.0333378, 18.1331291 40.0340877)",50,,,,,
186596592,Via Nizza,unclassified,False,False,87.562,,"LINESTRING (18.133731 40.0333378, 18.1334185 40.0331923, 18.1331701 40.0330214, 18.1330652 40.0329732, 18.13287 40.0329218)",,,,,,
311664849,,residential,False,True,97.38499999999999,,"LINESTRING (18.133731 40.0333378, 18.1338337 40.0334155, 18.1340725 40.0335134, 18.1341632 40.0335904, 18.1342134 40.0336331, 18.1342094 40.0336789, 18.1341166 40.0338262, 18.1340849 40.0339154, 18.1340685 40.0340094)",,,,,,
487127233,Via Maria Santissima Addolorata,tertiary,True,False,75.793,SP223,"LINESTRING (18.1313001 40.0321548, 18.132085 40.0324764)",,,,,,
456937409,Via Maria Santissima Addolorata,tertiary,False,True,61.272000000000006,SP223,"LINESTRING (18.1313001 40.0321548, 18.130837 40.0319631, 18.130667 40.0318928)",,,,,,
487127293,Piazza Giorgio Primiceri,unclassified,False,True,62.99400000000001,,"LINESTRING (18.1313001 40.0321548, 18.1312594 40.0322466, 18.1311815 40.0324225, 18.131103 40.0325997, 18.1310697 40.032693)",,,,,,
188460030,Via delle Poste,residential,True,False,21.751,,"LINESTRING (18.132085 40.0324764, 18.1321742 40.0322931)",,,,,,
456953978,,tertiary,False,False,4.485,SP223,"LINESTRING (18.132085 40.0324764, 18.1321324 40.032494)",,,,,,
74381681,Via Regina Elena,unclassified,True,False,49.204,,"LINESTRING (18.133119 40.0316447, 18.1331177 40.0320872)",,,,,,
190818595,Via Calvario,residential,True,False,51.081,,"LINESTRING (18.133119 40.0316447, 18.1325509 40.031497)",,,,,,
74381716,Via Roma,secondary,False,False,21.673,,"LINESTRING (18.1358818 40.0290044, 18.1356789 40.0291221)",50,,,,,
74381716,Via Roma,secondary,False,True,47.332,,"LINESTRING (18.1358818 40.0290044, 18.1363419 40.0287655)",50,,,,,
381736992,,residential,False,False,75.742,,"LINESTRING (18.1358818 40.0290044, 18.1358759 40.0290784, 18.135671 40.0296648)",,,,,,
456553166,Via Roma,secondary,True,False,11.637,,"LINESTRING (18.1339534 40.0327932, 18.1339698 40.0328971)",40,,,,,
456957104,Via Regina Margherita,unclassified,False,True,80.825,,"LINESTRING (18.1339534 40.0327932, 18.1342219 40.0327798, 18.1343399 40.0326627, 18.134407 40.0326216, 18.1345226 40.0325692, 18.1347103 40.0325224, 18.1347795 40.0325266)",,,,,,
187175020,Via Enrico Toti,residential,False,False,43.53,,"LINESTRING (18.1344858 40.0369883, 18.1340208 40.0368255)",50,,,,,
187175022,Via Immacolata,residential,False,True,38.612,,"LINESTRING (18.1344858 40.0369883, 18.1346094 40.0366542)",50,,,,,
74381350,Via Basento,residential,False,True,75.133,,"LINESTRING (18.1325509 40.031497, 18.1317279 40.0312532)",,,,,,
188460030,Via delle Poste,residential,True,False,55.341,,"LINESTRING (18.1325509 40.031497, 18.1328006 40.0310375)",,,,,,
186596376,Via Pellegrino,tertiary,False,True,51.58,,"LINESTRING (18.1318469 40.0359119, 18.1313143 40.0356908)",,,,,,
312606410,Viale Italia,secondary,False,False,45.698,,"LINESTRING (18.1318469 40.0359119, 18.1316043 40.0362785)",,,,,,
513529841,Via Roma,secondary,False,True,38.382,,"LINESTRING (18.1318469 40.0359119, 18.132054 40.0356053)",50,,,,,
74381287,,unclassified,False,False,39.851,,"LINESTRING (18.133086 40.0364588, 18.1329094 40.0367907)",50,,,,,
74381287,,unclassified,False,True,41.872,,"LINESTRING (18.133086 40.0364588, 18.1332707 40.0361098)",50,,,,,
74381374,,unclassified,False,True,83.807,,"LINESTRING (18.133086 40.0364588, 18.1322159 40.0361063)",50,,,,,
187175031,Via Enrico Toti,residential,False,False,74.525,,"LINESTRING (18.133086 40.0364588, 18.1338632 40.0367672)",50,,,,,
74381716,Via Roma,secondary,False,False,43.5,,"LINESTRING (18.1375149 40.0287777, 18.1370065 40.0287391)",50,,,,,
74381716,Via Roma,secondary,False,True,106.143,,"LINESTRING (18.1375149 40.0287777, 18.1377516 40.0286744, 18.1381228 40.0284222, 18.1382826 40.0282829, 18.1384182 40.0281352)",50,,,,,
190818591,Via San Michele,residential,False,False,175.147,,"LINESTRING (18.1375149 40.0287777, 18.1373579 40.0290507, 18.1372893 40.0291652, 18.1370541 40.0295616, 18.136969 40.0296894, 18.136644 40.030005, 18.1366079 40.030117, 18.1366018 40.0301421, 18.1366112 40.0301704)",,,,,,
456553166,Via Roma,secondary,True,False,29.809,,"LINESTRING (18.1339089 40.0325273, 18.1339534 40.0327932)",40,,,,,
456953977,,tertiary,True,False,29.023,SP223,"LINESTRING (18.1325005 40.0326058, 18.1328412 40.0325971)",,,,,,
74381323,Via Piave,residential,True,False,55.323,,"LINESTRING (18.1319495 40.0307855, 18.1317279 40.0312532)",,,,,,
190818601,Via Tagliamento,residential,False,False,77.693,,"LINESTRING (18.1319495 40.0307855, 18.1328006 40.0310375)",,,,,,
190818601,Via Tagliamento,residential,False,True,59.417,,"LINESTRING (18.1319495 40.0307855, 18.1312979 40.0305942)",,,,,,
74381323,Via Piave,residential,True,False,57.424,,"LINESTRING (18.1317279 40.0312532, 18.1314955 40.031738)",,,,,,
74381350,Via Basento,residential,False,False,75.133,,"LINESTRING (18.1317279 40.0312532, 18.1325509 40.031497)",,,,,,
74381350,Via Basento,residential,False,True,59.836,,"LINESTRING (18.1317279 40.0312532, 18.1310567 40.0310937)",,,,,,
187175013,Via Cesare Battisti,unclassified,False,False,26.764,,"LINESTRING (18.1316043 40.0362785, 18.1318859 40.0363855)",50,,,,,
312606410,Viale Italia,secondary,False,True,45.698,,"LINESTRING (18.1316043 40.0362785, 18.1318469 40.0359119)",,,,,,
312606410,Viale Italia,secondary,False,False,49.507,,"LINESTRING (18.1316043 40.0362785, 18.1314457 40.0365093, 18.1313616 40.0366317, 18.1313335 40.0366725)",,,,,,
