osmid,name,highway,junction,oneway,reversed,length,geometry,lanes,maxspeed
25212872,Viale Venezia,tertiary,roundabout,True,False,8.718,"LINESTRING (9.9546804 45.8860604, 9.9546794 45.885982)",,
172865236,Via San Vincenzo De Paoli,residential,,True,False,14.789,"LINESTRING (9.9546794 45.885982, 9.9545217 45.8859069)",,
25212872,Viale Venezia,tertiary,roundabout,True,False,12.906,"LINESTRING (9.9546794 45.885982, 9.9547115 45.8859307, 9.9547717 45.8858876)",,
25212872,Viale Venezia,tertiary,roundabout,True,False,8.685,"LINESTRING (9.9547717 45.8858876, 9.9548764 45.8858595)",,
99464958,Via Brescia,tertiary,,True,False,25.413,"LINESTRING (9.9548764 45.8858595, 9.9550076 45.88565)",,
25212872,Viale Venezia,tertiary,roundabout,True,False,12.357,"LINESTRING (9.9548764 45.8858595, 9.9549567 45.8858623, 9.9550298 45.8858836)",,
25212872,Viale Venezia,tertiary,roundabout,True,False,8.614,"LINESTRING (9.9550298 45.8858836, 9.9550872 45.8859196, 9.9551063 45.8859392)",,
25212872,Viale Venezia,tertiary,roundabout,True,False,37.736,"LINESTRING (9.955137 45.8860116, 9.9551227 45.8860731, 9.9551025 45.886105, 9.9550615 45.8861393, 9.9550069 45.8861651, 9.9549342 45.8861802, 9.9548617 45.8861787, 9.9547962 45.8861626)",,
99464957,Viale Venezia,tertiary,,True,False,27.463,"LINESTRING (9.9547962 45.8861626, 9.9544553 45.8862311)",,
25212872,Viale Venezia,tertiary,roundabout,True,False,14.79,"LINESTRING (9.9547962 45.8861626, 9.9547213 45.8861186, 9.9546804 45.8860604)",,
99464949,Viale Venezia,tertiary,,True,False,25.765,"LINESTRING (9.9544553 45.8862311, 9.9545938 45.8861253, 9.9546804 45.8860604)",,
"[25212869, 1117838029]",Viale Venezia,tertiary,,False,True,134.736,"LINESTRING (9.9544553 45.8862311, 9.954273 45.886424, 9.954002 45.8867326, 9.9536373 45.887041, 9.9534607 45.8871681, 9.9534179 45.8871989)",,
"[136384337, 136384341]","['Via Guglielmo Marconi', 'Piazza della Rocca']",residential,,True,False,31.39,"LINESTRING (9.944882 45.8905654, 9.9448529 45.8906143, 9.9448168 45.8906601, 9.944712 45.8906606, 9.9445642 45.8906441)",,
"[1158209280, 1158209277]",,residential,,False,False,62.807,"LINESTRING (9.944882 45.8905654, 9.9452741 45.8905319, 9.9452829 45.8906745, 9.9451946 45.8908082)",,
25212869,Viale Venezia,tertiary,,False,False,262.686,"LINESTRING (9.9504791 45.8888841, 9.9505781 45.8886412, 9.9507068 45.8885107, 9.9508093 45.8884316, 9.950995 45.8883371, 9.9520861 45.8878474, 9.9530037 45.8873974)",,
929727115,Viale Gusmini,tertiary,,False,True,97.471,"LINESTRING (9.9504791 45.8888841, 9.9497607 45.8888794, 9.9492198 45.8888759)",,
1117838076,Viale Gusmini,tertiary,,False,False,103.342,"LINESTRING (9.9504791 45.8888841, 9.9509312 45.888918, 9.9511781 45.8889577, 9.9514494 45.8890105, 9.9517754 45.8890899)",,
931077005,Viale Gusmini,tertiary,,False,False,22.643,"LINESTRING (9.947114 45.8888193, 9.9474049 45.8888409)",,
931077006,Viale Gusmini,tertiary,,False,True,97.824,"LINESTRING (9.947114 45.8888193, 9.9469641 45.8888069, 9.9458694 45.8886672)",,
1117838030,Viale Gusmini,tertiary,,False,True,2.214,"LINESTRING (9.9492198 45.8888759, 9.9491912 45.8888757)",,
80718250,Via Dante Alighieri,unclassified,,True,False,122.19200000000001,"LINESTRING (9.9492198 45.8888759, 9.949223 45.8885581, 9.9492235 45.8885084, 9.9492547 45.8882219, 9.9492972 45.8880092, 9.9493004 45.8877799)",,
929727115,Viale Gusmini,tertiary,,False,False,97.471,"LINESTRING (9.9492198 45.8888759, 9.9497607 45.8888794, 9.9504791 45.8888841)",,
1117838075,Viale Gusmini,tertiary,,False,False,23.439999999999998,"LINESTRING (9.9517754 45.8890899, 9.9519508 45.8891364, 9.9520605 45.8891608)",,
1117838076,Viale Gusmini,tertiary,,False,True,103.342,"LINESTRING (9.9517754 45.8890899, 9.9514494 45.8890105, 9.9511781 45.8889577, 9.9509312 45.888918, 9.9504791 45.8888841)",,
40407904,Via Sant'Alessandro,unclassified,,True,False,127.707,"LINESTRING (9.9448397 45.8885573, 9.9448462 45.8884005, 9.9448537 45.8882188, 9.9450295 45.8875819, 9.9450633 45.8874597, 9.9450733 45.8874235)",,
133264940,Viale Gusmini,tertiary,,False,True,89.914,"LINESTRING (9.9448397 45.8885573, 9.9441355 45.8885434, 9.9436784 45.8885361)",,
"[929727113, 315799091]","['Viale Gusmini', 'Piazza IV Novembre']",tertiary,,False,False,64.893,"LINESTRING (9.9448397 45.8885573, 9.9448907 45.8885619, 9.9449038 45.8885634, 9.9451602 45.8885854, 9.9453615 45.8886078, 9.9454889 45.8886212, 9.9456692 45.8886417)",,
315799092,Via Angelo Maj,residential,,False,False,54.712,"LINESTRING (9.9448397 45.8885573, 9.9448372 45.8886222, 9.9448372 45.8886416, 9.9448324 45.8887013, 9.9448309 45.8887306, 9.944816 45.8890272, 9.9448149 45.889049)",,
120677156,Via Pietro Fassi,unclassified,,False,True,77.352,"LINESTRING (9.9537019 45.8894671, 9.9535198 45.8887831)",,
808445285,Via Vittorio Emanuele II,tertiary,,False,True,20.96,"LINESTRING (9.9537019 45.8894671, 9.9534382 45.8894242)",,
100153107,Via Sant'Alessandro,unclassified,,False,False,41.032,"LINESTRING (9.9452829 45.886664, 9.9453537 45.8862983)",,
40407905,Via Fantoni Andrea,unclassified,,False,False,60.275999999999996,"LINESTRING (9.9452829 45.886664, 9.945493 45.8866819, 9.9460559 45.8867298)",,
40407906,Via Nikolajewka,unclassified,,False,True,137.437,"LINESTRING (9.9454536 45.8859243, 9.9472163 45.8860732)",,
100153107,Via Sant'Alessandro,unclassified,,False,False,45.453,"LINESTRING (9.9454536 45.8859243, 9.945518 45.885518)",,
100153107,Via Sant'Alessandro,unclassified,,False,True,42.3,"LINESTRING (9.9454536 45.8859243, 9.9453537 45.8862983)",,
40407907,Via Pasquale Pozzi,residential,,False,True,129.299,"LINESTRING (9.9459241 45.8839662, 9.9475728 45.8841532)",,
100153107,Via Sant'Alessandro,unclassified,,False,False,34.251,"LINESTRING (9.9459241 45.8839662, 9.9459954 45.8836622)",,
100153107,Via Sant'Alessandro,unclassified,,False,True,58.058,"LINESTRING (9.9459241 45.8839662, 9.9457778 45.8844783)",,
99464954,,residential,,True,False,42.644,"LINESTRING (9.9493735 45.8870119, 9.9494537 45.8868749, 9.9494939 45.886641)",,
"[929727117, 715566311]",Via Fantoni Andrea,unclassified,,True,False,84.456,"LINESTRING (9.9493735 45.8870119, 9.9484113 45.8869301, 9.9482904 45.8869198)",,
40407906,Via Nikolajewka,unclassified,,False,False,182.538,"LINESTRING (9.9495578 45.886269, 9.9472163 45.8860732)",,
99464954,,residential,,True,False,52.745,"LINESTRING (9.9495578 45.886269, 9.949641 45.8857982)",,
40407907,Via Pasquale Pozzi,residential,,False,False,129.299,"LINESTRING (9.9475728 45.8841532, 9.9459241 45.8839662)",,
100153107,Via Sant'Alessandro,unclassified,,False,False,42.3,"LINESTRING (9.9453537 45.8862983, 9.9454536 45.8859243)",,
100153107,Via Sant'Alessandro,unclassified,,False,True,41.032,"LINESTRING (9.9453537 45.8862983, 9.9452829 45.886664)",,
329484345,Via Bono da Castione,residential,,False,False,141.585,"LINESTRING (9.9453537 45.8862983, 9.9450968 45.8862197, 9.9449645 45.8861706, 9.9448071 45.8861264, 9.9438562 45.8860971, 9.9438717 45.8859045)",,
315799093,Via Angelo Maj,residential,,False,False,21.534,"LINESTRING (9.9447823 45.8896946, 9.9449808 45.8898303)",,
315799092,Via Angelo Maj,residential,,False,True,71.832,"LINESTRING (9.9447823 45.8896946, 9.9447846 45.8896494, 9.9448149 45.889049)",,
"[136384341, 667828279]","['Via Guglielmo Marconi', 'Piazza Uccelli']",residential,,True,False,45.077000000000005,"LINESTRING (9.9450496 45.8898954, 9.9449841 45.8899443, 9.9448935 45.8900592, 9.9448493 45.890175, 9.9448566 45.8902625)",,
"[667828280, 907538631]",Piazza Uccelli,residential,,True,False,44.496,"LINESTRING (9.9450496 45.8898954, 9.9451097 45.8898873, 9.9451998 45.889898, 9.9455661 45.8899415, 9.9456165 45.8899377)",,
52674315,Via San Vincenzo De Paoli,residential,,False,False,300.39799999999997,"LINESTRING (9.949641 45.8857982, 9.9498272 45.8857757, 9.9527596 45.885998, 9.9534121 45.8860588, 9.9534951 45.8860499)",,
99464944,Via San Lucio,unclassified,,False,False,89.582,"LINESTRING (9.949641 45.8857982, 9.9496991 45.8855517, 9.9497986 45.8850002)",,
52674315,Via San Vincenzo De Paoli,residential,,False,True,13.704,"LINESTRING (9.9545217 45.8859069, 9.9543447 45.885904)",,
172865237,Via San Vincenzo De Paoli,residential,,True,False,19.471,"LINESTRING (9.9545217 45.8859069, 9.9546757 45.8858936, 9.9547717 45.8858876)",,
52674316,Via G. Bonomelli,residential,,True,False,275.942,"LINESTRING (9.9529095 45.8872308, 9.9525655 45.8872174, 9.9524022 45.8871998, 9.9516941 45.8872009, 9.9510018 45.8872272, 9.949535 45.8872207, 9.9493693 45.8871602)",,
25212869,Viale Venezia,tertiary,,False,False,38.923,"LINESTRING (9.9530037 45.8873974, 9.9534179 45.8871989)",,
25212869,Viale Venezia,tertiary,,False,True,262.686,"LINESTRING (9.9530037 45.8873974, 9.9520861 45.8878474, 9.950995 45.8883371, 9.9508093 45.8884316, 9.9507068 45.8885107, 9.9505781 45.8886412, 9.9504791 45.8888841)",,
52674316,Via G. Bonomelli,residential,,True,False,20.851,"LINESTRING (9.9530037 45.8873974, 9.9529861 45.887291, 9.9529095 45.8872308)",,
1117838069,Via Brescia,tertiary,,False,True,11.278,"LINESTRING (9.9556608 45.8847951, 9.9557364 45.8847084)",,
"[99464952, 1117838070]",,residential,,False,False,19.862,"LINESTRING (9.9556608 45.8847951, 9.9557178 45.8847952, 9.9559174 45.8847955)",,
172865233,Via Brescia,tertiary,,False,False,107.69999999999999,"LINESTRING (9.9556608 45.8847951, 9.9552532 45.8853045, 9.9550076 45.88565)",,
80718250,Via Dante Alighieri,unclassified,,True,False,69.114,"LINESTRING (9.9493004 45.8877799, 9.9493693 45.8871602)",,
99464935,Via Brescia,tertiary,,True,False,26.033,"LINESTRING (9.9550076 45.88565, 9.9550267 45.8858414, 9.9550298 45.8858836)",,
172865233,Via Brescia,tertiary,,False,True,107.69999999999999,"LINESTRING (9.9550076 45.88565, 9.9552532 45.8853045, 9.9556608 45.8847951)",,
99464941,Via Brigata Alpina Tridentina,residential,,False,True,94.439,"LINESTRING (9.9555252 45.885903, 9.955617 45.8850561)",,
"[1117838072, 1117838073]",Via P. Guizzetti,unclassified,,False,True,13.454,"LINESTRING (9.9555252 45.885903, 9.9554445 45.8859051, 9.9553515 45.8859075)",,
100153112,Via Tarcisio Pacati,unclassified,,False,True,20.8,"LINESTRING (9.9556601 45.8840327, 9.9557527 45.8842083)",,
99464933,Via Vincenzo Balduzzi,unclassified,,False,True,103.702,"LINESTRING (9.9556601 45.8840327, 9.9555805 45.8839727, 9.9555034 45.8839358, 9.9545239 45.8838055, 9.9543944 45.8837891)",,
120677156,Via Pietro Fassi,unclassified,,False,False,77.352,"LINESTRING (9.9535198 45.8887831, 9.9537019 45.8894671)",,
99464946,Via C.Fanzago,unclassified,,False,False,115.96000000000001,"LINESTRING (9.9535198 45.8887831, 9.9541858 45.8886619, 9.9549249 45.8884315)",,
"[1117838074, 99464946]",Via C.Fanzago,unclassified,,False,True,122.843,"LINESTRING (9.9535198 45.8887831, 9.9530497 45.8888558, 9.9526797 45.8889255, 9.9520874 45.8891159, 9.9520605 45.8891608)",,
99464941,Via Brigata Alpina Tridentina,residential,,False,False,94.439,"LINESTRING (9.955617 45.8850561, 9.9555252 45.885903)",,
99464939,,residential,,False,True,67.715,"LINESTRING (9.9465014 45.885063, 9.9456351 45.8849781)",,
80718250,Via Dante Alighieri,unclassified,,True,False,16.493,"LINESTRING (9.9493693 45.8871602, 9.9493735 45.8870119)",,
