osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,junction,access,tunnel,bridge
917109817,2,Circonvallazione Dante Alighieri,secondary,False,True,139.224,"LINESTRING (11.1912281 44.6397923, 11.1896899 44.6404004)",,,,,
24455465,2,Circonvallazione Italia,secondary,False,False,97.643,"LINESTRING (11.1912281 44.6397923, 11.1914695 44.6396552, 11.1915689 44.6395922, 11.1916185 44.6395492, 11.1916466 44.6395034, 11.1916549 44.6394701, 11.1916595 44.639437, 11.1916527 44.6393979, 11.1916339 44.6393613, 11.191409 44.6390928)",,,,,
23528592,2,Via Modena,secondary,False,False,79.796,"LINESTRING (11.1844857 44.6411136, 11.1835634 44.641404)",,,,,
23570958,,Via Guardia Nazionale,residential,False,False,33.725,"LINESTRING (11.1844857 44.6411136, 11.1848544 44.6409614)",,,,,
23570961,2,Circonvallazione Liberazione,secondary,False,False,61.408,"LINESTRING (11.1844857 44.6411136, 11.1848875 44.6415861)",,,,,
23570961,2,Circonvallazione Liberazione,secondary,False,True,60.892,"LINESTRING (11.1844857 44.6411136, 11.1841132 44.6406344)",,,,,
23550376,2,Circonvallazione Vittorio Veneto,secondary,False,True,43.903,"LINESTRING (11.1836454 44.6382583, 11.1840484 44.6379869)",50,,,,
23550376,2,Circonvallazione Vittorio Veneto,secondary,False,False,70.11,"LINESTRING (11.1836454 44.6382583, 11.1836296 44.6382699, 11.1830276 44.6387103)",50,,,,
23570960,,Via Giuseppe Mazzini,residential,True,False,47.615,"LINESTRING (11.1854686 44.638648, 11.1850105 44.6389257)",,,,,
93829844,,Via Giuseppe Mazzini,residential,True,False,54.078,"LINESTRING (11.1854686 44.638648, 11.1856782 44.6381851)",,,,,
207357637,,Via Giacomo Matteotti,residential,True,False,90.835,"LINESTRING (11.1854686 44.638648, 11.1856519 44.6388373, 11.1860995 44.6393304)",,,,,
23570959,,Via Quattro Novembre,residential,True,False,24.176,"LINESTRING (11.1855896 44.6399263, 11.1857462 44.640113)",,,,,
23570958,,Via Guardia Nazionale,residential,False,False,50.797,"LINESTRING (11.1860607 44.6404878, 11.1866256 44.6402707)",,,,,
23570958,,Via Guardia Nazionale,residential,False,True,70.377,"LINESTRING (11.1860607 44.6404878, 11.1852819 44.6407936)",,,,,
93829845,,Via Quattro Novembre,residential,True,False,60.425,"LINESTRING (11.1860607 44.6404878, 11.1864357 44.6409612)",,,,,
387702320,,Via Quattro Novembre,residential,False,True,48.539,"LINESTRING (11.1860607 44.6404878, 11.1857462 44.640113)",,,,,
23570958,,Via Guardia Nazionale,residential,False,False,46.519,"LINESTRING (11.1866256 44.6402707, 11.1870364 44.6399714)",,,,,
23570958,,Via Guardia Nazionale,residential,False,True,50.797,"LINESTRING (11.1866256 44.6402707, 11.1860607 44.6404878)",,,,,
206878218,,Via Rocco Stefani,residential,False,True,62.454,"LINESTRING (11.1866256 44.6402707, 11.1871763 44.6406731)",,,,,
"[93829842, 206878221]",,"['Via Venti Settembre', 'Via Rocco Stefani']",residential,True,False,90.66,"LINESTRING (11.1866256 44.6402707, 11.1861217 44.6399325, 11.1857462 44.640113)",,,,,
23570958,,Via Guardia Nazionale,residential,False,True,46.519,"LINESTRING (11.1870364 44.6399714, 11.1866256 44.6402707)",,,,,
206878217,,Via Giambattista Gornia,residential,True,False,75.5,"LINESTRING (11.1870364 44.6399714, 11.1875652 44.6405366)",,,,,
23570954,,Via Giambattista Gornia,residential,True,False,102.845,"LINESTRING (11.1870364 44.6399714, 11.1869317 44.6399052, 11.1866402 44.6397039, 11.1860995 44.6393304)",,,,,
118183968,,Via Antonio Gramsci,residential,False,False,110.164,"LINESTRING (11.1870364 44.6399714, 11.1878617 44.6397628, 11.1883232 44.6395977)",,,,,
23570955,,Via Roma,residential,True,False,42.651,"LINESTRING (11.1860995 44.6393304, 11.1856619 44.6395544)",,,,,
38199373,,Via Roma,unclassified,False,False,58.068,"LINESTRING (11.1860995 44.6393304, 11.1865562 44.639061, 11.1866645 44.6389971)",,,,,
23550376,2,Circonvallazione Vittorio Veneto,secondary,False,False,51.448,"LINESTRING (11.1846688 44.6374999, 11.1842411 44.6378484)",50,,,,
23550376,2,Circonvallazione Vittorio Veneto,secondary,False,True,78.291,"LINESTRING (11.1846688 44.6374999, 11.1847258 44.6374613, 11.1851203 44.6371969, 11.1852322 44.6371237, 11.1853911 44.6370187)",50,,,,
207357793,,Via Casagrande,residential,True,False,37.344,"LINESTRING (11.1846688 44.6374999, 11.184734 44.6375495, 11.1847504 44.637562, 11.1849913 44.6377451)",,,,,
23550376,2,Circonvallazione Vittorio Veneto,secondary,False,False,22.142,"LINESTRING (11.1855963 44.6368833, 11.1853911 44.6370187)",50,,,,
23550376,2,Circonvallazione Vittorio Veneto,secondary,False,True,20.224,"LINESTRING (11.1855963 44.6368833, 11.1858047 44.636778)",50,,,,
23550362,,Via Castagnolo,residential,False,False,243.129,"LINESTRING (11.1855963 44.6368833, 11.1849432 44.6360171, 11.1845117 44.6355445, 11.1842929 44.6353048, 11.1839995 44.6350188)",,,,,
23571268,,Piazza Alberto Bergamini,residential,False,False,43.247,"LINESTRING (11.1857074 44.6355907, 11.1861922 44.6354111)",,,,,
23586725,,Via della Pace,residential,False,True,16.862,"LINESTRING (11.1857074 44.6355907, 11.185603 44.6354585)",,,,,
23586725,,Via della Pace,residential,False,False,117.505,"LINESTRING (11.1857074 44.6355907, 11.1857495 44.635647, 11.186405 44.6365236)",,,,,
23571266,2,Via Cappuccini,secondary,False,True,117.962,"LINESTRING (11.1865629 44.6352738, 11.1872431 44.6362178)",,,,,
23571268,,Piazza Alberto Bergamini,residential,False,True,33.067,"LINESTRING (11.1865629 44.6352738, 11.1861922 44.6354111)",,,,,
23571266,2,Via Cappuccini,secondary,False,False,126.329,"LINESTRING (11.1865629 44.6352738, 11.1863114 44.6349166, 11.1858476 44.6342581)",,,,,
117882586,,Via del Caravaggio,residential,False,False,36.591,"LINESTRING (11.191949 44.6360807, 11.1921878 44.6363625)",,,,,
244428030,,Via Giorgio Morandi,residential,False,True,74.51,"LINESTRING (11.191949 44.6360807, 11.1927515 44.6357301)",,,,,
207354538,,Via Muzzinello,residential,False,False,207.49599999999998,"LINESTRING (11.191949 44.6360807, 11.1919254 44.6360532, 11.1916648 44.635749, 11.1915106 44.6358272, 11.1913381 44.6359148, 11.1911677 44.6360013, 11.1909954 44.6360887, 11.1908303 44.6361725, 11.1901451 44.6365202, 11.1899742 44.6366069)",,,,,
24455465,2,Circonvallazione Italia,secondary,False,False,30.7,"LINESTRING (11.1894753 44.63686, 11.1892654 44.6366278)",,,,,
207354538,,Via Muzzinello,residential,False,True,48.48,"LINESTRING (11.1894753 44.63686, 11.1899742 44.6366069)",,,,,
24455465,2,Circonvallazione Italia,secondary,False,True,94.745,"LINESTRING (11.1894753 44.63686, 11.1895784 44.6369833, 11.1900877 44.6375922)",,,,,
"[23570955, 23570959]",,"['Via Roma', 'Via Quattro Novembre']",residential,True,False,57.181,"LINESTRING (11.1856619 44.6395544, 11.1853886 44.6396867, 11.1855896 44.6399263)",,,,,
387702323,,Viale Biagio Pupini,residential,False,False,86.853,"LINESTRING (11.1856619 44.6395544, 11.1855548 44.639451, 11.1850105 44.6389257)",,,,,
23570957,,Via Giordano Bruno,residential,True,False,25.649,"LINESTRING (11.184327 44.638243, 11.1845411 44.6380698)",,,,,
387702314,,Via Fossato,residential,True,False,97.565,"LINESTRING (11.1845411 44.6380698, 11.1854686 44.638648)",,,,,
24594225,,Via Fossato,residential,False,True,34.198,"LINESTRING (11.1845411 44.6380698, 11.1842874 44.6378826, 11.1842411 44.6378484)",,,,,
94108202,,Via Casagrande,residential,True,False,73.127,"LINESTRING (11.1856782 44.6381851, 11.1849913 44.6377451)",,,,,
296141202,,Corso Italia,residential,True,False,43.313,"LINESTRING (11.1861529 44.6376091, 11.1865292 44.637892)",,,,,
502630886,,Via Giuseppe Mazzini,residential,True,False,39.491,"LINESTRING (11.1861529 44.6376091, 11.1858632 44.6378983)",,,,,
23571258,,Via Pellegrini,residential,True,False,119.069,"LINESTRING (11.1865292 44.637892, 11.1868086 44.6377717, 11.1872596 44.6376368, 11.187883 44.6374279)",,,,,
23571130,1,Piazza Giuseppe Garibaldi,unclassified,True,False,18.629,"LINESTRING (11.1880246 44.6377308, 11.1879754 44.6377719, 11.1879292 44.6377884, 11.1878973 44.6377932, 11.1878414 44.6377903, 11.1878234 44.6377855)",,roundabout,,,
"[1015326051, 27039062]",,"['Piazza Giuseppe Garibaldi', 'Via Giulio Cesare Croce']",residential,False,False,30.739,"LINESTRING (11.1880246 44.6377308, 11.1881954 44.6376304, 11.1883034 44.637721)",,,,,
23571131,,Piazza Enrico Sassoli,residential,False,True,23.612,"LINESTRING (11.1881129 44.6372145, 11.1879337 44.6373843)",,,,,
94156109,,Vicolo Quartirolo,residential,True,False,21.913,"LINESTRING (11.1881129 44.6372145, 11.187954 44.6370531)",,,,,
94108145,,Parco Raffaele Pettazzoni,residential,False,True,28.220999999999997,"LINESTRING (11.1881129 44.6372145, 11.1881857 44.6371734, 11.1883901 44.6370548)",,,,,
27039069,,Piazza Enrico Sassoli,residential,False,False,9.178,"LINESTRING (11.187954 44.6370531, 11.1878401 44.6370687)",,,,,
94156109,,Vicolo Quartirolo,residential,True,False,66.124,"LINESTRING (11.187954 44.6370531, 11.1877211 44.6368278, 11.1874788 44.6365642)",,,,,
23550376,2,Circonvallazione Vittorio Veneto,secondary,False,False,74.524,"LINESTRING (11.1872431 44.6362178, 11.186405 44.6365236)",50,,,,
23550376,2,Circonvallazione Vittorio Veneto,secondary,False,True,75.752,"LINESTRING (11.1872431 44.6362178, 11.1881005 44.6359147)",50,,,,
23571266,2,Via Cappuccini,secondary,False,False,117.962,"LINESTRING (11.1872431 44.6362178, 11.1865629 44.6352738)",,,,,
207357180,,Vicolo Quartirolo,residential,False,True,42.795,"LINESTRING (11.1872431 44.6362178, 11.1874788 44.6365642)",,,,,
23571130,1,Piazza Giuseppe Garibaldi,unclassified,True,False,15.524000000000001,"LINESTRING (11.187808 44.6375754, 11.1878646 44.6375647, 11.1879251 44.6375686, 11.1879918 44.6375958)",,roundabout,,,
94108182,,Piazza Enrico Sassoli,residential,False,False,17.639,"LINESTRING (11.187808 44.6375754, 11.1878386 44.6375429, 11.1878554 44.6375125, 11.187883 44.6374279)",,,,,
23571130,1,Piazza Giuseppe Garibaldi,unclassified,True,False,16.249000000000002,"LINESTRING (11.1879918 44.6375958, 11.1880218 44.6376234, 11.1880374 44.637652, 11.1880409 44.6376918, 11.1880246 44.6377308)",,roundabout,,,
23571131,,Piazza Enrico Sassoli,residential,False,False,24.25,"LINESTRING (11.1879918 44.6375958, 11.1879516 44.6375277, 11.1879424 44.6374951, 11.1879337 44.6373843)",,,,,
94108143,,Via Giordano Bruno,residential,True,False,49.81,"LINESTRING (11.1856808 44.6372477, 11.1852387 44.6375666)",,,,,
296141202,,Corso Italia,residential,True,False,56.236,"LINESTRING (11.1856808 44.6372477, 11.185831 44.6372032, 11.1860941 44.6375453)",,,,,
23550376,2,Circonvallazione Vittorio Veneto,secondary,False,True,22.142,"LINESTRING (11.1853911 44.6370187, 11.1855963 44.6368833)",50,,,,
296141202,,Corso Italia,residential,True,False,34.261,"LINESTRING (11.1853911 44.6370187, 11.1856808 44.6372477)",,,,,
23550376,2,Circonvallazione Vittorio Veneto,secondary,False,False,78.291,"LINESTRING (11.1853911 44.6370187, 11.1852322 44.6371237, 11.1851203 44.6371969, 11.1847258 44.6374613, 11.1846688 44.6374999)",50,,,,
23550376,2,Circonvallazione Vittorio Veneto,secondary,False,True,74.524,"LINESTRING (11.186405 44.6365236, 11.1872431 44.6362178)",50,,,,
23550376,2,Circonvallazione Vittorio Veneto,secondary,False,False,55.301,"LINESTRING (11.186405 44.6365236, 11.1862244 44.6365942, 11.1860844 44.6366527, 11.1858047 44.636778)",50,,,,
23586725,,Via della Pace,residential,False,True,117.505,"LINESTRING (11.186405 44.6365236, 11.1857495 44.635647, 11.1857074 44.6355907)",,,,,
23586725,,Via della Pace,residential,False,False,16.862,"LINESTRING (11.185603 44.6354585, 11.1857074 44.6355907)",,,,,
23586725,,Via della Pace,residential,False,True,106.84899999999999,"LINESTRING (11.185603 44.6354585, 11.1855531 44.6353972, 11.1849638 44.6346121)",,,,,
23586726,,Piazza Alberto Bergamini,residential,False,False,60.637,"LINESTRING (11.185603 44.6354585, 11.1857539 44.6354027, 11.1858834 44.6353547, 11.1860939 44.6352767, 11.1861236 44.6353172, 11.1861922 44.6354111)",,,,,
23571268,,Piazza Alberto Bergamini,residential,False,False,33.067,"LINESTRING (11.1861922 44.6354111, 11.1865629 44.6352738)",,,,,
23571268,,Piazza Alberto Bergamini,residential,False,True,43.247,"LINESTRING (11.1861922 44.6354111, 11.1857074 44.6355907)",,,,,
23586726,,Piazza Alberto Bergamini,residential,False,True,60.637,"LINESTRING (11.1861922 44.6354111, 11.1861236 44.6353172, 11.1860939 44.6352767, 11.1858834 44.6353547, 11.1857539 44.6354027, 11.185603 44.6354585)",,,,,
25049708,2,Viale Marco Minghetti,tertiary,False,False,39.656,"LINESTRING (11.1887364 44.6423951, 11.1889574 44.6427152)",,,,,
25049708,2,Viale Marco Minghetti,tertiary,False,True,97.263,"LINESTRING (11.1887364 44.6423951, 11.1883086 44.6417438, 11.1882326 44.6415977)",,,,,
23698804,,Via Osvaldo Piacentini,residential,True,False,83.107,"LINESTRING (11.1877701 44.6426882, 11.1887364 44.6423951)",,,,,
24455464,2,Circonvallazione Dante Alighieri,secondary,False,False,18.763,"LINESTRING (11.1859618 44.6422433, 11.1861606 44.6421513)",,,,,
24455464,2,Circonvallazione Dante Alighieri,secondary,False,True,26.024,"LINESTRING (11.1859618 44.6422433, 11.1856866 44.6423715)",,,,,
203913090,,Via Gaetano Donizetti,residential,False,True,26.682,"LINESTRING (11.1818183 44.6394431, 11.1819672 44.6396584)",,,,,
206867835,,Via Gaetano Donizetti,residential,False,False,60.667,"LINESTRING (11.1818183 44.6394431, 11.182508 44.6392047)",,,,,
206867835,,Via Gaetano Donizetti,residential,False,True,49.861,"LINESTRING (11.1818183 44.6394431, 11.1812515 44.6396391)",,,,,
203913090,,Via Gaetano Donizetti,residential,False,False,91.071,"LINESTRING (11.1818183 44.6394431, 11.1814862 44.6389627, 11.1813102 44.6387082)",,,,,
206867835,,Via Gaetano Donizetti,residential,False,False,32.337,"LINESTRING (11.182508 44.6392047, 11.1828756 44.6390776)",,,,,
206867835,,Via Gaetano Donizetti,residential,False,True,60.667,"LINESTRING (11.182508 44.6392047, 11.1818183 44.6394431)",,,,,
24433659,,Via Pietro Mascagni,residential,False,False,127.318,"LINESTRING (11.182508 44.6392047, 11.1818197 44.6382072, 11.1817988 44.6381769)",,,,,
24433659,,Via Pietro Mascagni,residential,False,True,127.318,"LINESTRING (11.1817988 44.6381769, 11.1818197 44.6382072, 11.182508 44.6392047)",,,,,
24466779,,Via Carbonara,residential,True,False,160.394,"LINESTRING (11.1817988 44.6381769, 11.1822934 44.6380102, 11.1826004 44.637923, 11.1827752 44.6379557, 11.1830397 44.6380509, 11.1831889 44.638102, 11.183594 44.6382407, 11.1836454 44.6382583)",,,,,
206878221,,Via Venti Settembre,residential,True,False,108.284,"LINESTRING (11.1857462 44.640113, 11.1845694 44.6406102)",,,,,
387702320,,Via Quattro Novembre,residential,False,False,48.539,"LINESTRING (11.1857462 44.640113, 11.1860607 44.6404878)",,,,,
24455463,,Via Pio nono,residential,True,False,45.094,"LINESTRING (11.1845694 44.6406102, 11.1848544 44.6409614)",,,,,
24455463,,Via Pio nono,residential,True,False,95.505,"LINESTRING (11.1830276 44.6387103, 11.1836312 44.6394541)",,,,,
"[23550376, 23570961]",2,"['Circonvallazione Vittorio Veneto', 'Circonvallazione Liberazione']",secondary,False,False,47.171,"LINESTRING (11.1830276 44.6387103, 11.1828834 44.6388123, 11.1828318 44.6388859, 11.1828257 44.638962, 11.1828441 44.6390141, 11.1828756 44.6390776)",50,,,,
23550376,2,Circonvallazione Vittorio Veneto,secondary,False,True,70.11,"LINESTRING (11.1830276 44.6387103, 11.1836296 44.6382699, 11.1836454 44.6382583)",50,,,,
206867835,,Via Gaetano Donizetti,residential,False,True,32.337,"LINESTRING (11.1828756 44.6390776, 11.182508 44.6392047)",,,,,
23570961,2,Circonvallazione Liberazione,secondary,False,False,70.754,"LINESTRING (11.1828756 44.6390776, 11.183069 44.6393219, 11.1831807 44.6394629, 11.1833145 44.639632)",,,,,
"[23550376, 23570961]",2,"['Circonvallazione Vittorio Veneto', 'Circonvallazione Liberazione']",secondary,False,True,47.17100000000001,"LINESTRING (11.1828756 44.6390776, 11.1828441 44.6390141, 11.1828257 44.638962, 11.1828318 44.6388859, 11.1828834 44.6388123, 11.1830276 44.6387103)",50,,,,
23570958,,Via Guardia Nazionale,residential,False,False,38.628,"LINESTRING (11.1848544 44.6409614, 11.1852819 44.6407936)",,,,,
23570958,,Via Guardia Nazionale,residential,False,True,33.725,"LINESTRING (11.1848544 44.6409614, 11.1844857 44.6411136)",,,,,
24466774,2,Via Castelfranco,tertiary,False,False,34.023,"LINESTRING (11.181261 44.636497, 11.1816249 44.63666)",,,,,
23550376,2,Circonvallazione Vittorio Veneto,secondary,False,False,43.903,"LINESTRING (11.1840484 44.6379869, 11.1836454 44.6382583)",50,,,,
23550376,2,Circonvallazione Vittorio Veneto,secondary,False,True,21.671,"LINESTRING (11.1840484 44.6379869, 11.184104 44.637947, 11.1842411 44.6378484)",50,,,,
24466778,,Viale Biagio Pupini,residential,True,False,36.011,"LINESTRING (11.1840484 44.6379869, 11.18409 44.6380252, 11.184327 44.638243)",,,no,,
23550376,2,Circonvallazione Vittorio Veneto,secondary,False,True,51.448,"LINESTRING (11.1842411 44.6378484, 11.1846688 44.6374999)",50,,,,
23550376,2,Circonvallazione Vittorio Veneto,secondary,False,False,21.671,"LINESTRING (11.1842411 44.6378484, 11.184104 44.637947, 11.1840484 44.6379869)",50,,,,
24466774,2,Via Castelfranco,tertiary,False,True,245.586,"LINESTRING (11.1842411 44.6378484, 11.1832761 44.6374059, 11.1816249 44.63666)",,,,,
