osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,tunnel,maxspeed,junction
396572592,True,Via Croce,residential,False,116.632,,,"LINESTRING (14.4814643 40.7727114, 14.4804314 40.7734102)",,,
97334226,False,Via Grotta,tertiary,True,69.352,2,SP377,"LINESTRING (14.4814643 40.7727114, 14.4818593 40.7725175, 14.481887 40.7725039, 14.4819303 40.7724827, 14.4819845 40.7724561, 14.4820221 40.7724376, 14.4821674 40.772389)",,,
1180002258,True,Via Giovanni della Rocca,tertiary,False,262.682,,,"LINESTRING (14.4814643 40.7727114, 14.4800648 40.7720261, 14.4787009 40.7716471)",,,
81341341,False,Via Carlo Giordano,secondary,True,221.996,2,,"LINESTRING (14.4821674 40.772389, 14.4804884 40.7715466, 14.4800838 40.7713326, 14.4799958 40.7712615)",,,
97334226,False,Via Grotta,tertiary,False,69.352,2,SP377,"LINESTRING (14.4821674 40.772389, 14.4820221 40.7724376, 14.4819845 40.7724561, 14.4819303 40.7724827, 14.481887 40.7725039, 14.4818593 40.7725175, 14.4814643 40.7727114)",,,
1180002086,True,Via Giovanni della Rocca,tertiary,False,56.999,1,,"LINESTRING (14.4787009 40.7716471, 14.4780396 40.7715378)",,,
1180002086,True,Via Giovanni della Rocca,tertiary,False,22.847,1,,"LINESTRING (14.4776968 40.7714811, 14.4774257 40.7714731)",,,
82202170,False,Via Promiscua,tertiary,True,4.188,,SP281,"LINESTRING (14.4717495 40.7783934, 14.4717281 40.7784274)",,,
82202170,False,Via Promiscua,tertiary,False,297.18399999999997,,SP281,"LINESTRING (14.4717495 40.7783934, 14.4718825 40.7781206, 14.47196 40.7777262, 14.472162 40.7768441, 14.4721996 40.7766797, 14.4722981 40.7762281, 14.4724488 40.7758775, 14.4724955 40.7757898)",,,
133305987,True,Via Sottotenente Ernesto Cirillo,residential,False,39.339,,,"LINESTRING (14.4769335 40.7748382, 14.4764693 40.7748781)",,,
400161125,False,Vico Pasquale Vangone,residential,False,149.886,,,"LINESTRING (14.4769335 40.7748382, 14.4768333 40.7752236, 14.47668 40.7757615, 14.4766286 40.7759294, 14.4765586 40.7761558)",,,
133305987,True,Via Sottotenente Ernesto Cirillo,residential,False,74.504,,,"LINESTRING (14.4784034 40.7749519, 14.4775232 40.7748838)",,,
"[1180007016, 1180007138, 134656432, 321827518]",False,"['Via Luigi Oliva', 'Via Sottotentente Ernesto Cirillo']",residential,True,629.4680000000001,,,"LINESTRING (14.4784034 40.7749519, 14.4783832 40.7751952, 14.4783596 40.7754801, 14.4784132 40.7776412, 14.4785752 40.7777306, 14.4786778 40.777736, 14.4787791 40.7777387, 14.478904 40.7776559, 14.4791224 40.7775112, 14.479411 40.7773569, 14.4808119 40.7756018)",,,
440710548,False,Via Vittorio Emanuele,residential,True,16.034,,,"LINESTRING (14.4753347 40.7700323, 14.4752176 40.7699186)",,,
"[387337345, 287028741, 134655457]",True,"['Via Matteo della Corte', 'Via del Popolo', 'Piazza Vargas']",residential,False,240.405,,,"LINESTRING (14.4753347 40.7700323, 14.4752077 40.7701729, 14.4751129 40.7703826, 14.4770675 40.7706457, 14.4770057 40.7709081)",,,
287028450,True,Via Vittorio Emanuele,residential,False,95.37899999999999,,,"LINESTRING (14.4748008 40.7707057, 14.4748865 40.770375, 14.4752176 40.7699186)",,,
134656433,True,Via Tenente Angelo Cirillo,residential,False,53.37,,,"LINESTRING (14.4768766 40.7714568, 14.4767623 40.7719289)",,,
1180002086,True,Via Giovanni della Rocca,tertiary,False,95.158,1,,"LINESTRING (14.4768766 40.7714568, 14.4763623 40.7714415, 14.4757541 40.7713709)",,,
134656430,True,Via Vittorio Emanuele,residential,False,57.478,,,"LINESTRING (14.4747098 40.771218, 14.4748008 40.7707057)",,,
81341325,True,Via Giovanni della Rocca,tertiary,False,56.914,,,"LINESTRING (14.4747098 40.771218, 14.4745045 40.7711542, 14.4743593 40.7710875, 14.4741807 40.7710055, 14.474123 40.7709689)",,,
134655460,True,Via Vittorio Emanuele,residential,False,154.585,,,"LINESTRING (14.4735516 40.7751657, 14.4739593 40.7738102)",,,
387335233,False,Via Sottotenente Ernesto Cirillo,residential,False,30.664,,,"LINESTRING (14.4735516 40.7751657, 14.4731903 40.7752002)",,,
134656427,True,Via Giuseppe Garibaldi,residential,False,78.525,,,"LINESTRING (14.4763889 40.7734332, 14.4772967 40.7735947)",,,
134656433,True,Via Tenente Angelo Cirillo,residential,False,39.683,,,"LINESTRING (14.4763889 40.7734332, 14.476288 40.7737818)",,,
1179914922,True,Via Sottotenente Ernesto Cirillo,residential,False,37.093,,,"LINESTRING (14.4760041 40.7749452, 14.4755655 40.7749762)",,,
134655460,True,Via Vittorio Emanuele,residential,False,70.127,,,"LINESTRING (14.4743524 40.7729517, 14.4745191 40.7723338)",,,
134656427,True,Via Giuseppe Garibaldi,residential,False,106.686,,,"LINESTRING (14.4743524 40.7729517, 14.4755565 40.7732501)",,,
134655460,True,Via Vittorio Emanuele,residential,False,27.575,,,"LINESTRING (14.4745191 40.7723338, 14.4745235 40.772296, 14.4745272 40.7721641, 14.4745421 40.7720868)",,,
230570800,True,Via Croce,residential,False,73.696,,,"LINESTRING (14.4796042 40.773998, 14.4790003 40.7744777)",,,
134656431,True,Via Amedeo,residential,False,81.885,,,"LINESTRING (14.4765805 40.7726738, 14.47563 40.7725184)",,,
134656433,True,Via Tenente Angelo Cirillo,residential,False,85.969,,,"LINESTRING (14.4765805 40.7726738, 14.4763889 40.7734332)",,,
134656453,False,Via Settetermini,residential,True,134.484,,,"LINESTRING (14.4785105 40.7706011, 14.4797499 40.7711802, 14.4798852 40.7712094)",,,
560308033,True,Via Settetermini,residential,False,61.226,,,"LINESTRING (14.4785105 40.7706011, 14.478376 40.7707009, 14.478076 40.7710398)",,,
134655457,True,Via del Popolo,residential,False,10.161,,,"LINESTRING (14.4770057 40.7709081, 14.4769827 40.7709978)",,,
134656452,True,Via Giuseppe Zurlo,residential,False,91.313,,,"LINESTRING (14.478076 40.7710398, 14.4770057 40.7709081)",,,
560308033,True,Via Settetermini,residential,False,58.546,,,"LINESTRING (14.478076 40.7710398, 14.4776968 40.7714811)",,,
198335283,False,Via barone Massa,residential,True,9.407,,,"LINESTRING (14.4743335 40.778131, 14.4742247 40.7781502)",,,
387336133,True,Via Barone Massa,residential,False,61.781,,,"LINESTRING (14.4748908 40.7777696, 14.4743335 40.778131)",,,
"[198335280, 387336134]",True,"['Via Barone Massa', 'Via Enrico Messalli']",residential,False,268.51,,,"LINESTRING (14.4748908 40.7777696, 14.4759223 40.7770034, 14.4759569 40.7769425, 14.4761438 40.7756962)",,,
387335233,False,Via Sottotenente Ernesto Cirillo,residential,True,30.664,,,"LINESTRING (14.4731903 40.7752002, 14.4735516 40.7751657)",,,
387335234,True,Via Sottotenente Ernesto Cirillo,residential,False,36.607,,,"LINESTRING (14.4731903 40.7752002, 14.4727574 40.7752304)",,,
198335279,True,Via Giacomo Matteotti,residential,False,51.028,,,"LINESTRING (14.4742611 40.7758216, 14.4748651 40.7758588)",,,
"[198335281, 1180004630]",True,Via Giacomo Matteotti,residential,False,116.465,,,"LINESTRING (14.4742611 40.7758216, 14.4731353 40.77574, 14.4731547 40.7755496)",,,
