osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,junction,bridge
45236900,False,Via Repubblica,unclassified,False,34.761,,,,"LINESTRING (12.6945358 43.9746674, 12.6942699 43.9744202)",,
45236900,False,Via Repubblica,unclassified,True,61.098,,,,"LINESTRING (12.6945358 43.9746674, 12.6949933 43.9751073)",,
688042977,False,Via Adriatica,primary,False,160.391,2,SS16,50,"LINESTRING (12.6945358 43.9746674, 12.6961605 43.9738227)",,
688042977,False,Via Adriatica,primary,True,160.391,2,SS16,50,"LINESTRING (12.6961605 43.9738227, 12.6945358 43.9746674)",,
1144640248,False,Via Carro,tertiary,False,37.512,,,,"LINESTRING (12.6961605 43.9738227, 12.6959513 43.9735208)",,
1144640248,False,Via Carro,tertiary,True,37.512,,,,"LINESTRING (12.6959513 43.9735208, 12.6961605 43.9738227)",,
41207665,False,Via Giovanni Pascoli,unclassified,True,88.557,,,,"LINESTRING (12.7021453 43.9788992, 12.7015259 43.9782392)",,
41207666,False,Via Francesco Petrarca,unclassified,False,83.743,,,,"LINESTRING (12.7028688 43.9785185, 12.7022943 43.977889)",,
41207666,False,Via Francesco Petrarca,unclassified,False,57.763,,,,"LINESTRING (12.7014472 43.9769841, 12.7010606 43.9765454)",,
41207666,False,Via Francesco Petrarca,unclassified,True,121.322,,,,"LINESTRING (12.7014472 43.9769841, 12.7022943 43.977889)",,
48019111,False,Via Dante Alighieri,unclassified,False,72.069,,,,"LINESTRING (12.7014472 43.9769841, 12.7011784 43.9771044, 12.7006823 43.9773263)",,
41207665,False,Via Giovanni Pascoli,unclassified,False,121.905,,,,"LINESTRING (12.7006823 43.9773263, 12.7015259 43.9782392)",,
48019111,False,Via Dante Alighieri,unclassified,False,72.32,,,,"LINESTRING (12.7006823 43.9773263, 12.6999192 43.9776748)",,
48019111,False,Via Dante Alighieri,unclassified,True,72.069,,,,"LINESTRING (12.7006823 43.9773263, 12.7011784 43.9771044, 12.7014472 43.9769841)",,
35301406,True,Viale della Stazione,tertiary,False,14.465,,,,"LINESTRING (12.6944635 43.9801393, 12.6944664 43.9801577, 12.6944593 43.9801756, 12.6944431 43.9801901, 12.6944204 43.980199, 12.6943947 43.980201, 12.69437 43.9801957, 12.6943499 43.980184)",roundabout,
1101041832,False,Via Romagna,unclassified,True,26.065,,,,"LINESTRING (12.6944635 43.9801393, 12.6945533 43.980115, 12.6947469 43.9800259)",,
813656201,True,Via Liguria,unclassified,False,11.017,,,,"LINESTRING (12.6954109 43.9796747, 12.6953463 43.9795872)",,
1101041830,True,,unclassified,False,7.2989999999999995,,,,"LINESTRING (12.6954109 43.9796747, 12.6954259 43.9796556, 12.6954466 43.9796397, 12.695472 43.9796276)",roundabout,
