osmid,oneway,name,highway,reversed,length,maxspeed,geometry,ref,junction
604226905,True,Via Misericordia,unclassified,False,30.428,,"LINESTRING (14.2996111 41.0307132, 14.2999738 41.0307181)",,
604226906,False,Viale de Felice,tertiary,False,33.919,30,"LINESTRING (14.2996111 41.0307132, 14.2995919 41.0310179)",,
604226908,False,Viale della Vittoria,tertiary,True,69.088,30,"LINESTRING (14.2996111 41.0307132, 14.2996376 41.0300922)",,
67113123,False,Via Luigi Carbone,unclassified,True,200.07999999999998,,"LINESTRING (14.2996111 41.0307132, 14.298357 41.0307066, 14.297226 41.0306928)",,
599655492,False,Via Giovan Battista Novelli,tertiary,True,343.519,40,"LINESTRING (14.2994642 41.0371062, 14.3035596 41.0371447)",SP335,
1020643785,False,Via Roma,tertiary,True,105.893,30,"LINESTRING (14.2994642 41.0371062, 14.2996082 41.0361601)",,
599655492,False,Via Giovan Battista Novelli,tertiary,False,127.52700000000002,40,"LINESTRING (14.2994642 41.0371062, 14.2990544 41.0371313, 14.2979459 41.0370989)",SP335,
67113123,False,Via Luigi Carbone,unclassified,False,20.187,,"LINESTRING (14.293884 41.0307639, 14.2941158 41.0307151)",,
67113123,False,Via Luigi Carbone,unclassified,True,37.562,,"LINESTRING (14.293884 41.0307639, 14.2934362 41.0307656)",,
131411432,False,Via San Michele,unclassified,False,20.639,,"LINESTRING (14.293884 41.0307639, 14.2941233 41.0308071)",,
67113123,False,Via Luigi Carbone,unclassified,False,88.412,,"LINESTRING (14.2961732 41.0306545, 14.297226 41.0306928)",,
67113123,False,Via Luigi Carbone,unclassified,True,53.719,,"LINESTRING (14.2961732 41.0306545, 14.2955329 41.0306637)",,
131411458,False,Via Michele Lener,residential,False,115.144,,"LINESTRING (14.2961732 41.0306545, 14.2961661 41.03169)",,
131411458,False,Via Michele Lener,residential,True,24.893,,"LINESTRING (14.2961732 41.0306545, 14.2961617 41.0304308)",,
67113740,False,Via Domenico Santoro,unclassified,False,42.293,,"LINESTRING (14.2996474 41.0346451, 14.2991442 41.0346694)",,
1020643785,False,Via Roma,tertiary,False,25.519,30,"LINESTRING (14.2996474 41.0346451, 14.2996884 41.0348725)",,
1020643785,False,Via Roma,tertiary,True,36.315,30,"LINESTRING (14.2996474 41.0346451, 14.2996576 41.0343186)",,
604226906,False,Viale de Felice,tertiary,True,18.424,30,"LINESTRING (14.2995814 41.0311834, 14.2995919 41.0310179)",,
131411432,False,Via San Michele,unclassified,True,179.172,,"LINESTRING (14.2995814 41.0311834, 14.2993139 41.0313112, 14.2974969 41.031382)",,
604226904,False,Via F. De Felice,tertiary,False,68.97800000000001,30,"LINESTRING (14.2995814 41.0311834, 14.2995731 41.0313324, 14.2995712 41.0318036)",,
1080572001,True,Via Vittorio Veneto,unclassified,False,204.966,,"LINESTRING (14.2995814 41.0311834, 14.2984281 41.0309432, 14.297226 41.0306928)",,
67113123,False,Via Luigi Carbone,unclassified,True,88.412,,"LINESTRING (14.297226 41.0306928, 14.2961732 41.0306545)",,
604226909,False,Via Giuseppe Martucci,unclassified,True,65.353,,"LINESTRING (14.297226 41.0306928, 14.297248 41.0301053)",,
1080572001,True,Via Vittorio Veneto,unclassified,False,93.908,,"LINESTRING (14.297226 41.0306928, 14.2961617 41.0304308)",,
67113123,False,Via Luigi Carbone,unclassified,False,200.07999999999998,,"LINESTRING (14.297226 41.0306928, 14.298357 41.0307066, 14.2996111 41.0307132)",,
46106915,False,Viale Gandhi,tertiary,False,154.639,30,"LINESTRING (14.3041702 41.0305321, 14.3040739 41.0303819, 14.30397 41.0301157, 14.30394 41.0298952, 14.303942 41.0291705)",SP167,
1158125652,True,Viale Gandhi,tertiary,False,14.239999999999998,30,"LINESTRING (14.3041702 41.0305321, 14.3042368 41.0305805, 14.3042924 41.030621)",SP167,
131411437,True,Viale Gandhi,tertiary,False,16.967,30,"LINESTRING (14.3042397 41.0306754, 14.3041702 41.0305321)",SP167,
67112980,True,,tertiary,False,7.6160000000000005,30,"LINESTRING (14.3042397 41.0306754, 14.3042478 41.030661, 14.3042661 41.0306385, 14.3042924 41.030621)",,roundabout
599655492,False,Via Giovan Battista Novelli,tertiary,False,89.296,40,"LINESTRING (14.2945803 41.0371348, 14.2935157 41.0371263)",SP335,
599655492,False,Via Giovan Battista Novelli,tertiary,True,100.71,40,"LINESTRING (14.2945803 41.0371348, 14.295781 41.0371433)",SP335,
604295190,False,Via Marco Maffei,unclassified,True,101.22,,"LINESTRING (14.2945803 41.0371348, 14.2946045 41.0363813, 14.2946108 41.0362248)",,
604295186,False,Via Canonico de Paolis,residential,True,79.198,,"LINESTRING (14.2996576 41.0343186, 14.3005995 41.0342687)",,
1020643785,False,Via Roma,tertiary,False,36.315,30,"LINESTRING (14.2996576 41.0343186, 14.2996474 41.0346451)",,
