osmid,name,highway,oneway,reversed,length,geometry,junction,lanes,ref,maxspeed,access
28615410,Viale Giuseppe Garibaldi,residential,False,False,99.555,"LINESTRING (7.718142 44.8484804, 7.7182218 44.8484877, 7.7193934 44.8486006)",,,,,
28615410,Viale Giuseppe Garibaldi,residential,False,True,137.64100000000002,"LINESTRING (7.718142 44.8484804, 7.7172815 44.8483933, 7.7164819 44.8483123, 7.7164141 44.8483032)",,,,,
28724532,Via Silvio Pellico,residential,False,True,63.211999999999996,"LINESTRING (7.718142 44.8484804, 7.7181138 44.8485541, 7.7178966 44.8490215)",,,,,
322572038,Viale Giuseppe Garibaldi,residential,False,True,7.357,"LINESTRING (7.7223264 44.8487971, 7.7222334 44.8487916)",,,,,
28615426,,unclassified,True,False,6.29,"LINESTRING (7.7223264 44.8487971, 7.7223411 44.8487708, 7.7223678 44.8487498)",roundabout,,,,
28615426,,unclassified,True,False,16.985999999999997,"LINESTRING (7.7225482 44.8488063, 7.7225435 44.8488367, 7.7225229 44.8488635, 7.7224896 44.8488829, 7.7224484 44.8488919, 7.7224055 44.8488893)",roundabout,,,,
28615504,Via Dante Alighieri,unclassified,False,False,43.835,"LINESTRING (7.7225482 44.8488063, 7.7226795 44.8487796, 7.7227828 44.8487733, 7.7229077 44.8487736, 7.723097 44.8487909)",,,,,
702510900,Via Giuseppe Chiffi,residential,False,False,117.728,"LINESTRING (7.7254182 44.8461163, 7.7255681 44.8450629)",,,,,
702510900,Via Giuseppe Chiffi,residential,False,True,81.529,"LINESTRING (7.7254182 44.8461163, 7.7252602 44.8468409)",,,,,
702510900,Via Giuseppe Chiffi,residential,False,False,8.261,"LINESTRING (7.7255681 44.8450629, 7.7255757 44.8449888)",,,,,
702510900,Via Giuseppe Chiffi,residential,False,True,117.728,"LINESTRING (7.7255681 44.8450629, 7.7254182 44.8461163)",,,,,
276504204,Via Alcide De Gasperi,residential,False,False,90.568,"LINESTRING (7.7255681 44.8450629, 7.7254986 44.845062, 7.7254211 44.8450525, 7.7249673 44.8449446, 7.7244867 44.8448002)",,,,,
140497749,Via Luigi Einaudi,residential,False,False,70.287,"LINESTRING (7.724006 44.843382, 7.7243097 44.8427877)",,,,,
140497749,Via Luigi Einaudi,residential,False,True,131.075,"LINESTRING (7.724006 44.843382, 7.7233979 44.8444791)",,,,,
702510895,Via Bartolomeo Ronco,residential,False,False,121.614,"LINESTRING (7.724006 44.843382, 7.7225643 44.8429931)",,,,,
702510895,Via Bartolomeo Ronco,residential,False,True,12.056,"LINESTRING (7.724006 44.843382, 7.7241512 44.843416)",,,,,
276449810,Via Alberti,residential,False,True,149.956,"LINESTRING (7.7142152 44.8415927, 7.7159866 44.8420837)",,,,,
432672370,Via Roccati,unclassified,False,False,85.165,"LINESTRING (7.7142152 44.8415927, 7.7138999 44.8419569, 7.713746 44.842107, 7.7137109 44.8421319, 7.7136991 44.8421403, 7.7136096 44.8421665, 7.7135604 44.8421796)",,,,,
1176134013,Via Racconigi,primary,False,False,49.646,"LINESTRING (7.7135604 44.8421796, 7.7134341 44.8417422)",,2,SS20,50,
1176134013,Via Racconigi,primary,False,True,100.423,"LINESTRING (7.7135604 44.8421796, 7.7138431 44.8430602)",,2,SS20,50,
432672370,Via Roccati,unclassified,False,True,85.16499999999999,"LINESTRING (7.7135604 44.8421796, 7.7136096 44.8421665, 7.7136991 44.8421403, 7.7137109 44.8421319, 7.713746 44.842107, 7.7138999 44.8419569, 7.7142152 44.8415927)",,,,,
103878179,Via Porta Zucchetta,residential,True,False,21.18,"LINESTRING (7.7200277 44.8445735, 7.7199071 44.8447437)",,,,,
28709787,Viale Barbaroux,residential,False,True,106.956,"LINESTRING (7.7200277 44.8445735, 7.7201347 44.8443839, 7.7205185 44.8436768)",,,,,
276505697,Via Guglielmo Marconi,residential,True,False,102.153,"LINESTRING (7.7200277 44.8445735, 7.7201062 44.844588, 7.7208401 44.8447235, 7.7211785 44.8447866, 7.7212813 44.8448058)",,,,,
276504811,Via Luigi Einaudi,residential,False,False,116.024,"LINESTRING (7.7223691 44.8452252, 7.7233979 44.8444791)",,,,,
276505697,Via Guglielmo Marconi,residential,True,False,173.214,"LINESTRING (7.7223691 44.8452252, 7.7226846 44.8454719, 7.7228745 44.8456308, 7.7229314 44.8457115, 7.7229441 44.8458552, 7.7229368 44.8461793, 7.7228831 44.846514, 7.7228654 44.8466346)",,,,,
28709796,Via Ormea,residential,False,False,155.299,"LINESTRING (7.7139116 44.843197, 7.71586 44.8434021)",,,,,
