osmid,oneway,name,highway,reversed,length,geometry,lanes,tunnel,junction,maxspeed
209107739,True,Piazza della Repubblica,residential,False,16.897,"LINESTRING (9.2327214 45.5335774, 9.2327766 45.5335943, 9.2328025 45.5336027, 9.2328238 45.5336111, 9.232848 45.5336227, 9.2328677 45.5336342, 9.2329036 45.5336573)",2,,roundabout,
196204231,True,Viale Italia,primary,False,8.543,"LINESTRING (9.243813 45.5351556, 9.2438806 45.5352161)",2,,,
196204250,True,Via Giuseppe Mazzini,unclassified,False,9.588,"LINESTRING (9.2424561 45.5387007, 9.242432 45.538724, 9.2423981 45.5387401, 9.2423583 45.5387472)",1,,roundabout,
196204248,True,Via Giuseppe Mazzini,unclassified,False,14.755,"LINESTRING (9.242257 45.5387168, 9.2422381 45.5386938, 9.2422304 45.5386678, 9.2422348 45.5386414, 9.2422508 45.5386174, 9.2422768 45.5385981)",1,,roundabout,
25941777,True,Via Modena,residential,False,76.534,"LINESTRING (9.2328145 45.5325205, 9.2329816 45.5325502, 9.2336739 45.5326892, 9.2337604 45.5327066)",1,,,
25941777,True,Via Modena,residential,False,57.45,"LINESTRING (9.2337604 45.5327066, 9.2338443 45.5327256, 9.2344623 45.5328653)",1,,,
140589793,True,Via Umberto Fogagnolo,residential,False,76.986,"LINESTRING (9.2337604 45.5327066, 9.2337125 45.5327587, 9.2332667 45.5332437, 9.2332253 45.5332887)",1,,,
25941777,True,Via Modena,residential,False,54.947,"LINESTRING (9.2350551 45.5330137, 9.2351886 45.533042, 9.2356318 45.5331359, 9.2357303 45.5331568)",1,,,
25961987,True,Via Don Giovanni Minzoni,residential,False,176.719,"LINESTRING (9.2350551 45.5330137, 9.2351039 45.5329525, 9.236104 45.5317108, 9.2361628 45.5316269)",1,,,
"[51270653, 25941838]",False,"['Via Eugenio Curiel', 'Via Modena']",unclassified,True,199.905,"LINESTRING (9.2370057 45.5319865, 9.236906 45.532077, 9.2367987 45.5321745, 9.2366474 45.5323462, 9.2365225 45.5325749, 9.2364465 45.5327689, 9.2364202 45.5329535, 9.2364073 45.5330453, 9.2363998 45.5330987, 9.2363584 45.5332006, 9.2362994 45.5332382, 9.236243 45.5332589, 9.2361599 45.5332542, 9.2357303 45.5331568)",2,,,
140753606,True,Via Felice Cavallotti,residential,False,76.255,"LINESTRING (9.2370057 45.5319865, 9.2369643 45.5319388, 9.2367104 45.5316462, 9.2364921 45.5314027)",2,,,
25941978,False,Via Puricelli Guerra,residential,False,115.181,"LINESTRING (9.2436244 45.5360895, 9.2431611 45.5370732)",,,,
25941978,False,Via Puricelli Guerra,residential,True,115.181,"LINESTRING (9.2431611 45.5370732, 9.2436244 45.5360895)",,,,
25941315,True,Viale Italia,primary,False,145.943,"LINESTRING (9.2436921 45.5352361, 9.2425909 45.5341742)",2,,,
25941418,True,Via Generale Cantore,tertiary,False,12.992,"LINESTRING (9.2436921 45.5352361, 9.243813 45.5351556)",,,,
25941980,True,Via Generale Cantore,residential,False,112.91099999999999,"LINESTRING (9.2436921 45.5352361, 9.2436521 45.5352398, 9.2435951 45.5352601, 9.2435328 45.5352911, 9.2425045 45.5358119)",,,,
25941983,True,Via Puricelli Guerra,unclassified,False,92.527,"LINESTRING (9.2425045 45.5358119, 9.2436244 45.5360895)",,,,
51729264,True,Via Puricelli Guerra,residential,False,28.882,"LINESTRING (9.2425045 45.5358119, 9.2421544 45.5357263)",1,,,
25941980,True,Via Generale Cantore,residential,False,42.6,"LINESTRING (9.2425045 45.5358119, 9.2421823 45.535996, 9.2420845 45.5360572)",,,,
25941777,True,Via Modena,residential,False,49.035000000000004,"LINESTRING (9.2344623 45.5328653, 9.2349387 45.5329846, 9.2350551 45.5330137)",1,,,
25961659,True,Via Angelo Villa,residential,False,176.40200000000002,"LINESTRING (9.2344623 45.5328653, 9.2344915 45.5328291, 9.2350801 45.5320979, 9.2355203 45.531545, 9.2355296 45.5315114, 9.23552 45.5314739)",1,,,
25961661,True,Via Tino Savi,residential,False,46.337,"LINESTRING (9.23552 45.5314739, 9.2354632 45.5314625, 9.2350682 45.5313967, 9.234942 45.5313755)",1,,,
25961661,True,Via Tino Savi,residential,False,64.686,"LINESTRING (9.234942 45.5313755, 9.2348585 45.5313657, 9.234132 45.5312477)",1,,,
140589793,True,Via Umberto Fogagnolo,residential,False,174.295,"LINESTRING (9.234942 45.5313755, 9.2349086 45.5314143, 9.2344393 45.5319418, 9.2338154 45.5326446, 9.2337604 45.5327066)",1,,,
25961661,True,Via Tino Savi,residential,False,41.494,"LINESTRING (9.2360437 45.5315422, 9.2359358 45.5315282, 9.23552 45.5314739)",1,,,
45338216,True,Via Don Giovanni Minzoni,residential,False,38.666,"LINESTRING (9.2360437 45.5315422, 9.2361136 45.5314803, 9.2363499 45.5313565, 9.2364291 45.5313286)",,,,
140753606,True,Via Felice Cavallotti,residential,False,9.59,"LINESTRING (9.2364921 45.5314027, 9.2364291 45.5313286)",2,,,
45338208,True,Via Don Giovanni Minzoni,residential,False,37.064,"LINESTRING (9.2364921 45.5314027, 9.2364093 45.5314395, 9.236243 45.5315133, 9.2361628 45.5316269)",,,,
25941645,False,Via Cavour,residential,True,83.43,"LINESTRING (9.2381744 45.5346255, 9.2381858 45.5345798, 9.2383219 45.5341929, 9.2383501 45.5341018, 9.2383644 45.5340554, 9.2384041 45.5339507, 9.2384221 45.5338957)",2,,,
26272928,True,Via Dante Alighieri,living_street,False,51.235,"LINESTRING (9.2381744 45.5346255, 9.2382011 45.5346495, 9.2382234 45.5346796, 9.2382473 45.5347357, 9.2382779 45.5350729)",1,,,20
27459191,True,Via Cesare da Sesto,residential,False,51.331,"LINESTRING (9.234684 45.534335, 9.2353197 45.5344567)",1,,,
25961987,True,Via Don Giovanni Minzoni,residential,False,81.622,"LINESTRING (9.234684 45.534335, 9.2348692 45.5336713, 9.2348906 45.5336155)",1,,,
25961987,True,Via Don Giovanni Minzoni,residential,False,68.155,"LINESTRING (9.2348906 45.5336155, 9.234899 45.5335611, 9.2350357 45.5330817, 9.2350551 45.5330137)",1,,,
25962683,True,Via Benedetto Croce,residential,False,134.716,"LINESTRING (9.2348906 45.5336155, 9.2348097 45.5335965, 9.2333593 45.5333147, 9.233294 45.533302, 9.2332253 45.5332887)",1,,,
140589793,True,Via Umberto Fogagnolo,residential,False,48.039,"LINESTRING (9.2332253 45.5332887, 9.2329036 45.5336573)",1,,,
25961988,True,Via dei Giardini,residential,False,84.198,"LINESTRING (9.2355566 45.5337179, 9.2355406 45.5337678, 9.2353406 45.5343916, 9.2353197 45.5344567)",1,,,
25962683,True,Via Benedetto Croce,residential,False,53.114,"LINESTRING (9.2355566 45.5337179, 9.235483 45.5337063, 9.2350062 45.5336311, 9.2348906 45.5336155)",1,,,
27459191,True,Via Cesare da Sesto,residential,False,96.20500000000001,"LINESTRING (9.2353197 45.5344567, 9.2355195 45.5344973, 9.2357608 45.5345446, 9.2359195 45.5345762, 9.2361104 45.5346143, 9.2363716 45.534637, 9.2365203 45.5346499)",1,,,
27193232,True,Via Piave,residential,False,44.251999999999995,"LINESTRING (9.2322711 45.5337628, 9.2321458 45.5336481, 9.2319362 45.5334414)",1,,,
186489046,True,Piazza della Repubblica,residential,False,26.575000000000003,"LINESTRING (9.2322711 45.5337628, 9.2322593 45.5337003, 9.2322587 45.5336838, 9.232262 45.5336608, 9.2322681 45.5336445, 9.2322787 45.533629, 9.2322958 45.533613, 9.2323186 45.5335978, 9.2323526 45.5335819, 9.2323922 45.5335667)",1,,roundabout,
25961988,True,Via dei Giardini,residential,False,63.84199999999999,"LINESTRING (9.2357303 45.5331568, 9.2357077 45.5332298, 9.2355718 45.533669, 9.2355566 45.5337179)",1,,,
"[51270653, 25941838]",False,"['Via Eugenio Curiel', 'Via Modena']",unclassified,False,199.90500000000003,"LINESTRING (9.2357303 45.5331568, 9.2361599 45.5332542, 9.236243 45.5332589, 9.2362994 45.5332382, 9.2363584 45.5332006, 9.2363998 45.5330987, 9.2364073 45.5330453, 9.2364202 45.5329535, 9.2364465 45.5327689, 9.2365225 45.5325749, 9.2366474 45.5323462, 9.2367987 45.5321745, 9.236906 45.532077, 9.2370057 45.5319865)",2,,,
28814108,True,Via Santa Giovanna d'Arco,residential,False,54.268,"LINESTRING (9.2413333 45.5360352, 9.2415817 45.5356435, 9.2416162 45.5355892)",2,,,
25974131,True,Via San Clemente,residential,False,110.154,"LINESTRING (9.2400171 45.535673, 9.2401184 45.5356969, 9.24123 45.5360064, 9.2412872 45.5360224, 9.2413333 45.5360352)",1,,,50
403267469,True,Via Padre Ravasi,living_street,False,58.716,"LINESTRING (9.2400171 45.535673, 9.2397791 45.5361029, 9.2397413 45.5361644)",1,,,20
25974311,False,Via Enrico Fermi,living_street,False,88.803,"LINESTRING (9.2382779 45.5350729, 9.2383573 45.5350919, 9.2393219 45.5353933)",,,,20
26272928,True,Via Dante Alighieri,living_street,False,59.396,"LINESTRING (9.2382779 45.5350729, 9.2382588 45.535149, 9.2382276 45.5352652, 9.2382145 45.5353008, 9.2381451 45.53549, 9.2380962 45.5355909)",1,,,20
25974311,False,Via Enrico Fermi,living_street,True,88.803,"LINESTRING (9.2393219 45.5353933, 9.2383573 45.5350919, 9.2382779 45.5350729)",,,,20
196204297,True,Via Adua,unclassified,False,60.606,"LINESTRING (9.2356765 45.5385758, 9.2363615 45.5388344)",2,,,10
27193245,True,Via Piave,residential,False,38.673,"LINESTRING (9.2319362 45.5334414, 9.2319827 45.5334661, 9.2320278 45.5334874, 9.2320662 45.533503, 9.2321095 45.5335162, 9.2321507 45.533527, 9.2321942 45.533536, 9.2322358 45.5335426, 9.2323208 45.5335557, 9.2323922 45.5335667)",1,,,
28814108,True,Via Santa Giovanna d'Arco,residential,False,174.413,"LINESTRING (9.2391556 45.5375038, 9.2392752 45.5374447, 9.2404499 45.5368644, 9.24086 45.5366557, 9.2409802 45.5365945)",2,,,
240953197,True,Via Giorgio Enrico Falck,residential,False,271.85100000000006,"LINESTRING (9.2391556 45.5375038, 9.2392846 45.5375482, 9.2394104 45.5375924, 9.2402001 45.5378694, 9.2405904 45.5380064, 9.2413396 45.5382692, 9.2420994 45.5385358, 9.2422184 45.5385764, 9.2422768 45.5385981)",1,,,
27459191,True,Via Cesare da Sesto,residential,False,140.933,"LINESTRING (9.2329184 45.5340579, 9.2330343 45.5340759, 9.2342385 45.534265, 9.234684 45.534335)",1,,,
140576470,True,Viale Fratelli Casiraghi,tertiary,False,9.166,"LINESTRING (9.2319063 45.5357622, 9.2319048 45.5357802, 9.2318966 45.5357985, 9.2318737 45.535817, 9.2318477 45.5358269)",,,roundabout,
27654016,True,Via Giuseppe Rovani,residential,False,33.83,"LINESTRING (9.2317334 45.535786, 9.2316124 45.535789, 9.2313013 45.5358148)",1,,,
140576467,True,Viale Fratelli Casiraghi,tertiary,False,11.581,"LINESTRING (9.2317334 45.535786, 9.2317267 45.5357595, 9.231742 45.5357356, 9.2317678 45.5357162, 9.2317999 45.5357064)",,,roundabout,
27654015,True,Viale Fratelli Casiraghi,tertiary,False,133.109,"LINESTRING (9.2317999 45.5357064, 9.2317725 45.5356115, 9.2314099 45.5347512, 9.2312986 45.5345635)",2,,,
27654018,True,Viale Fratelli Casiraghi,tertiary,False,11.614999999999998,"LINESTRING (9.2317999 45.5357064, 9.2318435 45.5357074, 9.2318908 45.5357305, 9.2319063 45.5357622)",,,roundabout,
140576470,True,Viale Fratelli Casiraghi,tertiary,False,11.007,"LINESTRING (9.2318477 45.5358269, 9.2318064 45.5358296, 9.2317662 45.5358182, 9.2317334 45.535786)",,,roundabout,
141516663,False,Viale Fratelli Casiraghi,tertiary,True,229.35099999999997,"LINESTRING (9.2318477 45.5358269, 9.2318781 45.5358831, 9.2323282 45.537016, 9.2326109 45.5377276, 9.2326445 45.5378123)",2,,,
28814106,True,Piazza Armando Diaz,unclassified,False,12.907,"LINESTRING (9.2375007 45.5383139, 9.2376318 45.5382429)",,,,
379943854,True,Via Vittorio Veneto,residential,False,392.789,"LINESTRING (9.2375007 45.5383139, 9.2374472 45.538276, 9.2373754 45.5382138, 9.2351873 45.5360815, 9.2347428 45.5356273, 9.2345917 45.5355145, 9.2345304 45.535462)",1,,,
186340802,True,Via Giuseppe Garibaldi,residential,False,33.292,"LINESTRING (9.2345304 45.535462, 9.234108 45.5355078)",2,,,
186340801,True,Piazza della Repubblica,residential,False,33.458,"LINESTRING (9.2328474 45.5339059, 9.2328043 45.5339176, 9.23276 45.5339277, 9.2327174 45.5339347, 9.2326861 45.5339386, 9.2326458 45.5339417, 9.2326001 45.533942, 9.2325743 45.5339409, 9.2325452 45.5339383, 9.2325219 45.5339347, 9.2324952 45.5339296, 9.2324306 45.5339142)",1,,roundabout,
380148886,True,Via Cesare da Sesto,residential,False,18.526,"LINESTRING (9.2328474 45.5339059, 9.2328446 45.5339268, 9.2328441 45.5339478, 9.2328494 45.5339729, 9.2328558 45.5339891, 9.2328739 45.5340186, 9.2328933 45.5340391, 9.2329184 45.5340579)",2,,,
27655308,False,Vicolo Liborio Baldanza,residential,False,63.469,"LINESTRING (9.232845 45.5358192, 9.2336492 45.5357271)",,,,
140582502,False,Viale Antonio Gramsci,secondary,False,337.57300000000004,"LINESTRING (9.232845 45.5358192, 9.2331617 45.5361855, 9.2337597 45.5368581, 9.2339839 45.5371102, 9.2343871 45.5375275, 9.2347755 45.537942, 9.2351861 45.5383735)",2,,,
380148894,False,Viale Antonio Gramsci,secondary,True,19.8,"LINESTRING (9.232845 45.5358192, 9.2327877 45.5357548, 9.2327059 45.5356702)",2,,,
27655308,False,Vicolo Liborio Baldanza,residential,True,63.469,"LINESTRING (9.2336492 45.5357271, 9.232845 45.5358192)",,,,
196204289,True,Via Franco Sacchetti,residential,False,6.909,"LINESTRING (9.2354215 45.5386506, 9.2354937 45.5386145)",,,,
196204268,True,Viale Antonio Gramsci,secondary,False,35.854,"LINESTRING (9.2354215 45.5386506, 9.2353676 45.5385872, 9.2351861 45.5383735)",,,,
59891418,True,Via Filippo Corridoni,residential,False,83.299,"LINESTRING (9.2320203 45.5392477, 9.2322949 45.5392446, 9.2327463 45.5392799, 9.2328635 45.5392841, 9.233003 45.5392822, 9.2330539 45.5392747, 9.2330853 45.5392712)",1,,,
29026476,False,Via Fratelli Cairoli,residential,False,167.512,"LINESTRING (9.2436362 45.5380712, 9.243551 45.53801, 9.2424661 45.5372309, 9.2422497 45.5370537, 9.2421884 45.5370035, 9.2421574 45.5369781)",2,,,
209110940,False,Via Giuseppe Mazzini,unclassified,False,90.779,"LINESTRING (9.2436362 45.5380712, 9.2431633 45.5383246, 9.2427014 45.5385587)",2,,,
51730597,False,Via Alessandro Volta,residential,True,25.417,"LINESTRING (9.2421574 45.5369781, 9.2418615 45.5368817)",2,,,
29026476,False,Via Fratelli Cairoli,residential,True,167.512,"LINESTRING (9.2421574 45.5369781, 9.2421884 45.5370035, 9.2422497 45.5370537, 9.2424661 45.5372309, 9.243551 45.53801, 9.2436362 45.5380712)",2,,,
51729268,True,Via Fratelli Cairoli,residential,False,37.195,"LINESTRING (9.2420845 45.5360572, 9.2421544 45.5357263)",,,,
403267401,False,Via Fratelli Cairoli,residential,True,71.881,"LINESTRING (9.2420845 45.5360572, 9.242037 45.536309, 9.2420018 45.5365607, 9.2419967 45.5366666, 9.2420018 45.5367)",2,,,
391711452,True,Via Alessandro Volta,residential,False,107.696,"LINESTRING (9.2397413 45.5361644, 9.2408511 45.5365497, 9.2409802 45.5365945)",1,,,
150243016,False,Via Padre Ravasi,residential,False,11.928,"LINESTRING (9.242006 45.5335834, 9.2421359 45.5335266)",,,,
25941315,True,Viale Italia,primary,False,243.28300000000002,"LINESTRING (9.242006 45.5335834, 9.2403197 45.5319342, 9.2402654 45.5318811, 9.2401873 45.5318047)",2,,,
150243016,False,Via Padre Ravasi,residential,True,190.44400000000002,"LINESTRING (9.242006 45.5335834, 9.2413911 45.5338871, 9.2408983 45.5344884, 9.2405808 45.5348527, 9.2405073 45.5348932)",,,,
150243016,False,Via Padre Ravasi,residential,True,11.928,"LINESTRING (9.2421359 45.5335266, 9.242006 45.5335834)",,,,
186489579,True,Viale Italia,primary,False,79.137,"LINESTRING (9.2421359 45.5335266, 9.2427385 45.5340996)",2,,,
29331478,True,Via Davide Campari,residential,False,59.221000000000004,"LINESTRING (9.2362634 45.5395869, 9.2361976 45.5396173, 9.2356248 45.539876)",1,,,
380148895,True,Viale Antonio Gramsci,secondary,False,123.04,"LINESTRING (9.2362634 45.5395869, 9.2362107 45.5395299, 9.235488 45.5387258, 9.2354215 45.5386506)",2,,,
29331478,True,Via Davide Campari,residential,False,48.667,"LINESTRING (9.2356248 45.539876, 9.2355614 45.5399068, 9.2351114 45.5401255)",1,,,
36895008,True,Viale Rimembranze,tertiary,False,32.659,"LINESTRING (9.2402423 45.5316842, 9.2405735 45.5315041)",,,,
186489579,True,Viale Italia,primary,False,15.387,"LINESTRING (9.2402423 45.5316842, 9.2403197 45.5317585, 9.2403583 45.5317962)",2,,,
36895010,True,Via Adige,unclassified,False,13.353,"LINESTRING (9.2403583 45.5317962, 9.2401873 45.5318047)",,,,
186489579,True,Viale Italia,primary,False,237.053,"LINESTRING (9.2403583 45.5317962, 9.2403893 45.5318263, 9.2404493 45.5318848, 9.2421359 45.5335266)",2,,,
36895010,True,Via Adige,unclassified,False,34.387,"LINESTRING (9.2439269 45.5312882, 9.2438096 45.5312671, 9.2436301 45.5312466, 9.2434918 45.5312515)",,,,
36895013,True,Viale Rimembranze,unclassified,False,15.589,"LINESTRING (9.2405735 45.5315041, 9.2406765 45.5316243)",,,,
36895010,True,Via Adige,unclassified,False,223.179,"LINESTRING (9.2434918 45.5312515, 9.2434266 45.5312601, 9.2406765 45.5316243)",,,,
36895010,True,Via Adige,unclassified,False,31.3,"LINESTRING (9.2406765 45.5316243, 9.2403583 45.5317962)",,,,
45338216,True,Via Don Giovanni Minzoni,residential,False,13.22,"LINESTRING (9.2361628 45.5316269, 9.2360437 45.5315422)",,,,
196204248,True,Via Giuseppe Mazzini,unclassified,False,13.741999999999999,"LINESTRING (9.24241 45.5385925, 9.2424373 45.5386082, 9.2424569 45.5386287, 9.242467 45.5386524, 9.2424667 45.5386771, 9.2424561 45.5387007)",1,,roundabout,
403267412,True,Via Giuseppe Mazzini,unclassified,False,23.034,"LINESTRING (9.24241 45.5385925, 9.2425398 45.5385827, 9.2427014 45.5385587)",1,,,
