osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref
"[155676252, 170245775]",Via Gracilia,secondary,False,True,396.91,50,"LINESTRING (13.4214072 41.6929598, 13.4215056 41.6931399, 13.4216076 41.6934148, 13.4216367 41.6935742, 13.4216395 41.6937077, 13.421625 41.693886, 13.4215796 41.6942062, 13.4215367 41.6944847, 13.4215144 41.6945202, 13.4214877 41.6945433, 13.4214389 41.694561, 13.4213786 41.6945617, 13.4213228 41.6945475, 13.421291 41.694517, 13.421261 41.694475, 13.4212393 41.6940909, 13.4211785 41.6938617, 13.4211046 41.6936599, 13.4210482 41.6935774, 13.4209951 41.6934989, 13.4209091 41.6934251, 13.4204257 41.6931257, 13.4202519 41.6930425)",
170769458,Viale della Repubblica,tertiary,False,False,528.084,,"LINESTRING (13.4214072 41.6929598, 13.4213101 41.6928528, 13.4212642 41.6927913, 13.4208643 41.6924676, 13.4202425 41.6918998, 13.4200894 41.6917954, 13.4200223 41.6916997, 13.4196986 41.691396, 13.4196296 41.6913217, 13.4195836 41.6912516, 13.4195456 41.6911406, 13.4195229 41.6908453, 13.4194618 41.6900734, 13.419465 41.6893288, 13.4194644 41.689168, 13.4195021 41.6887017)",SP50
"[1266020097, 167702295]",SP 59,secondary,False,False,221.86499999999998,,"LINESTRING (13.4214072 41.6929598, 13.4215769 41.6930321, 13.4216332 41.6930731, 13.4216866 41.6931477, 13.4219183 41.6934838, 13.4219719 41.6936159, 13.4220067 41.6937535, 13.4220313 41.693909, 13.422087 41.6942208, 13.4221193 41.6944022, 13.4221893 41.6946877, 13.4222436 41.6947852)",SP59
155414410,,unclassified,False,True,234.27599999999998,,"LINESTRING (13.4202519 41.6930425, 13.4202415 41.6931103, 13.4203638 41.6932706, 13.4208091 41.6936159, 13.4208413 41.693641, 13.4208536 41.6936773, 13.420864 41.6939454, 13.4208821 41.6943136, 13.4208755 41.6944333, 13.4207963 41.6948706, 13.4207606 41.694972)",
"[155676252, 170245775]",Via Gracilia,secondary,False,False,396.91,50,"LINESTRING (13.4202519 41.6930425, 13.4204257 41.6931257, 13.4209091 41.6934251, 13.4209951 41.6934989, 13.4210482 41.6935774, 13.4211046 41.6936599, 13.4211785 41.6938617, 13.4212393 41.6940909, 13.421261 41.694475, 13.421291 41.694517, 13.4213228 41.6945475, 13.4213786 41.6945617, 13.4214389 41.694561, 13.4214877 41.6945433, 13.4215144 41.6945202, 13.4215367 41.6944847, 13.4215796 41.6942062, 13.421625 41.693886, 13.4216395 41.6937077, 13.4216367 41.6935742, 13.4216076 41.6934148, 13.4215056 41.6931399, 13.4214072 41.6929598)",
170245775,Via Gracilia,secondary,False,True,202.579,50,"LINESTRING (13.4202519 41.6930425, 13.4199547 41.6928761, 13.4197257 41.6927237, 13.4194828 41.6925189, 13.4193895 41.6924465, 13.4192363 41.6923805, 13.4190097 41.6923137, 13.4186353 41.6922013, 13.4184832 41.6921613, 13.418364 41.6921506, 13.4182807 41.6921485, 13.4182091 41.6921537)",
155684661,,residential,False,False,149.966,,"LINESTRING (13.4222359 41.6891375, 13.4222834 41.6894305, 13.4223831 41.6897806, 13.4224331 41.6898747, 13.4225076 41.6899505, 13.4226298 41.6900215, 13.422851 41.6901243, 13.4229633 41.6901924, 13.4230353 41.6902545)",
170771459,Viale 28 Ottobre,tertiary,False,True,82.089,,"LINESTRING (13.4222359 41.6891375, 13.4221666 41.6891362, 13.4221129 41.689122, 13.4220701 41.6890924, 13.4220512 41.6890439, 13.4220453 41.6889905, 13.4220367 41.6888315, 13.4220085 41.688495)",SP50
155684671,,residential,False,False,111.104,,"LINESTRING (13.4208381 41.6889419, 13.4209423 41.6889457, 13.4210351 41.6889226, 13.4211129 41.6888785, 13.4212336 41.6888104, 13.4213597 41.6887443, 13.4215099 41.6886782, 13.4218167 41.6885872, 13.4218827 41.68856, 13.4220085 41.688495)",
155684671,,residential,False,True,111.10400000000001,,"LINESTRING (13.4220085 41.688495, 13.4218827 41.68856, 13.4218167 41.6885872, 13.4215099 41.6886782, 13.4213597 41.6887443, 13.4212336 41.6888104, 13.4211129 41.6888785, 13.4210351 41.6889226, 13.4209423 41.6889457, 13.4208381 41.6889419)",
