osmid,oneway,name,highway,reversed,length,lanes,maxspeed,geometry,bridge,access,junction
319411571,True,Via Trento,tertiary,False,6.589,,,"LINESTRING (11.275182 45.3999762, 11.2752641 45.3999625)",,,
23418798,False,Via della Libertà,tertiary,True,20.44,2,,"LINESTRING (11.2747585 45.3929733, 11.2745654 45.3930974)",,,
169007941,False,,residential,True,9.552,,30,"LINESTRING (11.2747585 45.3929733, 11.2747576 45.3928874)",,,
753209344,True,Viale Giuseppe Verdi,tertiary,False,42.074,1,,"LINESTRING (11.2747585 45.3929733, 11.2746374 45.393342)",,,
23418795,False,Viale Giuseppe Verdi,tertiary,True,112.22099999999999,,,"LINESTRING (11.2739912 45.3954023, 11.2740282 45.3953037, 11.2742997 45.3944167)",,,
23418815,False,Viale Trieste,tertiary,False,158.231,,30,"LINESTRING (11.2739912 45.3954023, 11.2739664 45.3954619, 11.2739257 45.3956677, 11.2739122 45.3959563, 11.2739097 45.3960097, 11.2740621 45.3965965, 11.2741169 45.3968075)",,,
87542309,False,Via Camporosolo,tertiary,True,40.827,,50,"LINESTRING (11.2739912 45.3954023, 11.2738898 45.3953971, 11.2734715 45.3953625)",,,
23418815,False,Viale Trieste,tertiary,False,153.67900000000003,,30,"LINESTRING (11.2741169 45.3968075, 11.2741551 45.3969083, 11.2744414 45.3975599, 11.2746278 45.3980125, 11.2746771 45.3981323)",,,
23418815,False,Viale Trieste,tertiary,True,158.231,,30,"LINESTRING (11.2741169 45.3968075, 11.2740621 45.3965965, 11.2739097 45.3960097, 11.2739122 45.3959563, 11.2739257 45.3956677, 11.2739664 45.3954619, 11.2739912 45.3954023)",,,
23419752,False,Via Cavalieri di Vittorio Veneto,residential,True,104.121,,,"LINESTRING (11.2741169 45.3968075, 11.2740471 45.3968069, 11.2739382 45.3967877, 11.2728993 45.3964391)",,,
23419849,False,Via Alessandro Manzoni,residential,True,76.041,,30,"LINESTRING (11.2741169 45.3968075, 11.2742456 45.3967842, 11.2747405 45.3966819, 11.2750518 45.3966162)",,,
23421302,False,Via Silvio Pellico,residential,True,56.82,,30,"LINESTRING (11.2725334 45.3917006, 11.2718166 45.3917885)",,,
23421387,False,Via Monte Ortigara,residential,False,60.065999999999995,,,"LINESTRING (11.2727763 45.3931915, 11.273413 45.3931571, 11.2735397 45.3931795)",,,
23421387,False,Via Monte Ortigara,residential,True,57.64399999999999,,,"LINESTRING (11.2727763 45.3931915, 11.2727203 45.3931976, 11.272076 45.3932682, 11.2720469 45.3932714)",,,
23424324,False,Piazza Matteotti,residential,True,72.95599999999999,,,"LINESTRING (11.2727763 45.3931915, 11.27278 45.3932573, 11.27278 45.3933025, 11.2727559 45.3933307, 11.2726727 45.3933901, 11.2725399 45.3934692, 11.2723374 45.3936039, 11.2722637 45.3936293, 11.2721899 45.393618)",,,
23424330,True,Via Bassano del Grappa,residential,False,38.815,,,"LINESTRING (11.2727763 45.3931915, 11.2727747 45.3931542, 11.2727693 45.393023, 11.2727451 45.3928433)",,,
23421387,False,Via Monte Ortigara,residential,True,5.294,,,"LINESTRING (11.2739791 45.3934464, 11.2739377 45.3934087)",,,
23418798,False,Via della Libertà,tertiary,False,44.723,2,,"LINESTRING (11.2739791 45.3934464, 11.2742088 45.3933103, 11.2744168 45.393187)",,,
23418798,False,Via della Libertà,tertiary,True,105.299,2,,"LINESTRING (11.2739791 45.3934464, 11.2738678 45.3935351, 11.2730588 45.3941385)",,,
715545003,True,Via Roma,residential,False,17.314,,30,"LINESTRING (11.2684287 45.3986774, 11.2684264 45.3988331)",,,
312914962,False,Via Roma,residential,False,45.088,,30,"LINESTRING (11.2684287 45.3986774, 11.2684523 45.3984196, 11.2684807 45.3982738)",,,
23421869,False,Piazza della Costituzione,tertiary,False,27.8,2,,"LINESTRING (11.2696563 45.3956475, 11.2696334 45.3956175, 11.2695639 45.395535, 11.2694609 45.3954391)",,,
312914962,False,Via Roma,residential,True,140.487,,30,"LINESTRING (11.2696563 45.3956475, 11.2696592 45.3957153, 11.26964 45.395773, 11.2695676 45.3958795, 11.2694259 45.3961437, 11.2693457 45.3962933, 11.2693355 45.3963174, 11.2692944 45.3964148, 11.269185 45.396674, 11.2691766 45.3966944, 11.2691144 45.3968461)",,,
713899438,False,Viale Trieste,tertiary,False,5.031,,,"LINESTRING (11.2753027 45.3996671, 11.275324 45.3997098)",,,
23424291,True,Via Sorte,residential,False,62.968999999999994,,,"LINESTRING (11.2753027 45.3996671, 11.2753722 45.3996385, 11.2754617 45.3995948, 11.2759694 45.3993487)",,,
"[713899438, 23418815]",False,Viale Trieste,tertiary,True,83.59,,30,"LINESTRING (11.2753027 45.3996671, 11.2752374 45.3995354, 11.2749809 45.3989502)",,,
23418798,False,Via della Libertà,tertiary,True,26.742,2,,"LINESTRING (11.2721663 45.3947238, 11.271872 45.3948468)",,,
23418798,False,Via della Libertà,tertiary,False,95.899,2,,"LINESTRING (11.2721663 45.3947238, 11.2722984 45.3946686, 11.2724319 45.3946023, 11.2725675 45.3945103, 11.2725812 45.394501, 11.2728156 45.3943219, 11.273014 45.3941703, 11.2730588 45.3941385)",,,
23424322,False,Via Salvo D'Acquisto,residential,False,171.184,,,"LINESTRING (11.2721663 45.3947238, 11.2721424 45.3946981, 11.2719975 45.3945421, 11.2714003 45.3937328, 11.2713645 45.3935982, 11.2713097 45.3933268)",,,
23421302,False,Via Silvio Pellico,residential,True,20.395,,30,"LINESTRING (11.27105 45.3918669, 11.2707914 45.3918926)",,,
23421302,False,Via Silvio Pellico,residential,False,60.498999999999995,,30,"LINESTRING (11.27105 45.3918669, 11.2710995 45.3918601, 11.2711667 45.3918536, 11.2718166 45.3917885)",,,
23421387,False,Via Monte Ortigara,residential,False,57.64399999999999,,,"LINESTRING (11.2720469 45.3932714, 11.272076 45.3932682, 11.2727203 45.3931976, 11.2727763 45.3931915)",,,
23421387,False,Via Monte Ortigara,residential,True,57.893,,,"LINESTRING (11.2720469 45.3932714, 11.2713651 45.3933226, 11.2713097 45.3933268)",,,
23421302,False,Via Silvio Pellico,residential,False,56.82,,30,"LINESTRING (11.2718166 45.3917885, 11.2725334 45.3917006)",,,
23421302,False,Via Silvio Pellico,residential,True,60.498999999999995,,30,"LINESTRING (11.2718166 45.3917885, 11.2711667 45.3918536, 11.2710995 45.3918601, 11.27105 45.3918669)",,,
713651200,True,Via Fratelli Cervi,residential,False,165.86999999999998,,,"LINESTRING (11.2718166 45.3917885, 11.2720123 45.3930673, 11.2720352 45.3932023, 11.2720469 45.3932714)",,,
23424349,False,Via Palù,unclassified,False,244.294,,,"LINESTRING (11.2678843 45.3942869, 11.267961 45.3942718, 11.2681571 45.3941559, 11.2683325 45.3940415, 11.2685976 45.3938414, 11.2688339 45.39363, 11.2690928 45.3934015, 11.2692245 45.3932952, 11.269373 45.3931969, 11.2695374 45.3930961, 11.2696444 45.3930194, 11.2697398 45.3929324, 11.2697836 45.3928583, 11.2698088 45.3927956, 11.2698351 45.39273, 11.2698278 45.3926394)",,,
23424365,False,Via Guglielmo Marconi,tertiary,False,71.509,2,,"LINESTRING (11.2678843 45.3942869, 11.2679505 45.3943542, 11.268296 45.3946125, 11.2684636 45.3947827)",,,
23424387,False,Via Moscardo,unclassified,False,95.361,,,"LINESTRING (11.2678843 45.3942869, 11.2678325 45.3942942, 11.2677989 45.3943064, 11.2674221 45.3944389, 11.26723 45.3945087, 11.2668713 45.3947461)",,,
"[362807397, 362807399, 363196427, 363196429, 319754383]",False,Via Castello,tertiary,True,181.39499999999998,2,30,"LINESTRING (11.2678843 45.3942869, 11.267807 45.3942033, 11.2677823 45.3941651, 11.2677514 45.3941116, 11.2676315 45.3938918, 11.2675854 45.3938285, 11.2675149 45.3937811, 11.2674208 45.3937379, 11.2673271 45.3936713, 11.2671306 45.3935193, 11.2668589 45.3933126, 11.2668003 45.3932682, 11.2666833 45.3931821, 11.2665376 45.3930949, 11.2664259 45.3930654)",yes,,
23424375,True,Via Don Pietro Zampieri,residential,False,241.519,,,"LINESTRING (11.2691144 45.3968461, 11.2690641 45.3968353, 11.2687188 45.3967615, 11.2679403 45.3966123, 11.2677093 45.3965562, 11.267522 45.3964633, 11.2669956 45.3961919, 11.2663826 45.3958935)",,,
312914962,False,Via Roma,residential,False,140.487,,30,"LINESTRING (11.2691144 45.3968461, 11.2691766 45.3966944, 11.269185 45.396674, 11.2692944 45.3964148, 11.2693355 45.3963174, 11.2693457 45.3962933, 11.2694259 45.3961437, 11.2695676 45.3958795, 11.26964 45.395773, 11.2696592 45.3957153, 11.2696563 45.3956475)",,,
312914962,False,Via Roma,residential,True,144.047,,30,"LINESTRING (11.2691144 45.3968461, 11.2690576 45.3970356, 11.2689771 45.3972102, 11.2688826 45.3973673, 11.2686997 45.3976505, 11.2685764 45.3979461, 11.2685236 45.3980694)",,,
169007931,True,Via San Giovanni Bosco,residential,False,46.449000000000005,,,"LINESTRING (11.2663826 45.3958935, 11.2662651 45.3959827, 11.2660655 45.3960819, 11.2658987 45.3961241)",,,
30772769,False,Via Gino Sandri,residential,False,31.03,,,"LINESTRING (11.2653223 45.3974938, 11.2653749 45.3974768, 11.2656833 45.3973771)",,,
319754384,False,Via Chiavichetta,unclassified,False,74.163,,,"LINESTRING (11.2653223 45.3974938, 11.2654363 45.3976148, 11.2654976 45.3976913, 11.2655412 45.3977646, 11.2657103 45.3980988)",,,
319754384,False,Via Chiavichetta,unclassified,True,44.21,,,"LINESTRING (11.2653223 45.3974938, 11.2652649 45.3974427, 11.2651553 45.3973451, 11.2650118 45.3971629)",,,
202130527,False,Via Cesare Battisti,residential,False,60.597,,,"LINESTRING (11.2657103 45.3980988, 11.2649353 45.3980698)",,,
319754384,False,Via Chiavichetta,unclassified,False,14.301,,,"LINESTRING (11.2657103 45.3980988, 11.2657345 45.3981647, 11.2657425 45.398225)",,,
319754384,False,Via Chiavichetta,unclassified,True,74.163,,,"LINESTRING (11.2657103 45.3980988, 11.2655412 45.3977646, 11.2654976 45.3976913, 11.2654363 45.3976148, 11.2653223 45.3974938)",,,
312662699,False,Via Chiavichetta,unclassified,True,171.591,,,"LINESTRING (11.26519 45.399711, 11.2652769 45.3996039, 11.2653387 45.3994408, 11.2654475 45.3991525, 11.2656621 45.3985517, 11.2657036 45.3984519, 11.2657412 45.3983182, 11.2657425 45.398225)",,,
23441453,False,Via Giovanni Piubello,unclassified,False,114.776,,,"LINESTRING (11.275757 45.3945516, 11.2742997 45.3944167)",,,
23418795,False,Viale Giuseppe Verdi,tertiary,True,122.376,,,"LINESTRING (11.2742997 45.3944167, 11.2746374 45.393342)",,,
23441453,False,Via Giovanni Piubello,unclassified,True,114.776,,,"LINESTRING (11.2742997 45.3944167, 11.275757 45.3945516)",,,
23418795,False,Viale Giuseppe Verdi,tertiary,False,112.22099999999999,,,"LINESTRING (11.2742997 45.3944167, 11.2740282 45.3953037, 11.2739912 45.3954023)",,,
30946523,False,Via Castello,residential,False,232.52100000000002,,,"LINESTRING (11.2664259 45.3930654, 11.2664603 45.3930177, 11.2664028 45.3929837, 11.2663472 45.3928952, 11.2661345 45.39268, 11.2660439 45.3925782, 11.2658485 45.3924798, 11.2655839 45.3923839, 11.2654265 45.3923268, 11.2653106 45.3923183, 11.2651118 45.3923523, 11.2649033 45.3924271, 11.2643202 45.3928371, 11.2642836 45.3928599)",,,
"[30946539, 442954189]",False,Via Castello,tertiary,False,189.567,2,,"LINESTRING (11.2664259 45.3930654, 11.2663096 45.3930594, 11.2662407 45.3930623, 11.2660397 45.3931003, 11.265572 45.3932053, 11.265508 45.3932144, 11.2653561 45.3932392, 11.26528 45.3932512, 11.2651794 45.3932641, 11.2650089 45.393271, 11.2648469 45.3932478, 11.264615 45.3931608, 11.2645087 45.393078, 11.2642836 45.3928599)",,,
"[362807397, 362807399, 363196427, 363196429, 319754383]",False,Via Castello,tertiary,False,181.39499999999998,2,30,"LINESTRING (11.2664259 45.3930654, 11.2665376 45.3930949, 11.2666833 45.3931821, 11.2668003 45.3932682, 11.2668589 45.3933126, 11.2671306 45.3935193, 11.2673271 45.3936713, 11.2674208 45.3937379, 11.2675149 45.3937811, 11.2675854 45.3938285, 11.2676315 45.3938918, 11.2677514 45.3941116, 11.2677823 45.3941651, 11.267807 45.3942033, 11.2678843 45.3942869)",yes,,
24789307,False,Vicolo della Libertà,unclassified,False,45.78,,30,"LINESTRING (11.2733954 45.3944756, 11.2730588 45.3941385)",,,
24789307,False,Vicolo della Libertà,unclassified,True,45.78,,30,"LINESTRING (11.2730588 45.3941385, 11.2733954 45.3944756)",,,
23418798,False,Via della Libertà,tertiary,False,105.299,2,,"LINESTRING (11.2730588 45.3941385, 11.2738678 45.3935351, 11.2739791 45.3934464)",,,
23418798,False,Via della Libertà,tertiary,True,95.899,2,,"LINESTRING (11.2730588 45.3941385, 11.273014 45.3941703, 11.2728156 45.3943219, 11.2725812 45.394501, 11.2725675 45.3945103, 11.2724319 45.3946023, 11.2722984 45.3946686, 11.2721663 45.3947238)",,,
312914962,False,Via Roma,residential,False,22.974,,30,"LINESTRING (11.2684807 45.3982738, 11.2685236 45.3980694)",,,
